GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,NAME,C27018_001EA,C27018_001MA,C27018_002MA,C27018_002EA,C27018_003EA,C27018_003MA,C27018_004EA,C27018_004MA,C27018_005MA,C27018_005EA,C27018_006MA,C27018_006EA,C27018_007MA,C27018_007EA,C27018_008MA,C27018_008EA,C27018_009MA,C27018_009EA,C27018_010EA,C27018_010MA,C27018_011EA,C27018_011MA,C27018_012EA,C27018_012MA,C27018_013EA,C27018_013MA,C27018_014EA,C27018_014MA,C27018_015EA,C27018_015MA,C27018_016EA,C27018_016MA,C27018_017MA,C27018_017EA,C27018_018EA,C27018_018MA,C27018_019MA,C27018_019EA,C27018_020MA,C27018_020EA,C27018_021MA,C27018_021EA,C27018_022MA,C27018_022EA,C27018_023MA,C27018_023EA,C27018_024MA,C27018_024EA,C27018_025EA,C27018_025MA,C27018_026EA,C27018_026MA,C27018_027EA,C27018_027MA,C27018_028MA,C27018_028EA,C27018_029EA,C27018_029MA,C27018_030MA,C27018_030EA,C27018_031MA,C27018_031EA,C27018_032MA,C27018_032EA,C27018_033MA,C27018_033EA,C27018_034MA,C27018_034EA,C27018_035MA,C27018_035EA,C27018_036EA,C27018_036MA,C27018_037EA,C27018_037MA,C27018_038EA,C27018_038MA,C27018_039MA,C27018_039EA,C27018_040MA,C27018_040EA,C27018_041MA,C27018_041EA,state
0400000US13,9911441,6065,2463623,44307,840148,23540,647621,19892,192527,12679,1391901,26763,388317,13515,1003584,22264,231574,8539,222376,8426,9198,1647,1233492,34667,344980,14618,187424,10808,157556,10172,725423,22845,133777,8187,591646,20151,163089,5687,159702,5716,3387,1189,2981895,46263,697869,20793,167391,10803,530478,16928,1865962,29809,184182,7990,1681780,27285,418064,11512,407226,10977,10838,2008,3232431,45905,584356,16393,36693,4062,547663,15598,2190498,30843,99108,6375,2091390,29777,457577,10490,437059,10297,20518,2326,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1362162,2901,204177,8949,56377,5123,44180,5001,12197,2447,116452,5251,57072,3963,59380,3603,31348,2881,30350,2789,998,369,116084,8028,33746,3670,16610,2451,17136,3021,62750,5283,18831,2837,43919,3956,19588,2111,18987,2099,601,426,424063,16321,110942,6631,28071,3832,82871,6595,248585,9890,34689,3406,213896,9516,64536,3804,60337,3576,4199,1266,617838,17424,104948,6252,11323,2714,93625,5777,395496,11105,27961,2940,367535,10341,117394,4307,109115,4051,8279,1723,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1617289,2375,367911,15332,114338,7920,86907,6417,27431,3973,214697,9733,61665,4753,153032,8030,38876,3416,38093,3352,783,418,240847,16311,82186,8414,39143,5273,43043,5416,129146,9114,21231,3188,107915,8198,29515,2802,29334,2779,181,145,558442,21574,150301,10031,27840,4059,122461,9545,318438,12789,32509,3738,285929,11473,89703,4985,88249,4912,1454,619,450089,16003,77638,6368,5465,1720,72173,6196,291542,10399,14579,2246,276963,10011,80909,4117,79363,4110,1546,556,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12550521,3850,2523067,44162,808448,21684,685730,20529,122718,7523,1436970,24533,727515,16523,709455,16487,277649,7953,267153,7827,10496,1731,1275337,28885,339362,13441,194785,9290,144577,8031,724237,17309,214659,7978,509578,14758,211738,7071,206589,7148,5149,1390,3663836,44206,847068,20138,221588,11409,625480,17312,2246528,26625,313411,13541,1933117,24124,570240,10500,552939,10430,17301,2318,5088281,47316,923184,20164,51223,4898,871961,18737,3459703,29719,156316,6701,3303387,28328,705394,9994,663560,10350,41834,3135,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6414632,3848,1379722,28057,464911,14080,360529,12708,104382,8193,785378,16957,322491,10379,462887,14196,129433,5234,125577,5151,3856,967,762778,21055,218201,10734,87392,6168,130809,9143,417423,11468,95418,5916,322005,10655,127154,5061,125481,5069,1673,688,2166510,32998,500646,14917,71701,6353,428945,13789,1297973,23005,130339,6870,1167634,21093,367891,6875,361864,6964,6027,1240,2105622,32143,362230,13333,17092,2766,345138,12736,1438779,21977,62115,4345,1376664,21865,304613,6832,293812,6851,10801,1520,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3020476,2360,559161,16997,163830,8565,130440,7629,33390,3909,326654,10056,159188,7171,167466,6687,68677,2440,67831,2489,846,385,329510,11154,95627,6821,51416,5114,44211,4828,172173,6272,46916,3402,125257,5621,61710,2786,61153,2779,557,378,1037866,15602,264913,7783,59735,4893,205178,7792,600619,10360,68764,4653,531855,9429,172334,5025,170098,5127,2236,624,1093939,19331,190563,8211,10232,1975,180331,7704,728570,12862,31993,2218,696577,12894,174806,4922,168810,5044,5996,1333,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2814754,2762,556622,16143,187892,8392,133503,8020,54389,6033,312867,10008,86976,5080,225891,9029,55863,3189,54383,3224,1480,582,315534,17015,97734,7872,46134,5459,51600,4476,166527,9958,27659,2881,138868,9133,51273,3315,50313,3295,960,486,905113,19301,232891,8001,34552,2956,198339,7387,531156,13382,40874,3057,490282,13150,141066,4050,137776,3994,3290,891,1037485,18560,192728,6857,10293,1911,182435,6848,685853,12683,29336,2848,656517,12352,158904,4402,152370,4331,6534,1275,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4283082,3443,1119494,21909,340352,10919,276894,10915,63458,6253,648750,13776,424269,12290,224481,9037,130392,3694,128100,3672,2292,832,518663,19465,131792,8975,68757,5614,63035,6887,294169,11479,111362,6142,182807,8956,92702,3897,92023,3768,679,528,1368154,24079,303022,10725,63489,5037,239533,9862,839063,16847,152692,8079,686371,14816,226069,6664,220920,6648,5149,1706,1276771,20200,213105,8911,15015,2296,198090,8521,861260,14240,60225,5121,801035,13749,202406,6297,195496,6056,6910,1123,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4530127,2994,1254215,27266,416860,13436,340248,12012,76612,8866,696007,16746,253236,9836,442771,14002,141348,6019,137398,6002,3950,1108,534691,19941,132420,8805,84873,6986,47547,5072,311876,13478,75111,6169,236765,11291,90395,5381,88308,5307,2087,649,1310878,27173,298941,12203,94824,8428,204117,9394,809545,17676,104002,6769,705543,16199,202392,5867,195376,5817,7016,1659,1430343,26904,253921,10564,23683,3360,230238,10587,978575,18483,59932,3938,918643,17865,197847,6815,188134,6742,9713,1723,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291385,1801,267138,10746,65698,5097,54202,4570,11496,1934,159784,7152,86127,5030,73657,5602,41656,2445,41046,2457,610,314,145214,7692,32778,3521,16229,2304,16549,2627,79540,4680,22609,2917,56931,4239,32896,2534,32487,2496,409,226,423288,15239,85210,5377,15506,2669,69704,5239,256280,10087,33958,2887,222322,9359,81798,4027,79898,3875,1900,661,455745,12619,65205,4035,4121,1118,61084,4067,303554,8687,14927,1736,288627,8531,86986,4382,83628,4307,3358,820,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5838949,4380,840636,23085,259211,11049,207108,10216,52103,6392,479923,12803,249351,8725,230572,10197,101502,5258,97443,4842,4059,1127,486460,21196,140054,9459,86933,7150,53121,5996,273662,13269,90039,6323,183623,10972,72744,3771,71203,3844,1541,542,1552305,28530,378705,11700,118050,7483,260655,10903,945596,19544,159989,7982,785607,18773,228004,6279,218248,6392,9756,1440,2959548,31667,548052,11897,37780,3516,510272,11370,1990163,23271,122064,5516,1868099,22955,421333,6714,389377,6370,31956,2670,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6554571,3046,1087138,23327,288402,10194,248695,10852,39707,4061,635628,15062,427190,12195,208438,9073,163108,7129,158275,7064,4833,1171,519776,18399,118120,8028,82066,6964,36054,4696,294170,10912,157934,7892,136236,7552,107486,5967,105830,5884,1656,837,1611084,26129,335674,11815,102488,8165,233186,10276,989848,18513,259696,10521,730152,15530,285562,8033,276825,7958,8737,1414,3336573,32524,624870,12683,44075,4298,580795,12052,2262130,23817,160761,8331,2101369,22830,449573,6648,412813,7224,36760,2945,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9694517,3407,2185044,32263,669348,14561,549979,14110,119369,8590,1296010,20766,749908,13700,546102,14468,219686,5498,213469,5423,6217,1252,1093256,26250,282196,11837,145481,9404,136715,7934,617505,14916,205135,9179,412370,10984,193555,5952,191174,5859,2381,866,3046947,31520,648247,13681,131802,8524,516445,11912,1817756,22791,270505,8448,1547251,22064,580944,7242,573633,6991,7311,1349,3369270,31079,565543,12295,29869,3211,535674,11782,2264678,23252,123996,6103,2140682,22231,539049,8247,521661,8077,17388,1939,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5365018,2644,851765,19147,259321,10362,205853,9510,53468,5451,487192,10893,271848,7688,215344,8226,105252,4061,102292,3980,2960,1002,499788,16155,144740,7528,78077,5792,66663,5615,267363,10271,104923,6344,162440,7408,87685,3231,86521,3193,1164,401,1632165,27220,404092,12546,86595,5724,317497,11223,959246,15813,153213,5373,806033,14406,268827,5241,265377,5195,3450,786,2381300,24830,454751,11038,18911,2571,435840,10823,1614229,15682,75964,4639,1538265,15751,312320,6118,301484,6183,10836,1457,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889560,2580,915339,21508,306614,9526,264920,8763,41694,4706,508168,14079,199161,9315,309007,10750,100557,4658,99015,4683,1542,574,387881,19238,97662,7246,58655,5749,39007,5277,222907,12267,48868,4337,174039,10522,67312,4304,66309,4378,1003,479,887344,23472,204002,8702,58282,5455,145720,8381,542784,15662,68153,5190,474631,14026,140558,5424,137981,5450,2577,790,698996,19882,109043,7332,11801,2645,97242,6614,469954,13630,29141,3243,440813,13192,119999,4912,116072,5008,3927,872,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5892155,3749,1279242,24168,391407,13840,285709,13024,105698,7680,735982,13988,254803,8499,481179,11323,151853,5319,147323,5096,4530,1139,699079,20573,186422,9982,79152,6864,107270,7644,389872,12460,70753,4234,319119,10747,122785,5805,121492,5797,1293,467,1937297,26538,443674,11603,67937,5827,375737,11461,1164779,18036,116244,6570,1048535,17693,328844,8123,321132,7770,7712,1711,1976537,26455,341415,11011,17276,2652,324139,10616,1324616,18859,57785,3715,1266831,18912,310506,8683,298265,8628,12241,1877,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1004846,1366,212932,8913,59859,5204,42824,4666,17035,4026,127100,5176,40275,2803,86825,4422,25973,2162,25262,2110,711,318,126917,8071,31513,3737,14610,2580,16903,3025,71376,5317,10406,1727,60970,4782,24028,1894,23820,1923,208,169,329649,11900,74185,4855,15362,2625,58823,4926,192661,7212,20957,2759,171704,7113,62803,3681,62445,3706,358,209,335348,10827,55334,4171,4975,1307,50359,4148,218648,7121,12351,1866,206297,6550,61366,3373,58631,3395,2735,873,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
