B25126_038E,B25126_038M,B25126_039E,B25126_039M,B25126_040E,B25126_040M,B25126_041E,B25126_041M,B25126_042E,B25126_042M,B25126_043E,B25126_043M,B25126_044E,B25126_044M,B25126_045E,B25126_045M,B25126_046E,B25126_046M,B25126_047E,B25126_047M,B25126_048E,B25126_048M,B25126_049E,B25126_049M,B25126_050E,B25126_050M,B25126_051E,B25126_051M,B25126_052E,B25126_052M,B25126_053E,B25126_053M,B25126_054E,B25126_054M,B25126_055E,B25126_055M,B25126_056E,B25126_056M,B25126_057E,B25126_057M,B25126_058E,B25126_058M,B25126_059E,B25126_059M,B25126_060E,B25126_060M,B25126_061E,B25126_061M,B25126_062E,B25126_062M,B25126_063E,B25126_063M,B25126_064E,B25126_064M,B25126_065E,B25126_065M,B25126_066E,B25126_066M,B25126_067E,B25126_067M,B25126_068E,B25126_068M,B25126_069E,B25126_069M,GEO_ID,B25126_001E,B25126_001M,B25126_002E,B25126_002M,B25126_003E,B25126_003M,B25126_004E,B25126_004M,B25126_005E,B25126_005M,B25126_006E,B25126_006M,B25126_007E,B25126_007M,B25126_008E,B25126_008M,B25126_009E,B25126_009M,B25126_010E,B25126_010M,B25126_011E,B25126_011M,B25126_012E,B25126_012M,B25126_013E,B25126_013M,B25126_014E,B25126_014M,B25126_015E,B25126_015M,B25126_016E,B25126_016M,B25126_017E,B25126_017M,B25126_018E,B25126_018M,B25126_019E,B25126_019M,B25126_020E,B25126_020M,B25126_021E,B25126_021M,B25126_022E,B25126_022M,B25126_023E,B25126_023M,B25126_024E,B25126_024M,B25126_025E,B25126_025M,B25126_026E,B25126_026M,B25126_027E,B25126_027M,B25126_028E,B25126_028M,B25126_029E,B25126_029M,B25126_030E,B25126_030M,B25126_031E,B25126_031M,B25126_032E,B25126_032M,B25126_033E,B25126_033M,B25126_034E,B25126_034M,B25126_035E,B25126_035M,B25126_036E,B25126_036M,B25126_037E,B25126_037M,B25126_038MA,B25126_038EA,B25126_039EA,B25126_039MA,B25126_040EA,B25126_040MA,B25126_041EA,B25126_041MA,B25126_042MA,B25126_042EA,B25126_043EA,B25126_043MA,B25126_044EA,B25126_044MA,B25126_045EA,B25126_045MA,B25126_046EA,B25126_046MA,B25126_047EA,B25126_047MA,B25126_048MA,B25126_048EA,B25126_049MA,B25126_049EA,B25126_050EA,B25126_050MA,B25126_051MA,B25126_051EA,B25126_052EA,B25126_052MA,B25126_053MA,B25126_053EA,B25126_054EA,B25126_054MA,B25126_055EA,B25126_055MA,B25126_056EA,B25126_056MA,B25126_057EA,B25126_057MA,B25126_058EA,B25126_058MA,B25126_059MA,B25126_059EA,B25126_060MA,B25126_060EA,B25126_061EA,B25126_061MA,B25126_062MA,B25126_062EA,B25126_063EA,B25126_063MA,B25126_064MA,B25126_064EA,B25126_065EA,B25126_065MA,B25126_066EA,B25126_066MA,B25126_067EA,B25126_067MA,B25126_068EA,B25126_068MA,B25126_069MA,B25126_069EA,NAME,B25126_001EA,B25126_001MA,B25126_002EA,B25126_002MA,B25126_003EA,B25126_003MA,B25126_004MA,B25126_004EA,B25126_005MA,B25126_005EA,B25126_006EA,B25126_006MA,B25126_007MA,B25126_007EA,B25126_008EA,B25126_008MA,B25126_009MA,B25126_009EA,B25126_010EA,B25126_010MA,B25126_011EA,B25126_011MA,B25126_012EA,B25126_012MA,B25126_013EA,B25126_013MA,B25126_014MA,B25126_014EA,B25126_015MA,B25126_015EA,B25126_016MA,B25126_016EA,B25126_017EA,B25126_017MA,B25126_018MA,B25126_018EA,B25126_019EA,B25126_019MA,B25126_020MA,B25126_020EA,B25126_021EA,B25126_021MA,B25126_022EA,B25126_022MA,B25126_023EA,B25126_023MA,B25126_024EA,B25126_024MA,B25126_025MA,B25126_025EA,B25126_026MA,B25126_026EA,B25126_027MA,B25126_027EA,B25126_028EA,B25126_028MA,B25126_029EA,B25126_029MA,B25126_030EA,B25126_030MA,B25126_031MA,B25126_031EA,B25126_032EA,B25126_032MA,B25126_033EA,B25126_033MA,B25126_034MA,B25126_034EA,B25126_035EA,B25126_035MA,B25126_036MA,B25126_036EA,B25126_037MA,B25126_037EA,state
897,488,3776,878,10448,1361,16992,2032,11501,1585,20332,2124,11514,1606,8135,1132,4798,970,19406,1716,106954,3832,82,95,2840,820,7498,1335,11596,1659,12828,1596,18034,2093,13051,1586,11750,1319,6327,1153,22948,2056,39012,2178,35,60,1551,550,6123,978,5438,814,4533,979,6006,896,5139,867,3752,801,1853,524,4582,705,0400000US31,744159,3947,490394,5329,65992,2873,778,385,3254,827,8597,1160,6040,1295,5532,897,10683,1304,7791,1159,6134,926,3486,898,13697,1392,284287,5005,1693,502,8701,1375,48051,2803,37236,2432,24563,1684,42181,2048,27630,1883,26279,1952,13196,1281,54757,2438,140115,2513,431,271,1603,390,9951,1094,14196,1257,13897,1519,23052,1501,18609,1461,18053,1271,7473,983,32850,1712,253765,4887,107799,3545,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
895,493,5034,1278,40983,2903,40767,3457,25701,3090,19880,2069,10326,1569,4658,1045,1438,503,1496,693,260520,6436,1068,653,5044,1087,65908,3695,68831,3863,44955,3576,39101,2908,20446,2071,9282,1385,3537,990,2348,730,67407,3629,328,225,2263,734,16166,1891,16391,2064,12631,1877,9808,1497,4506,970,3546,1057,816,400,952,382,0400000US32,1042065,7714,562960,8151,57889,3682,1229,511,4928,1152,22850,2273,11635,1664,7249,1226,4536,1080,2464,702,1351,509,637,438,1010,628,327899,5610,3272,762,10057,1726,111218,4435,93438,4124,43530,2681,36187,2482,16654,1755,7603,1188,3314,889,2626,804,177172,4228,622,352,3414,962,49777,2953,55537,2995,25785,2018,23240,1820,11183,1423,4442,789,1617,635,1555,484,479105,8502,151178,5386,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
444,463,1319,596,2601,873,3928,989,9930,1820,7701,1465,2758,774,2218,858,1598,646,17932,2001,72834,3834,323,388,852,430,4254,1040,5131,1250,13872,2230,11652,1587,5565,1273,4836,1041,3375,1011,22974,2022,27613,2214,22,42,504,301,4247,1128,3348,676,3431,814,5091,1158,2327,635,1537,582,1375,497,5731,1055,0400000US33,517615,4643,366739,5787,30492,2603,139,164,954,596,4716,1237,3325,863,6883,1197,3830,1076,2393,778,2338,688,925,551,4989,1114,233548,3971,930,456,4243,840,34229,2334,33766,2449,50187,3036,32713,3084,19173,1958,15614,1813,7572,1381,35121,2655,102699,2634,274,210,1445,511,12625,1404,9019,1070,16041,1674,18354,1641,10748,1422,9427,1374,4148,811,20618,1871,150876,5392,50429,3498,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
1866,732,11081,1676,33200,2513,26649,2586,30541,2744,45286,3349,39965,3497,35484,3320,26138,2579,68187,3595,664170,9900,1697,581,13047,2040,55821,3915,50673,3517,65658,3643,95078,5312,91507,4884,92038,4540,60516,4301,138135,5396,196362,5436,414,261,4474,1147,19091,2067,18594,2012,22436,2014,33507,2478,29161,2559,21269,2297,14845,1856,32571,2779,0400000US34,3187963,9239,2009034,12864,134568,4710,1699,760,4019,834,13726,1943,11840,2163,17206,1819,15600,1817,16685,1811,22654,2601,10249,1604,20890,2159,1278677,11166,4991,1259,16127,1974,124289,5755,152953,5100,161185,5067,143911,5270,166285,5851,211946,6371,85374,4131,211616,6109,595789,8034,1108,408,5366,1028,47906,2807,50625,3206,71394,3696,87553,3771,86289,3326,102679,3945,40003,2731,102866,3561,1178929,11453,318397,6834,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
412,342,3276,1352,14142,1761,18475,2783,16066,2139,15973,2437,9415,1862,8548,1735,4400,1318,3410,966,118859,4629,599,535,2406,852,15310,1961,19729,2496,19820,2152,26072,2620,13026,1995,12686,1796,4473,1141,4738,926,34978,2565,49,81,542,300,4551,1139,6531,1353,5444,926,6611,1221,4185,1062,2930,872,1731,562,2404,654,0400000US35,761797,5816,513843,6398,48661,3515,701,389,3691,862,12059,1764,7856,1482,6843,1268,6611,1296,5288,1184,3615,878,643,351,1354,536,294743,5199,1022,420,7164,1380,58867,3815,61373,3603,50628,2992,42976,2965,25367,2297,26467,2263,11072,1659,9807,1402,170439,3965,698,470,1535,540,22426,2248,28431,2133,27016,2238,32251,2261,20449,2169,19244,1900,8767,1301,9622,1331,247954,6175,94117,4483,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
2594,712,25040,2951,66508,3592,49931,3592,64407,4142,85846,5145,96033,4899,102487,4973,77752,4221,386121,10232,1812920,15221,2456,714,26259,2650,102511,4884,80259,4493,101109,5364,180118,6477,207737,7998,229413,7304,179567,5791,703491,13745,625153,9348,920,421,9490,1160,38473,3044,34620,2563,43712,3210,77334,4713,83714,4817,82571,4373,60527,3821,193792,5573,0400000US36,7233694,15840,3838902,20752,280439,7289,843,393,6572,971,21584,2183,15379,1714,23491,2368,28237,2838,36539,3473,50520,3455,17690,2064,79584,3803,2390677,16152,5378,1145,28571,2482,186208,6579,187468,6185,213012,6849,225803,6432,302021,7732,425285,8670,183829,5676,633102,10864,1167786,8296,1111,463,8378,1183,52625,3003,62837,2841,91780,3868,128545,5243,178030,5028,224107,5960,95973,3699,324400,6116,3394792,20532,956719,11442,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
4237,1587,32615,3489,88678,4739,112771,6033,88935,5566,68685,4792,38123,3547,25554,2684,16122,1757,23621,2425,707905,11914,3243,1241,25948,3214,113375,5611,130203,6723,120786,6534,117047,5885,69503,4739,54644,4237,29124,3121,44032,3191,181358,7703,317,242,5673,1167,27709,2827,32828,2877,30453,2913,26618,2337,20255,2278,15219,1561,10449,1392,11837,1515,0400000US37,3843745,15042,2455141,15671,232466,6755,4586,915,22568,2203,69779,3988,45558,3635,29881,2856,18939,2004,16032,2032,11969,1577,5940,1115,7214,1160,1463971,13572,8733,1276,59378,4359,379105,8876,351798,8188,226000,5738,154741,4742,99956,4746,79741,4091,36240,2628,68279,3637,758704,8855,1884,685,13833,1570,107562,5005,123011,4681,106868,4400,148353,5430,107599,3983,75607,3203,31160,2154,42827,2399,1388604,15481,499341,10111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
1855,1148,7110,1777,9172,1533,9059,1596,6665,1309,11430,1762,4835,1201,3426,838,2126,773,4468,997,42365,2755,648,553,2880,851,5889,1779,4376,1020,5776,1141,7366,1197,4749,1078,2696,787,1868,651,6117,1104,17622,1490,63,58,696,485,3019,855,2944,741,2756,687,3592,713,1792,527,858,258,466,193,1436,686,0400000US38,313475,3584,193342,4346,29639,2044,1180,499,3954,1145,2848,843,2190,637,2265,688,5314,992,2707,677,3179,701,2144,739,3858,701,112343,3126,1612,621,6263,1175,16960,1527,12713,1624,13806,1283,19600,1658,9684,1118,10297,1288,5000,822,16408,1300,51360,1750,208,201,1270,456,4564,814,4326,786,5967,940,10588,1105,6404,815,6456,1073,2904,506,8673,876,120133,4378,60146,3652,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
2574,890,13016,2421,41173,3292,66872,3778,62714,3684,99728,5684,68785,3733,64259,4191,29937,2474,119243,5670,782952,12936,1829,738,9018,1872,51344,4092,72694,4107,74409,4080,129918,5825,106981,5374,110065,4817,52965,3450,173729,5586,242309,5554,318,263,4046,815,25397,2232,30530,2938,29845,2348,43777,3280,31589,2692,25847,2453,13753,1426,37207,2475,0400000US39,4606655,12584,3013093,17798,304160,6866,1901,724,10124,1502,35761,2670,32212,2774,27627,2820,39470,2975,34546,2517,44928,3016,17914,1848,59677,3847,1787127,13139,5987,1225,26407,2509,236276,5812,268213,6026,164528,5485,228192,6596,183788,6590,257684,5915,102196,4160,313856,6426,921806,7816,1194,541,6011,894,76174,3366,100177,4090,72387,2968,136452,5207,140398,4871,163379,5253,60568,3456,165066,4474,1593562,15621,568301,10174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
742,347,9726,1440,24120,2079,24690,2077,31088,2332,40743,2622,24277,1748,19116,1798,10210,1475,15735,1598,241207,5381,1313,545,6945,1077,22816,2028,25553,2057,33450,2888,53251,2682,34431,2459,26871,1796,14862,1479,21715,1671,66439,2710,243,204,3112,774,8513,1187,7501,960,10630,1084,13048,1500,8963,1133,6097,927,3833,688,4499,908,0400000US40,1465951,6457,957858,7425,116177,3577,1790,543,9785,1408,23034,2031,11693,1524,15121,1524,18269,1799,10719,1419,13310,1560,4618,818,7838,1133,544596,5865,5543,1089,24643,2179,96060,3853,79727,3506,80745,3291,92071,3654,53733,2834,52741,2546,22863,1680,36470,2304,297085,3825,1655,675,4722,820,33654,2003,35409,1886,40579,2185,65735,2425,41991,2383,35443,2415,15510,1349,22387,1563,508093,7135,200447,4511,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
1449,675,7156,1327,27338,2533,37744,3458,25567,3101,43767,3319,19274,2454,13694,1958,9979,1532,26193,2710,299018,8191,850,449,7572,1722,37534,3561,45572,3684,35011,3251,68426,4930,30229,2657,25708,2560,15045,1853,33071,2915,93135,4096,261,290,2566,846,13293,1827,17994,2051,10400,1533,19512,2347,10782,1298,7554,1310,3514,851,7259,1254,0400000US41,1553205,7348,948891,9420,82247,3779,1330,535,4008,939,17998,1987,11181,1536,5953,1080,13997,1843,6696,1152,6515,1153,4275,916,10294,1520,552357,7909,3928,784,11317,1540,91039,4572,105065,4378,50036,3022,97306,5189,46481,3423,47990,3342,29642,2437,69553,3340,314287,4694,1004,438,3894,1124,35732,2344,51354,3143,38661,2625,71288,3418,34583,2732,27222,2186,16711,1559,33838,2141,604314,9054,212161,6211,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
2994,867,9946,1344,30250,3091,35242,2731,46005,3269,68395,3950,57114,3946,56511,4019,40274,3674,159924,5732,736565,11628,1463,805,10492,1737,37464,2783,45660,3515,58327,3381,97392,5613,83858,5146,101788,5001,71302,4069,228819,8085,307061,7000,524,297,6179,1208,29994,2633,34129,2860,33665,2271,48359,3228,33570,2370,32017,2522,22758,1872,65866,3175,0400000US42,4956037,11868,3405756,16407,310709,7879,2165,588,10545,1412,28479,2495,26767,2373,26227,2367,31571,2568,29090,2391,50313,3326,23453,2476,82099,3793,2052164,13115,4821,902,31473,2645,216361,5371,255850,5512,226534,6108,221710,6107,176905,5205,294184,6605,147222,5136,477104,8033,1042883,7991,1485,426,9319,1324,67587,2891,83464,4088,89863,3720,150678,4390,127010,4057,170153,4185,82124,3211,261200,5614,1550281,14088,506655,9366,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
232,314,600,388,2276,1013,3323,1077,5192,1641,6627,1605,5470,1323,3272,895,3619,942,20801,2160,81306,4355,240,305,643,426,3214,971,2470,752,7091,1530,9158,1378,8347,1566,10094,1631,8088,1456,31961,2758,34148,2552,0,206,602,358,2467,847,2770,915,5666,1264,5173,900,3926,1017,2634,799,2087,601,8823,1595,0400000US44,407484,4045,240618,5236,19734,2024,148,195,589,372,933,413,1295,460,1820,634,2161,738,1925,568,3984,1026,1677,599,5202,1050,148724,4320,132,178,1554,719,13779,1401,15489,1500,19544,1952,15841,1971,15049,1646,20923,1864,10775,1530,35638,3144,72160,2315,188,171,543,400,3224,678,3846,822,7774,1152,9861,1407,11502,1272,12067,1284,5638,870,17517,1384,166866,5651,51412,2999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
1086,430,10322,1934,35396,3470,41878,3704,37036,3345,36284,3489,18382,2721,13715,2055,7080,1372,11863,2131,299380,8471,945,556,11138,2085,42949,3373,57671,4534,58137,4031,55065,4507,30676,3060,18903,1993,10794,1797,13102,2009,79719,3706,364,250,2690,962,12159,1858,14725,1963,12439,1417,13082,1500,7858,1166,7673,1176,4190,959,4539,867,0400000US45,1857768,9376,1265627,11974,124839,5712,3485,830,13816,1936,35528,3152,20007,2160,16512,2093,11835,1686,8568,1397,7741,1349,3655,801,3692,973,730546,9652,7302,1331,31767,3090,176235,5940,167053,5773,116551,5236,92497,4896,55441,3638,42058,3208,18573,1639,23069,1898,410242,4568,2673,681,11073,1722,67319,3390,66019,3252,60883,2861,71644,3518,55661,2666,39778,2579,13068,1336,22124,1860,592141,11341,213042,6365,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
874,373,3191,854,5242,1004,5124,1060,5741,1069,8266,1176,2984,680,3542,984,2578,737,6457,1091,42755,2488,156,151,698,355,3764,931,5278,1063,5471,1327,9785,1460,3992,670,4721,943,1870,629,7020,1195,21231,1821,94,131,466,269,3145,885,3523,746,2819,789,4771,1087,1668,374,1739,685,681,339,2325,543,0400000US46,339437,2931,231452,4098,33876,2415,526,260,3175,840,6418,1028,3891,950,1946,631,4156,860,2997,985,3044,929,2025,849,5698,1017,134919,2856,768,354,5402,871,26754,2040,20376,1762,13940,1566,17822,1678,9124,1255,12135,1314,5640,1016,22958,1670,62657,1594,209,149,1131,466,7329,1037,7471,1024,5642,914,11285,1120,7094,937,6796,876,2807,636,12893,1157,107985,3840,43999,2824,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
1704,684,14775,2126,50204,3616,56409,4164,50109,4003,54069,3673,31061,3254,25047,2817,12749,1912,15571,1882,436938,9654,1885,865,13388,2054,53677,4679,67961,4047,63396,4534,83806,5163,54369,3784,45351,3138,25335,2358,27770,2563,116126,4737,315,282,4716,1235,13529,1747,16652,1946,19355,2149,18865,1854,14842,1693,12105,1579,7787,1322,7960,1488,0400000US47,2530260,10743,1665498,14709,171315,6171,3871,1050,14499,2043,40529,3428,30601,3028,20419,2496,18775,1995,14621,1642,12898,1790,6388,1383,8714,1400,972619,11389,7258,1355,32710,2619,209076,6706,216599,7710,139251,5136,133941,5591,82294,4145,67440,4442,34108,2535,49942,3233,521564,6781,1711,640,8181,1245,66739,3128,80427,3948,69611,3759,101040,4509,76875,3392,56498,3015,27518,2172,32964,2261,864762,12955,311698,8253,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
17940,2416,95360,5493,267022,9695,251126,10242,275934,9090,265015,9334,120340,5769,87703,5013,37337,3233,38999,3299,1820878,20755,11770,2032,87942,6400,308507,10730,264655,9858,340927,10345,358527,10516,188993,7264,140212,6337,59164,3850,60181,3558,390932,9969,1897,660,21727,2540,74198,5211,58743,3708,64635,4008,67088,3578,41609,3361,31959,2781,14024,1742,15052,1876,0400000US48,9421412,21122,5752826,28478,637830,11274,19919,2245,77810,5740,177493,8274,85440,4426,80254,4688,68166,4269,47727,3764,46538,3391,17370,2227,17113,2088,3607277,20885,52720,3873,198134,7900,919169,15386,641330,12150,556339,10621,457797,10436,274983,6820,285644,6312,106073,5237,115088,4988,1507719,12726,8187,1454,34184,2541,206009,6370,205380,5543,244863,6554,292720,5608,199421,5947,172670,5128,68281,2671,76004,3503,3668586,28117,1456776,18455,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
