GEO_ID,B17001H_001E,B17001H_001M,B17001H_002E,B17001H_002M,B17001H_003E,B17001H_003M,B17001H_004E,B17001H_004M,B17001H_005E,B17001H_005M,B17001H_006E,B17001H_006M,B17001H_007E,B17001H_007M,B17001H_008E,B17001H_008M,B17001H_009E,B17001H_009M,B17001H_010E,B17001H_010M,B17001H_011E,B17001H_011M,B17001H_012E,B17001H_012M,B17001H_013E,B17001H_013M,B17001H_014E,B17001H_014M,B17001H_015E,B17001H_015M,B17001H_016E,B17001H_016M,B17001H_017E,B17001H_017M,B17001H_018E,B17001H_018M,B17001H_019E,B17001H_019M,B17001H_020E,B17001H_020M,B17001H_021E,B17001H_021M,B17001H_022E,B17001H_022M,B17001H_023E,B17001H_023M,B17001H_024E,B17001H_024M,B17001H_025E,B17001H_025M,B17001H_026E,B17001H_026M,B17001H_027E,B17001H_027M,B17001H_028E,B17001H_028M,B17001H_029E,B17001H_029M,B17001H_030E,B17001H_030M,B17001H_031E,B17001H_031M,B17001H_032E,B17001H_032M,B17001H_033E,B17001H_033M,B17001H_034E,B17001H_034M,B17001H_035E,B17001H_035M,B17001H_036E,B17001H_036M,B17001H_037E,B17001H_037M,B17001H_038E,B17001H_038M,B17001H_039E,B17001H_039M,B17001H_040E,B17001H_040M,B17001H_041E,B17001H_041M,B17001H_042E,B17001H_042M,B17001H_043E,B17001H_043M,B17001H_044E,B17001H_044M,B17001H_045E,B17001H_045M,B17001H_046E,B17001H_046M,B17001H_047E,B17001H_047M,B17001H_048E,B17001H_048M,B17001H_049E,B17001H_049M,B17001H_050E,B17001H_050M,B17001H_051E,B17001H_051M,B17001H_052E,B17001H_052M,B17001H_053E,B17001H_053M,B17001H_054E,B17001H_054M,B17001H_055E,B17001H_055M,B17001H_056E,B17001H_056M,B17001H_057E,B17001H_057M,B17001H_058E,B17001H_058M,B17001H_059E,B17001H_059M,NAME,B17001H_001EA,B17001H_001MA,B17001H_002MA,B17001H_002EA,B17001H_003MA,B17001H_003EA,B17001H_004MA,B17001H_004EA,B17001H_005EA,B17001H_005MA,B17001H_006EA,B17001H_006MA,B17001H_007MA,B17001H_007EA,B17001H_008MA,B17001H_008EA,B17001H_009MA,B17001H_009EA,B17001H_010MA,B17001H_010EA,B17001H_011EA,B17001H_011MA,B17001H_012EA,B17001H_012MA,B17001H_013MA,B17001H_013EA,B17001H_014MA,B17001H_014EA,B17001H_015MA,B17001H_015EA,B17001H_016EA,B17001H_016MA,B17001H_017EA,B17001H_017MA,B17001H_018MA,B17001H_018EA,B17001H_019MA,B17001H_019EA,B17001H_020MA,B17001H_020EA,B17001H_021MA,B17001H_021EA,B17001H_022EA,B17001H_022MA,B17001H_023MA,B17001H_023EA,B17001H_024EA,B17001H_024MA,B17001H_025EA,B17001H_025MA,B17001H_026MA,B17001H_026EA,B17001H_027EA,B17001H_027MA,B17001H_028EA,B17001H_028MA,B17001H_029MA,B17001H_029EA,B17001H_030EA,B17001H_030MA,B17001H_031EA,B17001H_031MA,B17001H_032EA,B17001H_032MA,B17001H_033EA,B17001H_033MA,B17001H_034MA,B17001H_034EA,B17001H_035EA,B17001H_035MA,B17001H_036EA,B17001H_036MA,B17001H_037EA,B17001H_037MA,B17001H_038EA,B17001H_038MA,B17001H_039EA,B17001H_039MA,B17001H_040MA,B17001H_040EA,B17001H_041EA,B17001H_041MA,B17001H_042EA,B17001H_042MA,B17001H_043EA,B17001H_043MA,B17001H_044EA,B17001H_044MA,B17001H_045MA,B17001H_045EA,B17001H_046EA,B17001H_046MA,B17001H_047MA,B17001H_047EA,B17001H_048EA,B17001H_048MA,B17001H_049EA,B17001H_049MA,B17001H_050EA,B17001H_050MA,B17001H_051MA,B17001H_051EA,B17001H_052MA,B17001H_052EA,B17001H_053EA,B17001H_053MA,B17001H_054EA,B17001H_054MA,B17001H_055EA,B17001H_055MA,B17001H_056MA,B17001H_056EA,B17001H_057MA,B17001H_057EA,B17001H_058MA,B17001H_058EA,B17001H_059EA,B17001H_059MA,state
0400000US34,4936470,4438,311375,15655,138454,9159,9567,1766,1755,701,12828,2710,6438,1367,2189,832,5163,1201,15181,2423,15045,1738,14469,2302,17042,1848,20682,2475,9187,1484,8908,1447,172921,8737,9967,1892,2507,941,12353,2079,6500,1278,3231,1006,3772,1053,17518,2811,19923,2243,19875,2172,21941,2459,22951,2149,14103,1444,18280,1824,4625095,15878,2267066,9520,105329,2092,22157,2179,148517,4438,82687,4382,30198,2394,55901,2638,168918,2437,262006,2105,264512,2557,367918,1968,361686,2648,236857,1679,160380,1840,2358029,8926,99527,2076,21952,2338,139294,3814,77011,3270,27195,1950,55505,2111,159727,2862,250799,2304,264395,2249,375896,2604,378930,2319,268578,1552,239220,2472,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,785323,1731,93769,7731,44075,4634,3340,1198,358,273,2654,937,1032,477,283,245,494,296,5407,1224,7336,1618,5912,1912,5889,1302,6402,1471,3370,989,1598,538,49694,4432,2500,1304,1001,620,2920,1060,1543,766,689,429,566,407,7281,1379,6920,1288,4518,1092,5980,1302,7768,1396,4157,966,3851,871,691554,7645,343995,4984,14606,1327,2522,873,18155,1517,9937,1358,2020,645,7950,1074,20712,1198,40992,2320,37061,1718,44601,1859,60626,1489,51906,1239,32907,672,347559,4341,13126,1251,2902,703,16316,1464,7926,1205,2999,746,6050,862,18901,1572,35100,1415,36350,1182,47725,1179,65534,1535,54992,1162,39638,1211,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10772669,8090,1072261,27576,480844,14470,44589,3873,8110,1428,46454,3626,19058,2268,7413,1260,14902,1992,64000,4137,62732,4028,46210,3126,59855,3918,58541,3088,27714,1941,21266,1612,591417,16339,40386,3093,9349,1643,41690,3490,21910,2685,6976,1143,11505,1486,79574,4720,87792,5326,61325,3763,65832,3921,63651,3021,42096,3095,59331,3345,9700408,27370,4791029,15395,225607,4125,44644,3137,299484,6133,151234,4854,59567,3025,108250,3244,352810,4853,658399,4609,590296,3204,730041,4080,734947,3285,496650,2163,339100,2375,4909379,16624,215630,3226,42765,3184,281128,6274,142961,5216,51570,2810,107284,2858,330074,5459,637935,5370,575585,3615,734610,4136,765903,3160,551358,3273,472576,4080,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6249527,4894,707001,20079,313263,11131,22478,2637,4612,1217,30088,3946,13389,2299,5978,1300,10738,1816,54314,3524,36791,2901,30535,3053,39684,2943,37450,2977,17060,2195,10146,1266,393738,11902,23563,2451,3892,1207,24942,2942,12005,2119,4366,1102,7582,1137,64988,4292,62228,4502,44435,3620,46963,3282,44642,3333,28366,2423,25766,2325,5542526,19324,2736787,11868,132071,2768,23780,2405,176182,4831,99095,4018,34058,2509,61007,2575,209228,4228,340808,3731,354735,3486,412829,2906,398901,3176,311039,2348,183054,1783,2805739,11432,121477,2819,27693,3382,169245,5480,90978,4786,33417,2372,61949,2541,173032,5069,328230,4157,356621,3947,420422,3384,431549,3407,342638,2522,248488,2612,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630203,947,56266,4642,24422,2643,2058,776,353,223,2151,708,758,378,598,418,298,169,6674,1927,2388,664,1910,562,2482,699,2285,613,1324,514,1143,320,31844,3107,2283,713,297,206,1950,695,390,178,100,70,341,360,8869,1617,4874,1047,2039,676,1880,555,2757,722,2122,511,3942,622,573937,4736,297465,2927,18670,790,3587,874,19457,1527,11113,1390,3500,560,6377,640,28618,2122,47779,702,36745,600,36908,743,42435,637,24985,555,17291,550,276472,2922,17581,731,2802,861,20481,1443,9729,1223,3407,750,6562,709,22668,1584,38002,1088,32536,820,36296,592,39961,720,24668,498,21779,702,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9029676,6279,1015484,24024,441388,12713,44886,3852,7571,1392,44604,3615,19484,2242,7417,1126,14291,1914,63740,4254,55037,3301,41565,3377,51447,3044,55012,3123,21599,1930,14735,1365,574096,15519,42576,3632,7830,1323,42744,3575,21967,2475,7881,1426,14022,1702,88044,4600,90371,5227,65805,4069,63959,4235,62693,3405,31774,2094,34430,2559,8014192,24488,3987100,13155,203022,3892,39634,3326,277306,6519,146030,5004,52239,2666,104698,3000,302661,4842,507905,3435,500098,3679,589654,3209,603353,3062,405140,2183,255360,2027,4027092,15318,193510,3526,35112,2507,260007,5195,140735,4576,49434,2505,99663,3332,262821,4582,473809,5152,484845,4230,593135,4289,631018,3429,447110,2388,355893,3265,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2533536,2691,314952,9794,136572,5683,12644,1245,2465,763,13748,1859,6814,942,2438,512,3392,732,20862,2460,16694,1650,13330,1578,16439,1700,16522,1466,5767,844,5457,800,178380,6267,12183,1639,1941,568,12544,1517,6172,1053,2161,559,3435,625,26989,2193,29047,2156,19729,1802,21321,1631,20825,1670,10259,1062,11774,1229,2218584,9864,1106099,5546,59588,1585,12654,1693,70822,2206,37994,1845,14626,1211,25213,1362,84288,2588,148784,1977,139458,1726,151991,1728,161910,1642,120594,1020,78177,1093,1112485,6818,54895,1669,11051,1343,69450,2837,35615,2167,12168,1239,24442,1397,71928,2136,139483,2288,134530,1759,152342,1726,170891,1731,131621,1223,104069,1308,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3031065,2821,391311,14107,178530,7445,12732,2203,2243,725,14223,2261,6709,1613,2028,761,3674,897,27680,2549,25047,2863,21025,2666,21986,2339,26038,2561,9717,1476,5428,983,212781,8884,10936,1725,1793,752,13812,1912,5811,1142,1771,651,5520,1559,34748,2941,32881,2597,25768,2403,25378,2076,28833,2466,13188,1676,12342,1730,2639754,14283,1308355,7605,61018,2249,11298,1456,80728,3342,39610,2527,14362,1451,30564,1758,87354,2641,174382,2958,172901,2811,179653,2333,199907,2411,160198,1678,96380,1023,1331399,9212,57973,1929,11400,1776,75524,3182,37625,2632,13794,1552,27203,2013,80524,2828,166665,2765,166190,2689,180629,2208,216231,2645,172663,1698,124978,1909,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9615029,5857,900163,23738,386733,12524,32944,3049,6226,1112,38495,3469,18611,2483,5644,1103,9814,1480,60232,3491,46670,3037,36002,3016,44916,3230,46728,3286,20979,1810,19472,1882,513430,13884,29883,2850,4929,1037,39826,3362,16027,1884,5065,1041,12851,1681,74921,5226,77246,3907,58694,3507,55660,3211,57078,3662,37417,2521,43833,2937,8714866,23527,4316363,12627,204533,3202,40354,2624,269347,5451,141256,4567,54943,2610,103070,3308,305045,3579,550164,3312,517436,3329,656962,3249,694521,3422,467307,1955,311425,2203,4398503,13978,194129,2827,40017,2813,255897,4571,133220,4725,46290,2443,98899,2660,274066,5678,513726,3853,499098,3516,663859,3373,717645,3767,509657,2681,452000,3536,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,745045,1798,70058,6930,32767,3527,2226,882,424,388,2029,1046,526,374,485,338,462,318,4376,1475,4566,1191,3052,860,3947,958,5815,1025,2053,861,2806,755,37291,4035,784,480,566,473,2304,905,505,356,572,429,430,251,4824,1270,6101,1295,3313,816,4257,1169,5671,1357,2778,746,5186,1073,674987,7004,326931,3808,13419,922,3372,754,19516,1515,10368,1284,3087,674,8478,828,24062,1902,42149,1192,39389,879,52344,1104,52373,1121,36247,931,22127,872,348056,4209,13930,514,2437,701,19969,1387,8275,1241,4056,823,6640,812,23497,1588,40235,1350,40838,818,56605,1211,57767,1426,40809,808,32998,1203,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3042854,4002,343249,14241,147478,6982,11706,1783,1893,694,13512,2316,7108,1283,2678,811,4017,871,26366,2788,16416,2334,12956,1751,18638,2803,19199,2018,8228,1298,4761,985,195771,9743,7112,1331,1530,500,15887,2124,6062,1528,1377,612,4319,1299,30570,2753,28319,2535,23359,2824,24850,2788,26242,3000,12974,1873,13170,1798,2699605,14109,1339952,7232,67558,2276,14752,2012,83187,4231,47151,3776,16385,1789,31906,1699,95462,3343,168712,2832,169887,2239,191592,2745,192962,1931,168130,1477,92268,1188,1359653,9958,64615,2005,12570,1961,83591,3388,40791,3337,14591,1892,29998,2333,83203,3049,162849,2644,165331,2906,193668,2802,209341,3006,180559,1856,118546,2010,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,689363,1756,65293,5963,26935,3322,2240,749,230,146,3202,1103,1080,562,413,280,568,218,4670,1206,2144,556,2742,891,3540,1138,2808,611,1648,508,1650,527,38358,3806,3015,974,225,141,2864,1106,829,370,313,284,916,541,8233,1036,5418,1055,3627,1098,2548,715,4655,1172,1958,503,3757,736,624070,5552,318210,3359,19719,788,3645,774,24424,1428,10722,1137,4496,844,7407,698,24496,1294,42286,757,37494,953,41633,1090,49390,651,32151,608,20347,648,305860,3677,18355,964,4062,824,21829,1293,10609,1205,3719,768,6901,700,19155,1132,36960,1271,35550,1129,42444,704,47333,1182,31715,567,27228,882,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4792900,4514,662439,20023,296030,10666,26833,2618,7383,1497,29489,3128,14801,2076,4635,1186,9408,1736,42877,3866,38398,3343,28478,2251,36418,3152,32698,2450,15574,1860,9038,1337,366409,12009,24945,2442,5242,1011,27458,3114,11396,1954,3727,733,10093,1499,52335,3519,52806,3801,41928,3009,46059,3263,42302,2490,22127,1987,25991,2185,4130461,19685,2039153,10738,99087,2976,18586,2376,134696,4868,71298,3523,25328,2067,51235,2441,158967,4514,254335,3923,269329,2684,300540,3292,295633,2447,229702,1800,130417,1642,2091308,12453,98379,2593,18740,2294,129768,4343,71506,3550,23095,2071,48752,2227,140917,3946,253212,4070,265155,3106,304958,3387,313991,2687,248948,2015,173887,2330,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11536369,7578,997821,19001,435674,11351,32408,2937,6945,1486,39795,4034,16259,2044,7160,1742,10680,1553,80764,5375,51595,4072,41152,3382,45738,3294,58745,3368,27924,2523,16509,1786,562147,11898,30759,2703,7104,1420,38585,3494,15958,1934,5182,1279,11796,1662,105440,5642,85164,4817,54952,4288,65202,4627,64974,4237,38089,2621,38942,2749,10538548,19230,5254310,12714,278297,3834,55547,3755,350958,7388,188776,7361,65419,3487,124763,3890,383347,6176,715023,5343,681956,4020,765346,4044,768964,3872,541852,3283,334062,2785,5284238,12361,265007,3653,51901,3591,343384,6124,168332,6375,58357,3077,118995,3936,340996,6544,678491,5801,672739,5060,758813,5114,804672,4398,585470,2850,437081,3542,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2327029,2537,214067,12245,98537,7324,12070,1958,2082,764,10545,2071,4185,1108,1732,596,2414,734,24370,2869,14821,1873,8320,1483,5786,1331,7325,1328,2819,745,2068,547,115530,6785,8589,1239,1927,1002,10092,1922,4424,1180,1686,683,3138,931,27238,2981,17922,2246,13198,1816,6884,1250,8564,1180,6037,1098,5831,952,2112962,12323,1064344,6908,81344,1949,16059,1561,110506,3483,51538,2709,16556,1600,34696,1824,97813,3000,152430,2078,149156,1625,117780,1376,113016,1321,75151,908,48299,739,1048618,7359,79191,1313,17772,1841,100786,3353,50160,2386,17033,1619,30445,1559,92528,3432,150268,2362,140975,1823,116918,1378,116346,1167,78373,1131,57823,1175,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,563087,1421,54155,4960,23886,3002,2271,884,284,197,1575,624,1010,506,289,181,600,311,4217,1161,2410,694,2652,856,3391,875,3361,708,1133,382,693,268,30269,2831,1483,458,387,212,1975,661,835,343,507,321,1345,473,5312,1140,4055,879,3364,907,2658,599,3774,774,2251,612,2323,564,508932,5335,252464,3305,11410,906,2458,695,15930,1391,8579,1074,3722,732,5377,711,20061,1322,29744,736,29547,839,37932,872,42294,707,29312,500,16098,447,256468,3047,11004,563,2126,594,14675,1306,8446,1139,2375,526,5992,777,17614,1238,28070,970,29846,896,40831,615,43797,746,30193,619,21499,707,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5103912,5612,443280,14933,196037,8330,15514,2223,2478,893,19493,2294,7102,1173,1783,561,5039,1216,36131,3102,29008,3033,17798,2189,21348,2016,22822,2546,9359,1499,8162,1159,247243,9308,14874,2070,3780,1168,16763,2287,7413,1398,3044,911,4233,1025,43712,3499,38334,3025,25745,2668,26772,2571,29223,2443,15530,1772,17820,1668,4660632,16485,2314687,9891,119731,2207,24495,2376,152337,4728,80456,3371,29677,2089,56065,2466,167057,4049,312614,3855,299253,2926,350909,2559,336853,2656,244033,1550,141207,1444,2345945,9800,113902,2634,23936,2251,144578,4411,75708,3726,26788,2127,50992,2654,151005,3850,299165,3542,294658,3229,355786,2666,352132,2547,263763,1777,193532,1881,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4912486,3809,489486,17379,223745,10828,16114,2455,3576,1037,17238,2647,7322,1269,2560,643,7167,1390,36048,3594,29805,3172,20762,2337,31304,3020,30984,2824,12496,1723,8369,1302,265741,9284,13353,1812,3011,868,15584,2247,6966,1580,2250,504,5957,1226,44536,3868,41589,3236,28723,2829,32327,2488,34898,2900,19355,2241,17192,1900,4423000,17831,2222839,11439,109376,2378,24362,2283,135228,4376,69706,3931,24681,2216,49896,2382,161865,3997,316521,3388,290432,2540,320232,3115,337415,2925,242165,1815,140960,1432,2200161,9321,105740,1877,21313,2265,130272,4356,66241,3370,22699,1737,48479,2031,138125,3989,289772,3186,275188,2936,319175,2582,349814,2876,254512,2290,178831,2098,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1663754,2524,288072,13809,126612,7095,12631,1785,2693,1009,14283,2233,5101,1184,2429,645,3351,968,15677,2221,16415,2410,14474,1881,15598,1976,15332,1879,5147,1115,3481,732,161460,8156,14023,2061,2266,806,11480,1908,6215,1458,2488,819,4172,1003,21791,1971,24538,2458,20596,2212,17909,2091,18222,2155,9852,1726,7908,1063,1375682,14013,688649,7832,32008,1907,5840,1167,44034,3209,22500,2044,8117,1241,16089,1418,51460,2136,78494,2640,89357,2025,98535,2089,107183,1969,85197,1248,49835,791,687033,7871,31708,1971,6051,1199,41152,2175,21562,1971,7909,1108,14454,1351,43052,2162,73474,2339,84892,2226,98415,2158,111610,2124,87149,1792,65605,1211,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4608773,3417,413923,13510,183740,7157,13331,1576,2783,796,14054,1732,7501,1234,2205,582,4780,812,39505,3169,19519,2175,16217,1848,21333,2139,22523,1703,10501,1166,9488,1178,230183,8392,12512,1779,2588,608,15113,1826,6274,957,3066,801,5248,952,50500,3125,30016,2321,23585,2241,22497,2096,23638,1608,14800,1369,20346,1699,4194850,14071,2100282,7760,105829,1682,22163,1786,139629,3292,73175,2983,26263,1323,52727,1641,152621,3476,261624,2273,259961,2051,321956,2184,333216,1711,215377,1272,135741,1545,2094568,8648,101887,1757,22401,1966,134220,3565,65120,3052,23387,1814,50460,2087,135145,3396,243589,2301,247552,2327,322666,2214,336869,1674,225622,1412,185650,1748,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
