GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001EA,B17018_001MA,B17018_002EA,B17018_002MA,B17018_003MA,B17018_003EA,B17018_004EA,B17018_004MA,B17018_005EA,B17018_005MA,B17018_006EA,B17018_006MA,B17018_007EA,B17018_007MA,B17018_008MA,B17018_008EA,B17018_009MA,B17018_009EA,B17018_010EA,B17018_010MA,B17018_011EA,B17018_011MA,B17018_012EA,B17018_012MA,B17018_013MA,B17018_013EA,B17018_014MA,B17018_014EA,B17018_015EA,B17018_015MA,B17018_016EA,B17018_016MA,B17018_017EA,B17018_017MA,B17018_018MA,B17018_018EA,B17018_019MA,B17018_019EA,B17018_020MA,B17018_020EA,B17018_021EA,B17018_021MA,B17018_022EA,B17018_022MA,B17018_023MA,B17018_023EA,B17018_024MA,B17018_024EA,B17018_025MA,B17018_025EA,B17018_026EA,B17018_026MA,B17018_027EA,B17018_027MA,B17018_028MA,B17018_028EA,B17018_029MA,B17018_029EA,B17018_030MA,B17018_030EA,B17018_031MA,B17018_031EA,B17018_032EA,B17018_032MA,B17018_033EA,B17018_033MA,B17018_034MA,B17018_034EA,B17018_035MA,B17018_035EA,state
0400000US37,2506215,19366,295381,9091,100782,4421,33184,3192,28205,2731,26572,2291,12821,1352,194599,7580,33552,3314,10996,2017,13415,2129,7032,1359,2109,731,161047,7179,40307,3626,47075,3360,63900,4504,9765,1445,2210834,17777,1728668,17187,130768,5534,363290,8776,549131,10702,685479,11086,482166,10132,135752,6248,23556,2960,41626,3716,41540,3564,29030,2765,346414,8324,39636,3059,81685,4365,140806,6563,84287,5777,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4380,882,852,338,935,406,2110,643,483,209,8629,1556,2444,838,657,453,1350,653,433,260,4,7,6185,1231,450,243,2575,869,2950,820,210,165,175201,4079,145917,4204,7307,1207,32356,2325,53640,3312,52614,2878,29284,2979,11162,1549,1077,552,3248,755,4785,1147,2052,613,18122,2462,1075,562,3104,788,8955,1762,4988,1345,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,90171,5007,22675,2230,32612,2660,24914,2623,9970,1668,223368,6602,34698,3120,7269,1287,15790,1697,9594,1800,2045,724,188670,5906,36184,2972,67645,4547,75866,4259,8975,1465,2608556,18848,2033715,15957,116341,4536,574167,10584,602406,9629,740801,10020,574841,12408,175935,6477,19967,2345,69176,3993,56369,3619,30423,2835,398906,9359,40438,2961,123397,5606,151046,6137,84025,4881,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,40862,2596,9741,1247,14862,1578,11765,1345,4494,925,73053,3320,13642,1463,4291,816,5137,920,3450,781,764,521,59411,2981,13315,1690,21267,1964,20433,1822,4396,1007,855673,7224,672446,6427,54641,3000,175041,4997,220643,5059,222121,4486,183227,4863,64110,3319,9750,1249,22050,1722,21547,1819,10763,1625,119117,4006,11798,1487,36021,2528,46353,3165,24945,1945,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,39285,3785,10034,1773,9587,2006,14344,2009,5320,1138,57453,4038,10175,1713,1358,660,2920,870,4456,1114,1441,692,47278,4054,9925,2114,14157,1884,18863,2344,4333,1045,881658,9865,710660,8212,47732,3591,124727,4599,248642,6460,289559,6878,170998,6508,57800,3873,7307,1652,15959,2021,23121,2288,11413,1622,113198,5668,10718,1913,24079,2605,51258,3363,27143,2301,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,90872,4226,21384,2183,36963,2855,19321,2037,13204,1793,199206,6323,31138,2783,7417,1436,13546,1843,8023,1579,2152,641,168068,5968,34435,3147,66384,4627,54588,3992,12661,1716,2914217,18594,2275883,17934,134355,5351,681765,12488,568797,10561,890966,12525,638334,11500,196926,7132,22714,2827,80427,4879,53251,3726,40534,3198,441408,8776,41982,3345,153843,5609,143901,5955,101682,4228,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6341,1157,1787,641,2130,781,1550,553,874,374,18909,2270,1956,705,755,403,749,490,303,266,149,130,16953,2301,4311,1105,6195,1657,5329,1299,1118,527,225012,5585,168626,5389,12668,1459,36610,2806,44969,3400,74379,3523,56386,3724,16346,2149,2471,943,5539,1211,5524,1384,2812,786,40040,3084,4965,1230,10556,1873,15064,2157,9455,1375,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,49903,3878,16074,2266,15784,1956,11895,1764,6150,1340,98197,4850,13325,2258,5232,1430,4615,1168,2071,790,1407,733,84872,4588,19842,2510,31459,3031,29711,3091,3860,919,1072785,9386,817487,10172,59752,4376,186145,6651,263354,7984,308236,6852,255298,7836,68528,4607,11127,1899,22756,2568,21292,2352,13353,1993,186770,6702,20907,2191,52293,3862,73370,4648,40200,3554,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,6446,1393,1720,823,1879,567,2193,727,654,338,11608,1333,2121,596,410,212,613,246,990,471,108,101,9487,1254,2151,699,3515,960,3289,809,532,273,198959,4373,164065,4155,7538,1104,43427,2441,54042,3162,59058,3411,34894,2698,12061,1519,1195,548,4425,852,4255,816,2186,698,22833,2144,2381,885,5070,822,10414,1554,4968,845,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,72814,4192,22440,2440,27162,2624,16299,1952,6913,1234,133718,6475,24711,3021,8072,1650,11062,1804,4966,1255,611,386,109007,5520,24844,3042,43724,3178,36051,3328,4388,997,1469146,13060,1140187,12839,90980,4141,316623,8429,329909,8978,402675,8104,328959,8688,94876,5035,14866,2117,37464,3144,26685,2899,15861,2344,234083,7380,27315,2694,71969,4328,85009,5179,49790,3418,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,324734,10055,141963,7152,80851,5154,62355,4870,39565,2995,473456,12303,69617,4586,25474,2811,24058,3016,16151,2494,3934,1139,403839,12348,134777,7345,125595,7171,119584,6087,23883,2796,5722719,26365,4384744,27516,529793,12293,871034,15539,1306433,15915,1677484,18671,1337975,20894,420157,12643,84566,4928,128841,8236,130830,6688,75920,4893,917818,16357,144832,7359,231407,9046,332412,9449,209167,7583,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,29775,2707,5571,1224,7445,1382,11267,1487,5492,1261,27481,2972,4720,1242,719,454,2223,901,1295,556,483,276,22761,2606,5691,1388,6345,1358,9096,1769,1629,563,635925,7914,535028,7840,27334,2230,92140,4456,198307,5959,217247,5599,100897,5008,35058,3486,4103,1236,11792,1807,12518,2073,6645,1048,65839,3573,5393,1184,18454,2122,25210,2464,16782,1901,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3467,705,617,277,1403,406,842,504,605,277,5445,1109,868,353,86,88,330,251,417,297,35,44,4577,1021,1217,626,1107,422,1509,514,744,475,143467,2916,120042,2685,5516,889,27871,1635,33614,2030,53041,2692,23425,2115,7775,1159,807,473,2610,619,2187,716,2171,579,15650,1761,656,301,4066,838,5999,1126,4929,973,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,52446,3814,13665,2078,15979,2325,12170,1721,10632,1611,107599,5618,17575,2592,6527,1380,5940,1683,4263,1349,845,504,90024,5215,18882,2319,30624,2740,33197,3155,7321,1463,1894812,14830,1497362,14952,96447,5196,275293,7483,402594,8717,723028,11461,397450,9750,117777,6730,17850,2211,34506,3873,34146,3191,31275,2616,279673,7542,25654,2173,71252,4247,106074,4845,76693,3815,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,51611,2915,9666,1480,14842,2026,17062,1880,10041,1543,87487,4591,16287,2113,5651,1428,4518,1081,4534,1314,1584,697,71200,4143,15020,1999,20080,2728,29744,2933,6356,1196,1621495,12003,1312206,13050,70953,3553,226053,6785,447160,9215,568040,7964,309289,9351,106366,5198,14780,1864,29503,2918,38213,3092,23870,2628,202923,6765,17962,2217,47028,3535,84702,4038,53231,3784,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,24745,2233,7696,1379,9828,1398,5909,1128,1312,510,38779,3321,7804,1517,2250,753,4035,961,1451,554,68,90,30975,3016,6296,1194,14429,2154,9648,1594,602,350,408423,7921,326583,6959,26488,2228,117800,4527,92642,4921,89653,4328,81840,4509,28010,3128,4639,1085,12822,1873,7225,1509,3324,755,53830,3120,6405,1212,19806,1814,15885,1589,11734,1693,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,38881,2398,8470,1198,13523,1599,11146,1368,5742,835,76994,4122,14647,1819,3578,776,5779,1159,4602,1084,688,413,62347,3701,11945,1375,20285,2210,25980,2346,4137,863,1353791,10277,1098602,9100,54431,2552,281922,6271,364923,7191,397326,6228,255189,7527,89156,4355,8494,1368,32105,2712,31655,2711,16902,1634,166033,5385,14148,1868,47813,3362,66721,3752,37351,2510,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,4127,911,574,417,1226,470,1310,451,1017,478,5550,1181,1229,548,330,306,339,258,522,342,38,63,4321,1090,1147,631,1315,676,1778,683,81,107,135793,3745,113118,2980,6459,1177,28049,2345,43098,2637,35512,2816,22675,2327,10592,1742,798,403,3639,1162,4420,1144,1735,695,12083,1606,702,463,2642,873,5908,1188,2831,969,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,359206,7147,146775,5838,60357,3965,48254,2931,26591,2947,11573,1581,212431,5847,36869,2834,12662,1802,14315,1995,7329,1431,2563,766,175562,5534,46948,2913,61841,3881,48355,3451,18418,2317,485332,7669,324397,7248,47000,2702,76069,4223,81489,3924,119839,4286,160935,5698,44088,2956,8612,1379,10606,1595,12261,1837,12609,1991,116847,4637,16670,1701,19807,1969,29329,2616,51041,2866,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
