GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002MA,B14004_002EA,B14004_003EA,B14004_003MA,B14004_004EA,B14004_004MA,B14004_005EA,B14004_005MA,B14004_006EA,B14004_006MA,B14004_007MA,B14004_007EA,B14004_008MA,B14004_008EA,B14004_009EA,B14004_009MA,B14004_010EA,B14004_010MA,B14004_011EA,B14004_011MA,B14004_012EA,B14004_012MA,B14004_013MA,B14004_013EA,B14004_014EA,B14004_014MA,B14004_015EA,B14004_015MA,B14004_016EA,B14004_016MA,B14004_017EA,B14004_017MA,B14004_018MA,B14004_018EA,B14004_019EA,B14004_019MA,B14004_020EA,B14004_020MA,B14004_021EA,B14004_021MA,B14004_022EA,B14004_022MA,B14004_023EA,B14004_023MA,B14004_024MA,B14004_024EA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027EA,B14004_027MA,B14004_028EA,B14004_028MA,B14004_029MA,B14004_029EA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033EA,B14004_033MA,state
0400000US39,9451449,3690,4577925,3872,254444,6774,1160,606,152985,4891,60597,4023,39702,3225,84532,4860,206,202,53187,3860,16559,1768,14580,1849,4238949,8249,238361,1900,344885,5421,666418,4739,2989285,5001,4873524,3289,317137,8632,1067,504,177610,5727,74645,4366,63815,3853,109531,5277,634,445,61114,4321,20644,2182,27139,2520,4446856,8949,226406,2082,297364,6365,647500,5581,3275586,5352,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3108452,1929,1526608,2458,93373,4035,589,350,55489,3541,23654,2193,13641,1518,17125,2177,31,44,8884,1297,3484,697,4726,1108,1416110,5323,80503,1534,139551,3990,244120,3366,951936,2794,1581844,2045,121080,5046,773,429,68516,3484,28480,2389,23311,2246,21830,2395,173,192,9863,1706,6027,1166,5767,1047,1438934,5676,76142,1569,110075,3447,230190,3510,1022527,2804,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3316989,2594,1629953,3449,97067,4771,540,339,49098,3574,27123,2840,20306,2336,20312,2237,64,106,12151,1733,3745,896,4352,923,1512574,5501,76896,2187,122680,3832,248644,3935,1064354,3476,1687036,2902,115921,5290,599,471,58805,3834,30083,2722,26434,2794,31970,3280,21,42,15632,2553,6431,1227,9886,1741,1539145,6726,71044,2188,104998,4190,237284,3457,1125819,4124,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10589716,3137,5130670,3395,232559,7311,502,268,154452,5561,46551,3516,31054,2500,146391,6094,657,550,95896,4477,31002,2846,18836,2133,4751720,9423,245538,2129,367657,5735,753241,4445,3385284,5102,5459046,3257,279105,7496,1207,575,169940,5544,59614,4075,48344,3715,192441,5796,1076,520,120897,4682,39084,3176,31384,2737,4987500,7555,230253,2140,305914,5790,719149,5221,3732184,5315,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882671,980,422625,1531,23509,2556,228,248,16093,2262,4294,1177,2894,695,20240,2636,0,206,13468,1576,4702,1853,2070,642,378876,3829,18993,810,27087,2406,62747,2522,270049,1304,460046,1108,27310,2629,535,371,15603,1626,7534,1551,3638,876,25112,2058,71,92,19233,1897,2591,866,3217,782,407624,3111,18421,781,22856,2334,61152,2152,305195,1805,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3994825,2795,1925137,3505,108449,5348,291,227,70525,3786,23098,2981,14535,2125,28365,2985,53,76,14922,2157,6487,1483,6903,1402,1788323,7104,100686,3151,164939,4910,285372,5395,1237326,4363,2069688,2715,141333,5440,720,481,85110,4559,31063,2920,24440,3003,39836,3800,195,186,21048,2509,8625,1399,9968,1801,1888519,6900,86042,2393,130462,4604,276934,4269,1395081,4804,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,682834,1699,341300,2266,20848,1782,156,167,13653,1377,4410,1084,2629,857,3588,831,19,41,1902,700,922,521,745,407,316864,2582,17895,1308,28833,1789,51901,1507,218235,1764,341534,1636,23359,1757,0,151,14607,1270,4559,933,4193,1054,5705,1228,0,151,3630,991,785,525,1290,476,312470,2557,15975,703,23056,1541,49346,1650,224093,2131,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5363257,3504,2586068,4343,129946,5612,303,224,83243,3513,28407,3299,17993,1714,47116,3694,291,202,27805,2956,10810,1954,8210,1719,2409006,7922,130500,2636,209054,5360,387130,5677,1682322,4328,2777189,3597,166133,6783,867,513,102374,5735,33049,3218,29843,2832,57408,4974,211,191,32412,3501,12108,2107,12677,1779,2553648,8617,124586,2176,178124,6653,394297,4522,1856641,4677,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21446565,6474,10558177,7251,672507,14740,2064,830,412716,9426,158736,7302,98991,5844,143169,6785,936,602,69966,4866,36386,3107,35881,3648,9742501,18280,604317,4786,952117,10583,1824242,10631,6361825,9452,10888388,6858,813953,14620,3462,1060,470777,12393,201003,7130,138711,6153,176459,8363,437,280,84947,5254,40989,4359,50086,3835,9897976,17820,575019,4332,796946,12334,1716508,10552,6809503,9581,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2228373,1702,1111888,2246,85959,5034,244,250,44673,3790,27445,2578,13597,1543,32107,3841,285,186,19307,3318,7987,1010,4528,1003,993822,5490,73892,1432,108978,4386,188012,3787,622940,3110,1116485,2026,86311,4542,286,332,50432,3391,19460,2074,16133,1793,30839,2897,0,187,19475,2697,5367,1187,5997,1109,999335,4623,70080,1395,98772,3422,192235,3061,638248,2952,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,529124,799,258397,1099,11887,1607,96,82,9053,1444,1157,609,1581,450,12096,1501,171,154,9123,1168,997,480,1805,628,234414,1992,11322,412,16667,1509,33600,1048,172825,1204,270727,1055,15379,1397,148,134,9251,1260,2607,669,3373,663,12555,1648,10,23,7793,1168,1874,477,2878,752,242793,2238,11495,618,15341,1442,30498,1221,185459,1129,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6826858,3972,3331211,3999,228727,6694,479,264,139104,5477,51674,3500,37470,3201,69610,4375,71,77,32116,2815,17919,1969,19504,2393,3032874,8530,160855,2906,255767,6633,521958,5987,2094294,5698,3495647,4268,270789,8081,1700,731,148885,5758,65254,4110,54950,3612,85970,4514,90,119,39377,3092,21434,2278,25069,2551,3138888,10804,150484,3370,212612,6155,494566,6452,2281226,6568,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5828814,2036,2900227,3111,173314,5470,1791,746,97521,5122,42990,3319,31012,2974,38212,2980,46,75,15500,1774,10669,1506,11997,1808,2688701,7330,137038,2361,235748,5870,486551,4999,1829364,4247,2928587,3361,195267,7014,1820,699,100928,4884,51064,3440,41455,3271,50870,4114,120,115,24907,2883,11210,1863,14633,2025,2682450,8892,129618,2441,194463,6450,447880,4910,1910489,4455,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1531879,1868,750821,2249,37017,3363,91,104,25725,2748,7052,1894,4149,861,6808,1275,0,189,3466,897,1720,715,1622,670,706996,3895,33880,1516,56746,2539,99785,2632,516585,2056,781058,2198,50462,3098,403,256,29049,2188,13073,1964,7937,1339,10049,1472,0,189,5990,1176,1885,618,2174,730,720547,4157,32824,1434,43358,2518,94359,2432,550006,2626,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4703887,2587,2321002,2711,137977,4545,264,169,91059,3968,28271,2441,18383,1831,30465,2382,159,144,17525,1998,6524,1115,6257,1023,2152560,5304,115168,1588,175415,3775,334973,3208,1527004,3746,2382885,2747,167416,5119,135,117,103664,3966,34372,2920,29245,2062,52674,3262,0,145,29422,2616,11697,1861,11555,1101,2162795,6338,108863,1606,143216,4199,309619,4039,1601097,3834,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,468057,2660,234851,2229,14400,1678,0,192,8860,1271,2983,781,2557,641,2139,755,0,192,337,225,903,435,899,506,218312,2622,10556,1279,21158,1580,37687,1276,148911,1936,233206,2615,20519,2392,215,200,11828,1614,5307,1524,3169,987,1907,721,79,132,374,281,619,402,835,451,210780,3364,10600,1238,15303,1610,34941,2544,149936,2224,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2880600,1046,1349963,2484,45101,3195,814,524,32768,2844,8140,1812,3379,1006,76317,4734,2139,734,47247,3480,16403,2206,10528,1683,1228545,5749,69359,2470,98638,3409,180891,4726,879657,3653,1530637,2456,56221,3967,1505,654,41944,3539,8153,1689,4619,1101,94426,4851,955,473,55580,3304,21862,2534,16029,2140,1379990,5384,69039,2308,78086,4123,185720,3777,1047145,3184,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
