GEO_ID,B17009_001E,B17009_001M,B17009_002E,B17009_002M,B17009_003E,B17009_003M,B17009_004E,B17009_004M,B17009_005E,B17009_005M,B17009_006E,B17009_006M,B17009_007E,B17009_007M,B17009_008E,B17009_008M,B17009_009E,B17009_009M,B17009_010E,B17009_010M,B17009_011E,B17009_011M,B17009_012E,B17009_012M,B17009_013E,B17009_013M,B17009_014E,B17009_014M,B17009_015E,B17009_015M,B17009_016E,B17009_016M,B17009_017E,B17009_017M,B17009_018E,B17009_018M,B17009_019E,B17009_019M,B17009_020E,B17009_020M,B17009_021E,B17009_021M,NAME,B17009_001EA,B17009_001MA,B17009_002EA,B17009_002MA,B17009_003EA,B17009_003MA,B17009_004MA,B17009_004EA,B17009_005MA,B17009_005EA,B17009_006EA,B17009_006MA,B17009_007MA,B17009_007EA,B17009_008EA,B17009_008MA,B17009_009EA,B17009_009MA,B17009_010MA,B17009_010EA,B17009_011MA,B17009_011EA,B17009_012MA,B17009_012EA,B17009_013EA,B17009_013MA,B17009_014EA,B17009_014MA,B17009_015MA,B17009_015EA,B17009_016MA,B17009_016EA,B17009_017EA,B17009_017MA,B17009_018MA,B17009_018EA,B17009_019EA,B17009_019MA,B17009_020EA,B17009_020MA,B17009_021MA,B17009_021EA,state
0400000US41,927654,15613,265286,9795,13304,2164,7789,1764,5515,1216,112919,5832,41562,3127,71357,5151,139063,6969,70622,4264,68441,5436,662368,11719,327294,9384,202755,5832,124539,6569,144858,7440,88570,4826,56288,4729,190216,6105,163511,5379,26705,2277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2471355,22012,609362,15272,33416,2928,16639,1997,16777,1951,196706,8166,84965,4065,111741,6315,379240,11051,226535,7461,152705,6981,1861993,18323,990108,14159,685970,10901,304138,8680,311971,8274,218557,5854,93414,5348,559914,9816,519076,8979,40838,3291,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,223721,7544,56969,4136,2534,726,937,483,1597,647,16323,2476,7646,1721,8677,1558,38112,3259,24855,2400,13257,2080,166752,6256,88305,5290,61178,4014,27127,2802,33315,3551,21462,2142,11853,2728,45132,2929,41144,2987,3988,1126,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,891220,15603,252660,9471,13702,1994,8038,1428,5664,1383,84188,4884,36847,3446,47341,3720,154770,6963,99790,3988,54980,4842,638560,14331,343963,11273,243424,8353,100539,6842,105824,5024,76415,4522,29409,2848,188773,5656,172369,5060,16404,2227,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,176835,6081,45638,3666,4668,1031,2870,784,1798,663,18998,2337,8078,1268,10920,2022,21972,2966,12402,1592,9570,2138,131197,5130,73980,3941,52517,2983,21463,2369,25478,2398,16513,1679,8965,1741,31739,2340,30044,2268,1695,623,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1203345,18770,347242,10573,20389,2630,13280,2011,7109,1489,110170,6302,47121,3278,63049,4962,216683,8723,133592,5911,83091,6024,856103,16376,468478,14000,335636,10180,132842,7295,139171,6666,94633,4813,44538,3896,248454,7599,230320,7208,18134,2523,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4292908,36314,1096615,17331,84548,6228,44096,4194,40452,4019,373134,12851,163248,6871,209886,9051,638933,12535,355146,7898,283787,10758,3196293,31332,2027364,26753,1395788,17612,631576,15142,520590,11777,345068,9531,175522,7500,648339,10550,597157,10051,51182,4015,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,403127,12955,113206,6838,6846,1484,2354,680,4492,1235,56491,5216,16691,1947,39800,4299,49869,4058,24115,2033,25754,3177,289921,10060,173673,7630,104368,4583,69305,5145,53749,4122,32406,2878,21343,2760,62499,3531,57865,3332,4634,1116,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,150973,5610,31766,2838,2181,770,1348,574,833,378,12972,1887,5454,993,7518,1289,16613,1803,10699,1491,5914,1176,119207,4429,60966,2687,38291,2069,22675,1764,26301,2657,17385,1986,8916,1392,31940,1753,29309,1721,2631,664,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1567275,21355,352540,11464,21868,3284,10473,1811,11395,2149,135376,5937,56928,3481,78448,5090,195296,8440,108474,4870,86822,6648,1214735,17354,718760,15043,478483,8983,240277,10474,210621,7272,136680,5313,73941,4735,285354,8031,261000,6971,24354,2418,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1523571,20261,375413,12438,17368,2481,7123,1470,10245,2130,137468,7294,48566,3300,88902,6264,220577,8280,111911,4954,108666,6066,1148158,15761,628340,12163,410331,7496,218009,8920,236126,8948,144387,6460,91739,5441,283692,7206,245662,6249,38030,3360,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,363223,8950,115216,4842,3656,772,2691,645,965,486,32474,2805,13772,1938,18702,2237,79086,4274,48967,3229,30119,3050,248007,7217,117399,5075,81750,3965,35649,2585,37214,2943,27478,2311,9736,1690,93394,3970,87931,3558,5463,1228,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1212312,13682,286209,7609,15986,1650,9122,1304,6864,1054,129250,5334,54019,3697,75231,3965,140973,6174,87255,4154,53718,4105,926103,11888,505934,10540,348931,7405,157003,5293,169174,5387,118886,4902,50288,3225,250995,5092,231659,4733,19336,1819,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,120371,5650,28908,3171,2492,973,1065,591,1427,690,14099,2382,6818,1792,7281,1612,12317,1798,6861,987,5456,1303,91463,5080,53112,4235,37833,3243,15279,2545,18664,2242,12437,1636,6227,1413,19687,1826,18453,1779,1234,612,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,525706,9703,300254,8353,9655,1663,5521,1177,4134,1101,52500,3731,27971,2722,24529,2536,238099,7556,175877,5813,62222,4039,225452,7730,114098,5982,75343,4333,38755,3832,24544,2844,17370,2123,7174,1380,86810,4338,75231,4116,11579,1662,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
