GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001EA,B01001I_001MA,B01001I_002EA,B01001I_002MA,B01001I_003MA,B01001I_003EA,B01001I_004MA,B01001I_004EA,B01001I_005MA,B01001I_005EA,B01001I_006MA,B01001I_006EA,B01001I_007EA,B01001I_007MA,B01001I_008EA,B01001I_008MA,B01001I_009MA,B01001I_009EA,B01001I_010MA,B01001I_010EA,B01001I_011MA,B01001I_011EA,B01001I_012EA,B01001I_012MA,B01001I_013EA,B01001I_013MA,B01001I_014MA,B01001I_014EA,B01001I_015EA,B01001I_015MA,B01001I_016MA,B01001I_016EA,B01001I_017MA,B01001I_017EA,B01001I_018EA,B01001I_018MA,B01001I_019EA,B01001I_019MA,B01001I_020EA,B01001I_020MA,B01001I_021MA,B01001I_021EA,B01001I_022MA,B01001I_022EA,B01001I_023EA,B01001I_023MA,B01001I_024EA,B01001I_024MA,B01001I_025EA,B01001I_025MA,B01001I_026EA,B01001I_026MA,B01001I_027MA,B01001I_027EA,B01001I_028MA,B01001I_028EA,B01001I_029MA,B01001I_029EA,B01001I_030EA,B01001I_030MA,B01001I_031MA,B01001I_031EA,state
0400000US42,870209,988,442046,2276,46747,1281,45663,2431,39190,2309,23588,1225,17820,1472,42963,1742,36472,1448,35674,1722,61594,1770,45440,1416,27756,1132,13224,1054,4834,849,1081,378,428163,2206,44012,1182,43777,2703,37005,2672,23003,998,16994,1635,37685,1782,34044,1165,32178,1283,60056,1663,45426,1499,28963,1144,15633,1057,6595,855,2792,745,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,152085,-555555555,76521,500,7470,378,6856,1220,7489,1291,4216,275,3381,560,7547,445,7239,486,6182,498,10511,606,8007,468,4304,122,2372,259,842,163,105,163,75564,500,7071,260,6696,1093,6389,1032,3561,137,2868,289,7327,510,6671,565,5848,421,10261,438,8610,339,5459,199,2915,445,1529,382,359,263,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,262555,2215,142666,2713,13133,1362,12666,1479,14369,1731,7526,1088,5732,1051,13123,1819,12435,1626,12031,1623,22748,1780,17121,1892,6232,1186,4233,1011,1108,523,209,279,119889,2438,14098,1665,13962,1579,10531,1318,5427,1057,5041,1301,10169,1622,9139,1349,10076,1207,16948,1964,13085,1724,6881,944,3199,797,1033,490,300,292,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30079,845,16866,1006,1808,683,2476,741,1161,519,988,500,969,583,1967,709,1263,458,1282,539,2086,638,1519,482,778,474,279,264,290,260,0,151,13213,1133,1589,624,852,401,1643,532,728,317,327,211,1511,944,1517,670,1235,587,1478,636,1150,586,605,320,241,212,337,271,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,333460,2079,177135,3256,22445,1584,21084,1896,16833,2088,7654,1300,4471,883,14542,1545,13520,1540,16672,1370,31738,2106,15099,1417,8121,1405,3173,911,1481,623,302,295,156325,3029,19539,1635,18685,1948,17922,2003,7311,1009,5427,1070,12331,1410,12817,1327,14858,1558,22742,1915,11706,1283,8175,985,2579,775,1627,663,606,308,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10672216,417,5362331,5091,504031,2481,520138,9681,494373,8772,284304,2751,184193,3463,458034,3632,428669,3080,418216,3325,764880,4066,595077,3849,398064,1927,203623,2284,84085,3341,24644,2777,5309885,5059,487953,2941,496748,10134,485152,10133,273564,2344,175544,3238,427384,2940,393227,2526,394871,2962,749160,3705,601198,3364,418353,1522,242740,1981,117702,3160,46289,2849,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,409310,415,209232,1471,21929,740,23979,1920,22667,2082,11323,662,7023,592,18785,936,16637,806,17081,895,31988,1124,19594,843,10804,701,4723,542,2425,643,274,226,200078,1468,23123,644,20641,1737,21876,1850,11253,714,7201,792,18338,821,14687,489,15318,965,29694,971,17831,704,11259,615,5651,589,2592,436,614,334,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,10422,634,5206,691,255,191,349,202,456,352,314,174,881,491,574,221,482,381,337,216,231,165,740,318,483,337,77,104,27,51,0,149,5216,649,366,258,219,160,359,257,466,247,279,184,362,197,278,213,602,396,634,376,621,330,400,275,152,118,339,291,139,156,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,753353,2570,390436,3586,37172,1943,36757,2617,33599,2787,16691,1004,14737,1495,33698,2118,34377,1885,36393,1972,66600,2239,44456,2556,23361,1417,8269,881,3143,786,1183,442,362917,3376,36639,2062,39149,2508,26694,2477,15978,1339,11821,1480,31749,1910,28379,1782,29995,1685,58595,1843,41651,1566,23762,1379,12181,1267,3875,698,2449,720,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,886419,-555555555,460513,2481,48483,1165,53024,3125,44259,2927,26085,1093,17409,1742,42824,2131,37999,1532,38451,1616,64281,1939,46670,1956,23635,1199,12101,1262,4480,904,812,440,425906,2483,47930,1449,49715,2822,44510,2943,22377,1009,15822,1444,36781,1599,35473,1170,33795,766,59091,1197,39297,1384,24092,1243,10707,1024,4669,884,1647,687,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26663,1708,15154,1561,1573,447,758,377,1383,542,775,670,342,307,1333,742,1749,852,1285,614,2735,791,733,444,1713,632,387,246,304,172,84,132,11509,1589,1595,686,877,456,1241,563,561,395,231,174,496,271,1128,575,790,419,1836,682,993,452,635,384,584,390,459,377,83,131,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,381149,497,199007,2022,20488,1268,22447,1722,22036,1570,11522,1232,7298,977,16194,1297,16284,1304,16093,886,30664,1480,19110,1299,10543,858,4124,480,1763,422,441,297,182142,2158,18216,1170,22157,1705,20908,1374,9829,1175,6088,987,15411,1234,13623,1041,14128,1037,27301,1427,16084,1108,10837,810,4570,728,1825,543,1165,393,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,57845,1129,28361,1696,2609,710,1770,547,3075,966,1661,901,1541,637,2516,928,2352,858,1943,790,4997,1333,2266,783,2286,550,868,413,323,224,154,161,29484,1496,2219,960,2146,1343,4321,1220,1509,685,1569,832,2139,712,2974,1927,2143,746,3410,1228,3326,1249,2057,566,734,418,615,358,322,235,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3437388,3897,1640693,4727,90056,2268,104016,3958,111574,3814,71829,2467,49933,2742,127034,2964,107663,2313,95924,2888,210859,3652,209064,2024,194041,627,158794,879,82963,2484,26943,2352,1796695,4186,81216,2269,98020,4674,103667,4635,70995,2582,50241,3037,123692,3345,107354,2219,105703,2166,231203,2085,239879,1495,232522,787,195012,705,109648,2810,47543,2630,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
