GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002EA,B23002A_002MA,B23002A_003EA,B23002A_003MA,B23002A_004MA,B23002A_004EA,B23002A_005MA,B23002A_005EA,B23002A_006MA,B23002A_006EA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009EA,B23002A_009MA,B23002A_010MA,B23002A_010EA,B23002A_011MA,B23002A_011EA,B23002A_012EA,B23002A_012MA,B23002A_013EA,B23002A_013MA,B23002A_014EA,B23002A_014MA,B23002A_015MA,B23002A_015EA,B23002A_016MA,B23002A_016EA,B23002A_017EA,B23002A_017MA,B23002A_018EA,B23002A_018MA,B23002A_019EA,B23002A_019MA,B23002A_020EA,B23002A_020MA,B23002A_021MA,B23002A_021EA,B23002A_022EA,B23002A_022MA,B23002A_023EA,B23002A_023MA,B23002A_024EA,B23002A_024MA,B23002A_025EA,B23002A_025MA,B23002A_026MA,B23002A_026EA,B23002A_027EA,B23002A_027MA,B23002A_028EA,B23002A_028MA,B23002A_029EA,B23002A_029MA,B23002A_030EA,B23002A_030MA,B23002A_031EA,B23002A_031MA,B23002A_032EA,B23002A_032MA,B23002A_033EA,B23002A_033MA,B23002A_034EA,B23002A_034MA,B23002A_035EA,B23002A_035MA,B23002A_036EA,B23002A_036MA,B23002A_037MA,B23002A_037EA,B23002A_038MA,B23002A_038EA,B23002A_039EA,B23002A_039MA,B23002A_040MA,B23002A_040EA,B23002A_041EA,B23002A_041MA,B23002A_042EA,B23002A_042MA,B23002A_043MA,B23002A_043EA,B23002A_044MA,B23002A_044EA,B23002A_045MA,B23002A_045EA,B23002A_046EA,B23002A_046MA,B23002A_047EA,B23002A_047MA,B23002A_048MA,B23002A_048EA,B23002A_049MA,B23002A_049EA,B23002A_050MA,B23002A_050EA,B23002A_051EA,B23002A_051MA,B23002A_052EA,B23002A_052MA,B23002A_053EA,B23002A_053MA,B23002A_054MA,B23002A_054EA,B23002A_055MA,B23002A_055EA,B23002A_056MA,B23002A_056EA,B23002A_057EA,B23002A_057MA,B23002A_058EA,B23002A_058MA,B23002A_059MA,B23002A_059EA,B23002A_060MA,B23002A_060EA,B23002A_061MA,B23002A_061EA,B23002A_062EA,B23002A_062MA,B23002A_063EA,B23002A_063MA,B23002A_064EA,B23002A_064MA,B23002A_065MA,B23002A_065EA,B23002A_066MA,B23002A_066EA,B23002A_067EA,B23002A_067MA,B23002A_068EA,B23002A_068MA,B23002A_069EA,B23002A_069MA,B23002A_070MA,B23002A_070EA,B23002A_071MA,B23002A_071EA,B23002A_072EA,B23002A_072MA,B23002A_073EA,B23002A_073MA,B23002A_074EA,B23002A_074MA,B23002A_075EA,B23002A_075MA,B23002A_076MA,B23002A_076EA,B23002A_077EA,B23002A_077MA,B23002A_078EA,B23002A_078MA,B23002A_079EA,B23002A_079MA,state
0400000US13,4900725,11172,2408561,7674,167425,4347,58971,3599,2775,813,56196,3680,44207,3410,11989,1832,108454,4079,203004,4534,156204,5701,8494,1126,147710,5496,132624,5788,15086,2567,46800,4395,1224688,5837,1073063,7548,17928,1850,1055135,7908,1010569,8009,44566,3306,151625,6471,385219,1884,269441,4196,137,169,269304,4226,260751,4423,8553,1543,115778,4207,155487,4272,55544,3510,53240,3536,2304,732,99943,4321,272738,4302,39764,3278,38198,3213,1566,606,232974,4245,2492164,6290,152039,5034,54393,3614,311,184,54082,3584,46131,3522,7951,1399,97646,4954,184785,4078,128361,4858,1121,441,127240,4891,115925,4741,11315,1881,56424,3345,1211335,4836,886215,9703,2320,939,883895,9608,840593,9839,43302,3941,325120,8384,408964,1777,225948,4726,0,214,225948,4726,218385,4627,7563,1532,183016,4236,174168,4384,45160,2895,44063,2844,1097,464,129008,4216,360873,4035,28706,2418,27795,2376,911,380,332167,4281,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,319110,2708,177881,1764,5211,721,2861,649,1448,506,1413,678,1345,665,68,100,2350,695,20536,1522,17868,1723,9201,1158,8667,1797,7638,1772,1029,550,2668,1397,91462,1716,82410,1844,17256,1962,65154,2128,62724,2165,2430,832,9052,1720,27703,353,20000,1197,81,98,19919,1206,19632,1184,287,180,7703,1195,13295,1161,5147,893,5062,866,85,88,8148,1113,19674,1127,4740,987,4424,922,316,242,14934,1035,141229,1721,5188,711,1594,491,117,103,1477,490,1203,435,274,220,3594,667,10802,846,7550,799,1083,476,6467,852,5812,834,655,347,3252,800,67224,1191,48130,1907,988,325,47142,1977,43756,1898,3386,1047,19094,1977,26319,718,15851,1116,0,182,15851,1116,15210,1159,641,412,10468,1315,12380,974,3730,772,3379,785,351,283,8650,999,19316,980,1847,555,1773,540,74,90,17469,1084,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1173069,4376,581388,3075,41680,2378,18639,2267,30,62,18609,2277,14679,1998,3930,1353,23041,2165,51417,1905,37618,1903,847,280,36771,1917,33592,2169,3179,964,13799,1580,284874,2225,248802,4395,1959,709,246843,4388,238111,4151,8732,1638,36072,3943,93491,755,63269,2551,0,193,63269,2551,60930,2619,2339,575,30222,2446,41949,1994,15212,1774,14880,1729,332,271,26737,2028,67977,1922,7210,1104,7024,1099,186,193,60767,1982,591681,3190,41561,2027,20388,1717,0,193,20388,1717,16194,1507,4194,1015,21173,2052,47329,1667,36637,1934,122,142,36515,1903,33652,1955,2863,930,10692,1458,281675,1844,207777,4623,1535,1248,206242,4615,197912,4871,8330,1894,73898,4536,97436,815,54306,2257,0,193,54306,2257,52356,2343,1950,719,43130,2404,39217,2151,8696,1421,8555,1443,141,162,30521,2033,84463,2228,8058,1541,7764,1495,294,198,76405,2559,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7511561,16603,3676100,8886,234218,3975,93489,3764,2088,703,91401,3700,73368,3744,18033,1756,140729,3746,300303,3071,236566,4458,2801,1268,233765,4757,209374,4861,24391,2640,63737,4271,1860869,7196,1694314,8018,6536,1108,1687778,8238,1610120,9837,77658,3903,166555,5676,627845,2351,463834,5102,0,182,463834,5102,446037,5324,17797,1855,164011,4943,229760,3693,87372,3748,83922,3560,3450,876,142388,4037,423105,4240,59097,3312,57873,3349,1224,402,364008,4637,3835461,10030,226098,3759,96454,3328,390,367,96064,3317,79942,3560,16122,1622,129644,4030,288939,2980,225722,5243,743,522,224979,5194,208357,5057,16622,2387,63217,4661,1830300,6268,1445473,8309,1008,586,1444465,8185,1383875,8851,60590,3507,384827,9043,650639,2460,416774,5646,0,182,416774,5646,400144,5617,16630,1929,233865,5711,253336,4986,71517,3257,69609,3141,1908,544,181819,4514,586149,4722,47662,2730,45908,2697,1754,518,538487,4867,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4460401,6867,2177881,5071,146588,3634,62339,3046,88,150,62251,3056,52379,3092,9872,1667,84249,3074,198053,2841,155324,4672,248,234,155076,4668,140805,4827,14271,1723,42729,3340,1070258,2836,947384,6165,1624,592,945760,6227,904694,6640,41066,3217,122874,5168,373949,1106,266128,4014,90,153,266038,4004,257528,4183,8510,1529,107821,3919,138891,3628,47718,3191,46161,3183,1557,654,91173,2872,250142,3669,34402,2453,33830,2431,572,279,215740,3495,2282520,4123,143919,3196,66766,3594,0,189,66766,3594,57437,3295,9329,1585,77153,3655,187661,2645,142918,3767,0,189,142918,3767,131186,3994,11732,1928,44743,3080,1065057,3067,820547,7828,143,143,820404,7867,781889,8094,38515,3294,244510,8031,388285,1680,235348,4543,0,189,235348,4543,229211,4520,6137,1185,152937,4304,152270,3745,37493,2482,36863,2454,630,352,114777,3928,345328,3622,23463,1811,22858,1776,605,356,321865,3955,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2272143,4966,1113726,3674,80429,3197,41490,3080,1,3,41489,3080,35606,2783,5883,1247,38939,2420,96870,2984,79186,2912,45,86,79141,2899,73206,2810,5935,1349,17684,2048,525032,2157,480935,3389,1035,415,479900,3429,466442,3615,13458,1449,44097,2652,195632,662,148506,2637,0,155,148506,2637,145160,2696,3346,725,47126,2636,72814,2326,29245,1867,28346,1879,899,354,43569,2271,142949,2370,22565,1870,22370,1844,195,127,120384,2573,1158417,3120,71631,2615,40967,2296,0,155,40967,2296,36448,2271,4519,979,30664,2371,96499,1939,79051,2169,1,1,79050,2169,75291,2468,3759,1091,17448,2117,518595,1837,435603,4559,126,128,435477,4558,421189,4840,14288,2125,82992,4281,199266,725,132987,2484,0,155,132987,2484,130641,2365,2346,658,66279,2526,76963,2034,23070,1635,22396,1660,674,320,53893,2209,195463,2010,16008,1453,15809,1472,199,130,179455,2075,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1952789,6066,962131,3987,67823,2608,32275,2445,837,448,31438,2316,27765,2216,3673,732,35548,2529,92089,2555,74774,2756,4210,937,70564,2777,63592,2852,6972,1483,17315,2165,464743,2896,417383,3842,9359,1318,408024,3788,394293,4158,13731,1696,47360,2874,162091,1156,123686,2498,74,119,123612,2497,119531,2568,4081,975,38405,2216,61256,1862,26804,2159,26344,2130,460,224,34452,2122,114129,1929,18720,1200,18291,1242,429,322,95409,1903,990658,3598,65604,2964,33124,2149,0,168,33124,2149,27980,1958,5144,1081,32480,2701,80013,2566,62030,2617,405,454,61625,2604,58302,2708,3323,1021,17983,2233,456416,2372,362805,4257,608,400,362197,4353,349720,4331,12477,1645,93611,4235,168753,902,110924,3055,0,168,110924,3055,108510,3128,2414,719,57829,3023,64126,2093,19117,1351,18717,1368,400,187,45009,2051,155746,2245,13853,1277,13693,1283,160,169,141893,2335,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3126276,3778,1516390,2504,101587,2636,42054,2855,583,322,41471,2846,31485,2648,9986,1432,59533,2922,130998,2336,106634,2832,3443,777,103191,2851,93146,2951,10045,1489,24364,2165,749918,1776,606397,5981,5065,839,601332,5829,565867,6521,35465,3303,143521,5666,257194,715,156709,3359,79,140,156630,3337,151822,3348,4808,882,100485,3276,100696,2755,27703,1947,27003,1975,700,335,72993,2750,175997,2851,22961,1814,22627,1823,334,202,153036,2709,1609886,2823,100689,2884,44131,2874,48,69,44083,2877,36140,2622,7943,1342,56558,2944,123197,2851,89878,3434,67,113,89811,3429,82087,3317,7724,1231,33319,2585,761039,1689,542036,5898,394,359,541642,5856,513078,6491,28564,2668,219003,5497,275106,795,141194,3420,0,187,141194,3420,137726,3474,3468,839,133912,3331,112911,3176,23922,1570,23596,1558,326,208,88989,3301,236944,3368,15853,1551,15668,1536,185,146,221091,3273,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2366219,5800,1160287,3772,74326,2847,25976,2458,311,311,25665,2510,19583,2016,6082,1715,48350,3107,93319,2320,71251,3247,2729,766,68522,3357,61068,3344,7454,1404,22068,2501,583734,2899,501212,5371,6033,1349,495179,5611,471339,6289,23840,2948,82522,4478,195423,1218,136775,3348,0,204,136775,3348,131012,3432,5763,1375,58648,3258,80033,2788,29696,1935,28775,1959,921,389,50337,2793,133452,2919,23448,2072,22946,2132,502,327,110004,2966,1205932,3805,66985,3118,22990,2061,42,77,22948,2080,18145,2110,4803,1035,43995,3066,90643,1974,60960,2574,178,159,60782,2591,55175,2741,5607,1439,29683,2808,576509,2567,413792,6095,615,420,413177,6077,393713,6466,19464,3058,162717,5551,205008,1123,113902,3900,0,204,113902,3900,111022,3695,2880,780,91106,3961,83819,2561,21631,2069,21192,2090,439,307,62188,2661,182968,2534,13696,1460,13320,1507,376,349,169272,2907,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1053355,1877,508602,1201,29722,1200,14152,1301,32,67,14120,1308,10993,1166,3127,806,15570,1317,37155,1010,29161,1344,123,188,29038,1354,26316,1463,2722,814,7994,1211,232738,804,198559,2779,1526,691,197033,2762,186728,3386,10305,1761,34179,2619,97892,397,67604,2368,17,28,67587,2367,64152,2282,3435,647,30288,2370,41330,1651,15915,1645,15363,1614,552,240,25415,1679,69765,1660,9647,1117,9201,1118,446,320,60118,1720,544753,1550,28397,1289,15458,1152,3,12,15455,1151,13263,1282,2192,657,12939,1247,35858,979,29376,1373,0,163,29376,1373,28211,1410,1165,416,6482,1156,241329,924,188124,3577,57,76,188067,3582,181022,3916,7045,1154,53205,3742,105047,419,66301,2071,0,163,66301,2071,64503,2002,1798,630,38746,2045,43324,1934,13148,1596,12834,1549,314,388,30176,1502,90798,2004,8493,1284,8082,1210,411,272,82305,1837,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2802171,8454,1364673,4722,82909,2290,32636,2432,1288,412,31348,2414,25839,2290,5509,1281,50273,2641,105949,1988,83222,2639,3401,668,79821,2741,72893,2652,6928,1393,22727,2171,674943,3694,615384,4343,12191,1500,603193,4522,580669,5148,22524,2476,59559,3742,241763,1106,184442,2613,155,175,184287,2611,178124,2718,6163,1030,57321,2689,93489,2137,39592,2216,38505,2129,1087,461,53897,2454,165620,2202,30357,2135,29476,2108,881,369,135263,2435,1437498,5080,79950,2986,30499,2538,619,439,29880,2489,26442,2382,3438,960,49451,2405,101682,2035,77737,2729,891,420,76846,2722,70566,2972,6280,1649,23945,2282,674777,3417,545858,4813,2480,810,543378,4913,524824,5100,18554,2062,128919,4463,253303,1630,165997,3431,0,195,165997,3431,161273,3327,4724,1020,87306,3278,102316,2736,33185,1971,32100,2013,1085,610,69131,3172,225470,2811,20143,1776,19398,1703,745,319,205327,2858,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4495139,8970,2153748,5994,144458,2347,58198,2982,217,215,57981,2961,48273,2978,9708,1503,86260,3439,180226,1984,136948,3350,467,286,136481,3344,120942,3876,15539,2388,43278,3249,1049818,4545,941379,5067,3181,829,938198,5182,892676,6662,45522,3850,108439,4539,375781,1324,290822,3929,0,200,290822,3929,278294,4007,12528,1742,84959,3841,141024,3140,61776,2958,59039,2948,2737,786,79248,2612,262441,3090,46487,2703,45224,2678,1263,515,215954,3314,2341391,5368,140766,2536,72526,3115,105,132,72421,3088,63204,3322,9217,1546,68240,3394,181778,1910,144294,3930,0,200,144294,3930,133611,4160,10683,1973,37484,3649,1082584,3877,886532,6770,237,202,886295,6783,850175,6487,36120,3007,196052,6065,403667,1691,277165,4960,0,200,277165,4960,266672,4910,10493,1423,126502,5046,158321,3852,58235,3079,56642,3043,1593,507,100086,3809,374275,4131,34133,2624,32567,2490,1566,664,340142,4261,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6398968,6683,3134491,4385,202722,3016,86195,3115,52,73,86143,3106,70724,3271,15419,1340,116527,3377,268864,2003,216000,3437,642,430,215358,3402,192000,3830,23358,2275,52864,3402,1482939,2999,1302157,6864,1977,674,1300180,6773,1234060,7035,66120,3741,180782,6039,570198,1180,374045,4383,0,167,374045,4383,359840,4512,14205,1514,196153,4435,220675,3594,65527,2487,63103,2477,2424,575,155148,3567,389093,3482,42549,2186,41243,2096,1306,481,346544,3481,3264477,4089,196775,2970,89089,3151,13,26,89076,3147,76304,2882,12772,1577,107686,3116,254208,1768,200440,3278,41,55,200399,3278,184910,3383,15489,1788,53768,2916,1467839,2595,1126020,6941,396,290,1125624,6889,1073191,6699,52433,3568,341819,6797,593097,1141,334433,4809,0,167,334433,4809,323544,4941,10889,1435,258664,4742,235705,3870,53013,2548,50900,2491,2113,572,182692,3967,516853,3917,31097,2192,30293,2173,804,374,485756,4191,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3750911,5966,1845997,3986,114167,2095,59162,2255,79,132,59083,2255,52412,2164,6671,964,55005,1878,144000,1611,124154,2372,0,143,124154,2372,114913,2660,9241,1424,19846,1721,911686,2755,845142,4223,1081,444,844061,4246,817285,4951,26776,2479,66544,3786,333417,996,259458,2993,40,66,259418,2977,250936,3249,8482,1112,73959,3097,120809,2688,44088,2360,42431,2368,1657,458,76721,2502,221918,2783,30263,1729,29189,1717,1074,437,191655,2952,1904914,3538,109003,2014,63534,2276,0,143,63534,2276,58077,2362,5457,1061,45469,1953,142695,1905,124238,2670,0,143,124238,2670,118155,2376,6083,1254,18457,1783,894064,2548,767884,4743,213,193,767671,4762,748799,4921,18872,2162,126180,4395,338398,806,236620,2970,0,143,236620,2970,231317,3053,5303,909,101778,3006,127495,2292,41322,1977,40245,1931,1077,434,86173,2509,293259,2412,23562,1644,23039,1530,523,340,269697,2594,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
