GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001MA,B17007_001EA,B17007_002MA,B17007_002EA,B17007_003MA,B17007_003EA,B17007_004EA,B17007_004MA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007MA,B17007_007EA,B17007_008EA,B17007_008MA,B17007_009MA,B17007_009EA,B17007_010EA,B17007_010MA,B17007_011EA,B17007_011MA,B17007_012MA,B17007_012EA,B17007_013EA,B17007_013MA,B17007_014MA,B17007_014EA,B17007_015EA,B17007_015MA,B17007_016EA,B17007_016MA,B17007_017MA,B17007_017EA,B17007_018EA,B17007_018MA,B17007_019EA,B17007_019MA,B17007_020MA,B17007_020EA,B17007_021EA,B17007_021MA,B17007_022EA,B17007_022MA,B17007_023EA,B17007_023MA,B17007_024EA,B17007_024MA,B17007_025MA,B17007_025EA,B17007_026EA,B17007_026MA,B17007_027EA,B17007_027MA,B17007_028EA,B17007_028MA,B17007_029EA,B17007_029MA,B17007_030EA,B17007_030MA,B17007_031MA,B17007_031EA,B17007_032EA,B17007_032MA,B17007_033MA,B17007_033EA,B17007_034MA,B17007_034EA,B17007_035EA,B17007_035MA,B17007_036EA,B17007_036MA,B17007_037EA,B17007_037MA,B17007_038EA,B17007_038MA,B17007_039MA,B17007_039EA,B17007_040MA,B17007_040EA,B17007_041EA,B17007_041MA,B17007_042EA,B17007_042MA,B17007_043EA,B17007_043MA,state
0400000US30,236740,6779,65057,3663,33717,2685,25,43,1140,630,11401,1653,5008,1160,4039,964,3622,977,5550,978,1762,492,1170,391,31340,2351,59,79,134,115,8066,1437,4826,1229,2034,608,4146,889,6015,1202,2576,603,3484,726,171683,5719,92040,4040,0,165,0,165,9722,1779,20390,1859,10981,1525,13320,1652,16729,1956,11570,1410,9328,1125,79643,3357,0,165,0,165,8315,1478,12756,2016,6231,1360,9897,1506,14890,1622,12581,1560,14973,1253,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,382750,7983,90023,4513,40345,2826,346,267,1154,568,13565,1918,7473,1036,3839,862,5034,1027,5234,810,2142,564,1558,438,49678,3227,150,115,1430,724,17149,2019,6242,1300,3884,1070,5889,1051,5681,794,3110,701,6143,910,292727,7643,157060,4785,0,155,67,102,20508,2208,41513,2297,22181,2122,22786,2013,23937,1651,14865,1299,11203,1207,135667,4958,0,155,118,131,11996,1403,22653,2114,11395,1811,15248,1453,22971,1656,21352,1554,29934,1494,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,601925,15567,147868,7278,70993,4491,207,205,1189,629,12727,1812,11611,1722,9397,1729,13640,1814,14401,2092,5248,1231,2573,867,76875,4630,458,310,1118,583,12881,2147,13303,2095,11896,2056,11349,1774,13000,2008,6339,1235,6531,1308,454057,12628,254947,7743,0,204,0,204,16612,2296,59188,3771,43583,3238,46334,3404,39650,2710,31980,2361,17600,1781,199110,7488,0,204,114,185,16808,2300,40015,3582,21999,2292,25280,2465,34684,2637,33764,2314,26446,2185,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,259529,7933,50799,4281,21243,2417,93,115,880,543,5011,1323,3579,849,1530,718,3363,869,4565,1080,1070,395,1152,461,29556,3141,244,230,229,193,7659,1844,4493,1082,2331,988,3715,962,3902,1031,3299,812,3684,820,208730,7206,105336,5358,0,184,0,184,8540,1673,26133,2547,14155,2158,17831,1886,20078,1701,11274,1435,7325,1111,103394,4404,0,184,29,47,7778,1758,15515,1874,8132,1359,15289,1687,22077,2113,16812,1726,17762,1426,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1403099,20173,302401,9967,132388,6244,301,207,1698,676,19531,2819,25138,3023,19762,2381,22396,2198,24219,2610,9827,1412,9516,1486,170013,7552,461,339,1309,552,21494,2450,26378,2967,18447,2309,25209,2915,29377,3032,21448,2083,25890,2362,1100698,17631,530698,11580,81,136,0,197,21250,2372,125651,5485,86441,4542,99620,4818,94044,4820,57395,3587,46216,2687,570000,10734,49,96,0,197,19050,1998,92548,5281,55928,3466,75027,4642,100542,4501,102256,3797,124600,4478,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,392597,12026,122911,6656,58854,4371,0,193,177,270,8804,1830,10324,2050,8620,1906,11846,1570,10993,1702,5106,1094,2984,686,64057,4544,212,238,392,306,13832,2014,6684,1294,5655,1406,10007,1735,12725,1934,6759,1432,7791,1423,269686,9030,133734,6985,0,193,0,193,11590,2270,27989,3504,17866,2458,20356,2376,24418,2557,17728,1910,13787,1719,135952,5851,0,193,0,193,8826,1642,18838,1997,10809,1656,17455,1605,26768,2302,27325,2066,25931,1595,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3997558,34270,1012107,17616,442663,12879,2049,642,4660,1069,71135,5437,81547,5485,52665,4365,84416,4846,82397,4627,40162,2967,23632,2371,569444,12438,2116,643,4766,887,99632,5522,94467,4996,54121,3623,78810,4220,89962,3876,63061,3713,82509,4074,2985451,28146,1472001,18248,57,94,209,152,80825,5080,404780,9491,256036,7836,251706,7645,218630,5722,146715,5445,113043,4146,1513450,17309,85,101,236,169,72386,4542,335477,8689,171188,7190,186673,6552,234832,6498,237684,5411,274889,5425,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1908177,25119,541125,14148,237088,9195,1338,575,4194,1214,58722,4312,36938,2894,27925,3501,41247,3343,42064,3611,16457,2084,8203,1357,304037,10112,942,505,3241,837,74362,4825,46242,3878,29045,3150,39006,3298,50029,3588,30272,2870,30898,2674,1367052,18315,673896,12333,0,200,109,151,60357,4979,162142,6009,114674,6108,112693,5357,104495,5048,72292,3765,47134,3036,693156,12168,0,200,69,116,46950,4504,117894,5199,68062,4156,91574,4409,126052,5255,121122,4746,121433,3822,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,177428,6019,40720,3550,18316,2628,454,395,283,204,6983,2072,3001,993,1530,655,2763,797,1842,490,903,420,557,269,22404,2199,22,43,251,347,8707,1496,2326,718,1645,683,1730,550,2554,844,1778,542,3391,566,136708,5627,76359,3993,0,151,18,38,13595,1899,22001,2100,10490,1514,8930,1172,10972,1581,5845,766,4508,660,60349,3282,0,151,166,277,10037,1800,11127,1660,3757,994,6043,878,9606,1275,7937,1010,11676,1120,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2326684,23124,611587,13346,282542,8617,1335,621,4790,1093,65854,4647,49219,3833,31470,3198,47345,3218,53393,3112,18539,1833,10597,1353,329045,9774,1879,794,2728,783,76552,5002,45122,3664,32972,2995,49893,3807,58323,2853,29328,2473,32248,2544,1715097,22176,857784,14656,0,187,186,244,67711,4745,205041,6343,121069,6713,143064,5742,150078,5122,94995,3929,75640,3728,857313,15562,0,187,369,372,60398,4186,130433,5722,70902,3883,115589,4818,150752,4900,146561,4177,182309,5686,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,714077,10926,201805,5646,87952,4338,611,253,1358,599,21890,2549,13753,1529,10126,1489,14325,1712,17281,1715,4674,906,3934,694,113853,4109,562,349,1793,597,28023,2668,16069,1328,10752,1383,15550,1584,19290,1519,9944,935,11870,1172,512272,10074,264212,6922,0,155,51,60,33062,2657,59954,3097,38643,2631,39963,2361,43539,1889,27307,2026,21693,1476,248060,6141,0,155,51,62,21216,2254,36585,2855,20896,1901,28916,1981,42875,2884,45241,2076,52280,1929,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927654,15613,265286,9795,123994,5931,859,534,2257,658,30626,2950,23231,2632,18031,2536,19017,2351,20405,2400,6662,1296,2906,736,141292,5821,516,389,2086,872,38678,3506,22707,2475,14993,2485,19050,2201,21953,2340,10474,1442,10835,1553,662368,11719,334240,8369,0,197,64,106,27809,3012,88316,4526,50160,3726,50432,2965,50555,3173,40321,2551,26583,2607,328128,7209,0,197,289,292,23300,2300,61507,3723,30451,2450,39642,3020,53113,3218,58743,3188,61083,3052,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2471355,22012,609362,15272,271571,9355,1859,699,5344,1621,64225,4402,48681,4771,32477,2791,41901,2924,46714,3521,16784,1757,13586,1761,337791,10138,1593,600,4747,1422,72149,5013,50455,3986,31678,2642,44459,3330,55582,3360,35894,2542,41234,2943,1861993,18323,920663,12791,0,168,177,223,56476,4022,218513,6333,134288,5038,161107,5554,160507,5623,102714,3713,86881,3568,941330,12347,23,39,117,141,48127,3436,154056,5510,77261,3640,114514,4528,161833,5662,160958,4653,224441,5193,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,223721,7544,56969,4136,28032,2926,64,108,151,180,5149,1587,5644,1539,2902,854,4655,1140,5740,1113,1936,974,1791,666,28937,2743,243,326,231,243,6059,1413,3912,983,1763,651,3266,866,5351,1272,3106,788,5006,980,166752,6256,80775,4076,0,206,0,206,5211,1256,21416,2170,11734,1618,13797,1888,12358,1423,10055,1107,6204,1084,85977,4029,0,206,0,206,4922,1389,15828,2023,7197,1269,11795,1498,15543,1667,14869,1621,15823,1346,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,891220,15603,252660,9471,106655,6563,692,413,962,633,25107,3415,17139,2401,12376,1885,17560,2207,19929,2203,7342,1094,5548,1215,146005,6627,158,144,870,567,30336,3365,18411,2221,14059,2222,20634,2288,29045,2951,15350,1819,17142,1997,638560,14331,318959,10655,0,203,32,54,26056,3765,74449,5164,48032,4136,56050,3888,49567,3025,41209,3158,23564,1929,319601,8509,0,203,0,203,21081,3094,51210,2884,30325,2665,41347,3176,59171,3582,58316,3178,58151,3020,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,176835,6081,45638,3666,19649,2505,164,159,388,262,4566,1186,2909,924,2539,792,3532,1103,2798,688,1288,856,1465,526,25989,2987,98,100,505,232,8892,1553,3556,1052,2251,833,2345,699,3525,1068,1438,416,3379,730,131197,5130,71423,3502,84,129,0,151,11179,1267,16422,1643,8840,1519,11530,1326,11228,1429,6042,893,6098,789,59774,3203,0,151,0,151,6977,1372,8352,1269,4197,1015,6474,925,10459,1516,7982,1153,15333,1379,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1203345,18770,347242,10573,153499,7205,1554,728,2207,895,32651,3459,25610,3052,18935,2241,26686,2832,28769,2343,11501,1805,5586,1214,193743,7251,477,324,2256,807,44963,3985,21545,2647,16462,2574,32981,3101,32400,2529,17924,1820,24735,2438,856103,16376,425640,12552,0,200,173,167,35296,3947,98434,5760,68144,4240,72188,4005,70878,3838,47826,3247,32701,2298,430463,8973,0,200,109,113,31624,3238,66198,4017,40979,3287,56953,3731,75167,3969,76898,3385,82535,3330,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4292908,36314,1096615,17331,477692,11144,2998,1193,8862,1664,124161,6793,86540,5721,55388,4401,65908,4601,79444,4494,35000,2964,19391,1927,618923,13525,2177,665,8991,1919,157618,8350,99313,6101,62788,5805,77759,5065,91185,4650,57656,3204,61436,3074,3196293,31332,1707749,24525,196,323,253,264,160805,8667,487621,12544,303909,9662,278683,8969,230278,7781,149403,6535,96601,4470,1488544,20914,0,214,60,70,124949,7143,285590,9732,168964,7641,205130,7628,257580,8616,224902,6960,221369,5290,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,403127,12955,113206,6838,49777,5092,908,648,1167,619,23397,3664,9348,1783,3661,1136,2930,891,5118,1178,2055,712,1193,471,63429,4637,368,286,1348,593,25802,3478,9433,1710,5333,1239,4969,1097,6243,1063,4668,1166,5265,885,289921,10060,151535,7055,0,187,80,132,19138,2741,42462,3629,29510,3098,20688,2213,18727,1965,11486,1420,9444,1420,138386,6281,0,187,145,224,16729,2125,28878,2663,15763,2369,15790,1792,18389,1729,18471,1845,24221,1879,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,150973,5610,31766,2838,14246,1911,29,39,182,139,3863,978,1876,643,1615,652,2443,759,3008,748,932,365,298,220,17520,1847,223,206,534,271,4588,1083,2282,716,1440,654,1558,499,2891,740,1823,540,2181,543,119207,4429,58232,3096,0,149,0,149,6321,1271,13832,1136,6908,1069,9376,1042,9631,1175,7671,1042,4493,866,60975,2743,0,149,0,149,5094,958,9976,1222,4090,718,8283,1169,11674,1279,10477,993,11381,925,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1567275,21355,352540,11464,151046,7327,1112,498,1833,737,44963,3740,28798,3110,15308,1941,21502,2537,23010,2457,7864,1384,6656,1228,201494,7770,1047,613,2206,748,54534,4285,30119,2837,15163,2473,26236,2437,31842,2899,18039,1875,22308,2163,1214735,17354,591587,12981,0,197,0,197,45062,3082,159216,6476,94400,5416,99117,4570,92450,4501,61262,2860,40080,2790,623148,10536,0,197,256,313,45706,3559,124096,5386,68448,4540,82226,3908,103711,4664,95569,3656,103136,3681,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1523571,20261,375413,12438,175318,8290,1136,566,3151,922,44807,4787,32205,3206,18256,2561,28515,2854,29660,2732,11065,1534,6523,1139,200095,8218,1050,534,3913,1037,52655,5626,34241,2972,18306,2657,25499,2664,30278,2675,17268,2342,16885,1976,1148158,15761,600832,11506,17,28,207,200,55905,4047,168525,6760,92252,5389,92757,4718,92010,3646,59067,3105,40092,2779,547326,10037,0,195,254,293,47972,3912,108588,4359,57799,4121,68971,3672,91693,4057,81346,3205,90703,3708,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,363223,8950,115216,4842,50487,3507,410,357,852,513,11912,1936,7890,1476,7117,1201,9165,1596,8312,1448,2781,807,2048,510,64729,3554,395,311,1108,568,14724,2079,8509,1503,6122,1350,9644,1751,11275,1561,6517,1176,6435,1096,248007,7217,124146,5493,0,189,0,189,10193,1527,22307,2301,15831,1957,20074,2106,23534,2238,18191,1672,14016,1652,123861,4288,0,189,0,189,7016,1219,15785,1722,9301,1579,13718,1620,23763,2204,24505,1955,29773,1836,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1212312,13682,286209,7609,132962,5636,1422,501,2190,615,42970,3775,20426,2335,12324,1559,18432,2082,21612,1666,7262,990,6324,973,153247,5446,1032,578,2170,636,52265,3288,18122,1718,11236,1573,16286,1992,21633,1622,11818,1276,18685,1905,926103,11888,462696,8194,39,65,96,90,48943,3067,113569,4441,66643,3465,75383,3419,76789,3237,45097,2121,36137,2159,463407,7053,40,66,42,69,43196,3349,75149,3759,38732,2842,58983,2330,79869,3624,70215,2804,97181,2929,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,120371,5650,28908,3171,11516,1866,202,236,101,103,4696,1139,2056,820,706,416,514,316,2111,834,517,329,613,306,17392,2270,87,99,35,44,5740,1262,3682,1298,725,427,1346,578,2344,782,1362,459,2071,674,91463,5080,50126,3594,0,192,0,192,6582,1325,11566,1547,6504,1317,7339,1327,9254,1495,5734,1128,3147,746,41337,2847,0,192,0,192,4305,882,6590,1438,3665,1009,5095,1037,7347,1129,7162,1026,7173,976,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,525706,9703,300254,8353,130019,5667,63,115,685,346,11881,1916,13705,1894,18928,2502,24768,2620,26275,2279,20213,1722,13501,1793,170235,5300,50,87,435,327,11153,1804,12510,1835,14312,2162,22222,2247,35120,2590,38674,2213,35759,2352,225452,7730,109690,5173,0,221,61,86,1634,644,18783,2433,20105,2294,22988,2175,18060,1894,17181,1977,10878,1649,115762,5006,0,221,0,221,1027,478,14114,1996,13906,2114,17583,1903,24767,2149,25720,2385,18645,1561,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
