GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001MA,B15001_001EA,B15001_002MA,B15001_002EA,B15001_003EA,B15001_003MA,B15001_004MA,B15001_004EA,B15001_005MA,B15001_005EA,B15001_006MA,B15001_006EA,B15001_007MA,B15001_007EA,B15001_008EA,B15001_008MA,B15001_009MA,B15001_009EA,B15001_010MA,B15001_010EA,B15001_011EA,B15001_011MA,B15001_012MA,B15001_012EA,B15001_013MA,B15001_013EA,B15001_014EA,B15001_014MA,B15001_015MA,B15001_015EA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019EA,B15001_019MA,B15001_020MA,B15001_020EA,B15001_021EA,B15001_021MA,B15001_022EA,B15001_022MA,B15001_023MA,B15001_023EA,B15001_024MA,B15001_024EA,B15001_025EA,B15001_025MA,B15001_026EA,B15001_026MA,B15001_027EA,B15001_027MA,B15001_028MA,B15001_028EA,B15001_029MA,B15001_029EA,B15001_030EA,B15001_030MA,B15001_031MA,B15001_031EA,B15001_032EA,B15001_032MA,B15001_033EA,B15001_033MA,B15001_034EA,B15001_034MA,B15001_035EA,B15001_035MA,B15001_036EA,B15001_036MA,B15001_037MA,B15001_037EA,B15001_038MA,B15001_038EA,B15001_039MA,B15001_039EA,B15001_040EA,B15001_040MA,B15001_041EA,B15001_041MA,B15001_042MA,B15001_042EA,B15001_043MA,B15001_043EA,B15001_044MA,B15001_044EA,B15001_045EA,B15001_045MA,B15001_046MA,B15001_046EA,B15001_047EA,B15001_047MA,B15001_048MA,B15001_048EA,B15001_049MA,B15001_049EA,B15001_050MA,B15001_050EA,B15001_051MA,B15001_051EA,B15001_052EA,B15001_052MA,B15001_053MA,B15001_053EA,B15001_054MA,B15001_054EA,B15001_055MA,B15001_055EA,B15001_056MA,B15001_056EA,B15001_057MA,B15001_057EA,B15001_058EA,B15001_058MA,B15001_059MA,B15001_059EA,B15001_060MA,B15001_060EA,B15001_061MA,B15001_061EA,B15001_062MA,B15001_062EA,B15001_063EA,B15001_063MA,B15001_064MA,B15001_064EA,B15001_065MA,B15001_065EA,B15001_066EA,B15001_066MA,B15001_067MA,B15001_067EA,B15001_068MA,B15001_068EA,B15001_069EA,B15001_069MA,B15001_070MA,B15001_070EA,B15001_071EA,B15001_071MA,B15001_072MA,B15001_072EA,B15001_073MA,B15001_073EA,B15001_074EA,B15001_074MA,B15001_075MA,B15001_075EA,B15001_076EA,B15001_076MA,B15001_077EA,B15001_077MA,B15001_078MA,B15001_078EA,B15001_079MA,B15001_079EA,B15001_080EA,B15001_080MA,B15001_081MA,B15001_081EA,B15001_082EA,B15001_082MA,B15001_083EA,B15001_083MA,state
0400000US13,7712446,2560,3695751,3591,523024,4406,10644,2140,88290,5833,180073,7855,191073,6530,19294,3253,32168,3191,1482,603,684248,6634,30053,3153,73762,5040,193241,7237,161975,7039,46379,3592,129456,5845,49382,3510,669990,5198,40926,3700,59717,4625,193230,7228,129490,6944,44896,3811,126114,5651,75617,3871,1254831,5585,56828,4229,114781,5395,380589,9362,245443,7845,82921,4832,237564,6893,136705,5616,563658,2830,46215,2788,56377,3688,157421,5165,98659,5244,30341,2599,95666,3902,78979,3319,4016695,2829,505655,4752,5843,1527,63989,4570,147682,6561,218352,7669,20766,3390,46024,3467,2999,1084,699020,4742,19746,2314,50249,4081,150676,8464,167890,7179,63758,4191,168660,6552,78041,4964,718203,4710,29716,3347,51847,3659,155057,6324,155588,6278,65365,4346,148939,6369,111691,4891,1354716,4068,46142,3629,98005,4458,383830,9434,287630,7525,126611,5920,251604,8611,160894,7167,739101,2608,62490,3700,88882,4360,265258,5769,135933,4833,35737,3307,86446,4098,64355,3364,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1120397,493,566130,805,75365,1200,316,251,3647,867,33464,2512,29301,2531,4713,1380,3640,1029,284,240,117051,1381,1150,465,4944,1037,36721,3022,31102,2576,11252,1774,25234,2066,6648,1351,91264,728,2810,863,5686,1289,24822,2331,20829,1923,9161,1452,19121,1772,8835,1100,175653,654,5334,1267,8650,1440,49041,2950,38349,2608,20689,1885,34447,2432,19143,2003,106797,543,7890,1152,7194,1082,29293,2064,17790,2071,9446,1378,19538,1680,15646,1487,554267,643,59118,632,211,178,4345,1145,18147,1946,24551,2061,4887,1085,6785,1167,192,178,99345,980,671,406,3360,980,22102,2248,25071,2331,12000,1842,25033,2088,11108,1569,86513,757,1878,808,3296,1047,18268,1846,18273,2011,11324,1479,22311,1858,11163,1169,178935,535,6318,1142,6930,1239,45812,3122,39971,2826,21964,2290,38279,2053,19661,1919,130356,492,13894,1653,9990,1413,41509,2691,21821,1998,10115,1344,21070,2024,11957,1448,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1222749,1520,605560,2277,79751,1897,833,490,11550,1551,30618,2651,30179,2636,2673,808,3724,1200,174,216,109776,2595,3575,988,8013,1751,33202,2679,27950,2688,10837,1770,19768,2233,6431,1418,103047,1975,5666,1321,6729,1281,30128,3259,23665,2611,7219,1392,21084,2242,8556,1589,198789,2208,7634,1334,11561,1721,56286,3442,51974,3375,19570,1898,33631,3069,18133,2092,114197,1184,4920,988,7899,1267,28340,2283,29929,2228,8539,1568,20374,2061,14196,1464,617189,2004,77016,2016,182,181,9257,1522,23368,2793,34942,2603,4971,972,3987,942,309,323,107034,2271,2175,671,7205,1583,23739,2694,32806,2935,12869,1706,21086,2291,7154,1271,101458,1527,3130,755,5277,1466,24334,2633,27398,2817,10243,1750,23217,2538,7859,1416,202614,1960,6693,1299,9965,1585,53844,3589,57613,2998,24024,2231,33624,2754,16851,1998,129067,1416,5937,1322,10155,1568,42794,2806,36250,2420,8983,1521,16782,1953,8166,1253,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9899810,2291,4801668,3163,628615,2579,7880,1324,81142,4049,195374,6140,242992,7706,33094,2906,63411,3671,4722,1160,889312,3082,31903,2807,60017,4275,217686,6306,189744,6537,68270,4357,234256,7322,87436,3546,834894,2976,42762,3467,55918,3878,216763,5271,166785,6435,60709,3622,181455,5943,110502,5182,1657588,2979,83991,4414,105035,5732,475335,9919,351310,7854,130418,5737,306189,6754,205310,5300,791259,1483,64938,3058,60709,3660,235204,4758,157575,4245,40484,2423,119267,4906,113082,3874,5098142,3043,609257,3327,5968,1206,59221,4100,161875,5838,257771,7842,37381,3563,80817,4700,6224,1289,883900,3505,23659,3002,36579,3247,162521,6689,191200,7087,82487,3993,256589,6532,130865,5684,837711,2891,40777,3536,45106,3385,175215,5522,158578,6386,84830,3947,196508,5503,136697,5204,1730308,2594,80629,4135,84820,4396,441789,8819,382715,7096,177277,6020,342795,8297,220283,5269,1036966,1660,87908,4184,86851,4044,389679,6650,206695,5436,53527,3361,120638,4657,91668,3641,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5039946,2936,2448618,3847,344413,3556,10731,1481,51391,3830,117441,4950,128138,6298,9215,1562,25131,3617,2366,854,420387,3578,14242,2110,38633,3197,131859,5211,92353,4537,33885,2823,80015,3935,29400,2541,411598,2698,16401,1707,28432,2872,135204,5211,90330,4712,40184,3065,70685,3839,30362,2484,850634,3333,32415,2656,62343,3295,319561,7356,164544,5163,63145,3876,132136,4901,76490,3556,421586,1521,24116,1819,41810,2624,161148,4318,78084,3234,19709,1787,47906,2527,48813,2873,2591328,3622,331960,3080,6740,1230,39050,3030,93966,4927,142785,5456,13492,2264,34315,3307,1612,680,421635,3226,11897,1517,31282,3181,91152,5249,106206,5400,43091,3323,98559,4418,39448,3047,411000,3137,13786,1859,24764,2721,100262,4732,88209,3912,49852,3734,90749,4567,43378,3354,882995,3443,23121,2267,57174,3979,309883,7480,185752,5991,91795,4251,136856,4419,78414,3985,543738,1688,28963,2031,64757,3578,247706,5016,94922,4296,22481,2013,40317,2489,44592,2663,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2395146,2102,1177143,2311,165524,2516,2484,706,18609,2157,47408,3279,71741,3715,12285,2310,12358,1593,639,308,198783,3117,4922,1360,9922,1703,54843,2968,45708,3438,26044,2346,43178,2979,14166,1805,186199,2425,6188,1249,9431,1323,48237,3081,43283,3137,23043,2060,36910,2757,19107,2153,405193,2481,10960,1556,22448,2148,151343,3704,82757,3066,42922,2491,64700,2896,30063,1993,221444,1105,12128,1473,15506,1624,88484,2965,40266,2263,11248,1340,28729,2250,25083,1814,1218003,2340,155118,2088,2054,775,11766,1689,36239,2988,72063,3529,14165,1754,18312,2198,519,328,193969,2553,4814,1303,7142,1286,33445,2273,44207,3263,30062,2448,55398,2568,18901,1985,181860,1814,5560,1019,6974,1352,35976,2725,36666,2699,29095,2229,44600,3212,22989,1944,407348,2169,9460,1359,15157,1825,122150,3942,95425,3342,57480,3053,74537,3294,33139,2004,279708,1024,12474,1306,18579,1750,130434,2878,56296,2714,16834,1196,28983,1749,16108,1613,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2191407,2075,1081924,2529,160097,2749,3206,842,19425,2401,51348,3485,65971,3540,8465,1737,11241,1825,441,269,196774,2999,6345,1434,15899,1907,48332,3480,44849,3393,18840,2236,46871,2938,15638,1810,175374,2353,7720,1359,11529,1479,41175,2717,44057,2775,14129,1632,36565,2560,20199,1986,361801,2544,13460,1484,20211,1774,105865,3627,86522,3444,24632,2206,71148,3146,39963,2447,187878,1115,9717,1148,11554,1319,60732,2346,38476,2169,9441,1172,32282,1885,25676,1861,1109483,2045,142831,2390,1401,645,13759,1930,38480,3174,63786,3505,10055,1780,14150,1847,1200,699,187725,2497,4947,1204,11253,2037,31452,2710,43540,2518,22137,1971,51499,2974,22897,2111,171856,1963,5977,982,8849,1425,33601,2784,38023,2485,20106,2119,39880,2323,25420,2024,368897,2145,11883,1640,15304,1646,93551,3838,92140,3461,36684,2528,74443,3291,44892,2862,238174,1389,11899,1297,17207,1644,86570,2942,58469,3209,12339,1514,31807,2045,19883,1929,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3414509,2589,1658306,3140,218474,2345,4015,1234,32758,2867,84471,4109,74066,3670,8498,1296,13200,1687,1466,779,279772,2914,8692,1308,22332,2546,94617,4540,67887,3797,21024,2253,47369,2867,17851,1893,282754,2313,10246,1543,25169,2497,100286,4431,61149,2926,20180,2175,38430,2969,27294,2609,581547,2368,34403,2997,59282,3986,219703,5588,110180,4938,37186,3024,71658,3549,49135,2858,295759,1233,42176,2061,29226,2007,96890,3555,50260,2700,11243,1484,32715,2059,33249,2550,1756203,2862,207245,2485,2405,808,21195,2509,63798,4247,92256,4251,10336,1627,16068,1737,1187,522,281730,2476,6166,1308,16120,2092,63555,3831,75259,3884,31608,2722,57067,3258,31955,2416,280718,2463,8315,1559,19579,2446,69127,3374,63430,3372,32494,3028,53179,3224,34594,2867,608141,2455,29484,2659,44002,3445,206176,5059,121053,4023,65183,3637,77502,4025,64741,3333,378369,2027,44469,2759,44303,2628,152187,4306,61832,2499,16143,1809,28945,1910,30490,2102,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3554539,2718,1711452,2853,235246,3615,6131,1379,38493,3688,85243,4576,86346,4228,3940,1134,12352,2152,2741,1543,327698,4448,12696,1910,39411,3403,105681,4784,72100,4147,20468,2738,57354,3566,19988,2200,288942,4096,12400,2010,33251,3085,104838,5233,60870,3666,17661,2066,41414,3236,18508,1981,575309,3582,32338,2669,67996,4342,216558,6571,113914,5105,27748,3003,76712,4055,40043,2879,284257,2001,31643,2502,29216,2311,95902,3509,53881,3011,8034,1220,35695,2345,29886,2230,1843087,2635,224038,4000,5288,1343,26679,2788,65190,3789,99864,4540,8007,1500,17742,2244,1268,543,342902,4401,8345,1612,26738,2789,86307,5278,88723,5087,32664,3463,73110,3663,27015,2599,289130,3400,7023,1344,26350,3233,79341,4615,66008,3813,24332,2373,56061,3987,30015,2545,617666,3636,21790,2274,49671,3661,219568,6147,134566,4576,45408,3749,93362,4904,53301,3186,369351,1532,33698,2407,44204,2537,148338,4029,64149,3439,13368,1834,37031,2495,28563,2548,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1073469,1543,518899,1825,58050,1447,644,290,6522,1031,18256,1845,25363,1885,1850,629,5147,1525,268,220,74340,1387,739,392,4780,1142,23927,2026,16573,1994,7161,1281,16212,1943,4948,958,75281,932,630,410,3752,858,26171,2009,15024,1885,9093,1145,15758,1848,4853,988,197963,1233,4538,875,14377,1852,72376,3379,38375,2626,18256,1685,31717,2506,18324,1714,113265,696,7146,1085,7738,1151,35386,2079,16394,1498,6206,1056,21628,1611,18767,1529,554570,1646,54179,1337,384,280,5874,1171,16593,1752,23656,2610,2332,1074,4991,1034,349,268,77624,1317,1332,509,3689,1596,17822,2229,17769,2166,8625,1395,21449,2068,6938,1183,77391,1051,1160,854,1638,723,16937,1723,15998,1638,10745,1359,21267,1730,9646,1470,208073,1371,3417,784,7368,1169,69964,2876,40712,2686,24320,2234,38766,2366,23526,2185,137303,783,8214,1234,9081,1156,51749,2273,23576,1940,8929,1200,20716,1933,15038,1611,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4658669,1141,2223758,1912,283318,2087,5117,1182,31026,3213,89925,4240,110529,4504,13188,1844,31132,2889,2401,891,412273,2001,18909,2361,28669,2730,105669,5173,87114,4796,23453,2222,99796,4340,48663,3508,374561,2322,20223,2489,20675,2363,88695,5074,71357,4197,21487,2590,81444,4074,70680,3105,788242,2612,27152,2474,50002,3040,217777,6333,148893,5346,45403,2827,154929,4967,144086,4737,365364,1320,21352,1981,30902,2444,91840,3781,60140,3413,15701,1636,63754,3191,81675,3046,2434911,1942,272865,2328,3849,1129,21034,2921,69648,3518,122039,4841,12312,1847,41026,3221,2957,703,421860,2524,12629,2157,18485,2280,81730,4230,88598,4720,31614,3043,112305,5039,76499,3999,395168,2308,16235,1757,14277,2289,71405,3616,72600,3750,33427,3037,98377,3675,88847,4345,863397,2599,25870,2658,42035,3033,214589,5899,172250,6027,68774,4206,188230,5159,151649,4889,481621,1397,31504,2694,46747,2637,157620,3881,88430,3503,26640,2252,67517,3234,63163,3038,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5407228,593,2587786,1605,350262,1664,6204,1366,37912,3375,107784,4451,133140,4944,11394,1982,50344,3619,3484,786,467178,2027,13008,1993,24231,2405,110728,5137,74586,4375,26587,2750,142339,5245,75699,3473,411344,1920,15997,2026,19340,2509,104201,5081,66856,3861,27116,2449,98728,3976,79106,3670,910482,2225,37305,3123,52003,4374,261044,6826,139639,5413,64236,3692,197950,6059,158305,5688,448520,916,34289,2509,33223,2303,118438,4259,63230,3683,26000,2071,79112,3853,94228,3749,2819442,1507,350322,1707,2861,703,24443,2600,84789,4731,156605,5799,14214,2078,62121,4174,5289,1058,474598,2007,7496,1461,15914,2350,76901,4612,80762,4669,32366,2934,155172,5631,105987,4299,427259,1724,14231,2122,18488,2454,76057,4756,69743,4210,39073,3592,106889,4491,102778,3849,971557,1842,38647,3138,39913,3369,229757,6766,163846,6013,105918,4527,222864,6819,170612,5556,595706,1103,52523,3295,42741,2666,207297,6299,90043,4220,41182,3206,83661,3688,78259,3886,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7714752,2268,3748128,2676,502730,2217,7638,1142,69422,3642,159798,5189,202336,6597,21794,2291,39255,3203,2487,808,614827,3342,14298,1976,46311,2945,170078,6501,158457,6083,52946,3202,125998,4502,46739,3312,583225,2991,16639,1890,40255,2959,165469,5247,140661,4411,46838,3061,106797,3750,66566,3421,1351928,3278,35008,2902,93306,4853,430561,7572,320939,6111,117271,4688,213414,5062,141429,4953,695418,1385,36015,2425,60300,3005,212222,4263,146953,4202,41753,2654,102495,3980,95680,3275,3966624,2243,483675,2355,6331,1507,44828,2853,125118,5069,226382,5721,27009,2451,51926,3226,2081,802,606731,2496,11727,1749,35144,3186,115694,4529,161726,5159,69326,3368,148366,5514,64748,2898,592182,2705,15374,1593,30620,2752,121229,4834,147055,5447,72995,3983,122507,4567,82402,3177,1408813,3310,28609,2515,74247,3706,410198,7287,340528,6200,171653,5876,230991,6029,152587,5500,875223,1598,43469,2648,81578,3440,354021,6449,177094,4638,49307,2639,94978,3616,74776,3721,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
