GEO_ID,B07010_001E,B07010_001M,B07010_002E,B07010_002M,B07010_003E,B07010_003M,B07010_004E,B07010_004M,B07010_005E,B07010_005M,B07010_006E,B07010_006M,B07010_007E,B07010_007M,B07010_008E,B07010_008M,B07010_009E,B07010_009M,B07010_010E,B07010_010M,B07010_011E,B07010_011M,B07010_012E,B07010_012M,B07010_013E,B07010_013M,B07010_014E,B07010_014M,B07010_015E,B07010_015M,B07010_016E,B07010_016M,B07010_017E,B07010_017M,B07010_018E,B07010_018M,B07010_019E,B07010_019M,B07010_020E,B07010_020M,B07010_021E,B07010_021M,B07010_022E,B07010_022M,B07010_023E,B07010_023M,B07010_024E,B07010_024M,B07010_025E,B07010_025M,B07010_026E,B07010_026M,B07010_027E,B07010_027M,B07010_028E,B07010_028M,B07010_029E,B07010_029M,B07010_030E,B07010_030M,B07010_031E,B07010_031M,B07010_032E,B07010_032M,B07010_033E,B07010_033M,B07010_034E,B07010_034M,B07010_035E,B07010_035M,B07010_036E,B07010_036M,B07010_037E,B07010_037M,B07010_038E,B07010_038M,B07010_039E,B07010_039M,B07010_040E,B07010_040M,B07010_041E,B07010_041M,B07010_042E,B07010_042M,B07010_043E,B07010_043M,B07010_044E,B07010_044M,B07010_045E,B07010_045M,B07010_046E,B07010_046M,B07010_047E,B07010_047M,B07010_048E,B07010_048M,B07010_049E,B07010_049M,B07010_050E,B07010_050M,B07010_051E,B07010_051M,B07010_052E,B07010_052M,B07010_053E,B07010_053M,B07010_054E,B07010_054M,B07010_055E,B07010_055M,B07010_056E,B07010_056M,B07010_057E,B07010_057M,B07010_058E,B07010_058M,B07010_059E,B07010_059M,B07010_060E,B07010_060M,B07010_061E,B07010_061M,B07010_062E,B07010_062M,B07010_063E,B07010_063M,B07010_064E,B07010_064M,B07010_065E,B07010_065M,B07010_066E,B07010_066M,NAME,B07010_001EA,B07010_001MA,B07010_002MA,B07010_002EA,B07010_003MA,B07010_003EA,B07010_004EA,B07010_004MA,B07010_005EA,B07010_005MA,B07010_006EA,B07010_006MA,B07010_007EA,B07010_007MA,B07010_008MA,B07010_008EA,B07010_009MA,B07010_009EA,B07010_010EA,B07010_010MA,B07010_011EA,B07010_011MA,B07010_012EA,B07010_012MA,B07010_013EA,B07010_013MA,B07010_014MA,B07010_014EA,B07010_015MA,B07010_015EA,B07010_016EA,B07010_016MA,B07010_017EA,B07010_017MA,B07010_018EA,B07010_018MA,B07010_019MA,B07010_019EA,B07010_020MA,B07010_020EA,B07010_021EA,B07010_021MA,B07010_022MA,B07010_022EA,B07010_023EA,B07010_023MA,B07010_024EA,B07010_024MA,B07010_025MA,B07010_025EA,B07010_026MA,B07010_026EA,B07010_027MA,B07010_027EA,B07010_028EA,B07010_028MA,B07010_029EA,B07010_029MA,B07010_030MA,B07010_030EA,B07010_031MA,B07010_031EA,B07010_032EA,B07010_032MA,B07010_033MA,B07010_033EA,B07010_034EA,B07010_034MA,B07010_035EA,B07010_035MA,B07010_036MA,B07010_036EA,B07010_037EA,B07010_037MA,B07010_038MA,B07010_038EA,B07010_039EA,B07010_039MA,B07010_040EA,B07010_040MA,B07010_041MA,B07010_041EA,B07010_042EA,B07010_042MA,B07010_043EA,B07010_043MA,B07010_044MA,B07010_044EA,B07010_045EA,B07010_045MA,B07010_046EA,B07010_046MA,B07010_047EA,B07010_047MA,B07010_048EA,B07010_048MA,B07010_049MA,B07010_049EA,B07010_050EA,B07010_050MA,B07010_051EA,B07010_051MA,B07010_052MA,B07010_052EA,B07010_053MA,B07010_053EA,B07010_054EA,B07010_054MA,B07010_055EA,B07010_055MA,B07010_056EA,B07010_056MA,B07010_057EA,B07010_057MA,B07010_058MA,B07010_058EA,B07010_059MA,B07010_059EA,B07010_060EA,B07010_060MA,B07010_061EA,B07010_061MA,B07010_062EA,B07010_062MA,B07010_063MA,B07010_063EA,B07010_064MA,B07010_064EA,B07010_065EA,B07010_065MA,B07010_066EA,B07010_066MA,state
0400000US13,8139039,3991,1327756,17865,6811283,18091,1353203,17559,733762,12873,1178785,19756,886769,14953,934924,15966,618161,13477,253464,8041,852215,13094,6889326,26748,1104998,17414,5784328,28288,1091364,17288,618049,11789,994205,18562,751577,13844,802668,14443,539603,13244,224166,7106,762696,11861,586830,21641,99901,6621,486929,18072,120297,6317,58692,4547,92774,6556,69818,5425,59857,5155,37243,3725,10679,1822,37569,3958,393203,12400,77097,4772,316106,11362,84524,5015,32090,3136,52601,4939,41456,3940,45511,4730,23091,2842,11471,1964,25362,2786,223400,10897,31420,3481,191980,9697,47276,4147,20904,2758,34518,3686,21746,3389,23363,3497,14455,2169,6198,1608,23520,2881,46280,4699,14340,2194,31940,3914,9742,1855,4027,1746,4687,1304,2172,694,3525,911,3769,1265,950,559,3068,953,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1168301,806,141263,5929,1027038,5953,167059,4921,81483,4113,158934,5088,141367,5663,168254,6969,110113,5367,50686,3182,149142,4764,1000454,7677,119118,5306,881336,8232,138167,4747,71149,3701,134285,5208,121949,5511,146128,6425,96875,4914,44188,3011,128595,4688,101362,6984,12291,1812,89071,6317,17101,1959,5075,1203,15953,2483,12594,2220,13421,1956,9244,1549,4199,1169,11484,1747,7078,1885,1048,474,6030,1712,1372,606,1008,583,402,276,997,556,477,323,434,381,230,314,1110,783,45289,3675,5074,933,40215,3669,7960,1661,3249,903,6462,1280,4827,1238,6718,1249,3085,851,1590,538,6324,1267,14118,2612,3732,1173,10386,2052,2459,1175,1002,462,1832,792,1000,551,1510,552,475,332,479,401,1629,697,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1294692,1881,150752,6382,1143940,6636,256734,8564,128886,5748,203598,6350,155163,6705,154872,6196,99350,4457,36552,3061,108785,4958,1055246,11123,124100,6346,931146,11201,193559,7662,100270,4775,162672,5919,128802,5786,129673,5718,88045,4205,32638,2958,95487,4820,131074,8263,12714,1987,118360,7662,33010,3545,16364,1941,24796,3210,15440,2717,15214,2629,5242,1257,1819,775,6475,1488,40955,4789,5639,1439,35316,4449,11511,1755,5462,1724,6604,1503,4097,1098,4354,1176,1322,627,549,353,1417,765,60037,5533,6704,1596,53333,5104,16705,2887,6509,1819,8589,1886,6213,1238,5121,1538,4315,1542,1546,783,4335,1357,7380,2009,1595,620,5785,1785,1949,761,281,242,937,646,611,498,510,403,426,349,0,193,1071,874,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412828,3095,1469252,15316,8943576,15942,1639858,19310,812879,11528,1448906,19599,1087381,14770,1214200,18162,893658,14549,392469,8906,1454225,13665,9046730,21906,1253930,15161,7792800,25853,1354803,17394,702082,9632,1261683,19802,944502,13680,1065238,16607,788741,14433,351272,8022,1324479,12854,847864,20324,116024,6512,731840,19279,163752,8054,70623,4438,123923,5446,97512,5416,96598,5901,69583,4963,27712,2463,82137,4906,280152,9792,51234,2815,228918,9097,68317,3846,19373,2248,35222,3110,25493,2652,30152,3325,18718,2444,7412,1218,24231,2470,180382,8383,26398,2440,153984,7543,40031,3287,16477,2462,23051,2590,16415,2228,19095,2368,13920,2217,5103,1083,19892,2282,57700,4380,21666,3126,36034,3417,12955,1749,4324,1132,5027,1242,3459,859,3117,919,2696,1092,970,606,3486,1045,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5314761,3633,665682,11926,4649079,12961,923398,11771,477201,11083,802604,12067,661349,12186,687221,12679,439562,7685,170103,7621,487641,10926,4504453,17518,558562,11544,3945891,18598,717223,11047,395850,10468,673906,11427,567100,10521,600521,11928,391641,7582,153692,7081,445958,11177,469751,14090,56353,4398,413398,11843,113358,5924,51720,4038,80462,5262,58536,4483,52727,3704,27907,3049,8072,1086,20616,2532,200484,8651,25632,2559,174852,8377,58876,4068,16211,2124,29724,3045,21584,2867,21813,2584,11594,1715,5439,1465,9611,1746,120399,7734,18049,2859,102350,6525,28352,3039,12282,2336,16629,1818,12958,2033,11613,2149,7524,1340,2660,902,10332,1809,19674,3109,7086,1325,12588,2737,5589,1935,1138,623,1883,829,1171,425,547,317,896,569,240,238,1124,555,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2518654,2648,218470,6390,2300184,7259,419785,6846,226838,6213,371355,7777,323237,7406,384266,8824,241695,7368,91149,3982,241859,5950,2120434,12497,176520,5808,1943914,13181,313405,7179,186195,5473,307028,7011,273514,7062,340761,8499,219354,7216,82259,3969,221398,5647,218299,8519,19969,2956,198330,7381,51633,3852,22943,2532,37851,3192,30389,2596,25366,2305,13723,1682,5540,1170,10885,1798,98915,6220,10086,1717,88829,5308,31333,3243,10393,1533,14738,1785,11924,1450,9440,1328,4838,1093,1520,560,4643,1096,71109,5435,8824,1719,62285,4777,19823,1985,6536,1348,11010,1726,6846,1375,8199,1929,3495,873,1803,624,4573,1076,9897,2076,3071,985,6826,1440,3591,1154,771,590,728,323,564,315,500,347,285,229,27,44,360,210,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2312560,2500,261252,7594,2051308,7942,377487,8421,201498,6362,335977,8229,281274,7008,320006,7732,208357,7139,77747,4611,248962,6399,1934419,10562,216616,6334,1717803,11902,295075,8180,161016,5884,275400,6727,236573,6165,274026,7192,184353,6503,67331,4350,224029,6286,204159,8694,19623,2651,184536,7892,38861,3257,21842,2659,37302,3590,25153,2388,28287,2735,14532,2238,5680,1214,12879,1473,83466,5559,9234,1560,74232,5162,22986,2381,9426,1941,11387,1828,11380,1912,8767,1417,4881,1228,1116,466,4289,1123,74193,5355,9130,1500,65063,5227,17627,2825,7376,1543,10412,1954,7299,1348,8217,1413,4142,995,3288,899,6702,1230,16323,2966,6649,1546,9674,2219,2938,889,1838,1218,1476,632,869,537,709,516,449,307,332,254,1063,599,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3588805,2946,455009,9140,3133796,9034,685970,10034,370733,9827,560356,11088,422188,9834,428979,8992,278110,8055,105452,4594,282008,7393,3056777,16737,382777,8693,2674000,17000,545851,10137,315643,8529,473879,10386,359444,9473,375407,8682,249019,7361,96189,4260,258568,7372,282764,12548,32584,3278,250180,11932,69897,5621,29687,2865,51924,3741,34015,3256,30647,3837,16474,1862,4789,1178,12747,1667,148337,7208,22663,2359,125674,6310,43211,3509,16613,2079,21959,2370,17842,2207,12997,2176,6826,1207,1567,783,4659,1015,87629,6377,12700,1753,74929,5826,24051,2457,8030,1484,11503,1734,9013,1620,9276,1804,5084,1211,2845,936,5127,1012,13298,2391,4285,1561,9013,1848,2960,1191,760,467,1091,584,1874,771,652,384,707,430,62,101,907,608,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3740919,3718,597506,12018,3143413,12261,683469,11030,364699,9831,543162,11365,385729,10356,416155,10997,267818,7034,109872,6036,372509,9262,3267162,13426,510553,11540,2756609,15385,580162,10879,320702,9009,472312,11127,337476,9995,368827,9796,239754,6490,99547,5987,337829,9093,263933,10834,45319,4104,218614,9890,53351,4425,26374,3174,42514,4035,28622,2834,28345,3627,15975,1779,4810,1126,18623,2424,118285,6878,25962,2375,92323,6245,29315,3389,9986,2138,15736,2228,9967,1792,11220,1773,6467,1512,2991,1081,6641,1306,79008,6031,11911,1881,67097,5466,17581,2416,6849,1463,11117,1577,8963,1729,6841,1303,4791,1006,2283,918,8672,1649,12531,2151,3761,1275,8770,1619,3060,894,788,442,1483,656,701,297,922,389,831,514,241,232,744,398,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1121207,1499,91506,4121,1029701,4263,204592,5338,111233,4838,179971,5073,146727,5675,148467,4903,100924,4432,36509,3002,101278,3822,958305,8084,77601,3697,880704,8284,163559,5242,92245,4177,151588,5060,125112,5254,131672,4804,91067,4366,32507,2762,92954,3627,96983,5892,7632,1606,89351,5475,22000,2379,11665,2483,18957,2664,14141,2209,10509,1664,5719,1321,2566,662,3794,936,36368,4249,3523,1031,32845,3960,10107,1740,4073,1057,5951,1527,4915,1287,3580,1086,2295,740,611,333,1313,830,26355,2484,2175,619,24180,2301,7981,1179,2892,685,3109,827,2368,873,2406,791,1563,635,825,367,3036,932,3196,808,575,317,2621,718,945,433,358,226,366,313,191,123,300,260,280,218,0,163,181,177,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4890571,1819,620737,10908,4269834,10993,687414,12587,329636,8376,561597,12438,488695,10435,568361,12439,473477,10521,228149,7074,932505,9799,4200785,18459,514801,10347,3685984,18241,569476,11942,281888,7663,480267,11521,413679,9276,483035,11458,410699,9587,202501,6640,844439,10384,358655,13975,47561,3472,311094,12237,54911,3403,25093,2677,45157,5281,45499,4694,48692,3329,35068,3608,13309,1984,43365,4097,150695,8194,22033,2113,128662,7364,31870,3110,10500,1772,16458,2246,14520,2227,18435,2445,13465,1912,6289,1254,17125,2224,141010,7901,19423,2758,121587,6326,24003,2395,10129,1869,17620,2247,11675,1602,16251,2102,12869,1804,5180,1163,23860,2689,39426,3885,16919,2233,22507,2839,7154,1582,2026,634,2095,745,3322,1019,1948,567,1376,690,870,434,3716,990,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5658173,1339,605395,11553,5052778,11702,918742,13851,453951,10947,680734,13818,562539,11031,640482,11535,538422,12656,257290,8776,1000618,14171,4937779,15417,511252,11693,4426527,15758,760789,13907,393137,10281,597696,12556,495276,10483,562462,11062,475008,12393,228086,8365,914073,12946,375744,13978,39925,3134,335819,13063,71724,4784,34933,3227,50179,4372,38507,4080,48129,4332,33845,3450,15059,1619,43443,3496,167194,8088,18972,2274,148222,7187,38071,3277,13035,2242,15168,2005,15429,2007,16703,2199,17282,2181,8998,1610,23536,2574,120404,6555,16582,1604,103822,6002,32854,3258,9488,1599,12857,2268,10018,1728,9911,1483,10445,1749,3983,922,14266,1909,57052,5031,18664,2612,38388,3967,15304,2559,3358,896,4834,1437,3309,1038,3277,829,1842,724,1164,628,5300,1372,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8116804,2864,996478,13185,7120326,12900,1471725,15933,764638,11741,1192187,16204,928143,11242,983573,12300,662578,10561,275604,7289,841878,10545,6961961,19716,842099,12587,6119862,18994,1195361,14257,642454,10454,1011129,15388,803870,10384,865507,11733,584653,10144,246509,6438,770379,10251,693250,15410,87124,4343,606126,13894,160737,6749,78008,4864,112717,5134,78642,4495,72211,4325,45114,3296,17396,1886,41301,3084,302420,10400,37612,3031,264808,9277,79825,4719,28334,2785,48279,3975,32464,2307,31702,2959,21392,2354,6727,1268,16085,1762,119446,6336,17103,2392,102343,5426,27224,2588,12988,2022,16321,1896,11141,1437,10956,1694,9251,1213,3475,939,10987,1672,39727,4577,12540,2229,27187,3105,8578,1788,2854,833,3741,1040,2026,560,3197,1146,2168,598,1497,991,3126,955,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4420760,2259,343432,6650,4077328,6715,695690,10033,347537,8505,600626,10054,525418,8305,652043,9312,459552,7557,189216,5474,607246,8458,3766536,15534,288322,7039,3478214,15382,553900,9157,286894,7536,499948,8729,445508,8377,564154,10088,402447,7018,171224,5323,554139,7916,327312,10305,22698,2411,304614,9597,60938,3573,32288,3015,51571,3332,42769,3356,47236,3232,31074,2468,10084,1977,28654,2667,209547,8057,14720,1568,194827,7534,51286,3490,19785,2025,33151,2620,25434,2485,27795,2366,18258,1710,5352,931,13766,1631,91695,5605,9918,1947,81777,4841,23443,2382,6802,1179,13288,2074,9932,1549,10950,1689,6563,1127,1616,550,9183,1451,25670,3357,7774,1489,17896,2647,6123,1576,1768,799,2668,632,1775,930,1908,754,1210,560,940,422,1504,602,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2388147,2890,415201,8675,1972946,8648,449173,10144,251582,8578,368590,9020,276542,8777,260598,9239,153673,6142,56389,3338,156399,6457,2071585,12382,351118,8627,1720467,11894,375839,8680,218667,8318,319702,8904,241618,7837,229810,7880,139768,6071,52016,3189,143047,6145,164132,11016,28453,3702,135679,9072,35917,4204,19115,2561,25981,2712,20371,3147,17954,2902,7757,1784,2144,658,6440,1549,87205,6773,20758,2439,66447,5511,21777,2465,7999,1763,12979,2105,8700,1734,7380,1430,3039,957,1145,618,3428,931,57993,5483,11576,1735,46417,4766,14354,2066,5190,1152,9510,1829,5149,1173,5055,1271,2890,766,1018,412,3251,1102,7232,1561,3296,1092,3936,995,1286,532,611,351,418,298,704,531,399,282,219,196,66,93,233,189,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4931458,3176,569815,11185,4361643,12101,848754,11741,467227,10780,762171,11977,598143,11292,651450,10219,402684,9664,162186,6659,469028,8569,4163263,17256,462627,10070,3700636,17699,670027,10932,383210,9144,637206,11824,512286,9755,567843,9817,358432,8815,144684,6008,426948,8909,403519,12989,47505,4148,356014,11166,87772,5766,47170,3377,70509,4408,49284,3656,46741,3085,24151,2879,9965,1745,20422,2338,216363,9307,33576,3418,182787,7889,56703,3803,22146,2382,31415,2757,22687,2705,23550,3018,11776,1739,3712,863,10798,1822,128732,5919,18534,2241,110198,5684,30482,2539,12646,2052,20496,2319,13314,2047,12448,1843,7559,1603,3329,886,9924,1724,19581,2406,7573,1408,12008,1914,3770,992,2055,827,2545,772,572,321,868,447,766,397,496,398,936,534,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,844438,1510,79059,3394,765379,4114,153035,5063,84149,4551,139143,5261,100700,4799,110262,4981,75550,3474,26940,2589,75600,3295,712215,7287,64774,2960,647441,7386,120567,4650,70095,4508,113795,4911,87352,4366,97302,4545,66294,3371,24186,2449,67850,3092,67013,4891,6501,1576,60512,4638,14860,1881,7176,1298,13468,1981,8176,1551,7360,1241,5255,1317,1075,465,3142,833,28218,3207,2901,822,25317,3049,8254,1500,3405,972,5395,1564,2497,728,2019,640,1778,588,511,351,1458,595,34326,3751,4198,1173,30128,3100,8842,1481,3450,1003,5948,1320,2596,749,3293,803,2092,660,1067,606,2840,714,2666,932,685,324,1981,754,512,264,23,45,537,401,79,80,288,217,131,219,101,158,310,252,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1501794,1721,124134,4061,1377660,3949,256460,4762,132772,4286,218222,5985,191828,5379,212951,5344,150890,4971,57299,3078,157238,5787,1260102,8373,103054,3968,1157048,8307,198548,5354,107428,3846,176014,5451,161008,5046,183193,4725,135138,4629,51127,2819,144592,5396,134541,6377,10814,1548,123727,6060,28564,2689,14734,1846,24633,2377,19280,2335,18168,2195,8609,1217,3402,991,6337,1148,57255,4234,3835,820,53420,3968,17114,2069,6460,1003,9190,1591,6541,1418,6423,1255,3597,903,1816,714,2279,706,41673,3076,4044,845,37629,2985,9933,1617,3433,884,7214,1498,4530,950,4722,1010,3262,874,913,407,3622,812,8223,1109,2387,626,5836,1004,2301,757,717,308,1171,480,469,272,445,252,284,213,41,68,408,327,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
