GEO_ID,B25095_001E,B25095_001M,B25095_002E,B25095_002M,B25095_003E,B25095_003M,B25095_004E,B25095_004M,B25095_005E,B25095_005M,B25095_006E,B25095_006M,B25095_007E,B25095_007M,B25095_008E,B25095_008M,B25095_009E,B25095_009M,B25095_010E,B25095_010M,B25095_011E,B25095_011M,B25095_012E,B25095_012M,B25095_013E,B25095_013M,B25095_014E,B25095_014M,B25095_015E,B25095_015M,B25095_016E,B25095_016M,B25095_017E,B25095_017M,B25095_018E,B25095_018M,B25095_019E,B25095_019M,B25095_020E,B25095_020M,B25095_021E,B25095_021M,B25095_022E,B25095_022M,B25095_023E,B25095_023M,B25095_024E,B25095_024M,B25095_025E,B25095_025M,B25095_026E,B25095_026M,B25095_027E,B25095_027M,B25095_028E,B25095_028M,B25095_029E,B25095_029M,B25095_030E,B25095_030M,B25095_031E,B25095_031M,B25095_032E,B25095_032M,B25095_033E,B25095_033M,B25095_034E,B25095_034M,B25095_035E,B25095_035M,B25095_036E,B25095_036M,B25095_037E,B25095_037M,B25095_038E,B25095_038M,B25095_039E,B25095_039M,B25095_040E,B25095_040M,B25095_041E,B25095_041M,B25095_042E,B25095_042M,B25095_043E,B25095_043M,B25095_044E,B25095_044M,B25095_045E,B25095_045M,B25095_046E,B25095_046M,B25095_047E,B25095_047M,B25095_048E,B25095_048M,B25095_049E,B25095_049M,B25095_050E,B25095_050M,B25095_051E,B25095_051M,B25095_052E,B25095_052M,B25095_053E,B25095_053M,B25095_054E,B25095_054M,B25095_055E,B25095_055M,B25095_056E,B25095_056M,B25095_057E,B25095_057M,B25095_058E,B25095_058M,B25095_059E,B25095_059M,B25095_060E,B25095_060M,B25095_061E,B25095_061M,B25095_062E,B25095_062M,B25095_063E,B25095_063M,B25095_064E,B25095_064M,B25095_065E,B25095_065M,B25095_066E,B25095_066M,B25095_067E,B25095_067M,B25095_068E,B25095_068M,B25095_069E,B25095_069M,B25095_070E,B25095_070M,B25095_071E,B25095_071M,B25095_072E,B25095_072M,B25095_073E,B25095_073M,NAME,B25095_001MA,B25095_001EA,B25095_002MA,B25095_002EA,B25095_003MA,B25095_003EA,B25095_004MA,B25095_004EA,B25095_005EA,B25095_005MA,B25095_006MA,B25095_006EA,B25095_007MA,B25095_007EA,B25095_008MA,B25095_008EA,B25095_009MA,B25095_009EA,B25095_010EA,B25095_010MA,B25095_011MA,B25095_011EA,B25095_012MA,B25095_012EA,B25095_013MA,B25095_013EA,B25095_014MA,B25095_014EA,B25095_015MA,B25095_015EA,B25095_016MA,B25095_016EA,B25095_017MA,B25095_017EA,B25095_018MA,B25095_018EA,B25095_019MA,B25095_019EA,B25095_020MA,B25095_020EA,B25095_021MA,B25095_021EA,B25095_022MA,B25095_022EA,B25095_023MA,B25095_023EA,B25095_024MA,B25095_024EA,B25095_025MA,B25095_025EA,B25095_026MA,B25095_026EA,B25095_027MA,B25095_027EA,B25095_028MA,B25095_028EA,B25095_029MA,B25095_029EA,B25095_030MA,B25095_030EA,B25095_031MA,B25095_031EA,B25095_032MA,B25095_032EA,B25095_033MA,B25095_033EA,B25095_034MA,B25095_034EA,B25095_035MA,B25095_035EA,B25095_036MA,B25095_036EA,B25095_037MA,B25095_037EA,B25095_038MA,B25095_038EA,B25095_039EA,B25095_039MA,B25095_040MA,B25095_040EA,B25095_041MA,B25095_041EA,B25095_042MA,B25095_042EA,B25095_043EA,B25095_043MA,B25095_044EA,B25095_044MA,B25095_045MA,B25095_045EA,B25095_046MA,B25095_046EA,B25095_047MA,B25095_047EA,B25095_048MA,B25095_048EA,B25095_049EA,B25095_049MA,B25095_050MA,B25095_050EA,B25095_051MA,B25095_051EA,B25095_052MA,B25095_052EA,B25095_053MA,B25095_053EA,B25095_054EA,B25095_054MA,B25095_055EA,B25095_055MA,B25095_056MA,B25095_056EA,B25095_057MA,B25095_057EA,B25095_058MA,B25095_058EA,B25095_059MA,B25095_059EA,B25095_060EA,B25095_060MA,B25095_061MA,B25095_061EA,B25095_062MA,B25095_062EA,B25095_063MA,B25095_063EA,B25095_064MA,B25095_064EA,B25095_065EA,B25095_065MA,B25095_066MA,B25095_066EA,B25095_067MA,B25095_067EA,B25095_068MA,B25095_068EA,B25095_069MA,B25095_069EA,B25095_070MA,B25095_070EA,B25095_071MA,B25095_071EA,B25095_072MA,B25095_072EA,B25095_073MA,B25095_073EA,state
0400000US31,490394,5329,13577,1390,503,233,61,58,240,137,263,173,302,156,818,362,8229,1093,3161,751,29494,1825,4295,831,2678,536,3293,678,3615,750,2313,569,3788,656,9512,1144,0,155,55318,2723,19251,1580,6923,955,6019,877,4786,810,4568,849,5881,1058,7890,975,0,155,62692,2783,28766,2027,8887,1160,9208,1274,6299,1159,3809,810,3600,797,2123,635,0,155,100552,4075,58401,3223,17681,1361,13756,1433,5519,1079,2391,676,1488,467,1316,508,0,155,79367,3060,57410,2934,13667,1465,4981,933,1742,442,773,377,333,179,461,291,0,155,91970,3374,76299,2886,10909,1376,3132,745,1041,348,246,148,230,153,113,187,0,155,57424,2972,54074,2863,2528,507,453,224,227,158,117,98,25,43,0,155,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562960,8151,18065,1947,229,198,128,135,118,99,458,457,544,352,418,229,11553,1623,4617,915,33186,2782,4984,899,3365,752,2662,664,2541,737,1567,600,3904,1033,14163,1827,0,204,66707,3906,23582,2443,5426,1053,4429,796,4874,1060,4792,985,7142,1054,16462,1911,0,204,75012,4226,27436,2270,7591,1315,9724,1408,8873,1542,6710,1290,7799,1470,6879,1313,0,204,114537,4615,51729,3396,21742,2255,17426,1854,10117,1683,5714,989,5359,825,2450,676,0,204,89406,4221,52402,3371,17333,1981,12260,1377,3722,976,1586,531,1073,372,1030,557,0,204,94968,4138,72142,3762,13183,1541,5215,978,2365,817,1073,578,500,252,490,277,0,204,71079,3003,65784,2827,3533,836,1097,501,261,193,184,201,136,133,84,100,0,204,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,366739,5787,7920,1124,0,184,39,63,0,184,64,106,101,134,207,202,5866,1059,1643,477,15253,1712,306,185,558,320,752,391,760,369,770,282,1902,550,10205,1478,0,184,32120,2211,3079,595,3059,594,3427,851,3698,924,3487,878,4736,812,10634,1320,0,184,37811,2744,9661,1746,5599,945,5118,945,4146,1035,3301,832,5492,1025,4494,969,0,184,62302,3522,20988,1799,10346,1540,10757,1747,7155,1192,5404,1296,5157,1080,2495,729,0,184,59366,4012,25599,2367,14703,2243,8557,1318,5929,1165,2039,556,1617,605,922,510,0,184,79839,3529,45540,2876,19005,1933,9085,1544,3545,798,1730,629,513,234,421,282,0,184,72128,3801,61419,3656,7611,1265,1905,576,604,304,147,138,367,276,75,124,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2009034,12864,48546,3153,113,136,0,197,71,86,130,142,78,158,540,266,34508,2503,13106,1788,82319,3799,2171,528,645,303,1575,624,1706,441,1869,566,7016,1183,67337,3559,0,197,163945,5762,10019,1500,7596,1180,11765,1392,12733,1450,13598,1583,27193,2915,81041,4686,0,197,173562,5504,20935,2131,19435,1672,19351,2022,20965,2123,16036,1586,25723,2442,51117,3461,0,197,296494,7099,71367,3465,38272,2757,39933,2992,34272,2859,28121,2457,39758,2885,44771,3582,0,197,267967,6741,91860,3915,45115,2700,39545,2910,33513,2590,22479,1898,23065,2430,12390,1644,0,197,425382,9079,188553,5721,88412,4356,66428,3554,41364,2899,18641,1905,14926,1850,7058,995,0,197,550819,9353,415543,8171,78474,3999,33464,2567,13648,1517,4636,1089,3681,751,1373,449,0,197,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,513843,6398,33888,2709,2493,531,1193,408,1050,507,987,450,1290,753,1573,474,16483,1811,8819,1568,48652,3017,13899,1365,4542,857,4143,935,3582,1067,3092,778,4942,1133,14452,1684,0,193,82766,4398,38035,2958,7149,1483,4929,1111,6914,1423,5273,1324,9002,1351,11464,1541,0,193,64601,3367,32940,2690,6082,1144,7896,1390,5745,1224,4286,1139,4105,1070,3547,872,0,193,95574,4608,56962,3903,15627,2071,10514,1461,5691,1237,3015,1034,2515,824,1250,414,0,193,68469,3753,50083,3264,9789,1567,5011,1231,1654,589,997,461,643,337,292,233,0,193,71748,3723,61465,3416,7197,1140,1755,589,639,371,455,322,149,211,88,141,0,193,48145,3158,44781,2895,2259,716,749,432,228,261,61,106,24,41,43,71,0,193,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3838902,20752,106902,4642,2492,733,555,265,880,300,803,305,1069,459,2318,603,72541,3671,26244,2353,190339,5946,16277,1768,9233,1230,10179,1317,11311,1694,11680,1471,19838,2111,111821,4638,0,190,374732,8480,78085,3953,34717,2434,34667,2819,29610,2151,30475,2615,42071,2895,125107,4419,0,190,390693,8367,126602,4847,45863,2720,41622,2632,35201,2479,26657,2349,35860,3258,78888,3864,0,190,649911,10241,278095,6076,89952,3590,69483,3417,48582,3003,35623,2542,49295,3033,78881,4549,0,190,542375,9959,282827,6617,74421,4196,51969,3214,38920,2812,29476,2949,39679,3401,25083,2017,0,190,758197,12680,430670,8712,111375,5407,86665,4470,56187,4025,31687,2213,26445,2689,15168,2352,0,190,825753,12088,637247,11591,101520,4510,48593,3407,20514,2199,8690,1365,7005,1221,2184,618,0,190,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455141,15671,101011,4989,2465,856,2037,664,3034,928,2768,830,3294,850,5438,1307,57102,3504,24873,2178,202726,6238,35422,2754,22305,2032,20379,2262,18652,2317,15275,1941,20625,2077,70068,4048,0,200,353193,8899,137108,5807,35663,2610,29251,2461,28845,2547,24816,2255,40045,2754,57465,3985,0,200,341147,8826,156185,5249,43243,3441,46557,3736,33061,3081,21395,2100,23120,2601,17586,1894,0,200,474812,7610,265289,6816,87659,3821,54718,3733,31331,2682,14530,1777,13249,1676,8036,1155,0,200,341749,7620,243699,7380,51545,3321,25741,2225,10677,1345,4169,844,3933,885,1985,559,0,200,364500,8205,297102,7251,42432,2745,14945,1817,5330,1050,2590,807,1255,543,846,462,0,200,276003,6813,254520,6613,14355,1575,4268,1048,1267,446,1098,564,348,226,147,157,0,200,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193342,4346,5482,869,137,120,127,153,220,137,61,56,425,301,416,169,3037,580,1059,461,10130,991,1845,444,1148,278,1357,336,827,305,769,283,1012,315,3172,791,0,151,19809,1799,9389,1137,2849,618,1967,681,1929,576,810,339,886,388,1979,658,0,151,22329,2122,12586,1293,2636,653,2216,743,2025,765,859,362,1176,634,831,511,0,151,35711,2208,24355,1602,5145,954,3327,745,1716,576,222,184,582,441,364,299,0,151,29434,1898,22230,1705,4331,963,1686,632,318,213,367,234,279,269,223,247,0,151,40668,2735,35037,2608,3269,1048,2124,845,216,134,0,151,22,37,0,151,0,151,29779,2275,28595,2107,930,477,206,216,7,15,0,151,0,151,41,68,0,151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3013093,17798,95133,3709,1824,537,1688,470,2629,677,2268,654,1640,447,5344,791,60196,2805,19544,2073,195910,6651,25881,2288,20749,1909,19471,1802,17962,1802,15044,1561,25465,2426,71338,4039,0,187,392726,7482,130557,4645,52075,2983,43775,2902,37909,2291,30081,2515,41620,3315,56709,3456,0,187,415969,8556,198172,5270,60778,3480,51195,3183,38745,2472,26514,2313,25699,2280,14866,1737,0,187,609395,10670,354869,8162,111107,4717,67848,3339,36575,2296,18868,2247,13439,1692,6689,1213,0,187,455377,9187,330649,8166,71352,4214,29946,2160,11685,1497,5498,1180,3701,822,2546,746,0,187,507421,7943,419105,7263,57132,3717,18313,2210,6374,1386,3143,853,1870,654,1484,633,0,187,341162,7134,318079,7012,16093,1690,3709,875,1879,787,773,347,334,260,295,287,0,187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957858,7425,42546,2608,1636,377,1058,354,1545,447,2075,559,1524,450,3130,582,23145,2059,8433,1209,78919,2896,18166,1573,9185,1136,8861,1050,6839,804,5086,937,9466,1141,21316,1647,0,155,134398,3866,60703,2582,16453,1475,11562,1166,11712,1376,8743,1081,10881,1425,14344,1316,0,155,135484,3665,74962,2556,17386,1413,14396,1634,9933,1137,7239,1163,6955,1093,4613,839,0,155,194654,5619,126287,4204,29791,2565,17696,1743,10265,1405,4741,942,3985,1009,1889,657,0,155,135439,4317,105904,3628,17983,1715,6486,973,2747,712,1002,363,840,361,477,276,0,155,139183,3768,120760,3311,11471,1458,4836,942,1218,388,664,367,161,153,73,87,0,155,97235,3626,91946,3518,3669,728,924,401,217,155,163,188,233,203,83,127,0,155,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,948891,9420,30744,3238,928,429,364,286,257,193,306,196,964,593,1486,627,19698,2653,6741,1272,58477,3622,7718,1411,4515,971,4274,887,4944,1090,4215,794,6610,1121,26201,2414,0,197,117826,4574,33505,2781,14787,1866,11306,1568,10190,1462,6654,1098,11635,1815,29749,2279,0,197,113366,4741,44165,3061,11396,1431,12097,1709,11733,1984,9999,1687,12992,1502,10984,1488,0,197,187989,6009,80084,3757,29078,2021,29577,2652,22245,2120,11606,1627,9733,1386,5666,934,0,197,146500,5731,79600,4338,30188,2625,18363,2103,9765,1527,4366,981,2728,790,1490,620,0,197,166732,6375,116757,5042,31145,2627,11605,1626,4176,799,1739,562,1089,387,221,211,0,197,127257,4399,113909,4170,7906,1177,3112,780,975,344,762,395,377,249,216,179,0,197,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405756,16407,111438,5398,1162,451,1149,483,1851,582,1934,452,2016,613,4904,848,76313,4396,22109,2105,224882,5565,20422,1585,18370,1368,20880,1806,19473,1690,20517,1975,31048,2391,94172,4413,0,168,416865,9095,123524,4287,58126,2871,47545,2970,37798,2630,30014,2132,41641,2446,78217,3132,0,168,426590,9359,191172,5602,56980,3042,49153,3107,36704,2376,27639,2173,34157,2621,30785,2243,0,168,664983,10800,360268,8208,103328,3649,78183,3272,54893,3566,27288,2152,25598,2197,15425,1685,0,168,514676,10815,335540,7635,84891,4150,46133,3306,21811,2221,12325,1922,9190,1544,4786,973,0,168,580832,7776,434663,6773,82637,4220,36100,2824,14602,1898,6238,989,4467,766,2125,627,0,168,465490,8009,415026,7933,30828,2332,12583,1859,3578,746,1686,645,996,389,793,380,0,168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240618,5236,6308,1128,59,94,0,206,0,206,0,206,60,103,187,154,4524,998,1478,606,11168,1317,119,116,203,144,713,379,569,381,827,382,1302,402,7435,1209,0,206,21871,2200,2831,848,1622,482,2619,672,1659,549,1697,547,3417,841,8026,1464,0,206,26988,2209,5762,935,3309,904,2658,733,3186,837,2602,748,4081,888,5390,1210,0,206,39700,2871,12792,1668,6361,1274,7606,1407,5141,1051,3323,856,2988,789,1489,531,0,206,38508,2779,16373,1829,8937,1413,6642,1163,3252,901,2114,728,847,283,343,235,0,206,51630,2982,34838,2409,8957,1224,5232,1115,1271,403,349,195,479,263,504,338,0,206,44445,2761,38133,2483,4303,935,1089,493,519,335,157,172,151,145,93,116,0,206,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1265627,11974,64628,3871,1977,798,1525,596,1218,483,1862,592,1857,696,4299,1005,35529,2854,16361,2160,111319,4763,25306,2239,13782,1674,10214,1717,10449,1540,6575,1229,10970,1457,34023,2728,0,203,187027,5489,80607,4239,16885,2209,16693,1914,15686,1777,12384,1804,17448,2167,27324,2318,0,203,180448,6908,90969,4273,23011,2713,22914,2276,16792,2018,9331,1693,9880,1464,7551,1434,0,203,256056,8316,160950,6437,37971,2633,24155,2401,15732,2413,7355,1374,6392,1323,3501,913,0,203,178677,6592,134951,5789,24498,2471,9978,1528,4076,972,1938,730,2086,1102,1150,611,0,203,173761,5927,146833,5169,16172,1741,5984,1152,2546,772,830,406,646,424,750,439,0,203,113711,4753,105762,4543,4770,1168,1902,689,634,432,388,188,215,221,40,48,0,203,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,231452,4098,6764,986,150,112,99,128,98,84,201,165,315,295,634,258,3820,688,1447,604,14035,1642,1516,406,1344,491,1263,356,1516,468,1896,640,1899,677,4601,986,0,151,27861,2120,11356,1333,3210,671,3074,793,3000,739,1475,486,2630,593,3116,842,0,151,30385,2736,15328,1727,4346,835,3908,764,2590,664,1424,453,1765,539,1024,374,0,151,50196,2824,32137,2506,8173,1233,4980,870,1883,538,1155,516,1242,533,626,329,0,151,41865,2438,31079,2274,5545,1136,3103,851,1091,473,616,351,232,182,199,220,0,151,37770,2377,32405,2225,3214,853,1423,476,458,305,173,160,54,55,43,74,0,151,22576,1486,20915,1499,944,400,156,154,424,404,111,120,0,151,26,46,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1665498,14709,70736,3625,2403,691,2085,720,2444,656,2508,729,2720,769,4729,917,38501,2619,15346,1915,141229,5774,31692,2356,18172,2139,13219,1623,10578,1503,9331,1495,13068,1786,45169,3484,0,200,244814,6669,105234,4627,24830,2565,24949,2343,20569,1952,16645,2105,23023,2261,29564,2548,0,200,238176,7128,114839,5172,32267,2776,30531,2616,23911,2226,13898,2168,12544,1583,10186,1637,0,200,338396,8968,210673,6429,56405,3873,36659,2997,17859,1907,6839,1221,6666,1338,3295,833,0,200,227320,6928,170343,5881,31546,2407,14287,1610,5441,1017,2618,773,2071,730,1014,465,0,200,238219,6019,196492,5594,26192,2524,8953,1522,3353,734,1222,424,1284,606,723,529,0,200,166608,5966,157253,5749,5957,1056,2175,610,542,327,331,272,324,223,26,45,0,200,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
