GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,NAME,C24070_001MA,C24070_001EA,C24070_002MA,C24070_002EA,C24070_003MA,C24070_003EA,C24070_004EA,C24070_004MA,C24070_005MA,C24070_005EA,C24070_006MA,C24070_006EA,C24070_007MA,C24070_007EA,C24070_008MA,C24070_008EA,C24070_009EA,C24070_009MA,C24070_010EA,C24070_010MA,C24070_011MA,C24070_011EA,C24070_012MA,C24070_012EA,C24070_013MA,C24070_013EA,C24070_014EA,C24070_014MA,C24070_015EA,C24070_015MA,C24070_016MA,C24070_016EA,C24070_017MA,C24070_017EA,C24070_018MA,C24070_018EA,C24070_019MA,C24070_019EA,C24070_020EA,C24070_020MA,C24070_021EA,C24070_021MA,C24070_022EA,C24070_022MA,C24070_023MA,C24070_023EA,C24070_024MA,C24070_024EA,C24070_025MA,C24070_025EA,C24070_026MA,C24070_026EA,C24070_027EA,C24070_027MA,C24070_028EA,C24070_028MA,C24070_029MA,C24070_029EA,C24070_030MA,C24070_030EA,C24070_031MA,C24070_031EA,C24070_032EA,C24070_032MA,C24070_033EA,C24070_033MA,C24070_034MA,C24070_034EA,C24070_035MA,C24070_035EA,C24070_036MA,C24070_036EA,C24070_037MA,C24070_037EA,C24070_038EA,C24070_038MA,C24070_039MA,C24070_039EA,C24070_040MA,C24070_040EA,C24070_041MA,C24070_041EA,C24070_042MA,C24070_042EA,C24070_043EA,C24070_043MA,C24070_044MA,C24070_044EA,C24070_045MA,C24070_045EA,C24070_046MA,C24070_046EA,C24070_047MA,C24070_047EA,C24070_048MA,C24070_048EA,C24070_049MA,C24070_049EA,C24070_050MA,C24070_050EA,C24070_051MA,C24070_051EA,C24070_052MA,C24070_052EA,C24070_053MA,C24070_053EA,C24070_054EA,C24070_054MA,C24070_055MA,C24070_055EA,C24070_056MA,C24070_056EA,C24070_057MA,C24070_057EA,C24070_058MA,C24070_058EA,C24070_059EA,C24070_059MA,C24070_060MA,C24070_060EA,C24070_061MA,C24070_061EA,C24070_062MA,C24070_062EA,C24070_063MA,C24070_063EA,C24070_064EA,C24070_064MA,C24070_065EA,C24070_065MA,C24070_066MA,C24070_066EA,C24070_067MA,C24070_067EA,C24070_068MA,C24070_068EA,C24070_069MA,C24070_069EA,C24070_070MA,C24070_070EA,C24070_071MA,C24070_071EA,C24070_072MA,C24070_072EA,C24070_073MA,C24070_073EA,C24070_074MA,C24070_074EA,C24070_075MA,C24070_075EA,C24070_076EA,C24070_076MA,C24070_077EA,C24070_077MA,C24070_078EA,C24070_078MA,C24070_079MA,C24070_079EA,C24070_080MA,C24070_080EA,C24070_081MA,C24070_081EA,C24070_082EA,C24070_082MA,C24070_083EA,C24070_083MA,C24070_084MA,C24070_084EA,state
0400000US13,4605633,20662,51889,4176,301380,10697,502776,12100,133581,6667,550395,14173,277731,9919,117589,5929,275184,8881,543839,13082,964170,15879,423122,13831,235504,8916,228473,9482,3211140,23640,39237,3602,206363,8353,478974,11261,120677,6478,504249,13215,211996,8031,103185,5387,225177,9335,424000,11573,419665,11340,374231,12770,103386,6244,0,214,177874,7595,4112,1238,28297,3511,8432,2170,5490,1336,16919,2351,9463,1676,2834,898,17038,2165,42509,3640,16318,2165,9701,1755,16761,2936,0,214,281030,10300,669,339,4070,1010,6057,1400,1956,958,9102,1811,6767,1225,3915,1171,8919,1673,11653,2257,149680,7499,11529,1959,66713,4062,0,214,678835,14150,1064,568,12306,2267,3040,1074,364,363,3244,937,36795,3280,4184,946,6486,1496,12014,2045,355774,10118,12519,2191,2572,764,228473,9482,256754,9041,6807,1338,50344,4629,6273,1299,5094,1330,16881,2188,12710,2086,3471,1067,17564,2230,53663,4190,22733,2361,15142,2338,46072,3822,0,214,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,675214,7765,9644,1670,53542,4281,20047,2303,17492,2079,77536,4727,38761,3343,11272,1844,46133,3258,67106,4235,132463,5036,107685,5288,32454,3052,61079,4420,416124,8093,5921,1212,40472,3671,14465,1878,14081,1940,69340,4590,28722,2942,6986,1437,35511,2563,46946,3587,48295,3398,93526,4677,11859,1800,0,182,23439,2520,1080,664,3156,853,1043,679,1930,721,1624,630,847,444,587,508,1428,519,4812,953,2603,658,2113,744,2216,906,0,182,51886,3424,199,158,462,333,35,58,139,154,1383,553,823,407,942,509,3935,955,1975,549,27736,2544,3399,856,10858,1601,0,182,134419,5370,127,162,1893,588,3150,706,152,148,2021,692,6810,1313,1090,428,1004,520,4306,914,48687,2706,3967,952,133,145,61079,4420,49346,3420,2317,965,7559,1583,1354,481,1190,517,3168,703,1559,606,1667,745,4255,1063,9067,1640,5142,1014,4680,1156,7388,1263,0,182,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,744228,7744,38849,3148,49187,3825,70601,4935,20626,2728,88605,5060,36443,3913,13295,2240,37180,3155,73959,4190,173935,6601,70734,5140,35360,3538,35454,3577,490456,10595,28988,3191,33904,3168,65618,4782,18336,2493,79823,5371,25161,2974,11175,2084,25741,2454,51201,3918,74914,4227,60249,4832,15346,3057,0,193,29383,3378,2564,661,4288,1057,1651,666,527,302,2498,1163,2166,890,296,285,1741,737,6524,1350,3863,965,1772,790,1493,670,0,193,55706,4574,484,365,413,315,702,431,64,64,1159,550,944,506,466,378,3144,1023,2833,962,36145,3655,2234,835,7118,1237,0,193,109702,5144,1431,437,2925,833,203,211,818,835,985,489,6413,1539,814,400,774,380,3933,1179,52227,3736,3305,993,420,270,35454,3577,58981,4173,5382,1014,7657,1648,2427,854,881,516,4140,1099,1759,640,544,331,5780,1410,9468,1722,6786,1433,3174,1153,10983,1775,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6196524,22814,69182,3397,330560,8384,761364,13654,194841,7789,681449,13818,376442,8351,118002,5892,453233,10972,725420,12285,1404791,16939,568748,13302,286454,8455,226038,7824,4423355,24906,41639,2587,238151,6762,732132,13049,179094,7560,635132,13037,282763,7666,91432,5090,391975,10224,581269,11502,631624,14040,486848,12917,131296,6067,0,182,218830,7290,5812,1008,34490,3136,10769,1730,8022,1367,16972,2087,16262,2084,2920,677,18087,2161,52344,3779,23311,2472,14502,2058,15339,1970,0,182,541226,11169,612,298,3568,993,8853,1538,2367,954,9856,1467,8445,1351,5828,1137,17015,2208,18982,2130,349593,9076,24325,2777,91782,4875,0,182,722647,13051,2133,836,13732,1460,3726,1007,762,424,2619,638,52343,3534,13836,1536,6048,1130,14139,1857,360134,10277,25123,2376,2014,501,226038,7824,290466,8606,18986,1788,40619,2994,5884,1057,4596,1158,16870,1963,16629,2140,3986,800,20108,2008,58686,3864,40129,3176,17950,1827,46023,3345,0,182,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3119966,16839,46148,3483,184729,5820,593823,11598,84131,4283,359998,9874,157851,6456,51180,3563,166396,6733,258117,7924,693683,11211,279499,9107,141495,6805,102916,5108,2289963,19478,25593,2582,133132,5207,577305,11565,77287,4280,333987,9345,122092,5062,37974,3264,140862,5998,204063,7506,327071,9903,248665,8980,61932,4688,0,189,93644,5398,5195,1404,16415,2029,5150,1055,3038,929,8227,1281,4869,1375,538,349,10124,1901,20328,2759,8040,1403,4640,1013,7080,1340,0,189,269685,8942,1317,448,1337,461,4067,933,1308,607,5892,1274,3824,917,3472,802,5759,981,5460,950,180231,6780,11090,1575,45928,3307,0,189,324428,8956,303,253,8529,1410,1497,554,171,200,1666,559,20525,2515,7417,1293,2093,562,5813,1226,164743,6867,8100,1307,655,447,102916,5108,142246,5283,13740,1759,25316,2877,5804,1023,2327,659,10226,1334,6541,1557,1779,515,7558,1210,22453,1953,13598,1721,7004,1522,25900,3051,0,189,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599893,10927,60661,3338,101009,4269,251893,6290,43598,2589,186627,6334,74075,3742,27504,2429,117400,4875,113881,4751,388003,9851,122600,6496,64782,3611,47860,2946,1097983,11304,26699,2385,70135,3816,242653,6338,40309,2362,171802,5988,51727,3399,22103,2048,102835,4807,89773,4196,150352,6408,103208,6042,26387,2638,0,155,50860,3440,8323,1384,8648,1222,2847,837,1137,429,5363,1272,2762,566,820,455,3767,693,6682,1475,4578,947,2560,817,3373,551,0,155,139749,4839,413,290,443,317,2896,694,405,238,3265,711,1304,408,1187,610,4757,998,2592,857,96814,4467,6658,1556,19015,1459,0,155,208267,7263,186,146,5698,944,1285,438,40,61,580,296,13679,1443,2957,696,1453,678,4134,914,123508,5847,6275,1234,612,535,47860,2946,103034,4075,25040,1944,16085,1790,2212,695,1707,568,5617,1004,4603,948,437,193,4588,803,10700,1156,12751,1454,3899,1030,15395,1783,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1417069,10758,48367,2905,93008,4443,172643,5747,40356,2790,158309,5122,65055,3537,29915,2756,87721,4897,132944,5249,346269,7083,116489,6047,65139,3848,60854,3678,953801,11658,25484,2318,65058,4231,165888,5476,37382,2763,144570,5019,46593,3134,25818,2629,71494,4367,101781,4566,142008,5657,100005,5441,27720,3052,0,168,50741,3366,5458,953,7632,1552,2653,647,1499,463,4651,947,2240,707,361,192,5981,1140,9211,1436,5154,1098,2450,739,3451,737,0,168,114574,4845,880,330,816,469,1552,584,351,240,1745,626,1911,570,1169,705,3218,764,3051,796,74028,3493,5571,1239,20282,2262,0,168,211105,6698,339,248,6397,1053,590,380,151,227,1384,577,11392,1698,1792,545,2383,638,4918,990,114246,4675,5934,1080,725,440,60854,3678,86848,4047,16206,1582,13105,1937,1960,597,973,350,5959,1109,2919,713,775,386,4645,788,13983,1637,10833,1284,2529,668,12961,1604,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1928967,13595,49038,3504,112185,6103,275351,7643,45617,3340,235867,7890,113365,4591,30394,2740,103324,5162,151808,5005,456914,10348,177600,8144,92038,5197,85466,5303,1342425,14718,34944,3275,75272,5127,264746,7715,41943,3118,215958,7925,88000,4025,25078,2590,87082,4804,116437,4567,196801,6616,160364,7816,35800,3288,0,187,56276,3557,2835,920,8705,1352,3571,933,1677,609,7359,1253,3103,882,413,282,4453,1031,10885,1312,5282,916,2833,819,5160,1066,0,187,150829,5420,499,307,1295,449,3105,993,729,506,3027,816,2735,681,1338,460,3946,932,3103,734,97342,4452,4933,1000,28777,2617,0,187,276293,8689,526,326,6301,1427,1590,566,140,158,1278,551,15592,2033,2786,820,2994,878,5244,1085,148013,5839,5472,1109,891,478,85466,5303,103144,4863,10234,1454,20612,2354,2339,615,1128,473,8245,1295,3935,877,779,308,4849,968,16139,2005,9476,1517,3998,1013,21410,2174,0,187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2037812,16605,85425,5130,161184,7993,159504,7320,51095,3962,233825,9133,103968,5914,32702,2786,105664,6346,186636,7606,481542,11303,217691,9212,108058,5633,110518,5081,1413223,18277,74037,4327,122112,6533,152202,7027,46725,3915,213004,8394,75602,4987,25762,2649,85880,5704,133988,6716,240367,8740,196441,8508,47103,4141,0,204,76437,4762,2805,1061,11906,1970,3111,872,2217,724,8571,1782,5043,1498,601,265,5708,1417,18129,2374,7040,1592,3398,1114,7908,1765,0,204,125358,5761,627,418,1467,681,1323,678,351,279,3830,1210,2197,800,844,471,3936,923,3008,827,73622,4464,4695,948,29458,2679,0,204,307851,10368,1165,673,6600,1372,1335,644,276,219,1228,575,15457,1971,4017,796,3463,1190,6229,1340,150750,7680,5991,1588,822,469,110518,5081,114943,5816,6791,1398,19099,2657,1533,583,1526,642,7192,1627,5669,1635,1478,558,6677,1265,25282,3078,9763,1752,7166,1792,22767,2409,0,204,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,648414,7870,17435,1923,46879,3774,60634,3425,13645,1979,84900,4071,24790,2518,12550,2112,40583,3197,54109,3341,181454,5784,56483,3832,29605,2571,25347,2772,398631,7324,7320,1303,28541,2900,54289,3307,12247,1936,77310,3678,16109,2133,9111,1706,32106,2848,37537,2903,66496,4312,46902,3471,10663,1689,0,163,25897,2709,1966,627,4639,934,1267,486,359,236,2975,914,755,366,852,665,1809,727,4577,1032,2700,901,2321,702,1677,498,0,163,81674,3951,470,282,193,145,498,286,131,145,1105,499,712,316,933,436,2921,901,2077,561,61005,3686,2198,845,9431,1357,0,163,84010,4908,238,194,1991,620,2528,696,0,163,19,30,5561,1080,385,198,773,371,1632,884,43700,3172,1688,563,148,156,25347,2772,58202,3280,7441,991,11515,1610,2052,669,908,389,3491,967,1653,686,1269,643,2974,830,8286,1229,7553,1205,3374,935,7686,1376,0,163,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3031466,16026,13956,2198,204648,7840,139239,5289,61207,3691,300049,8786,138259,5269,65605,4299,179443,6617,470532,10621,702633,13094,268768,9141,162058,7426,325069,8528,1836175,17194,7340,1340,155994,6646,126964,4710,54803,3542,274539,8727,92189,4698,49205,3700,138156,6085,347672,9785,297151,8085,223770,8490,68392,4911,0,195,105650,4994,1779,693,14911,1905,3932,948,2702,749,9701,1486,4287,1049,1880,653,8280,1565,30226,2578,11973,1716,8094,1648,7885,1713,0,195,295263,9324,616,450,4718,1475,2097,737,1193,483,5924,1235,2593,688,3814,973,12779,1749,21517,2102,166507,7046,11674,1631,61831,3947,0,195,648465,11867,531,426,9218,1607,3549,750,323,223,2456,668,31963,2231,7267,1199,10583,1557,35288,3095,206232,7474,14488,1868,1498,553,325069,8528,145913,6228,3690,1015,19807,2408,2697,939,2186,827,7429,1204,7227,1379,3439,1103,9645,1449,35829,2642,20770,2089,10742,1755,22452,2518,0,195,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3522203,15903,13583,1986,190678,7994,317217,9941,80137,4357,374569,9493,129842,6531,84925,5139,259988,8193,475989,10551,990793,18802,320117,9879,155833,6134,128532,5535,2349474,18006,8212,1678,129480,6938,301890,9594,73344,4291,347654,9202,88425,4984,69786,4765,216692,7221,369813,10432,400302,10837,272750,9365,71126,5367,0,200,98329,5429,559,354,11742,1822,5234,1097,3025,742,9269,1496,3328,861,1787,729,9765,1551,26838,2469,11858,1774,8433,1295,6491,1386,0,200,449411,12441,525,354,1960,864,4483,1359,1313,579,5181,1130,3113,906,5136,1002,13460,1777,19284,2523,332746,10353,16788,1942,45422,2546,0,200,413695,10777,541,319,7100,1401,1143,526,75,94,1500,503,29561,2970,5677,1089,5957,1108,8423,1499,217378,7521,7405,1347,403,303,128532,5535,211294,8014,3746,963,40396,3230,4467,1207,2380,852,10965,1820,5415,1593,2539,761,14114,2137,51631,3863,28509,2700,14741,1765,32391,3087,0,200,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4512641,16449,52583,2984,232361,7104,816076,11798,112711,4643,515042,10097,192252,6821,66460,2913,244413,7210,423264,8665,1059969,12615,440253,10004,203191,6038,154066,5650,3248796,18642,35115,2473,157871,5761,786742,11689,100943,4374,472233,9945,141816,5398,50665,2808,195820,6912,330846,7505,497448,9234,386735,9460,92562,4593,0,167,151112,5852,4060,663,24835,2456,9981,1313,6223,1021,14714,1691,4925,1023,2495,672,11167,1218,31851,2631,17293,1691,10055,1410,13513,1703,0,167,426684,9051,788,414,1929,646,10342,1684,559,311,10068,1712,4097,988,4031,801,20019,1641,12838,1716,282928,7302,17679,1864,61406,3761,0,167,465807,9989,608,211,9500,1226,1521,415,350,304,1732,542,33244,2830,5657,991,3295,824,5954,993,236530,6418,12583,1663,767,361,154066,5650,220242,6850,12012,1249,38226,2990,7490,1167,4636,934,16295,1791,8170,1203,3612,752,14112,1479,41775,2630,25770,2235,13201,1759,34943,2311,0,167,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2913176,10213,63248,2778,177870,5645,390950,7911,85385,3936,320261,8249,133184,5125,49606,2830,212642,6372,285602,7030,726879,9466,246021,8089,129798,5280,91730,3959,1976098,12139,31803,2313,120720,4966,371552,7839,78211,3509,293944,7721,94821,4269,40099,2512,172343,6175,221848,6001,289117,6938,206134,7517,55506,3238,0,143,112874,4801,6661,637,23130,1868,7620,1135,3720,833,8266,1131,5015,873,2121,614,9336,1412,22036,1975,9577,1167,6911,1355,8481,1486,0,143,336004,7141,562,350,1827,659,4640,957,744,356,7491,1240,4469,1025,2573,670,16547,1576,7750,1176,231482,6037,13565,1707,44354,3061,0,143,326822,6038,914,295,9019,1175,1441,543,121,102,1799,603,20804,1895,3499,624,3922,864,7134,1210,175896,5527,10245,1448,298,318,91730,3959,161378,4880,23308,1206,23174,2210,5697,1040,2589,732,8761,1033,8075,1168,1314,455,10494,1377,26834,1841,20807,1948,9166,1325,21159,2096,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
