GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002EA,C14003_002MA,C14003_003EA,C14003_003MA,C14003_004EA,C14003_004MA,C14003_005MA,C14003_005EA,C14003_006MA,C14003_006EA,C14003_007EA,C14003_007MA,C14003_008EA,C14003_008MA,C14003_009EA,C14003_009MA,C14003_010MA,C14003_010EA,C14003_011EA,C14003_011MA,C14003_012MA,C14003_012EA,C14003_013EA,C14003_013MA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016MA,C14003_016EA,C14003_017MA,C14003_017EA,C14003_018EA,C14003_018MA,C14003_019EA,C14003_019MA,C14003_020EA,C14003_020MA,C14003_021MA,C14003_021EA,C14003_022MA,C14003_022EA,C14003_023MA,C14003_023EA,C14003_024EA,C14003_024MA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027MA,C14003_027EA,C14003_028MA,C14003_028EA,state
0400000US46,825171,1669,184153,3406,5773,1031,48959,2528,49839,2655,29099,1585,17422,1619,16827,1851,9008,1307,7226,1446,27999,2660,3637,1006,7297,1144,4395,875,2969,711,2568,647,3256,1061,1728,890,2149,631,613019,3363,16889,1739,3880,1085,1668,465,1977,709,6086,1014,39522,2276,101187,2190,441810,2856,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6362493,5434,1301720,14395,34408,3150,338654,7417,364873,7905,218511,3399,103679,4416,125806,5743,63399,5308,52390,3664,263598,9656,26132,2602,49070,3339,47038,3998,31077,2426,24232,2704,41193,3880,23311,2994,21545,2440,4797175,14251,100891,4771,26921,3496,11249,1937,7170,1153,47607,3566,290495,8226,779091,8181,3533751,6473,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26310067,12624,6696599,25347,218154,8426,1802730,19979,1838429,19092,1073122,6756,498444,9116,640638,12910,372911,10492,252171,8777,844358,18154,132450,6516,169593,7735,131204,6947,73188,4759,59606,4358,112150,5391,78794,4973,87373,5037,18769110,24330,457057,10836,79793,5086,34092,3780,39925,3744,224372,7691,1252259,13325,3526159,16153,13155453,11816,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2846618,3804,829013,9684,23100,2401,228264,5743,238979,4819,133977,1951,48332,2711,75295,4976,49466,3429,31600,2691,125573,6552,20083,2138,20730,2174,13644,2095,7223,1214,9334,2056,30558,3343,13354,1663,10647,1558,1892032,8642,57485,3123,12348,1503,3612,1150,3587,931,32749,2835,145369,4755,377686,5458,1259196,4276,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,607626,1199,114022,3237,3368,774,28138,1686,29633,1811,20453,887,9417,1280,13718,1968,4021,972,5274,856,36263,2664,2118,618,2677,732,4259,915,2326,587,7904,1283,9292,1276,2951,594,4736,1082,457341,2874,6270,993,1420,476,619,330,463,233,3876,950,23021,1989,63761,1560,357911,1659,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8079072,5528,1770304,14127,41790,3873,433233,9451,450410,9830,278270,4170,149913,4933,198275,6443,120391,5525,98022,5415,373389,10794,56000,3811,68476,4177,56616,3948,27087,2282,32418,3017,47737,3633,39957,2878,45098,3482,5935379,13788,109206,4596,25900,2727,10583,1820,8322,1551,53484,3765,346034,6810,1012457,9240,4369393,8925,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6909331,4607,1468940,12466,35395,2927,376108,8300,385514,7620,240835,3456,113069,3732,144397,6677,97810,5001,75812,4731,259221,8391,41727,2647,58914,4200,42953,3504,22151,2420,17151,1912,27099,2718,21953,2289,27273,2687,5181170,12177,106529,4544,26988,2956,6389,1451,7447,1472,50057,3321,317294,7481,930601,6737,3735865,6503,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1784298,2684,360524,5171,10507,1613,90706,3967,99298,3915,61857,1750,26808,1943,37008,3299,20705,2803,13635,1805,39278,3118,3716,1016,7271,1208,6263,1220,3885,996,4914,991,4963,956,3943,1126,4323,986,1384496,6054,27901,2052,5245,1138,1512,538,1456,617,15905,2282,74736,3590,193226,3492,1064515,3425,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5570546,4324,1194488,9102,38294,2255,300916,6718,305953,6380,196965,3244,100448,2977,137599,5259,64434,3783,49879,2980,234687,7855,21233,1747,52471,3646,52205,3361,21176,2090,19744,2146,31454,2826,18221,2243,18183,1478,4141371,8460,76525,4127,12914,1610,6148,1183,6448,1391,33409,2350,237647,5993,642801,5127,3125479,4963,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,564756,1939,134043,4512,5077,1142,32685,2609,36270,2475,18693,1289,12873,1684,13821,1522,8679,1699,5945,1238,14729,2543,2230,987,4438,1100,2699,1171,1104,384,294,283,625,347,1591,508,1748,835,415984,4400,9492,1650,2387,848,1421,802,1653,726,5377,1322,24870,1698,72170,2938,298614,3040,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3378912,3587,578364,8778,33333,2639,150209,5999,165922,5691,107074,2885,44989,3383,48936,3579,18057,2721,9844,1682,314508,10676,15797,2448,47742,3849,46650,3155,31839,2445,35215,2722,70905,4418,39546,3623,26814,2486,2486040,7991,28496,2467,5129,1404,5034,1656,4898,1202,20417,2252,133801,5009,363566,5922,1924699,5169,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
