GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_032E,B16008_030M,B16008_031E,B16008_031M,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,NAME,B16008_001EA,B16008_001MA,B16008_002EA,B16008_002MA,B16008_003MA,B16008_003EA,B16008_004MA,B16008_004EA,B16008_005MA,B16008_005EA,B16008_006MA,B16008_006EA,B16008_007EA,B16008_007MA,B16008_008EA,B16008_008MA,B16008_009MA,B16008_009EA,B16008_010MA,B16008_010EA,B16008_011MA,B16008_011EA,B16008_012EA,B16008_012MA,B16008_013EA,B16008_013MA,B16008_014MA,B16008_014EA,B16008_015EA,B16008_015MA,B16008_016MA,B16008_016EA,B16008_017MA,B16008_017EA,B16008_018EA,B16008_018MA,B16008_019EA,B16008_019MA,B16008_020EA,B16008_020MA,B16008_021EA,B16008_021MA,B16008_022MA,B16008_022EA,B16008_023EA,B16008_023MA,B16008_024EA,B16008_024MA,B16008_025EA,B16008_025MA,B16008_026EA,B16008_026MA,B16008_027EA,B16008_027MA,B16008_028MA,B16008_028EA,B16008_029EA,B16008_029MA,B16008_030EA,B16008_030MA,B16008_032EA,B16008_032MA,B16008_031EA,B16008_031MA,B16008_033MA,B16008_033EA,B16008_034EA,B16008_034MA,B16008_035EA,B16008_035MA,B16008_036EA,B16008_036MA,B16008_037EA,B16008_037MA,B16008_038MA,B16008_038EA,B16008_039MA,B16008_039EA,B16008_040EA,B16008_040MA,B16008_041EA,B16008_041MA,B16008_042EA,B16008_042MA,B16008_043MA,B16008_043EA,B16008_044MA,B16008_044EA,B16008_045EA,B16008_045MA,B16008_046EA,B16008_046MA,B16008_047EA,B16008_047MA,B16008_048MA,B16008_048EA,B16008_049MA,B16008_049EA,B16008_050MA,B16008_050EA,B16008_051EA,B16008_051MA,B16008_052EA,B16008_052MA,B16008_053MA,B16008_053EA,state
0400000US24,5639774,1385,4735489,14767,925488,4344,784437,5722,80895,4057,67792,4250,13103,2187,60156,4512,53258,4552,6898,1457,3810001,13296,3634533,12683,90428,4657,78557,4244,11871,1948,85040,5747,77345,5608,7695,1429,904285,14594,446710,10541,16724,2096,9147,1785,1630,735,1582,739,48,81,5947,1361,4620,1200,1327,644,429986,10185,107507,39471,6568,70124,4635,3331,30653,3707,252355,8321,168107,6964,84248,5191,457575,12923,38893,4083,6361,1665,15608,2215,9988,1939,5620,1370,16924,2655,12754,2183,4170,1235,418682,11050,53231,5238,184611,6885,40122,3323,144489,6625,180840,8353,101660,6896,79180,6244,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6429039,1071,5341266,18105,970771,4966,779084,7400,95254,4923,81384,4544,13870,2426,96433,5543,85339,5429,11094,2047,4370495,16703,3963439,18078,233952,6355,168367,7500,65585,5566,173104,8533,156023,7869,17081,1933,1087773,18076,571629,13966,17665,2359,9654,1874,1245,485,969,452,276,219,6766,1510,5458,1386,1308,663,553964,13551,124250,41115,5168,85247,5186,3471,44132,3947,344467,10761,180208,8525,164259,7137,516144,16157,33375,3685,4680,1318,9338,1869,4879,1379,4459,1342,19357,2960,10218,2110,9139,2199,482769,14773,72262,5233,125199,7353,30533,3010,94666,7216,285308,11154,132315,6725,152993,8966,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9351921,1954,8705205,13806,1594158,4537,1450899,7121,61953,4600,50818,4060,11135,2075,81306,5723,71717,5808,9589,1516,7111047,13303,6877697,13899,111345,5436,90993,4924,20352,1751,122005,6013,105456,5413,16549,1824,646716,14145,341879,10673,16448,2196,8865,1507,513,440,262,253,251,284,7070,1593,5595,1301,1475,745,325431,9926,78905,13464,4012,26512,3004,1635,13048,2173,220014,8255,124112,5950,95902,5575,304837,11032,26563,3496,3021,913,5209,1546,3315,1146,1894,1069,18333,2894,12033,2464,6300,1597,278274,9223,46564,3251,68881,5113,19191,2233,49690,4382,162829,6807,71394,4172,91435,6447,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5138667,2207,4687101,10763,885414,5852,788803,6245,43439,3213,33840,3000,9599,1753,53172,4729,42376,4589,10796,1901,3801687,9156,3676139,10609,52470,3284,42577,3124,9893,1708,73078,4781,62679,4611,10399,1545,451566,10412,223815,8075,18343,2856,10497,2259,529,332,505,325,24,40,7317,1918,4101,1477,3216,1204,205472,6802,46569,9537,3135,19867,2797,1957,10330,2016,139036,6395,69057,4722,69979,5946,227751,10370,28214,4374,3008,817,6070,1469,4855,1215,1215,612,19136,3506,9355,2118,9781,2897,199537,8345,25254,2449,71255,4389,16838,2476,54417,4016,103028,6171,46533,3778,56495,4721,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2803484,2535,2731456,5869,533468,2750,516844,3578,11913,2438,8099,1781,3814,1480,4711,1352,3988,1291,723,414,2197988,5076,2161086,5892,24313,3212,15198,2376,9115,1801,12589,1878,9594,1625,2995,1036,72028,5201,23980,2956,1352,720,437,329,415,451,415,451,0,207,500,417,345,368,155,216,22628,2973,6745,1995,1409,4015,922,712,2020,702,11868,2194,6670,1526,5198,1309,48048,4529,4338,1302,94,130,2898,965,2059,884,839,525,1346,963,1114,896,232,275,43710,3958,8863,2009,23993,3255,7189,1989,16804,2720,10854,1947,4620,1375,6234,1644,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5709302,2818,5468739,7844,999233,3532,941544,5454,32913,3415,27685,3270,5228,1310,24776,3496,19211,2643,5565,1559,4469506,7724,4373796,8440,51362,3491,43088,3378,8274,1499,44348,3552,38573,3162,5775,1210,240563,8074,107316,7215,9051,1884,6098,1305,439,327,439,327,0,182,2514,1262,1995,1229,519,320,98265,6359,26826,7436,2848,15701,2373,1669,8265,1624,55738,3991,34618,3180,21120,2705,133247,6657,9912,1958,1058,605,2990,967,1570,658,1420,645,5864,1636,3600,1097,2264,937,123335,5512,18157,2587,45617,3420,12314,2279,33303,3573,59561,3727,30358,2628,29203,3428,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,972529,1021,951220,1969,164596,1476,156976,2278,3165,1038,2695,971,470,428,4455,1281,3161,909,1294,777,786624,2107,762972,3513,7352,1476,6485,1494,867,408,16300,2054,14624,2000,1676,536,21309,1974,11373,1355,799,535,772,529,0,165,0,165,0,165,27,54,0,165,27,54,10574,1293,6389,839,1005,1150,483,426,311,314,3035,1055,1947,682,1088,727,9936,1449,412,329,47,96,265,275,147,216,118,147,100,90,46,72,54,53,9524,1438,4263,892,2301,726,207,183,2094,677,2960,943,1736,716,1224,590,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765526,1374,1638393,5283,329882,2510,293522,3223,30455,2554,24305,2734,6150,1495,5905,1433,4431,1218,1474,679,1308511,4531,1260325,4593,36742,2720,31204,2668,5538,1151,11444,1565,10603,1519,841,345,127133,5194,47988,3966,3552,1225,1122,439,863,775,651,589,212,197,1567,865,666,523,901,746,44436,3685,7698,6512,1107,19185,2318,1512,12673,1766,17553,2463,10458,1822,7095,1360,79145,5335,6532,1460,612,349,2813,857,1631,642,1182,554,3107,1040,1244,568,1863,881,72613,4664,6742,1281,41118,3301,8224,1697,32894,3155,24753,2472,10149,1696,14604,2313,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2713912,1146,2157521,12300,471024,3362,332634,6468,124790,5578,111318,5679,13472,2207,13600,2279,11609,2057,1991,688,1686497,11265,1492523,11431,154893,7037,136998,6827,17895,2269,39081,3907,31859,3346,7222,1495,556391,12383,261174,10105,4907,1298,1048,455,2295,1104,2125,1084,170,138,1564,574,1342,541,222,164,256267,9774,42723,40288,3402,95069,5883,3587,54781,4423,118475,6069,71403,4328,47072,4003,295217,10953,15691,2678,1096,610,9222,1694,6635,1387,2587,823,5373,1611,4288,1468,1085,526,279526,9850,24111,3216,189409,8286,41774,3985,147635,7088,66006,4653,29110,3045,36896,3809,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267099,798,1187936,4635,194548,1436,183504,2140,4964,1215,4517,1194,447,421,6080,1553,5397,1486,683,452,993388,4461,958989,5063,11182,1762,8898,1541,2284,866,23217,2308,20381,2129,2836,737,79163,4814,45393,3649,3097,991,2530,903,0,184,0,184,0,184,567,354,465,314,102,123,42296,3276,15232,2339,2376,4548,1154,604,2209,1005,22516,2537,15697,2250,6819,1396,33770,3534,2177,855,330,267,475,460,275,382,200,252,1372,690,752,596,620,368,31593,3323,7266,1573,5233,1437,1855,797,3378,1341,19094,2470,11168,1906,7926,1339,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8428759,873,6462862,20874,1372390,6228,1027614,9385,217788,7641,187603,7371,30185,3399,126988,6717,114628,6398,12360,1715,5090472,19622,4489022,21196,424000,12040,341483,10503,82517,4649,177450,8151,160167,7371,17283,2304,1965897,20976,1089802,15913,26148,2783,9426,1581,6494,1448,4887,1292,1607,734,10228,1919,8881,1763,1347,591,1063654,15551,210520,137518,8354,293789,8552,6359,156271,6151,559345,12621,332638,10083,226707,8349,876095,17576,71073,5873,8763,1818,31835,3824,17972,3107,13863,2375,30475,3762,23030,3245,7445,1631,805022,15185,87383,5311,368455,12023,69381,4689,299074,11890,349184,11873,179906,8276,169278,8421,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1950879,2090,1754902,8684,353709,3489,258425,6373,78895,5455,68142,5506,10753,2631,16389,2159,15338,2170,1051,395,1401193,8388,998353,9818,307724,8105,272418,7748,35306,3124,95116,3380,80686,3186,14430,1693,195977,8554,71368,4857,2516,1041,1624,826,852,668,552,497,300,375,40,72,40,72,0,193,68852,4738,12469,21397,1711,43736,4192,2794,22339,2819,12647,1855,9032,1689,3615,961,124609,7277,8961,1801,1067,507,7051,1804,5620,1783,1431,750,843,602,370,335,473,542,115648,6826,9509,1720,92978,6038,20533,2738,72445,5447,13161,2471,7348,1433,5813,1799,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18610703,2258,14104574,36376,2834935,9107,2070418,18890,433688,11845,370909,10672,62779,5393,330829,9919,250855,8461,79974,5683,11269639,34133,9711798,34413,1017897,18425,814192,16763,203705,8417,539944,12772,459040,11290,80904,5141,4506129,36293,2496810,28574,61458,4510,22625,2938,14774,2733,8112,1550,6662,1888,24059,2589,18038,2467,6021,1311,2435352,27181,680131,238153,11957,566660,13604,8811,328507,9643,1188561,17854,583043,15120,605518,11717,2009319,30335,131686,6698,22735,2940,48618,4487,24575,3152,24043,3015,60333,4978,34094,3475,26239,3417,1877633,27408,355931,12080,751102,17205,133259,7985,617843,17407,770600,15839,294135,10462,476465,13750,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9443944,3825,8657161,13770,1641763,5760,1427041,8174,177437,5580,143486,5623,33951,3242,37285,3690,30929,3694,6356,1531,7015398,12631,6791441,13835,159365,7525,130397,7214,28968,2926,64592,3715,58009,3537,6583,1329,786783,13084,296119,9528,15182,2399,7887,1882,2824,1042,2120,860,704,408,4471,1733,3606,1731,865,433,280937,9096,79790,36594,5634,70009,4621,2939,33415,3681,131138,5658,84091,4839,47047,3652,490664,11075,32247,3169,4981,1462,17124,2330,11242,1927,5882,1706,10142,2034,5521,1492,4621,1284,458417,10153,49691,4636,287367,8385,68027,4907,219340,8019,121359,5145,64361,4389,56998,4621,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,704756,1259,676706,2604,117393,1446,113162,2251,1206,715,946,608,260,261,3025,1472,2899,1468,126,123,559313,2523,541943,3367,7030,1464,5692,1299,1338,644,10340,1225,8753,1134,1587,439,28050,2547,12529,2020,723,400,323,180,39,98,39,98,0,151,361,331,361,331,0,151,11806,1869,4359,1142,1008,1440,656,622,298,201,6007,1505,3657,1071,2350,949,15521,1940,1026,521,390,338,0,151,0,151,0,151,636,415,249,202,387,371,14495,1905,3075,861,1136,622,669,411,467,340,10284,1801,3990,1078,6294,1344,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10924135,3039,10425878,14744,1900108,5893,1782651,8686,47962,3471,39807,3330,8155,1378,69495,4892,50682,4719,18813,3311,8525770,13001,8266327,16340,123043,4383,91997,4409,31046,2574,136400,6496,109577,6264,26823,2967,498257,14570,254642,8917,15258,2622,9132,1964,208,208,133,150,75,131,5918,1717,5399,1659,519,401,239384,8092,68705,11472,3897,21102,2485,1584,9630,1720,149577,7123,89271,5061,60306,5257,243615,11095,25154,3745,5172,1799,4653,1461,2638,938,2015,1268,15329,2590,9062,2149,6267,1748,218461,9282,33032,3738,49345,3762,13508,2030,35837,3580,136084,7707,63675,5096,72409,6044,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3648387,1727,3414624,6802,681678,3245,611550,3600,58652,3185,48541,3137,10111,1689,11476,1638,10106,1602,1370,495,2732946,6685,2632836,5829,69041,3937,55985,3715,13056,1610,31069,2700,26559,2441,4510,869,233763,7131,78153,3868,3551,878,1556,576,1192,553,851,456,341,284,803,476,501,347,302,341,74602,3630,17298,12753,2148,26284,2399,1583,13531,1868,31020,2358,17949,1836,13071,1837,155610,6209,12917,2110,684,372,9830,1880,5571,1025,4259,1279,2403,726,1577,624,826,343,142693,5591,15643,1878,96223,4692,21885,2172,74338,3561,30827,2472,15712,1802,15115,1528,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799838,1866,3405002,11834,609442,4206,499051,6083,86463,5078,70605,5156,15858,2959,23928,2751,20999,2721,2929,895,2795560,9911,2655882,11065,93136,5055,81670,4760,11466,1683,46542,4199,39393,3629,7149,1579,394836,11752,167216,6752,6544,1627,2701,931,797,711,797,711,0,197,3046,1014,2314,823,732,521,160672,6515,42363,19836,3260,36761,4323,3179,16925,2531,81548,4938,43170,3478,38378,3545,227620,10593,16027,3204,868,458,7923,1971,5524,1439,2399,1248,7236,2663,3516,1814,3720,1791,211593,8924,26110,3113,123204,7888,28831,3889,94373,7585,62279,5169,29983,2952,32296,3745,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12087611,2317,11258485,16759,1922344,5240,1735448,8209,92074,4839,78751,4848,13323,2216,94822,5519,72197,4541,22625,3376,9336141,14479,8850619,16677,288633,8597,205919,7479,82714,4701,196889,8194,164679,7314,32210,3328,829126,16715,438849,11393,22668,2923,14518,2284,2750,1083,1833,736,917,677,5400,1303,4271,1178,1129,517,416181,10412,108753,26190,6612,57255,4590,2640,31065,3338,250173,7654,136105,6774,114068,5367,390277,12716,32116,3422,5708,1253,9666,2163,5278,1514,4388,1343,16742,2240,10383,1820,6359,1612,358161,11252,59007,4809,103167,7187,24531,2979,78636,6270,195987,8165,89229,6489,106758,6323,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1001905,817,860119,5958,150178,2000,119749,3078,22929,2139,21177,2204,1752,639,7500,1656,7283,1653,217,169,709941,5827,637742,6008,40657,3248,30180,3094,10477,1769,31542,2799,28574,2659,2968,802,141786,6052,77281,4885,2225,886,805,484,784,587,706,574,78,130,636,444,401,282,235,354,75056,4601,13522,10919,1675,25622,2666,1877,14703,1992,35912,3442,18024,2343,17888,2137,64505,5218,5079,1593,468,332,2329,926,1122,829,1207,562,2282,1213,1777,1083,505,427,59426,4855,7611,1469,27364,3231,6820,1599,20544,2839,24451,2686,12459,2272,11992,1969,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4608658,2409,4378303,7067,787657,3044,733586,5005,40739,3971,31381,3869,9358,1936,13332,2264,10762,2109,2570,1055,3590646,6460,3509723,7823,55340,4323,44514,3639,10826,2343,25583,3108,21813,2933,3770,1066,230355,7021,91582,5421,4429,1404,3269,1129,479,397,444,397,35,51,681,500,622,485,59,100,87153,4730,29826,13065,2937,21731,3113,2303,8666,2342,35596,3318,21072,2642,14524,2232,138773,5972,9734,1795,1327,620,5331,1336,3636,1123,1695,841,3076,915,882,442,2194,889,129039,5403,19461,2824,74419,3879,17291,2417,57128,3771,35159,3378,19462,2818,15697,2341,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798872,1525,771361,3305,146316,1887,139915,1879,2705,856,1629,781,1076,610,3696,989,3067,914,629,379,625045,2570,599457,3355,8911,1305,6344,1292,2567,946,16677,2006,13307,1620,3370,999,27511,2839,10347,1725,1252,521,752,400,0,151,0,151,0,151,500,388,297,205,203,244,9095,1714,3212,571,898,884,584,551,313,275,4999,1239,2063,834,2936,880,17164,2421,2515,903,833,502,64,73,35,57,29,45,1618,685,854,587,764,498,14649,2102,1789,709,3843,852,1547,741,2296,627,9017,1906,3902,1436,5115,1271,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6201062,3054,5873670,11263,1067893,4540,989986,6264,55544,3717,44525,3725,11019,1827,22363,3311,18254,2790,4109,1478,4805777,9587,4716271,10240,55635,4016,44236,3926,11399,2365,33871,3243,29391,3091,4480,987,327392,10932,120258,5654,6461,1484,3376,1116,1083,492,706,308,377,429,2002,796,1744,741,258,284,113797,5188,36481,11071,4427,20379,2569,2334,9308,1625,56937,3915,34711,3289,22226,2490,207134,9051,20209,2937,2937,1088,9238,2028,5355,1609,3883,1235,8034,2158,4082,1501,3952,1318,186925,7624,23513,2853,99204,4529,23817,3032,75387,4150,64208,6023,28162,3616,36046,4665,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
