GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001MA,B14002_001EA,B14002_002MA,B14002_002EA,B14002_003EA,B14002_003MA,B14002_004EA,B14002_004MA,B14002_005EA,B14002_005MA,B14002_006MA,B14002_006EA,B14002_007MA,B14002_007EA,B14002_008MA,B14002_008EA,B14002_009EA,B14002_009MA,B14002_010EA,B14002_010MA,B14002_011MA,B14002_011EA,B14002_012EA,B14002_012MA,B14002_013MA,B14002_013EA,B14002_014EA,B14002_014MA,B14002_015EA,B14002_015MA,B14002_016EA,B14002_016MA,B14002_017EA,B14002_017MA,B14002_018EA,B14002_018MA,B14002_019MA,B14002_019EA,B14002_020EA,B14002_020MA,B14002_021EA,B14002_021MA,B14002_022EA,B14002_022MA,B14002_023EA,B14002_023MA,B14002_024EA,B14002_024MA,B14002_025EA,B14002_025MA,B14002_026EA,B14002_026MA,B14002_027EA,B14002_027MA,B14002_028EA,B14002_028MA,B14002_029EA,B14002_029MA,B14002_030MA,B14002_030EA,B14002_031EA,B14002_031MA,B14002_032EA,B14002_032MA,B14002_033EA,B14002_033MA,B14002_034EA,B14002_034MA,B14002_035MA,B14002_035EA,B14002_036EA,B14002_036MA,B14002_037EA,B14002_037MA,B14002_038EA,B14002_038MA,B14002_039EA,B14002_039MA,B14002_040MA,B14002_040EA,B14002_041MA,B14002_041EA,B14002_042EA,B14002_042MA,B14002_043EA,B14002_043MA,B14002_044EA,B14002_044MA,B14002_045MA,B14002_045EA,B14002_046MA,B14002_046EA,B14002_047EA,B14002_047MA,B14002_048EA,B14002_048MA,B14002_049EA,B14002_049MA,state
0400000US13,9824880,8326,4774761,9023,1344946,12765,90414,4691,58775,4208,31639,3086,77539,5698,70340,5677,7199,1524,295311,7923,268538,8026,26773,2768,280775,8287,254715,8337,26060,3118,300987,6949,274445,6977,26542,2531,250780,9212,207668,8186,43112,4251,49140,3459,31157,2894,17983,2031,3429815,12659,5050119,8621,1415054,14928,82842,5390,54462,4661,28380,2930,67846,4659,60327,4693,7519,1353,277127,8948,254461,8564,22666,2734,284337,7500,253441,7512,30896,3071,284312,6682,258092,6873,26220,3081,339951,10856,272048,8911,67903,5368,78639,5646,47780,4312,30859,3623,3635065,13884,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375671,2367,695374,2133,165901,3778,11414,1799,4893,1058,6521,1249,6889,1433,6203,1418,686,314,31265,2807,27666,2775,3599,725,36005,2507,27743,2258,8262,1571,32512,1552,25769,1766,6743,1316,39686,3178,30985,2585,8701,1628,8130,1310,4627,945,3503,933,529473,3495,680297,2028,164544,3853,11025,1570,3237,955,7788,1429,7638,1438,5612,1318,2026,863,32037,1926,26604,2144,5433,1006,31192,1955,24558,1995,6634,967,33017,1861,25780,1953,7237,1156,39831,2686,30659,2566,9172,1806,9804,1425,6135,1188,3669,769,515753,3659,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1588032,2250,793581,3159,223652,5040,10454,1622,5548,1215,4906,1256,12877,1842,11222,1667,1655,700,52097,2898,47043,3157,5054,1203,48457,2899,44149,2733,4308,1077,49162,2385,46127,2447,3035,888,43229,3602,33342,3198,9887,1574,7376,1593,5985,1466,1391,531,569929,4965,794451,2987,215658,5033,8896,1317,3823,970,5073,1117,10996,1522,9298,1423,1698,594,46628,2863,41854,2885,4774,1209,49342,2822,45215,2759,4127,1035,45193,2380,40985,2117,4208,1212,47906,3909,37716,3628,10190,1729,6697,1218,5272,1173,1425,621,578793,5123,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12409384,7642,6078732,6977,1636784,9767,117809,4799,75185,3701,42624,2829,84755,4734,73899,4422,10856,1474,337318,7004,304812,7335,32506,2419,337386,7492,301281,7429,36105,2624,358887,6336,324412,6762,34475,3284,325727,7396,238435,6874,87292,4798,74902,4575,36689,2841,38213,3334,4441948,9316,6330652,6124,1688711,10478,114055,4780,67716,4387,46339,3497,74570,4072,62978,3699,11592,1611,318635,7144,283192,7204,35443,2846,338601,6748,300516,6294,38085,2629,337169,5863,307756,5592,29413,2511,401875,8457,287969,7485,113906,5460,103806,5553,52713,3774,51093,3742,4641941,8737,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6370886,5440,3125667,6455,835893,7945,45551,3377,23543,2257,22008,2582,40429,3174,34910,3022,5519,997,182153,5894,161010,5701,21143,2354,187376,6076,163232,5698,24144,2612,182875,4675,163653,4894,19222,2040,165987,6166,134437,5956,31550,3021,31522,3146,21196,2483,10326,1588,2289774,8497,3245219,5309,857415,9281,47590,3068,24935,2126,22655,2375,38848,2567,33008,2381,5840,1194,172899,5918,148528,5890,24371,2364,172493,6279,152694,6359,19799,2631,181854,4913,162255,4885,19599,2234,206361,6423,161073,6398,45288,3293,37370,3123,27442,2878,9928,1706,2387804,8566,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3006820,3912,1488314,4024,403240,5193,27363,2396,20553,2111,6810,987,22575,2117,20010,2209,2565,716,85033,3572,75513,3587,9520,1608,81475,3497,73917,3422,7558,1055,82668,2340,75061,2540,7607,1210,89052,3989,66562,3453,22490,2625,15074,2189,10257,2092,4817,1089,1085074,5209,1518506,3237,406029,5831,26751,2136,19420,2003,7331,1102,19453,1934,16430,1804,3023,770,77772,3555,69794,3550,7978,1113,81095,3521,72928,3519,8167,1391,78287,2585,70648,2622,7639,1053,101764,4130,76918,3649,24846,2417,20907,2094,12855,1880,8052,1272,1112477,5777,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2795188,3713,1388704,4139,387450,5000,23873,2148,15614,1661,8259,1321,22379,1906,19653,1826,2726,719,78010,3255,69334,3043,8676,1323,82852,3444,74976,3553,7876,1493,85191,3063,77820,3334,7371,1310,77960,4513,68049,4135,9911,1776,17185,2231,14354,2103,2831,857,1001254,5409,1406484,3800,395916,6668,24945,2640,15348,2236,9597,1510,20313,2025,17646,1948,2667,847,78132,3520,70798,3179,7334,1127,78496,3689,71835,3550,6661,1046,78196,3179,71054,3216,7142,1015,95762,4149,81555,3548,14207,1885,20072,2252,15141,1844,4931,1061,1010568,5830,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4265243,3907,2094704,4905,519886,5911,32787,3543,22583,3074,10204,1347,27137,2648,24638,2591,2499,847,112143,4370,100368,4433,11775,1821,116184,4408,102755,4301,13429,1720,120990,3536,108485,3571,12505,1438,93673,4039,77318,3695,16355,1711,16972,2203,11874,2101,5098,1101,1574818,6043,2170539,4905,542551,7115,26848,2514,17830,2009,9018,1423,25650,2182,21618,2249,4032,1081,109937,4443,98828,4297,11109,1506,113803,4444,101313,4647,12490,1454,108849,3376,97666,3403,11183,1444,129756,5033,108331,5054,21425,2117,27708,2189,21628,1773,6080,1279,1627988,7013,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4493363,5597,2194387,6035,576170,7932,41380,3002,30354,2731,11026,1763,32232,3034,27228,2832,5004,1183,134639,5015,114146,4729,20493,2448,128651,4714,108162,4671,20489,2358,123982,4348,103249,4452,20733,2320,95738,4726,79127,4601,16611,2798,19548,2676,13621,2296,5927,1276,1618217,7062,2298976,6162,598547,8468,40756,3124,28563,3041,12193,1676,28448,3323,23634,3193,4814,982,129461,4656,106964,4657,22497,2971,115252,5046,95350,4777,19902,2228,120860,4217,99484,3915,21376,2149,137159,5796,111769,5855,25390,3745,26611,2929,17989,2556,8622,1463,1700429,7435,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292967,1864,633184,2720,142541,3390,7564,1431,4069,961,3495,920,7736,1481,6681,1405,1055,530,28848,1986,26517,2049,2331,695,30397,2327,27960,2329,2437,769,32647,1717,28985,1856,3662,792,31087,2325,20665,1751,10422,1699,4262,1078,2803,923,1459,520,490643,3444,659783,2528,147208,3214,6361,1015,3988,886,2373,673,6383,1355,5764,1276,619,290,27183,1977,25028,2054,2155,772,27592,2059,24144,1883,3448,914,32478,1601,28098,1877,4380,980,37996,2986,28977,3026,9019,1263,9215,1271,6406,1106,2809,853,512575,3504,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5791677,4665,2802491,4293,767737,8610,51386,3318,26387,2619,24999,2377,35537,3211,29846,2829,5691,1247,152962,5130,134860,4657,18102,2271,153103,5118,130594,5117,22509,2208,157142,4165,133722,4507,23420,2163,168057,5417,139938,4992,28119,2427,49550,3260,28370,2599,21180,2109,2034754,7992,2989186,5155,797993,8497,50118,3750,26083,2957,24035,2402,38655,3060,33646,2821,5009,1114,144044,4900,123426,4985,20618,2238,140501,5354,122456,5302,18045,2044,153252,4720,130748,4615,22504,2220,205535,6037,164730,5740,40805,2717,65888,4157,40187,3160,25701,2592,2191193,9070,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
