GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001EA,B15002_001MA,B15002_002MA,B15002_002EA,B15002_003MA,B15002_003EA,B15002_004EA,B15002_004MA,B15002_005EA,B15002_005MA,B15002_006EA,B15002_006MA,B15002_007MA,B15002_007EA,B15002_008MA,B15002_008EA,B15002_009EA,B15002_009MA,B15002_010EA,B15002_010MA,B15002_011EA,B15002_011MA,B15002_012MA,B15002_012EA,B15002_013MA,B15002_013EA,B15002_014MA,B15002_014EA,B15002_015EA,B15002_015MA,B15002_016EA,B15002_016MA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019MA,B15002_019EA,B15002_020EA,B15002_020MA,B15002_021EA,B15002_021MA,B15002_022MA,B15002_022EA,B15002_023MA,B15002_023EA,B15002_024MA,B15002_024EA,B15002_025MA,B15002_025EA,B15002_026EA,B15002_026MA,B15002_027EA,B15002_027MA,B15002_028MA,B15002_028EA,B15002_029EA,B15002_029MA,B15002_030MA,B15002_030EA,B15002_031MA,B15002_031EA,B15002_032EA,B15002_032MA,B15002_033EA,B15002_033MA,B15002_034EA,B15002_034MA,B15002_035EA,B15002_035MA,state
0400000US36,13641473,4706,6482688,3544,119087,5727,50882,3583,117555,6370,130062,6067,111177,6783,125623,5441,130174,5910,149592,6701,1775320,16985,298952,7803,764704,14700,497766,11526,1304455,17934,586603,9254,209005,7140,111731,5160,7158785,2984,135175,5565,71676,4869,131792,6593,147066,6701,104744,5243,109021,4987,134141,6184,148100,6086,1839703,17495,318829,8026,794568,13008,657301,11614,1422623,16545,887933,13373,163088,6585,93025,4488,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6762644,8355,3201620,5978,45559,3907,22148,2693,46929,4784,68588,4072,77312,4742,92578,5182,83793,4406,45875,3466,891569,13683,193357,7081,474892,10915,249372,9167,581822,9774,214934,7738,64494,3168,48398,2591,3561024,5502,41255,2949,15199,2161,35851,2895,65044,4528,63069,5015,83869,4450,78909,4284,43441,3023,893941,13674,231648,7338,552948,10388,374441,9149,695590,11948,296240,7800,45787,3214,43792,3207,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,492017,2619,251615,2562,1532,487,318,289,812,481,6464,994,2172,606,3232,788,2625,530,3669,698,72195,3601,16269,1532,43605,2795,31939,2601,47257,2471,11087,1502,4806,1041,3633,765,240402,1576,1714,633,221,283,463,213,6618,987,868,330,1782,512,2479,559,1999,537,63475,3085,14653,1482,37194,2504,32316,2006,58368,3082,13082,1882,2376,580,2794,744,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7896470,5197,3787141,4254,33396,2877,8589,1653,12724,1775,60129,3803,46943,3181,80889,5090,98136,5195,63520,3861,1321937,14861,253330,6262,526524,10417,271268,6498,637089,9792,244068,6539,77118,3550,51481,3002,4109329,3271,36611,3200,8318,1506,11898,1749,62101,4430,47859,3238,81540,4396,102281,4190,58340,3972,1342886,14315,292091,7653,551982,11612,408062,9925,691920,11383,328973,6564,49717,3019,34750,2877,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2557863,3011,1241561,2280,11758,1348,7064,1507,16223,1558,22885,1890,22260,1788,27623,2275,36143,2178,21584,1892,408574,7413,87429,3502,201614,4528,78241,3341,200845,5060,63611,3007,19886,1883,15821,1400,1316302,2152,13628,1409,5856,1071,12047,1497,19495,1843,21035,1978,31244,2345,38570,2536,17243,1870,399801,6541,101327,4063,215700,5993,110515,4457,220920,5454,86103,3711,12837,1465,9981,1361,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2804461,2990,1368524,2729,16100,2300,7353,1788,14527,2690,14144,1876,15830,2655,21739,2727,24811,2542,28572,2535,327185,8299,110809,5605,238726,8057,112481,5412,271814,7994,104659,4354,33537,2603,26237,2442,1435937,2661,14289,1624,6759,1605,15554,2243,14578,1912,18214,2740,19288,2787,26017,2770,21810,2263,327745,8275,127479,5055,245834,7591,132950,5793,294430,7658,129142,5148,25865,2232,15983,1875,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8895727,4102,4265968,3872,40503,3067,13707,1895,20331,2287,69672,4137,61078,3353,89701,4990,97399,4933,67896,3621,1548184,14542,227192,6578,450731,10549,317811,8268,777894,11782,311594,7672,102865,4290,69410,3770,4629759,3234,43247,3363,12105,1791,21658,2348,75865,3692,51474,3421,92321,4712,100234,5083,59959,3711,1626618,14487,260447,6394,484904,9991,421667,9551,833605,9899,428802,8186,66417,3914,50436,2638,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,730083,1245,346756,1395,4156,950,5221,1296,3288,1048,7003,1579,4770,1097,6125,1342,6771,1213,6847,1302,99196,4569,19792,2817,45249,3635,24846,2403,68109,4149,28716,2190,8883,1156,7784,1193,383327,1414,5299,1135,4768,1262,3288,904,7296,1476,6364,1261,6629,1416,6799,1390,5420,978,105099,4969,21446,2058,48286,3667,37307,3451,73022,4106,40529,3055,6224,1079,5551,1052,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3319832,4393,1573721,3698,17398,1958,8920,1525,16205,2344,33540,2659,35183,2993,45205,3654,45490,3391,34071,2875,473390,9758,92809,4501,221999,9072,127658,5851,281378,7625,93407,4192,26398,2225,20670,2173,1746111,2922,16914,2225,7406,1596,15331,2345,31298,3292,30146,2647,46542,3794,45554,3775,24652,2300,503709,10110,108110,4581,262999,10022,185062,6557,294465,6614,140773,6088,19612,2028,13538,1744,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,563108,2209,278842,1843,1263,387,708,523,724,417,7303,1001,3062,647,4399,930,5529,1279,4348,873,93438,3592,16505,1656,39617,2313,29315,2175,51415,3235,12978,1485,4454,888,3784,882,284266,1749,1805,533,908,490,700,343,6011,1189,1786,636,3908,953,3816,714,3772,911,82520,3515,20942,2061,42865,2973,32979,2460,59147,3160,17392,1880,2458,613,3257,878,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4473487,5733,2134872,5120,25804,2046,14123,2211,21455,2260,59040,3968,42034,3765,56117,3424,64254,4341,40076,3135,725899,11512,125049,5866,300566,8568,120214,6402,337665,8263,129451,5155,40654,2668,32471,2407,2338615,3753,25001,2235,9808,1643,20133,2473,61921,3813,38372,3272,50629,4506,59849,4137,35189,3035,756238,10657,150006,5860,340344,7772,180286,6434,382315,9271,176561,6196,30319,2508,21644,2476,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17472861,10241,8516061,7100,166584,7531,133036,5818,279422,9282,204999,7986,240173,10147,179240,8283,200023,7637,154676,7263,2203084,23956,495557,13342,1306270,17545,551955,11731,1549377,19186,581021,12992,154648,7029,115996,5069,8956800,6732,176169,5606,130438,6266,277239,9663,191681,6571,223934,6426,175945,7284,197182,8357,140401,7095,2222570,21981,591992,11946,1422652,21585,652265,14335,1716889,20421,658879,13450,107975,4437,70589,4167,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1741949,2456,864509,1991,7549,1412,3021,1306,7800,1704,5862,1313,10290,1808,9198,1403,15335,2030,17591,1910,203229,7124,58065,3696,157869,6863,71459,3957,182840,6410,75944,4249,21667,1442,16790,1573,877440,1967,8293,1461,4093,911,7097,1677,6234,1164,7618,1320,9824,1625,14485,2035,13476,1791,218593,5506,76092,4321,166014,5118,88150,4085,185462,5262,57127,3307,8159,977,6723,969,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,438654,893,211965,1125,1644,536,94,126,1066,584,3848,651,3203,803,4744,849,3678,800,3112,624,67576,2880,10175,1222,23665,2434,16312,1718,43026,2655,18531,1677,6671,1018,4620,747,226689,997,1086,415,422,246,296,327,3847,876,1960,624,2829,864,3044,766,1596,428,59551,2436,12069,1451,29161,2188,21604,1871,54798,2433,26875,1877,4269,853,3282,695,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5685318,6556,2742819,5027,36765,3406,16206,2397,30488,3408,51152,3851,43321,4030,52449,3331,54619,4319,42925,3574,692753,12603,160924,6053,369847,8072,175696,6133,565156,11657,309557,9278,80987,3707,59974,3813,2942499,4421,34793,3324,12621,2144,22287,2378,52133,3967,38027,3410,52309,4028,51409,3753,38257,3322,706404,12445,185252,6960,411378,10090,251259,8143,644061,11491,342158,8017,56058,3023,44093,3034,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4889314,3630,2412583,3130,27275,2895,13948,2095,29331,3726,25330,3134,26056,2782,30308,3177,40301,3292,39954,3380,575103,10766,167697,6148,390840,8847,217113,6964,513738,10216,208451,6591,59953,4075,47185,3351,2476731,2561,30292,2721,13198,2003,27549,3233,24930,2904,21608,2132,29171,2522,31388,2962,37592,2852,552546,10904,197365,6464,415239,9692,254287,6254,545969,9074,227148,7835,41150,2883,27299,2465,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1300347,2472,630913,2230,6209,1234,2122,752,4877,1034,17732,2053,19246,2360,18781,1990,17750,2270,9060,1521,268007,5373,35279,3091,80805,4179,31694,2804,71995,3413,30906,2396,9651,1397,6799,1250,669434,1978,6541,1201,1514,588,1951,686,17104,2507,13579,1544,21071,2566,17309,2232,7269,1167,261283,7672,40782,2600,87643,3921,58325,3754,80261,4428,44045,2855,6023,1045,4734,974,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3918997,3342,1921412,2971,18062,1819,3933,851,10064,1526,27058,2172,17495,1748,27386,2165,38945,2691,36178,2488,622022,7562,128226,4611,277228,6247,193215,5470,348822,6806,111764,4496,35736,2131,25278,2203,1997585,2582,17797,2196,4545,1052,9075,1638,25745,1837,14522,1763,26025,2753,33066,2266,25648,2123,601606,8610,142652,5059,287861,6860,218185,6276,393722,7683,153501,4861,24962,2153,18673,1609,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,388747,2395,193940,1697,284,219,921,691,851,423,2069,784,1661,568,2288,724,4017,907,3073,846,60492,3279,13077,1704,35997,2973,18662,1753,33105,2547,11958,1826,3283,737,2202,675,194807,2047,492,405,729,363,978,553,1449,523,1704,722,3506,1161,3243,1317,3160,898,51338,3301,18018,2199,35154,3155,23550,2614,34003,2871,13788,1856,2158,809,1537,732,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2382526,3319,1098998,2289,29685,3190,51080,3725,51983,3649,57542,3940,50610,3500,20644,2437,30440,2793,13190,2108,323832,7703,20224,2060,136602,6278,91027,4370,156077,5879,41331,3167,13333,1997,11398,1726,1283528,2198,35548,3737,61230,4038,51807,3222,52683,3645,44960,3269,17102,2177,23400,2688,9874,1520,323749,8134,20023,2293,137582,5674,137481,5617,268178,6752,74268,4713,12901,1907,12742,1842,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
