GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,NAME,C27016_001EA,C27016_001MA,C27016_002MA,C27016_002EA,C27016_003MA,C27016_003EA,C27016_004MA,C27016_004EA,C27016_005MA,C27016_005EA,C27016_006MA,C27016_006EA,C27016_007MA,C27016_007EA,C27016_008EA,C27016_008MA,C27016_009EA,C27016_009MA,C27016_010EA,C27016_010MA,C27016_011MA,C27016_011EA,C27016_012MA,C27016_012EA,C27016_013MA,C27016_013EA,C27016_014MA,C27016_014EA,C27016_015MA,C27016_015EA,C27016_016MA,C27016_016EA,C27016_017EA,C27016_017MA,C27016_018MA,C27016_018EA,C27016_019EA,C27016_019MA,C27016_020EA,C27016_020MA,C27016_021EA,C27016_021MA,C27016_022MA,C27016_022EA,C27016_023MA,C27016_023EA,C27016_024MA,C27016_024EA,C27016_025MA,C27016_025EA,C27016_026MA,C27016_026EA,C27016_027MA,C27016_027EA,C27016_028EA,C27016_028MA,C27016_029MA,C27016_029EA,C27016_030EA,C27016_030MA,C27016_031EA,C27016_031MA,C27016_032MA,C27016_032EA,C27016_033MA,C27016_033EA,C27016_034MA,C27016_034EA,C27016_035MA,C27016_035EA,C27016_036MA,C27016_036EA,C27016_037EA,C27016_037MA,C27016_038MA,C27016_038EA,C27016_039EA,C27016_039MA,C27016_040MA,C27016_040EA,C27016_041EA,C27016_041MA,state
0400000US31,1837329,1761,342921,10750,111932,5285,99977,5258,11955,2522,189818,6620,130481,6035,59337,4628,41171,2608,40802,2632,369,245,209106,10410,62008,4691,58457,4696,3551,1162,114049,6446,92954,5612,21095,2693,33049,2127,32783,2129,266,204,608476,14126,161038,6215,154533,6122,6505,1369,358847,8756,323301,8772,35546,3297,88591,3858,88569,3857,22,28,676826,13617,128076,6071,126009,5932,2067,725,444815,7941,433602,7769,11213,1704,103935,3900,103484,3781,451,355,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2843025,2297,628210,19647,206867,10992,186619,11209,20248,3078,356656,11290,248636,10147,108020,7267,64687,3807,61658,3783,3029,1130,371469,16167,107024,8089,97212,7824,9812,2524,211456,9845,157966,7820,53490,5917,52989,3878,51031,3894,1958,1084,955103,23433,215439,10280,200972,9514,14467,2350,601306,15117,506199,14723,95107,5955,138358,5317,134825,5112,3533,1245,888243,18935,128504,6650,123794,6364,4710,1539,598035,14243,564274,13758,33761,3650,161704,4813,160455,4837,1249,612,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286530,1517,158275,9226,40018,3762,39153,3725,865,461,94034,6379,76233,5092,17801,3021,24223,2295,24107,2295,116,135,99790,7797,24096,3591,22345,3549,1751,887,54564,4786,43353,3954,11211,1945,21130,2187,21130,2187,0,184,378398,13971,82492,5166,79598,5004,2894,1088,225420,8775,197384,7477,28036,3906,70486,3700,70486,3700,0,184,650067,14351,111579,5168,110451,5160,1128,610,443977,8764,425806,8701,18171,2837,94511,4005,93827,4100,684,553,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8774480,3323,1422369,28326,444750,14325,416030,14741,28720,4173,798159,17069,583979,13837,214180,10462,179460,6604,173279,6281,6181,1309,745929,27132,188191,10023,176554,9877,11637,2676,423117,17463,307719,14298,115398,8627,134621,6285,131699,6155,2922,1069,2190406,39506,494516,14938,472293,14765,22223,4191,1323866,26190,1105545,23558,218321,10228,372024,10196,368035,10030,3989,1253,4415776,40344,845951,14706,835709,14139,10242,1742,2952411,28719,2822182,27980,130229,7631,617414,9934,613219,9618,4195,1250,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037063,1913,593075,18292,191433,9449,179292,8831,12141,2550,335999,11257,251820,9557,84179,6776,65643,2838,63482,2844,2161,900,274559,15199,75786,7748,72470,7828,3316,1113,156271,8647,123343,7103,32928,4237,42502,3587,42466,3593,36,43,586642,21177,138570,8949,133189,8638,5381,1480,349159,13158,291777,10830,57382,5565,98913,4125,98174,4150,739,478,582787,15017,87719,6163,86152,6045,1567,736,376611,10557,353602,10223,23009,3103,118457,4160,118022,4155,435,365,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19267869,5816,4236596,45628,1269819,25856,1229366,25758,40453,4468,2429660,26720,2028492,24339,401168,16444,537117,11603,527821,11416,9296,1766,1879414,40798,456116,18251,440392,18120,15724,2844,1094161,24646,898784,21868,195377,11486,329137,8077,327080,7914,2057,777,5162877,50964,1102993,18600,1073898,19263,29095,3973,3219301,38281,2825987,36009,393314,13494,840583,11225,833771,11244,6812,1434,7988982,56310,1307471,21898,1291656,21880,15815,2503,5517970,40981,5262029,38241,255941,11801,1163541,14107,1158317,14102,5224,1201,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9734531,5458,2403436,38467,765863,17378,722482,17579,43381,4976,1367307,23426,902118,18633,465189,13399,270266,8267,266824,8266,3442,1122,1236627,29586,324482,13228,306796,13340,17686,2981,719267,18055,536629,13657,182638,10955,192878,7292,192174,7323,704,402,2963816,40337,628419,15520,598718,14780,29701,3621,1839676,28030,1587687,24653,251989,11094,495721,9528,493752,9654,1969,798,3130652,37024,535525,13712,529156,13607,6369,1715,2080521,25570,1987234,25048,93287,7686,514606,8421,513651,8453,955,504,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,726772,1350,115432,5738,28350,2894,24878,2701,3472,1235,69347,4407,55987,3981,13360,2364,17735,1819,17578,1797,157,121,68008,6190,18032,2658,15840,2414,2192,940,37851,3649,31221,3004,6630,1412,12125,1790,12060,1781,65,77,229289,10115,61292,4560,56171,3923,5121,2220,135116,6183,121476,5730,13640,2412,32881,2206,32804,2167,77,128,314043,9752,60844,4075,58472,3967,2372,934,214467,6589,204883,5867,9584,2033,38732,2165,38594,2171,138,147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11289467,4442,2439838,38780,777165,17954,729892,17113,47273,6289,1402071,23285,1184043,20965,218028,9221,260602,6575,256296,6483,4306,883,1239778,24765,323824,11877,303528,11389,20296,3754,678751,16303,563957,14393,114794,6269,237203,6652,236121,6618,1082,571,3624521,44924,797669,17753,766041,17439,31628,4896,2150300,27100,1949988,27269,200312,8244,676552,10558,673959,10467,2593,910,3985330,35398,688005,14688,674581,14690,13424,2568,2701513,22410,2615442,23388,86071,5939,595812,10266,594564,10198,1248,513,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3784268,2410,926258,16865,310749,9560,283648,9411,27101,3373,522546,10061,325506,8259,197040,7062,92963,3274,92007,3278,956,341,483157,14005,142449,6779,128448,6500,14001,2031,269735,8379,193775,7394,75960,4040,70973,3180,70321,3158,652,369,1222906,18615,299361,8041,278307,7990,21054,2248,726630,12263,595634,11947,130996,6491,196915,5430,195864,5489,1051,586,1151947,16835,189548,7199,181848,7245,7700,1382,765279,11968,713989,11884,51290,3772,197120,4760,196766,4766,354,192,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3950277,2536,881479,24037,246625,11971,237413,11401,9212,2453,541568,14318,449317,13132,92251,7118,93286,4752,92642,4793,644,352,474237,18803,116548,8237,109573,7795,6975,2073,275691,11730,230160,10708,45531,4507,81998,4471,81386,4408,612,545,1181226,23464,248948,8514,239850,8346,9098,2014,714386,15411,640167,14283,74219,6540,217892,7084,217085,7094,807,580,1413335,23957,230591,9704,225178,9526,5413,1402,925329,16244,891131,16768,34198,3779,257415,6074,257007,6055,408,294,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12382549,4229,2373767,35683,717196,19023,678021,18206,39175,4344,1336255,22498,1098556,19793,237699,9123,320316,8671,316829,8675,3487,966,1267157,27585,308373,12378,287037,11856,21336,3224,672336,16209,555958,13867,116378,6611,286448,7330,285476,7400,972,452,3869658,40253,804317,16129,770840,15340,33477,4367,2309111,28510,2092710,26916,216401,9593,756230,10296,753789,10403,2441,670,4871967,44179,815759,15660,800739,15549,15020,2388,3317576,28949,3213339,28189,104237,5008,738632,12693,735831,12572,2801,953,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1014930,800,200780,10822,55572,5109,50780,4904,4792,1826,116311,6930,101726,6614,14585,2313,28897,2890,28564,2839,333,370,99606,8961,24519,3649,23906,3527,613,670,55642,5812,47719,5165,7923,2103,19445,2388,19393,2395,52,87,276184,12512,57485,4955,56295,4822,1190,620,169885,8442,153119,8106,16766,2812,48814,3183,48814,3183,0,206,438360,14653,71689,5103,71123,5187,566,334,301006,10056,290262,9661,10744,2359,65665,3189,65377,3168,288,231,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4736122,3648,1157657,26648,358406,12288,342154,11928,16252,2976,665452,18242,455927,13177,209525,9782,133799,4864,132460,4703,1339,648,612818,22111,157569,10284,150513,10440,7056,2006,352522,14232,266473,11085,86049,6775,102727,4742,102272,4743,455,304,1512872,31281,325070,12661,310397,12249,14673,3144,921257,20668,794626,17669,126631,8094,266545,6169,265343,6113,1202,609,1452775,26649,226093,10431,221690,10203,4403,1210,953166,17738,902055,17768,51111,4514,273516,6728,272975,6731,541,433,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827878,1278,169485,8841,53712,4040,48591,4298,5121,1674,93496,5425,61858,4625,31638,2830,22277,2370,22172,2371,105,99,91312,6220,27200,3236,24048,2937,3152,1154,48680,3586,36532,3172,12148,1751,15432,1678,15296,1654,136,148,287856,10825,75841,4976,71480,4990,4361,1413,170870,6895,149471,7009,21399,2239,41145,2978,41079,2971,66,74,279225,8212,48593,3268,47376,3388,1217,676,181417,5177,175299,5332,6118,1200,49215,2913,49215,2913,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6422742,4167,1600081,34696,512084,15787,481724,15672,30360,4362,906510,20238,638982,17332,267528,11290,181487,5674,178436,5828,3051,1105,813754,22356,209448,10211,199852,10264,9596,2299,469696,14138,362316,12062,107380,7143,134610,5632,134305,5562,305,216,2050200,32359,435103,13819,419128,12907,15975,3853,1272301,21226,1107159,18744,165142,9000,342796,8293,342178,8254,618,400,1958707,29234,313245,10906,308359,10802,4886,1182,1316071,20032,1259036,19651,57035,5715,329391,8721,328779,8716,612,590,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26780825,8065,6446610,79483,2397354,39125,2116822,34028,280532,16650,3469638,44613,1882675,29087,1586963,30819,579618,11182,555434,10953,24184,3022,3248565,59700,968542,25295,842319,25992,126223,9426,1892517,38627,1187731,28710,704786,21726,387506,10946,378377,10966,9129,1998,7914734,79078,2002317,32132,1792475,29845,209842,12364,4915438,53606,3803111,40509,1112327,32085,996979,13288,980795,13692,16184,2597,9170916,69469,1755332,28447,1695740,28427,59592,4380,6244262,48546,5794939,43958,449323,15404,1171322,13312,1161002,13615,10320,2270,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2945258,2351,512023,18884,185244,10137,159559,9161,25685,4132,289815,10134,203896,8914,85919,6504,36964,3119,35732,3116,1232,633,369520,18307,139205,9670,126346,8592,12859,2905,193660,9365,144653,6911,49007,4726,36655,2785,35709,2711,946,481,1074746,28600,361950,12644,342005,12366,19945,3151,608061,17453,530272,15820,77789,5308,104735,4597,103428,4528,1307,640,988969,23676,214314,10567,208777,10316,5537,1423,649007,14893,620010,13953,28997,3512,125648,4225,125283,4170,365,337,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600408,872,102515,5980,25651,3125,25570,3132,81,80,61486,3747,57401,3559,4085,936,15378,1528,15378,1528,0,149,66387,4557,14682,1968,14456,1922,226,223,38279,3054,34772,2905,3507,1009,13426,1448,13417,1449,9,16,188110,6926,37472,2789,36743,2698,729,435,117573,4886,108498,4884,9075,1387,33065,2409,33055,2407,10,17,243396,7612,38908,3257,38849,3253,59,74,159934,5067,155461,5081,4473,1046,44554,2378,44554,2378,0,149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8050563,5810,1342400,30662,398000,13603,366634,13035,31366,4622,782528,19312,536309,14561,246219,12140,161872,5332,158764,5132,3108,1067,765915,27456,207415,12943,189185,11932,18230,3841,435785,14509,326911,12146,108874,7779,122715,6010,120812,5890,1903,910,2298766,36509,552611,12906,525605,12531,27006,4928,1405384,25836,1220303,23620,185081,9993,340771,7223,337778,6925,2993,1158,3643482,37476,684189,13715,672578,14139,11611,2393,2422435,24962,2321099,23937,101336,6882,536858,9298,533937,9344,2921,1069,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7003730,4914,1261126,28550,374203,14030,362339,14479,11864,3191,753167,17959,620237,16698,132930,7386,133756,6055,131041,5856,2715,984,748635,25434,217165,12564,211512,12603,5653,2115,423142,14427,342886,13523,80256,5587,108328,4794,107680,4769,648,333,2052938,36122,494972,14415,479912,14224,15060,2227,1227459,21916,1091602,18426,135857,7884,330507,8159,328439,8215,2068,878,2941031,34320,497641,11817,489409,11869,8232,1942,1999892,23373,1931968,22753,67924,5425,443498,9252,441926,9286,1572,640,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792288,1970,469306,16040,127135,7026,124299,6993,2836,1083,281435,10558,247080,9009,34355,3873,60736,3485,60364,3399,372,308,234717,10612,52694,4101,51271,4043,1423,820,128943,6561,113261,6341,15682,2367,53080,3379,53065,3378,15,26,592227,16155,117987,5926,113862,5907,4125,1311,348001,10664,315679,10038,32322,3473,126239,4794,126239,4794,0,189,496038,14767,73746,5354,71450,5304,2296,951,334583,10506,320505,10484,14078,2136,87709,4699,87709,4699,0,189,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5617691,2751,1016443,19336,309215,10362,291727,10394,17488,2205,585400,11932,491248,11468,94152,5269,121828,3776,120612,3779,1216,577,605566,18436,159297,8877,149825,8769,9472,2099,326703,10579,271078,9071,55625,4111,119566,4083,118810,4107,756,623,1857860,26597,431639,11166,419067,11134,12572,1786,1100579,17411,1015198,16286,85381,5163,325642,7137,324981,7114,661,336,2137822,24557,367878,10800,362217,10978,5661,1103,1464262,16817,1428282,17174,35980,2984,305682,7236,305296,7248,386,224,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570447,996,95567,8373,28157,3784,24041,3480,4116,1282,56553,5403,36904,3604,19649,3035,10857,1615,10857,1615,0,192,62678,7115,18522,3211,17178,3087,1344,767,33012,4279,24146,3216,8866,2378,11144,1624,11058,1587,86,144,183903,9163,52576,4275,48461,4128,4115,1784,104698,6355,89693,5270,15005,2765,26629,2232,26514,2226,115,205,228299,8224,37988,3690,36802,3611,1186,566,158537,5866,147161,5674,11376,2360,31774,2250,31731,2262,43,59,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3442501,965,2027437,20246,504685,8729,490670,9472,14015,2327,1165047,13965,1063038,14926,102009,6882,357705,7043,354769,6966,2936,733,503219,18378,91661,6761,88872,6648,2789,1060,312364,11486,279597,10730,32767,4212,99194,4898,98946,4903,248,182,658533,16788,103020,6935,100370,6867,2650,907,438476,12820,408215,11998,30261,3523,117037,5674,116076,5619,961,479,253312,12997,34929,4148,34544,4106,385,363,173226,10126,166041,9813,7185,1575,45157,3432,44825,3418,332,287,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
