GEO_ID,C27007_001E,C27007_001M,C27007_002E,C27007_002M,C27007_003E,C27007_003M,C27007_004E,C27007_004M,C27007_005E,C27007_005M,C27007_006E,C27007_006M,C27007_007E,C27007_007M,C27007_008E,C27007_008M,C27007_009E,C27007_009M,C27007_010E,C27007_010M,C27007_011E,C27007_011M,C27007_012E,C27007_012M,C27007_013E,C27007_013M,C27007_014E,C27007_014M,C27007_015E,C27007_015M,C27007_016E,C27007_016M,C27007_017E,C27007_017M,C27007_018E,C27007_018M,C27007_019E,C27007_019M,C27007_020E,C27007_020M,C27007_021E,C27007_021M,NAME,C27007_001EA,C27007_001MA,C27007_002MA,C27007_002EA,C27007_003MA,C27007_003EA,C27007_004MA,C27007_004EA,C27007_005MA,C27007_005EA,C27007_006EA,C27007_006MA,C27007_007EA,C27007_007MA,C27007_008MA,C27007_008EA,C27007_009MA,C27007_009EA,C27007_010MA,C27007_010EA,C27007_011EA,C27007_011MA,C27007_012EA,C27007_012MA,C27007_013MA,C27007_013EA,C27007_014MA,C27007_014EA,C27007_015MA,C27007_015EA,C27007_016MA,C27007_016EA,C27007_017EA,C27007_017MA,C27007_018EA,C27007_018MA,C27007_019EA,C27007_019MA,C27007_020MA,C27007_020EA,C27007_021MA,C27007_021EA,state
0400000US36,19556452,1993,9461823,5401,2152865,3863,917583,14495,1235282,14575,6077492,4059,1170385,19686,4907107,19882,1231466,2588,202639,6265,1028827,6252,10094629,4885,2051513,3356,882560,11888,1168953,12310,6404204,3684,1507608,17430,4896596,17272,1638912,2955,359274,7023,1279638,7121,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,1168220,5886,506615,11958,661605,11099,2938815,5731,268827,9592,2669988,9394,644846,2781,63948,3437,580898,4407,5103731,7348,1114791,6016,482835,11711,631956,11272,3160315,4626,412868,11559,2747447,12838,828625,3148,116406,4943,712219,5145,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,86876,1552,15563,2116,71313,2434,243806,2261,14248,1903,229558,2906,46357,543,4029,838,42328,1026,363508,2331,84118,1717,13608,1712,70510,2319,224274,1779,20210,2358,204064,2805,55116,678,5981,1049,49135,1168,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,1343027,3600,498615,10081,844412,9422,3458022,4130,489732,10930,2968290,11771,779593,2043,65433,3260,714160,4014,5861387,4171,1283744,2943,482844,9716,800900,9409,3587067,3654,722957,12191,2864110,12565,990576,2712,106079,4372,884497,5277,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,492805,2484,204538,5253,288267,5151,1138552,2987,81981,4083,1056571,4822,248572,1529,22213,2103,226359,2071,1950400,3699,465613,2334,196032,6114,269581,6089,1175388,2606,127073,4918,1048315,5909,309399,1801,38187,2278,271212,2518,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,438407,3017,189486,7031,248921,6670,1228321,2436,223421,7460,1004900,7575,297605,1601,31235,2640,266370,3364,2026800,3856,421001,2893,184717,6770,236284,6756,1252813,2157,283847,6993,968966,7190,352986,1456,46651,2854,306335,3123,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,1372556,3169,508329,12584,864227,12556,3838463,3268,443681,10765,3394782,10686,915903,2185,90882,3991,825021,4242,6472495,4582,1312748,3539,480428,11833,832320,11536,3974024,3253,652536,11639,3321488,12500,1185723,2612,158237,5423,1027486,5920,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,107996,1075,40880,3252,67116,3250,324802,1365,55046,3798,269756,3954,71113,771,10239,1367,60874,1440,537357,1739,103401,1260,37079,3248,66322,2945,342248,1216,75268,4317,266980,4256,91708,1092,12509,1763,79199,1860,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,559073,4560,246611,7239,312462,7490,1407155,3317,137114,6165,1270041,7301,345778,1538,35031,2818,310747,3072,2489295,5342,527534,4391,232526,7794,295008,7643,1530952,2946,229589,8528,1301363,9198,430809,1959,61153,3854,369656,3642,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,107740,1668,36127,2678,71613,2711,254171,2007,15989,1544,238182,2651,58920,1112,5569,1414,53351,1189,420532,2296,100840,1599,33346,2649,67494,2783,250543,1744,22956,2683,227587,3017,69149,1265,7419,1099,61730,1624,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,758013,3942,318278,7623,439735,7863,1943415,5002,218896,7903,1724519,9254,439560,2438,50618,3116,388942,3519,3355312,5547,732936,3897,304473,8245,428463,8822,2073652,4034,339359,8751,1734293,9699,548724,2453,81668,3832,467056,4552,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,3666888,8574,1499851,20903,2167037,19609,8193983,7901,539674,13124,7654309,15169,1397615,3734,178529,6818,1219086,7071,13731949,10127,3530965,8502,1440272,19820,2090693,20444,8463174,6343,790142,16921,7673032,17921,1737810,3978,283294,8088,1454516,8025,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,467194,2076,95716,5794,371478,5750,879362,1704,51229,3574,828133,4054,140700,1187,10525,1141,130175,1515,1483747,2530,442091,2032,87676,5133,354415,5275,878354,1835,65795,3930,812559,4230,163302,1291,17801,1667,145501,1904,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,61555,814,29752,2397,31803,2297,194862,1134,40467,2762,154395,2696,48670,572,6268,818,42402,999,315020,977,58273,926,27372,2051,30901,1882,198994,837,46900,2500,152094,2583,57753,586,9548,1090,48205,1179,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,954410,5338,264685,9114,689725,8938,2482297,5935,134700,5680,2347597,7427,515073,2497,38960,3271,476113,4008,4210737,6301,912682,5562,255878,9318,656804,8982,2650912,4023,218450,7962,2432462,8245,647143,2491,66340,2977,580803,3415,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,822931,3296,324362,10068,498569,9948,2219266,4007,315515,10921,1903751,10299,467689,1812,48796,3032,418893,3466,3556926,4506,787631,3540,308782,8198,478849,8502,2220895,3127,397198,9120,1823697,9018,548400,1903,75595,3493,472805,3899,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,190955,2248,90796,4533,100159,4286,550126,2121,115483,4880,434643,5034,149054,1114,14113,1604,134941,1737,925370,2531,187441,2259,88136,4217,99305,4254,559219,2033,154066,6011,405153,5791,178710,1253,24395,2379,154315,2611,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,661687,3075,217385,6522,444302,6442,1764181,2424,197901,6731,1566280,7351,394132,1716,39386,1994,354746,2428,2878995,3602,628663,2849,210134,6117,418529,6310,1771746,2083,268617,7016,1503129,7391,478586,1930,58318,2801,420268,3287,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,70399,2168,20063,3057,50336,2684,179642,1874,8675,1555,170967,2332,38283,625,3962,890,34321,1144,288233,2454,68554,2469,16682,2267,51872,2709,177558,2417,14564,2018,162994,2735,42121,666,4992,948,37129,996,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,379621,3557,244347,7078,135274,6934,991236,1131,430154,8984,561082,8729,268107,787,103601,3749,164506,3907,1808830,3875,357577,3619,223081,6139,134496,5819,1100267,1046,538942,9073,561325,9345,350986,892,150476,4204,200510,4130,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
