GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001EA,B25106_001MA,B25106_002MA,B25106_002EA,B25106_003MA,B25106_003EA,B25106_004MA,B25106_004EA,B25106_005MA,B25106_005EA,B25106_006EA,B25106_006MA,B25106_007EA,B25106_007MA,B25106_008MA,B25106_008EA,B25106_009MA,B25106_009EA,B25106_010MA,B25106_010EA,B25106_011MA,B25106_011EA,B25106_012EA,B25106_012MA,B25106_013MA,B25106_013EA,B25106_014MA,B25106_014EA,B25106_015MA,B25106_015EA,B25106_016MA,B25106_016EA,B25106_017EA,B25106_017MA,B25106_018MA,B25106_018EA,B25106_019MA,B25106_019EA,B25106_020MA,B25106_020EA,B25106_021MA,B25106_021EA,B25106_022MA,B25106_022EA,B25106_023MA,B25106_023EA,B25106_024EA,B25106_024MA,B25106_025MA,B25106_025EA,B25106_026EA,B25106_026MA,B25106_027MA,B25106_027EA,B25106_028MA,B25106_028EA,B25106_029EA,B25106_029MA,B25106_030MA,B25106_030EA,B25106_031EA,B25106_031MA,B25106_032MA,B25106_032EA,B25106_033MA,B25106_033EA,B25106_034MA,B25106_034EA,B25106_035EA,B25106_035MA,B25106_036MA,B25106_036EA,B25106_037EA,B25106_037MA,B25106_038MA,B25106_038EA,B25106_039MA,B25106_039EA,B25106_040EA,B25106_040MA,B25106_041MA,B25106_041EA,B25106_042EA,B25106_042MA,B25106_043MA,B25106_043EA,B25106_044MA,B25106_044EA,B25106_045MA,B25106_045EA,B25106_046EA,B25106_046MA,state
0400000US13,3656407,14418,2261166,19480,230926,7624,29618,2718,35423,2897,165885,6752,288430,8786,98440,4753,54446,3620,135544,6206,294308,8852,126333,5907,74024,4693,93951,5140,434418,11072,229082,7245,131316,7633,74020,4160,988183,13416,789106,12116,159164,6304,39913,3209,24901,2924,1395241,15955,344994,10011,5226,1171,23105,2582,316663,9545,285346,9417,11696,1747,51647,4192,222003,8732,209389,7139,34114,2966,103219,5502,72056,5078,222483,8541,98682,5275,99594,5188,24207,2996,216876,8616,178414,7933,34532,3542,3930,1000,38687,3231,77466,4737,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,252435,5537,17089,1448,1944,619,2228,667,12917,1390,17980,2032,5103,1053,3643,798,9234,1460,20966,1781,8427,1162,2682,864,9857,1479,38434,2716,16639,1682,5725,1012,16070,1736,155521,4985,87758,3966,39697,2410,28066,2185,2445,583,193501,4944,27920,2127,799,432,2501,696,24620,1956,25837,2386,1396,599,1844,514,22597,2247,25957,2646,1421,532,3584,926,20952,2434,39370,3250,5841,1054,12736,1973,20793,2356,59940,3265,28905,2385,18691,2111,12344,1890,2837,870,11640,1529,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,411958,6794,46183,3645,6934,1230,7031,1247,32218,2904,62494,3826,23513,2259,11087,1754,27894,2690,59621,4267,26751,2867,16805,2263,16065,2181,83854,4373,49589,3081,25312,2526,8953,1495,154255,5458,125154,5148,22990,2697,6111,1320,5551,2177,185463,6126,50640,4370,1576,668,2342,668,46722,4228,41547,3885,4460,1092,11815,1635,25272,3028,27824,2348,8362,1405,13679,2057,5783,1452,27555,3069,17358,2417,9092,1665,1105,650,20055,2376,17340,2074,2683,1101,32,55,4536,1290,13306,1759,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,3129641,16316,245846,6109,20232,1925,26468,2329,199146,5208,344060,8899,86431,3592,76743,3348,180886,5979,359831,7973,133524,3948,92031,3927,134276,6011,572795,9946,275986,6696,157370,5622,139439,5827,1584567,13766,1134076,13776,345176,7154,105315,5006,22542,2459,1664882,16458,415182,9127,11287,1607,36957,3206,366938,8955,318910,9779,17471,1943,56047,3336,245392,8525,236337,7612,40770,3076,106028,5537,89539,4469,256463,6626,104617,3960,106040,4999,45806,3445,315490,9342,235957,7573,68007,5225,11526,1637,50600,3694,71900,4784,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,1714880,13299,154275,5663,22142,1750,25920,1995,106213,5124,232082,6729,88406,3726,50707,3180,92969,4400,252094,6952,122799,3910,73370,3854,55925,3449,363188,7735,232554,6725,100546,4239,30088,2473,701052,11048,612199,10599,77875,3847,10978,1727,12189,1412,800263,10613,229297,7066,4687,978,21067,2079,203543,6683,182516,5594,11000,1593,54955,3292,116561,5203,125347,5959,35456,3034,65874,4297,24017,2389,113914,5584,73082,4309,34346,3218,6486,1399,83836,4413,76573,4402,6223,1401,1040,448,21685,2458,43668,2743,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,881480,8544,75471,3027,7600,1013,12548,1323,55323,2888,109286,3821,41690,2676,28946,2105,38650,2550,117927,4091,61157,2449,31563,2247,25207,2257,193847,4968,126200,4176,49838,2577,17809,1858,380731,7286,324026,6582,48214,3058,8491,1274,4218,848,365769,7852,103793,4427,3052,787,10984,1236,89757,4500,78999,5127,8450,1574,27806,2473,42743,4025,53832,3334,18532,2056,25310,2101,9990,1752,56381,3682,39922,3083,13118,1770,3341,1183,41495,3316,38146,3067,2615,914,734,410,7003,1359,24266,2345,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,738336,7661,61114,3192,6371,785,9479,1305,45264,2850,89577,4485,31225,2197,23695,2232,34657,3009,97119,3632,47727,2485,25833,1971,23559,2143,151992,5431,92158,4071,42169,2994,17665,2084,333110,6235,270685,6240,54012,2986,8413,1298,5424,1134,373246,7105,92221,4667,2813,866,10457,1513,78951,4254,77049,4341,6754,1168,23995,2107,46300,3231,62096,3969,18003,2187,29089,2803,15004,2079,59159,3902,36597,2809,18496,2419,4066,1048,50930,3780,43003,3380,7123,1543,804,395,10566,1835,21225,1978,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,1138253,12189,157958,5263,32363,2348,29554,2714,96041,4282,169844,5509,81036,3535,33864,2658,54944,3466,161902,5909,89634,4217,39296,3087,32972,2680,224499,5250,149039,4280,57703,3100,17757,2101,413915,7721,356050,6914,49933,2646,7932,1107,10135,1500,577915,9596,173810,6049,6466,1235,18084,1725,149260,5945,119226,5264,13209,1793,40320,3460,65697,4326,81149,5068,29379,3223,36687,3495,15083,2415,80509,5056,52786,4278,23697,2432,4026,1091,57346,4505,51752,4352,4800,1083,794,324,12316,2052,53559,3796,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,1122294,10824,158713,5912,37247,3195,29582,2514,91884,4332,156932,6192,80365,4210,26719,2695,49848,3339,140683,5252,81171,3710,27753,2405,31759,3244,201977,6922,130874,5408,46640,3215,24463,2494,451774,9147,382940,8034,57543,3956,11291,1578,12215,2013,615614,11160,184321,7284,4012,1110,12366,1462,167943,7185,120865,4972,9432,1702,26738,2522,84695,4536,75011,4147,16829,1996,35030,3337,23152,2551,73325,4863,43231,3885,23671,2409,6423,1456,70292,4242,59419,3671,9734,1769,1139,446,20314,2365,71486,4264,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,387101,5032,41316,2633,3717,618,6074,841,31525,2429,51081,2453,15568,1535,12681,1327,22832,1736,52290,3484,22182,1982,12742,1592,17366,2148,84390,3409,43537,2756,24408,1753,16445,1886,155821,4747,117718,4426,31564,2765,6539,1112,2203,481,158125,4266,53177,3750,1887,518,10355,1757,40935,3158,33374,2904,2076,739,8738,1468,22560,2562,19175,1913,3799,968,9856,1553,5520,1263,21023,2412,11748,1832,7763,1589,1512,663,17155,2021,14445,1886,2415,746,295,225,2450,680,11771,1297,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,1436159,11090,78007,3529,3687,731,5684,1067,68636,3414,111640,4370,21005,2193,21409,2343,69226,3411,118648,3896,34229,2357,24476,2016,59943,3231,223478,6692,80896,3744,57848,3446,84734,4173,893918,9052,577718,8799,234755,7328,81445,3701,10468,1539,741775,10581,135476,5775,6352,1331,14609,1812,114515,5424,113949,5840,5321,1179,13175,1986,95453,5304,106172,5917,6618,1415,22411,2308,77143,4868,144155,6184,23464,2363,67318,4722,53373,4005,200531,6883,118407,5168,68618,4461,13506,1869,12853,1977,28639,3267,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,1579953,12525,94869,4568,1744,493,4691,835,88434,4249,125342,4915,11381,1393,26051,2492,87910,4192,135587,5424,32821,2426,30680,2280,72086,3897,245239,6453,79863,4179,63681,3734,101695,4257,970248,11174,601703,8330,264976,6048,103569,5016,8668,1377,979998,12799,246218,7551,10218,1756,34287,3230,201713,6759,161108,6050,11704,1765,22390,2273,127014,5648,118475,4730,13671,2190,31913,2850,72891,4006,152933,5645,36040,2706,65498,4012,51395,4271,240845,7757,153452,6601,68991,4427,18402,2521,22922,2263,37497,2835,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,2717217,13903,282707,6059,23106,2001,36064,2078,223537,5324,370991,7989,116307,4328,95158,4678,159526,5869,383464,7567,187884,5521,100715,3690,94865,4036,546844,8710,331469,6819,149928,4607,65447,3494,1110071,10026,922597,9817,156578,4455,30896,2590,23140,2100,1141315,12832,341636,8081,8153,1214,30659,2172,302824,7750,241071,6845,15283,1940,64400,3927,161388,6129,162382,6394,36116,2791,81334,4778,44932,3527,169466,6885,94363,4835,60654,4566,14449,1661,136062,5266,119245,4865,14681,1950,2136,604,29130,3055,61568,3634,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
