GEO_ID,B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,NAME,B23022_001MA,B23022_001EA,B23022_002EA,B23022_002MA,B23022_003EA,B23022_003MA,B23022_004EA,B23022_004MA,B23022_005MA,B23022_005EA,B23022_006EA,B23022_006MA,B23022_007MA,B23022_007EA,B23022_008EA,B23022_008MA,B23022_009EA,B23022_009MA,B23022_010EA,B23022_010MA,B23022_011EA,B23022_011MA,B23022_012MA,B23022_012EA,B23022_013MA,B23022_013EA,B23022_014EA,B23022_014MA,B23022_015EA,B23022_015MA,B23022_016EA,B23022_016MA,B23022_017MA,B23022_017EA,B23022_018MA,B23022_018EA,B23022_019EA,B23022_019MA,B23022_020EA,B23022_020MA,B23022_021EA,B23022_021MA,B23022_022MA,B23022_022EA,B23022_023MA,B23022_023EA,B23022_024MA,B23022_024EA,B23022_025EA,B23022_025MA,B23022_026EA,B23022_026MA,B23022_027MA,B23022_027EA,B23022_028MA,B23022_028EA,B23022_029MA,B23022_029EA,B23022_030EA,B23022_030MA,B23022_031EA,B23022_031MA,B23022_032MA,B23022_032EA,B23022_033MA,B23022_033EA,B23022_034MA,B23022_034EA,B23022_035MA,B23022_035EA,B23022_036EA,B23022_036MA,B23022_037EA,B23022_037MA,B23022_038MA,B23022_038EA,B23022_039MA,B23022_039EA,B23022_040MA,B23022_040EA,B23022_041EA,B23022_041MA,B23022_042EA,B23022_042MA,B23022_043MA,B23022_043EA,B23022_044MA,B23022_044EA,B23022_045MA,B23022_045EA,B23022_046MA,B23022_046EA,B23022_047EA,B23022_047MA,B23022_048EA,B23022_048MA,B23022_049MA,B23022_049EA,state
0400000US26,6411691,5239,3188789,3848,2487089,11487,2027818,10765,1691721,12531,38207,2719,89432,3886,88722,4091,58844,3613,60892,3215,367598,8098,159503,5299,11155,1473,33943,2705,49429,3272,52172,3413,61396,3260,91673,3825,20294,2145,1756,572,5863,931,11986,1337,14141,1596,37633,3036,701700,10609,3222902,4073,2303304,11291,1481986,11830,1220841,10663,27825,2297,77857,4007,63288,3921,43913,2981,48262,3256,660433,9518,355837,7371,20595,2076,70263,4049,82121,3812,59816,2847,71801,4297,160885,5819,42563,3220,4729,847,16635,2090,21994,2080,24771,1915,50193,3204,919598,11510,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3544080,4010,1783192,3568,1570580,5567,1288047,7461,1088910,7812,22138,1845,60186,3084,53782,2995,31778,2436,31253,2598,218854,6455,103190,5114,5056,796,23098,2296,28921,2794,27981,2426,30608,2262,63679,3388,14698,1516,1231,431,6995,1128,9406,1162,9419,1457,21930,2015,212612,4879,1760888,3488,1457286,6237,970760,8169,818163,9279,16954,1584,53353,3527,37993,3064,22919,2243,21378,1873,387328,7028,216240,5275,12096,1381,40445,2467,48356,2977,32107,2602,38084,2939,99198,4441,27293,2305,2683,585,10777,1349,14246,1675,14240,1646,29959,2359,303602,6153,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1904752,3920,931229,3629,655258,6898,562293,8326,472445,8688,9422,1736,21664,2488,21915,2228,17762,2399,19085,2782,76541,5454,32681,2941,1001,402,6216,1456,11830,2078,8160,1577,16653,2463,16424,2048,4277,1039,187,199,1050,595,1284,760,2113,756,7513,1492,275971,7567,973523,2921,617602,7815,462321,8771,390169,8024,7368,1264,19116,2471,19072,2623,11443,1678,15153,2134,124806,5525,65023,3989,4206,1091,11145,1953,14635,2291,12590,1954,17207,2071,30475,3060,9966,1929,886,453,1830,565,3604,955,4115,1000,10074,1550,355921,7824,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3900813,5284,1938186,4530,1552899,7724,1287071,8490,1102590,9830,21127,2490,51668,3514,43878,3247,33006,2702,34802,3224,217994,6018,92675,4932,5740,1191,24014,2079,31924,2756,24834,2365,38807,2965,47834,3035,11751,1841,1060,474,2942,720,6763,1203,6682,1224,18636,1844,385287,8417,1962627,4220,1459005,11328,1041578,10421,885480,10737,16508,1910,50127,3316,33206,2759,26884,2325,29373,2492,331183,8753,174887,6982,9858,1430,34021,2619,39325,2797,33911,3027,39181,2915,86244,4358,21713,2349,2869,780,8464,1388,11642,1584,12739,1505,28817,2602,503622,11491,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,650980,2123,331013,2403,275249,3900,226851,4163,186683,4732,3960,1171,11837,1581,11146,1721,6547,1240,6678,1200,37357,2710,15480,1689,1798,852,3939,1177,5354,1098,4952,1240,5834,1201,11041,1672,3646,974,402,316,468,268,1077,427,1364,463,4084,1075,55764,4030,319967,2027,244141,3455,168311,3711,138175,3899,3139,882,8382,1366,7209,1297,5829,1214,5577,1230,58820,2813,31906,2349,1914,630,6774,1111,5916,1109,5318,1106,6992,1232,17010,1830,4825,1045,263,156,1640,692,2096,666,3158,855,5028,835,75826,3099,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1197796,2662,604502,2232,534521,4086,452268,4213,396326,4911,7111,1081,14169,1661,13712,1839,9559,1570,11391,1609,64016,3133,30190,1992,1203,405,5553,964,9565,1261,7589,1220,9916,1210,18237,2006,5786,1252,627,358,1721,423,1974,686,2028,504,6101,1031,69981,3863,593294,2298,483362,3875,333999,5306,282248,4936,6209,963,16462,1437,11834,1639,8753,1437,8493,1461,114909,4042,61243,3654,2560,600,11205,1526,16021,1872,10526,1377,13354,1513,34454,2344,9198,1210,911,404,3233,649,4230,838,6165,1023,10717,1328,109932,3952,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1870587,2894,945165,2168,749044,6451,606994,7758,510795,7311,12841,1913,25821,2495,23493,2436,19769,2371,14275,1941,124489,5294,66450,4492,3455,1083,11205,1682,14984,2047,11635,1819,16760,2301,17561,1951,4466,1065,538,427,1059,479,1899,676,2593,706,7006,1136,196121,6284,925422,2356,648925,7265,456307,7198,380497,7994,7645,1046,20299,2235,19431,2138,14484,2084,13951,1823,167685,5632,86557,4278,4644,1007,16714,1881,20630,2730,18600,2134,20540,2582,24933,2056,6703,1352,906,534,1985,632,2334,767,3411,891,9594,1225,276497,7254,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,883732,2065,440598,2051,379391,3814,313510,4785,267276,4696,5276,1089,12851,1813,12595,1711,9770,1727,5742,1137,48633,3123,19496,2158,1101,423,4615,991,6904,1251,7657,1715,8860,1457,17248,2245,3802,1015,799,328,1534,567,2485,835,3598,1006,5030,925,61207,3758,443134,1583,352569,4230,240188,5236,199800,5489,4204,1046,13922,1753,10613,1424,6221,1429,5428,1188,89245,4203,46845,3160,2930,850,11121,1652,11728,1719,7841,1373,8780,1501,23136,2053,5093,932,846,388,2726,763,3584,851,4472,942,6415,1023,90565,4425,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5850970,4544,2899400,3711,2343731,10586,1980947,12060,1707432,13136,31577,2987,77038,4313,70685,4244,43703,3488,50512,3097,290421,9350,131637,6915,7420,1857,27680,2537,35864,3642,35386,3015,52434,3808,72363,4019,21260,2210,829,365,4872,1257,8389,1250,10864,1539,26149,2212,555669,11054,2951570,3213,2134484,13121,1511110,14375,1250525,12810,26654,2784,93946,4901,56114,4088,40484,2804,43387,3592,509611,9976,276353,8728,14908,2001,59569,3390,55883,3372,47636,3533,55262,3647,113763,5337,30100,2902,1687,511,10575,1500,15826,1820,17201,2171,38374,3155,817086,13310,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1311893,3856,659735,3452,492291,6999,403760,7293,342295,7193,6698,1293,14059,2130,15767,2059,10642,1659,14299,1999,73164,4678,33480,3096,1886,764,5278,1279,10107,1877,8337,1651,14076,2291,15367,2045,5667,1453,193,183,882,490,1395,566,1923,517,5307,1231,167444,6606,652158,2755,436585,7441,300945,6867,250888,6542,3611,790,10844,1368,14369,2330,11132,2111,10101,1540,114209,5822,65264,4555,2950,843,6946,1363,10209,1694,14386,2499,14454,2143,21431,2386,6279,1276,428,285,1647,580,2416,655,3284,915,7377,1433,215573,7627,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13104061,7588,6442924,5217,5029934,18160,4190727,20663,3556859,19369,68457,3756,179544,7364,154797,7106,107095,4637,123975,5912,669848,12012,321018,8758,17283,1681,59022,3582,84894,5014,78030,4143,109601,4932,169359,6575,44657,3758,3682,883,13536,1504,19169,2132,23503,2407,64812,3761,1412990,18098,6661137,5600,4758862,17266,3371206,19476,2835872,17335,65478,3407,172257,6627,110449,4949,86186,5367,100964,5527,1117702,15153,617462,11337,33219,2844,111093,4606,125403,5777,102980,5349,127545,5846,269954,7370,72705,3657,8065,1474,24787,2083,38246,2962,43434,3570,82717,4034,1902275,18306,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6495843,6814,3195913,6093,2508826,12346,2111083,13290,1808024,15214,33337,2747,78328,5286,73367,4299,55695,4845,62332,5110,321317,8885,131943,6092,9115,1650,32061,3121,44330,3530,50023,4381,53845,3986,76426,4331,20146,2583,997,388,5231,1025,8626,1443,10743,1569,30683,2553,687087,12521,3299930,5457,2306754,14171,1639304,16166,1362537,15944,29029,2790,91142,4826,64377,4127,43403,3521,48816,3743,540205,11669,272561,8559,15590,2193,50835,3627,69150,4340,59715,4719,72354,4287,127245,6013,35523,3206,3403,883,10848,1670,14045,1897,18840,2086,44586,3477,993176,13940,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,495657,1964,262171,2393,234854,2983,203280,3960,167871,4261,4409,961,10958,1864,7373,1453,5827,1164,6842,1356,24747,2081,10582,1321,579,367,2526,677,3043,766,3716,877,4301,937,6827,1366,3228,1181,82,75,521,413,569,293,643,243,1784,520,27317,2278,233486,1787,192670,2676,134626,3220,109482,3626,2274,787,8899,1654,7312,1260,2624,574,4035,767,45460,2849,24825,2096,1467,557,4710,1134,5760,1051,4219,929,4479,889,12584,1433,4158,952,509,298,747,316,1473,459,1564,458,4133,1025,40816,2500,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7455701,5535,3699591,4583,2979391,10135,2462064,12819,2095617,13676,36946,2991,97259,5431,94492,5072,65529,3723,72221,4259,410036,9855,180405,7010,9280,1440,39081,2415,55635,3557,53780,3413,71855,4050,107291,4088,27694,2494,2160,713,7759,1343,13334,1614,17130,1864,39214,2962,720200,10517,3756110,4454,2787739,14198,1870781,13995,1581549,13691,31285,2968,82388,4005,69897,3831,51924,3377,53738,3079,743652,11923,411870,8595,19714,2055,63889,4027,88584,5235,70477,3980,89118,4570,173306,5916,44382,3052,3696,848,15780,1681,25866,2573,28770,2597,54812,3594,968371,13218,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2477340,3531,1241313,2835,983294,6436,844523,7825,723778,6675,11974,1596,32821,2721,29103,2135,24137,2562,22710,2165,112651,4458,47053,3152,3383,885,10721,1403,15989,1875,15395,1832,20110,1774,26120,1976,8161,1291,487,261,1711,485,2385,570,2577,640,10799,1484,258019,5757,1236027,2307,855436,5888,618329,6971,523760,7252,8808,1228,26266,2116,22479,2052,16945,1766,20071,1999,191395,5843,100726,3925,5746,987,17384,1480,21718,2108,19492,2345,26329,2386,45712,2715,13786,1640,775,308,4077,842,5838,1014,5127,997,16109,1540,380591,6099,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2608518,4070,1303542,3435,1050941,7795,839096,9148,685327,9846,18382,2341,40962,3533,35150,3365,29857,2533,29418,2987,162389,6338,68929,3949,6722,1265,18741,2294,20952,2427,18504,1812,28541,2495,49456,3466,11517,1752,950,405,3406,1084,5878,1199,8208,1239,19497,2217,252601,7667,1304976,3428,951200,8947,609533,8758,493753,8861,12137,1991,35009,2465,25241,2682,18224,1972,25169,2611,265532,7570,134577,5872,8070,1417,30190,2583,32575,3081,27655,2698,32465,3099,76135,4390,19839,2527,3089,791,6934,1223,11999,1988,12339,1849,21935,1772,353776,8956,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8247812,5821,4102147,4540,3310215,11729,2775616,13416,2341589,13263,46904,3144,117203,5561,101740,4456,81886,4810,86294,3856,416397,9606,177371,7628,9520,1220,39032,2870,56784,3474,54943,3684,78747,4810,118202,5063,28036,2661,1843,657,9353,1428,15925,1737,18799,1753,44246,2875,791932,12216,4145665,3710,3061215,13847,2103668,15005,1780520,15167,33136,2732,96701,4440,74962,3776,60345,3907,58004,3344,757318,11302,388552,8389,24030,2220,76896,4176,99137,5330,78521,3711,90182,4758,200229,6572,55188,3614,4343,848,20525,1802,27326,2076,29554,2409,63293,3595,1084450,13562,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,699604,2035,344118,1486,276860,3821,226384,5395,188524,5818,4057,1134,9142,1624,10954,2461,6079,1081,7628,1437,39976,3264,20669,2480,182,181,3723,905,4829,1248,4364,1055,6209,1239,10500,1369,2172,483,218,172,997,515,1540,612,1513,516,4060,903,67258,3755,355486,1738,271147,4417,177193,5266,147014,4919,3097,990,7835,1344,8690,1685,4537,1197,6020,1082,74151,4086,43429,3458,1842,629,6488,1269,7856,1377,5970,1144,8566,1366,19803,2029,5238,1141,663,358,1587,498,3736,981,3078,934,5501,1028,84339,4418,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3137231,4165,1537673,3912,1183369,10173,991275,11670,839683,11436,14377,1746,38293,3168,35692,3368,27193,3024,36037,3376,158836,6073,65796,5002,3284,908,15077,2326,25602,2944,19621,2397,29456,3012,33258,3205,8522,1805,638,351,2221,746,3519,976,4567,1319,13791,2102,354304,10005,1599558,3444,1111821,10381,794553,9685,668440,10126,11068,1820,35021,3050,33000,3482,19630,2008,27394,3281,259389,8968,136815,6870,5852,1107,19640,2132,36892,2958,27980,2669,32210,2906,57879,3551,12298,1393,999,424,4647,1107,8713,1452,9514,1404,21708,2641,487737,10036,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,536788,2279,273658,2459,239499,2922,203924,3469,174489,3748,3509,882,6443,1031,7872,1288,5623,1240,5988,1028,27847,2602,12057,1801,474,289,2484,777,4160,939,3289,837,5383,1113,7728,1080,2275,614,284,226,631,305,562,292,1378,556,2598,527,34159,2637,263130,1841,212527,3710,151278,4093,129922,3871,2445,1057,7578,1201,4124,841,3812,1043,3397,843,47549,2913,27695,2444,911,410,3957,1001,5821,900,4813,947,4352,749,13700,1617,4658,1000,374,226,831,342,1531,560,2219,600,4087,886,50603,3359,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4262155,4848,2093864,5114,1632443,10244,1357266,10890,1155553,10786,21937,2228,56982,3610,48183,3601,34107,2561,40504,3809,224105,7363,93582,5730,5911,1221,22345,2477,31905,3325,30256,2979,40106,3726,51072,3859,12670,2187,790,452,4501,1206,5605,1244,8945,1754,18561,2234,461421,10574,2168291,4490,1510130,11181,1086322,12988,906834,12942,16488,1889,55129,3539,48217,4116,30676,3113,28978,3287,345044,9920,167311,7299,11620,1775,36125,3406,48268,3780,36935,2837,44785,3417,78764,3932,21129,2445,2550,724,7321,1140,9207,1245,11450,1741,27107,2837,658161,12460,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17821741,11807,8923880,9306,7206593,21545,6219166,23562,5337971,26631,106938,5852,225409,8176,225930,9679,154039,7637,168879,6915,817171,16195,359631,11416,20294,2543,82224,6207,104317,6345,99176,4457,151529,7181,170256,6901,47948,3872,3309,1131,8364,1467,15621,1769,23073,2481,71941,4141,1717287,21023,8897861,8487,6109387,23735,4517756,27293,3788733,26950,75569,4860,197338,7198,177395,7392,130770,6394,147951,7138,1298548,16732,655966,14721,36302,2848,110005,5870,164429,7050,147891,7133,183955,8099,293083,9189,77102,4704,8116,1529,22682,2244,35062,3281,42094,3446,108027,5649,2788474,23232,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1872439,3188,945548,2650,824157,5096,666949,6972,570448,7198,14147,2205,23783,2041,21162,2421,18627,2169,18782,2307,125567,5160,58780,3614,4582,1113,11819,1714,19141,2075,14583,1633,16662,1926,31641,2907,6783,1242,900,500,2923,765,4345,983,5369,1151,11321,1737,121391,5179,926891,3243,668395,8648,399279,7716,330993,7486,6516,1565,18301,1995,17133,2370,12746,1650,13590,1906,206446,6904,101664,4987,5443,1190,24568,2413,29752,2526,22398,2393,22621,2456,62670,3660,14988,1746,2530,955,5405,1045,9243,1029,8688,1327,21816,1811,258496,7845,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,411532,1291,203631,1229,170388,2396,137784,2672,114073,2634,2883,730,5917,851,5219,858,5103,976,4589,861,24884,2274,9125,1671,860,494,3234,715,4380,884,3365,786,3920,808,7720,1088,1871,500,103,79,961,399,987,357,849,425,2949,673,33243,2261,207901,1001,169798,2530,112084,2726,94455,3054,2036,471,5591,974,3482,884,3537,874,2983,799,41930,2009,22027,1960,1466,505,5239,833,4439,712,3087,745,5672,1039,15784,1489,3344,654,461,250,1525,561,1769,509,3746,664,4939,893,38103,2479,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5534146,6276,2753046,4799,2267510,10527,1900940,12603,1645819,13140,32410,3112,72928,5001,59681,3969,38710,2647,51392,4113,293794,8681,124897,6297,8177,1286,26678,2617,44196,3437,40342,3180,49504,3785,72776,4542,15269,2326,1062,521,4641,963,7236,1199,13188,2145,31380,2550,485536,10476,2781100,5016,2087493,11555,1515403,14027,1279731,13001,26954,3088,74515,4196,52942,4219,38396,3207,42865,3658,454264,10145,221008,8516,14004,1823,46565,3780,62045,4665,49410,3808,61232,3690,117826,4767,25160,2636,3594,903,12187,1622,16424,1568,18380,2105,42081,2766,693607,11632,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
