GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003MA,B15011_003EA,B15011_004MA,B15011_004EA,B15011_005EA,B15011_005MA,B15011_006MA,B15011_006EA,B15011_007EA,B15011_007MA,B15011_008EA,B15011_008MA,B15011_009MA,B15011_009EA,B15011_010MA,B15011_010EA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013EA,B15011_013MA,B15011_014EA,B15011_014MA,B15011_015MA,B15011_015EA,B15011_016EA,B15011_016MA,B15011_017MA,B15011_017EA,B15011_018EA,B15011_018MA,B15011_019EA,B15011_019MA,B15011_020MA,B15011_020EA,B15011_021EA,B15011_021MA,B15011_022EA,B15011_022MA,B15011_023MA,B15011_023EA,B15011_024EA,B15011_024MA,B15011_025EA,B15011_025MA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028MA,B15011_028EA,B15011_029EA,B15011_029MA,B15011_030EA,B15011_030MA,B15011_031EA,B15011_031MA,B15011_032EA,B15011_032MA,B15011_033EA,B15011_033MA,B15011_034MA,B15011_034EA,B15011_035EA,B15011_035MA,B15011_036EA,B15011_036MA,B15011_037EA,B15011_037MA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US33,334313,7826,162612,4478,41542,2987,18841,2048,2251,890,9445,1679,1384,488,9621,1603,83300,3322,40030,2762,3758,823,18782,1980,5179,1154,15551,1998,37770,2181,17741,1701,1293,453,8581,1441,3675,843,6480,986,171701,4909,50679,2729,15731,1879,7496,1532,7367,1303,6145,1270,13940,1815,90761,3683,25273,2246,13483,1766,16433,1623,16484,2182,19088,1852,30261,1865,6332,1147,3383,781,2734,689,9615,1275,8197,1147,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2318073,20712,1113718,12092,339732,7388,146212,5945,17159,2102,89751,5275,13135,1939,73475,3788,570635,8969,259635,6629,25259,2413,163366,5579,21597,1840,100778,4853,203351,4659,92145,3907,9636,1182,48627,3113,20323,1752,32620,2564,1204355,12860,417845,6624,142474,5037,42475,2701,80930,4639,50442,2920,101524,4389,612453,9383,178123,5208,77956,4625,129854,6203,91141,4342,135379,5607,174057,4970,36222,2413,22539,2158,14534,1613,62583,3237,38179,2665,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,364462,7922,167189,5631,38222,3045,18518,2187,2129,815,5770,1348,1836,997,9969,1740,77795,3802,35274,2742,4367,1032,15272,1869,6249,1162,16633,1862,51172,2843,22895,2168,3274,856,9828,1434,5954,1270,9221,1299,197273,5091,49513,3231,17025,1821,5181,1058,6726,1454,6572,1293,14009,1605,99946,3715,24681,2139,11845,1432,16111,1775,22879,2158,24430,2311,47814,2618,8934,1298,6182,1227,3507,995,14931,1827,14260,1850,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4778463,27143,2211794,17375,792519,12121,313170,9005,41768,3633,187970,7379,30875,2584,218736,7181,1013562,13559,417918,10028,57726,4083,235427,7636,52077,3462,250414,7490,405713,6381,181058,4957,21173,2048,75406,3544,42154,2391,85922,4216,2566669,18234,995044,12857,308773,8984,96842,4498,168890,7663,111009,5382,309530,9103,1178219,12147,318839,8830,151335,5886,199866,6578,188130,5721,320049,9094,393406,6372,83671,3694,46471,3142,27752,2591,124590,4872,110922,4092,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1991057,18267,909648,11120,264573,7631,112761,5633,12763,2013,57704,3812,9580,1624,71765,4055,450832,8464,191471,5878,26856,2318,119345,4623,23728,2478,89432,4221,194243,4936,87469,3841,10355,1519,42567,2635,21182,1879,32670,1940,1081409,12817,362507,8067,116362,5649,42233,3612,62505,3665,48889,3341,92518,4756,544108,9882,145960,4413,70830,3680,106717,5198,99681,4585,120920,5030,174794,4900,33051,2349,19786,1664,13502,1351,66227,3154,42228,2831,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,143403,5280,66783,3141,25623,2630,11367,1789,2975,924,5055,1181,1303,416,4923,1213,30392,2349,13249,1565,1560,446,7017,1316,4251,734,4315,971,10768,1145,3887,791,867,319,1817,490,2246,518,1951,591,76620,3469,30334,2255,7246,1337,6747,1055,5295,1090,5057,1013,5989,1230,35761,2115,4485,866,6936,1082,7878,1117,9216,1070,7246,1127,10525,1290,633,249,1783,526,724,411,5186,856,2199,818,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2115116,20597,1009756,12200,315491,7226,133851,4923,20815,2333,73159,4156,17586,1879,70080,3760,495566,9445,196086,5899,32753,2939,140421,5057,38486,2504,87820,4694,198699,4942,78203,3435,10296,1256,46244,2831,33198,2252,30758,2453,1105360,13856,385663,8417,102783,4925,61239,4183,67152,4049,61454,3616,93035,4579,546540,10107,113402,5160,86397,4647,109434,5064,115132,4955,122175,4830,173157,5397,26302,2490,22099,1950,11973,1393,77074,3334,35709,2403,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,630004,9574,300163,6191,89794,3863,36410,2503,4944,1085,21996,1662,5308,1085,21136,1891,139079,3954,49943,2721,9540,1271,39459,2745,13828,1286,26309,1994,71290,2942,27339,1939,3199,635,17142,1487,13818,1354,9792,1197,329841,6390,110261,4417,30861,2453,15476,1544,22347,1981,17014,1786,24563,2279,160701,4303,30136,2338,21904,1953,36994,2661,42245,2225,29422,2484,58879,2727,8227,1010,6083,972,5890,881,29844,1946,8835,1099,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,901667,13664,436247,9365,133759,5488,64001,3660,7128,1326,22691,2565,2794,976,37145,3092,199058,6389,94026,4310,11006,1600,37155,2490,11070,1667,45801,2699,103430,3873,48561,2945,5638,1069,15823,1657,11494,1279,21914,2359,465420,7682,161639,5026,60542,3613,19134,1975,17723,1988,12604,1913,51636,3389,214383,5361,62231,3079,24899,1955,32250,2957,33181,2543,61822,4043,89398,3428,18447,1906,11850,1714,5379,1062,29287,2584,24435,2243,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2641023,21056,1261763,13502,400594,9419,168384,6346,22923,2074,93107,4621,22335,2457,93845,4454,603113,9167,253233,5927,35698,2153,157900,5228,44242,2986,112040,4927,258056,5247,106694,4346,14279,1419,56840,3104,39838,2442,40405,2363,1379260,12242,493446,9123,148743,5240,66968,3691,81467,4533,69958,4267,126310,5160,671275,9056,162801,5345,107805,3830,126745,5296,132244,4654,141680,5548,214539,5214,34831,2493,28992,1901,14193,1706,87593,3712,48930,2775,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,238818,7116,113492,4259,33176,3244,15089,2379,2313,850,5550,1149,1256,564,8968,1585,55962,2740,24480,2139,2694,810,12804,1548,2749,774,13235,1626,24354,1827,8825,1229,1089,449,6487,1053,2359,727,5594,881,125326,4668,40521,3290,12654,2030,4550,989,7616,1315,5329,1192,10372,1717,64517,2947,15766,1509,8564,1463,12112,1637,11420,1415,16655,1931,20288,1896,3782,754,3158,795,1020,433,5924,990,6404,918,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,890241,14519,421853,8784,114469,5398,45726,3288,6957,1358,26825,2693,5340,1490,29621,2951,198422,6363,79532,3794,10690,1747,57403,3602,12544,1890,38253,2883,108962,3684,45753,2704,5074,937,27791,2246,10620,1330,19724,1708,468388,8950,151478,4674,42857,3594,19004,1984,28865,2486,22144,2564,38608,3000,234025,7413,54844,3880,34270,3126,48024,3779,48949,3431,47938,3269,82885,3503,14966,1661,9241,1415,8792,1353,32088,2013,17798,1744,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,154885,5664,72631,3539,22448,2226,9144,1537,1340,721,5478,1080,1911,618,4575,916,33024,2658,12496,1395,2074,526,9541,1312,3505,650,5408,1097,17159,1424,6788,995,566,341,3061,690,4058,828,2686,712,82254,3466,27786,2277,7738,1494,4569,919,4430,877,5756,1044,5293,1080,40487,2247,9004,1394,5759,729,6814,1102,11647,1547,7263,1031,13981,1312,2014,731,1668,547,573,231,6963,1224,2763,682,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1151080,15383,540241,9781,171088,6696,63803,5023,8555,1630,43362,3768,8224,1402,47144,3453,253851,6601,95836,4731,15445,2004,70672,3745,18061,2354,53837,3720,115302,3624,49597,2390,7689,1167,27487,2106,12620,1499,17909,1741,610839,10302,218589,6102,57667,4324,31926,3026,39424,2882,33499,3276,56073,3658,299318,7723,61527,3671,44310,3198,67236,3699,60317,3505,65928,3962,92932,3726,14412,1476,9928,1227,8444,1357,38991,2753,21157,2171,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4955374,31878,2401042,20592,789467,13227,357946,9804,43261,3831,202211,7809,21957,2550,164092,6904,1163597,13448,517612,11032,75587,4479,322902,8024,57433,4252,190063,6875,447978,8786,199207,6334,22247,2097,116092,5042,47737,3350,62695,3698,2554332,20376,968824,15566,298756,9128,112784,5324,200834,7754,112625,5572,243825,9753,1228243,15110,291570,8772,153267,7373,285053,8642,244005,7699,254348,8926,357265,6249,54691,3392,38749,3051,37368,2971,148467,5027,77990,3321,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,554712,9610,297241,6813,106698,3860,42341,2538,7530,1383,26734,2528,3677,897,26416,2513,136226,4711,56261,3132,9088,1282,37436,2723,8222,1252,25219,2069,54317,2589,23602,1483,3759,723,10188,1175,7348,1150,9420,1294,257471,5775,104512,3924,25855,2601,15026,1788,12430,1296,16222,1671,34979,3221,115313,3787,28232,2346,15830,1769,16432,1907,25130,2252,29689,2489,37646,2101,4698,906,4508,955,1441,593,17088,1386,9911,1196,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162072,4879,72848,3146,17831,1813,7837,1138,576,332,2971,843,184,177,6263,1186,35213,2050,16329,1327,1417,619,5253,805,2854,693,9360,1071,19804,1264,9238,1019,488,226,2691,587,2079,568,5308,865,89224,2784,24246,1699,9229,1194,2358,553,2983,948,2493,673,7183,979,44549,2174,13723,1525,5185,894,4184,748,8385,953,13072,1458,20429,1196,3776,707,2826,657,860,430,6695,1004,6272,797,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2102044,20628,1015674,12820,316180,8280,159787,6211,13634,1824,60879,4155,8509,1226,73371,4298,508713,8499,253031,6062,22343,2508,115180,4721,20699,2208,97460,4176,190781,4945,92646,3614,7775,1026,40116,2870,13111,1672,37133,2578,1086370,14228,386040,8154,150510,6052,38518,2880,64046,3504,31287,2812,101679,4739,541375,8835,171809,5846,61436,3451,105152,4386,75383,3598,127595,5143,158955,4608,35572,2852,15771,1758,11952,1512,52535,2992,43125,2365,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1670893,18010,829327,11890,256009,7170,133813,5219,13561,2107,48947,3716,7343,1600,52345,4106,389369,8150,195082,5589,21754,2111,74298,3984,19426,1751,78809,4667,183949,5745,91051,4146,10122,1288,30989,2294,18603,1583,33184,2381,841566,10126,290609,6600,111293,4877,29700,2517,43702,2870,23211,2125,82703,4122,404745,7302,122414,5268,50936,3283,65431,3506,53624,3901,112340,4565,146212,4718,31852,2258,20170,1815,11576,1297,44204,2911,38410,2907,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,254414,8130,119351,4274,35465,2828,15766,1741,2526,900,5524,1431,2788,797,8861,1662,55181,3121,20196,2020,4415,916,13872,2109,6976,1145,9722,1251,28705,2086,11145,1316,1561,579,4963,757,5866,1006,5170,1191,135063,5755,46244,3766,13484,1845,7983,1331,6802,1355,7099,1434,10876,1542,65060,3570,10435,1347,13306,1583,11246,1425,17695,2217,12378,1722,23759,2008,3771,899,2257,796,2027,660,10779,1215,4925,960,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1112458,12771,521600,8647,158481,4874,66572,3694,8263,1382,37972,2766,8845,1163,36829,2728,257984,5971,101254,3568,17617,1736,68406,3312,22341,2088,48366,2992,105135,3361,43379,2397,6601,1118,21086,1620,16084,1485,17985,1822,590858,7666,205849,5167,56921,2995,28202,2355,36234,2721,28361,1993,56131,3072,291420,5820,60606,2779,49329,3036,56114,2894,64859,3105,60512,3192,93589,3106,11287,1351,15100,1355,5220,820,42014,2185,19968,1601,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,102034,5245,50548,3031,15794,1946,7429,1393,754,344,2821,948,866,415,3924,1003,21814,2076,9419,1427,1921,729,4123,864,3145,932,3206,740,12940,1474,6451,1132,616,280,1855,565,2198,655,1820,632,51486,3709,17029,1962,5034,1333,2063,775,2208,687,3239,812,4485,1214,24531,2380,5519,1010,3744,1171,3109,771,7481,1208,4678,1093,9926,1221,1782,741,1130,520,613,337,4211,852,2190,802,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,590228,12371,222139,7025,68595,4434,22968,2768,7170,1768,20041,2509,6968,1796,11448,2085,114087,5386,38279,3383,8890,1543,42620,3146,12039,1882,12259,1680,39457,2623,11993,1631,1676,517,12600,1675,8108,1254,5080,1324,368089,8657,123714,5458,28798,3031,14154,2294,38211,3540,22920,2808,19631,2320,192290,6376,36785,3216,25151,2483,68303,3911,39642,2827,22409,2252,52085,2948,8121,1215,6550,1225,8845,1381,22673,2099,5896,1010,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
