GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001MA,B25101_001EA,B25101_002MA,B25101_002EA,B25101_003MA,B25101_003EA,B25101_004MA,B25101_004EA,B25101_005MA,B25101_005EA,B25101_006EA,B25101_006MA,B25101_007MA,B25101_007EA,B25101_008EA,B25101_008MA,B25101_009MA,B25101_009EA,B25101_010EA,B25101_010MA,B25101_011EA,B25101_011MA,B25101_012MA,B25101_012EA,B25101_013MA,B25101_013EA,B25101_014MA,B25101_014EA,B25101_015MA,B25101_015EA,B25101_016EA,B25101_016MA,B25101_017MA,B25101_017EA,B25101_018MA,B25101_018EA,B25101_019MA,B25101_019EA,B25101_020MA,B25101_020EA,B25101_021EA,B25101_021MA,B25101_022EA,B25101_022MA,B25101_023MA,B25101_023EA,B25101_024MA,B25101_024EA,B25101_025MA,B25101_025EA,B25101_026MA,B25101_026EA,B25101_027EA,B25101_027MA,B25101_028MA,B25101_028EA,B25101_029MA,B25101_029EA,B25101_030MA,B25101_030EA,B25101_031MA,B25101_031EA,B25101_032EA,B25101_032MA,B25101_033EA,B25101_033MA,B25101_034MA,B25101_034EA,B25101_035MA,B25101_035EA,B25101_036MA,B25101_036EA,B25101_037MA,B25101_037EA,B25101_038EA,B25101_038MA,B25101_039MA,B25101_039EA,B25101_040MA,B25101_040EA,B25101_041MA,B25101_041EA,B25101_042MA,B25101_042EA,B25101_043EA,B25101_043MA,B25101_044MA,B25101_044EA,B25101_045MA,B25101_045EA,state
0400000US13,2261166,19480,1496199,17033,93249,5246,185,157,1299,520,91765,5236,145678,5934,2757,792,21275,2445,121646,5802,175385,7572,20267,2474,63124,4563,91994,5084,302390,9806,100192,5636,129359,7588,72839,4118,769248,12855,571292,10286,158303,6225,39653,3239,10249,1840,764967,13927,137677,6505,29433,2716,34124,2762,74120,4421,142752,5250,95683,4577,33171,2611,13898,1685,118923,5426,106066,5157,10900,1825,1957,646,132028,5547,128890,5452,1957,715,1181,598,218935,7339,217814,7329,861,360,260,212,14652,2093,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252435,5537,166018,5296,5490,1005,0,182,38,42,5452,1011,7664,1339,179,176,295,170,7190,1331,11391,1538,598,307,1408,564,9385,1496,23878,2291,2987,862,4930,998,15961,1743,116440,4281,48972,3425,39451,2390,28017,2182,1155,478,86417,4271,11599,1423,1944,619,2190,661,7465,1225,10316,1467,4924,1072,3348,774,2044,620,9575,1210,7829,1096,1274,462,472,212,14556,1500,13652,1459,795,327,109,114,39081,2530,38786,2536,246,121,49,71,1290,379,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,411958,6794,269192,7259,19717,2544,218,209,128,165,19371,2528,33099,3077,724,350,5852,1255,26523,2735,36339,3224,5146,1357,15365,2170,15828,2187,58151,3902,24373,2565,24901,2472,8877,1489,117396,5179,88452,4837,22874,2685,6070,1329,4490,2195,142766,5681,26466,2458,6716,1226,6903,1250,12847,1668,29395,2607,22789,2236,5235,1150,1371,572,23282,2255,21605,2290,1440,612,237,203,25703,2336,25216,2308,411,411,76,130,36859,2815,36702,2826,116,142,41,75,1061,358,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3129641,16316,2013018,15790,92297,4134,5,10,1232,402,91060,4105,154145,5148,3910,716,18650,1888,131585,4632,200283,6394,21303,1972,55727,2884,123253,5482,370149,8070,96033,3825,139305,5304,134811,5650,1187704,13444,744652,12358,338514,7074,104538,4978,8440,1397,1116623,11644,153549,5232,20227,1926,25236,2301,108086,4477,189915,6487,82521,3571,58093,3343,49301,3298,159548,4856,112221,3557,36304,2573,11023,1624,202646,5755,179953,5669,18065,1728,4628,985,396863,7312,389424,7566,6662,1141,777,262,14102,1754,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1714880,13299,1136967,11511,61144,3674,78,90,1428,394,59638,3701,117849,5200,7586,1303,26362,2240,83901,4425,154765,5991,32532,2513,67519,3724,54714,3439,252811,6874,123742,4933,99178,4227,29891,2469,545768,9690,457302,9231,77583,3852,10883,1713,4630,982,577913,8764,93131,4121,22064,1766,24492,1950,46575,3310,114233,4835,80820,3613,24345,2143,9068,1237,97329,4152,90267,3818,5851,916,1211,391,110377,4564,108812,4527,1368,421,197,165,155284,5950,154897,5939,292,195,95,114,7559,974,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,881480,8544,527408,7537,23225,1942,42,62,457,202,22726,1969,42692,2392,1710,463,9106,1237,31876,2333,62241,3453,12044,1362,25687,2038,24510,2237,119893,4136,53883,2882,48544,2530,17466,1820,278020,6569,221540,5993,48009,3055,8471,1276,1337,513,354072,5766,52246,2453,7558,1013,12091,1260,32597,2023,66594,2875,39980,2624,19840,1791,6774,1031,55686,2262,49113,2047,5876,1193,697,292,73954,3095,72317,3081,1294,398,343,243,102711,3472,102486,3467,205,182,20,33,2881,650,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,738336,7661,444283,6903,17870,2034,65,62,347,181,17458,2010,36190,2880,1072,350,6969,1042,28149,2719,52151,2873,7452,961,21913,1863,22786,2060,95189,4444,37001,2659,40683,2943,17505,2046,241691,5095,179582,4638,53696,2985,8413,1298,1192,472,294053,6249,43244,2570,6306,769,9132,1312,27806,2007,53387,3249,30153,2210,16726,1885,6508,1031,44968,2248,40275,2127,3920,730,773,374,56803,2825,55157,2777,1486,397,160,170,91419,4199,91103,4168,316,210,0,168,4232,1016,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1138253,12189,659302,9489,51040,3071,247,237,1559,549,49234,3011,72861,4053,4669,888,18319,1945,49873,3269,85434,4082,17875,2100,35350,2924,32209,2670,145230,4768,70951,3802,56793,3121,17486,2013,301155,6369,243632,5593,49591,2645,7932,1107,3582,884,478951,7423,106918,4501,32116,2318,27995,2544,46807,3058,96983,3837,76367,3598,15545,1818,5071,921,76468,3511,71759,3354,3946,894,763,372,79269,3558,78088,3508,910,402,271,364,112760,4351,112418,4318,342,196,0,187,6553,1255,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1122294,10824,587929,10500,41410,3195,312,252,989,403,40109,3137,57308,3629,2094,782,9757,1653,45457,3105,65444,4402,10110,1374,24481,2310,30853,3106,112952,4854,43194,2966,45487,3189,24271,2492,307167,8225,238957,7179,56919,3938,11291,1578,3648,1103,534365,9029,117303,5171,36935,3180,28593,2433,51775,3055,99624,4663,78271,4236,16962,1827,4391,829,75239,3984,71061,3742,3272,1011,906,376,89025,4349,87680,4274,1153,453,192,161,144607,5611,143983,5519,624,403,0,204,8567,1535,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,387101,5032,240701,4924,15197,1673,31,37,230,168,14936,1654,21784,1657,1074,431,3413,687,17297,1558,29709,2462,3743,751,9612,1424,16354,2010,56701,2813,17106,1879,23233,1707,16362,1860,116542,4324,78909,3771,31094,2693,6539,1112,768,345,146400,4101,26119,1920,3686,615,5844,810,16589,1572,29297,1922,14494,1428,9268,1175,5535,966,22581,2196,18439,1828,3130,645,1012,405,27689,2154,26431,2035,1175,469,83,91,39279,2278,38809,2242,470,282,0,163,1435,398,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436159,11090,1061376,10425,35956,2730,0,195,64,108,35892,2712,58430,3479,463,283,4097,972,53870,3228,75820,3468,4598,1094,14143,1444,57079,3255,160274,5605,23329,2147,52917,3341,84028,4150,724461,8457,409978,7230,233243,7220,81240,3703,6435,1318,374783,7102,42051,2520,3687,731,5620,1047,32744,2361,53210,2709,20542,2164,17312,1844,15356,1532,42828,2300,29631,1989,10333,1388,2864,767,63204,3635,57567,3322,4931,1054,706,283,169457,5730,167740,5775,1512,378,205,178,4033,851,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1579953,12525,1105274,13289,40150,2674,0,200,136,111,40014,2661,56960,3770,720,396,2330,701,53910,3606,75082,4133,2201,574,9313,1404,63568,3559,162519,5745,15625,1989,48294,3547,98600,4043,766690,11705,403495,9180,260373,6160,102822,4991,3873,888,474679,8701,54719,3781,1744,493,4555,818,48420,3481,68382,3139,10661,1323,23721,2386,34000,2545,60505,3573,30620,2342,21367,1848,8518,1373,82720,4543,64238,3940,15387,1645,3095,806,203558,5494,198208,5708,4603,872,747,361,4795,934,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2717217,13903,1648618,12707,99673,3977,252,143,1385,327,98036,3885,162437,5684,5177,874,28695,2317,128565,5263,202750,5669,31552,2037,80528,3462,90670,3855,348397,6943,140023,4614,143910,4378,64464,3475,828297,9799,642460,9299,155088,4421,30749,2599,7064,1039,1068599,11138,183034,4950,22854,1989,34679,2127,125501,4423,208554,6175,111130,4326,66463,3703,30961,2263,180714,5424,156332,5362,20187,1707,4195,790,198447,5802,191446,5597,6018,1005,983,342,281774,6356,280137,6284,1490,416,147,103,16076,1819,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1523273,9834,1011325,9223,32261,2040,7,11,658,312,31596,2078,69984,3884,2140,500,7803,951,60041,3700,98082,4382,11269,1210,32029,2696,54784,2975,195630,5359,54086,3117,87600,3565,53944,3065,612665,6877,426296,6939,152758,4533,33611,2454,2703,702,511948,6991,64468,2697,7771,975,12334,876,44363,2490,82071,2557,42394,1982,25542,1779,14135,1426,75761,2924,64848,2690,9108,1112,1805,410,102770,3590,98081,3569,3724,718,965,302,182725,4812,181565,4829,1115,534,45,60,4153,758,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,744203,8716,368624,8106,38289,3495,0,207,206,165,38083,3513,47401,3085,1095,451,10490,1551,35816,2914,48610,3613,8499,1539,19164,2374,20947,2481,75972,4884,36802,3013,28215,3008,10955,1548,155460,6027,123133,5540,27343,2733,4984,1209,2892,847,375579,7537,83799,4208,21824,2717,21448,2131,40527,2823,79795,3837,57651,3529,16448,1901,5696,1258,57295,3761,53911,3552,2827,851,557,366,62002,3716,61214,3677,708,370,80,103,84040,4242,83934,4242,106,94,0,207,8648,1471,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
