GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001MA,B27001A_001EA,B27001A_002EA,B27001A_002MA,B27001A_003MA,B27001A_003EA,B27001A_004MA,B27001A_004EA,B27001A_005MA,B27001A_005EA,B27001A_006MA,B27001A_006EA,B27001A_007MA,B27001A_007EA,B27001A_008MA,B27001A_008EA,B27001A_009EA,B27001A_009MA,B27001A_010MA,B27001A_010EA,B27001A_011EA,B27001A_011MA,B27001A_012MA,B27001A_012EA,B27001A_013EA,B27001A_013MA,B27001A_014EA,B27001A_014MA,B27001A_015MA,B27001A_015EA,B27001A_016MA,B27001A_016EA,B27001A_017MA,B27001A_017EA,B27001A_018MA,B27001A_018EA,B27001A_019MA,B27001A_019EA,B27001A_020MA,B27001A_020EA,B27001A_021MA,B27001A_021EA,B27001A_022EA,B27001A_022MA,B27001A_023MA,B27001A_023EA,B27001A_024EA,B27001A_024MA,B27001A_025MA,B27001A_025EA,B27001A_026EA,B27001A_026MA,B27001A_027EA,B27001A_027MA,B27001A_028EA,B27001A_028MA,state
0400000US46,713276,2729,54361,1331,51811,1372,2550,854,104684,1728,100705,2126,3979,1010,67553,1168,60298,1569,7255,1180,88511,1540,76660,2244,11851,1768,80403,1012,72746,1900,7657,1516,91420,944,83553,1493,7867,1421,105148,606,98595,1218,6553,982,67763,390,67643,412,120,149,53433,522,53377,503,56,82,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5058324,9453,337358,4493,326463,4555,10895,1877,733902,6048,702195,6653,31707,4069,452893,3104,385656,5558,67237,5180,631018,4655,516826,5875,114192,6128,639591,3585,544715,5577,94876,5814,703800,2622,610244,5444,93556,5004,696597,1959,639794,3751,56803,3608,520818,1438,518890,1659,1928,917,342347,1445,341026,1391,1321,648,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20271608,39369,1719496,13708,1592928,14746,126568,8722,3525994,16661,3139316,20638,386678,16224,1968194,10596,1410300,14843,557894,13214,2824097,14837,1998602,16637,825495,15815,2651786,11457,1973040,17462,678746,16315,2601209,10596,2099992,13427,501217,13036,2363043,7284,2045369,11027,317674,8911,1565818,6076,1540881,6537,24937,3565,1051971,5249,1039637,5376,12334,2216,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2590611,11286,251822,3943,239688,4680,12134,2006,518506,5014,484799,6266,33707,3834,285940,2869,251245,3539,34695,3232,373135,3117,321761,4381,51374,4005,346847,3153,303272,3926,43575,3534,267982,2300,240161,3943,27821,3483,259008,1597,238611,2631,20397,2543,169408,1047,167502,1261,1906,629,117963,1143,117540,1194,423,272,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,587482,1388,33092,1018,32849,1051,243,157,76591,1192,75785,1281,806,440,62484,705,58771,1191,3713,1084,65317,613,59646,1221,5671,1119,66080,489,62239,984,3841,864,85882,556,81791,1020,4091,874,93815,407,89752,1085,4063,944,63103,278,63084,280,19,28,41118,410,41118,410,0,149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5579033,14987,376085,5225,359578,5681,16507,2547,784578,5757,747541,7191,37037,4513,496132,4435,430996,5950,65136,4949,735707,5365,629602,7768,106105,6007,697615,5958,618429,6397,79186,5135,801123,4411,725417,5401,75706,4955,771209,2384,716735,4533,54474,3962,547311,1852,544455,1793,2856,962,369273,1735,368170,1803,1103,530,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5437678,12544,367493,4717,357460,4756,10033,2070,751839,6990,731249,8190,20590,3008,462361,4529,418135,4032,44226,3860,745751,5249,659670,7102,86081,5232,678976,4206,617916,5176,61060,4718,750798,3430,702064,4789,48734,3969,785205,2326,745701,3812,39504,3187,542495,1793,539755,1962,2740,859,352760,1601,352113,1602,647,369,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1701847,2629,111354,2391,108674,2674,2680,999,233862,2645,226806,2850,7056,1495,146581,1197,132508,2496,14073,2202,196125,1839,170402,3127,25723,2714,212492,1616,193086,2462,19406,2331,231344,856,213095,2311,18249,2300,254061,960,241934,2079,12127,1713,188316,586,188053,681,263,238,127712,696,127588,732,124,192,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4913362,9644,314730,3755,304170,3800,10560,1227,699212,5140,674347,5568,24865,2594,456622,2034,420811,3203,35811,2823,590665,3306,532959,4213,57706,4084,582755,3080,542221,3755,40534,3478,710486,1987,672388,3459,38098,2732,731244,1455,700537,2752,30707,2423,472500,1137,470738,1164,1762,679,355148,1199,354716,1225,432,232,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,528275,3802,40386,1938,37324,2178,3062,993,80848,2389,74926,2554,5922,1493,50097,1617,41817,2131,8280,1898,70781,1992,58009,2395,12772,2130,65856,2131,56004,2540,9852,1752,65554,1659,56155,1737,9399,1542,76670,951,68441,1731,8229,1700,47561,743,47531,739,30,53,30522,748,30522,748,0,192,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2340806,19147,150724,4365,148202,4341,2522,850,351476,8105,339117,8458,12359,2150,227415,5573,213377,6029,14038,2399,278503,5948,253757,5928,24746,2469,294529,6485,270114,6535,24415,2507,294791,5926,273920,6083,20871,2421,291810,5567,274016,5605,17794,2333,253855,4039,251863,4105,1992,721,197703,3567,196634,3561,1069,402,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
