GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001MA,B17014_001EA,B17014_002EA,B17014_002MA,B17014_003EA,B17014_003MA,B17014_004MA,B17014_004EA,B17014_005MA,B17014_005EA,B17014_006EA,B17014_006MA,B17014_007MA,B17014_007EA,B17014_008EA,B17014_008MA,B17014_009EA,B17014_009MA,B17014_010MA,B17014_010EA,B17014_011EA,B17014_011MA,B17014_012MA,B17014_012EA,B17014_013EA,B17014_013MA,B17014_014EA,B17014_014MA,B17014_015MA,B17014_015EA,B17014_016EA,B17014_016MA,B17014_017EA,B17014_017MA,B17014_018MA,B17014_018EA,B17014_019EA,B17014_019MA,B17014_020EA,B17014_020MA,B17014_021EA,B17014_021MA,B17014_022EA,B17014_022MA,B17014_023MA,B17014_023EA,B17014_024EA,B17014_024MA,B17014_025EA,B17014_025MA,B17014_026EA,B17014_026MA,B17014_027EA,B17014_027MA,B17014_028EA,B17014_028MA,B17014_029MA,B17014_029EA,B17014_030EA,B17014_030MA,B17014_031MA,B17014_031EA,B17014_032MA,B17014_032EA,B17014_033EA,B17014_033MA,B17014_034EA,B17014_034MA,B17014_035EA,B17014_035MA,state
0400000US37,2506215,19366,295381,9091,100782,4421,29757,2957,48628,3413,19681,2485,2716,851,194599,7580,33552,3314,11516,1927,19083,2508,2478,789,475,341,161047,7179,58505,4338,90835,5857,10373,1561,1334,539,2210834,17777,1728668,17187,261443,6565,447442,11598,848755,13256,171028,5786,482166,10132,135752,6248,13349,1989,76483,4848,39707,3465,6213,1489,346414,8324,36708,2607,190130,6391,99796,6441,19780,2374,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4380,882,1797,571,1583,475,969,346,31,42,8629,1556,2444,838,520,237,1393,660,531,441,0,151,6185,1231,1946,697,3652,830,511,370,76,85,175201,4079,145917,4204,16026,1185,27820,2407,83637,3918,18434,1743,29284,2979,11162,1549,423,302,5789,1161,3784,848,1166,596,18122,2462,768,370,9009,1865,7330,1288,1015,510,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,90171,5007,30562,2144,38318,3201,19408,2575,1883,705,223368,6602,34698,3120,11889,1901,20403,2507,2327,680,79,121,188670,5906,64547,3914,109779,5452,12761,1688,1583,574,2608556,18848,2033715,15957,299620,6227,464610,7688,990560,12144,278925,7713,574841,12408,175935,6477,13740,1624,99673,4892,53146,3426,9376,1589,398906,9359,36212,2282,218163,8024,118247,4470,26284,2644,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,40862,2596,12602,1281,18588,1723,8679,1234,993,439,73053,3320,13642,1463,4501,842,8220,1220,724,321,197,142,59411,2981,19674,1914,35178,2646,4305,929,254,175,855673,7224,672446,6427,97419,2840,177985,4730,326753,5981,70289,3028,183227,4863,64110,3319,4000,730,36408,2384,19306,2088,4396,945,119117,4006,11413,1195,66704,3098,33146,2454,7854,1293,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,39285,3785,12483,1907,15052,1884,10608,2209,1142,542,57453,4038,10175,1713,2341,732,5741,1290,1635,568,458,359,47278,4054,16542,2237,26541,2898,3527,1006,668,404,881658,9865,710660,8212,123957,4041,166758,5149,337174,7352,82771,4330,170998,6508,57800,3873,4897,1279,33156,3242,15391,1796,4356,1048,113198,5668,10082,1476,66081,4215,29215,2906,7820,1274,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,90872,4226,34575,2688,35447,2658,18534,2104,2316,648,199206,6323,31138,2783,13448,1737,15441,1955,2191,636,58,76,168068,5968,66341,4014,88578,4035,11801,1809,1348,656,2914217,18594,2275883,17934,333021,6705,525685,10260,1093479,11680,323698,7071,638334,11500,196926,7132,14485,1552,109154,4919,59081,4199,14206,2038,441408,8776,44214,3438,232401,7224,130809,3902,33984,2739,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6341,1157,2453,731,2692,863,819,416,377,293,18909,2270,1956,705,669,382,1181,562,0,206,106,172,16953,2301,6730,1373,8964,1532,1259,636,0,206,225012,5585,168626,5389,22092,1767,34811,2897,85040,4758,26683,2142,56386,3724,16346,2149,853,388,8338,1564,5574,1434,1581,627,40040,3084,2517,680,22071,2358,12283,1878,3169,877,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,49903,3878,18238,1928,20970,2225,9292,1715,1403,623,98197,4850,13325,2258,4232,1172,8137,1903,893,666,63,95,84872,4588,30961,3314,46227,3108,6916,1527,768,523,1072785,9386,817487,10172,143131,4481,213588,6839,376188,8165,84580,4405,255298,7836,68528,4607,5832,1138,37625,3352,21854,2530,3217,971,186770,6702,17700,1794,100546,5080,56455,3879,12069,1763,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,6446,1393,2528,870,1904,658,1924,628,90,97,11608,1333,2121,596,620,231,1356,557,103,114,42,67,9487,1254,2750,703,6052,1035,637,649,48,57,198959,4373,164065,4155,20245,1301,29233,2125,94411,3903,20176,2235,34894,2698,12061,1519,543,317,6981,1212,4069,853,468,347,22833,2144,1162,341,14182,1927,5994,1045,1495,546,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,72814,4192,26833,2341,29613,2708,14781,2024,1587,546,133718,6475,24711,3021,10474,1930,12741,2036,1375,761,121,202,109007,5520,39520,3125,60135,4284,8177,1245,1175,554,1469146,13060,1140187,12839,171132,4728,297868,8189,543609,10537,127578,5473,328959,8688,94876,5035,9530,1607,51231,4046,28266,2572,5849,1350,234083,7380,24367,2070,125880,6311,67475,3947,16361,2055,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,324734,10055,82901,4681,165580,8114,65626,4566,10627,1615,473456,12303,69617,4586,19988,2240,42780,4168,6046,1483,803,697,403839,12348,125947,6038,236395,9210,36535,2979,4962,1274,5722719,26365,4384744,27516,468294,8902,1196652,15765,2145220,20507,574578,12729,1337975,20894,420157,12643,22240,2505,219903,8717,138176,6983,39838,3730,917818,16357,59583,3626,486462,12282,282537,9904,89236,5480,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,29775,2707,5636,1046,12502,2043,10653,1838,984,486,27481,2972,4720,1242,1070,546,2977,974,586,357,87,105,22761,2606,6220,1315,13262,1891,2611,819,668,445,635925,7914,535028,7840,55983,2765,135564,5277,249529,5947,93952,4337,100897,5008,35058,3486,1105,502,18449,2378,10680,1805,4824,1191,65839,3573,3596,682,32648,2795,21113,1878,8482,1640,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3467,705,1038,320,1278,581,1117,381,34,46,5445,1109,868,353,369,266,479,256,20,26,0,149,4577,1021,1627,598,2544,782,390,308,16,26,143467,2916,120042,2685,15872,1165,23578,1604,64728,2389,15864,1494,23425,2115,7775,1159,952,547,4847,943,1769,402,207,135,15650,1761,1692,671,8050,1080,4535,1017,1373,560,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,52446,3814,19919,2186,19720,2557,10592,1740,2215,867,107599,5618,17575,2592,5948,1343,9706,1958,1745,779,176,211,90024,5215,31775,3307,51249,3701,6071,1480,929,572,1894812,14830,1497362,14952,178932,4856,355305,7971,766877,12272,196248,6789,397450,9750,117777,6730,6454,1200,59675,4693,40489,3843,11159,2055,279673,7542,21189,2033,154863,6269,82487,3756,21134,2425,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,51611,2915,16814,1960,23339,2054,10234,1679,1224,423,87487,4591,16287,2113,4809,1042,10341,1882,941,549,196,294,71200,4143,30116,2931,35416,2812,5235,1260,433,321,1621495,12003,1312206,13050,184337,5164,332071,7524,648539,10063,147259,5196,309289,9351,106366,5198,7013,1359,61721,4147,31310,2974,6322,1303,202923,6765,17753,1932,113457,5567,59376,3550,12337,1714,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,24745,2233,10721,1684,9337,1442,4489,983,198,153,38779,3321,7804,1517,4090,971,3458,941,149,149,107,173,30975,3016,14208,1990,14877,2088,1748,681,142,177,408423,7921,326583,6959,69855,3103,92233,4769,139227,4604,25268,2407,81840,4509,28010,3128,4759,1490,16576,1899,5754,1214,921,479,53830,3120,8767,1446,29977,2872,12229,1473,2857,791,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,38881,2398,13462,1470,15597,1641,8798,1131,1024,387,76994,4122,14647,1819,4574,1121,9199,1444,850,338,24,29,62347,3701,18266,1878,38688,3272,4789,797,604,369,1353791,10277,1098602,9100,156036,3714,216765,5373,572683,8152,153118,4708,255189,7527,89156,4355,5069,966,53391,3143,25777,2094,4919,938,166033,5385,10814,1257,90313,3849,53058,2972,11848,1364,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,4127,911,1226,537,1904,754,733,362,264,262,5550,1181,1229,548,204,179,521,366,464,383,40,73,4321,1090,1793,778,2223,877,305,262,0,192,135793,3745,113118,2980,12939,1255,25651,2379,61275,3133,13253,1752,22675,2327,10592,1742,321,239,7332,1535,2286,721,653,403,12083,1606,318,209,7349,1266,3815,998,601,350,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,359206,7147,146775,5838,80975,3931,50662,3680,13689,1901,1449,519,212431,5847,36869,2834,19283,2416,16214,1991,1315,610,57,96,175562,5534,109917,5164,58536,3308,6612,1438,497,363,485332,7669,324397,7248,91329,4103,86542,4120,120440,4977,26086,2143,160935,5698,44088,2956,6288,1265,27278,2381,8515,1594,2007,751,116847,4637,18495,1787,67041,3692,24717,2561,6594,1314,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
