GEO_ID,C27012_001E,C27012_001M,C27012_002E,C27012_002M,C27012_003E,C27012_003M,C27012_004E,C27012_004M,C27012_005E,C27012_005M,C27012_006E,C27012_006M,C27012_007E,C27012_007M,C27012_008E,C27012_008M,C27012_009E,C27012_009M,C27012_010E,C27012_010M,C27012_011E,C27012_011M,C27012_012E,C27012_012M,C27012_013E,C27012_013M,C27012_014E,C27012_014M,C27012_015E,C27012_015M,C27012_016E,C27012_016M,C27012_017E,C27012_017M,C27012_018E,C27012_018M,C27012_019E,C27012_019M,C27012_020E,C27012_020M,C27012_021E,C27012_021M,C27012_022E,C27012_022M,C27012_023E,C27012_023M,C27012_024E,C27012_024M,C27012_025E,C27012_025M,C27012_026E,C27012_026M,C27012_027E,C27012_027M,C27012_028E,C27012_028M,C27012_029E,C27012_029M,C27012_030E,C27012_030M,C27012_031E,C27012_031M,C27012_032E,C27012_032M,C27012_033E,C27012_033M,C27012_034E,C27012_034M,C27012_035E,C27012_035M,C27012_036E,C27012_036M,C27012_037E,C27012_037M,C27012_038E,C27012_038M,C27012_039E,C27012_039M,C27012_040E,C27012_040M,C27012_041E,C27012_041M,C27012_042E,C27012_042M,C27012_043E,C27012_043M,C27012_044E,C27012_044M,C27012_045E,C27012_045M,C27012_046E,C27012_046M,NAME,C27012_001EA,C27012_001MA,C27012_002MA,C27012_002EA,C27012_003MA,C27012_003EA,C27012_004MA,C27012_004EA,C27012_005MA,C27012_005EA,C27012_006EA,C27012_006MA,C27012_007MA,C27012_007EA,C27012_008MA,C27012_008EA,C27012_009MA,C27012_009EA,C27012_010MA,C27012_010EA,C27012_011EA,C27012_011MA,C27012_012MA,C27012_012EA,C27012_013MA,C27012_013EA,C27012_014MA,C27012_014EA,C27012_015MA,C27012_015EA,C27012_016MA,C27012_016EA,C27012_017MA,C27012_017EA,C27012_018MA,C27012_018EA,C27012_019MA,C27012_019EA,C27012_020MA,C27012_020EA,C27012_021MA,C27012_021EA,C27012_022EA,C27012_022MA,C27012_023MA,C27012_023EA,C27012_024MA,C27012_024EA,C27012_025MA,C27012_025EA,C27012_026MA,C27012_026EA,C27012_027EA,C27012_027MA,C27012_028MA,C27012_028EA,C27012_029MA,C27012_029EA,C27012_030MA,C27012_030EA,C27012_031MA,C27012_031EA,C27012_032EA,C27012_032MA,C27012_033EA,C27012_033MA,C27012_034EA,C27012_034MA,C27012_035MA,C27012_035EA,C27012_036EA,C27012_036MA,C27012_037MA,C27012_037EA,C27012_038MA,C27012_038EA,C27012_039EA,C27012_039MA,C27012_040EA,C27012_040MA,C27012_041EA,C27012_041MA,C27012_042MA,C27012_042EA,C27012_043MA,C27012_043EA,C27012_044EA,C27012_044MA,C27012_045EA,C27012_045MA,C27012_046EA,C27012_046MA,state
0400000US27,4150916,1945,1961619,12597,1903100,12213,1817498,12654,1541949,12795,198883,5515,8178,1378,129474,5717,85602,5104,58519,2754,58251,2783,33386,2164,18976,1615,48335,2480,1673,465,268,227,1157495,11988,1033564,11636,952498,11147,597842,10781,149929,5722,26053,2321,229713,6635,81066,5320,123931,3873,123878,3880,34629,2219,64716,2910,121589,3932,7808,1194,53,66,1031802,8100,440168,7392,403446,7481,164340,5471,75083,3354,67705,3383,154318,5243,36722,3330,591634,4369,589645,4425,136247,4762,318669,5822,584771,4709,65925,3366,1989,880,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2201904,2234,884575,12033,851879,11898,742359,12375,641188,13142,86287,4772,4950,1201,30772,3298,109520,6836,32696,2285,32467,2270,19292,1920,8538,1170,28424,2033,1645,512,229,205,432785,11949,388682,10834,284088,9880,186568,8313,52941,3916,5807,1256,45240,3340,104594,6806,44103,3040,43946,3025,13045,1517,17875,1980,43140,2999,4384,983,157,212,884544,10636,532917,9817,406303,8235,130825,6123,59574,3902,109118,5603,191075,7596,126614,6255,351627,4063,350523,4157,72757,3992,111739,5703,347438,4212,78977,3820,1104,482,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4581678,3868,2045508,16221,1971508,15167,1795412,17097,1593137,16572,191716,7423,7490,1365,49037,3677,176096,7815,74000,3590,72824,3615,40711,2520,17556,1710,60256,3333,1881,478,1176,567,1060551,13477,946709,13238,755488,12747,517969,11341,152788,6875,22882,2346,88659,5112,191221,7695,113842,4455,113010,4415,32920,2251,41656,2700,109901,4193,5049,865,832,447,1475619,15195,749462,12670,618246,11854,253875,7772,107051,4850,156073,6510,200791,6880,131216,6058,726157,5537,723288,5578,191109,6286,269349,6382,716404,5628,79378,4172,2869,937,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,792289,1511,335348,6816,320201,6595,282415,6778,231230,6642,45824,3336,1867,782,7691,1107,37786,3244,15147,1459,14978,1445,6756,1216,4189,798,12565,1333,710,286,169,154,209418,6151,182305,5679,142536,4808,86341,3779,38960,2914,5681,1317,17580,1979,39769,3242,27113,1817,27017,1816,7166,968,10533,1327,26433,1796,1622,438,96,111,247523,5437,115613,5378,92227,4512,36555,3167,20101,2188,17070,1930,31280,2637,23386,2502,131910,2333,131726,2330,33071,2621,56679,2857,131038,2395,12577,1410,184,121,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1397245,1693,703254,6805,671974,7066,619518,7902,532927,7708,87602,3460,3130,885,12945,1712,52456,4085,31280,1731,31053,1699,15673,1274,9209,1029,25683,1578,1313,442,227,254,349796,5828,305862,5826,255650,6020,177092,5579,58813,3009,6996,1174,23423,2699,50212,4091,43934,2394,43823,2400,10108,1341,20385,1781,43036,2428,2555,613,111,108,344195,5324,152663,4939,127380,4562,52998,3161,28882,2334,25505,2195,40894,2675,25283,2613,191532,2720,190762,2787,37097,2375,87690,2764,189322,2867,22894,1802,770,379,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2188372,1522,917517,10944,881787,11151,773848,12483,669996,12307,76767,4138,5255,1661,34331,3090,107939,6339,35730,2317,35086,2322,22570,1926,4246,947,27994,2216,1629,523,644,560,537488,10892,487789,9767,379667,8061,234952,7368,58785,4329,7833,1917,87069,4819,108122,6771,49699,2934,48534,2968,17357,2102,11550,1474,46396,2813,4006,955,1165,672,733367,10662,401058,9954,326654,9577,130669,4831,47676,3834,51222,4185,127282,6538,74404,4867,332309,3830,324349,4311,82556,3551,82710,3699,318610,4568,42420,3131,7960,1795,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1051317,1411,485562,7974,464966,7345,433774,6921,390835,7158,39842,3093,1752,781,11128,1858,31192,2947,20596,1808,20375,1726,13525,1331,4792,908,17794,1626,508,322,221,331,279256,6480,245687,6553,214554,6993,155349,6498,32867,2964,5629,1435,29942,2713,31133,3193,33569,2042,33276,2004,13312,1466,11709,1437,32323,1993,1161,388,293,294,286499,6487,130314,5852,117043,5596,53782,3165,17423,2143,26713,2415,35650,3629,13271,1977,156185,2554,155899,2546,55699,3306,59561,3394,154067,2646,13632,2023,286,291,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6856641,1559,3087672,18680,2947182,18849,2659961,18932,2359476,19271,217225,7782,12085,1899,144526,7441,287221,9527,140490,5490,137970,5499,94840,4440,25055,1962,109514,4793,5793,992,2520,1046,1614008,18271,1448605,17541,1220873,16414,847815,14575,163870,6734,24144,2334,239074,7980,227732,9245,165403,5325,163847,5210,74942,3833,50920,3065,157052,5145,10545,1335,1556,786,2154961,19045,1157335,18359,992973,16461,513600,10152,130826,6321,133353,5804,349919,10931,164362,8116,997626,7050,984415,7456,344578,8784,304828,7121,970934,7563,149786,5783,13211,1959,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551763,2705,611140,10986,582724,10464,500561,9770,390111,8505,51609,4661,3523,1069,66575,4992,82163,5590,28416,2288,28085,2267,14153,1733,6324,1190,24003,2100,1647,626,331,291,353408,10381,316932,9988,252883,8391,123399,6511,34610,3264,8157,1407,95609,5109,64049,5200,36476,2650,35980,2599,12198,1568,9870,1299,34916,2496,2970,764,496,498,587215,10947,326567,10233,274537,8914,84462,4675,29703,3225,48534,3785,150248,7233,52030,4284,260648,3879,258104,3993,75735,4416,65009,3940,254260,4149,42521,2502,2544,914,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15352074,3398,6637422,28234,6365730,27417,5824194,29320,4940917,29154,516634,12587,30202,3237,550638,13042,541536,13502,271692,7154,267739,7059,181879,6210,44621,2909,200793,6500,15644,1843,3953,1092,3607950,24240,3262335,22857,2868823,21744,1709962,19436,409536,10757,57783,3891,857327,17268,393512,12973,345615,6383,342172,6313,159680,5362,96169,4047,327072,6427,31144,2555,3443,1103,5106702,27469,2853631,25005,2535163,24837,962686,16849,352331,9665,355209,10736,1270028,21575,318468,11421,2253071,10570,2237078,10762,787212,9520,577365,12417,2209619,10630,515125,10218,15993,2121,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7572601,5528,3204379,21557,3095048,21341,2734584,24023,2311289,21401,374956,11670,11980,1749,88199,5532,360464,12070,109331,4483,108629,4513,58947,3439,31321,2531,91433,3858,5338,1045,702,484,1737625,20975,1559070,18694,1209984,15314,745702,13415,278606,8818,30332,2735,180681,8437,349086,11059,178555,6103,177771,6024,62624,3359,65425,3086,173959,5803,10885,1309,784,422,2630597,18390,1445012,18386,1158163,15916,439980,11421,223979,7772,254594,9160,412815,12640,286849,8678,1185585,8002,1180001,7821,327951,7284,428694,8935,1169993,8013,164131,6117,5584,1484,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569553,1631,279872,5996,270667,5933,250910,5761,213523,6057,37063,2658,1130,506,6701,1243,19757,2805,9205,1071,9168,1069,4409,773,3595,736,8288,1040,303,169,37,59,157679,5448,139051,5019,122518,4885,81936,3951,29250,2784,3537,890,13466,2001,16533,2323,18628,1476,18385,1435,6173,752,9374,949,18219,1434,1300,524,243,214,132002,3596,58362,3224,51068,3016,20229,1941,15429,1880,8774,1278,14291,1650,7294,1306,73640,1708,73483,1730,16522,1696,38410,2129,72747,1647,8407,1164,157,121,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8815258,2961,3797962,18204,3661927,18618,3421477,19153,3004303,20402,282538,9071,18375,2240,220564,7407,240450,8500,136035,5047,135203,5007,83312,3311,28355,2412,110329,4595,4336,876,832,397,2181836,22056,1950724,20912,1718097,18986,1098047,16489,205344,6810,42821,3219,446916,11439,232627,10037,231112,6745,229330,6768,93121,3812,75054,3119,224069,6883,12427,1394,1782,607,2835460,20149,1432438,17555,1283449,16101,521440,11686,144840,5947,244374,7190,545209,12066,148989,6915,1403022,8627,1396407,8562,516962,10770,456093,9521,1376547,8707,154749,5143,6615,1362,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2871911,2134,1288133,9124,1230943,9490,1056033,9044,914167,10832,122363,4999,5584,1120,32643,3239,174910,6637,57190,2736,56651,2768,31750,2029,14305,1379,49439,2649,2623,789,539,442,610729,9060,544966,9347,392358,8182,264084,6980,74525,3493,10360,1349,50970,3268,152608,6010,65763,2759,65503,2773,23752,1623,24576,1758,63825,2756,3636,779,260,165,973049,9244,538031,9026,407161,7747,163457,5529,70455,3293,99002,4002,125441,4433,130870,4625,435018,3863,432804,3887,124417,4429,151859,3933,427218,3980,54141,3363,2214,574,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3131725,1611,1220662,12615,1175424,12686,1083977,14546,906103,13647,121140,6165,4556,1183,94569,5458,91447,6281,45238,3075,44692,3125,24711,2461,11783,1917,36121,2822,1768,587,546,385,862702,13945,785874,12980,685679,12403,388666,9680,121492,6096,16046,2243,199429,7395,100195,6960,76828,3876,76449,3832,21946,1945,30392,2423,74133,3758,4882,968,379,466,1048361,11598,519836,11035,464754,9766,164135,6926,81693,4554,76978,5199,213270,7699,55082,4964,528525,5135,526979,5131,132601,4924,217172,6368,521039,5499,71236,3885,1546,671,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9914113,2314,4271347,21078,4107078,20970,3860782,21477,3416038,21346,389280,7369,14080,1685,161615,6952,246296,8653,164269,5224,162303,5280,101046,4262,42390,2883,131720,4550,7469,1266,1966,610,2376837,19285,2101466,19196,1840702,19224,1236781,16769,327462,8555,45164,3279,336304,11907,260764,8346,275371,6700,273541,6670,99030,4489,112628,4378,266515,6431,17620,1901,1830,596,3265929,21176,1603943,19001,1430141,18536,602326,12348,240176,8231,260495,8144,598298,13225,173802,7424,1661986,8528,1656081,8538,501699,9307,713136,9896,1641429,8449,224030,7391,5905,1101,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,829871,791,347632,8012,333439,7658,313923,7877,273592,7683,30324,3005,931,433,20178,2531,19516,2765,14193,1729,14101,1758,8638,1207,3721,822,10871,1454,501,341,92,115,226448,6866,203115,6442,181962,6153,109572,5746,31097,2788,4425,1207,48181,4336,21153,3157,23333,2185,23264,2184,8556,1094,8057,1263,22503,2206,1735,507,69,117,255791,7087,130496,5894,119688,5723,43086,2969,17769,2282,22050,2537,61955,4469,10808,2332,125295,3050,124783,3041,28946,2545,47521,2540,123844,3031,20512,2233,512,398,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3714694,2967,1540440,16834,1485927,17007,1316570,16410,1137431,16024,142202,6965,6495,1444,55923,3967,169357,7623,54513,3014,53678,2968,31118,2387,14494,1536,46727,2796,2396,614,835,506,826116,13273,729919,13446,566171,11646,364581,10276,110753,6459,12561,1781,93981,6782,163748,7350,96197,3750,95453,3746,33813,2412,32325,2280,92738,3681,6246,899,744,449,1348138,15777,722261,14413,579855,11623,233484,8362,89268,5439,133329,6083,216799,9041,142406,7349,625877,5274,623919,5275,182756,6167,205050,5214,619810,5372,87542,5067,1958,781,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,632783,1427,315978,6099,301457,6096,271573,6188,226810,5959,45611,3104,1046,527,4378,947,29884,2726,14521,1397,14342,1362,5439,786,5448,1028,13065,1310,534,255,179,176,154469,4647,133183,4192,107536,4184,68989,3866,24708,1974,4760,1063,15070,1842,25647,2286,21286,1893,21256,1884,4023,925,10166,1346,20879,1869,1640,562,30,47,162336,4897,70074,4190,54033,3777,20319,1968,11009,1373,11411,1640,19497,2891,16041,2058,92262,2770,92164,2774,15062,2113,42092,2562,91652,2771,10814,1808,98,96,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5005351,3747,2128257,17585,2040394,17820,1835474,19446,1563108,18871,215395,7998,10049,2085,97765,5793,204920,9943,87863,4186,87249,4209,50834,3324,21501,1871,73751,3762,3631,821,614,430,1126189,15181,1014390,14418,794205,14605,499040,12395,149331,6789,19432,2618,152480,6565,220185,8976,111799,4173,110973,4099,36950,2787,41174,2674,109256,3996,8457,1242,826,396,1750905,14681,962283,15401,786661,13541,300537,8222,121115,5882,180867,7713,308010,9214,175622,8485,788622,5237,785476,5375,191418,5707,275226,7546,778558,5704,120198,4986,3146,1211,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19792582,6183,9363821,35757,9025020,35917,7461518,40894,6500686,42543,858932,18838,34119,3617,216571,10040,1563502,25252,338801,9518,330447,9464,187434,7797,68852,3835,275599,8435,18313,2553,8354,1913,4314657,33036,3941810,33605,2718048,26819,1854640,22565,539654,10826,61759,4465,326337,11764,1223762,22183,372847,8832,367088,8786,128407,5313,109037,5030,354806,8540,28609,3177,5759,1490,6114104,28741,3690327,26043,2604306,23390,1229895,19942,447765,12077,431679,11439,786908,17141,1086021,20794,2423777,12463,2378073,13252,644629,12067,635852,12648,2340286,13967,414901,11495,45704,4537,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2061718,1372,925640,11358,897133,10933,803436,11777,706638,11529,92459,5135,1879,706,17126,1762,93697,5347,28507,1996,28195,1958,16742,1622,7021,1076,22579,1809,868,281,312,281,578779,11868,537770,11361,446102,10053,328889,9045,89191,5247,7926,1353,39316,3178,91668,6386,41009,2852,40354,2870,14726,1664,14177,1626,38622,2844,3245,784,655,359,557299,10935,322813,10042,265882,9205,154502,6110,54284,4585,34501,3234,60582,4259,56931,4511,234486,3485,231603,3582,77462,3785,79371,3988,228828,3491,24213,1945,2883,968,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,500279,808,217825,4042,207965,4058,196235,4206,159090,4042,18815,1782,1311,565,22710,2364,11730,1624,9860,1149,9860,1149,5614,817,2521,604,8457,1109,393,238,0,149,144051,3629,123542,3547,115718,3483,68449,3171,16565,1336,3057,792,33045,2693,7824,1236,20509,1662,20490,1661,7228,787,7159,1070,20106,1613,1958,613,19,28,138403,3684,62349,3337,59497,3207,18880,1662,7437,1184,15592,1911,31612,2803,2852,924,76054,1937,76054,1937,23206,1641,26419,1912,75646,1927,13465,1330,0,149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6295425,5729,2923325,20511,2809414,19943,2584864,20762,2230693,19194,303015,8961,11523,1871,51601,4108,224550,10292,113911,4379,112564,4374,72543,3655,26469,2176,91796,4019,3688,873,1347,658,1498859,16832,1336869,16149,1093348,16926,743121,12823,230412,8441,19996,2451,102792,5942,243521,9343,161990,5351,160826,5275,67816,3584,56344,3218,154335,5077,6494,1087,1164,506,1873241,15454,986926,14766,810315,13098,376603,10788,148678,5633,145408,6522,198757,8013,176611,7673,886315,6732,877901,6254,299466,7445,322221,6683,864613,6354,95118,4575,8414,1616,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5456250,3203,2325085,18128,2238156,17421,2078624,17159,1791305,16866,208299,8748,8823,1615,117357,6203,159532,8129,86929,4064,86038,3997,56553,3020,19332,1789,67920,4131,4709,1139,891,525,1396076,18046,1271158,17276,1113540,17224,684543,14529,188537,6898,22483,2329,261637,9252,157618,7553,124918,4816,123397,4749,45548,2807,42306,2717,118872,4730,8706,1065,1521,710,1735089,17914,930847,16131,829552,14787,333730,8719,139006,6306,130929,6373,333719,10373,101295,5278,804242,6434,799651,6335,237852,7095,298386,6809,789746,6183,110976,4586,4591,1022,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1437109,1693,523377,8400,503613,8038,467266,7740,404437,7995,33118,2956,2229,772,41044,3487,36347,3181,19764,2037,19764,2037,13732,1676,4153,834,17080,1833,521,287,0,189,295809,7675,264641,7332,229826,6992,134257,5169,25976,2957,6152,1287,72934,4744,34815,3082,31168,2333,31072,2329,15077,1692,10480,1393,30184,2264,1104,426,96,145,617923,8496,341091,7692,315341,7780,111535,6370,27249,2664,70807,3694,155571,6824,25750,2896,276832,3024,276541,3064,108374,4446,78359,4282,274567,3121,36883,2923,291,272,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
