GEO_ID,B27001I_001E,B27001I_001M,B27001I_002E,B27001I_002M,B27001I_003E,B27001I_003M,B27001I_004E,B27001I_004M,B27001I_005E,B27001I_005M,B27001I_006E,B27001I_006M,B27001I_007E,B27001I_007M,B27001I_008E,B27001I_008M,B27001I_009E,B27001I_009M,B27001I_010E,B27001I_010M,B27001I_011E,B27001I_011M,B27001I_012E,B27001I_012M,B27001I_013E,B27001I_013M,B27001I_014E,B27001I_014M,B27001I_015E,B27001I_015M,B27001I_016E,B27001I_016M,B27001I_017E,B27001I_017M,B27001I_018E,B27001I_018M,B27001I_019E,B27001I_019M,B27001I_020E,B27001I_020M,B27001I_021E,B27001I_021M,B27001I_022E,B27001I_022M,B27001I_023E,B27001I_023M,B27001I_024E,B27001I_024M,B27001I_025E,B27001I_025M,B27001I_026E,B27001I_026M,B27001I_027E,B27001I_027M,B27001I_028E,B27001I_028M,NAME,B27001I_001MA,B27001I_001EA,B27001I_002EA,B27001I_002MA,B27001I_003MA,B27001I_003EA,B27001I_004EA,B27001I_004MA,B27001I_005MA,B27001I_005EA,B27001I_006MA,B27001I_006EA,B27001I_007EA,B27001I_007MA,B27001I_008MA,B27001I_008EA,B27001I_009EA,B27001I_009MA,B27001I_010MA,B27001I_010EA,B27001I_011MA,B27001I_011EA,B27001I_012MA,B27001I_012EA,B27001I_013EA,B27001I_013MA,B27001I_014MA,B27001I_014EA,B27001I_015MA,B27001I_015EA,B27001I_016MA,B27001I_016EA,B27001I_017MA,B27001I_017EA,B27001I_018EA,B27001I_018MA,B27001I_019MA,B27001I_019EA,B27001I_020EA,B27001I_020MA,B27001I_021MA,B27001I_021EA,B27001I_022MA,B27001I_022EA,B27001I_023MA,B27001I_023EA,B27001I_024EA,B27001I_024MA,B27001I_025EA,B27001I_025MA,B27001I_026MA,B27001I_026EA,B27001I_027MA,B27001I_027EA,B27001I_028MA,B27001I_028EA,state
0400000US47,329064,2108,49139,2358,45181,2671,3958,1243,82334,2381,69329,3333,13005,2733,35268,2162,21517,2270,13751,2168,56325,3156,24648,2559,31677,3196,53596,2999,21181,2680,32415,2758,26581,2112,16414,2151,10167,1576,16215,1773,12570,1663,3645,1118,5716,1252,5480,1233,236,234,3890,926,3207,768,683,441,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10527313,5481,1185470,6495,1080888,8653,104582,7775,2357207,6406,2005903,16138,351304,15121,1217305,5562,722586,11217,494719,11675,1591541,6616,903586,14741,687955,13670,1481240,6319,886987,13966,594253,13569,1181838,5587,790835,12480,391003,12560,809361,2530,601063,7453,208298,7886,441666,3205,416431,4976,25235,4047,261685,3288,248105,3838,13580,2252,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,405458,969,53483,2057,47104,2490,6379,1873,103262,2160,83254,3675,20008,3139,50854,1317,36107,2419,14747,2084,62239,1702,38989,2777,23250,2656,60739,1641,37121,2805,23618,2745,37243,1175,25107,1976,12136,1771,21925,895,14587,1485,7338,1448,10000,883,8970,979,1030,467,5713,808,5475,828,238,203,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,10222,640,771,338,771,338,0,149,1960,563,1960,563,0,149,2023,595,1926,557,97,134,1635,632,1245,598,390,298,855,458,855,458,0,149,1361,475,1299,471,62,85,883,497,846,490,37,55,229,163,229,163,0,149,505,297,505,297,0,149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,732847,3717,87819,2663,81875,3168,5944,1841,154768,3552,136660,4072,18108,2590,83578,3390,61324,3914,22254,2992,122019,3761,78035,4741,43984,4701,122366,2932,81552,4730,40814,4604,84841,3092,60601,3040,24240,2945,46635,1702,36151,2573,10484,2077,20450,1598,18607,1390,1843,948,10371,1257,9384,1327,987,491,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,873402,1489,116152,2717,112808,3240,3344,1521,220005,2696,212392,3388,7613,2247,108094,2169,79902,3421,28192,3261,140962,2879,92377,4216,48585,3867,121155,2397,77242,3828,43913,3753,85304,2578,64804,2986,20500,2564,47552,1678,40340,2267,7212,1512,22808,1714,20995,1720,1813,836,11370,1353,11248,1369,122,81,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,24543,1669,3621,937,3621,937,0,189,5076,1129,4866,1149,210,199,2233,904,2173,885,60,128,4046,1075,3637,1029,409,259,4271,1073,3664,1117,607,600,1388,534,1284,515,104,125,2007,714,1896,643,111,127,971,431,971,431,0,189,930,527,930,527,0,189,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,377253,830,46773,1544,44915,1800,1858,759,100645,1544,93827,2139,6818,1663,44508,1873,33662,2003,10846,1543,58916,2102,40953,2428,17963,2303,56739,2020,38159,2571,18580,2206,34728,1665,26734,2106,7994,1648,21215,1276,18185,1357,3030,830,8588,917,7403,1066,1185,708,5141,754,4859,744,282,237,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,56983,1218,5347,1101,5115,1185,232,310,13759,1923,12179,2117,1580,920,7625,1656,4985,1308,2640,1080,9159,2245,5248,1670,3911,1526,8341,2190,7062,2175,1279,664,5562,1604,3021,1216,2541,1283,4288,842,3372,776,916,526,1591,596,1505,584,86,144,1311,533,1311,533,0,192,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3411820,3892,210900,3699,207562,3922,3338,952,520278,3633,504862,4146,15416,2408,347599,3522,323419,4484,24180,3100,411042,5816,367194,5640,43848,3824,437181,4524,398961,5310,38220,3512,446657,2565,411593,4117,35064,3482,424669,1072,397226,3279,27443,3133,352458,1265,349630,1582,2828,836,261036,1297,259484,1346,1552,432,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
