GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,B21001_034E,B21001_034M,B21001_035E,B21001_035M,B21001_036E,B21001_036M,B21001_037E,B21001_037M,B21001_038E,B21001_038M,B21001_039E,B21001_039M,NAME,B21001_001EA,B21001_001MA,B21001_002MA,B21001_002EA,B21001_003EA,B21001_003MA,B21001_004EA,B21001_004MA,B21001_005EA,B21001_005MA,B21001_006EA,B21001_006MA,B21001_007EA,B21001_007MA,B21001_008EA,B21001_008MA,B21001_009MA,B21001_009EA,B21001_010EA,B21001_010MA,B21001_011MA,B21001_011EA,B21001_012EA,B21001_012MA,B21001_013MA,B21001_013EA,B21001_014MA,B21001_014EA,B21001_015MA,B21001_015EA,B21001_016EA,B21001_016MA,B21001_017EA,B21001_017MA,B21001_018EA,B21001_018MA,B21001_019MA,B21001_019EA,B21001_020MA,B21001_020EA,B21001_021MA,B21001_021EA,B21001_022EA,B21001_022MA,B21001_023EA,B21001_023MA,B21001_024MA,B21001_024EA,B21001_025MA,B21001_025EA,B21001_026MA,B21001_026EA,B21001_027EA,B21001_027MA,B21001_028EA,B21001_028MA,B21001_029EA,B21001_029MA,B21001_030MA,B21001_030EA,B21001_031MA,B21001_031EA,B21001_032MA,B21001_032EA,B21001_033EA,B21001_033MA,B21001_034EA,B21001_034MA,B21001_035MA,B21001_035EA,B21001_036MA,B21001_036EA,B21001_037MA,B21001_037EA,B21001_038EA,B21001_038MA,B21001_039EA,B21001_039MA,state
0400000US13,7664716,4411,641267,12557,7023449,13196,3654268,4296,571190,10721,3083078,10925,1174356,6000,43598,3437,1130758,6423,1345456,6343,162581,7023,1182875,9116,570798,2399,116599,5203,454199,5693,370707,3004,148126,4260,222581,5116,192951,2360,100286,3362,92665,3281,4010448,3121,70077,4436,3940371,5714,1199502,4753,12943,2102,1186559,5344,1434278,4417,33959,3373,1400319,5739,637567,2644,14315,1950,623252,2961,438608,3159,5797,1387,432811,3329,300493,2345,3063,674,297430,2281,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1075945,2684,107469,4662,968476,5072,525713,2626,97195,4339,428518,4827,160275,2536,14756,2325,145519,2889,170682,1651,21158,1875,149524,2304,87959,423,13087,1559,74872,1636,64733,611,26810,1719,37923,1789,42064,461,21384,1278,20680,1407,550232,1149,10274,1511,539958,1802,155043,1160,3829,967,151214,1530,172911,757,3225,892,169686,1230,91922,433,1772,635,90150,738,69109,516,1062,555,68047,815,61247,287,386,238,60861,358,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1217452,1938,119406,4918,1098046,5056,601968,2248,110545,4803,491423,5159,186632,2464,9284,1725,177348,2949,201509,2475,26033,2468,175476,3142,99630,1353,20826,2076,78804,2465,70871,858,29594,2184,41277,2285,43326,808,24808,1831,18518,1967,615484,2329,8861,1610,606623,2869,183400,2344,1811,758,181589,2399,200208,2264,3486,901,196722,2455,102809,1141,2170,776,100639,1386,74706,1224,699,296,74007,1278,54361,741,695,342,53666,791,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9882240,2907,598924,10337,9283316,10881,4786773,3603,560559,10123,4226214,11104,1506742,3628,39630,3588,1467112,5501,1692801,2911,115227,5264,1577574,5517,795971,1768,90032,4228,705939,4227,482906,1693,167990,4024,314916,4464,308353,1114,147680,4479,160673,4733,5095467,3020,38365,2851,5057102,4442,1490916,3386,6577,1480,1484339,3578,1720428,3252,15650,1767,1704778,3587,847157,1553,8149,1399,839008,2273,557300,1847,3456,842,553844,2017,479666,1538,4533,982,475133,1865,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5036933,3145,389897,8047,4647036,8091,2445748,4100,363537,7356,2082211,8767,763424,3339,25687,2736,737737,4662,845106,2570,90097,4344,755009,5129,415632,1880,64170,3349,351462,3926,260560,1581,100764,3361,159796,3615,161026,866,82819,2836,78207,2972,2591185,3626,26360,2725,2564825,4635,753595,3404,4713,1193,748882,3728,854374,3196,11275,1722,843099,3661,439478,2013,6590,1260,432888,2284,295099,1535,2331,671,292768,1541,248639,1238,1451,510,247188,1371,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2393796,2153,196754,5137,2197042,5580,1175979,2435,183504,5011,992475,5808,363684,2986,11824,1764,351860,3580,386067,2832,36845,2712,349222,4319,204784,1223,30073,2239,174711,2562,128640,983,52086,1991,76554,1967,92804,721,52676,1659,40128,1613,1217817,2368,13250,1545,1204567,2674,348975,2202,2271,681,346704,2215,381249,2315,5218,913,376031,2387,207885,1335,2439,664,205446,1480,139333,812,1421,516,137912,878,140375,740,1901,535,138474,955,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2171515,2899,184891,5186,1986624,5514,1063717,3222,169947,4626,893770,5013,342792,2915,13353,2172,329439,3419,353173,2423,39134,3013,314039,3534,179874,1229,33004,2116,146870,2316,112001,1096,46430,2031,65571,2176,75877,857,38026,1766,37851,2047,1107798,2196,14944,1766,1092854,2785,329320,2519,2851,795,326469,2458,351955,1922,6657,996,345298,2201,188349,1204,2836,771,185513,1431,123258,1288,1721,490,121537,1351,114916,1078,879,310,114037,1109,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3401668,2955,281460,7077,3120208,7433,1646188,3294,261433,6739,1384755,7482,489160,3224,18952,2417,470208,3544,577381,3107,61916,4490,515465,5551,283888,1762,51005,3149,232883,3388,187942,1166,73718,3074,114224,3040,107817,932,55842,2298,51975,2205,1755480,2963,20027,1748,1735453,3393,488582,2950,3785,958,484797,2964,584286,2555,7731,1394,576555,3167,304243,1602,5077,984,299166,1837,213704,1604,2006,545,211698,1588,164665,1116,1428,498,163237,1224,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3539506,3505,259811,7191,3279695,8105,1698173,3086,233416,6414,1464757,6799,553393,4198,18628,2029,534765,4653,574247,4491,58116,4160,516131,6038,286276,2142,44478,3043,241798,3477,177659,2094,63153,3205,114506,3369,106598,1715,49041,2178,57557,2459,1841333,2711,26395,2833,1814938,4178,566024,3879,4730,1072,561294,4107,597015,3364,12511,1975,584504,3878,308943,1659,5272,1120,303671,1872,205654,1877,1853,819,203801,2110,163697,1643,2029,623,161668,1704,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1071677,1705,107088,3430,964589,3933,517167,1882,101156,3249,416011,3880,131330,1459,4022,896,127308,1835,171044,1305,21356,2180,149688,2591,101528,775,20656,1778,80872,1918,70379,470,29819,1889,40560,1935,42886,537,25303,1265,17583,1150,554510,1640,5932,1010,548578,1969,131796,1355,431,266,131365,1362,177069,1220,2087,631,174982,1436,108342,938,1752,612,106590,1181,76262,639,706,302,75556,680,61041,350,956,344,60085,483,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4627471,2584,369801,9148,4257670,9207,2199523,3075,326202,8364,1873321,8714,680744,2365,24997,3021,655747,3872,783234,2612,84079,4469,699155,4734,370181,1350,60610,3545,309571,3679,228399,1386,84742,3047,143657,3186,136965,1221,71774,2655,65191,2543,2427948,2135,43599,3163,2384349,3672,690085,2289,8634,1574,681451,2718,843601,2028,20147,2090,823454,2763,412641,1462,9364,1363,403277,1790,269636,1495,3074,822,266562,1723,211985,1118,2380,628,209605,1197,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5402622,1033,327990,7814,5074632,8057,2583522,1885,309818,7438,2273704,7920,815310,2203,18568,2236,796742,2966,884484,2259,59763,4127,824721,5011,435208,1189,52189,3250,383019,3390,272809,1104,87097,3490,185712,3678,175711,1029,92201,3215,83510,3204,2819100,1503,18172,2071,2800928,2808,824627,1728,2971,812,821656,1955,928338,1756,5119,1191,923219,2047,470429,1075,3963,969,466466,1582,317234,1097,2313,663,314921,1206,278472,934,3806,774,274666,1094,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7710671,2485,579197,9020,7131474,9297,3744717,2776,538561,8838,3206156,9250,1115418,3463,31182,2467,1084236,4283,1262250,3143,112521,5265,1149729,5856,671631,1556,91970,3941,579661,3883,429683,1373,167903,3081,261780,3443,265735,1109,134985,3378,130750,3342,3965954,2279,40636,2828,3925318,3398,1089971,2253,5165,1025,1084806,2654,1286952,2364,18136,1930,1268816,2835,713808,1602,8695,1275,705113,1935,478923,1464,4155,790,474768,1589,396300,1088,4485,687,391815,1332,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4205120,1942,322059,5760,3883061,5579,2070273,2394,301558,5374,1768715,5732,633251,2421,17545,1528,615706,2568,714770,2535,56162,3271,658608,4275,361100,1464,55884,2627,305216,3043,216481,1225,90486,2289,125995,2776,144671,921,81481,2438,63190,2436,2134847,2397,20501,1793,2114346,2723,617386,2315,3755,1056,613631,2723,705056,2231,7666,1154,697390,2446,368599,1455,4754,705,363845,1562,235147,1200,2397,539,232750,1313,208659,902,1929,611,206730,1090,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2253662,2194,164805,5466,2088857,5636,1070500,2723,148781,5224,921719,5474,335709,4295,11726,2200,323983,4508,365370,4062,32164,2711,333206,4867,179435,1597,29038,2556,150397,3029,120503,1998,40814,2320,79689,2615,69483,1504,35039,1925,34444,2313,1183162,2139,16024,2558,1167138,3042,342435,3083,3487,1220,338948,3422,392816,3276,6927,1624,385889,3669,196936,1274,2432,740,194504,1609,141534,1771,1343,442,140191,1809,109441,1355,1835,669,107606,1484,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4670930,3821,418271,7528,4252659,7888,2254817,3637,387831,7374,1866986,7750,686778,3750,29762,3221,657016,4570,761247,2902,81964,4104,679283,4718,390741,1532,70870,3351,319871,3625,251250,1303,111446,3229,139804,3215,164801,875,93789,2581,71012,2822,2416113,3196,30440,2767,2385673,4134,686644,2945,5118,1213,681526,3143,776336,3112,11943,1772,764393,3117,418236,1959,7342,1264,410894,2272,288953,1467,2471,688,286482,1469,245944,1101,3566,741,242378,1304,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,803198,1485,85487,3351,717711,3608,400455,2159,77330,3005,323125,3721,116683,1387,6246,1390,110437,1918,124884,1718,13807,1727,111077,2434,73701,779,15440,1630,58261,1660,52668,437,23290,1593,29378,1605,32519,576,18547,1318,13972,1306,402743,1765,8157,1213,394586,1980,109746,1506,1677,679,108069,1621,121793,1416,3537,858,118256,1593,77460,813,1495,532,75965,1003,52722,651,1023,412,51699,729,41022,517,425,243,40597,546,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1420024,1684,123271,4268,1296753,4261,697490,2075,113347,3795,584143,3861,224403,1809,7990,1391,216413,2061,232183,2013,26689,1991,205494,2722,117619,887,18772,1571,98847,1853,72549,666,30274,1521,42275,1661,50736,515,29622,1267,21114,1316,722534,1376,9924,1266,712610,1840,217265,1917,1099,363,216166,1949,229807,1874,4994,1029,224813,2272,120056,1185,2233,591,117823,1300,80302,1045,696,296,79606,1109,75104,659,902,363,74202,736,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
