GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004EA,B01001G_004MA,B01001G_005EA,B01001G_005MA,B01001G_006EA,B01001G_006MA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009EA,B01001G_009MA,B01001G_010EA,B01001G_010MA,B01001G_011EA,B01001G_011MA,B01001G_012MA,B01001G_012EA,B01001G_013EA,B01001G_013MA,B01001G_014EA,B01001G_014MA,B01001G_015EA,B01001G_015MA,B01001G_016EA,B01001G_016MA,B01001G_017MA,B01001G_017EA,B01001G_018EA,B01001G_018MA,B01001G_019EA,B01001G_019MA,B01001G_020EA,B01001G_020MA,B01001G_021EA,B01001G_021MA,B01001G_022MA,B01001G_022EA,B01001G_023MA,B01001G_023EA,B01001G_024EA,B01001G_024MA,B01001G_025EA,B01001G_025MA,B01001G_026EA,B01001G_026MA,B01001G_027MA,B01001G_027EA,B01001G_028MA,B01001G_028EA,B01001G_029EA,B01001G_029MA,B01001G_030EA,B01001G_030MA,B01001G_031EA,B01001G_031MA,state
0400000US44,36378,4754,18300,2604,2904,1020,2637,797,2388,924,1539,508,505,309,1857,685,818,417,1499,844,1202,473,1305,658,1101,482,259,257,203,170,83,131,18078,2809,2107,770,1980,679,2392,691,1531,692,481,286,1787,772,2001,1124,400,259,2109,830,1527,649,1058,527,657,498,48,66,0,206,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,103686,6465,50374,4022,9035,1692,8289,1746,6664,1555,1698,579,3007,886,3793,1006,4401,1361,2487,974,3585,1095,3668,1103,1510,523,1632,555,412,236,193,178,53312,4092,8011,1698,9737,2088,5881,1552,2351,734,3085,927,5747,1383,2273,727,3425,1053,4598,1296,3411,905,2334,714,1834,621,493,288,132,143,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,25397,2727,13907,1806,2039,923,1846,625,1374,521,1288,836,818,650,1070,535,1457,724,681,322,1520,778,838,565,696,364,188,183,92,80,0,151,11490,2094,2313,880,1212,439,1920,655,650,504,335,304,940,602,877,514,503,348,748,522,932,461,534,250,496,298,18,27,12,21,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,140980,9160,68762,4781,10758,1903,9015,1671,7909,1700,3637,903,4262,1484,6287,1389,3646,1110,3344,1000,5681,1164,5781,981,3783,769,3132,906,1308,575,219,185,72218,6092,10893,2135,10517,2133,10197,1971,5223,1356,2494,880,6136,1518,4302,1253,3348,992,6094,1326,4838,992,3880,961,2775,797,776,341,745,526,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,691327,21395,339944,11700,50146,4624,49715,3811,41015,3638,22122,2175,12740,2198,27972,3557,21837,2660,19611,2653,33079,3243,25317,2684,22007,2439,10327,1716,3131,800,925,439,351383,12846,49259,4378,46367,4306,43427,3955,22233,2553,14331,2381,26816,2560,24596,2764,20954,2391,36068,3326,28852,2795,21173,2154,11126,1634,4625,1063,1556,530,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,86237,6919,43498,4213,6257,1455,6311,1261,6093,1331,3608,1034,1816,794,4869,1046,2577,744,2806,763,3286,940,2998,1118,1370,658,1032,465,290,206,185,173,42739,3885,8385,1512,6691,1783,5742,1278,3192,852,1832,559,5094,1210,2242,716,1988,757,3104,1175,2386,670,1340,539,453,328,290,237,0,187,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11149,1344,5899,1044,821,351,385,192,833,448,675,271,138,131,204,162,278,238,384,316,404,245,429,181,652,358,359,256,337,335,0,149,5250,1028,318,232,289,173,528,316,359,385,241,191,542,257,216,165,463,373,432,267,712,402,573,251,288,235,170,146,119,159,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,296163,11097,146905,6909,23913,2544,18502,2228,20701,2513,8699,1421,5067,1059,11132,2026,11930,2106,10034,1667,14959,2118,10335,1932,6908,1456,2924,721,1374,578,427,360,149258,7074,22853,2417,21493,2236,14782,1900,9501,1419,6402,1271,15562,2112,8338,1577,11611,1759,13242,1732,12099,1826,7474,1560,3780,1033,1591,568,530,346,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,397238,12928,195234,7282,24810,2568,30736,2678,22282,2236,12824,1808,9508,1698,15699,2249,17140,2019,13004,1770,19641,2417,13490,1761,9439,1247,4561,825,1642,566,458,307,202004,8191,28713,2244,26715,2698,22974,2457,14187,1855,9630,1566,16226,2205,12728,2006,14758,2031,18945,1758,14781,1795,12340,1503,6728,1044,2075,598,1204,649,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29461,3345,14209,1892,1445,561,2016,673,1773,681,1204,755,765,406,2083,852,712,383,572,328,929,476,1287,535,583,307,664,308,134,149,42,75,15252,2383,1505,569,2396,768,1806,676,1587,754,297,207,1632,1080,986,674,1062,669,992,419,818,391,929,404,796,517,351,262,95,118,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,131701,7861,66565,4674,10879,1572,12616,2120,9477,1433,4630,932,3226,815,4591,944,3976,896,3505,752,4694,983,4200,907,2688,677,1358,463,644,336,81,97,65136,4514,11533,1670,10480,1713,9858,1368,3959,1021,2939,780,4580,1116,5346,1276,2897,872,4556,856,3803,785,3111,791,1155,449,884,462,35,57,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,16335,2133,7766,1318,1710,666,1732,537,1173,587,304,293,285,331,643,449,713,458,148,138,333,268,280,271,249,187,113,219,64,66,19,38,8569,1835,1599,738,915,498,804,398,291,222,722,518,505,361,586,391,857,553,649,434,808,432,503,306,116,145,214,184,0,192,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,166946,12111,83078,6637,4866,1041,7423,1402,6025,1164,4764,1042,3302,952,6240,1249,6801,1214,4763,1147,10902,1657,10258,1804,7383,1259,6022,1031,3114,858,1215,612,83868,7170,3339,1068,5455,1296,5432,1366,4226,1121,2403,778,6306,1255,6691,1360,5322,1270,12898,1879,10493,1491,9422,1855,5796,1026,4664,1241,1421,675,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
