GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001MA,B18102_001EA,B18102_002MA,B18102_002EA,B18102_003EA,B18102_003MA,B18102_004EA,B18102_004MA,B18102_005EA,B18102_005MA,B18102_006MA,B18102_006EA,B18102_007MA,B18102_007EA,B18102_008EA,B18102_008MA,B18102_009EA,B18102_009MA,B18102_010EA,B18102_010MA,B18102_011MA,B18102_011EA,B18102_012MA,B18102_012EA,B18102_013MA,B18102_013EA,B18102_014EA,B18102_014MA,B18102_015EA,B18102_015MA,B18102_016MA,B18102_016EA,B18102_017MA,B18102_017EA,B18102_018MA,B18102_018EA,B18102_019EA,B18102_019MA,B18102_020EA,B18102_020MA,B18102_021MA,B18102_021EA,B18102_022MA,B18102_022EA,B18102_023MA,B18102_023EA,B18102_024MA,B18102_024EA,B18102_025EA,B18102_025MA,B18102_026EA,B18102_026MA,B18102_027MA,B18102_027EA,B18102_028MA,B18102_028EA,B18102_029MA,B18102_029EA,B18102_030MA,B18102_030EA,B18102_031EA,B18102_031MA,B18102_032EA,B18102_032MA,B18102_033EA,B18102_033MA,B18102_034EA,B18102_034MA,B18102_035MA,B18102_035EA,B18102_036EA,B18102_036MA,B18102_037EA,B18102_037MA,B18102_038EA,B18102_038MA,B18102_039EA,B18102_039MA,state
0400000US33,1314249,866,647726,2008,33382,567,124,196,33258,612,101040,1286,677,454,100363,1299,142011,1497,1448,638,140563,1633,274684,1286,10408,1693,264276,2125,61635,601,7943,930,53692,1109,34974,722,10428,1130,24546,1282,666523,1873,30127,634,100,126,30027,655,98383,1147,998,564,97385,1197,139095,1169,1140,471,137955,1185,285177,1186,6345,1230,278832,1577,66225,606,4338,829,61887,1080,47516,849,9282,1131,38234,1335,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,271020,1794,1757,787,269263,1944,746990,1716,3802,1009,743188,1767,963569,2204,5573,1004,957996,2290,1761742,2953,34794,2211,1726948,3967,339924,1887,27009,2284,312915,3068,219306,1735,46927,2646,172379,3188,4547864,3118,258234,1810,1515,648,256719,1963,717530,1613,2842,956,714688,1669,950779,1799,3719,991,947060,2049,1877032,2032,25008,2220,1852024,3169,406397,1770,18162,1646,388235,2425,337892,2193,60292,3451,277600,3463,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1007659,3417,69734,2068,609,410,69125,2075,185157,2587,691,312,184466,2588,234376,2366,2786,800,231590,2420,370146,2518,18614,1879,351532,3318,91807,1440,16167,1859,75640,2313,56439,1204,20904,1605,35535,1987,1042519,3200,64496,2077,0,193,64496,2077,179028,2374,2296,1104,176732,2620,229086,2080,3422,1272,225664,2312,392615,2243,11169,1563,381446,2604,103789,1838,8851,1748,94938,2030,73505,1332,18318,2156,55187,2092,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,608138,1997,3500,1066,604638,2283,1544727,3369,10144,2027,1534583,3904,2348966,2942,18732,2600,2330234,3802,3728526,3639,88709,3730,3639817,5389,745825,2218,63473,3888,682352,4144,485641,2622,106837,4981,378804,5382,10094629,4885,576950,2242,3210,1104,573740,2344,1474563,2942,6708,1635,1467855,3231,2401708,3566,12606,1787,2389102,4474,4002496,3611,64767,4136,3937729,5249,895458,2070,41203,2870,854255,3608,743454,2454,126673,4955,616781,5052,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,307442,4549,1230,641,306212,4635,860778,4935,5068,1226,855710,5181,1078993,6612,14276,2434,1064717,6917,1859822,5930,67087,3995,1792735,7243,412682,3024,57213,3329,355469,4230,232164,2669,64085,3391,168079,3872,5103731,7348,291398,4197,1482,747,289916,4190,823393,4502,5044,1209,818349,4564,1124536,4577,7383,1444,1117153,4738,2035779,4795,46105,3009,1989674,5672,485040,2334,28348,2575,456692,3154,343585,2536,68284,3397,275301,3953,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,25737,936,247,312,25490,914,61139,1370,375,286,60764,1375,106126,1895,889,508,105237,1917,137680,1840,6372,1028,131308,2069,27437,368,4466,632,22971,683,18920,409,5079,696,13841,744,363508,2331,26435,1150,82,132,26353,1161,57683,1309,56,78,57627,1314,94537,1720,550,268,93987,1737,129737,1307,2726,654,127011,1399,28443,483,1766,643,26677,730,26673,560,5064,763,21609,885,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,351987,2419,1639,683,350348,2519,991040,3463,7361,1522,983679,3865,1257871,4284,15075,2144,1242796,5101,2200151,4427,79286,3956,2120865,5402,479873,1654,65357,3093,414516,3201,299720,1890,79884,3123,219836,3648,5861387,4171,337301,2250,1137,615,336164,2353,946443,2761,5684,1206,940759,2883,1272090,3116,9295,1508,1262795,3311,2314977,3828,53228,3580,2261749,5261,550489,1869,31981,2257,518508,2923,440087,2191,78029,3695,362058,4034,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,135977,1598,1441,558,134536,1541,356828,2448,3255,769,353573,2462,446966,3158,6832,1200,440134,3367,691586,2403,42802,2424,648784,3121,153003,1576,32911,1732,120092,2231,95569,1272,32030,1735,63539,1687,1950400,3699,126974,1852,672,296,126302,1819,338639,1902,2416,556,336223,2045,448228,2482,4549,1015,443679,2786,727160,2494,21423,1827,705737,3190,175280,1582,12908,1379,162372,2027,134119,1423,28157,2090,105962,2290,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,117053,1957,1091,959,115962,2148,321354,2881,2253,981,319101,2888,453431,2421,5704,1102,447727,2691,774890,2680,39926,3485,734964,4255,188647,1382,33693,2682,154954,3100,108958,1220,36462,2089,72496,2437,2026800,3856,112086,1621,769,555,111317,1684,308915,2665,2141,754,306774,2932,451679,2406,3870,1116,447809,2663,801134,2685,21799,2566,779335,3570,205190,1340,12139,1592,193051,1805,147796,1453,32427,2403,115369,2691,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,366394,2169,2052,882,364342,2332,1006162,2596,5595,1198,1000567,2587,1400373,3184,14312,2326,1386061,4046,2438090,3357,82287,3949,2355803,5394,551463,2163,69382,2887,482081,3415,364440,2290,95617,4256,268823,4263,6472495,4582,348498,1975,957,484,347541,2009,964250,2911,5778,1296,958472,2879,1409759,3030,11519,1998,1398240,3886,2564265,3265,50617,2917,2513648,4783,633727,2136,35097,2673,598630,3334,551996,2511,103458,3932,448538,4155,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,28105,711,119,113,27986,728,79891,1168,528,391,79363,1184,125491,1257,1076,442,124415,1279,199311,1196,6337,1221,192974,1697,43541,698,4537,1047,39004,1259,27572,706,6787,1050,20785,1253,537357,1739,26288,677,325,409,25963,788,77113,1237,173,176,76940,1265,128445,1291,1143,596,127302,1361,213803,1055,4787,1105,209016,1619,50017,959,2487,793,47530,1242,41691,1022,8657,1240,33034,1446,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,148118,3300,720,548,147398,3280,410955,3872,2583,779,408372,3863,526509,4875,5544,1219,520965,4836,880646,4668,32650,2599,847996,5311,226614,1970,30088,2383,196526,2762,119164,1626,35664,2356,83500,2487,2489295,5342,139370,3014,618,410,138752,3065,388164,3531,1999,767,386165,3513,544787,2978,3529,1012,541258,3179,986165,3300,20490,2073,965675,3985,259292,1591,15420,1887,243872,2273,171517,1849,34526,2976,136991,3440,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,30412,1333,77,84,30335,1329,77328,1740,433,268,76895,1752,96838,1750,1923,733,94915,1658,157333,1692,6175,1004,151158,1887,35733,827,6244,896,29489,1240,23187,663,7129,913,16058,1128,420532,2296,29185,1095,126,130,29059,1106,71655,1283,148,116,71507,1286,95044,1963,490,244,94554,1989,155499,1803,4133,1023,151366,1813,36080,743,1905,454,34175,817,33069,967,5512,869,27557,1200,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,202631,2819,1281,663,201350,2924,555382,4024,4585,1662,550797,4224,712803,4144,8935,1642,703868,4445,1230612,4327,56033,3804,1174579,5642,283093,1713,46662,2977,236431,3306,156467,1530,49644,2499,106823,2659,3355312,5547,196606,2818,1286,630,195320,2861,536330,3400,2622,1017,533708,3568,748650,3628,6726,1726,741924,3759,1325002,4289,33507,2878,1291495,4759,318393,1801,24979,2468,293414,2721,230331,1639,47726,3320,182605,3560,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,1000564,5279,6081,1671,994483,5709,2666324,7287,18183,2984,2648141,7361,3281836,8033,41016,4113,3240820,9094,4912147,8248,183822,7136,4728325,10777,887512,3368,143533,6007,743979,6941,510103,3600,156882,4227,353221,5224,13731949,10127,966128,5290,3196,1234,962932,5571,2564837,6843,13032,1705,2551805,6905,3284876,6195,27205,2933,3257671,6565,5178298,7155,106919,5070,5071379,8808,1017131,3154,68707,4854,948424,5630,720679,4040,143010,5176,577669,6546,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,127854,1128,1117,741,126737,1206,339340,1858,2574,1041,336766,2039,388485,2402,2640,946,385845,2571,490877,2507,18943,2085,471934,3174,85823,1079,13514,1638,72309,1921,54877,930,18771,1631,36106,1800,1483747,2530,122115,1507,786,443,121329,1589,319976,1800,1621,618,318355,1769,384700,2118,2520,793,382180,2359,493654,2237,8742,1380,484912,2456,93517,847,5802,1072,87715,1263,69785,1117,15806,1505,53979,1921,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,15328,386,323,266,15005,440,46227,752,1143,678,45084,949,69778,917,1027,406,68751,911,125084,914,5754,944,119330,1273,31165,376,4701,686,26464,729,17505,531,6017,781,11488,665,315020,977,14844,562,0,149,14844,562,43429,788,86,75,43343,786,67115,737,611,341,66504,753,131879,868,3994,962,127885,1205,32966,287,1956,555,31010,531,24787,516,5463,835,19324,949,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,262095,3331,1819,821,260276,3415,692315,4305,3537,1146,688778,4235,920231,5823,7717,1551,912514,6099,1562066,5912,48909,3830,1513157,6177,327375,2284,38626,2391,288749,3195,187698,2370,48192,2799,139506,3405,4210737,6301,248822,3880,949,710,247873,3807,663860,4507,3468,1156,660392,4763,962690,4462,5431,1310,957259,4537,1688222,4494,31720,2764,1656502,5110,374924,2280,19467,2167,355457,3150,272219,2225,48894,3526,223325,3947,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,226840,1907,953,447,225887,2001,596091,3048,3865,1108,592226,3133,843299,3846,11161,1898,832138,4049,1375967,4145,57873,3431,1318094,4760,297971,2002,48737,2707,249234,3019,169718,1365,54757,2803,114961,2804,3556926,4506,217831,2013,1361,623,216470,2050,569800,3244,2222,685,567578,3261,822288,2870,6649,1508,815639,3429,1398607,2915,30312,2820,1368295,4033,322596,1749,20063,1936,302533,2523,225804,1813,48143,2811,177661,3106,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,50634,1348,203,211,50431,1380,140321,1847,1711,935,138610,1939,187326,2071,3181,1014,184145,2264,362800,2427,24815,2595,337985,3490,93816,929,21260,1757,72556,1766,55238,711,20497,1733,34741,1798,925370,2531,51320,1701,14,29,51306,1704,136121,1930,713,364,135408,1957,186542,2119,2218,885,184324,2236,372677,2089,13760,1885,358917,2633,102106,919,7933,1324,94173,1486,76604,1087,17369,1789,59235,2010,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,172242,2117,889,431,171353,2058,489445,2708,2696,734,486749,2804,635983,2435,5810,1234,630173,2792,1128198,2925,40484,2204,1087714,3447,241262,1099,30752,1624,210510,2000,152870,1319,40165,1893,112705,2234,2878995,3602,164601,1823,742,296,163859,1843,464062,2189,1946,493,462116,2338,630082,2012,5174,1530,624908,2623,1141664,2656,21147,2040,1120517,3340,260130,1547,13048,1225,247082,1929,218456,1398,38069,2487,180387,2605,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,20116,1114,325,381,19791,1126,50283,1750,350,368,49933,1817,68355,1727,862,592,67493,1736,111287,1828,6723,1129,104564,2153,24869,633,5836,916,19033,1191,13414,477,4333,861,9081,895,288233,2454,18034,1446,92,174,17942,1417,50520,2136,433,405,50087,2095,67583,2865,720,399,66863,2868,109975,1983,3119,751,106856,2057,24299,608,1101,409,23198,710,17822,673,4658,886,13164,1042,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,90553,2162,475,333,90078,2153,289068,3029,1914,801,287154,3100,375798,3171,3718,1207,372080,3178,615438,3104,26412,2832,589026,4088,159520,723,16902,1802,142618,1816,108587,802,23788,1956,84799,1918,1808830,3875,82343,2341,190,230,82153,2347,275234,2485,2037,796,273197,2353,390576,2027,2604,975,387972,2399,709691,2305,21413,2785,688278,3784,196673,463,12686,1578,183987,1591,154313,1063,30165,2512,124148,2691,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
