GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001EA,B16010_001MA,B16010_002EA,B16010_002MA,B16010_003EA,B16010_003MA,B16010_004EA,B16010_004MA,B16010_005MA,B16010_005EA,B16010_006EA,B16010_006MA,B16010_007EA,B16010_007MA,B16010_008EA,B16010_008MA,B16010_009EA,B16010_009MA,B16010_010EA,B16010_010MA,B16010_011MA,B16010_011EA,B16010_012EA,B16010_012MA,B16010_013EA,B16010_013MA,B16010_014EA,B16010_014MA,B16010_015EA,B16010_015MA,B16010_016MA,B16010_016EA,B16010_017EA,B16010_017MA,B16010_018MA,B16010_018EA,B16010_019EA,B16010_019MA,B16010_020EA,B16010_020MA,B16010_021EA,B16010_021MA,B16010_022MA,B16010_022EA,B16010_023MA,B16010_023EA,B16010_024EA,B16010_024MA,B16010_025EA,B16010_025MA,B16010_026EA,B16010_026MA,B16010_027MA,B16010_027EA,B16010_028MA,B16010_028EA,B16010_029MA,B16010_029EA,B16010_030EA,B16010_030MA,B16010_031EA,B16010_031MA,B16010_032EA,B16010_032MA,B16010_033MA,B16010_033EA,B16010_034MA,B16010_034EA,B16010_035MA,B16010_035EA,B16010_036MA,B16010_036EA,B16010_037EA,B16010_037MA,B16010_038MA,B16010_038EA,B16010_039EA,B16010_039MA,B16010_040EA,B16010_040MA,B16010_041MA,B16010_041EA,B16010_042MA,B16010_042EA,B16010_043EA,B16010_043MA,B16010_044MA,B16010_044EA,B16010_045EA,B16010_045MA,B16010_046EA,B16010_046MA,B16010_047MA,B16010_047EA,B16010_048EA,B16010_048MA,B16010_049MA,B16010_049EA,B16010_050EA,B16010_050MA,B16010_051EA,B16010_051MA,B16010_052MA,B16010_052EA,B16010_053EA,B16010_053MA,state
0400000US24,4102486,3202,425666,9574,207159,7436,96416,4596,91141,5217,8113,1677,8318,1882,3171,1198,218507,5938,169452,5137,26174,2792,10739,1736,8728,1594,3414,980,1029325,15847,630740,13408,526750,12123,57240,4173,18844,2881,14450,2363,13456,2862,398585,8411,361117,7937,13172,1763,13358,2167,7410,1182,3528,1204,1055881,15759,745031,12172,643107,12233,37323,3484,30297,3871,17624,1851,16680,2370,310850,8657,276268,8046,8890,1493,12614,2071,7969,1206,5109,1185,1591614,16703,1242570,14286,987452,14188,49791,3744,88551,5295,80168,4453,36608,4000,349044,9354,281556,8927,8953,1305,27121,2280,24657,2273,6757,1428,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4706644,2304,459349,9925,190253,7300,76012,4936,63337,4785,30821,3366,17203,1851,2880,844,269096,8079,142683,6520,55330,3573,47649,3414,19955,2035,3479,1197,1184423,17590,705207,11554,516443,10614,78625,5106,77534,6670,23194,3049,9411,1849,479216,11945,396073,10249,29323,3106,39923,3491,10924,1974,2973,1062,1111183,16378,781810,14312,628403,12432,58657,4196,67916,5079,17016,2239,9818,1961,329373,8289,279406,7377,17302,2745,22424,2285,7661,1588,2580,986,1951689,18354,1527060,15846,1248135,15157,53380,4060,124436,5987,80946,5066,20163,2415,424629,10005,345553,9273,11433,1743,38852,3395,23289,2635,5502,922,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6728347,3741,662900,14334,241601,8275,177914,6902,36016,3465,9145,1436,5973,1279,12553,2081,421299,10608,350993,9372,23617,2104,19694,2110,5861,1284,21134,2526,1979472,17087,1008455,13050,939728,12468,27735,3159,20567,2751,7472,1265,12953,1711,971017,11637,916163,10653,14453,1624,22647,2289,4548,943,13206,2033,2215502,16216,1461415,15857,1376362,14963,26658,2636,28283,3073,11525,1901,18587,2105,754087,11172,709112,10683,12289,1579,16918,2110,6522,1126,9246,1345,1870473,17484,1368648,15671,1204751,14412,24541,2384,64686,4068,50286,3626,24384,2600,501825,10320,443775,9763,7704,1150,23754,2291,16958,1796,9634,1697,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3700935,3137,267306,6279,126033,5113,67651,3108,33885,2890,2379,589,13627,2156,8491,1602,141273,4453,102936,3874,10513,1785,4309,956,14480,2079,9035,1821,941170,12552,548842,10744,493957,9837,21429,2462,5085,1029,14690,1679,13681,2470,392328,7820,369633,7601,6544,1179,5949,1185,5537,1371,4665,1065,1208452,10680,893349,10837,823881,10989,17982,2091,13612,1694,20369,2310,17505,2546,315103,5128,295315,4756,4717,1074,5004,1038,5312,1124,4755,1281,1284007,14149,1012055,12265,911464,11931,20213,2251,33830,3177,33191,2551,13357,2227,271952,6341,250015,6358,2860,784,9208,1375,7436,1393,2433,860,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1952337,5129,322809,9519,116163,6005,104796,5737,9320,1839,567,428,1040,567,440,293,206646,7217,197205,6649,6219,1169,1567,869,1347,686,308,246,605790,12096,323919,9941,312930,9855,6350,1254,1233,605,2008,912,1398,872,281871,7376,274193,7399,5409,1316,1384,560,585,318,300,229,617139,11736,404327,11017,393153,10834,5948,1310,1631,650,2187,922,1408,525,212812,6604,207728,6430,3026,1104,914,457,929,478,215,172,406599,10174,289772,8993,277312,8814,5075,1396,3378,898,2891,934,1116,631,116827,5605,110544,5539,1925,687,2453,965,1660,636,245,260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4097212,5025,453624,10920,180094,7138,145862,5784,22476,2725,6195,1362,4534,1312,1027,706,273530,7823,252743,7756,10152,1429,6559,1466,3091,928,985,494,1269953,13825,697941,12124,667138,11286,16944,2469,5874,1682,5042,1388,2943,1036,572012,8620,556914,8606,5170,1119,5110,1018,2762,824,2056,890,1232775,16630,841062,15180,808187,14613,14761,2496,9506,1590,4291,995,4317,1416,391713,7224,379990,7251,5247,1077,3258,805,2223,632,995,672,1140860,14799,865851,12553,806752,12405,11925,1812,21748,2575,18859,2182,6567,1761,275009,7542,255677,6902,3319,872,6363,1254,7457,1125,2193,857,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,706329,1934,45573,3114,18715,1983,16203,1803,1208,559,963,614,268,260,73,77,26858,2336,24540,2240,509,383,1301,510,115,194,393,222,222399,6975,125908,4810,120068,4920,2048,897,2091,792,562,434,1139,410,96491,4366,94884,4338,557,281,525,237,36,59,489,199,222183,6050,142087,5395,138346,5241,1243,569,903,355,302,260,1293,446,80096,3925,77194,3787,853,382,576,256,231,302,1242,551,216174,6467,155261,5542,148198,5673,2175,820,2073,701,1653,781,1162,514,60913,3572,58302,3578,885,358,1112,472,485,299,129,126,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1232583,2867,110626,4871,59168,3936,29089,2303,26250,2727,436,305,2557,817,836,382,51458,3008,36797,2414,10892,1439,1422,663,2056,737,291,221,331868,7192,197643,5802,178697,5004,14820,2130,1055,421,1914,648,1157,467,134225,5229,125220,4513,4940,1426,1606,545,1128,520,1331,767,417801,7645,305500,6573,289058,6226,10069,1724,3198,1010,1520,522,1655,567,112301,3569,106536,3325,2108,682,1489,533,958,437,1210,594,372288,7587,295066,6255,274520,5988,7073,1218,5732,1255,6193,1248,1548,561,77222,3272,70779,3193,1755,664,2471,673,1619,687,598,439,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1968167,1754,283361,9310,158144,6044,48316,3896,101533,5144,1958,633,5539,1433,798,438,125217,6091,61208,5052,48088,3454,4883,1341,8001,1383,3037,1180,549151,10814,335434,9536,225477,7605,83972,5512,6244,1199,14896,1997,4845,1344,213717,6711,165301,5683,24690,3122,6540,1651,14307,2138,2879,1281,671974,10923,443942,8962,335641,8013,62674,5123,11096,2353,29295,3237,5236,1735,228032,6804,194437,6180,15595,2142,4929,1054,12138,1791,933,360,463681,8424,320172,6385,248773,6694,22972,2689,16138,2163,28752,2706,3537,1242,143509,5653,116026,4734,6435,1410,5837,1189,13860,2066,1351,725,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,937214,1882,64641,3656,26933,2431,20787,2174,2862,1071,1560,656,1463,705,261,255,37708,2714,31428,2623,1309,648,4464,1087,305,284,202,169,267078,7127,161788,5973,153060,6003,2626,802,4521,1115,1209,627,372,380,105290,4102,97445,4040,1107,449,5198,1254,1087,622,453,305,271182,6581,194008,5648,183453,5550,3465,925,4493,881,1305,667,1292,600,77174,3916,71949,3949,1435,658,3078,732,355,259,357,308,334313,7826,252846,7865,229946,7600,3323,914,11092,1828,6881,1478,1604,656,81467,4207,72902,4020,1543,716,3629,809,2867,860,526,294,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6166384,2697,674759,14758,310805,11014,97758,5467,168813,7542,29593,2883,11738,2570,2903,975,363954,10209,187995,6032,107457,5649,48943,4316,14397,2174,5162,1281,1757377,19018,1033461,16625,704030,13628,213056,8997,75951,6010,25958,3396,14466,2430,723916,12754,562612,10843,86749,4905,50687,3936,17477,2327,6391,1450,1416175,16336,1020414,14591,737437,12892,168364,6505,68603,4314,29433,3041,16577,2862,395761,8340,312354,7669,38736,3195,25067,2432,14182,1809,5422,1421,2318073,20712,1786851,19519,1257258,16552,129869,6516,210115,8786,154922,6850,34687,3198,531222,10946,378638,9267,26177,2720,65109,3992,50004,3085,11294,2087,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1377548,3020,211608,7676,90409,5458,28584,3082,55355,4565,240,168,1704,962,4526,766,121199,5194,40623,3346,65524,3937,969,519,1058,599,13025,1226,369807,9275,205200,8625,120121,6792,67607,5451,996,512,1672,1009,14804,1586,164607,7055,98478,5803,53229,3737,774,462,855,497,11271,1173,431671,8742,270294,8482,188867,6894,61632,4921,2076,794,2081,941,15638,1729,161377,6691,112160,5370,38308,3280,1618,619,995,530,8296,1197,364462,7922,241710,6393,189825,5689,34407,3473,7792,1764,4041,1319,5645,1359,122752,5779,99562,4758,15880,2298,3323,800,1867,697,2120,573,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13641473,4706,1915867,23470,830070,14375,289039,8705,361287,11324,75901,5017,87840,5417,16003,2069,1085797,15987,516715,9983,322330,8991,127121,5550,102985,5073,16646,2361,3615023,25911,2042842,23497,1392080,16922,368733,9891,170858,8366,82839,5409,28332,3256,1572181,16806,1190168,13371,187517,7246,125253,6662,51214,3695,18029,2585,3332120,27562,2304580,25912,1707406,21765,330474,10259,164837,7417,70493,4250,31370,3378,1027540,14019,804353,12038,101213,5516,75596,4666,35416,2930,10962,1757,4778463,27143,3703219,25739,2725260,25824,276634,8973,388525,11247,246498,8580,66302,5409,1075244,11984,790167,10967,62072,3820,125058,6702,78393,4450,19554,2251,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6762644,8355,909419,14052,389106,10414,229476,7571,140593,7014,6512,1494,10218,1867,2307,966,520313,11317,454133,10907,48517,3687,6941,1417,8810,1769,1912,739,1785510,21263,981966,16044,883261,14262,70074,5701,11139,2084,14039,2160,3453,1142,803544,12561,757460,12704,26756,3243,11052,1976,6575,1532,1701,828,2076658,20642,1389295,19110,1292789,18641,59615,4677,17445,2116,12413,2014,7033,2313,687363,10519,652030,10079,17323,2563,10006,1612,6270,1318,1734,661,1991057,18267,1465799,17337,1314058,17187,46260,4231,52115,4672,41807,3517,11559,2076,525258,10840,475708,10331,13473,2351,17449,2005,15704,2162,2924,910,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,492017,2619,36968,2629,14339,1757,11111,1399,1326,599,1266,531,204,224,432,327,22629,2031,19832,1946,227,186,2031,463,292,211,247,215,135670,5179,85721,4253,81190,4025,1469,876,1636,794,799,482,627,457,49949,2733,47250,2579,221,148,2027,720,108,101,343,244,175976,4786,129058,4542,123255,4363,1232,539,2571,849,1092,633,908,532,46918,2654,44588,2444,589,349,1301,555,94,111,346,203,143403,5280,115074,4813,107745,4574,1921,915,3995,1065,866,374,547,271,28329,2383,26751,2305,389,356,751,415,302,239,136,121,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7896470,5197,813274,13549,290420,8882,232999,8421,23358,2995,20929,2180,8443,1932,4691,1519,522854,9758,463120,9754,18712,2470,27935,2942,7463,1565,5624,1184,2664823,22622,1482380,18493,1408992,18677,32709,2917,22688,2930,8540,1745,9451,1911,1182443,14507,1137290,14264,15028,1768,17133,1883,6146,1380,6846,1654,2303257,19530,1590163,17888,1513527,17098,31109,2745,23336,2845,8904,1590,13287,2117,713094,12933,679320,11557,11377,1782,13188,1730,3701,867,5508,1322,2115116,20597,1620244,17134,1484357,17304,25184,2598,55585,3922,37879,3169,17239,2557,494872,8932,448849,8628,5066,1030,20082,2267,13775,1671,7100,1732,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2557863,3011,324658,7710,145001,5601,88254,4094,50647,2688,573,237,4592,875,935,347,179657,5323,153270,4833,20207,1782,1278,467,3463,812,1439,354,808375,10645,451596,8431,410445,7849,30082,2619,2369,715,6236,1307,2464,664,356779,7143,337117,6750,11285,1314,1600,454,3202,828,3575,979,794826,10172,517295,9436,482447,9020,20660,2259,3860,878,6297,1084,4031,892,277531,5823,266195,5902,5541,950,1907,582,1783,528,2105,457,630004,9574,459805,8385,424555,8360,13965,1860,7788,1353,10330,1398,3167,734,170199,5005,158850,4871,4127,842,3148,808,3019,825,1055,420,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2804461,2990,279585,9098,147892,7330,68690,5088,66728,5289,2776,1034,7896,1861,1802,928,131693,5758,98494,5094,22133,2672,4250,1026,5672,1176,1144,633,654930,12874,353274,10112,299754,9557,35516,3258,5663,1071,10571,2006,1770,843,301656,8619,280876,8357,8854,1456,5557,1297,5676,1160,693,423,968279,14346,603466,12447,543063,11418,33816,3736,12497,1800,12214,1630,1876,699,364813,8611,342636,8634,9862,1541,6387,1052,4688,1029,1240,506,901667,13664,634978,12195,558309,11433,23874,2561,22742,2928,26078,2634,3975,1011,266689,7107,237841,6823,7818,1335,10154,1718,9262,1584,1614,651,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8895727,4102,917150,16387,335620,9971,222990,7235,60417,5052,30208,3041,19537,2600,2468,769,581530,12590,460058,11511,60305,3294,38751,2863,17897,2149,4519,1284,3174802,23103,1751186,17290,1606062,16233,77005,5509,40091,3428,21234,3127,6794,1521,1423616,15429,1331835,15212,40833,3602,34619,2989,12960,1656,3369,944,2162752,21949,1523696,17908,1396589,16975,60380,3900,40428,3487,16144,2143,10155,1974,639056,12125,587430,11878,21258,2306,20112,1526,7139,1096,3117,891,2641023,21056,2006453,17532,1794695,15174,43012,3771,93642,5653,59687,3318,15417,1953,634570,11158,559497,10052,13415,1824,34766,3188,21195,2107,5697,1294,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,730083,1245,90044,5281,37444,3390,16481,2187,12742,2105,6728,1412,1426,677,67,109,52600,3861,30760,3447,10019,1473,10422,1663,1362,616,37,63,204295,7048,119434,5898,93119,4940,14164,2393,8934,2011,2270,730,947,502,84861,4736,67721,4067,8613,1429,6846,1302,1074,504,607,485,196926,6955,137731,5573,112842,5460,14807,2250,7446,1320,1563,690,1073,723,59195,4408,48358,3449,5537,1578,3678,1081,833,537,789,521,238818,7116,183178,6623,156191,5692,9079,1935,11775,1888,4530,1421,1603,715,55640,3456,47839,3183,1821,729,3596,826,2007,716,377,251,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3319832,4393,453855,12620,171033,7907,129548,6785,35390,3173,1261,710,4375,1429,459,381,282822,9147,263133,8126,13751,1782,2940,993,2629,1111,369,301,977099,14430,544182,12517,511261,11994,23169,2333,4479,1335,4548,1313,725,500,432917,8685,418390,8426,8675,1554,3030,769,2029,678,793,371,998637,16802,656726,13700,625306,13574,18843,2628,7283,1471,4080,1101,1214,777,341911,10078,329098,9842,6343,1249,3906,948,1869,722,695,475,890241,14519,636644,13127,591463,12310,15201,2250,17418,3061,10829,1783,1733,704,253597,7571,239110,7446,4671,1404,5838,1159,3306,1033,672,375,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,563108,2209,50042,3245,23359,2179,16976,1948,2612,694,540,280,1593,548,1638,650,26683,2497,23522,2264,434,257,1069,708,486,548,1172,393,175958,5142,107633,4399,101913,4184,1612,592,1926,978,573,371,1609,600,68325,3842,65268,3813,825,664,840,491,121,119,1271,408,182223,4912,134028,4364,126205,4296,1831,761,2193,769,581,401,3218,932,48195,2564,45154,2533,691,343,465,271,47,71,1838,724,154885,5664,118302,5116,112121,4927,1888,652,1385,562,1692,706,1216,455,36583,2461,34893,2359,528,405,370,214,401,343,391,245,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4473487,5733,623805,11850,223591,8102,166679,7050,46415,3658,2137,763,4029,895,4331,1695,400214,10002,375578,10185,15465,2334,3445,1112,3568,902,2158,944,1482137,16894,834852,15543,782988,14963,33102,3646,5290,1245,7878,1579,5594,1745,647285,10152,628057,10692,8724,1589,3989,1114,4625,1230,1890,786,1216465,14677,812186,11923,775843,12149,17730,2351,8055,1929,4423,1062,6135,1519,404279,10627,388248,10038,6810,1631,4484,1018,2857,832,1880,785,1151080,15383,861271,13871,802769,13773,15646,2137,20277,2938,16146,2182,6433,1713,289809,8548,270411,8143,4141,926,6665,1421,6392,1310,2200,992,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
