GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,NAME,C24020_001EA,C24020_001MA,C24020_002MA,C24020_002EA,C24020_003MA,C24020_003EA,C24020_004MA,C24020_004EA,C24020_005MA,C24020_005EA,C24020_006MA,C24020_006EA,C24020_007MA,C24020_007EA,C24020_008MA,C24020_008EA,C24020_009MA,C24020_009EA,C24020_010MA,C24020_010EA,C24020_011MA,C24020_011EA,C24020_012MA,C24020_012EA,C24020_013MA,C24020_013EA,C24020_014MA,C24020_014EA,C24020_015MA,C24020_015EA,C24020_016MA,C24020_016EA,C24020_017MA,C24020_017EA,C24020_018MA,C24020_018EA,C24020_019MA,C24020_019EA,C24020_020MA,C24020_020EA,C24020_021MA,C24020_021EA,C24020_022MA,C24020_022EA,C24020_023EA,C24020_023MA,C24020_024EA,C24020_024MA,C24020_025EA,C24020_025MA,C24020_026EA,C24020_026MA,C24020_027EA,C24020_027MA,C24020_028MA,C24020_028EA,C24020_029EA,C24020_029MA,C24020_030EA,C24020_030MA,C24020_031EA,C24020_031MA,C24020_032EA,C24020_032MA,C24020_033MA,C24020_033EA,C24020_034EA,C24020_034MA,C24020_035EA,C24020_035MA,C24020_036EA,C24020_036MA,C24020_037EA,C24020_037MA,C24020_038EA,C24020_038MA,C24020_039MA,C24020_039EA,C24020_040EA,C24020_040MA,C24020_041EA,C24020_041MA,C24020_042EA,C24020_042MA,C24020_043EA,C24020_043MA,C24020_044MA,C24020_044EA,C24020_045EA,C24020_045MA,C24020_046EA,C24020_046MA,C24020_047EA,C24020_047MA,C24020_048EA,C24020_048MA,C24020_049EA,C24020_049MA,C24020_050MA,C24020_050EA,C24020_051EA,C24020_051MA,C24020_052EA,C24020_052MA,C24020_053EA,C24020_053MA,C24020_054EA,C24020_054MA,C24020_055MA,C24020_055EA,C24020_056EA,C24020_056MA,C24020_057EA,C24020_057MA,C24020_058EA,C24020_058MA,C24020_059EA,C24020_059MA,C24020_060EA,C24020_060MA,C24020_061MA,C24020_061EA,C24020_062EA,C24020_062MA,C24020_063EA,C24020_063MA,C24020_064EA,C24020_064MA,C24020_065EA,C24020_065MA,C24020_066MA,C24020_066EA,C24020_067EA,C24020_067MA,C24020_068EA,C24020_068MA,C24020_069EA,C24020_069MA,C24020_070EA,C24020_070MA,C24020_071EA,C24020_071MA,C24020_072MA,C24020_072EA,C24020_073EA,C24020_073MA,state
0400000US13,3302807,23109,1831359,15848,658631,12791,339950,9700,261839,8778,78111,4219,157710,6937,89278,5051,53050,4229,15382,2467,118145,6395,20537,2251,17918,2082,49117,4285,30573,3326,42826,3658,31209,2845,11617,2044,203864,8208,5334,1303,64386,5026,29510,3694,34876,3844,49149,4594,68297,4479,16698,2636,294835,8335,180453,7360,114382,6242,308312,11009,14393,2301,162554,8231,131365,7422,365717,9848,165641,8942,123574,6580,76502,4491,1471448,15863,681328,13985,267258,7523,166473,7230,100785,4900,53432,3837,31113,2951,9464,1743,12855,1963,221628,8421,27622,2771,19270,2628,152855,6926,21881,2222,139010,6967,90328,5321,48682,4131,212196,8221,54757,4425,16920,2609,6324,1519,10596,2083,56375,4281,36083,3867,48061,3844,451282,12298,142061,6974,309221,10242,15461,2227,3211,984,6208,1399,6042,1564,111181,6488,74433,4690,21201,2733,15547,2444,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,478335,7344,264358,4988,86158,4104,41156,3006,29001,2662,12155,1699,19306,2308,8289,1530,8314,1384,2703,704,17312,1910,2958,728,2521,657,7506,1246,4327,1126,8384,1484,5818,1212,2566,830,53824,3684,1068,381,13536,1892,7655,1206,5881,1242,15889,2196,18475,2176,4856,1219,42045,2798,21210,1994,20835,2079,51064,3841,1379,490,30546,2994,19139,2201,31267,3101,11120,1771,14613,1852,5534,1135,213977,5262,88427,3761,36095,2952,21712,1995,14383,1812,6068,1266,1941,624,2184,824,1943,657,30505,2384,6253,1223,3363,888,16691,1785,4198,1158,15759,1574,11432,1352,4327,865,40542,3510,6986,1563,3367,918,2561,873,806,391,11622,1683,12154,2189,6413,1467,71647,3659,25969,2511,45678,2875,2758,821,1380,624,638,372,740,340,10603,1827,4939,1308,4390,1337,1274,501,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,487556,8254,294897,5982,99126,4818,46948,3477,36517,2742,10431,2017,25954,2753,11542,1989,11402,1776,3010,826,16349,1819,2702,769,2664,850,7850,1272,3133,876,9875,1706,6891,1411,2984,948,32753,3269,1458,642,8672,1508,4217,1049,4455,1020,7757,1634,11006,2076,3860,1234,48610,3856,30001,3157,18609,2135,58217,3845,11353,1757,28521,3394,18343,2085,56191,3958,26760,2615,20575,2927,8856,1724,192659,6310,83659,4911,32222,2789,20868,2215,11354,1480,4352,1051,2378,727,1014,565,960,406,24994,2519,4240,1296,2445,707,15931,2081,2378,761,22091,2871,14038,2260,8053,1661,34208,3267,8120,1500,1159,405,744,314,415,243,9392,1687,4255,1185,11282,2426,61414,3906,18019,2087,43395,3516,2923,929,1582,677,864,596,477,460,10455,1722,5462,1104,2252,782,2741,939,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4323469,22594,2472766,13745,926219,13619,481040,9729,353615,8804,127425,5772,220894,6052,120476,5005,78508,3729,21910,2139,161057,5816,26502,2306,33597,2571,62847,3618,38111,2785,63228,3426,47197,3053,16031,2001,284745,7983,9118,1474,81460,4525,36482,2887,44978,3416,88511,5055,85168,4529,20488,2517,416280,9932,250789,8055,165491,6267,329134,8684,10904,1504,173516,6232,144714,5615,516388,10188,248899,7128,152212,6024,115277,6032,1850703,15302,874074,10948,362543,8084,214652,6609,147891,6101,65776,4042,39641,3214,11078,1500,15057,2012,261620,8052,45772,3067,30440,2792,152300,6428,33108,2805,184135,6664,131138,5123,52997,3053,280855,8442,67848,4469,18456,2075,9897,1682,8559,1289,66563,4290,44553,3662,83435,4675,550784,10073,160447,6214,390337,8884,10730,2016,3144,975,3926,1176,3660,1058,134260,5974,92828,4809,17702,2419,23730,2755,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2164886,16800,1251627,10963,390737,8887,199337,6481,153697,5822,45640,3193,92335,5319,36802,3278,45289,3662,10244,1467,70938,3932,15816,1683,11102,1538,30648,2756,13372,2020,28127,2998,21492,2219,6635,1412,123230,5649,3540,923,36586,3174,16946,2132,19640,2183,29303,2968,42388,3429,11413,1909,184410,6551,112609,5008,71801,3688,206201,6704,8794,1368,103953,5018,93454,4924,347049,8901,200339,6889,77085,4047,69625,5394,913259,12314,392433,10136,156895,6015,99947,5178,56948,3746,25072,2271,12764,1554,5900,1103,6408,1186,109279,5930,26663,2757,9309,1631,63007,3911,10300,1689,101187,4901,66834,3854,34353,3131,131365,6149,37630,3021,8075,1279,3778,989,4297,1024,34483,3572,19376,2233,31801,3329,280472,7900,81283,4333,199189,7081,8620,1430,1409,537,3313,877,3898,1061,100369,4992,74699,4543,7237,1299,18433,2105,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1118021,11216,644636,7687,216606,5633,122121,4726,99354,4599,22767,2261,47748,2488,21852,1824,18024,1987,7872,1329,31340,2484,6442,912,3171,822,15461,1709,6266,1232,15397,1587,11601,1345,3796,752,53271,3887,3181,840,13236,1636,5739,1422,7497,963,12176,2015,18985,2234,5693,1288,93329,4251,57393,3371,35936,2863,117087,4698,10475,1318,61110,3937,45502,2596,164343,5213,91325,4569,40621,2603,32397,2790,473385,7826,210751,6684,81271,3907,47292,2910,33979,2469,13924,1833,7986,1333,2503,671,3435,1127,68103,3971,12518,1600,5831,1061,43876,3275,5878,1100,47453,2981,32168,2351,15285,1887,77823,4675,20688,1754,3130,733,1284,509,1846,526,17382,1986,10179,1705,26444,2585,139043,4866,35422,2737,103621,4333,4738,926,1782,562,1458,683,1498,667,41030,2860,30348,2431,2426,633,8256,1080,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1001405,11010,580415,7609,215931,5916,110170,4512,86240,4141,23930,2353,50446,3264,25652,2358,21370,2348,3424,900,38691,2724,6688,1176,6035,1069,17886,1990,8082,1456,16624,1955,13131,1562,3493,914,54312,3320,2229,712,14977,1896,6459,1349,8518,1313,13238,1944,19162,2163,4706,922,84751,4352,49923,3107,34828,2769,107340,4692,7390,1371,57424,3765,42526,2679,118081,3980,66837,3459,31683,2479,19561,2227,420990,7924,195277,5388,73992,3549,46041,3119,27951,2540,13101,1750,7809,1384,2499,735,2793,711,60090,3474,9936,1264,4989,1167,39201,2763,5964,1134,48094,2860,31758,2275,16336,1722,67549,3392,19196,1933,4294,1194,1795,717,2499,991,15921,2043,9660,1556,18478,2242,129329,5272,36931,2732,92398,4469,3854,846,887,320,1931,596,1036,571,24981,2278,17981,1926,2297,632,4703,1116,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1356363,12637,764424,8865,236552,7092,122367,5175,95040,4557,27327,2415,47413,2920,21632,2076,20580,2158,5201,1047,44665,3106,10739,1599,8129,1230,16964,1781,8833,1310,22107,2160,15490,1827,6617,1272,81676,4276,3427,1040,24606,2730,10196,1508,14410,2172,21655,2502,23831,2240,8157,1506,120016,5724,68184,4136,51832,4066,131815,5709,8433,1813,66024,4318,57358,4339,194365,6249,105661,4871,52972,3870,35732,3044,591939,8165,266148,6949,93482,4476,55483,3655,37999,2774,12745,1590,6072,1157,2617,731,4056,948,84830,4445,21505,2515,6924,1248,50544,3138,5857,1105,75091,3805,48756,3316,26335,1878,88007,5203,25070,2807,4311,946,1585,485,2726,899,26922,2886,10762,1567,20942,2301,178618,5751,51966,3913,126652,5431,4874,1069,625,318,2020,799,2229,756,54292,3251,40628,3052,5020,1178,8644,1420,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1457293,17044,805076,11226,242522,7384,111827,4878,87791,4504,24036,2194,51736,3626,17538,2119,26789,2721,7409,1107,51840,3523,10026,1828,10133,1651,19788,2139,11893,1724,27119,2783,19426,2217,7693,1914,99864,6137,5198,1240,33625,3611,13223,2126,20402,2503,26299,2866,25282,3168,9460,1978,122221,6096,77894,4361,44327,4120,183095,6585,7785,1631,112306,6262,63004,4239,157374,7203,80492,5355,53807,4558,23075,2716,652217,11514,297327,9242,105845,5247,69144,4280,36701,3148,14962,2405,6277,1579,4427,1199,4258,1086,101317,5109,17157,2098,11604,1802,65207,4607,7349,1486,75203,4761,42717,3301,32486,3289,119429,7026,27360,3579,9972,1866,4482,1198,5490,1459,34252,3648,17306,2460,30539,3550,203995,9479,61337,4081,142658,8323,6739,1474,932,670,3264,1000,2543,926,24727,2979,14273,2308,7147,1505,3307,991,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,420849,8380,235890,5528,83455,4236,40425,3244,31408,2766,9017,1502,17395,2078,7498,1474,7866,1239,2031,553,17357,1840,3170,834,2129,664,8476,1392,3582,1050,8278,1397,6065,1039,2213,715,24745,2589,1955,812,5829,1119,2856,873,2973,824,6488,1340,7834,1332,2639,885,38560,2596,23853,1826,14707,1909,47357,3085,5227,914,25313,2484,16817,1765,41773,3285,20643,2243,15090,2054,6040,994,184959,5404,90216,4139,34903,2823,23593,2555,11310,1368,5224,1030,3220,818,1063,451,941,433,27688,2537,6154,1011,2074,684,16308,1951,3152,1022,22401,2476,15682,1932,6719,1268,27404,2447,8853,1326,1596,786,843,526,753,568,6027,1338,3648,1098,7280,1378,57858,3554,17876,2069,39982,2719,1942,754,294,231,844,344,804,581,7539,1244,5502,978,1059,488,978,430,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2220012,16079,1205942,11421,537039,9117,247782,7384,179067,5859,68715,4012,162339,5891,89743,4879,48785,3405,23811,2233,92463,4902,16912,2176,19951,1891,33009,2889,22591,2491,34455,3091,25696,2374,8759,1648,156474,6860,7535,1669,58921,4173,30020,3012,28901,3129,36230,3301,40547,3538,13241,2078,180681,7242,101193,4842,79488,4479,185212,7643,3724,888,110215,5665,71273,4499,146536,5811,52273,3732,67339,4323,26924,2989,1014070,11222,542702,9837,228182,6614,133814,5864,94368,4207,71851,3899,41695,3063,9105,1460,21051,2237,148733,6386,30910,2569,18970,2008,78140,4717,20713,2185,93936,4786,65881,3521,28055,2826,156498,7299,39221,3362,17602,1998,9344,1315,8258,1487,30779,3311,29566,3451,39330,3321,275630,9627,78335,4832,197295,7072,5514,1194,903,454,1889,632,2722,797,33726,2953,18784,2363,8871,1457,6071,1330,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2332696,17020,1318923,11676,600932,10581,278465,8471,200938,7438,77527,4456,170768,6390,92074,4863,54891,3547,23803,2281,110888,5223,16335,1884,19809,2255,50001,3469,24743,2672,40811,2929,30815,2286,9996,1734,164987,6337,9623,2063,44906,3291,21226,2535,23680,2414,49153,4302,44852,4453,16453,2259,212675,7708,135654,5567,77021,4861,172723,6501,2469,777,104873,5407,65381,3765,167606,6741,86573,4794,56293,4854,24740,3280,1013773,12978,569058,10488,233354,6855,148163,6404,85191,4645,60352,3903,27888,2867,9995,1399,22469,1988,169023,5672,36165,2864,17453,1953,95115,4569,20290,1994,106329,5514,78922,4403,27407,3055,135072,6474,35393,3507,5822,1111,3159,927,2663,795,32092,3150,18084,2168,43681,3686,263275,7193,73630,4465,189645,6768,5087,1258,835,451,2089,882,2163,850,41281,3568,28188,2857,6220,1451,6873,1723,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2977840,16128,1732391,12599,631717,9808,302802,7428,228315,6377,74487,3447,176928,5030,66799,3245,95335,4109,14794,1807,103068,4531,19657,1977,15920,1899,41282,2635,26209,2414,48919,2789,36467,2478,12452,1326,174281,6733,9624,1590,47154,2536,19744,1816,27410,1903,44202,3425,56886,3953,16415,1972,259203,6700,160024,5399,99179,4190,247457,6356,11833,1180,116745,5059,118879,4188,419733,7829,261883,6070,93599,4304,64251,3487,1245449,10503,553293,9575,215951,5376,131824,4279,84127,4031,46765,2901,22625,1872,14927,1815,9213,1160,151813,5376,34114,2425,16247,1640,85217,4136,16235,1859,138764,5193,93543,4273,45221,3074,194040,6755,61851,3993,10804,1586,4581,945,6223,1511,45515,3524,23276,2325,52594,3599,372555,8899,108080,4999,264475,7531,10542,1327,2611,677,3523,856,4408,1101,115019,5084,91097,5057,10331,1636,13591,1677,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1954842,12738,1117395,8528,460519,8246,241214,6548,179230,5107,61984,3555,113587,4080,61224,3556,41079,2878,11284,1420,73218,3584,14842,1337,10279,1441,28629,2077,19468,2021,32500,2555,23718,1831,8782,1537,95735,4085,5407,1041,21381,2061,9805,1395,11576,1475,25668,2366,32612,2225,10667,1445,174539,5769,105823,4544,68716,3575,168220,4846,12629,1392,88060,4207,67531,2912,218382,5761,121899,4318,59824,3004,36659,2433,837447,9412,420692,6917,179077,5065,102670,4177,76407,3878,42087,2415,22657,1902,7576,1066,11854,1696,118664,4307,29672,2585,10678,1284,62023,3400,16291,1589,80864,3044,53726,2590,27138,1958,115343,4459,30179,2666,6635,1075,3397,849,3238,732,24171,2236,12069,1448,42289,2917,244927,5911,70973,3471,173954,5904,6533,1050,1963,472,2091,809,2479,640,49952,2985,37292,2786,5349,1057,7311,969,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,878471,11726,480685,8052,130852,5654,64973,4283,53165,3926,11808,1728,22574,2669,8193,1461,10195,1568,4186,985,28502,2848,6640,1424,4004,1070,12512,1979,5346,1319,14803,2121,10746,1730,4057,1106,54017,4372,1177,463,17142,2240,7557,1274,9585,1878,13561,2336,16251,2670,5886,1479,69821,4350,44593,3736,25228,2553,97688,5241,5864,1378,53596,3399,38228,3209,128307,6657,64563,4946,40393,4221,23351,2736,397786,8190,168878,5884,49282,3746,31687,3059,17595,2234,7145,1458,3604,883,924,540,2617,828,58421,3921,9979,1476,3810,944,41948,3476,2684,833,54030,3337,33720,2891,20310,2560,67599,4357,17128,2228,5308,1130,2186,788,3122,868,19631,2471,10847,1776,14685,2736,126072,6486,40079,3889,85993,5060,2951,1074,630,364,672,364,1649,827,32286,2620,24437,2341,4016,1185,3833,1047,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2036909,16261,1128603,10168,394387,8050,198072,5401,149161,4699,48911,3015,93002,4527,52136,3531,32316,2713,8550,1272,70592,3745,13908,1730,11291,1513,31066,2173,14327,1667,32721,3052,21764,2195,10957,2013,121471,6438,5503,1133,36142,3047,15330,1974,20812,2398,30011,4059,40128,3363,9687,1526,186115,7124,113682,5876,72433,4307,191102,7097,10246,1493,105990,5933,74866,4014,235528,6496,117728,4990,71821,4386,45979,3851,908306,11598,415049,8781,161535,5854,98785,4458,62750,3662,29532,2731,17416,2355,4270,1024,7846,1621,122266,5205,23297,2177,10776,1399,76497,4132,11696,1777,101716,4882,64159,3657,37557,3122,139600,5034,42307,2980,7701,1436,2796,758,4905,1167,35004,3445,19932,2511,34656,2783,290206,7164,77229,4661,212977,6568,6145,1328,1436,610,2439,802,2270,824,57306,3652,41662,3198,6957,1308,8687,1622,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
