GEO_ID,C06001_001E,C06001_001M,C06001_002E,C06001_002M,C06001_003E,C06001_003M,C06001_004E,C06001_004M,C06001_005E,C06001_005M,C06001_006E,C06001_006M,C06001_007E,C06001_007M,C06001_008E,C06001_008M,C06001_009E,C06001_009M,C06001_010E,C06001_010M,C06001_011E,C06001_011M,C06001_012E,C06001_012M,C06001_013E,C06001_013M,C06001_014E,C06001_014M,C06001_015E,C06001_015M,C06001_016E,C06001_016M,C06001_017E,C06001_017M,C06001_018E,C06001_018M,C06001_019E,C06001_019M,C06001_020E,C06001_020M,C06001_021E,C06001_021M,C06001_022E,C06001_022M,C06001_023E,C06001_023M,C06001_024E,C06001_024M,C06001_025E,C06001_025M,C06001_026E,C06001_026M,C06001_027E,C06001_027M,C06001_028E,C06001_028M,C06001_029E,C06001_029M,C06001_030E,C06001_030M,C06001_031E,C06001_031M,C06001_032E,C06001_032M,C06001_033E,C06001_033M,C06001_034E,C06001_034M,C06001_035E,C06001_035M,C06001_036E,C06001_036M,C06001_037E,C06001_037M,C06001_038E,C06001_038M,C06001_039E,C06001_039M,C06001_040E,C06001_040M,C06001_041E,C06001_041M,C06001_042E,C06001_042M,C06001_043E,C06001_043M,C06001_044E,C06001_044M,C06001_045E,C06001_045M,NAME,C06001_001EA,C06001_001MA,C06001_002EA,C06001_002MA,C06001_003MA,C06001_003EA,C06001_004MA,C06001_004EA,C06001_005EA,C06001_005MA,C06001_006MA,C06001_006EA,C06001_007EA,C06001_007MA,C06001_008EA,C06001_008MA,C06001_009MA,C06001_009EA,C06001_010MA,C06001_010EA,C06001_011MA,C06001_011EA,C06001_012EA,C06001_012MA,C06001_013EA,C06001_013MA,C06001_014MA,C06001_014EA,C06001_015MA,C06001_015EA,C06001_016MA,C06001_016EA,C06001_017EA,C06001_017MA,C06001_018EA,C06001_018MA,C06001_019EA,C06001_019MA,C06001_020MA,C06001_020EA,C06001_021MA,C06001_021EA,C06001_022MA,C06001_022EA,C06001_023EA,C06001_023MA,C06001_024EA,C06001_024MA,C06001_025MA,C06001_025EA,C06001_026MA,C06001_026EA,C06001_027MA,C06001_027EA,C06001_028EA,C06001_028MA,C06001_029EA,C06001_029MA,C06001_030EA,C06001_030MA,C06001_031MA,C06001_031EA,C06001_032MA,C06001_032EA,C06001_033EA,C06001_033MA,C06001_034EA,C06001_034MA,C06001_035EA,C06001_035MA,C06001_036MA,C06001_036EA,C06001_037MA,C06001_037EA,C06001_038EA,C06001_038MA,C06001_039EA,C06001_039MA,C06001_040EA,C06001_040MA,C06001_041EA,C06001_041MA,C06001_042MA,C06001_042EA,C06001_043EA,C06001_043MA,C06001_044EA,C06001_044MA,C06001_045EA,C06001_045MA,state
0400000US28,2992333,-555555555,188849,2535,539158,2531,311989,4802,759408,5683,375597,4637,376371,1948,262037,2627,178924,2267,2140299,15113,165701,3425,436576,6052,217246,6206,512371,7082,242484,6132,250761,4384,181665,4212,133495,3433,758870,14377,22134,2373,92931,5989,84760,4885,206261,5992,119525,4809,115770,4346,75118,3839,42371,2609,20906,3991,784,522,3961,1662,2425,1045,8240,1849,2839,818,1971,731,651,377,35,67,72258,5209,230,234,5690,1578,7558,1614,32536,3374,10749,1937,7869,1318,4603,974,3023,866,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6083672,-555555555,374370,2818,1018196,3447,593894,4221,1529953,6134,807305,3807,809006,2461,540203,1911,410745,1376,4023753,21632,332791,3945,825769,7298,402275,6640,928578,10372,487900,6934,485681,6944,314188,5517,246571,4420,1768131,22963,37576,3440,166902,6936,157252,6413,479974,10245,277202,6593,288935,6294,208952,5336,151338,4097,49027,3487,1805,631,6562,1512,6977,1338,16266,2243,6563,1346,7509,1278,1921,673,1424,572,242761,8048,2198,833,18963,2538,27390,3254,105135,5255,35640,2653,26881,2518,15142,1701,11412,1347,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1032949,-555555555,60420,1021,165807,1413,100393,1689,247290,1922,128947,1400,151161,974,105390,847,73541,811,560555,9359,51219,1735,119857,4269,55543,2779,126599,4341,59253,3023,71671,2400,43895,2383,32518,1681,442710,8987,8909,1534,43587,4450,41896,2771,111540,4146,63955,2778,75736,2457,58469,2310,38618,1696,8328,1456,245,223,1152,595,708,345,2532,843,1484,669,1605,494,320,188,282,203,21356,1943,47,68,1211,607,2246,890,6619,1225,4255,988,2149,678,2706,680,2123,576,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1896190,-555555555,130664,1374,339966,1764,192977,2685,485098,3200,231101,1974,237693,1499,152851,1281,125840,935,1231432,10790,111304,2119,266064,4612,122145,3755,274795,5052,135269,3146,145137,3096,92026,2269,84692,1970,520261,10919,17531,2077,61131,4737,53629,3466,142751,4952,74539,2792,78980,3234,54992,2416,36708,1877,16107,2112,572,359,2687,784,2019,690,5980,1260,2526,597,1540,445,641,378,142,126,128390,5263,1257,522,10084,1782,15184,1838,61572,3690,18767,1836,12036,1684,5192,912,4298,842,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2890845,-555555555,176933,1146,491622,1225,254123,1552,800032,2212,390850,1729,355173,1346,264352,1285,157760,1074,744421,14466,145501,3248,305705,8102,94334,4410,128801,7258,34763,2470,21785,1945,9321,1280,4211,841,1534480,17040,28225,2960,158185,7249,122341,5305,430468,8302,228088,4265,243633,3803,201588,2946,121952,2149,53774,5112,1428,586,7134,1786,4930,1365,18534,2679,9289,1512,6454,1241,4202,1264,1803,526,558170,12420,1779,720,20598,3228,32518,3292,222229,7018,118710,3914,83301,3466,49241,2491,29794,2077,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1330608,-555555555,63509,798,199822,1052,130063,1688,311729,2441,205373,1467,201755,936,129371,668,88986,578,560452,9526,50321,1766,135059,3848,63383,3094,121951,4837,62461,3544,60822,3118,38095,2381,28360,1937,675588,10188,12188,1657,57729,4080,58282,3319,157046,4992,125472,3750,126963,3406,84216,2448,53692,2012,14609,2243,204,234,1760,775,1920,685,3833,938,3663,1004,2278,797,336,198,615,437,79959,4819,796,475,5274,1229,6478,1179,28899,3024,13777,1893,11692,1597,6724,1116,6319,1117,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8958013,-555555555,529254,873,1469611,1099,792764,2518,2320877,2916,1323526,2038,1179030,1317,754320,2363,588631,1956,4707500,27229,460789,4488,1118363,10344,520807,6488,1043885,14844,550876,9415,486664,7514,286185,6214,239931,6734,2064984,23279,51686,4357,230686,9252,139488,4781,466068,10159,348417,7108,355204,7559,261769,6794,211666,5265,208204,9987,5351,1466,23341,3218,13905,2124,54461,4595,36029,3094,36383,3374,23690,2341,15044,1929,1977325,21383,11428,2045,97221,6258,118564,5690,756463,12966,388204,7343,300779,6309,182676,5276,121990,4030,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085109,-555555555,134230,2090,365186,2668,208145,2757,519098,3517,256724,2554,271132,2031,196638,2311,133956,1666,1111159,13332,109480,3102,274673,5397,135516,3967,259436,7004,106842,4519,108559,3321,67604,3123,49049,2405,752911,14038,22973,2826,75997,5034,57431,3840,176532,6674,105562,3762,132142,4227,110089,3292,72185,2314,24084,2872,799,334,3039,1147,2747,659,7171,1633,3767,1078,3731,1110,2128,636,702,363,196955,8679,978,501,11477,1971,12451,2359,75959,5531,40553,3093,26700,2231,16817,1936,12020,1565,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19795791,-555555555,1185088,2258,3028079,3318,1941151,3772,5374352,5001,2760964,3675,2543710,2506,1661791,2609,1300656,2158,12487390,37708,1097124,4880,2581660,12035,1363345,10360,2853612,17856,1523942,13778,1453709,11535,906237,7803,707761,6821,2270116,23953,51332,3948,198052,7720,236415,7018,749970,14294,304330,9149,302757,7449,236282,5882,190978,5695,508198,11602,12674,2122,55223,4744,43583,3329,132864,7209,66122,3630,71630,4304,67285,3660,58817,3580,4530087,37087,23958,2853,193144,8133,297808,9768,1637906,16297,866570,12227,715614,9473,451987,7087,343100,6524,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10042802,-555555555,598858,3825,1689192,4211,992108,7721,2611016,9758,1364407,6720,1271676,4199,906975,3402,608570,3085,5738538,26374,524374,5657,1253510,12766,577256,10031,1198661,14122,647820,9608,669868,7481,500622,5917,366427,5278,3395310,26547,62311,4408,370751,11924,329155,9180,989954,12875,564080,8176,509210,8068,358301,6016,211548,5258,114270,7196,4272,1192,17502,2728,12167,2452,39064,4483,20362,2393,12232,1633,4647,1162,4024,1145,794684,13171,7901,1821,47429,4127,73530,4564,383337,8372,132145,5852,80366,3791,43405,3238,26571,2263,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,756928,-555555555,52172,1259,119142,1317,93597,2235,200640,2741,88569,1419,95451,1247,56590,603,50767,507,482062,8298,42672,1755,86837,3146,46136,2800,109792,3801,53286,2392,63321,2383,41011,1313,39007,1399,239910,8520,8442,1699,29431,3186,41778,3082,75483,4334,31017,2300,29314,2279,13729,1176,10716,1326,6307,1369,459,310,1125,457,1670,760,1758,747,287,252,885,593,95,100,28,50,28649,2606,599,376,1749,623,4013,1218,13607,2098,3979,991,1931,766,1755,713,1016,386,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11613423,-555555555,689288,3039,1940520,3439,1087145,4442,2887174,6607,1575665,4765,1594077,2670,1044297,2327,795257,2157,8731351,25806,631898,4161,1670606,9563,843846,8189,2113113,12082,1142237,8788,1150774,9660,679890,6910,498987,6260,2277567,22482,48672,3894,212346,8033,187119,7125,542738,11660,342393,7659,374323,9294,314624,6824,255352,6279,100594,4732,3064,1053,17156,2933,9635,1633,33301,3160,15171,1729,12594,1457,5800,1041,3873,786,503911,14696,5654,1334,40412,5164,46545,3694,198022,8045,75864,5246,56386,3347,43983,2990,37045,2598,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3911338,-555555555,262951,1727,698146,2196,392378,3289,1015338,3870,481745,2752,484749,1963,334259,2123,241772,1559,2371687,14094,227965,2841,534506,5318,241005,5101,549876,6546,235210,5343,246264,3704,184598,3943,152263,3486,1263605,12826,31481,2190,140721,4581,119863,4753,345770,6815,199649,5047,207929,3880,136539,3530,81653,3266,40696,3633,1918,1150,6451,1693,4625,1107,13604,2008,7142,1079,5258,928,1262,395,436,232,235350,7159,1587,643,16468,2412,26885,2195,106088,3852,39744,2407,25298,1852,11860,1542,7420,911,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4028977,-555555555,229139,1866,632013,2316,363364,3096,1080685,4922,517829,3561,546169,1891,396146,1762,263632,1520,1849028,17067,200074,3149,476240,7280,197814,5555,426709,8927,173857,5304,185045,4539,121630,3662,67659,3253,1735597,16860,24770,2616,125362,6384,124143,5465,469795,8536,262266,5578,309788,5532,245435,4010,174038,3751,47059,4400,1838,728,7840,1854,5524,1544,14294,1933,8477,1500,6352,1142,1875,712,859,404,397293,11831,2457,777,22571,3684,35883,3683,169887,6694,73229,3657,44984,2875,27206,2410,21076,2099,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12802503,-555555555,714892,2317,1977128,2508,1214756,3369,3150496,4907,1774180,3927,1789858,2660,1199864,2505,981329,2393,9336988,23368,649387,4957,1616235,10364,852149,8654,2097292,12343,1212336,7721,1299412,8726,868168,6423,742009,5346,2420162,22493,53303,4128,282915,8950,269833,7498,658834,9863,387701,7625,357159,8379,238662,5416,171755,4967,208194,8278,4169,1375,23194,2849,21524,2567,68855,5152,32903,2801,28805,2494,18702,1546,10042,1447,837159,17094,8033,1458,54784,4753,71250,4951,325515,9054,141240,5176,104482,4550,74332,3756,57523,3039,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1056298,-555555555,54393,817,157482,1010,114340,1178,266702,1691,148812,1055,144037,799,94652,1036,75880,931,598095,8168,45758,1762,117906,4239,57922,3277,128435,4208,75509,2946,77261,2684,50656,2125,44648,2107,290523,8306,7612,1492,28949,3670,39854,2899,77157,4387,43179,2501,43624,2638,29749,2295,20399,1937,25356,3328,485,317,3323,1331,3748,952,8606,1680,3629,968,3098,878,1731,695,736,358,142324,6027,538,421,7304,1784,12816,2157,52504,3352,26495,1970,20054,2416,12516,1450,10097,1478,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4896146,-555555555,287488,2409,801820,2651,487006,4529,1232028,6417,651938,4805,641912,2114,490838,2359,303116,2027,2825070,23692,235947,4581,591803,7767,285275,7233,645697,10764,322385,7465,335093,5121,245999,4689,162871,4087,1786075,23137,48538,4185,190075,7777,175846,6789,464018,10983,278578,7348,274813,4914,224737,4454,129470,3629,52252,4487,609,345,5779,1466,5715,1482,20650,2663,8265,1494,7541,1122,2666,816,1027,484,232749,7074,2394,892,14163,2163,20170,3170,101663,4785,42710,3315,24465,2282,17436,2077,9748,1531,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,858469,-555555555,59597,1525,150083,1722,85681,1870,210271,2032,104609,1596,113715,1131,72702,1100,61811,1054,557165,7242,50389,1506,118140,3094,53317,2212,117913,4352,60660,2650,70226,2443,44785,1506,41735,1621,268383,6249,8854,1608,27321,2451,28376,2177,78853,3954,38799,2505,40917,2491,26337,1624,18926,1532,5076,1121,20,28,855,469,412,300,1991,742,995,501,604,298,82,132,117,111,27845,2921,334,412,3767,873,3576,858,11514,1892,4155,1116,1968,696,1498,724,1033,467,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6600299,-555555555,399237,3054,1094563,3667,633012,4860,1706961,6046,893939,3632,856807,3057,607647,2305,408133,1805,3967826,22851,350293,5150,852364,9844,397711,7520,891753,11229,453693,9315,450953,7181,329323,5658,241736,5700,2242336,23375,42533,3944,207220,8456,198595,7050,635646,9632,380477,8920,363416,7103,260224,5858,154225,5173,58567,4719,2233,972,8309,1750,7780,2401,20598,2687,10442,1545,7188,1381,1365,496,652,461,331570,11356,4178,1259,26670,3184,28926,3586,158964,7346,49327,3368,35250,2874,16735,1982,11520,1403,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27469114,-555555555,1966708,4929,5242076,5965,2787469,9119,7703299,10978,3496526,8460,3051529,4882,1928709,4538,1292798,4439,16385439,59340,1779172,9585,4163673,24290,1867247,15165,3886017,32106,1557512,17808,1488075,13923,960886,11433,682857,11060,6021630,42058,134914,7018,730097,21994,513824,12089,1687900,22062,976504,14629,932356,12334,634254,9460,411781,9405,390750,12403,18308,2605,65516,5241,42436,4668,138423,7256,56436,5039,43714,3546,16481,2126,9436,1956,4671295,41267,34314,3618,282790,13100,363962,11086,1990959,22674,906074,12866,587384,10240,317088,7537,188724,6161,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2995919,-555555555,249969,1492,662364,1834,341637,2506,842762,3366,307739,2353,283606,1344,180733,1251,127109,1284,1865628,15540,224568,2864,529118,6979,213488,4900,451805,6471,145275,4248,139726,3021,92076,3062,69572,2385,857907,15134,22625,2725,116233,6571,101059,5455,265747,6740,116056,3930,114501,3220,73937,3257,47749,2725,27917,3213,1004,495,3994,1223,3879,1178,10995,1790,4010,934,2364,584,1112,476,559,334,244467,7430,1772,917,13019,1958,23211,2447,114215,4834,42398,2345,27015,1928,13608,1577,9229,1487,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626042,-555555555,30172,631,89988,989,67228,904,140584,1092,90388,868,97598,931,64715,438,45369,592,312337,6121,23308,1132,63347,2059,29484,1487,69595,2757,40172,2049,40080,2261,27737,1433,18614,1477,278508,6125,6408,1024,23778,1882,32961,1643,61245,2939,44210,2081,52177,2498,34193,1454,23536,1491,6950,1177,153,159,1074,460,872,540,2348,689,982,409,1034,404,202,145,285,213,28247,3170,303,362,1789,631,3911,1205,7396,1375,5024,876,4307,964,2583,629,2934,743,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8382993,-555555555,510917,3046,1358897,4230,827861,6155,2268707,7967,1169438,5324,1059729,3365,708163,3346,479281,3038,4153054,27727,426938,6109,973787,11998,453915,9212,893698,12434,445867,7285,428379,7620,306499,5763,223971,4492,3057445,23826,69872,4815,299369,9959,279305,7202,889074,11767,507412,8314,481446,7581,319961,5824,211006,4729,153868,7142,6355,1557,24388,2844,19064,2956,51852,4052,26529,2532,17655,1969,5643,1031,2382,656,1018626,14693,7752,1797,61353,4057,75577,4303,434083,9562,189630,6219,132249,3818,76060,2821,41922,2642,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7170351,-555555555,444671,2128,1167299,2629,669067,3509,1977133,5129,948243,3961,927312,2880,624151,2808,412475,1975,3395079,26450,380450,5117,857412,11271,379803,8143,754220,10650,343745,6741,342090,6984,213942,5295,123417,4029,2663258,21508,51637,3292,237880,9935,194288,6665,757659,10910,411649,7312,451966,6954,330213,5271,227966,4732,131856,7239,4959,1528,19314,2946,15744,2565,47379,3726,20798,1943,14049,1897,6184,1065,3429,857,980158,17106,7625,1626,52693,4359,79232,5043,417875,9181,172051,5968,119207,4400,73812,3117,57663,3075,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1844128,-555555555,101954,1501,277493,1929,164334,2244,448318,2577,246590,1873,269078,1419,197545,1164,138816,979,1284522,11289,84340,2177,210385,4675,105091,4080,287979,5721,155568,4434,190880,3585,143608,2757,106671,2184,519863,10838,16945,2006,64360,4460,56560,3966,143775,5700,84938,3972,73228,3219,50169,2542,29888,2035,10221,1809,111,130,1724,850,1123,641,3163,1049,2520,878,1079,603,317,297,184,202,29522,3378,558,499,1024,440,1560,531,13401,2858,3564,936,3891,831,3451,893,2073,571,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5771337,-555555555,336843,2007,955196,2485,560301,2958,1422151,3830,798893,2930,797190,1960,506537,1525,394226,1375,4121774,18439,306151,3387,788376,6619,391007,6331,924165,8983,537941,5392,549341,5096,344201,3807,280592,3533,1326143,17064,28086,2660,138800,6159,140008,5628,356788,7646,208676,4829,214439,5396,142402,3942,96944,3428,44439,3403,825,428,5958,1267,4115,970,16643,2207,8415,1327,5556,1026,2063,500,864,385,278981,9463,1781,728,22062,2792,25171,2869,124555,4957,43861,3152,27854,2140,17871,1755,15826,1564,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,586107,-555555555,38150,1505,101350,2200,57860,1949,154580,2404,69973,1686,81647,1307,49573,900,32974,740,238260,7979,28069,2289,59128,3879,23762,2338,56420,3506,20804,2120,23937,1813,15136,1773,11004,1210,321779,8539,9860,1844,39442,3338,29949,2135,88236,3606,45478,2280,54717,2254,33111,1756,20986,1414,4069,1019,42,73,1105,572,493,345,973,459,792,554,488,298,107,134,69,112,21999,3551,179,270,1675,855,3656,1327,8951,2051,2899,1174,2505,1100,1219,536,915,652,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
