GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,NAME,C08524_001MA,C08524_001EA,C08524_002MA,C08524_002EA,C08524_003MA,C08524_003EA,C08524_004MA,C08524_004EA,C08524_005EA,C08524_005MA,C08524_006MA,C08524_006EA,C08524_007MA,C08524_007EA,C08524_008MA,C08524_008EA,C08524_009MA,C08524_009EA,C08524_010MA,C08524_010EA,C08524_011MA,C08524_011EA,C08524_012MA,C08524_012EA,C08524_013MA,C08524_013EA,C08524_014MA,C08524_014EA,C08524_015MA,C08524_015EA,C08524_016EA,C08524_016MA,C08524_017MA,C08524_017EA,C08524_018MA,C08524_018EA,C08524_019MA,C08524_019EA,C08524_020MA,C08524_020EA,C08524_021EA,C08524_021MA,C08524_022MA,C08524_022EA,C08524_023MA,C08524_023EA,C08524_024MA,C08524_024EA,C08524_025MA,C08524_025EA,C08524_026EA,C08524_026MA,C08524_027EA,C08524_027MA,C08524_028MA,C08524_028EA,C08524_029MA,C08524_029EA,C08524_030MA,C08524_030EA,C08524_031EA,C08524_031MA,C08524_032EA,C08524_032MA,C08524_033MA,C08524_033EA,C08524_034MA,C08524_034EA,C08524_035MA,C08524_035EA,C08524_036EA,C08524_036MA,C08524_037EA,C08524_037MA,C08524_038EA,C08524_038MA,C08524_039MA,C08524_039EA,C08524_040EA,C08524_040MA,C08524_041MA,C08524_041EA,C08524_042MA,C08524_042EA,state
0400000US31,997028,7665,365118,6859,160230,6422,232728,6570,101510,4422,135375,4308,2067,597,817976,8732,303971,6969,123416,5672,195271,5944,83530,4059,109855,4166,1933,591,88881,4615,25908,2376,18385,2391,17407,1966,11610,1671,15494,2033,77,86,7690,1395,1600,667,2303,657,2884,919,151,117,752,387,0,189,44152,2737,14169,1621,9854,1301,9175,1185,3297,682,7622,1350,35,62,38329,2511,19470,1945,6272,827,7991,1124,2922,698,1652,457,22,29,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1316032,11725,359653,9842,361318,9942,343381,9204,116867,5355,131663,6068,3150,749,1024543,12383,290423,8426,277050,9470,262792,8510,92002,4845,99270,4826,3006,750,137730,7426,28662,2445,41159,4044,36068,3575,15500,2309,16254,1907,87,101,48873,4494,5000,1188,18376,3282,14492,2374,3569,892,7436,1629,0,189,56781,4577,12270,1762,18686,2675,15230,2223,4248,1203,6290,1325,57,58,48105,3466,23298,2245,6047,1388,14799,2271,1548,638,2413,883,0,189,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,648037,9330,252086,7355,106723,5125,160683,5665,53102,3298,74870,5212,573,304,520983,8865,204944,7090,82170,4647,129502,5207,41754,2865,62267,4840,346,304,49705,4093,15003,2065,11526,1917,12116,1916,5236,935,5824,1152,0,189,4026,1149,1127,490,1041,599,891,434,550,501,417,374,0,189,27899,2577,7885,1243,6783,1394,6064,1008,2649,905,4366,1217,152,139,45424,3300,23127,2160,5203,1318,12110,1889,2913,941,1996,573,75,139,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3978088,24028,1560926,17367,682721,14872,981367,16402,294978,8760,452689,10940,5407,925,3050518,23010,1266121,16805,476145,12212,761367,14552,221871,7583,321667,9479,3347,771,312454,12776,88471,5814,63457,5120,69969,5109,35904,3566,54373,4421,280,266,224999,7989,63000,4116,58653,4480,56058,3546,11645,1955,35643,3778,0,189,215064,9292,44908,3244,67597,5747,48346,3945,17575,2922,34974,3645,1664,542,175053,6184,98426,5380,16869,2416,45627,2768,7983,1753,6032,1243,116,194,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,871327,12369,301765,8476,185871,8534,205780,7147,97787,5095,76191,4642,3933,1070,709118,13140,244624,7857,148443,7293,172873,7108,76378,4733,63524,4373,3276,1024,77907,5097,23929,2292,18369,2706,16169,1973,13786,2326,5377,1494,277,202,8171,1549,3225,892,2339,792,1312,539,507,366,788,444,0,189,33855,3245,9878,1491,8716,1657,6933,1377,3775,1002,4173,1164,380,311,42276,3309,20109,2057,8004,1331,8493,1551,3341,1008,2329,897,0,189,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9667841,32948,3948395,33208,1883733,25028,2241609,23128,699566,11428,881154,14950,13384,1655,4960821,27560,1946918,19085,854662,17150,1186929,14329,416111,9136,548623,12086,7578,1560,622797,16193,208295,8588,135105,6242,136947,6086,68625,4737,73547,4631,278,153,2949400,26555,1277200,18881,660897,13312,666820,14329,165686,7187,178493,7822,304,264,767178,15724,310191,9263,178193,9134,176123,7811,33679,3632,66019,3997,2973,672,367645,11384,205791,7343,54876,3985,74790,4462,15465,2227,14472,2106,2251,413,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4520809,21089,1646255,19594,758606,14284,1031088,17264,444321,11137,601329,12678,39210,3049,3687937,23962,1368295,17737,602674,13120,857444,15446,331181,9656,497564,12002,30779,3112,422808,12229,107769,5428,80428,5676,81115,5902,81566,6031,69506,5634,2424,780,51017,4713,14463,1888,17445,2882,12084,2134,2335,905,4662,1417,28,58,131503,6425,37299,3181,33993,2907,24920,2678,14783,2213,16417,2312,4091,919,227544,8563,118429,6344,24066,2669,55525,4049,14456,2354,13180,2193,1888,731,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,437559,5770,151329,5658,70324,3928,92484,4207,64653,3863,56107,3399,2662,728,358094,6848,122558,4849,54535,3773,80024,4367,52657,3490,46192,3270,2128,688,39413,3412,11145,1494,7318,1469,6013,1218,8570,1635,5969,1236,398,255,1336,558,634,434,302,268,81,70,78,82,241,188,0,189,20613,1862,6951,1117,5092,1080,3510,752,2128,697,2796,787,136,146,18103,1810,10041,1260,3077,739,2856,994,1220,369,909,318,0,189,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5393979,20740,1941193,20619,926142,12833,1257676,16819,408472,10052,858583,13944,1913,676,4495749,23996,1651828,19136,736671,11902,1055607,15674,339008,8903,711050,12418,1585,515,418407,11880,112700,5732,84435,4826,84556,4582,45986,3446,90429,5028,301,336,95066,5325,22154,2355,28075,2436,26600,3028,2498,854,15739,2017,0,189,184337,7316,51905,3468,51912,3398,41699,3357,11622,1824,27172,2774,27,46,200420,7634,102606,5125,25049,2605,49214,3129,9358,1571,14193,2288,0,189,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1730466,11506,582165,8288,303668,7886,416212,8656,200689,5348,216006,6676,11726,1271,1426062,11723,494465,7600,240334,6437,349447,8251,156239,5211,179463,5678,6114,1103,177658,6698,47229,2953,37136,3022,37320,2769,31036,2889,24447,2375,490,339,6872,1295,965,365,2222,605,1779,660,526,353,1380,592,0,189,54642,3481,12354,1399,15183,2057,12862,1978,6295,1004,6890,1299,1058,470,65232,3392,27152,2449,8793,1306,14804,1638,6593,1223,3826,783,4064,599,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1888562,14550,705439,10517,346791,9231,431403,9889,171511,8119,232575,7662,843,410,1351383,16272,498182,9160,233705,8167,317608,8822,125536,6048,175574,6742,778,399,193875,8914,56452,4122,37398,3443,38489,3354,29182,4044,32354,3622,0,189,91974,5334,33519,3063,26696,2805,22045,2126,2366,644,7348,1576,0,189,134846,5199,53512,3302,31225,3189,29071,2564,8103,1371,12921,2034,14,48,116484,6214,63774,3658,17767,2152,24190,2575,6324,1663,4378,1036,51,81,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5911288,22804,2213309,22566,1031472,17162,1371589,16555,480336,9173,812669,12760,1913,640,4500194,22600,1694314,20222,734875,12792,1054074,14697,377469,7658,637901,11723,1561,577,502487,10665,140616,5171,101227,5025,103933,4913,61390,3432,95131,5519,190,166,345301,9979,134562,6214,85758,5062,85558,5264,10850,1669,28564,2739,9,17,311256,8601,108268,5035,78049,4742,69019,4281,17915,2074,37852,3001,153,162,252050,7598,135549,4723,31563,2690,59005,3634,12712,1737,13221,1926,0,189,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,484342,7695,192722,5742,89369,4885,116133,6753,33909,2958,50834,3845,1375,476,385613,6982,157908,5413,68717,4061,91784,6275,26361,2410,40229,3478,614,329,45177,4496,14280,2436,8821,1688,10476,2098,4988,1329,6580,1638,32,53,11419,2154,3489,938,2962,1057,3473,1258,224,213,1271,707,0,189,25205,2773,7838,1457,6979,1544,5986,1172,1670,871,2400,826,332,273,16928,2204,9207,1460,1890,893,4414,847,666,444,354,280,397,219,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2112333,18257,707923,13008,374959,10925,512048,12370,195411,8315,306913,10501,15079,1762,1748898,20301,604040,12714,298123,9907,431920,11596,152527,7318,257109,9494,5179,1105,198772,8218,46756,3793,45763,4363,41968,3804,30020,3595,33642,2855,623,381,10654,1718,2530,846,3133,1050,2648,970,970,661,1373,544,0,189,73303,4894,15283,1689,18289,2363,14529,2064,7116,1555,9966,1945,8120,1337,80706,4303,39314,2642,9651,1586,20983,2509,4778,1283,4823,1128,1157,566,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435764,6340,147669,5231,76996,4313,101378,4039,47278,2827,61470,3321,973,465,352024,6258,116193,5076,59547,3935,85914,3951,38737,2567,50669,2919,964,460,35965,2702,10848,1419,6934,1268,7971,1315,5299,863,4904,1088,9,16,3355,1141,181,245,982,578,366,219,131,137,1695,907,0,189,19450,2195,6865,1084,5594,1182,3152,1068,1132,390,2707,703,0,189,24970,2293,13582,1719,3939,907,3975,872,1979,550,1495,548,0,189,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3002764,19872,1029673,13633,503739,12925,728411,14066,264650,9218,472413,12413,3878,938,2526427,23212,874515,14077,412022,12070,627567,13550,215735,8099,393162,11515,3426,803,268957,11226,72414,3680,55111,4705,54465,4457,33536,3729,53025,4123,406,379,23973,2829,3126,1013,8249,1775,5704,1136,2046,891,4848,1233,0,189,72010,5311,19632,2170,16322,2579,14294,2118,7135,1620,14581,2125,46,86,111397,5794,59986,3866,12035,1772,26381,2383,6198,1475,6797,1489,0,189,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12559656,35659,4420533,31105,2160800,26675,3040719,33156,1367442,21676,1518707,20817,51455,3871,10153731,41239,3658931,29757,1671258,26179,2485140,28619,1050063,18962,1253889,17382,34450,3267,1278449,25294,338520,9893,260535,10294,287074,11474,224714,10496,164317,8518,3289,1029,187955,7360,55802,3713,53483,4580,48048,3838,11220,1963,19156,2560,246,201,390572,11608,101731,5081,102861,6443,78566,4921,46656,4955,52054,4266,8704,1924,548949,12907,265549,8622,72663,5652,141891,6709,34789,3644,29291,3303,4766,1159,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1393568,12637,512707,9189,212056,7611,364383,8279,120281,5797,182769,7000,1372,445,1058763,12415,392417,8277,148126,6031,283338,8103,90312,4922,143483,5830,1087,411,156168,7326,43772,3639,30570,3267,35295,3010,21200,2912,25263,2804,68,85,36550,3716,14692,2125,7768,1759,9301,1984,1650,717,3104,838,35,59,64710,4599,21817,2157,16404,2267,15361,2334,4091,1215,6900,1601,137,128,77377,4490,40009,3294,9188,1429,21088,2221,3028,864,4019,1004,45,74,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,319961,4755,130846,4443,55339,3353,68205,3316,29793,2109,35638,2477,140,133,245290,4807,100855,3787,40234,2854,54124,2855,23029,1838,26981,2047,67,72,27115,2412,9255,1266,4476,860,4927,977,3565,832,4824,1136,68,109,3788,775,1211,423,1016,421,1231,418,0,189,330,232,0,189,24200,2225,8143,1114,6407,1291,5267,1267,1884,603,2497,789,2,189,19568,1772,11382,1278,3206,721,2656,621,1315,515,1006,341,3,189,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4005675,20484,1646972,17070,671312,14658,885236,13381,358422,9826,393058,12536,50675,3657,3168066,21316,1318040,15099,504472,13463,713007,12259,273595,8296,319172,10199,39780,3656,353555,12529,114417,5654,68061,5226,74001,4451,55338,4295,39521,3400,2217,730,129257,6426,54912,3609,27475,3047,28509,3002,5676,1623,9651,2134,3034,957,163978,7853,53607,3685,43095,4108,30179,2721,15040,2414,17366,2580,4691,1509,190819,7001,105996,4314,28209,2792,39540,3065,8773,1626,7348,1387,953,734,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3322759,19821,1324200,17475,556406,14114,721825,14751,325366,8770,368940,10558,26022,2461,2405922,19059,919247,15410,394143,11418,544886,12626,239859,7653,289216,8440,18571,1807,326122,11198,111967,5269,57181,4745,61043,3956,52906,4729,41418,3897,1607,602,206777,7288,105317,4867,37464,3886,42221,3396,7363,1258,14037,2020,375,278,193505,7563,87737,5136,36408,3079,33492,3344,14870,2494,16738,2317,4260,1205,190433,8659,99932,5822,31210,2937,40183,3377,10368,1761,7531,1294,1209,497,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,705487,9511,243503,7747,140916,6700,163871,5639,73250,3588,83539,4006,408,309,584455,8762,205480,7389,110902,5877,136946,5165,60239,3242,70487,3918,401,309,60295,3777,17092,2193,14209,2023,13132,1687,8454,1442,7408,1495,0,189,6419,1393,1769,892,1597,584,1951,676,226,273,876,531,0,189,30870,2994,8725,1354,9983,1701,6228,1134,2490,878,3437,861,7,6,23448,2299,10437,1774,4225,1129,5614,1224,1841,721,1331,508,0,189,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2867776,12108,1010550,11722,484836,9217,642680,9967,245568,5811,483372,7997,770,353,2323902,13884,825056,10645,368390,8888,531162,9643,199430,5897,399221,6695,643,344,227738,6717,64941,3531,41673,3139,45892,2890,27606,2526,47582,3533,44,61,54669,3303,17057,1901,15557,1952,13558,1920,1454,643,7043,1059,0,189,142458,5409,45144,3322,39178,2594,26375,2653,9071,1288,22612,2515,78,24,119009,4725,58352,3438,20038,2177,25693,1761,8007,992,6914,1037,5,10,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,297812,5401,93881,4213,50961,4049,64546,3693,48209,3510,38657,3308,1558,690,229309,5476,72006,3957,38538,3458,54024,3602,33704,3032,29892,2729,1145,539,31149,2509,9195,1592,4744,1241,4770,1027,7924,1367,4125,1049,391,391,5945,1470,925,471,1093,583,1077,788,1851,755,999,405,0,189,19273,2745,6734,1502,4624,1492,2520,746,2554,756,2819,1164,22,35,12136,2070,5021,989,1962,816,2155,761,2176,1039,822,482,0,189,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,999433,11296,322766,8638,213451,8500,270801,8248,90612,5115,101533,5659,270,250,822215,11832,273749,7481,165340,7653,225977,7708,71323,4632,85635,5557,191,220,85735,5052,27786,2641,17662,2838,23996,2775,9170,1401,7042,1516,79,126,19032,2216,4096,1015,7681,1458,4501,983,1329,511,1425,558,0,189,50551,3999,9173,1441,18274,2653,11911,1713,6057,1379,5136,1274,0,189,21900,3156,7962,1651,4494,1461,4416,1221,2733,978,2295,731,0,189,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
