GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001MA,C24050_001EA,C24050_002MA,C24050_002EA,C24050_003MA,C24050_003EA,C24050_004MA,C24050_004EA,C24050_005MA,C24050_005EA,C24050_006MA,C24050_006EA,C24050_007MA,C24050_007EA,C24050_008MA,C24050_008EA,C24050_009EA,C24050_009MA,C24050_010MA,C24050_010EA,C24050_011MA,C24050_011EA,C24050_012MA,C24050_012EA,C24050_013MA,C24050_013EA,C24050_014EA,C24050_014MA,C24050_015MA,C24050_015EA,C24050_016MA,C24050_016EA,C24050_017MA,C24050_017EA,C24050_018MA,C24050_018EA,C24050_019EA,C24050_019MA,C24050_020EA,C24050_020MA,C24050_021MA,C24050_021EA,C24050_022MA,C24050_022EA,C24050_023MA,C24050_023EA,C24050_024EA,C24050_024MA,C24050_025EA,C24050_025MA,C24050_026MA,C24050_026EA,C24050_027MA,C24050_027EA,C24050_028MA,C24050_028EA,C24050_029EA,C24050_029MA,C24050_030EA,C24050_030MA,C24050_031EA,C24050_031MA,C24050_032MA,C24050_032EA,C24050_033MA,C24050_033EA,C24050_034EA,C24050_034MA,C24050_035EA,C24050_035MA,C24050_036EA,C24050_036MA,C24050_037MA,C24050_037EA,C24050_038MA,C24050_038EA,C24050_039EA,C24050_039MA,C24050_040MA,C24050_040EA,C24050_041EA,C24050_041MA,C24050_042EA,C24050_042MA,C24050_043EA,C24050_043MA,C24050_044MA,C24050_044EA,C24050_045MA,C24050_045EA,C24050_046MA,C24050_046EA,C24050_047MA,C24050_047EA,C24050_048EA,C24050_048MA,C24050_049MA,C24050_049EA,C24050_050MA,C24050_050EA,C24050_051MA,C24050_051EA,C24050_052MA,C24050_052EA,C24050_053EA,C24050_053MA,C24050_054MA,C24050_054EA,C24050_055MA,C24050_055EA,C24050_056MA,C24050_056EA,C24050_057MA,C24050_057EA,C24050_058MA,C24050_058EA,C24050_059MA,C24050_059EA,C24050_060MA,C24050_060EA,C24050_061MA,C24050_061EA,C24050_062MA,C24050_062EA,C24050_063MA,C24050_063EA,C24050_064EA,C24050_064MA,C24050_065MA,C24050_065EA,C24050_066MA,C24050_066EA,C24050_067MA,C24050_067EA,C24050_068MA,C24050_068EA,C24050_069EA,C24050_069MA,C24050_070MA,C24050_070EA,C24050_071MA,C24050_071EA,C24050_072MA,C24050_072EA,C24050_073MA,C24050_073EA,C24050_074EA,C24050_074MA,C24050_075EA,C24050_075MA,C24050_076MA,C24050_076EA,C24050_077MA,C24050_077EA,C24050_078MA,C24050_078EA,C24050_079EA,C24050_079MA,C24050_080EA,C24050_080MA,C24050_081MA,C24050_081EA,C24050_082MA,C24050_082EA,C24050_083MA,C24050_083EA,C24050_084EA,C24050_084MA,state
0400000US13,4605633,20662,51889,4176,301380,10697,502776,12100,133581,6667,550395,14173,277731,9919,117589,5929,275184,8881,543839,13082,964170,15879,423122,13831,235504,8916,228473,9482,1675144,19658,14560,1968,54590,4553,124116,6454,27912,3031,64791,4381,42341,3371,69052,4357,129567,6091,284306,8519,640300,12482,78255,4990,52792,4140,92562,5601,754970,14733,2673,1447,1258,652,8268,1603,1173,613,21217,2659,6043,1534,3602,1212,8806,1429,106686,6646,178704,7636,258660,10495,86492,5585,71388,6177,1118869,19245,3320,1087,15330,2018,64556,4746,67424,5199,383668,12036,61845,4628,31129,3203,124708,6366,107729,6593,113493,6506,69894,5482,31204,3752,44569,3812,420891,12459,26015,2761,217163,9965,36353,3392,5282,1238,17844,2368,24011,2739,11939,1992,7297,1495,15697,2460,8196,1593,3009,1320,36106,3284,11979,1982,635759,12308,5321,1239,13039,2196,269483,9895,31790,3534,62875,5025,143491,6983,1867,708,4806,1062,29421,3203,23477,2589,13304,2056,28910,3850,7975,1538,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,675214,7765,9644,1670,53542,4281,20047,2303,17492,2079,77536,4727,38761,3343,11272,1844,46133,3258,67106,4235,132463,5036,107685,5288,32454,3052,61079,4420,227193,6396,3498,1193,10207,1612,5263,1053,3582,1075,7775,1278,4529,1001,7248,1532,16302,1833,30332,2625,85685,4038,16489,2141,8881,1497,27402,2743,154624,5607,201,170,192,237,717,491,149,117,3976,820,2150,682,187,215,3445,967,18959,2420,26325,2496,73210,4474,11781,1774,13332,1917,167514,6114,595,385,3574,907,2918,851,8948,1544,55735,4244,11309,1712,2154,715,22099,2338,12823,1509,17544,1708,12587,1755,3682,747,13546,1809,68540,4378,4746,1099,37582,3609,2764,760,557,314,2389,957,2892,750,1290,433,2163,866,2313,972,1286,570,1829,783,4111,1164,4618,1276,57343,4070,604,287,1987,686,8385,1453,4256,1094,7661,1536,17881,2105,393,244,2124,814,2679,609,1623,604,3570,1052,3999,1140,2181,768,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,744228,7744,38849,3148,49187,3825,70601,4935,20626,2728,88605,5060,36443,3913,13295,2240,37180,3155,73959,4190,173935,6601,70734,5140,35360,3538,35454,3577,250456,7161,10579,1464,9466,1674,19908,2243,3312,881,10987,2202,4421,1263,5226,1156,13243,1978,34750,2939,107939,5036,12950,2179,4415,951,13260,1796,142118,6392,1319,689,421,240,1397,616,116,71,4878,1267,1363,858,398,347,1472,792,12906,2182,43465,3947,46678,4033,16997,2539,10708,1706,171150,7572,2176,886,2562,886,7456,1332,8974,1802,61922,4051,7119,1389,6295,1775,21102,2601,18266,2826,17404,1841,6681,1227,3194,1018,7999,1868,84577,4609,21256,2826,34186,3638,6047,1185,2497,854,2284,965,3480,1126,1140,583,651,314,3633,1200,1624,698,597,331,5257,1228,1925,747,95927,5243,3519,856,2552,923,35793,3472,5727,1625,8534,1549,20060,2684,236,218,712,389,4404,1071,3503,1018,3828,1403,5497,1680,1562,1013,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6196524,22814,69182,3397,330560,8384,761364,13654,194841,7789,681449,13818,376442,8351,118002,5892,453233,10972,725420,12285,1404791,16939,568748,13302,286454,8455,226038,7824,2322483,19631,31222,2335,58157,4147,215124,6841,44017,2853,85093,4802,49580,3419,67047,4291,227356,7919,409605,9083,879033,14882,105351,4589,67223,4288,83675,4191,1082464,14987,2449,652,2019,719,12292,1785,2545,846,34643,2779,10913,1573,3928,970,15670,2131,116688,5950,328348,10455,359115,10317,103623,4676,90231,5050,1469223,16803,4326,852,22403,2082,110467,4833,95645,5045,463195,11508,82516,4262,35331,2716,196292,7884,135230,6156,161839,6206,79803,3985,42850,2861,39326,3100,456875,9688,25569,2368,236495,6886,40548,3212,8727,1435,24616,2457,26921,2682,8974,1464,7948,1519,11949,1838,11397,1576,4603,1065,42265,3375,6863,1050,865479,14010,5616,1181,11486,1775,382933,9724,43907,3021,73902,4510,206512,7002,2722,793,5967,1027,51948,4057,24174,2060,19876,2020,30493,3124,5943,1297,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3119966,16839,46148,3483,184729,5820,593823,11598,84131,4283,359998,9874,157851,6456,51180,3563,166396,6733,258117,7924,693683,11211,279499,9107,141495,6805,102916,5108,1025473,15941,20106,2451,30026,2395,134645,5467,13670,1551,38616,3797,21223,2513,25183,2359,70695,4186,118666,5429,431376,9885,47478,4089,34413,2647,39376,3310,515832,10758,1237,513,1472,551,9883,1330,1242,722,13938,1893,2087,635,2292,769,6482,1276,53827,3571,156236,6172,181007,6880,49130,4456,36999,3136,710805,11046,3203,906,11477,1638,66588,3840,42923,3366,242855,7324,33077,3071,15102,1810,81563,4558,52768,3647,81429,4214,38687,3388,19838,2053,21295,2277,281205,7721,17930,2033,132043,5253,42638,3461,5090,990,15480,2031,15549,2133,5861,1332,3824,1066,7383,1650,6903,1267,1864,646,24051,2549,2589,774,586651,11855,3672,947,9711,1702,340069,9638,21206,2492,49109,4059,85915,4325,2742,895,3832,1142,25473,3378,17739,2279,10463,1673,14063,2053,2657,776,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599893,10927,60661,3338,101009,4269,251893,6290,43598,2589,186627,6334,74075,3742,27504,2429,117400,4875,113881,4751,388003,9851,122600,6496,64782,3611,47860,2946,551098,10029,34144,2381,16987,1947,54250,3624,7381,1263,19011,2263,9742,1504,14744,1737,55253,3999,55877,2910,231559,7468,18895,2207,14159,1749,19096,1889,268532,8733,889,382,537,343,4692,885,983,460,12791,1680,1163,489,616,337,3213,787,20512,2416,103355,4940,82352,5241,22446,1919,14983,1314,355226,9025,3154,620,4375,926,26346,2339,20310,1734,120814,5437,15158,1661,8571,1477,55614,3077,25932,2172,39505,2729,14953,1989,9476,1445,11018,1360,152311,5519,17899,1953,73472,4109,17085,1964,2987,779,8508,1402,7743,1200,2279,559,1750,555,2212,653,3050,866,1057,389,12596,1820,1673,587,272726,6938,4575,857,5638,1014,149520,5135,11937,1372,25503,2344,40269,2448,1294,556,1570,638,9348,1523,10534,1480,5343,2041,6105,1017,1090,473,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1417069,10758,48367,2905,93008,4443,172643,5747,40356,2790,158309,5122,65055,3537,29915,2756,87721,4897,132944,5249,346269,7083,116489,6047,65139,3848,60854,3678,528954,8585,24833,1961,14572,1858,43425,3175,7515,1074,17592,1919,7958,1195,15803,1739,40099,3209,72581,3698,221923,5706,21955,2805,15283,1746,25415,2113,240212,6645,954,382,574,331,2629,847,370,243,8493,1683,1244,443,876,493,2172,631,25587,3183,75524,4000,78816,4289,24032,2173,18941,1903,313690,8490,3025,612,6358,1127,19149,1781,20340,2036,105012,5053,15552,1734,9173,1259,42301,2873,25220,2052,35591,2574,11293,1714,8662,1323,12014,1494,139368,5758,15756,1674,66693,4159,14407,1871,2908,762,7210,1234,8894,1284,2721,825,1510,530,2921,813,2985,775,917,482,9758,1479,2688,668,194845,6510,3799,799,4811,1061,93033,4329,9223,1478,20002,2242,31407,2354,1342,743,1639,727,6635,1217,10246,1593,3508,1113,7404,1608,1796,554,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1928967,13595,49038,3504,112185,6103,275351,7643,45617,3340,235867,7890,113365,4591,30394,2740,103324,5162,151808,5005,456914,10348,177600,8144,92038,5197,85466,5303,641200,12418,16200,2037,17006,2157,53491,3512,7584,1199,24987,2445,13013,1805,13390,1762,47875,3466,70594,3568,289452,8502,29098,2964,22650,2421,35860,2920,322198,10201,2999,863,944,480,5758,1115,722,397,10616,1868,1730,587,921,402,2542,689,27679,2685,95485,5597,112306,5658,33716,2874,26780,3083,458167,10198,2304,893,5690,971,29284,2610,23090,2482,163883,6857,26465,2880,10084,1589,49141,3177,34350,3218,54758,3213,27309,2608,13692,1631,18117,2271,177972,7405,22683,2587,81897,5220,19199,2308,3030,898,10023,2207,8852,1476,3736,968,2063,805,5101,996,3543,808,1605,588,13924,1815,2316,744,329430,9017,4852,1072,6648,1284,167619,6510,11191,1806,26358,2544,63305,3596,2263,928,1703,612,14084,1857,13676,2168,7282,1702,8056,1472,2393,891,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2037812,16605,85425,5130,161184,7993,159504,7320,51095,3962,233825,9133,103968,5914,32702,2786,105664,6346,186636,7606,481542,11303,217691,9212,108058,5633,110518,5081,686168,13090,21222,2185,24865,2719,40998,3383,8718,1444,24717,2913,14046,1709,15290,2129,40342,3531,95756,5402,308853,9935,31652,3424,21622,2132,38087,3273,389556,11190,1938,841,1048,817,3196,1095,419,205,10157,1786,3781,1082,1038,469,4082,1077,36764,3851,102188,6391,143153,7329,42507,3614,39285,3479,480891,12643,6974,1373,8884,1788,19393,2574,30399,3068,166121,7335,21211,2652,8697,1811,52839,4598,34894,3278,55573,4342,34355,3389,15764,2323,25787,3069,240398,8133,40570,3595,113218,7390,19105,2610,2023,707,9948,1973,11217,1758,5695,1299,4277,1242,5207,1056,5390,1355,2487,1021,16572,1939,4689,1475,240799,7792,14721,1853,13169,2279,76812,4957,9536,1731,22882,2876,53713,4160,1982,838,4124,1005,14015,2176,9538,1755,6044,1135,11593,2371,2670,780,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,648414,7870,17435,1923,46879,3774,60634,3425,13645,1979,84900,4071,24790,2518,12550,2112,40583,3197,54109,3341,181454,5784,56483,3832,29605,2571,25347,2772,236807,7214,4247,929,7103,1387,14958,1856,1932,645,7550,1376,3015,828,7619,1572,18803,2217,27984,2324,115831,5139,9759,1522,7509,1202,10497,1430,115264,5209,273,172,308,266,1628,571,263,194,5070,950,560,329,401,326,1231,381,9110,1575,40635,3218,37600,3246,10158,1640,8027,1502,154108,5828,789,359,3371,1181,7536,1419,7414,1472,57800,3392,6682,1225,3486,905,19186,2249,12248,1525,19442,2009,6621,1399,3845,883,5688,1138,68747,3616,10672,1260,32604,3097,6398,1083,1242,897,3850,816,2438,696,557,261,815,417,1259,497,1213,466,836,417,6168,1010,695,293,73488,3798,1454,628,3493,1116,30114,2666,2794,753,10630,1409,12095,1748,487,321,548,421,3508,900,4333,899,1667,692,1925,666,440,249,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3031466,16026,13956,2198,204648,7840,139239,5289,61207,3691,300049,8786,138259,5269,65605,4299,179443,6617,470532,10621,702633,13094,268768,9141,162058,7426,325069,8528,1353990,14114,5824,1305,40176,3102,53577,3059,12198,1774,31170,2613,19767,2112,39627,3233,88377,4339,290357,7314,471574,10628,54819,3750,49245,3577,197279,6357,533408,14142,942,482,1729,713,1112,475,747,498,14745,2486,3126,866,1475,654,7403,1548,83671,5304,135568,6534,166635,7837,56394,4333,59861,4282,665062,14061,815,539,15109,2089,22097,2069,30823,2311,212001,7012,31803,2989,16541,2187,75080,4809,67501,4075,77946,4003,35483,3188,22802,2681,57061,3703,233312,7662,5807,1111,138402,6250,8420,1324,3980,1071,9607,1640,10668,1724,6677,1398,5396,1173,10212,1699,6776,1253,3165,1008,18807,2747,5395,1200,245694,7237,568,421,9232,1878,54033,3129,13459,1774,32526,3347,72895,4650,1285,514,3187,1027,18791,2267,10769,1912,8666,1519,14810,2202,5473,1501,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3522203,15903,13583,1986,190678,7994,317217,9941,80137,4357,374569,9493,129842,6531,84925,5139,259988,8193,475989,10551,990793,18802,320117,9879,155833,6134,128532,5535,1581552,18068,4241,949,32901,3084,136429,5764,16486,1914,49650,3206,16698,1827,53255,3954,141460,6318,317560,7919,669450,14561,56683,3532,34786,2140,51953,3245,625681,13625,628,388,826,476,3839,1026,998,564,14101,2217,4426,986,1413,549,7342,1654,65266,4891,196902,8733,211281,9065,70754,4361,47905,3456,769643,13277,1105,534,8730,1369,45145,3249,39583,3107,255546,7329,35002,3360,21944,2546,104414,4261,71509,5030,108586,5263,37962,3613,17922,2361,22195,2291,238732,8821,6901,1523,140155,7181,12382,1994,4607,1116,13337,1766,10773,1590,5885,1310,3978,1020,7128,1512,5753,1315,2989,916,21105,2661,3739,902,306595,9508,708,396,8066,1518,119422,6281,18463,2199,41935,3664,62943,4436,2428,933,2794,796,14526,2432,10102,1689,11202,1902,11266,1624,2740,857,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4512641,16449,52583,2984,232361,7104,816076,11798,112711,4643,515042,10097,192252,6821,66460,2913,244413,7210,423264,8665,1059969,12615,440253,10004,203191,6038,154066,5650,1589164,17641,17514,1619,39633,3071,257921,7222,21012,1993,54410,3502,26203,2166,31313,2406,104613,4995,214028,6718,642533,10735,74549,4500,46203,3319,59232,3701,810642,12455,1534,611,1447,483,11000,1652,1658,552,21045,2092,4621,1046,1950,555,11801,1715,81270,4437,255710,7668,288837,8449,73971,4065,55798,3503,1036262,15469,2608,624,15668,1484,85721,4142,58005,3483,359147,9984,48440,3481,22643,1599,117864,5104,81944,4258,128101,4955,55476,3759,29247,2391,31398,2569,359640,7828,27188,2246,165270,6134,44458,2488,6203,1076,21418,2308,18437,1942,7266,1118,6350,1128,12484,1704,10282,1354,4551,967,31421,2521,4312,867,716933,10313,3739,842,10343,1610,416976,8458,25833,2219,59022,3352,94551,4498,3288,682,3785,916,33538,2699,23343,2560,16840,1819,22349,2486,3326,875,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
