GEO_ID,C19131_001E,C19131_001M,C19131_002E,C19131_002M,C19131_003E,C19131_003M,C19131_004E,C19131_004M,C19131_005E,C19131_005M,C19131_006E,C19131_006M,C19131_007E,C19131_007M,C19131_008E,C19131_008M,C19131_009E,C19131_009M,C19131_010E,C19131_010M,C19131_011E,C19131_011M,C19131_012E,C19131_012M,C19131_013E,C19131_013M,C19131_014E,C19131_014M,C19131_015E,C19131_015M,C19131_016E,C19131_016M,C19131_017E,C19131_017M,C19131_018E,C19131_018M,C19131_019E,C19131_019M,C19131_020E,C19131_020M,C19131_021E,C19131_021M,C19131_022E,C19131_022M,C19131_023E,C19131_023M,C19131_024E,C19131_024M,C19131_025E,C19131_025M,C19131_026E,C19131_026M,C19131_027E,C19131_027M,C19131_028E,C19131_028M,C19131_029E,C19131_029M,C19131_030E,C19131_030M,C19131_031E,C19131_031M,C19131_032E,C19131_032M,C19131_033E,C19131_033M,C19131_034E,C19131_034M,C19131_035E,C19131_035M,C19131_036E,C19131_036M,C19131_037E,C19131_037M,C19131_038E,C19131_038M,C19131_039E,C19131_039M,C19131_040E,C19131_040M,C19131_041E,C19131_041M,C19131_042E,C19131_042M,C19131_043E,C19131_043M,C19131_044E,C19131_044M,C19131_045E,C19131_045M,C19131_046E,C19131_046M,C19131_047E,C19131_047M,C19131_048E,C19131_048M,C19131_049E,C19131_049M,C19131_050E,C19131_050M,C19131_051E,C19131_051M,C19131_052E,C19131_052M,C19131_053E,C19131_053M,C19131_054E,C19131_054M,C19131_055E,C19131_055M,C19131_056E,C19131_056M,C19131_057E,C19131_057M,C19131_058E,C19131_058M,C19131_059E,C19131_059M,C19131_060E,C19131_060M,C19131_061E,C19131_061M,C19131_062E,C19131_062M,C19131_063E,C19131_063M,C19131_064E,C19131_064M,C19131_065E,C19131_065M,C19131_066E,C19131_066M,C19131_067E,C19131_067M,C19131_068E,C19131_068M,C19131_069E,C19131_069M,C19131_070E,C19131_070M,C19131_071E,C19131_071M,NAME,C19131_001MA,C19131_001EA,C19131_002MA,C19131_002EA,C19131_003EA,C19131_003MA,C19131_004EA,C19131_004MA,C19131_005MA,C19131_005EA,C19131_006MA,C19131_006EA,C19131_007MA,C19131_007EA,C19131_008EA,C19131_008MA,C19131_009MA,C19131_009EA,C19131_010EA,C19131_010MA,C19131_011MA,C19131_011EA,C19131_012MA,C19131_012EA,C19131_013MA,C19131_013EA,C19131_014EA,C19131_014MA,C19131_015EA,C19131_015MA,C19131_016EA,C19131_016MA,C19131_017MA,C19131_017EA,C19131_018MA,C19131_018EA,C19131_019EA,C19131_019MA,C19131_020EA,C19131_020MA,C19131_021EA,C19131_021MA,C19131_022EA,C19131_022MA,C19131_023EA,C19131_023MA,C19131_024MA,C19131_024EA,C19131_025EA,C19131_025MA,C19131_026EA,C19131_026MA,C19131_027EA,C19131_027MA,C19131_028MA,C19131_028EA,C19131_029MA,C19131_029EA,C19131_030EA,C19131_030MA,C19131_031EA,C19131_031MA,C19131_032EA,C19131_032MA,C19131_033EA,C19131_033MA,C19131_034MA,C19131_034EA,C19131_035MA,C19131_035EA,C19131_036EA,C19131_036MA,C19131_037EA,C19131_037MA,C19131_038EA,C19131_038MA,C19131_039MA,C19131_039EA,C19131_040MA,C19131_040EA,C19131_041EA,C19131_041MA,C19131_042EA,C19131_042MA,C19131_043EA,C19131_043MA,C19131_044MA,C19131_044EA,C19131_045MA,C19131_045EA,C19131_046MA,C19131_046EA,C19131_047EA,C19131_047MA,C19131_048EA,C19131_048MA,C19131_049MA,C19131_049EA,C19131_050MA,C19131_050EA,C19131_051MA,C19131_051EA,C19131_052EA,C19131_052MA,C19131_053EA,C19131_053MA,C19131_054EA,C19131_054MA,C19131_055MA,C19131_055EA,C19131_056MA,C19131_056EA,C19131_057MA,C19131_057EA,C19131_058EA,C19131_058MA,C19131_059EA,C19131_059MA,C19131_060MA,C19131_060EA,C19131_061MA,C19131_061EA,C19131_062MA,C19131_062EA,C19131_063EA,C19131_063MA,C19131_064EA,C19131_064MA,C19131_065EA,C19131_065MA,C19131_066EA,C19131_066MA,C19131_067MA,C19131_067EA,C19131_068MA,C19131_068EA,C19131_069EA,C19131_069MA,C19131_070EA,C19131_070MA,C19131_071EA,C19131_071MA,state
0400000US13,2466415,18717,1750409,17468,714312,10933,9896,1725,10576,2047,37441,3653,52229,4238,79650,5057,135472,7502,114179,5523,146857,5778,60302,4221,67710,4024,1036097,13721,21146,2383,17764,2029,58833,3756,81463,4530,139848,6692,211798,8104,159501,6461,191818,6141,81336,4348,72590,3993,716006,14280,167389,6686,82168,5341,8567,1865,3986,1022,15366,2669,12161,2095,13181,1928,15117,2393,6946,1652,4065,1036,1409,585,1370,683,85221,4918,4873,1178,3504,926,11412,1904,9985,1481,13970,1930,16059,2244,10981,1849,10152,1508,2282,724,2003,841,548617,11400,301105,9858,70469,4952,30055,3077,59188,5154,40563,4041,41825,4009,39235,4008,10495,1541,6823,1464,1119,590,1333,592,247512,7254,22617,2784,14886,1601,37539,3159,36174,3092,41436,3667,48395,3377,21611,2753,17636,1945,3807,932,3411,1017,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,232451,5088,87488,3905,424,241,1025,444,2644,789,3868,904,7099,1290,18074,1875,13669,1665,22305,1858,10479,1713,7901,1285,144963,4902,2302,763,2300,586,4152,917,7315,1237,13646,1841,22326,2025,24714,2389,34657,2499,17044,1866,16507,1343,76935,3815,24870,2264,8608,1375,985,509,283,220,573,317,908,468,1271,696,2178,587,599,374,865,491,453,302,493,422,16262,1603,868,413,163,107,1109,449,1051,551,1770,588,3574,764,2812,711,2893,869,1305,513,717,300,52065,3299,18943,1871,3333,897,1403,615,2489,958,1892,497,3487,924,3621,1020,1122,517,1118,491,198,170,280,241,33122,2809,851,419,1101,462,1846,611,2000,719,3744,864,7537,1299,5547,1169,6992,1339,1990,539,1514,502,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,320853,6864,126719,5276,2000,698,1259,553,5771,1455,8402,1457,17373,2465,30884,3013,23209,2744,26073,2650,6970,1563,4778,1005,194134,5306,4860,1496,4472,1336,11549,1773,18813,1964,30704,2825,43194,3192,31904,2406,31105,2500,9571,1621,7962,1146,79494,4444,23327,2474,14247,2145,1512,694,419,273,1946,647,3399,1274,2748,980,2583,943,474,353,756,542,265,249,145,142,9080,1445,325,321,361,335,1190,501,1468,594,1656,605,1495,597,1231,634,1020,504,254,183,80,130,56167,3803,34372,3150,6819,1692,4254,1628,8669,1697,4719,1218,3985,1175,3966,1253,949,841,820,669,71,117,120,144,21795,2104,1327,611,1024,473,3195,981,4214,969,3627,810,4823,1102,1670,585,1284,455,8,15,623,495,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,2285540,16689,929523,11802,11371,1782,10795,1701,36388,3440,48490,3556,79748,4129,155647,6248,145517,5785,221259,7385,103159,4796,117149,4077,1356017,12805,18154,1671,17575,1956,51283,3181,84175,3816,152393,5505,254946,5997,224790,5200,280399,7092,132993,5336,139309,4919,813923,13412,213962,8031,96151,5116,6098,1072,3962,822,14978,2257,14434,2007,17775,1998,18555,2309,9024,1650,7675,1373,1697,655,1953,744,117811,5419,4829,1043,4456,937,11074,1592,12770,1767,19187,2234,24080,2330,18294,2228,15561,1996,4995,1142,2565,838,599961,11590,322802,8084,67355,4654,29312,2909,62244,3642,42197,3468,47548,4249,41201,3324,18120,2268,9886,1803,2906,803,2033,725,277159,7754,18003,1854,10294,1471,33745,2948,35997,2846,47057,2796,58978,3794,34641,2815,28675,2494,5710,1083,4059,874,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,1213558,13038,465663,8369,4364,1090,3926,1025,17812,2005,28710,3182,50711,3617,96645,3790,92540,4757,105896,4799,33285,2733,31774,2605,747895,10128,9610,1560,9243,1457,33541,2552,58161,3204,110850,4019,175355,5482,133981,4559,134500,5350,43119,3369,39535,2783,420137,9693,118626,5336,63504,3963,5994,1350,3071,1004,7419,1598,11729,1852,13430,2232,11843,1646,4018,1025,4581,1193,621,403,798,504,55122,3214,2205,702,1525,599,5914,1258,6146,1083,9851,1528,14037,1644,7533,1200,5516,1184,1641,572,754,402,301511,7398,173687,5419,40534,3612,19501,2289,35048,2927,25842,2512,24881,2560,17477,2562,6460,1408,2554,895,448,289,942,525,127824,5036,8276,1475,5370,1185,18693,1735,18791,1957,26033,2580,29773,2829,11648,1416,7075,1336,1327,490,838,369,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,628004,8003,235322,4990,1857,680,2267,740,4639,830,11222,1874,20716,1955,49635,2775,52085,2673,58464,3669,18678,1840,15759,1827,392682,5882,4225,1004,4491,748,17759,1498,26118,1688,52179,2454,94886,3191,76646,3691,73419,3588,24269,2092,18690,1922,168795,6062,53585,3832,32674,3211,2858,895,1149,467,3465,1255,5779,1401,7446,1389,6849,1356,2371,764,1788,599,394,412,575,372,20911,1801,313,219,941,518,1793,685,1786,593,3311,734,6732,1216,2912,827,2273,610,317,232,533,355,115210,4653,72229,3799,13108,1934,6858,1341,15779,2220,12076,1349,12255,1539,7909,1389,1493,439,2086,752,423,259,242,161,42981,2844,2385,569,1773,540,5420,1462,6399,1104,7775,1199,11737,1408,4063,771,2813,792,237,178,379,268,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,560633,8937,228023,5867,2141,670,1798,588,8248,1250,12686,1550,24798,2358,43715,2647,44242,3379,54977,3024,17852,2085,17566,1840,332610,6493,3770,701,3197,730,14570,1601,21484,1975,42215,2581,78128,3741,57243,2899,67757,3410,20768,1858,23478,1828,160147,5539,50370,3369,27926,2859,2384,821,2028,766,3736,973,3439,684,6648,1355,5574,1414,2290,791,1320,432,444,341,63,98,22444,2149,974,583,742,353,2450,774,2175,556,4193,958,6128,1105,2507,838,2076,755,1023,482,176,133,109777,3834,68123,3397,11878,1774,7054,1270,14709,1865,10465,1399,10526,1695,8083,1524,2245,793,2413,716,271,193,479,405,41654,2469,2065,582,1897,530,4805,895,5250,886,9373,1149,8755,1210,5355,1230,3143,873,687,381,324,200,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,828120,9761,300055,7835,7029,1282,6283,1310,18055,2283,20630,2584,33783,3029,64086,3572,53779,3327,60611,3256,18433,1828,17366,1772,528065,7770,13291,1572,12826,1641,35975,2279,52262,3570,77830,3570,118178,4921,82830,4382,81113,3825,29299,2095,24461,2015,303719,8348,85755,4498,40838,3218,5324,1263,4313,1250,5454,1332,6528,1330,5244,1121,7182,1232,3290,913,2254,790,472,393,777,449,44917,3484,2726,678,2839,859,6283,1277,4576,1050,10678,1738,8730,1497,4681,964,2929,902,827,579,648,396,217964,6502,114810,5071,27851,2434,14755,1907,23420,2478,16070,1911,16230,2059,11754,1860,2342,608,2009,707,108,97,271,221,103154,3557,9594,1650,7281,1232,17409,2016,15202,2248,18981,1949,16389,1940,9815,1470,6132,1042,1209,436,1142,573,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,746504,12668,278801,8611,3523,1164,3931,1068,12336,1805,15441,1951,27063,2665,52554,3371,50841,3705,65177,3714,25329,2574,22606,2276,467703,8510,8553,1681,9830,1766,30543,2195,37337,3126,66508,3455,92844,4145,72660,4046,85178,4533,34568,3089,29682,2481,362082,10549,85963,4573,41034,3414,3870,1189,1959,672,6896,1640,4889,1410,6826,1771,7774,1666,3857,1251,3958,1126,694,423,311,217,44929,3782,2434,648,1721,656,6646,1433,5019,962,6806,1329,9367,1839,5336,1403,4652,1185,2369,865,579,353,276119,9145,152063,6291,41002,3405,18685,2350,34924,3167,20703,2309,16275,2598,12882,2012,4198,1057,2129,781,495,436,770,489,124056,6118,10995,1605,8796,1516,21048,2422,19675,2099,22101,2106,23856,2087,9642,1479,6009,1309,808,401,1126,492,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,264442,5443,79988,3779,806,399,805,364,3280,987,4843,1008,7359,1098,17319,1768,15767,1562,18601,1784,6561,1365,4647,862,184454,4156,2842,695,3206,729,10357,1438,14917,1296,21797,1669,44924,2794,34950,2383,30910,2395,11727,1388,8824,1288,78484,3702,24875,2100,14660,1797,1166,645,1315,480,1596,583,2107,649,2978,859,3014,925,1210,473,585,422,363,262,326,312,10215,1268,625,388,924,490,923,505,835,381,1948,694,3077,852,935,459,729,323,44,52,175,184,53609,3588,31609,2806,5903,1098,3290,989,5881,1502,5589,1257,4536,1130,4291,918,809,367,1153,471,119,153,38,49,22000,2139,1125,560,1069,407,3371,949,3172,714,4672,1082,4071,929,2029,609,1580,468,504,273,407,390,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,1042467,11521,429625,8300,3347,906,1860,858,7366,1374,14757,2141,29994,2775,53357,3743,60600,3754,113142,4896,71172,3805,74030,3477,612842,8183,6172,1193,6294,1198,17193,2132,25207,2155,43439,2926,94439,4253,92601,3728,141981,5269,86529,4458,98987,3188,412372,9079,108262,4961,49363,3740,2833,1069,2023,807,5458,1601,5616,1363,7662,1364,11002,1599,5186,1049,7154,1299,1151,408,1278,564,58899,3560,1745,628,1185,615,2655,999,4386,970,7729,1326,14245,1915,10873,1846,9896,1440,3687,991,2498,718,304110,8052,150982,6126,21501,3164,12007,1919,17444,1995,20649,2310,22447,2730,28263,2861,14558,1867,10157,1540,2113,670,1843,719,153128,6107,6223,1227,5387,1119,13133,1955,13251,1675,21973,2057,33856,3231,22651,2157,23967,2325,8778,1510,3909,809,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,1188714,11614,474202,8849,4438,1326,2764,777,10229,1663,14036,2021,25693,2727,53768,3658,64116,3912,122589,5738,73070,3303,103499,4442,714512,10370,9829,1833,9605,1578,23653,2383,34519,3164,59187,3390,112685,4268,102802,4434,168037,5738,88987,3981,105208,4375,424690,10034,105294,4620,41242,3316,3893,1186,1754,795,5005,1195,5134,1136,5341,1296,8386,1414,4730,987,4276,1161,830,459,1893,737,64052,3513,2460,875,1608,739,5084,1052,6633,1406,7559,1342,13835,1913,10223,1614,10911,1606,3255,951,2484,669,319396,8153,169232,6136,28334,3265,16335,2430,27733,3141,24766,2564,21404,2501,25073,2702,11565,1814,8979,1553,3297,920,1746,582,150164,5469,8535,1491,6326,1396,14151,1858,16922,2358,22724,2548,30493,2470,21922,2210,19565,2081,5414,1032,4112,978,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,1821803,13146,658920,8614,9317,1265,8671,1426,27469,2509,38853,2896,63177,3734,123088,4298,116554,4082,153533,5737,64169,3158,54089,2720,1162883,9855,18696,1735,14585,1628,54153,2800,88551,3338,168365,4495,265443,6405,194231,5176,210651,5627,77177,3587,71031,3215,657921,10604,182054,6971,88558,4691,9930,1557,4912,1146,11983,1969,13017,1931,16962,2002,16802,1794,7264,1289,4759,1068,1467,577,1462,665,93496,4654,4786,895,3645,822,9633,1517,12098,1325,17099,1995,21770,2313,11982,1542,9242,1493,1712,500,1529,642,475867,7986,257211,5955,57061,4041,33860,3097,49780,3327,39311,2850,32256,2619,27093,2528,10538,1538,5028,881,1339,577,945,438,218656,5524,13567,1817,12884,1573,32976,2433,28829,2328,41692,2384,46764,2892,21830,2166,14443,1779,3657,788,2014,572,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,1091358,8805,433140,5756,3377,820,2199,609,10389,1480,14623,1838,32095,2544,68947,3380,78777,3386,119646,4334,52846,2521,50241,3113,658218,6340,6841,888,5734,841,22674,1660,36446,2000,72372,2987,135266,3757,121225,3752,140950,4661,61764,3094,54946,2740,292592,6650,95250,4478,54527,3725,2814,752,1630,517,6658,1194,8775,1620,10510,1474,11954,1617,6097,1099,3628,803,1612,573,849,369,40723,2481,501,251,880,318,3011,693,3511,865,7665,1354,10544,1307,6111,1238,5707,913,1854,678,939,306,197342,5101,125913,4581,18833,2014,10723,1624,22766,2433,19152,1896,21730,2299,18622,1789,7304,1016,5160,1063,1011,354,612,265,71429,3424,3062,839,1563,546,6439,1011,8589,1177,12853,1714,19088,1688,10738,1507,6981,1010,1454,425,662,303,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,485198,9184,175460,5938,4391,1229,2855,831,10855,2014,12690,1700,22802,2735,36893,3224,34881,3239,34684,2754,9051,1754,6358,1261,309738,7371,7025,1289,6345,1348,25696,2727,31913,2917,47358,4149,68585,3832,48980,3003,47277,3809,13863,1840,12696,1644,257956,7249,56528,3796,26461,2938,3626,1067,2489,1075,3719,1070,2945,961,5124,1450,4571,1386,2432,911,1379,633,98,133,78,100,30067,2929,1864,769,1002,461,5525,1300,4169,1058,5963,1244,6369,1309,2626,1023,1610,636,751,538,188,174,201428,6800,106601,5124,30231,3157,12413,1897,24424,2954,14928,2186,12808,2134,7961,1589,2141,743,1379,627,0,207,316,313,94827,5077,11328,1836,7420,1436,18160,1980,13764,1942,17167,2230,15010,1960,5886,1044,4712,1119,656,369,724,414,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,1137014,12966,423324,9145,4601,1080,3858,1046,15493,1894,27282,2549,44698,3809,85708,4361,82294,3841,95544,4714,31536,2535,32310,2279,713690,8585,12197,1331,10782,1409,40522,2706,58094,2510,99929,4220,165754,5860,113710,4598,127462,4987,46706,3294,38534,2963,382285,10151,101913,5324,53060,3586,4913,1188,2895,896,5655,1198,9652,1643,10844,1727,9715,1583,5820,1114,1664,578,578,429,1324,713,48853,3859,2260,835,2261,930,4205,987,6782,1353,10584,2008,10573,1594,5804,1409,4233,999,968,449,1183,555,280372,7771,157119,6696,33060,3304,16578,2318,34375,3599,24717,2446,22590,2858,16549,1826,4400,992,3353,893,776,658,721,386,123253,4359,5650,1003,6785,1223,16490,1997,17315,1985,25757,2236,26986,2461,13630,1723,7564,1197,1830,595,1246,449,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,202848,4604,70742,2751,1294,498,482,284,2364,829,4174,951,7245,1134,16496,1849,13954,1985,16702,2123,4317,904,3714,655,132106,3489,2244,602,1793,468,7399,1187,11890,1494,19493,2014,31696,2249,21555,1747,21990,1839,6355,959,7691,1050,50253,3178,15601,1757,9175,1281,841,464,765,406,872,373,1229,364,1517,655,1689,555,1067,583,958,456,69,120,168,207,6426,1151,241,238,58,67,720,382,536,259,1421,615,1298,603,1281,488,350,236,195,169,326,272,34652,2586,19947,2055,4728,1071,3136,930,4012,1020,2733,805,3273,948,1547,677,413,268,90,96,0,165,15,24,14705,1548,952,375,797,277,2356,662,2340,759,3027,694,3061,621,1168,405,485,274,230,189,289,190,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
