GEO_ID,B17010A_001E,B17010A_001M,B17010A_002E,B17010A_002M,B17010A_003E,B17010A_003M,B17010A_004E,B17010A_004M,B17010A_005E,B17010A_005M,B17010A_006E,B17010A_006M,B17010A_007E,B17010A_007M,B17010A_008E,B17010A_008M,B17010A_009E,B17010A_009M,B17010A_010E,B17010A_010M,B17010A_011E,B17010A_011M,B17010A_012E,B17010A_012M,B17010A_013E,B17010A_013M,B17010A_014E,B17010A_014M,B17010A_015E,B17010A_015M,B17010A_016E,B17010A_016M,B17010A_017E,B17010A_017M,B17010A_018E,B17010A_018M,B17010A_019E,B17010A_019M,B17010A_020E,B17010A_020M,B17010A_021E,B17010A_021M,B17010A_022E,B17010A_022M,B17010A_023E,B17010A_023M,B17010A_024E,B17010A_024M,B17010A_025E,B17010A_025M,B17010A_026E,B17010A_026M,B17010A_027E,B17010A_027M,B17010A_028E,B17010A_028M,B17010A_029E,B17010A_029M,B17010A_030E,B17010A_030M,B17010A_031E,B17010A_031M,B17010A_032E,B17010A_032M,B17010A_033E,B17010A_033M,B17010A_034E,B17010A_034M,B17010A_035E,B17010A_035M,B17010A_036E,B17010A_036M,B17010A_037E,B17010A_037M,B17010A_038E,B17010A_038M,B17010A_039E,B17010A_039M,B17010A_040E,B17010A_040M,B17010A_041E,B17010A_041M,NAME,B17010A_001EA,B17010A_001MA,B17010A_002MA,B17010A_002EA,B17010A_003EA,B17010A_003MA,B17010A_004EA,B17010A_004MA,B17010A_005MA,B17010A_005EA,B17010A_006EA,B17010A_006MA,B17010A_007EA,B17010A_007MA,B17010A_008MA,B17010A_008EA,B17010A_009EA,B17010A_009MA,B17010A_010EA,B17010A_010MA,B17010A_011EA,B17010A_011MA,B17010A_012EA,B17010A_012MA,B17010A_013MA,B17010A_013EA,B17010A_014EA,B17010A_014MA,B17010A_015EA,B17010A_015MA,B17010A_016MA,B17010A_016EA,B17010A_017MA,B17010A_017EA,B17010A_018EA,B17010A_018MA,B17010A_019EA,B17010A_019MA,B17010A_020EA,B17010A_020MA,B17010A_021MA,B17010A_021EA,B17010A_022MA,B17010A_022EA,B17010A_023EA,B17010A_023MA,B17010A_024EA,B17010A_024MA,B17010A_025EA,B17010A_025MA,B17010A_026MA,B17010A_026EA,B17010A_027MA,B17010A_027EA,B17010A_028MA,B17010A_028EA,B17010A_029EA,B17010A_029MA,B17010A_030EA,B17010A_030MA,B17010A_031MA,B17010A_031EA,B17010A_032MA,B17010A_032EA,B17010A_033MA,B17010A_033EA,B17010A_034EA,B17010A_034MA,B17010A_035EA,B17010A_035MA,B17010A_036MA,B17010A_036EA,B17010A_037MA,B17010A_037EA,B17010A_038MA,B17010A_038EA,B17010A_039MA,B17010A_039EA,B17010A_040EA,B17010A_040MA,B17010A_041MA,B17010A_041EA,state
0400000US31,429096,5207,29746,2242,10756,1389,6836,1138,1146,396,2563,723,3127,704,3920,711,18990,1824,4207,907,3500,830,1064,533,679,416,1757,570,707,310,14783,1711,13467,1585,2422,776,4087,1009,6958,1188,1316,564,399350,5038,334585,5258,138789,3399,25682,1950,30368,2013,82739,2613,195796,3723,64765,3316,21937,2079,12454,1409,2563,812,1329,431,8562,1255,9483,1422,42828,2280,26301,2082,4027,976,3891,967,18383,1898,16527,1447,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,473417,6944,41044,3206,16665,1870,9137,1430,1015,531,3707,1106,4415,901,7528,1325,24379,2458,5374,1454,4575,1384,755,389,1734,812,2086,780,799,379,19005,2431,16433,2212,2251,770,4095,1125,10087,1630,2572,1001,432373,7172,328804,6787,121397,4832,22358,2081,24444,2177,74595,4167,207407,5708,103569,5019,36767,3081,19517,2727,3837,996,3699,947,11981,2031,17250,1651,66802,3644,36718,3047,4325,960,6221,1198,26172,2667,30084,2091,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,325920,5901,16134,1971,4995,962,2235,668,548,417,661,365,1026,422,2760,752,11139,1671,1107,440,669,367,163,195,109,111,397,239,438,232,10032,1539,9029,1503,1761,653,2168,742,5100,1240,1003,348,309786,6175,251348,6721,87811,3759,14808,1858,13739,1745,59264,3188,163537,5050,58438,4044,18857,2429,9668,1534,2306,812,540,389,6822,1334,9189,1685,39581,3036,20674,2085,3250,902,975,423,16449,1828,18907,2082,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1554556,12909,90432,4778,41459,3539,24481,2664,3749,1113,9576,1730,11156,1681,16978,2397,48973,3430,9257,1583,6789,1441,1320,669,1496,730,3973,1050,2468,894,39716,3259,33502,3033,5533,1357,7343,1427,20626,2646,6214,1197,1464124,13307,1186024,13289,485043,10135,88793,4817,82216,4571,314034,7908,700981,8610,278100,7816,88684,4816,37767,3986,6414,1305,4515,1324,26838,3304,50917,3237,189416,6812,86190,4561,10952,1705,9767,1764,65471,4023,103226,5214,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,378006,7392,46961,3481,21299,2151,14085,1878,2290,718,4912,1221,6883,1627,7214,1419,25662,2717,4849,1068,2905,976,326,248,1144,684,1435,596,1944,640,20813,2401,18934,2374,4341,1259,4452,1070,10141,1814,1879,621,331045,6488,259781,5639,87604,4396,14313,1736,18450,2578,54841,3836,172177,4663,71264,3715,25182,2829,14276,2188,2320,712,2793,940,9163,1824,10906,1710,46082,3475,24712,2790,3676,1272,2773,877,18263,2244,21370,1955,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3056425,15515,230254,7253,100495,4565,60601,3927,10813,1702,23550,2565,26238,2261,39894,3034,129759,5814,24085,2179,17552,1756,3488,1017,3945,1044,10119,1468,6533,1258,105674,5078,86146,4584,16025,2776,20050,2353,50071,3435,19528,2303,2826171,14852,2262418,13945,861773,10547,165864,5553,152579,5535,543330,9174,1400645,12697,563753,11771,179210,5724,86721,5458,18016,2181,9591,1538,59114,4264,92489,3821,384543,10178,181343,8174,29220,2733,18086,2156,134037,6636,203200,6554,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1828843,14549,154168,6798,68281,3539,41149,3248,6904,1610,13272,1866,20973,2549,27132,2267,85887,5607,18304,2727,14238,2383,3201,1204,4183,1472,6854,1286,4066,962,67583,4343,56657,3711,12489,1664,12485,1969,31683,3048,10926,1884,1674675,14145,1395947,14135,522076,8465,102875,4716,87002,4167,332199,7054,873871,10886,278728,7949,89984,4287,47965,3261,10010,1582,5389,1220,32566,2778,42019,3239,188744,6260,96203,5176,13949,2383,10247,1407,72007,4769,92541,4214,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169980,4176,9044,1499,3746,822,1625,455,279,214,741,356,605,230,2121,643,5298,1209,1272,627,1260,629,822,567,90,58,348,312,12,20,4026,1029,3704,935,1299,676,1542,658,863,393,322,316,160936,3955,136642,3859,53020,2602,12252,1658,12948,1579,27820,2172,83622,2755,24294,2670,9189,1451,5320,1196,1784,826,793,460,2743,695,3869,1031,15105,2095,8951,1628,1302,640,457,245,7192,1393,6154,1485,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2478414,16414,200167,7486,71983,4396,41849,3560,7484,1547,13417,1834,20948,2526,30134,2200,128184,5551,22997,2196,16892,1852,5328,1196,2520,789,9044,1194,6105,1332,105187,4889,90975,4435,21807,2346,19403,2377,49765,3023,14212,1724,2278247,15835,1844851,13955,689643,10158,128301,5712,124647,4158,436695,8732,1155208,11604,433396,10041,145448,5432,78931,3915,17412,2215,8073,1661,53446,2973,66517,3725,287948,7177,150687,5796,21093,2415,18113,2455,111481,4990,137261,5337,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,751293,6328,70908,3418,28763,2142,17112,1725,3030,715,5922,1011,8160,1343,11651,1286,42145,2361,8798,1182,6913,959,1343,386,1804,528,3766,829,1885,614,33347,2019,28753,2085,6060,1051,7050,1224,15643,1569,4594,892,680385,6271,556392,5730,213885,5207,38461,2423,45021,2857,130403,4126,342507,5427,123993,3411,46348,2648,26066,2112,5202,913,2481,676,18383,1722,20282,2114,77645,2995,45887,2624,6305,1150,5696,1024,33886,2215,31758,2113,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,862231,7920,78281,4849,32557,3322,18586,2337,2466,688,7455,1960,8665,1706,13971,1952,45724,3561,8168,1540,5527,1044,1619,698,987,592,2921,724,2641,955,37556,3528,32864,3432,6847,1569,9141,1879,16876,2129,4692,906,783950,8825,636438,7230,225220,6166,43775,3676,42830,3335,138615,4749,411218,6551,147512,6216,49210,3451,25742,2686,5432,1528,2104,601,18206,2133,23468,2307,98302,5171,55228,3705,8069,1596,5165,1081,41994,3230,43074,3198,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2719262,15954,183527,7229,67341,3959,35182,2912,4730,1157,12685,1803,17767,1889,32159,2367,116186,5233,19734,1997,14508,1716,4073,859,2575,703,7860,1322,5226,889,96452,4990,83838,4607,16750,1963,19767,2250,47321,3186,12614,1724,2535735,16355,2061987,16502,728896,9057,137173,4977,125180,5065,466543,8288,1333091,13911,473748,10066,157863,6136,77407,4700,17891,2375,10271,1900,49245,3261,80456,4112,315885,7300,153760,6067,22662,2514,19174,2234,111924,5086,162125,4877,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,207192,4814,15075,2099,4324,1024,1531,586,213,214,418,378,900,420,2793,715,10751,1702,1228,496,898,441,180,209,145,185,573,386,330,236,9523,1765,8010,1608,1185,586,2502,951,4323,1325,1513,650,192117,4983,149389,4757,55765,2921,10739,1920,8595,1520,36431,2228,93624,3532,42728,3173,11731,1700,5750,1102,1301,595,620,344,3829,844,5981,1243,30997,2716,15573,2044,2230,928,1501,675,11842,1793,15424,1902,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,875316,7375,71605,4345,32899,2688,17822,2207,2560,921,5010,1127,10252,1864,15077,1462,38706,3499,6249,1450,4364,1152,1161,539,1240,664,1963,824,1885,668,32457,3059,26765,2884,5224,1040,6432,1268,15109,2118,5692,1222,803711,6896,669066,7420,236394,6038,48697,3805,41578,3392,146119,4843,432672,7624,134645,5935,42972,3499,20147,2304,5659,1542,2023,678,12465,1695,22825,2355,91673,4610,46041,3438,7084,1417,4294,1042,34663,2813,45632,3100,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,194771,3610,10989,1467,4010,891,1880,666,80,105,452,289,1348,619,2130,654,6979,1194,1206,514,1057,497,457,374,169,164,431,291,149,133,5773,1107,5019,1079,1972,802,1076,401,1971,844,754,521,183782,3905,156308,3780,58661,2787,10628,1360,12528,1310,35505,2128,97647,2987,27474,2490,9780,1442,6605,1203,1654,594,671,331,4280,969,3175,778,17694,1767,12299,1523,1944,703,1780,658,8575,1181,5395,907,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1354972,11358,140882,5669,58902,3769,33802,2885,5055,1122,11628,1824,17119,1933,25100,2444,81980,5089,17378,2407,12791,2140,3762,1169,2263,825,6766,1355,4587,1126,64602,4200,52588,4179,12301,2136,11724,1983,28563,2825,12014,1602,1214090,10702,996885,11195,368565,8355,69955,4212,63383,4474,235227,6546,628320,8847,217205,7011,71649,4633,37180,3305,6972,1260,3813,1087,26395,2680,34469,3280,145556,5784,73054,4326,9288,1480,8158,1611,55608,3819,72502,3967,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5022557,21660,558260,12033,248278,8366,167246,7570,18015,2098,66504,4962,82727,5612,81032,5379,309982,10344,47291,3538,35548,3448,8022,1701,10490,1854,17036,2146,11743,1593,262691,10177,235108,9633,35316,3710,73895,4487,125897,7524,27583,2756,4464297,22698,3552503,24249,1590390,20572,286169,9831,326561,8496,977660,16231,1962113,17666,911794,17002,301010,10108,163016,6530,33785,3850,23083,2983,106148,5093,137994,6256,610784,12589,356390,9538,49725,3873,50825,4585,255840,8181,254394,7416,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,623447,6736,44588,3089,24549,2449,16362,1957,4436,1131,5807,1093,6119,1423,8187,1300,20039,2316,3658,1063,2681,933,1114,527,252,290,1315,678,977,469,16381,2100,14336,1932,2858,871,2988,913,8490,1763,2045,680,578859,7075,491146,7089,246385,5487,45310,2805,67080,3443,133995,4305,244761,5591,87713,4602,30112,3278,17354,2435,3945,957,1588,658,11821,2000,12758,1577,57601,3137,33009,2687,4230,993,5807,1360,22972,2361,24592,2196,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,147195,3401,8180,1211,3195,650,1437,562,153,132,515,276,769,460,1758,369,4985,1130,770,335,749,333,0,149,224,189,525,315,21,34,4215,1049,4046,1036,766,450,741,476,2539,798,169,139,139015,2981,116634,2595,40282,2145,7147,1008,7202,889,25933,1781,76352,2567,22381,2084,7597,1144,4537,953,856,428,474,325,3207,859,3060,678,14784,1709,8481,1266,896,365,718,506,6867,1059,6303,1089,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1486094,10807,87254,4577,36483,2918,19771,2345,3294,1046,6836,1353,9641,1546,16712,1989,50771,3959,11483,1791,7817,1583,1681,665,1720,723,4416,1153,3666,991,39288,3522,33736,3256,5930,1167,8697,1818,19109,2345,5552,947,1398840,11620,1168014,10677,466869,7646,94894,4442,81506,3889,290469,6415,701145,9459,230826,7550,76667,5321,40609,3866,7855,1665,5186,1300,27568,3098,36058,3026,154159,5644,86408,5025,12437,1868,9545,1477,64426,3960,67751,3460,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1425449,11692,95850,5089,36861,2649,21855,2217,3661,886,7997,1514,10197,1582,15006,1527,58989,4143,10574,1710,8455,1517,2044,846,1790,748,4621,1060,2119,713,48415,3566,41071,3513,7722,1664,10525,1776,22824,2630,7344,1303,1329599,11583,1095156,12117,413014,7773,85442,4568,82386,4401,245186,6841,682142,9458,234443,8460,79470,4557,45279,3292,7533,1558,5304,1231,32442,3118,34191,2900,154973,6023,88162,4857,13986,1849,7437,1613,66739,4218,66811,4149,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,448392,7108,58593,3814,23685,2300,11626,1639,1547,657,2284,707,7795,1378,12059,1625,34908,3055,7345,1430,5158,1251,1475,710,997,604,2686,789,2187,709,27563,2748,22909,2696,4997,1015,5032,1063,12880,2099,4654,1102,389799,7624,313664,6467,107056,4311,17678,2032,16011,1813,73367,3418,206608,5039,76135,4507,25806,3012,13720,2115,2214,772,1598,813,9908,1753,12086,2012,50329,3124,24862,2576,3204,1012,2613,841,19045,2327,25467,1947,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1310861,10077,76142,3941,29916,2047,15680,1649,2299,576,5625,971,7756,1090,14236,1346,46226,3195,10361,1545,7740,1308,2078,654,912,393,4750,1080,2621,716,35865,2718,33111,2663,7132,1252,8014,1458,17965,1700,2754,549,1234719,9456,1029722,8459,380334,5813,68833,3212,68043,3147,243458,5045,649388,7146,204997,6122,75799,3697,45935,2961,8749,1200,3598,818,33588,2420,29864,2249,129198,4624,72697,3536,10654,1427,7283,963,54760,3410,56501,3128,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,137027,3722,8929,1498,3997,899,2288,786,451,371,883,552,954,499,1709,584,4932,1118,1154,537,937,472,133,166,583,428,221,231,217,178,3778,1009,3345,973,698,448,1267,809,1380,583,433,313,128098,3576,108095,2892,43512,2463,8279,1420,8792,1351,26441,1868,64583,2741,20003,2242,9608,1754,6541,1558,1202,516,1150,779,4189,1200,3067,793,10395,1524,6812,1284,1515,677,577,403,4720,987,3583,994,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,568747,8936,229179,6762,95814,5041,36928,3623,5366,1084,8072,1831,23490,2589,58886,3115,133365,5111,21719,2373,12084,1897,2978,881,1794,723,7312,1497,9635,1567,111646,4839,74102,4333,12853,1777,14710,1919,46539,3570,37544,2675,339568,7091,229343,6686,75923,3940,11593,1954,8687,1867,55643,3210,153420,4822,110225,4552,29140,2609,10799,1562,2889,1043,986,518,6924,1273,18341,2390,81085,4030,33301,3131,4478,1077,3607,1032,25216,2583,47784,2702,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
