GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001EA,B08011_001MA,B08011_002MA,B08011_002EA,B08011_003MA,B08011_003EA,B08011_004EA,B08011_004MA,B08011_005EA,B08011_005MA,B08011_006EA,B08011_006MA,B08011_007MA,B08011_007EA,B08011_008MA,B08011_008EA,B08011_009MA,B08011_009EA,B08011_010EA,B08011_010MA,B08011_011EA,B08011_011MA,B08011_012EA,B08011_012MA,B08011_013MA,B08011_013EA,B08011_014MA,B08011_014EA,B08011_015EA,B08011_015MA,B08011_016EA,B08011_016MA,B08011_017EA,B08011_017MA,B08011_018MA,B08011_018EA,B08011_019MA,B08011_019EA,B08011_020MA,B08011_020EA,B08011_021EA,B08011_021MA,B08011_022EA,B08011_022MA,B08011_023EA,B08011_023MA,B08011_024MA,B08011_024EA,B08011_025EA,B08011_025MA,B08011_026MA,B08011_026EA,B08011_027EA,B08011_027MA,B08011_028EA,B08011_028MA,B08011_029MA,B08011_029EA,B08011_030MA,B08011_030EA,B08011_031MA,B08011_031EA,B08011_032MA,B08011_032EA,B08011_033EA,B08011_033MA,B08011_034EA,B08011_034MA,B08011_035MA,B08011_035EA,B08011_036MA,B08011_036EA,B08011_037MA,B08011_037EA,B08011_038EA,B08011_038MA,B08011_039EA,B08011_039MA,B08011_040MA,B08011_040EA,B08011_041MA,B08011_041EA,B08011_042MA,B08011_042EA,B08011_043EA,B08011_043MA,B08011_044EA,B08011_044MA,B08011_045EA,B08011_045MA,state
0400000US13,4323275,20090,186488,8161,162239,7190,216364,10340,407275,12971,425851,9931,671100,13576,524469,11996,481568,13449,196240,7853,265542,8841,123841,6742,53759,4047,287077,9217,321462,10538,2259125,13487,125053,7024,114985,5815,140637,8251,243006,10221,226536,7666,332703,10916,245573,8982,228710,8963,86436,4657,124049,5805,56769,4690,24889,2991,144476,7466,165303,6929,2064150,15974,61435,4679,47254,4273,75727,4809,164269,7116,199315,7207,338397,8303,278896,8816,252858,9393,109804,5672,141493,7414,67072,4655,28870,2877,142601,7060,156159,7350,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672298,6844,50561,3656,48185,3681,50218,3801,69647,4124,71724,4254,96804,5110,57095,3660,55620,3300,21323,2132,34826,2919,20607,2447,8692,1555,49515,3505,37481,3312,372239,4802,34112,2817,34563,3565,35321,3315,43354,3545,35761,2701,45958,3254,26472,2667,27556,2531,9894,1410,15107,1763,10605,1815,4430,1198,27773,2214,21333,2641,300059,4936,16449,2001,13622,1627,14897,1590,26293,2407,35963,2900,50846,3090,30623,2669,28064,2264,11429,1640,19719,2188,10002,1473,4262,906,21742,2425,16148,1780,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,689674,8385,35681,3258,29491,2948,35640,3984,51427,3901,66847,4278,97766,5424,94763,5765,70775,4363,36783,3580,42706,3922,19151,2256,11317,1709,43842,3815,53485,3890,374446,5710,24520,2685,19752,2537,24115,3376,32286,2924,39412,3293,55011,3573,47184,4513,33725,2957,15415,2293,19942,2581,6770,1249,4096,1088,21626,2664,30592,3209,315228,6389,11161,1924,9739,1865,11525,1566,19141,2606,27435,2453,42755,4157,47579,3209,37050,3471,21368,2684,22764,2648,12381,2096,7221,1361,22216,2532,22893,2260,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5826394,24198,266249,8441,260271,8049,299034,9156,565027,11660,560585,11785,858371,14569,679576,12297,619428,12509,285325,7442,317704,9115,158684,6567,77852,4650,451956,9688,426332,10407,3072791,14592,183485,6892,187723,7313,190547,7317,345345,9400,300219,8065,433651,9042,302973,8104,278941,8606,122391,5587,145728,6014,72825,3949,35750,2890,240321,7356,232892,7835,2753603,16153,82764,5181,72548,4618,108487,5273,219682,7316,260366,7034,424720,9957,376603,8853,340487,7833,162934,6861,171976,6435,85859,4276,42102,3553,211635,6820,193440,6098,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2954422,16121,176393,7819,132844,6863,159763,6093,252211,6626,288583,8963,420930,11059,364069,8395,276753,9242,123965,5835,148345,6275,70961,5347,37569,2979,234861,8296,267175,7173,1565673,10790,120955,6049,91784,5317,102405,5103,160263,6145,160105,6671,207860,6379,163093,5755,130478,6316,49864,3702,65123,3955,31605,3129,19039,2249,117591,5408,145508,6003,1388749,12697,55438,3791,41060,3090,57358,3336,91948,4775,128478,6309,213070,7711,200976,6248,146275,6214,74101,4129,83222,4848,39356,3452,18530,2237,117270,6383,121667,5287,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1510580,10929,75644,4151,61899,3190,80964,3977,129201,4761,173546,6003,219225,6908,233493,7386,128077,5603,56263,3688,58085,3470,33304,3059,18024,1900,121501,5111,121354,4887,798030,7122,52198,3100,39812,2689,50036,2753,86645,3689,101637,4627,112051,4869,101421,3812,56764,3073,21969,2401,26001,2389,15267,2058,7788,1181,60573,3528,65868,3889,712550,8085,23446,2466,22087,1889,30928,2567,42556,3088,71909,3710,107174,4767,132072,5468,71313,3928,34294,2678,32084,2746,18037,1946,10236,1438,60928,3603,55486,2865,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1354489,11318,51209,3361,45140,3120,66070,4353,96959,4514,132950,5951,215854,7268,231414,7402,138747,4141,60613,3285,64970,3751,31033,2754,15984,2119,97138,4543,106408,5244,728516,8545,35348,2663,31539,2607,43182,3517,62102,3506,82499,4664,116445,5469,109220,4869,68968,3434,23907,1998,28799,2396,13935,1542,7501,1524,51322,3295,53749,3461,625973,7340,15861,1923,13601,1995,22888,2263,34857,3438,50451,2849,99409,4637,122194,5093,69779,2519,36706,2472,36171,3195,17098,2037,8483,1292,45816,3131,52659,3608,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1838811,14472,95233,5062,71986,4525,100150,4794,162786,7146,188887,4962,265327,7316,226924,6573,171338,6809,80668,4427,91039,4298,42448,3400,24481,2465,150762,6866,166782,7035,971670,10493,62904,4136,47652,3665,65171,4190,100102,5525,103534,4503,126810,5557,98396,4240,82144,4194,36294,3114,44092,2639,18578,2212,10456,1772,79564,4869,95973,5536,867141,8781,32329,2857,24334,2392,34979,2583,62684,3702,85353,3588,138517,5010,128528,4779,89194,4580,44374,3389,46947,3556,23870,2443,14025,1809,71198,4375,70809,3971,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1957477,14902,126347,6184,88858,5148,98705,5921,193725,7075,219610,8899,307389,9851,249473,8375,184200,7399,73360,4101,100429,4843,48638,3571,18824,2745,115447,6354,132472,7041,1016301,10592,92796,4780,68466,4286,65971,4505,124976,6446,118877,5960,140910,7252,97162,5351,82481,4397,28850,2506,43409,3687,19552,2160,9076,1643,56833,4056,66942,4726,941176,10582,33551,3368,20392,2557,32734,3251,68749,4084,100733,5909,166479,6536,152311,6538,101719,5430,44510,3856,57020,3513,29086,2830,9748,1990,58614,4493,65530,4570,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,599783,7894,35094,2451,26713,2330,31321,2586,56161,3862,70467,3890,100083,4593,75464,3887,55508,3623,25859,2701,24520,2375,13056,1798,7848,1311,42529,3111,35160,3019,306018,5328,26594,2337,18987,2087,19147,1890,34805,2245,37759,2828,45655,3230,32686,2369,23061,2260,9767,1592,9564,1233,6433,1213,3734,834,18981,2163,18845,2078,293765,5715,8500,1266,7726,1282,12174,1712,21356,2599,32708,2515,54428,3068,42778,2961,32447,2907,16092,1839,14956,2114,6623,1165,4114,1231,23548,2147,16315,1817,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2869306,15517,136261,6437,127244,6503,149440,7348,279653,9259,279857,8873,427576,11123,316987,8428,324133,8639,175244,7112,196410,6490,79062,4953,38202,2597,171121,8171,168116,7311,1476710,10289,99653,5434,89705,5455,93302,6259,168499,7078,139012,5756,204519,6770,137812,5675,144066,4800,75520,4518,93634,4840,36227,2779,18062,1982,89266,5183,87433,5005,1392596,11525,36608,3164,37539,2974,56138,4133,111154,5633,140845,6014,223057,7594,179175,5333,180067,6553,99724,4819,102776,5341,42835,3881,20140,2034,81855,5243,80683,5413,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3286508,17616,103999,5695,104730,5353,136241,5992,276274,7361,316162,9173,486112,9500,401749,9197,422714,10361,222578,7898,240571,8833,96929,4580,46177,3181,241453,7393,190819,7226,1672683,10604,76739,4592,74700,4221,88487,5281,164173,5719,172000,6159,254417,7549,175887,5828,188467,6619,89772,4509,108032,6182,46314,2990,21104,2240,119518,5675,93073,5039,1613825,13240,27260,2769,30030,2841,47754,3371,112101,5131,144162,6213,231695,6861,225862,6520,234247,7773,132806,5722,132539,5700,50615,3776,25073,2645,121935,5548,97746,5663,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4261636,18549,193526,6281,156199,6558,215603,5332,354352,9060,403872,9841,578849,12235,520381,10342,434155,9480,233865,6139,252048,7674,127261,4455,58956,3046,375650,9316,356919,9219,2236956,13859,133339,5577,107306,4654,141451,4587,219744,7041,229739,7511,291375,7748,246265,7072,201192,6747,99217,4103,109778,4665,55683,3476,23878,2107,193698,7020,184291,6732,2024680,14120,60187,3506,48893,3668,74152,3991,134608,5600,174133,5408,287474,7339,274116,7911,232963,6762,134648,5036,142270,5995,71578,3694,35078,2810,181952,5885,172628,6020,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2703648,10715,107239,4068,100555,4378,142567,5153,231905,6041,282768,7629,417596,8732,372822,7872,256089,6377,133972,5196,152645,5136,68275,4044,33425,2390,215227,7408,188563,6253,1411151,8252,76515,3403,71942,3785,89632,4176,141897,4559,156468,5196,204868,4828,164373,5082,123739,4323,56425,3510,69533,3787,31367,2483,15313,1636,109395,4395,99684,4211,1292497,8273,30724,2209,28613,2325,52935,2778,90008,3152,126300,4801,212728,6822,208449,5698,132350,4628,77547,3507,83112,3898,36908,2727,18112,1827,105832,5222,88879,3981,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
