GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001EA,C17024_001MA,C17024_002MA,C17024_002EA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005EA,C17024_005MA,C17024_006EA,C17024_006MA,C17024_007EA,C17024_007MA,C17024_008EA,C17024_008MA,C17024_009MA,C17024_009EA,C17024_010EA,C17024_010MA,C17024_011EA,C17024_011MA,C17024_012EA,C17024_012MA,C17024_013MA,C17024_013EA,C17024_014MA,C17024_014EA,C17024_015EA,C17024_015MA,C17024_016EA,C17024_016MA,C17024_017EA,C17024_017MA,C17024_018EA,C17024_018MA,C17024_019MA,C17024_019EA,C17024_020MA,C17024_020EA,C17024_021EA,C17024_021MA,C17024_022EA,C17024_022MA,C17024_023EA,C17024_023MA,C17024_024MA,C17024_024EA,C17024_025MA,C17024_025EA,C17024_026MA,C17024_026EA,C17024_027EA,C17024_027MA,C17024_028EA,C17024_028MA,state
0400000US46,829644,1156,205346,1756,18756,2708,18491,3084,11290,2392,32375,3946,42088,4040,33753,2930,19689,2662,28904,2518,496229,1706,33380,3540,32810,3423,18892,2414,57315,4157,90116,4811,81557,5102,62550,4268,119609,4616,128069,1515,3085,1198,7549,1057,8113,1508,18962,1681,23910,2226,17235,1982,14064,1712,35151,2558,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6440381,3291,1469880,4208,161390,10649,193785,10419,105369,9319,260988,11197,254149,12548,180954,10353,117883,7382,195362,8892,3982217,3497,285716,11946,339743,13745,187992,9617,565946,15278,707784,18559,571093,16624,418781,15066,905162,16668,988284,3174,25611,2470,71655,3762,54437,3781,164394,6470,200362,5929,142434,5481,96493,5307,232898,7060,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26846203,6615,7123545,7737,680133,25471,957175,26703,496365,22772,1232223,29010,1169806,23477,832511,24826,536545,17125,1218787,23192,16587233,6203,1013872,23664,1281995,30576,754994,21040,2322422,43044,2743379,40464,2201005,41855,1689643,33183,4579923,40361,3135425,5075,89211,5004,233131,7920,162545,6511,482237,12094,560376,12681,436603,10243,313725,10878,857597,13910,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2947861,2168,900713,2386,46224,6401,69770,7543,43240,5481,165215,10613,215382,11821,146568,7809,78224,6434,136090,8811,1743146,1958,87637,6785,107437,7328,62007,6256,226911,9819,325622,12398,283770,13037,201632,9624,448130,13567,304002,1669,8177,1408,12609,1754,9769,1529,43064,3005,56579,3775,48156,3471,33833,2922,91815,3817,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600659,867,116713,1140,5339,1409,10130,2418,7791,1906,17073,2414,19132,2001,18340,2267,16406,2720,22502,2505,377523,1008,19239,2736,19598,2043,15815,1805,45113,3295,57595,3404,60083,3905,49651,3790,110429,5114,106423,653,2437,590,4571,932,5410,872,16386,1757,18777,1816,14288,1844,11649,1559,32905,2097,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8131328,3187,1842215,4454,130654,8525,142175,9234,83264,6482,249322,14054,301519,10962,251092,9999,184648,8448,499541,13417,5126897,4878,281542,10451,270582,11093,162024,8289,514010,16520,757139,20440,681214,18138,584111,17499,1876275,23294,1162216,3478,27154,2960,57239,3365,47791,3624,152403,6695,188539,6790,152232,5669,128709,5937,408149,8278,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7036725,3798,1583981,4233,110812,8337,135264,11506,84983,6025,260309,13008,274177,10812,220795,10600,146164,7964,351477,10266,4436655,2859,271854,9919,264294,11170,144615,7788,501436,14630,650864,17336,592198,15686,491085,16258,1520309,20521,1016089,2383,23181,2381,52396,3869,35082,3072,131425,4541,178957,7277,151550,6586,114522,5646,328976,8596,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793096,1902,371562,2717,47598,6090,45926,4591,21023,2812,65282,4687,68552,5188,49435,3711,33210,4024,40536,3420,1093770,2164,90013,5407,110089,6601,52355,5012,157998,7031,189869,10089,158436,8478,116897,6883,218113,8678,327764,1481,6138,1076,21819,2499,20402,2429,65457,3345,74043,4528,52196,4118,32924,2976,54785,3816,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5620223,2582,1268029,3048,86734,6006,120704,8578,69746,6911,191328,9830,228693,8413,202946,8915,137801,6589,230077,9713,3479476,2642,185461,6935,223085,8400,122191,6901,381851,10771,546545,12565,555032,14660,462741,10702,1002570,15366,872718,2166,20240,1677,41740,2400,36148,2572,143266,3931,181294,6033,144348,5576,99677,4359,206005,6563,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,572319,727,137243,2551,5155,1560,12999,3770,7355,2006,21170,3084,30169,4014,22407,3085,14741,2709,23247,3271,354672,2667,18182,2338,20664,3429,12929,2278,37930,4210,52982,4643,52818,5187,42497,5293,116670,6329,80404,927,2485,776,3940,920,2188,629,13388,1870,15155,1782,11474,1876,8879,1415,22895,2097,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3443611,865,734295,1026,284666,11681,143460,9322,49989,4982,118231,7331,71618,6071,31402,3771,14199,2483,20730,3504,2090223,838,512993,14003,391276,13486,174306,9358,399066,13146,290608,11738,148230,9920,71551,6702,102193,8003,619093,719,91427,4699,162463,6168,70004,3779,133005,6153,82994,4761,34043,3229,16836,2248,28321,2808,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
