GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,NAME,C27017_001EA,C27017_001MA,C27017_002EA,C27017_002MA,C27017_003EA,C27017_003MA,C27017_004EA,C27017_004MA,C27017_005EA,C27017_005MA,C27017_006MA,C27017_006EA,C27017_007MA,C27017_007EA,C27017_008MA,C27017_008EA,C27017_009MA,C27017_009EA,C27017_010MA,C27017_010EA,C27017_011EA,C27017_011MA,C27017_012EA,C27017_012MA,C27017_013EA,C27017_013MA,C27017_014MA,C27017_014EA,C27017_015EA,C27017_015MA,C27017_016MA,C27017_016EA,C27017_017MA,C27017_017EA,C27017_018MA,C27017_018EA,C27017_019MA,C27017_019EA,C27017_020MA,C27017_020EA,C27017_021MA,C27017_021EA,C27017_022EA,C27017_022MA,C27017_023EA,C27017_023MA,C27017_024EA,C27017_024MA,C27017_025MA,C27017_025EA,C27017_026MA,C27017_026EA,C27017_027MA,C27017_027EA,C27017_028MA,C27017_028EA,C27017_029MA,C27017_029EA,C27017_030MA,C27017_030EA,C27017_031EA,C27017_031MA,C27017_032MA,C27017_032EA,C27017_033EA,C27017_033MA,C27017_034EA,C27017_034MA,C27017_035EA,C27017_035MA,C27017_036MA,C27017_036EA,C27017_037MA,C27017_037EA,C27017_038MA,C27017_038EA,C27017_039MA,C27017_039EA,C27017_040MA,C27017_040EA,C27017_041MA,C27017_041EA,state
0400000US30,1004846,1366,212932,8913,59859,5204,14658,4282,45201,4359,127100,5176,54161,3259,72939,4368,25973,2162,13010,1569,12963,1451,126917,8071,31513,3737,13403,2878,18110,2879,71376,5317,44822,4001,26554,3210,24028,1894,13908,1444,10120,1330,329649,11900,74185,4855,55805,4820,18380,3035,192661,7212,152593,7084,40068,4274,62803,3681,42196,3261,20607,2105,335348,10827,55334,4171,50248,4162,5086,1287,218648,7121,199208,6543,19440,2491,61366,3373,45997,3027,15369,1787,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1837329,1761,342921,10750,111932,5285,26465,3042,85467,5322,189818,6620,86312,5324,103506,5618,41171,2608,20331,1782,20840,1882,209106,10410,62008,4691,36824,4633,25184,3251,114049,6446,81523,5204,32526,3355,33049,2127,19094,1897,13955,1632,608476,14126,161038,6215,136639,6119,24399,2965,358847,8756,308297,8657,50550,3507,88591,3858,59022,3231,29569,2268,676826,13617,128076,6071,122832,5851,5244,1138,444815,7941,427970,7778,16845,2133,103935,3900,76879,3664,27056,1900,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2843025,2297,628210,19647,206867,10992,50878,5301,155989,10471,356656,11290,110016,6867,246640,9395,64687,3807,19789,2606,44898,2948,371469,16167,107024,8089,60119,6452,46905,6137,211456,9845,114181,5943,97275,7353,52989,3878,21187,2001,31802,3419,955103,23433,215439,10280,166224,8132,49215,6066,601306,15117,452206,13080,149100,7256,138358,5317,72019,3837,66339,3803,888243,18935,128504,6650,118913,6190,9591,1934,598035,14243,543135,13958,54900,4304,161704,4813,107529,4301,54175,3631,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286530,1517,158275,9226,40018,3762,9016,2237,31002,3559,94034,6379,33803,4282,60231,4654,24223,2295,11537,1472,12686,1754,99790,7797,24096,3591,8768,2296,15328,2520,54564,4786,27938,2741,26626,4008,21130,2187,12457,1624,8673,1514,378398,13971,82492,5166,59788,4450,22704,3130,225420,8775,178110,7255,47310,4799,70486,3700,50218,3202,20268,2483,650067,14351,111579,5168,106794,5193,4785,1270,443977,8764,418559,8842,25418,3347,94511,4005,75443,3838,19068,2360,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8774480,3323,1422369,28326,444750,14325,89687,8172,355063,13326,798159,17069,222252,9633,575907,16088,179460,6604,62737,3991,116723,5969,745929,27132,188191,10023,72402,5629,115789,8650,423117,17463,196962,10777,226155,11907,134621,6285,65493,4420,69128,5023,2190406,39506,494516,14938,356861,13081,137655,9012,1323866,26190,953500,21360,370366,11857,372024,10196,229113,7449,142911,7021,4415776,40344,845951,14706,805748,14191,40203,4736,2952411,28719,2740302,27840,212109,9619,617414,9934,453927,9332,163487,6320,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037063,1913,593075,18292,191433,9449,18330,3073,173103,9347,335999,11257,74983,5205,261016,9887,65643,2838,20493,2208,45150,2703,274559,15199,75786,7748,30903,4871,44883,5872,156271,8647,71540,5561,84731,6820,42502,3587,19186,2347,23316,2367,586642,21177,138570,8949,91798,7234,46772,5030,349159,13158,238129,9267,111030,7467,98913,4125,56400,3325,42513,3043,582787,15017,87719,6163,75020,5486,12699,2445,376611,10557,328926,9179,47685,4514,118457,4160,84783,4159,33674,3180,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19267869,5816,4236596,45628,1269819,25856,250391,13118,1019428,23352,2429660,26720,647221,17008,1782439,25911,537117,11603,165299,6164,371818,8519,1879414,40798,456116,18251,208588,12342,247528,12597,1094161,24646,521996,16527,572165,18260,329137,8077,159358,6826,169779,6697,5162877,50964,1102993,18600,804046,18440,298947,10796,3219301,38281,2314598,30984,904703,22199,840583,11225,507676,9191,332907,8479,7988982,56310,1307471,21898,1222761,21558,84710,5936,5517970,40981,5013319,37350,504651,16523,1163541,14107,850872,12209,312669,9394,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9734531,5458,2403436,38467,765863,17378,120381,7124,645482,17218,1367307,23426,490696,14857,876611,19229,270266,8267,113838,5538,156428,6214,1236627,29586,324482,13228,139876,9620,184606,10110,719267,18055,425853,12768,293414,14757,192878,7292,103525,5444,89353,4842,2963816,40337,628419,15520,479083,12437,149336,8692,1839676,28030,1452966,24300,386710,14648,495721,9528,317487,8633,178234,6933,3130652,37024,535525,13712,508719,12764,26806,3226,2080521,25570,1947190,24619,133331,8281,514606,8421,390146,7563,124460,6198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,726772,1350,115432,5738,28350,2894,9465,1896,18885,2635,69347,4407,35265,3306,34082,3340,17735,1819,10150,1175,7585,1176,68008,6190,18032,2658,11913,2083,6119,1622,37851,3649,27163,2616,10688,2075,12125,1790,7568,1397,4557,1171,229289,10115,61292,4560,53190,3844,8102,2702,135116,6183,117043,5699,18073,2768,32881,2206,24345,2182,8536,1165,314043,9752,60844,4075,57295,3988,3549,1058,214467,6589,201501,5959,12966,2560,38732,2165,30144,2061,8588,1173,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11289467,4442,2439838,38780,777165,17954,147872,8107,629293,15054,1402071,23285,402506,13148,999565,18213,260602,6575,115046,5224,145556,4655,1239778,24765,323824,11877,174053,9632,149771,7944,678751,16303,378171,12505,300580,9710,237203,6652,132230,4972,104973,5483,3624521,44924,797669,17753,664557,15790,133112,9517,2150300,27100,1742340,25279,407960,13126,676552,10558,451977,9289,224575,6391,3985330,35398,688005,14688,652089,14797,35916,3679,2701513,22410,2547838,24166,153675,7756,595812,10266,442911,8706,152901,5758,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3784268,2410,926258,16865,310749,9560,57717,5923,253032,8412,522546,10061,178439,5866,344107,8816,92963,3274,38474,2108,54489,2824,483157,14005,142449,6779,62335,4899,80114,5570,269735,8379,156934,6097,112801,5186,70973,3180,36315,2227,34658,2543,1222906,18615,299361,8041,219317,7242,80044,4504,726630,12263,551533,11534,175097,7040,196915,5430,132712,5061,64203,3244,1151947,16835,189548,7199,168220,7027,21328,2275,765279,11968,696419,11298,68860,4359,197120,4760,151210,4693,45910,2673,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3950277,2536,881479,24037,246625,11971,41763,4371,204862,12379,541568,14318,167992,6820,373576,13100,93286,4752,39565,3225,53721,3185,474237,18803,116548,8237,49538,4780,67010,7091,275691,11730,154074,8577,121617,7777,81998,4471,45218,3298,36780,3071,1181226,23464,248948,8514,189690,6711,59258,4952,714386,15411,553701,12542,160685,10626,217892,7084,140971,5899,76921,4179,1413335,23957,230591,9704,215715,9209,14876,2447,925329,16244,853966,16486,71363,5254,257415,6074,191989,5675,65426,3556,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12382549,4229,2373767,35683,717196,19023,160778,9628,556418,15515,1336255,22498,482464,12964,853791,17596,320316,8671,157194,5478,163122,6413,1267157,27585,308373,12378,151638,8163,156735,9226,672336,16209,405345,10937,266991,9872,286448,7330,181137,5702,105311,4988,3869658,40253,804317,16129,626734,14586,177583,8521,2309111,28510,1903714,25265,405397,12856,756230,10296,535900,10496,220330,6005,4871967,44179,815759,15660,768649,15429,47110,4397,3317576,28949,3141162,27232,176414,7292,738632,12693,567499,10823,171133,7315,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1014930,800,200780,10822,55572,5109,11201,2066,44371,4908,116311,6930,34792,4040,81519,5921,28897,2890,11745,1684,17152,2144,99606,8961,24519,3649,11607,2598,12912,2693,55642,5812,28102,3417,27540,4260,19445,2388,9961,1477,9484,1684,276184,12512,57485,4955,46779,3996,10706,2381,169885,8442,130841,6860,39044,4248,48814,3183,30747,2784,18067,1986,438360,14653,71689,5103,68730,4871,2959,1180,301006,10056,278519,9362,22487,3424,65665,3189,47786,2798,17879,2140,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4736122,3648,1157657,26648,358406,12288,63999,7176,294407,10290,665452,18242,228913,10788,436539,15299,133799,4864,51182,3414,82617,4206,612818,22111,157569,10284,75031,7273,82538,7084,352522,14232,204480,8787,148042,9596,102727,4742,51632,3399,51095,3559,1512872,31281,325070,12661,245191,11111,79879,7354,921257,20668,727615,16426,193642,10274,266545,6169,168922,5586,97623,5452,1452775,26649,226093,10431,212053,9985,14040,2319,953166,17738,881581,17575,71585,4984,273516,6728,209403,6094,64113,4486,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827878,1278,169485,8841,53712,4040,12594,2636,41118,3619,93496,5425,35529,2899,57967,4244,22277,2370,10926,1391,11351,1521,91312,6220,27200,3236,12933,2270,14267,2005,48680,3586,32247,3195,16433,2123,15432,1678,8872,1441,6560,1014,287856,10825,75841,4976,62531,4494,13310,1822,170870,6895,144430,6919,26440,2298,41145,2978,26752,2419,14393,1714,279225,8212,48593,3268,45971,3309,2622,788,181417,5177,172303,5316,9114,1510,49215,2913,35862,2432,13353,1751,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6422742,4167,1600081,34696,512084,15787,114399,8857,397685,14285,906510,20238,288447,11988,618063,16520,181487,5674,72472,3553,109015,4998,813754,22356,209448,10211,109485,6712,99963,7470,469696,14138,266212,11000,203484,10439,134610,5632,67251,4552,67359,4217,2050200,32359,435103,13819,340052,11181,95051,7172,1272301,21226,1008101,18034,264200,11120,342796,8293,205901,7708,136895,5960,1958707,29234,313245,10906,288297,10285,24948,4363,1316071,20032,1225250,19339,90821,6992,329391,8721,240251,7624,89140,4620,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26780825,8065,6446610,79483,2397354,39125,348615,15598,2048739,39688,3469638,44613,1129314,20804,2340324,39331,579618,11182,177050,7436,402568,10202,3248565,59700,968542,25295,364962,17777,603580,18510,1892517,38627,963010,24536,929507,27695,387506,10946,163735,7112,223771,7895,7914734,79078,2002317,32132,1372124,24015,630193,20955,4915438,53606,3500607,35493,1414831,35449,996979,13288,559169,9105,437810,11020,9170916,69469,1755332,28447,1603566,26535,151766,8276,6244262,48546,5664649,42130,579613,18670,1171322,13312,826118,11961,345204,9582,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2945258,2351,512023,18884,185244,10137,64659,6601,120585,9680,289815,10134,147816,7923,141999,7993,36964,3119,16559,1910,20405,2259,369520,18307,139205,9670,97359,7656,41846,5791,193660,9365,130342,6326,63318,5803,36655,2785,20228,1875,16427,2257,1074746,28600,361950,12644,318788,11768,43162,4827,608061,17453,504336,14610,103725,6370,104735,4597,68946,4066,35789,2878,988969,23676,214314,10567,202610,10198,11704,2182,649007,14893,610734,13955,38273,3851,125648,4225,91583,4080,34065,3131,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600408,872,102515,5980,25651,3125,3806,1020,21845,3203,61486,3747,17589,2111,43897,3332,15378,1528,5493,824,9885,1301,66387,4557,14682,1968,4835,1310,9847,1721,38279,3054,16988,1827,21291,2515,13426,1448,7140,1094,6286,939,188110,6926,37472,2789,24654,2269,12818,1772,117573,4886,88301,4380,29272,2561,33065,2409,22448,2089,10617,1233,243396,7612,38908,3257,35601,3116,3307,962,159934,5067,147549,4935,12385,1529,44554,2378,33974,2181,10580,1328,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8050563,5810,1342400,30662,398000,13603,93687,6998,304313,12159,782528,19312,312517,10568,470011,14341,161872,5332,74616,4060,87256,4362,765915,27456,207415,12943,102178,7108,105237,9900,435785,14509,265524,10808,170261,9451,122715,6010,70362,4217,52353,3762,2298766,36509,552611,12906,445464,12316,107147,8117,1405384,25836,1144643,22947,260741,11453,340771,7223,235208,6508,105563,4937,3643482,37476,684189,13715,651754,13552,32435,3741,2422435,24962,2284940,23997,137495,8107,536858,9298,434837,8224,102021,4985,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7003730,4914,1261126,28550,374203,14030,85944,7056,288259,12724,753167,17959,257707,10667,495460,14582,133756,6055,55733,3151,78023,4789,748635,25434,217165,12564,88794,7708,128371,9572,423142,14427,230351,9650,192791,9728,108328,4794,62753,3970,45575,3377,2052938,36122,494972,14415,357708,12384,137264,8446,1227459,21916,951473,18079,275986,11461,330507,8159,214370,6852,116137,4928,2941031,34320,497641,11817,465417,11554,32224,3700,1999892,23373,1872612,22292,127280,6636,443498,9252,340485,9556,103013,5047,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792288,1970,469306,16040,127135,7026,20223,2659,106912,6805,281435,10558,69654,5470,211781,8397,60736,3485,25341,2365,35395,3291,234717,10612,52694,4101,24559,3186,28135,3463,128943,6561,70016,5036,58927,4918,53080,3379,30515,2793,22565,2550,592227,16155,117987,5926,89990,5339,27997,3787,348001,10664,269879,9216,78122,6389,126239,4794,90211,4634,36028,3408,496038,14767,73746,5354,67423,5058,6323,1469,334583,10506,305762,10187,28821,3131,87709,4699,70371,4054,17338,1986,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5617691,2751,1016443,19336,309215,10362,66843,5032,242372,9268,585400,11932,224793,8319,360607,9281,121828,3776,62672,2716,59156,3070,605566,18436,159297,8877,86459,5927,72838,5457,326703,10579,202584,8134,124119,6289,119566,4083,71859,3846,47707,2651,1857860,26597,431639,11166,363467,10652,68172,4501,1100579,17411,931819,15909,168760,7302,325642,7137,220649,6176,104993,4524,2137822,24557,367878,10800,351698,10621,16180,1800,1464262,16817,1399181,17077,65081,4076,305682,7236,229804,6658,75878,3570,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570447,996,95567,8373,28157,3784,6670,1768,21487,3523,56553,5403,24576,2798,31977,4185,10857,1615,5767,1103,5090,1085,62678,7115,18522,3211,10800,2419,7722,2170,33012,4279,20724,2939,12288,2857,11144,1624,6752,1389,4392,954,183903,9163,52576,4275,41239,3849,11337,2818,104698,6355,83691,4954,21007,3317,26629,2232,18218,2090,8411,1525,228299,8224,37988,3690,35889,3533,2099,646,158537,5866,144973,5448,13564,2534,31774,2250,22974,2117,8800,1462,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3442501,965,2027437,20246,504685,8729,79273,6340,425412,10123,1165047,13965,224807,9756,940240,13378,357705,7043,59104,3253,298601,7156,503219,18378,91661,6761,60558,5186,31103,3824,312364,11486,178003,9240,134361,8009,99194,4898,28513,2828,70681,4131,658533,16788,103020,6935,88821,6204,14199,2663,438476,12820,342955,10816,95521,6882,117037,5674,51161,3527,65876,4133,253312,12997,34929,4148,33014,4001,1915,931,173226,10126,156094,9440,17132,2765,45157,3432,27884,2629,17273,2165,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
