GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001EA,B17016_001MA,B17016_002MA,B17016_002EA,B17016_003MA,B17016_003EA,B17016_004MA,B17016_004EA,B17016_005MA,B17016_005EA,B17016_006EA,B17016_006MA,B17016_007EA,B17016_007MA,B17016_008EA,B17016_008MA,B17016_009MA,B17016_009EA,B17016_010MA,B17016_010EA,B17016_011MA,B17016_011EA,B17016_012EA,B17016_012MA,B17016_013EA,B17016_013MA,B17016_014MA,B17016_014EA,B17016_015MA,B17016_015EA,B17016_016MA,B17016_016EA,B17016_017EA,B17016_017MA,B17016_018EA,B17016_018MA,B17016_019MA,B17016_019EA,B17016_020MA,B17016_020EA,B17016_021MA,B17016_021EA,B17016_022MA,B17016_022EA,B17016_023EA,B17016_023MA,B17016_024MA,B17016_024EA,B17016_025MA,B17016_025EA,B17016_026MA,B17016_026EA,B17016_027MA,B17016_027EA,B17016_028EA,B17016_028MA,B17016_029MA,B17016_029EA,B17016_030MA,B17016_030EA,B17016_031MA,B17016_031EA,B17016_032MA,B17016_032EA,B17016_033MA,B17016_033EA,B17016_034EA,B17016_034MA,B17016_035MA,B17016_035EA,B17016_036MA,B17016_036EA,B17016_037MA,B17016_037EA,B17016_038MA,B17016_038EA,B17016_039EA,B17016_039MA,B17016_040MA,B17016_040EA,B17016_041MA,B17016_041EA,B17016_042MA,B17016_042EA,B17016_043MA,B17016_043EA,B17016_044EA,B17016_044MA,B17016_045EA,B17016_045MA,B17016_046MA,B17016_046EA,B17016_047MA,B17016_047EA,state
0400000US27,1383950,8949,87426,3585,30369,1979,5131,957,851,320,1063,394,3217,762,9840,1403,1560,541,4544,1169,3736,877,15398,1456,2366,633,3327,814,9705,1097,57057,3343,9183,1363,2374,808,3923,885,2886,815,47874,2926,7606,1400,24396,2320,15872,1509,1296524,9332,1060989,8578,597162,7016,366746,6093,149826,4569,80590,3252,228425,6000,125944,4658,57193,2743,45288,2526,235402,5065,59456,3284,33482,1915,142464,3610,235535,6243,86067,4234,60179,3290,16026,1573,9862,1145,149468,4497,90011,3668,34737,2638,24720,2234,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,6028,1312,433,325,1692,757,3903,1064,7624,1702,806,438,2152,721,4666,1429,19962,2546,2229,902,2740,920,14993,1782,92512,4910,11513,2120,2178,937,2946,982,6389,1441,80999,4626,16098,2113,23625,2350,41276,3839,617028,9334,451584,8506,241379,6952,142686,5548,41943,3450,56750,3930,65784,4175,33191,3149,15136,1821,17457,2348,144421,4878,46127,3854,15027,2033,83267,3808,165444,5979,45015,3456,29824,2826,5658,1111,9533,1502,120429,5041,68155,4198,16912,2137,35362,2796,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,9949,1553,1076,519,2613,803,6260,1297,15699,2027,2511,733,5522,1301,7666,1251,27922,2561,3760,970,5388,1255,18774,2010,101510,5285,16695,1967,3020,864,6088,1363,7587,1542,84815,4978,19145,2526,32397,3039,33273,3043,1364219,12490,1083444,12427,602245,10609,362812,9503,123090,5695,116343,4842,183603,5393,99863,4066,41043,2442,42697,2762,297596,5543,84208,3390,35274,2422,178114,4212,280775,8370,85218,4977,56172,4033,12510,1728,16536,1925,195557,5965,116871,5214,33172,2694,45514,2368,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,1610,571,144,127,371,254,1095,467,2609,678,509,347,927,422,1173,433,4917,980,319,213,928,392,3670,892,14318,1809,2571,776,310,190,1089,472,1172,519,11747,1663,1585,598,4440,1176,5722,1204,229647,4470,193712,4688,100920,4174,57336,3350,24823,2176,18761,1749,40768,2466,20287,1909,11157,1348,9324,1096,52024,2707,12907,1451,7533,1048,31584,1871,35935,2816,13030,1629,8611,1350,2569,783,1850,632,22905,2093,13224,1831,4541,1111,5140,1020,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,13882,1548,4402,992,550,282,1115,506,2737,778,4265,836,1052,472,1169,431,2044,617,5215,953,775,356,1158,506,3282,663,26212,2356,5178,1094,1842,593,1514,627,1822,719,21034,2286,3895,1031,10984,1576,6155,1450,429703,5195,355544,5284,215381,4847,135824,3707,47550,3090,32007,2321,64569,3065,36523,2601,15476,1307,12570,1274,75594,2572,22463,1856,9720,968,43411,2176,74159,3670,24214,2203,18610,2135,2592,689,3012,814,49945,2659,31700,2539,9096,1325,9149,1351,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,5208,1175,92,107,1326,650,3790,1046,7101,1138,707,432,1730,596,4664,936,14435,1659,1571,612,2835,1014,10029,1289,45369,3673,8295,1669,1794,666,3497,1209,3004,932,37074,3276,6103,1295,15141,1952,15830,2203,587242,9256,429996,7903,220378,5667,109581,4953,49610,3180,61187,3592,83259,3818,43380,3274,21023,1853,18856,1806,126359,4603,35605,2901,14244,1643,76510,3713,157246,5712,55168,3569,37046,3168,9554,1629,8568,1568,102078,4823,59359,4055,20635,2022,22084,2158,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,234,191,13,21,168,173,53,69,1531,561,214,173,581,359,736,432,3535,819,316,260,793,397,2426,778,11835,1762,1316,488,129,125,380,280,807,375,10519,1588,1162,558,4260,1098,5097,1132,324338,6142,263644,6744,144799,5271,85982,4332,33264,2601,25553,2047,54977,3275,30153,2964,13747,1584,11077,1426,63868,3164,17493,1943,8505,1276,37870,2087,60694,4205,19625,2526,13352,2003,2696,966,3577,923,41069,3101,22936,2540,9371,1345,8762,1415,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,12860,1810,945,639,2361,827,9554,1497,16024,2066,1550,614,5825,1153,8649,1425,37178,3122,6772,1394,5584,1102,24822,2864,112080,5626,17908,2285,3770,859,5832,1137,8306,1878,94172,5482,15453,2448,34596,3377,44123,3090,2027744,14882,1565999,12674,902125,10969,478722,8613,204265,6929,219138,7291,295733,7555,158985,5604,73222,3990,63526,3176,368141,7576,122209,5194,47841,2717,198091,5463,461745,11400,138332,6320,92989,5030,21419,2606,23924,1878,323413,9374,179773,6985,69689,4053,73951,4159,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,5791,1313,582,401,1233,670,3976,1121,8820,1834,1356,699,3320,1022,4144,1074,15194,1987,4071,1263,2252,744,8871,1227,42267,3390,8360,1331,2391,954,2650,805,3319,717,33907,3119,5694,1300,13325,1863,14888,2081,413332,6892,312071,6200,154177,4846,83558,4192,29714,2342,40905,3099,57902,3523,28516,2648,14395,1396,14991,1822,99992,4060,31474,3004,10871,1401,57647,2686,101261,4002,35642,2993,24319,2679,4192,1105,7131,1354,65619,3836,38978,2659,9957,1248,16684,1889,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,41527,3198,2684,723,7266,1212,31577,3083,51752,3835,4280,980,19811,2385,27661,2717,96835,5275,15172,2219,17260,2140,64403,4586,339087,8184,52598,3346,10059,1609,16719,2098,25820,2645,286489,7833,39665,3411,99782,4856,147042,6188,4031917,19646,2965905,18185,1649885,18594,905315,14395,352086,8621,392484,9156,560247,9676,276654,6647,147022,5460,136571,4942,755773,9328,234018,7425,96547,3176,425208,6960,1066012,14557,306856,8560,201325,6936,47641,3448,57890,3644,759156,13130,425915,11020,143911,5508,189330,6482,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,295381,9091,100782,4421,20829,2494,912,402,4453,1094,15464,2238,27657,2807,4768,1274,7255,1134,15634,2250,52296,3656,9945,1850,10136,1438,32215,2918,194599,7580,33552,3314,8043,2056,11664,1979,13845,2049,161047,7179,27251,3000,62143,4768,71653,4514,2210834,17777,1728668,17187,932067,12555,514342,9580,194981,7190,222744,8087,306222,7376,160053,6027,71947,3822,74222,3544,490379,9060,146341,5435,57062,3512,286976,6664,482166,10132,135752,6248,89235,5081,18606,2408,27911,2922,346414,8324,199235,8625,59270,4010,87909,4522,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4380,882,723,276,94,106,247,186,382,212,993,377,236,132,368,274,389,208,2664,744,404,297,449,275,1811,572,8629,1556,2444,838,847,680,1040,416,557,242,6185,1231,873,357,3265,889,2047,694,175201,4079,145917,4204,86635,3543,53213,3120,21962,1943,11460,1617,29842,2420,15771,1558,7756,1309,6315,920,29440,1768,8260,1101,4426,725,16754,1212,29284,2979,11162,1549,8361,1300,1723,662,1078,417,18122,2462,11695,2095,3827,1060,2600,610,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,90171,5007,14334,1663,1241,532,4338,1075,8755,1281,25353,2780,2610,898,8844,1508,13899,1900,50484,3401,6689,1288,10150,2080,33645,2220,223368,6602,34698,3120,5527,1304,14525,2040,14646,2033,188670,5906,27408,3170,83250,4911,78012,3930,2608556,18848,2033715,15957,1112343,13314,622889,9896,256314,7357,233140,7048,376090,7544,198542,6140,88442,3940,89106,3800,545282,9075,148801,4893,67233,3624,329248,6487,574841,12408,175935,6477,118542,4982,25205,2488,32188,2381,398906,9359,225088,7055,73004,4862,100814,4353,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,40862,2596,8093,1121,831,360,1581,515,5681,925,11170,1191,1822,530,3730,802,5618,884,21599,1621,3936,775,4248,845,13415,1357,73053,3320,13642,1463,3474,851,4330,848,5838,1102,59411,2981,11872,1567,23008,1896,24531,1851,855673,7224,672446,6427,377689,5648,214287,4916,71699,3515,91703,3356,104230,4121,56164,3325,23127,2110,24939,1773,190527,4271,63586,3232,19951,1756,106990,2882,183227,4863,64110,3319,45137,2861,8951,1315,10022,1140,119117,4006,71675,3384,18004,1714,29438,2031,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,39285,3785,8000,1586,672,551,2350,984,4978,1139,12077,2155,2386,916,4355,1165,5336,1267,19208,2352,2207,721,3970,835,13031,1989,57453,4038,10175,1713,2675,916,4451,956,3049,943,47278,4054,6004,1484,20453,2662,20821,2775,881658,9865,710660,8212,342735,6367,177629,5732,89250,4317,75856,3700,157019,5013,77330,3599,46258,3589,33431,2389,210906,5398,52772,3572,23971,1847,134163,3990,170998,6508,57800,3873,38563,3150,8833,1430,10404,1699,113198,5668,61169,4541,25528,2644,26501,2622,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,90872,4226,14899,1934,1091,495,3068,811,10740,1625,23987,2011,2476,823,8329,1354,13182,1780,51986,3282,6244,1077,8069,1211,37673,2705,199206,6323,31138,2783,5581,1152,9667,1476,15890,1916,168068,5968,22144,2587,64070,4297,81854,4406,2914217,18594,2275883,17934,1227822,13923,687322,11098,279086,7898,261414,7093,430284,8529,226246,6264,99745,4223,104293,4073,617777,8655,170737,5740,76313,3185,370727,6769,638334,11500,196926,7132,129829,6117,29273,2424,37824,2686,441408,8776,241727,6546,81427,4394,118254,4884,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6341,1157,883,438,62,102,68,113,753,401,1900,779,163,196,749,427,988,552,3558,818,553,347,344,234,2661,750,18909,2270,1956,705,402,296,885,547,669,382,16953,2301,1227,645,8299,1497,7427,1376,225012,5585,168626,5389,92243,4670,53759,3392,22481,2296,16003,1730,33859,2835,17765,2091,9421,1432,6673,1217,42524,2618,11950,1861,5376,1110,25198,1873,56386,3724,16346,2149,10384,1781,3244,980,2718,768,40040,3084,22605,2331,9277,1611,8158,1404,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,49903,3878,9475,1838,368,339,1764,710,7343,1568,11745,1941,1877,897,3557,946,6311,1364,28683,2670,4843,1248,3944,1167,19896,2020,98197,4850,13325,2258,3502,1209,4360,1139,5463,1252,84872,4588,14660,1575,32127,3279,38085,3640,1072785,9386,817487,10172,431069,8506,244334,7016,84074,4416,102661,4773,133038,5448,63758,4397,30597,2483,38683,2570,253380,6756,66449,4546,29208,2275,157723,4782,255298,7836,68528,4607,43073,3966,10264,1691,15191,2037,186770,6702,108220,5359,29969,2789,48581,3265,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,6446,1393,1289,496,405,273,134,82,750,436,1521,569,628,358,391,302,502,347,3636,992,239,142,792,354,2605,875,11608,1333,2121,596,622,402,654,301,845,286,9487,1254,1876,632,3863,846,3748,818,198959,4373,164065,4155,99997,3680,65413,2958,22630,1859,11954,1281,29631,1994,16764,1752,6298,950,6569,985,34437,1689,9058,1322,4497,763,20882,1265,34894,2698,12061,1519,9241,1337,1779,555,1041,377,22833,2144,15846,1949,3320,841,3667,721,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,72814,4192,12528,1886,1148,555,1592,545,9788,1612,19690,2360,2379,713,8140,1571,9171,1723,40596,2855,5892,1303,5957,1247,28747,2405,133718,6475,24711,3021,3909,1237,8643,1600,12159,2066,109007,5520,20422,2500,40954,3330,47631,3197,1469146,13060,1140187,12839,623843,11255,347560,8884,127106,5007,149177,6698,188126,6271,98990,4277,40542,3339,48594,2757,328218,7327,101030,5424,38761,2654,188427,4893,328959,8688,94876,5035,60534,4323,14567,2145,19775,2347,234083,7380,134565,6272,38587,3382,60931,3624,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,324734,10055,81187,5087,4202,1058,12735,1739,64250,4853,76225,5119,11612,1883,24327,2725,40286,3054,167322,7383,46304,4428,29531,3312,91487,4800,473456,12303,69617,4586,22129,2747,21005,2497,26483,2442,403839,12348,94827,5137,150430,8045,158582,7768,5722719,26365,4384744,27516,2601095,24666,1417229,19641,472011,10667,711855,15008,706423,14656,371373,9874,160509,6719,174541,7772,1077226,13953,419805,11232,120351,5088,537070,9638,1337975,20894,420157,12643,299986,10066,61496,3466,58675,4505,917818,16357,561704,12808,164389,6883,191725,5991,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,29775,2707,6739,1599,187,141,2108,756,4444,1239,11773,1642,1028,464,6661,1318,4084,1130,11263,1784,2975,973,2473,920,5815,1062,27481,2972,4720,1242,986,603,1773,633,1961,844,22761,2606,4236,1305,10608,1544,7917,1372,635925,7914,535028,7840,299839,6388,131942,4502,83614,4636,84283,3725,108905,4610,62216,3627,26384,2087,20305,1983,126284,3598,48662,2857,14189,1709,63433,2732,100897,5008,35058,3486,26618,2889,4333,932,4107,825,65839,3573,37172,2744,13374,1980,15293,1820,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3467,705,579,323,337,260,61,67,181,172,1120,346,107,89,525,243,488,266,1768,552,526,481,157,116,1085,319,5445,1109,868,353,9,16,446,262,413,275,4577,1021,913,520,1849,678,1815,616,143467,2916,120042,2685,61614,2257,37591,2025,15085,1347,8938,1169,30310,1760,15525,1346,8730,1026,6055,805,28118,1566,7463,1119,3870,610,16785,1238,23425,2115,7775,1159,4990,911,1058,387,1727,718,15650,1761,8766,1270,3671,880,3213,669,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,52446,3814,7591,1519,421,326,1790,628,5380,1339,14881,1709,1913,661,5751,1391,7217,1103,29974,2495,4700,1315,4398,1035,20876,2234,107599,5618,17575,2592,3128,1210,7030,1666,7417,1338,90024,5215,14116,1921,36444,3352,39464,3813,1894812,14830,1497362,14952,881716,12811,498958,10017,188676,6847,194082,6123,260173,7692,138871,5731,58917,3338,62385,3186,355473,7606,115513,5066,41310,2637,198650,5435,397450,9750,117777,6730,80015,5847,19451,2752,18311,1835,279673,7542,172715,5898,46295,3630,60663,3417,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,51611,2915,8491,1595,680,537,1961,701,5850,1299,16511,1853,1269,615,5286,1054,9956,1357,26609,2462,2394,648,5965,1231,18250,2135,87487,4591,16287,2113,4199,1377,6237,1374,5851,1092,71200,4143,10162,1504,26899,2926,34139,3129,1621495,12003,1312206,13050,688933,9493,345411,8816,171657,5971,171865,5937,273202,7148,145974,5731,72957,4127,54271,3688,350071,7105,109229,4598,40565,2872,200277,5237,309289,9351,106366,5198,69738,3826,19911,2638,16717,2356,202923,6765,115556,5965,44411,3256,42956,2937,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,24745,2233,2937,825,274,236,659,393,2004,663,5970,1196,235,180,2707,852,3028,831,15838,1956,2293,881,2427,707,11118,1686,38779,3321,7804,1517,1264,546,1991,723,4549,1014,30975,3016,4069,1059,9979,1523,16927,2201,408423,7921,326583,6959,148806,4905,80817,3932,29993,2452,37996,3041,51071,3339,24162,2341,10399,1425,16510,1718,126706,4486,36215,2907,13863,1856,76628,3049,81840,4509,28010,3128,15197,1914,3832,952,8981,1818,53830,3120,28026,2501,7080,1255,18724,1818,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
