GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001EA,B21001A_001MA,B21001A_002MA,B21001A_002EA,B21001A_003MA,B21001A_003EA,B21001A_004MA,B21001A_004EA,B21001A_005EA,B21001A_005MA,B21001A_006EA,B21001A_006MA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009EA,B21001A_009MA,B21001A_010MA,B21001A_010EA,B21001A_011EA,B21001A_011MA,B21001A_012EA,B21001A_012MA,B21001A_013EA,B21001A_013MA,B21001A_014EA,B21001A_014MA,B21001A_015MA,B21001A_015EA,B21001A_016EA,B21001A_016MA,B21001A_017EA,B21001A_017MA,B21001A_018EA,B21001A_018MA,B21001A_019EA,B21001A_019MA,B21001A_020MA,B21001A_020EA,B21001A_021MA,B21001A_021EA,B21001A_022EA,B21001A_022MA,B21001A_023EA,B21001A_023MA,B21001A_024EA,B21001A_024MA,B21001A_025MA,B21001A_025EA,B21001A_026MA,B21001A_026EA,B21001A_027EA,B21001A_027MA,B21001A_028EA,B21001A_028MA,B21001A_029EA,B21001A_029MA,B21001A_030MA,B21001A_030EA,B21001A_031MA,B21001A_031EA,B21001A_032MA,B21001A_032EA,B21001A_033EA,B21001A_033MA,state
0400000US38,519540,1951,263798,1657,91619,1281,4196,1025,87423,1509,80073,970,8259,1280,71814,1289,45433,316,7176,912,38257,878,26876,122,11063,884,15813,883,19797,126,9313,972,10484,978,255742,1386,81734,1087,609,345,81125,1141,73626,485,1988,916,71638,1033,43606,508,386,152,43220,531,27038,115,117,86,26921,141,29738,268,154,99,29584,294,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7514932,5549,3645324,3691,1022580,2841,42218,3024,980362,3779,1230017,2131,138047,5794,1091970,6425,672755,1091,106641,4515,566114,4548,435965,913,182775,4436,253190,4370,284007,656,158916,3530,125091,3531,3869608,3187,998706,2340,6400,1095,992306,2526,1242171,2234,17328,2121,1224843,2738,706423,1178,9676,1428,696747,1675,489457,859,4344,756,485113,1141,432851,802,3881,911,428970,1309,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2214360,4721,1077966,3216,317193,2275,19540,2157,297653,3289,355409,1658,43559,2309,311850,2875,187009,886,38651,2399,148358,2612,130060,599,60344,2400,69716,2438,88295,424,49684,1833,38611,1838,1136394,2585,310360,1788,3493,923,306867,1920,354230,1569,7188,1185,347042,2065,199438,1031,4735,934,194703,1458,147088,736,2542,597,144546,983,125278,461,1707,494,123571,648,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2742503,6325,1339579,4368,376550,3543,15692,1976,360858,4295,443586,2954,47608,3152,395978,3827,237447,1326,48739,2811,188708,3189,176739,910,79921,3098,96818,3129,105257,465,62912,1851,42345,1856,1402924,3285,370518,2421,3154,967,367364,2578,441093,2353,7467,1419,433626,2909,255855,1053,4669,752,251186,1295,191776,958,3219,862,188557,1078,143682,611,3007,748,140675,963,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8383529,9003,4058781,5634,1112305,3682,36455,3045,1075850,4374,1331631,3437,127527,4587,1204104,5819,762170,1503,100563,3669,661607,3864,501378,1368,207576,4782,293802,4959,351297,816,202228,3559,149069,3572,4324748,5404,1081146,3410,6322,1150,1074824,3401,1340515,3263,15684,1668,1324831,3763,795205,1631,8125,1186,787080,2095,563785,1275,4761,1032,559024,1647,544097,1242,6033,998,538064,1637,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,698311,4163,331538,2744,96306,1853,3241,1057,93065,2137,108016,1445,8528,1369,99488,2034,60319,603,8524,1467,51795,1537,40246,502,16657,1404,23589,1395,26651,315,15282,1172,11369,1133,366773,2258,97003,1398,669,493,96334,1451,114065,1139,872,390,113193,1175,66136,750,449,357,65687,901,45698,627,533,282,45165,679,43871,330,678,421,43193,496,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2617264,6203,1267316,4630,348345,3557,17625,2414,330720,3771,419955,2889,52600,3644,367355,4529,217386,948,40167,2724,177219,2824,180727,856,83446,2822,97281,3031,100903,480,63449,2185,37454,2206,1349948,2754,345494,2189,3783,1179,341711,2435,426923,1910,7471,1307,419452,2453,240567,925,4605,1352,235962,1530,197344,611,1899,528,195445,816,139620,503,1362,483,138258,678,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,564162,1903,279851,1507,80911,1053,4023,886,76888,1270,87776,796,9892,1191,77884,1405,52953,412,8262,1128,44691,1261,34344,144,14443,1128,19901,1157,23867,146,12369,1033,11498,1067,284311,941,77082,922,953,541,76129,980,85462,776,1947,576,83515,995,52683,292,924,386,51759,518,34154,202,213,136,33941,244,34930,281,277,178,34653,286,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4041567,5790,1951223,4195,545167,3661,22535,2880,522632,4099,673472,2923,72659,4234,600813,4990,336895,1318,63590,3164,273305,3423,249874,838,101511,3515,148363,3551,145815,645,79320,2741,66495,2830,2090344,3082,550514,2393,4138,1070,546376,2678,684251,2085,12248,1670,672003,2642,364437,1002,6488,1141,357949,1594,275723,745,3667,965,272056,1236,215419,634,2784,625,212635,872,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15270430,26443,7494930,15330,2472197,10805,118829,5492,2353368,12003,2657711,10785,257450,6741,2400261,13206,1162659,4221,184000,5499,978659,5884,747147,3693,284876,6207,462271,7370,455216,2846,236589,4981,218627,5613,7775500,15788,2395589,9608,22813,2494,2372776,9719,2670881,8360,43337,3665,2627544,9901,1221745,4719,23602,2374,1198143,5677,836733,3443,9041,1220,827692,3709,650552,2707,7162,1512,643390,2926,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1835984,6548,911888,4051,335216,2408,8446,1330,326770,2541,314560,2537,22744,2300,291816,3326,127292,1050,16716,1591,110576,1806,81759,627,27494,1827,54265,1930,53061,762,29759,1605,23302,1692,924096,3529,329724,2369,1553,665,328171,2413,305500,2132,2484,682,303016,2216,132972,783,1246,478,131726,968,88668,722,510,266,88158,744,67232,554,248,167,66984,589,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,482860,1222,235553,831,65941,630,1634,520,64307,712,74654,451,6904,1128,67750,1146,46129,299,6752,1077,39377,1099,30917,87,10732,1214,20185,1206,17912,51,9753,772,8159,779,247307,731,62813,414,265,274,62548,476,77761,450,1264,455,76497,639,47813,228,1092,318,46721,396,32695,111,223,152,32472,191,26225,292,213,107,26012,311,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4468393,11098,2166669,7771,620971,4661,41223,3056,579748,5297,747571,5571,120255,4906,627316,6463,379220,1924,81198,3557,298022,3716,261120,1133,117621,3548,143499,3790,157787,798,92678,2651,65109,2670,2301724,5792,623164,3809,11964,2147,611200,3671,764356,3512,23306,2105,741050,3827,397377,1471,10009,1244,387368,1774,289860,1111,4597,907,285263,1259,226967,843,3357,823,223610,1169,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4359874,9295,2156814,6215,622077,4265,34322,3287,587755,5335,727787,3489,93937,4943,633850,5814,386855,1487,80525,3622,306330,4070,264049,1195,120118,3732,143931,3847,156046,859,94714,2711,61332,2783,2203060,5234,596383,3474,6263,1184,590120,3595,712698,2748,16921,2154,695777,3304,400740,1551,10837,1539,389903,1869,281687,1050,4374,1007,277313,1513,211552,1016,3532,796,208020,1209,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1375917,2271,669157,2055,174784,1229,6474,1357,168310,2055,223059,1642,25371,2496,197688,2627,124903,617,19284,2052,105619,2093,91444,253,37017,2207,54427,2223,54967,259,31009,1673,23958,1678,706760,1332,172430,1026,1309,614,171121,1161,225616,1019,2821,720,222795,1227,130725,506,1786,667,128939,832,98436,402,687,290,97749,478,79553,391,1004,445,78549,632,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3948814,5335,1946977,3371,537631,2451,19804,2184,517827,3278,658335,2266,58237,3035,600098,3878,366125,932,52818,2585,313307,2614,231109,536,93621,2355,137488,2409,153777,506,85651,2313,68126,2312,2001837,3172,518238,1903,4488,1049,513750,2082,645026,1914,10098,1424,634928,2401,368993,1014,5092,837,363901,1300,246156,734,1949,510,244207,804,223424,583,2435,534,220989,736,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,412649,2840,208954,1662,64127,1630,4790,1467,59337,2144,67734,1435,9479,1234,58255,1835,39050,602,7477,1271,31573,1346,24265,507,11137,1169,13128,1096,13778,470,7354,875,6424,877,203695,1876,58626,1694,684,449,57942,1728,64796,1663,1248,646,63548,1785,38147,552,1020,504,37127,649,23685,482,395,251,23290,550,18441,541,354,378,18087,709,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1852359,15269,846029,8542,246897,5592,2207,903,244690,5633,274087,4925,8623,1643,265464,4793,131422,3045,10356,1621,121066,3105,112266,2453,15373,1540,96893,2907,81357,2513,20723,1818,60634,2584,1006330,10309,263002,5238,284,243,262718,5231,318282,5491,1833,680,316449,5455,162132,3783,409,242,161723,3789,142683,2790,266,195,142417,2795,120231,2283,969,535,119262,2408,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
