GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,NAME,C24010_001MA,C24010_001EA,C24010_002MA,C24010_002EA,C24010_003EA,C24010_003MA,C24010_004MA,C24010_004EA,C24010_005MA,C24010_005EA,C24010_006MA,C24010_006EA,C24010_007MA,C24010_007EA,C24010_008EA,C24010_008MA,C24010_009EA,C24010_009MA,C24010_010MA,C24010_010EA,C24010_011MA,C24010_011EA,C24010_012MA,C24010_012EA,C24010_013MA,C24010_013EA,C24010_014EA,C24010_014MA,C24010_015MA,C24010_015EA,C24010_016MA,C24010_016EA,C24010_017MA,C24010_017EA,C24010_018MA,C24010_018EA,C24010_019EA,C24010_019MA,C24010_020MA,C24010_020EA,C24010_021MA,C24010_021EA,C24010_022MA,C24010_022EA,C24010_023MA,C24010_023EA,C24010_024MA,C24010_024EA,C24010_025MA,C24010_025EA,C24010_026MA,C24010_026EA,C24010_027MA,C24010_027EA,C24010_028MA,C24010_028EA,C24010_029MA,C24010_029EA,C24010_030MA,C24010_030EA,C24010_031MA,C24010_031EA,C24010_032MA,C24010_032EA,C24010_033MA,C24010_033EA,C24010_034MA,C24010_034EA,C24010_035MA,C24010_035EA,C24010_036MA,C24010_036EA,C24010_037MA,C24010_037EA,C24010_038MA,C24010_038EA,C24010_039MA,C24010_039EA,C24010_040MA,C24010_040EA,C24010_041MA,C24010_041EA,C24010_042MA,C24010_042EA,C24010_043MA,C24010_043EA,C24010_044MA,C24010_044EA,C24010_045EA,C24010_045MA,C24010_046MA,C24010_046EA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049EA,C24010_049MA,C24010_050MA,C24010_050EA,C24010_051MA,C24010_051EA,C24010_052EA,C24010_052MA,C24010_053EA,C24010_053MA,C24010_054MA,C24010_054EA,C24010_055MA,C24010_055EA,C24010_056MA,C24010_056EA,C24010_057MA,C24010_057EA,C24010_058EA,C24010_058MA,C24010_059MA,C24010_059EA,C24010_060MA,C24010_060EA,C24010_061MA,C24010_061EA,C24010_062MA,C24010_062EA,C24010_063EA,C24010_063MA,C24010_064EA,C24010_064MA,C24010_065MA,C24010_065EA,C24010_066MA,C24010_066EA,C24010_067MA,C24010_067EA,C24010_068MA,C24010_068EA,C24010_069EA,C24010_069MA,C24010_070MA,C24010_070EA,C24010_071MA,C24010_071EA,C24010_072MA,C24010_072EA,C24010_073MA,C24010_073EA,state
0400000US13,4605633,20662,2379783,14266,773898,13405,382985,9568,290535,8813,92450,4079,179453,7293,102403,5702,58597,4454,18453,2952,159804,7442,25556,2663,20869,2418,68399,4668,44980,3862,51656,3821,37745,3258,13911,2184,326711,11454,9519,1608,75789,5739,36903,3966,38886,4058,108802,6650,103496,5794,29105,3659,405306,9072,243424,9204,161882,6700,400714,12251,21711,2807,222863,9538,156140,8230,473154,10167,194880,9014,163577,7676,114697,5735,2225850,15960,901246,15136,315463,9034,195140,8146,120323,4989,63633,3913,37017,3011,11194,1825,15422,2238,330353,8494,40644,3624,22516,2910,228324,6497,38869,3263,191797,8125,124301,6236,67496,4475,428259,10834,80174,5292,25166,3695,12378,2170,12788,2624,146486,7004,71960,5541,104473,5896,713563,15117,270770,9355,442793,12637,20177,2473,4898,1215,8482,1661,6797,1714,162605,7607,98328,5311,38428,3765,25849,3270,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,675214,7765,354372,5060,107061,4673,48797,3031,34211,2687,14586,1906,21561,2425,9027,1548,9005,1398,3529,981,26333,2276,3945,894,2750,683,11922,1340,7716,1486,10370,1542,7269,1291,3101,896,81844,4478,2148,694,16592,2131,10302,1611,6290,1242,28579,3004,25262,2533,9263,1546,58396,3260,30403,2266,27993,2512,64498,4369,2436,644,39977,3466,22085,2421,42573,3324,14320,1874,18771,1955,9482,1763,320842,5382,120132,4309,42934,3254,25252,2156,17682,2036,7379,1378,2125,641,2427,811,2827,792,46852,2956,8130,1477,4285,988,27610,2183,6827,1314,22967,2023,16641,1645,6326,1139,72780,3794,10717,1668,4244,934,3388,931,856,393,23805,2181,17666,2464,16348,2007,109118,4699,45373,3663,63745,3262,4042,915,2212,718,752,402,1078,463,14770,2182,6418,1396,5941,1529,2411,664,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,744228,7744,399344,5219,122348,4850,54444,3615,42001,2761,12443,2090,30146,2893,13006,1950,13131,1959,4009,942,25761,2361,3848,899,3043,907,14092,2027,4778,1136,11997,1816,8642,1506,3355,1026,57275,4138,2219,846,10107,1553,5294,1153,4813,1174,18333,2573,20511,2704,6105,1632,64805,4411,37567,3527,27238,2423,78376,4322,15885,2224,40745,3995,21746,2243,76540,4723,32731,2994,28503,3213,15306,2624,344884,5691,128108,5353,40460,3097,26652,2567,13808,1700,6618,1260,2682,760,1439,589,2497,779,47601,3455,7404,1459,3179,918,31010,2632,6008,1260,33429,3695,20714,2547,12715,2150,84843,4986,15858,2083,2710,848,2141,799,569,281,28407,2632,12338,1929,25530,2902,106345,5182,36881,3162,69464,4024,6201,1771,4002,1328,1425,735,774,556,19387,2011,10280,1538,4897,1093,4210,1177,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6196524,22814,3246265,13623,1107413,13696,545967,9973,393745,8989,152222,6093,251861,6681,136635,5603,87382,3772,27844,2446,228013,7399,33189,2602,39138,2718,100204,4784,55482,3304,81572,3853,57481,3364,24091,2578,462783,9826,16208,1916,100938,4475,52516,3061,48422,3446,164696,7383,136944,5802,43997,3537,568203,11872,327975,8662,240228,7605,440269,9242,16145,1668,253230,7140,170894,5921,667597,12247,289636,7452,215345,8166,162616,6946,2950259,16223,1215070,14581,437786,8626,254889,7512,182897,6206,82422,4680,46818,3555,13685,1657,21919,2487,420987,9731,61733,3701,36963,2887,265242,7768,57049,3027,273875,7853,189014,5847,84861,3819,619681,11288,123244,6371,31857,2397,22578,2031,9279,1352,188011,6910,81543,4276,195026,6466,901020,12781,326519,9094,574501,10778,16606,2371,4698,1229,6907,1281,5001,1277,197882,6815,121580,5398,34795,2889,41507,3237,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3119966,16839,1642149,10262,467764,10463,225096,6937,171291,6038,53805,3478,105694,5637,41164,3682,52008,3900,12522,1583,102148,4653,19888,1771,13198,1781,48929,3190,20133,2359,34826,3055,26451,2250,8375,1607,211152,7271,6279,1276,44920,3392,23784,2414,21136,2331,73997,4579,65979,4366,19977,2750,255782,7546,149834,5792,105948,4616,267137,7814,11790,1437,147528,5964,107819,5103,440314,10036,237019,7428,104232,4880,99063,6326,1477817,12935,557709,11095,189129,6563,118187,5563,70942,4059,30386,2644,15018,1641,6886,1102,8482,1470,188754,7097,34267,3105,11897,2014,120270,5179,22320,2601,149440,6434,96571,4794,52869,3611,304680,8900,61943,3850,12814,1580,8136,1363,4678,1085,111681,5361,43709,3361,74533,4847,455023,8074,161660,6274,293363,7661,14068,2063,3499,1014,5701,1422,4868,1184,146337,6549,96433,5426,18681,2376,31223,3120,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599893,10927,839299,7370,256909,5948,136838,4553,110583,4532,26255,2485,53837,2692,25315,2045,20050,2029,8472,1389,46970,3159,8354,1160,3626,857,25600,2506,9390,1487,19264,1779,14418,1558,4846,882,95678,4845,4748,1118,15994,1807,7877,1571,8117,1087,32755,3249,31658,2636,10523,1488,130106,5252,76661,3971,53445,3596,145191,5291,14501,1680,78499,4622,52191,2728,211415,5508,105973,4535,58872,3064,46570,3059,760594,8036,294189,7162,97965,4196,56571,3065,41394,2944,17744,2196,10014,1502,2854,667,4876,1390,107524,4278,17451,1952,6928,1135,71593,3692,11552,1593,70956,3710,47224,2833,23732,2485,172854,6006,35654,2179,5467,1084,3413,834,2054,567,57589,3261,22441,2173,51703,3542,225120,5988,73061,3893,152059,4965,7120,1224,3507,824,1942,842,1671,672,61311,3335,40658,2858,5632,1121,15021,1784,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1417069,10758,749555,8295,252545,6165,121795,4860,95160,4530,26635,2443,57139,3472,27857,2384,24607,2474,4675,1088,52431,3262,8504,1341,7040,1145,25653,2751,11234,1732,21180,2132,16312,1621,4868,1047,93426,4352,3467,880,17980,2102,8572,1548,9408,1380,32186,2799,31062,2549,8731,1249,115144,5490,65711,3824,49433,3714,133742,5671,10219,1501,75884,4584,47639,2852,154698,5335,78684,3866,42961,2851,33053,3018,667514,7568,276409,5924,88392,3813,53385,3371,35007,2845,16608,1957,9332,1517,3248,840,4028,952,101636,4614,13653,1536,6426,1360,70574,3902,10983,1643,69773,3644,46015,2825,23758,2246,146786,5034,32580,2538,6674,1283,3727,1036,2947,978,46491,3106,20662,2271,40379,2763,198546,5898,69315,3856,129231,5009,5626,1047,1792,514,2357,635,1477,619,40147,2958,24868,2303,6017,1129,9262,1683,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1928967,13595,1006647,9956,282042,7611,138333,5462,106141,5100,32192,2513,54180,3289,25454,2318,22603,2277,6123,1107,61660,3782,13432,1665,9032,1293,26552,2472,12644,1640,27869,2451,19316,1999,8553,1413,140068,5122,5094,1174,30893,2803,15174,1917,15719,2255,51171,3800,39554,2950,13356,1994,164617,6695,89968,5498,74649,4567,170329,7189,12656,2262,91685,5600,65988,4810,249591,7329,123683,5037,71194,4383,54714,3835,922320,8431,359158,8373,111965,5005,65117,4111,46848,2975,14938,1681,7004,1200,2927,718,5007,956,129711,5688,27479,2559,8228,1393,83268,4089,10736,1538,102544,4543,66636,3797,35908,2749,182130,7377,37977,3439,6448,1207,3441,835,3007,902,67189,4490,23319,2491,47197,3054,293550,7267,107558,4974,185992,6897,7643,1344,1064,358,3347,930,3232,939,79839,4123,52601,3561,10391,1575,16847,2260,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2037812,16605,1049048,11261,291697,7908,127826,4982,98590,4638,29236,2609,60669,4027,20874,2539,30734,2843,9061,1130,71130,4049,12795,1918,12187,1924,27495,2472,18653,2163,32072,2953,23118,2447,8954,1962,157066,7642,6988,1520,38387,3818,16718,2254,21669,2565,54782,4122,41371,3487,15538,2403,168193,7181,101619,5247,66574,4545,230784,7909,10755,1955,144731,7675,75298,4363,201308,7448,94865,5696,71247,5104,35196,3845,988764,11311,394471,10638,125591,5489,79278,4493,46313,3514,19182,2785,7745,1744,5666,1328,5771,1170,146202,6814,22801,2888,14364,2113,95007,5695,14030,2175,103496,5787,58746,4262,44750,3603,232490,8033,41977,4280,13657,2103,6979,1459,6678,1726,81872,4914,34165,3578,60819,4470,312698,9664,119927,5368,192771,8215,9614,1714,1572,804,4733,1155,3309,1159,39491,3439,20658,2514,11698,1766,7135,1351,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,648414,7870,327487,5198,104439,4707,47387,3509,35770,3000,11617,1590,20913,2365,8839,1708,9320,1342,2754,717,24649,2019,3950,808,2540,709,12754,1660,5405,1102,11490,1774,8054,1178,3436,1081,45147,3196,2681,868,8914,1607,5459,1364,3455,897,14227,1883,14657,2053,4668,1068,52676,3119,32496,2157,20180,2166,65462,3654,9458,1178,35572,3069,20432,1790,59763,3593,27875,2357,21321,2298,10567,1330,320927,5751,132368,5005,43267,3156,29655,2809,13612,1487,6856,1263,3597,854,1214,476,2045,727,49198,3153,9496,1457,2348,704,30383,2362,6971,1274,33047,2798,23256,2210,9791,1543,70117,4010,16589,1983,2713,915,1721,824,992,601,21308,2264,9550,1560,19957,2019,101432,4509,36370,2659,65062,3882,3285,951,765,341,1564,639,956,595,13725,1606,8260,1242,2584,748,2881,848,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3031466,16026,1541470,10659,630580,8598,278062,7450,197629,6294,80433,4064,181301,5835,99274,5154,54062,3348,27965,2448,127844,5623,20806,2424,22793,1934,51075,3578,33170,3120,43373,3527,32089,2753,11284,1879,240153,8777,10262,2071,67481,4561,37583,3534,29898,3199,72836,4441,62595,4082,26979,3053,250922,8815,142406,5954,108516,5435,225713,7627,5342,1197,139685,6070,80686,5030,194102,6510,63770,3928,87375,4979,42957,3233,1489996,12030,723410,10970,265830,7219,153311,6097,112519,4812,85342,4088,48209,3274,11039,1569,26094,2246,239131,7636,41058,2731,23735,2351,140229,6090,34109,2558,133107,5766,92528,3873,40579,3600,293255,9629,59364,4315,23010,2358,13721,1746,9289,1543,81121,5452,52558,4845,77202,4514,414140,10439,143556,6248,270584,7979,7599,1387,1765,668,2812,862,3022,802,51592,3224,24236,2457,15833,2078,11523,1793,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3522203,15903,1784929,10392,738403,10442,321885,8923,227546,7705,94339,5093,200971,6740,107095,5201,62858,3828,31018,2691,163034,6381,21856,2243,23079,2436,82385,4598,35714,3278,52513,3348,37856,2712,14657,2023,280993,7862,14872,2346,56798,3941,30991,3366,25807,2594,102964,6067,73179,5285,33180,2962,301340,8769,181595,6091,119745,6260,228593,8248,6403,1452,146548,6838,75642,3830,235600,7822,105583,5526,84720,5440,45297,4207,1737274,11811,843149,12143,288247,7470,177722,6785,110525,5056,80662,4739,34514,3087,12122,1531,34026,2809,294603,7832,52482,3615,22989,2162,178357,6352,40775,2777,179637,6308,130978,5319,48659,3936,344688,9860,76311,5318,11819,1904,8587,1736,3232,988,105015,6436,44848,3815,106695,5457,468303,9819,168205,6701,300098,8680,10139,1806,2732,871,4228,1161,3179,1034,70995,4253,42396,3590,14102,2017,14497,2543,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4512641,16449,2356179,12854,765524,12310,346841,8433,258818,7311,88023,3835,203833,5291,77734,3453,107861,4396,18238,1950,150989,5757,24885,2279,19274,2021,68629,3208,38201,3052,63861,3162,46910,2753,16951,1603,327749,8303,14865,1987,62080,3039,31034,2387,31046,2128,115974,4721,102570,4791,32260,2606,375063,9363,221597,6883,153466,5635,341495,7600,17971,1676,179580,6802,143944,4721,546348,9066,312964,6868,134014,4950,99370,4438,2156462,12562,823640,11896,272790,6272,164382,4927,108408,4693,61192,3418,28714,2262,18283,1973,14195,1562,277168,7811,48575,3263,19849,1885,173213,6117,35531,2662,212490,6608,138205,5277,74285,4078,482893,9184,112061,4851,17654,1974,10716,1426,6938,1602,162158,5943,59029,3278,131991,5179,661199,10722,240440,7862,420759,9132,18145,1715,6662,980,5949,1129,5534,1210,170585,6028,121890,5320,23793,2071,24902,2601,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2913176,10213,1507764,7847,552708,8738,273547,6931,201293,5424,72254,3742,129268,4216,70451,3679,45127,2868,13690,1571,107306,4784,18745,1525,12123,1421,47981,3296,28457,2363,42587,2816,31278,2203,11309,1618,185681,5520,10300,1526,28536,2441,16050,1944,12486,1516,64602,3285,58358,2738,23885,1926,245731,6661,146617,5369,99114,4025,225310,5608,17772,1670,127805,4887,79733,3336,298334,6608,149112,4492,89466,3501,59756,3069,1405412,7510,618120,7935,216504,5194,122976,4515,93528,4367,52145,2960,26784,2048,10128,1281,15233,1918,208149,6087,40240,3046,14035,1484,121896,4780,31978,2341,141322,4015,94661,3670,46661,2449,289412,6791,62950,3480,9521,1400,5921,1134,3600,737,88068,4624,34044,2654,94829,4556,404425,7347,138712,5210,265713,6586,12316,1468,4255,810,4480,1079,3581,729,81139,4353,54494,3451,11531,1552,15114,1706,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1206679,9825,622777,6337,154476,6268,73079,4523,59374,4144,13705,1873,25976,2774,8969,1545,12297,1618,4710,1042,37829,3351,8254,1642,4930,1299,17322,2345,7323,1586,17592,2338,12770,1994,4822,1194,86561,4690,1653,558,20712,2298,10075,1329,10637,1940,29307,3256,24884,3177,10005,1704,94839,5032,57546,3770,37293,3401,124528,5669,8661,1662,70446,3890,45421,3351,162373,6893,76733,5034,52396,4737,33244,3014,583902,8006,216852,6342,57848,3825,37073,3131,20775,2290,8500,1599,4269,1123,988,544,3243,877,81731,4386,12110,1622,4692,967,60075,4147,4854,1155,68773,3856,43029,3206,25744,2904,125291,6162,25960,2574,5920,1192,2708,829,3212,883,42623,3281,21964,2583,28824,3649,189870,7695,74580,5075,115290,5790,5375,1293,1706,658,1809,744,1860,821,46514,3571,33096,3216,7521,1610,5897,1373,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
