GEO_ID,C17006_001E,C17006_001M,C17006_002E,C17006_002M,C17006_003E,C17006_003M,C17006_004E,C17006_004M,C17006_005E,C17006_005M,C17006_006E,C17006_006M,C17006_007E,C17006_007M,NAME,C17006_001MA,C17006_001EA,C17006_002MA,C17006_002EA,C17006_003MA,C17006_003EA,C17006_004MA,C17006_004EA,C17006_005EA,C17006_005MA,C17006_006EA,C17006_006MA,C17006_007MA,C17006_007EA,state
0400000US34,1969054,3682,304274,14433,104091,10112,200183,11617,1664780,14573,1301770,14995,363010,14085,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,492650,2875,140195,8195,54232,5956,85963,7384,352455,8370,244879,9190,107576,7665,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4121319,6566,895957,24732,313347,16220,582610,18401,3225362,25219,2357125,24876,868237,21983,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2243715,6275,519690,16621,162673,10707,357017,13644,1724025,16030,1287804,18372,436221,14332,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,167324,1575,19298,2719,4903,1627,14395,2425,148026,2985,118832,4238,29194,3463,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2574603,5477,539084,18564,146865,11304,392219,13362,2035519,18693,1530961,18416,504558,13937,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,937573,2735,204623,8874,66952,5654,137671,7574,732950,9253,552522,8493,180428,8086,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,836441,3157,164856,10678,66987,8856,97869,8393,671585,10996,519654,11263,151931,7850,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2630921,5399,498942,16968,129692,9769,369250,14308,2131979,17172,1595352,18314,536627,15446,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,208576,1308,39877,4930,7469,2190,32408,4743,168699,4520,120367,5538,48332,4420,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1063564,4447,253279,11211,68693,7471,184586,10792,810285,11125,580299,10591,229986,9484,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204024,1850,36009,3554,11286,2849,24723,2978,168015,3528,129328,4753,38687,3991,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1462747,4704,348522,14822,112052,9362,236470,13562,1114225,14763,825722,15021,288503,12526,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7098342,8706,1613692,35070,606274,25268,1007418,28881,5484650,35888,4129540,38152,1355110,30234,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,896647,2978,112203,8615,57660,7131,54543,6950,784444,8907,672524,12195,111920,8354,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,115620,1307,14376,2692,4983,1796,9393,2301,101244,2960,79761,3277,21483,2489,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1835489,4625,266602,11670,71104,7840,195498,10454,1568887,12182,1208109,14007,360778,14790,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1573973,4272,236697,12858,82111,8721,154586,9164,1337276,12901,1040393,14348,296883,13168,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,368718,2976,90727,6945,27995,3534,62732,6185,277991,6906,207393,7242,70598,5857,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1260040,3243,200400,10422,59987,5883,140413,8504,1059640,11010,809824,12253,249816,9861,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136778,2577,17689,3911,6517,2085,11172,2920,119089,4605,93277,4250,25812,3772,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,732858,1192,426750,10115,128645,8137,298105,9497,306108,10071,196963,8017,109145,6681,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
