GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001MA,C16005_001EA,C16005_002EA,C16005_002MA,C16005_003EA,C16005_003MA,C16005_004MA,C16005_004EA,C16005_005MA,C16005_005EA,C16005_006MA,C16005_006EA,C16005_007MA,C16005_007EA,C16005_008EA,C16005_008MA,C16005_009EA,C16005_009MA,C16005_010MA,C16005_010EA,C16005_011MA,C16005_011EA,C16005_012MA,C16005_012EA,C16005_013MA,C16005_013EA,C16005_014EA,C16005_014MA,C16005_015EA,C16005_015MA,C16005_016MA,C16005_016EA,C16005_017EA,C16005_017MA,C16005_018MA,C16005_018EA,C16005_019EA,C16005_019MA,C16005_020EA,C16005_020MA,C16005_021EA,C16005_021MA,C16005_022MA,C16005_022EA,C16005_023MA,C16005_023EA,C16005_024EA,C16005_024MA,C16005_025EA,C16005_025MA,C16005_026EA,C16005_026MA,C16005_027MA,C16005_027EA,C16005_028EA,C16005_028MA,C16005_029MA,C16005_029EA,state
0400000US45,4608658,2409,4378303,7067,4243309,9934,96079,6148,75895,5691,20184,3513,25246,2766,21968,2506,3278,899,9460,2070,6979,1634,2481,1079,4209,1504,3628,1479,581,473,230355,7021,53883,4572,101960,4996,34436,3321,67524,4468,33683,4261,23249,3101,10434,2482,34775,2944,15286,2128,19489,2791,6054,1565,3503,1141,2551,1288,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798872,1525,771361,3305,739372,3962,11616,1583,7973,1634,3643,1348,6969,1530,5115,1102,1854,859,1352,505,1173,502,179,98,12052,1929,10086,1682,1966,734,27511,2839,6586,1299,4791,1012,2153,826,2638,678,5189,1791,2868,1085,2321,1129,6298,1204,2539,925,3759,975,4647,1531,1709,685,2938,1243,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6201062,3054,5873670,11263,5706257,13405,111179,5272,88761,5403,22418,3065,30883,3716,27449,3642,3434,1335,16336,2262,13723,2107,2613,696,9015,2350,6473,1832,2542,1262,327392,10932,66307,5493,129904,5125,40949,4456,88955,4905,43430,6458,28285,3830,15145,3717,52646,3900,24745,3192,27901,3294,35105,5114,15669,2734,19436,3651,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25502406,4929,20865425,39816,16020656,43816,4497843,42959,3579333,40355,918510,19167,164673,8732,145992,7987,18681,2837,141974,6967,117584,7013,24390,3027,40279,5346,33578,4493,6701,2713,4636981,40208,454362,12801,3023397,32851,852259,22485,2171138,30181,401933,13792,270534,11423,131399,9826,580533,12214,274843,9968,305690,10396,176756,13680,114880,9628,61876,7392,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2745950,1492,2503255,7356,2298559,11317,146449,6712,128586,6462,17863,2375,23333,2675,20756,2497,2577,700,20748,3093,17256,3133,3492,1005,14166,1600,12231,1466,1935,645,242695,7303,39697,3717,133811,6584,53202,3996,80609,5418,26462,4680,18171,3196,8291,2746,35771,3564,19427,2505,16344,2482,6954,2378,4994,2092,1960,704,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595870,631,567926,3166,549543,3732,4661,970,4071,834,590,430,11290,1993,10035,1955,1255,397,1662,673,1542,622,120,165,770,346,717,355,53,62,27944,3010,10000,1335,2004,704,1488,658,516,333,10971,2066,7166,1517,3805,1039,2254,636,1365,492,889,439,2715,1872,981,580,1734,1427,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7872076,3046,6861202,15219,6455667,17084,237496,7790,200090,7169,37406,3835,82646,5848,73982,5647,8664,1653,61082,3779,52132,3234,8950,1746,24311,3656,20938,3440,3373,1038,1010874,14249,164784,7104,315846,8743,118408,7028,197438,7787,190495,10855,132598,7304,57897,6175,241339,6556,125953,6258,115386,5754,98410,7556,65886,5936,32524,4644,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6725680,2128,5753147,16726,5257880,22239,307068,9259,258556,8757,48512,5854,78836,6576,70632,5894,8204,1499,93546,5844,76275,5302,17271,2303,15817,2791,14104,2779,1713,687,972533,16752,172194,7951,278459,8288,92342,5452,186117,7627,176818,9841,112672,7030,64146,5786,296169,8479,137609,6059,158560,6994,48893,5911,26304,3842,22589,3497,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1742174,1501,1713210,3675,1688104,4517,14540,2608,10979,2253,3561,1060,6859,1568,6206,1489,653,383,2418,787,1854,704,564,414,1289,1053,1289,1053,0,189,28964,3281,8926,1477,4857,1398,2661,925,2196,918,7534,2413,5924,2237,1610,623,6763,1236,3629,916,3134,1019,884,491,406,245,478,363,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5434494,2007,5157294,9615,4904916,10538,150495,5805,119562,5138,30933,2894,59623,3730,46786,3494,12837,1469,34979,2807,27086,2635,7893,1714,7281,1167,6258,1018,1023,395,277200,9372,58490,3768,102691,4988,35676,3485,67015,4301,43535,4794,28254,3458,15281,2232,61556,3638,30453,2590,31103,2607,10928,2763,6007,1611,4921,1867,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,547957,1505,526137,3951,502883,4943,17801,2780,13775,2321,4026,1648,2198,639,1905,607,293,254,1021,492,1021,492,0,192,2234,733,2226,730,8,17,21820,3532,3897,1227,12414,3107,5149,2446,7265,1822,1650,484,1489,460,161,152,2760,806,1271,423,1489,791,1099,785,749,646,350,368,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3301286,1252,3203974,6751,170953,10216,3030385,11843,540386,15641,2489999,18524,1905,695,1116,500,789,590,115,140,115,140,0,221,616,810,139,230,477,764,97312,6766,4044,949,90089,6357,11735,1754,78354,5961,1553,781,792,567,761,408,1253,725,503,448,750,721,373,305,238,260,135,165,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
