GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001MA,B08128_001EA,B08128_002MA,B08128_002EA,B08128_003MA,B08128_003EA,B08128_004MA,B08128_004EA,B08128_005EA,B08128_005MA,B08128_006MA,B08128_006EA,B08128_007EA,B08128_007MA,B08128_008MA,B08128_008EA,B08128_009MA,B08128_009EA,B08128_010MA,B08128_010EA,B08128_011MA,B08128_011EA,B08128_012MA,B08128_012EA,B08128_013MA,B08128_013EA,B08128_014EA,B08128_014MA,B08128_015MA,B08128_015EA,B08128_016EA,B08128_016MA,B08128_017MA,B08128_017EA,B08128_018EA,B08128_018MA,B08128_019EA,B08128_019MA,B08128_020MA,B08128_020EA,B08128_021MA,B08128_021EA,B08128_022MA,B08128_022EA,B08128_023MA,B08128_023EA,B08128_024MA,B08128_024EA,B08128_025EA,B08128_025MA,B08128_026MA,B08128_026EA,B08128_027EA,B08128_027MA,B08128_028MA,B08128_028EA,B08128_029MA,B08128_029EA,B08128_030EA,B08128_030MA,B08128_031MA,B08128_031EA,B08128_032MA,B08128_032EA,B08128_033MA,B08128_033EA,B08128_034EA,B08128_034MA,B08128_035MA,B08128_035EA,B08128_036EA,B08128_036MA,B08128_037MA,B08128_037EA,B08128_038EA,B08128_038MA,B08128_039EA,B08128_039MA,B08128_040EA,B08128_040MA,B08128_041EA,B08128_041MA,B08128_042MA,B08128_042EA,B08128_043MA,B08128_043EA,B08128_044MA,B08128_044EA,B08128_045MA,B08128_045EA,B08128_046MA,B08128_046EA,B08128_047MA,B08128_047EA,B08128_048MA,B08128_048EA,B08128_049EA,B08128_049MA,B08128_050MA,B08128_050EA,B08128_051EA,B08128_051MA,B08128_052MA,B08128_052EA,B08128_053EA,B08128_053MA,B08128_054MA,B08128_054EA,B08128_055MA,B08128_055EA,B08128_056MA,B08128_056EA,B08128_057MA,B08128_057EA,B08128_058MA,B08128_058EA,B08128_059MA,B08128_059EA,B08128_060EA,B08128_060MA,B08128_061MA,B08128_061EA,B08128_062EA,B08128_062MA,B08128_063MA,B08128_063EA,B08128_064MA,B08128_064EA,B08128_065MA,B08128_065EA,B08128_066MA,B08128_066EA,B08128_067MA,B08128_067EA,B08128_068MA,B08128_068EA,B08128_069EA,B08128_069MA,B08128_070MA,B08128_070EA,state
0400000US31,974005,7429,683775,9144,649161,8884,34614,2579,90087,3896,64041,3089,48830,3209,25203,2343,60134,2724,1935,453,798234,8813,569089,8562,544087,8393,25002,2142,74518,3635,55528,2918,38567,2678,21870,2209,37474,2322,1188,345,87263,4664,63518,4092,61594,4082,1924,495,8274,1171,5309,988,4287,1084,1881,556,3709,661,285,180,7565,1325,6097,1198,6097,1198,0,155,187,198,143,131,501,336,262,211,375,332,0,155,27685,2105,15467,1586,13758,1421,1709,693,4089,748,1826,407,3052,908,523,354,2681,634,47,50,14929,1815,10589,1646,9628,1495,961,719,1092,424,739,422,929,426,253,216,1182,367,145,143,38329,2511,19015,1944,13997,1682,5018,1171,1927,559,496,230,1494,588,414,230,14713,1477,270,176,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1314988,10998,1044879,11615,1005766,12038,39113,3303,45767,3522,79614,4662,40023,3324,36892,3357,66350,4581,1463,561,1023007,11781,814741,11568,787280,11836,27461,2775,34570,3398,67444,4070,31711,3065,29164,2929,44752,3674,625,270,138448,7209,108449,6659,105118,6606,3331,882,5604,1339,7854,1426,4470,1011,5105,1139,6481,1471,485,383,48883,4396,44403,4452,44101,4480,302,328,1236,577,1010,416,818,515,625,420,735,484,56,93,28644,2590,22942,2369,22468,2381,474,292,1653,755,1376,581,1053,403,361,229,1259,685,0,204,27901,3473,21971,2995,21433,2966,538,299,560,344,1207,431,1110,750,983,809,1889,807,181,274,48105,3466,32373,3053,25366,2629,7007,1269,2144,932,723,403,861,424,654,354,11234,1577,116,140,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,696314,7781,484408,8579,463037,8600,21371,2129,75758,4462,48924,3478,26107,2913,16124,2158,44398,3317,595,255,564577,8295,397548,8134,384864,8092,12684,1997,62097,3846,44136,3518,21139,2796,13667,1846,25619,2579,371,233,52340,4246,35901,3406,34436,3394,1465,475,5929,1322,3637,785,1458,500,1596,769,3814,1019,5,13,6198,1426,4909,1274,4909,1274,0,184,555,336,127,100,316,176,176,194,115,135,0,184,19112,2136,11861,1906,10718,1801,1143,590,2728,682,702,418,1822,703,294,323,1620,649,85,118,8663,1667,6057,1283,6057,1283,0,184,893,540,127,155,402,322,74,137,1110,540,0,184,45424,3300,28132,2604,22053,2462,6079,1072,3556,885,195,184,970,364,317,436,12120,1755,134,108,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4285182,19837,3223751,22769,3056799,22971,166952,7725,282542,8078,291176,8326,195352,6275,79178,3838,206917,6923,6266,1468,3078089,24289,2280292,23173,2167423,23460,112869,5911,206230,6910,244953,7957,157433,6346,59312,3337,126298,5574,3571,1066,320289,12122,243887,10063,231377,9950,12510,1680,22817,2143,17212,2051,15241,2121,5417,1111,14230,2132,1485,925,497417,9833,414320,8861,406750,8974,7570,1288,30336,2434,14956,1629,14691,1956,8963,1268,14000,2305,151,154,140033,7905,105144,7153,101359,7124,3785,878,11387,1612,10121,1346,4099,1059,2360,745,6724,1546,198,175,74301,5080,62315,4970,59725,4830,2590,880,3418,742,1898,760,1848,774,1220,445,3553,831,49,83,175053,6184,117793,5024,90165,4297,27628,3140,8354,1355,2036,636,2040,691,1906,600,42112,3323,812,377,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,877360,12516,562596,11211,532553,10701,30043,2825,64269,4325,72486,4491,67325,4442,55093,3686,54140,3578,1451,629,713810,12964,463162,10794,441787,10232,21375,2552,52840,4058,62022,4252,55112,4084,44787,3376,34957,3054,930,489,79397,5184,50201,4516,48826,4486,1375,579,5684,1339,6720,1299,6827,1384,6149,1377,3518,896,298,289,8091,1497,4184,1118,4184,1118,0,193,831,428,786,319,1169,552,943,481,178,184,0,193,20033,2441,13136,2232,12379,2116,757,410,1347,485,926,413,2003,571,1432,796,1085,417,104,159,13753,2027,9703,1821,9151,1854,552,337,869,413,1015,520,1071,483,490,256,605,284,0,193,42276,3309,22210,2699,16226,1986,5984,1398,2698,887,1017,572,1143,559,1292,849,13797,1927,119,135,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9276438,30728,6377910,31445,6030920,32087,346990,9694,946529,16154,833862,16761,391755,9540,176197,6407,537932,10641,12253,1721,4890301,27166,3253436,23299,3067895,22937,185541,6382,498639,10205,526821,12234,276345,7577,107944,4977,222175,6430,4941,1120,611083,15948,418217,12958,393736,12933,24481,2526,64044,3826,57689,4125,31031,2781,8649,1896,29552,2886,1901,873,2650013,24070,1969333,22669,1921530,23272,47803,3391,264998,9136,195987,8452,62047,3612,39753,3365,116154,6563,1741,715,583151,15877,399922,12203,378381,12147,21541,2375,80896,5298,34752,3091,15115,2005,9875,1574,41418,4080,1173,534,174245,8475,125828,7388,116422,7191,9406,2050,15906,1955,9878,1772,3137,795,3608,1001,15490,2618,398,237,367645,11384,211174,7723,152956,6220,58218,4318,22046,2177,8735,1355,4080,929,6368,1527,113143,5951,2099,678,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4524800,20892,3253942,21938,3099625,21412,154317,6254,306612,8799,235839,8438,292654,8880,178616,7609,250587,8143,6550,1303,3683161,24206,2655250,23046,2548298,21798,106952,5269,260451,8394,211174,6890,250994,8135,145500,7138,155703,7066,4089,887,426232,12153,325790,11587,312448,11269,13342,2052,23215,2342,15873,2173,23427,2653,13831,2153,23290,2902,806,522,50306,4552,38529,4121,38165,4110,364,286,3504,939,1403,826,5039,1298,683,417,1139,684,9,15,79234,4547,48524,3295,46078,3179,2446,774,6860,1140,3004,785,5300,1304,9753,1173,5685,1051,108,177,58323,4358,43949,3407,42283,3330,1666,676,3419,920,1979,647,2855,842,1995,773,3896,1344,230,231,227544,8563,141900,6839,112353,6342,29547,2855,9163,1374,2406,918,5039,1152,6854,1813,60874,4150,1308,554,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,404165,4815,265794,5638,252701,5652,13093,1622,41284,2879,27035,2466,20166,1895,17666,1644,31290,2103,930,321,331218,5592,224157,5189,214546,5183,9611,1452,33975,2733,22997,2241,16552,1737,14415,1574,18450,1927,672,294,34772,3257,23217,2749,22243,2701,974,570,3485,890,2133,683,1977,601,1951,709,1923,715,86,67,1497,602,778,404,768,403,10,17,249,295,0,151,184,185,152,154,134,127,0,151,15532,1660,8109,1293,7317,1243,792,311,2172,720,1294,397,992,333,616,284,2349,611,0,151,3043,628,2024,528,1921,529,103,60,219,151,256,200,39,82,268,226,227,142,10,16,18103,1810,7509,1176,5906,1077,1603,542,1184,807,355,241,422,295,264,287,8207,988,162,117,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5381435,19529,3960532,24726,3815593,24887,144939,6142,492222,12322,360292,8977,186358,7038,104704,5113,270990,7827,6337,1147,4478867,24420,3326681,25903,3218184,25623,108497,5150,413087,10867,326336,8752,151375,6431,88773,4355,169175,5506,3440,843,418445,11992,317502,10546,308180,10442,9322,1300,38872,3558,19233,2006,12265,1761,7755,1584,22144,2396,674,338,95698,5385,70275,4060,69714,4011,561,360,10712,1642,4813,1102,4362,1015,3350,920,2094,661,92,109,127226,4957,85627,4590,81602,4487,4025,919,13816,1539,4715,837,11134,1767,1869,724,9743,1815,322,185,60779,4427,43973,3620,42315,3643,1658,519,5010,1083,2878,1020,3290,1221,944,535,4454,1193,230,205,200420,7634,116474,5306,95598,4948,20876,2393,10725,1349,2317,590,3932,895,2013,561,63380,4223,1579,792,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1739806,10145,1223569,11156,1160455,10888,63114,3855,114931,5406,93823,4416,117321,4719,84868,4254,102077,4626,3217,768,1435337,10731,1021345,10889,975643,10329,45702,3336,93952,4772,82083,4083,98848,4362,69566,3896,67675,3608,1868,647,177721,6824,128291,5659,122535,5546,5756,1190,12345,1757,8632,1232,12044,1509,6733,1392,9132,1640,544,255,6912,1202,5523,1105,5461,1107,62,91,280,171,253,179,654,345,102,122,100,94,0,155,30382,2608,18348,2146,17479,2116,869,340,3824,1155,871,299,2760,606,1730,573,2557,596,292,198,24222,2311,17000,1819,16147,1771,853,358,1733,563,862,379,1634,606,1073,410,1920,617,0,155,65232,3392,33062,2350,23190,1945,9872,1444,2797,667,1122,490,1381,502,5664,856,20693,2184,513,223,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1839706,12827,1277902,14191,1204013,13515,73889,4573,174625,6575,112191,5039,97532,5297,41461,3467,133112,6035,2883,1018,1309993,15069,923266,14174,878766,14069,44500,3551,124607,5521,89343,4235,70420,4588,30757,3138,70562,4295,1038,543,188357,8843,136283,7448,128614,6954,7669,1774,14555,1672,10543,1626,9404,1668,3861,953,12996,2305,715,500,89224,5239,63602,4601,63024,4573,578,276,11918,1937,3771,884,5179,1382,2533,974,2019,767,202,244,69658,4407,47919,3997,45313,4037,2606,761,9735,1586,2900,938,3196,917,835,390,4993,1271,80,109,65990,3847,43601,2748,42633,2710,968,399,8309,1634,3726,919,5193,1147,1731,629,3393,966,37,60,116484,6214,63231,4155,45663,2970,17568,2574,5501,1047,1908,670,4140,893,1744,580,39149,3412,811,460,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5977629,23308,4359121,23231,4195165,23188,163956,6108,702226,13428,301615,8355,193004,7149,120188,5657,291928,7821,9547,1337,4563666,22097,3364721,22307,3246937,21721,117784,4828,521955,10706,250838,7526,152524,5775,91032,5195,177332,6059,5264,939,511031,10773,381408,9268,369591,8941,11817,1481,55671,3969,21060,2092,17145,1648,10352,1753,24568,2129,827,523,338631,10118,240870,7553,238563,7540,2307,717,53410,4067,14859,2329,10514,1586,12444,1868,6361,1272,173,156,232461,7279,159675,6649,153168,6459,6507,1235,39534,2489,8711,1386,6576,1136,2714,818,14311,1489,940,365,79790,3859,57667,3471,55963,3525,1704,593,10732,1652,2182,644,2183,676,1050,431,5629,1161,347,242,252050,7598,154780,6039,130943,5866,23837,2189,20924,2055,3965,904,4062,960,2596,885,63727,3399,1996,655,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,509823,7391,367342,7867,351461,7341,15881,2171,54678,3832,30561,3221,18724,2418,13544,1589,24579,2491,395,324,402631,6869,291387,7126,279710,6844,11677,1885,40519,2823,26179,3007,16552,2227,11001,1494,16993,1971,0,206,49275,4373,36565,3541,35202,3510,1363,557,6340,1749,2281,765,1447,625,885,519,1616,705,141,189,14844,2395,11155,1917,10600,1889,555,437,2257,1231,509,349,300,227,300,346,201,190,122,187,18987,2316,13873,1998,13136,1897,737,410,3189,866,609,470,295,188,404,260,617,361,0,206,7158,1712,5395,1484,5180,1401,215,316,714,417,310,236,0,206,310,233,429,285,0,206,16928,2204,8967,1396,7633,1250,1334,515,1659,787,673,475,130,133,644,339,4723,1137,132,187,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2145374,17340,1561336,17396,1496923,16840,64413,3774,130444,4988,114847,5250,149074,5700,73396,3930,113253,5442,3024,968,1780011,18960,1307998,16748,1259760,16354,48238,3293,107554,4634,102218,5134,129411,5389,54657,4181,76336,4777,1837,752,199079,8310,147772,6978,142763,6811,5009,1325,12798,1893,9050,1602,11846,1715,5550,1347,11630,2277,433,328,10895,1694,7482,1456,7482,1456,0,203,1004,466,393,316,1349,607,271,276,277,227,119,198,43809,3049,23993,2825,22998,2806,995,384,3392,1039,1073,547,2238,641,10403,1303,2681,864,29,52,30874,4077,23962,3475,23007,3395,955,561,1501,866,969,472,1843,678,647,300,1771,707,181,205,80706,4303,50129,3435,40913,3219,9216,1374,4195,922,1144,568,2387,739,1868,655,20558,1926,425,252,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,430868,5925,282031,5881,264138,5874,17893,1868,48692,2755,29298,2266,19386,2027,14383,1344,35687,2370,1391,464,347078,5922,235623,6134,222395,6178,13228,1731,40310,2406,24077,1953,14981,2004,12512,1263,18867,1759,708,331,36117,2624,25038,2333,23656,2217,1382,572,3052,772,2936,759,1934,620,1032,350,1853,453,272,224,3455,1138,1287,565,1250,561,37,62,1609,832,268,274,0,151,61,63,216,287,14,22,13448,1525,7262,1257,6748,1249,514,203,1499,464,1190,360,1443,621,409,206,1582,354,63,99,5800,1177,3602,1000,3470,993,132,103,828,512,245,167,643,434,122,114,345,235,15,25,24970,2293,9219,1109,6619,908,2600,590,1394,736,582,425,385,227,247,214,12824,1331,319,164,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2954054,18108,2120908,17582,2060363,17018,60545,3813,224454,7219,205182,7402,119517,4991,88439,4461,191467,6610,4087,903,2478421,20665,1801265,17099,1755034,17186,46231,3401,187781,6659,182680,6904,102535,4620,77527,3975,124334,5520,2299,666,264633,10986,187973,9231,183357,9131,4616,1111,19628,2166,17356,2108,10985,1659,6387,1485,21341,2628,963,518,24614,2922,18456,2526,18322,2531,134,159,3248,1448,1029,395,815,503,178,147,888,492,0,200,36170,3054,22791,2454,21822,2456,969,472,5283,1134,953,419,2097,683,1428,604,3562,873,56,93,38819,4129,29303,3432,27989,3364,1314,524,2489,1070,1604,631,1011,512,1561,696,2710,867,141,187,111397,5794,61120,4097,53839,3736,7281,1367,6025,1186,1560,961,2074,891,1358,495,38632,3614,628,317,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12556719,35437,9361733,42067,9023122,41091,338611,11141,682012,13691,773673,16896,557423,14594,361150,10926,802100,15756,18628,2656,10145748,41732,7641043,40187,7400289,39212,240754,9049,554001,11898,675606,15851,455982,13255,294772,10458,512166,13986,12178,2153,1276953,24814,954453,21587,925715,21435,28738,3418,71741,4948,67731,4714,61255,4680,29985,4064,89707,6775,2081,744,189234,7256,147538,7343,146172,7370,1366,514,12003,1867,9784,1784,9840,1787,3898,1018,5949,1395,222,260,195341,9305,135548,8465,129583,8605,5965,1538,12613,1783,7729,1412,11892,1949,14288,2205,12580,1787,691,371,200494,7785,152776,7150,147165,7022,5611,1524,10131,2001,5883,1262,8375,1479,5610,1277,17579,2754,140,196,548949,12907,330375,10752,274198,9863,56177,4923,21523,2545,6940,1091,10079,1929,12597,1892,164119,7261,3316,832,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
