GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001EA,B17013_001MA,B17013_002EA,B17013_002MA,B17013_003MA,B17013_003EA,B17013_004EA,B17013_004MA,B17013_005EA,B17013_005MA,B17013_006EA,B17013_006MA,B17013_007EA,B17013_007MA,B17013_008EA,B17013_008MA,B17013_009MA,B17013_009EA,B17013_010EA,B17013_010MA,B17013_011EA,B17013_011MA,B17013_012EA,B17013_012MA,B17013_013EA,B17013_013MA,B17013_014MA,B17013_014EA,B17013_015EA,B17013_015MA,B17013_016MA,B17013_016EA,B17013_017MA,B17013_017EA,B17013_018MA,B17013_018EA,B17013_019EA,B17013_019MA,B17013_020EA,B17013_020MA,B17013_021EA,B17013_021MA,B17013_022EA,B17013_022MA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025EA,B17013_025MA,B17013_026EA,B17013_026MA,B17013_027EA,B17013_027MA,B17013_028MA,B17013_028EA,B17013_029MA,B17013_029EA,B17013_030EA,B17013_030MA,B17013_031MA,B17013_031EA,B17013_032EA,B17013_032MA,B17013_033EA,B17013_033MA,B17013_034MA,B17013_034EA,B17013_035MA,B17013_035EA,state
0400000US37,2506215,19366,295381,9091,100782,4421,31902,2527,39968,3223,23683,2850,5229,1249,194599,7580,33552,3314,17353,2513,12424,2173,3339,1146,436,331,161047,7179,61275,4177,76913,4894,19251,2328,3608,1011,2210834,17777,1728668,17187,852667,10854,689862,11647,169728,7114,16411,2258,482166,10132,135752,6248,83841,5078,45796,3655,5422,1278,693,528,346414,8324,194298,5909,131945,5263,17595,2164,2576,833,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4380,882,2316,675,985,330,948,402,131,99,8629,1556,2444,838,1460,735,400,224,584,363,0,151,6185,1231,2799,900,3032,831,256,135,98,69,175201,4079,145917,4204,76944,2652,49340,2868,16950,1757,2683,771,29284,2979,11162,1549,6512,1201,3986,831,309,316,355,414,18122,2462,10098,1799,7082,1451,792,538,150,112,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,90171,5007,30491,2382,31514,3228,19909,2410,8257,1433,223368,6602,34698,3120,18973,2247,12846,1923,2469,839,410,374,188670,5906,74457,4041,89837,4781,21522,2119,2854,856,2608556,18848,2033715,15957,994995,11156,786034,12099,223342,6521,29344,2439,574841,12408,175935,6477,107356,5358,60520,4120,7505,1319,554,321,398906,9359,226253,7224,150056,6631,19558,2232,3039,911,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,40862,2596,13645,1358,14432,1636,10078,1346,2707,658,73053,3320,13642,1463,5350,911,6455,1077,1461,502,376,263,59411,2981,23171,2063,27790,2355,7308,1118,1142,426,855673,7224,672446,6427,333837,5134,251113,5672,77631,3381,9865,1383,183227,4863,64110,3319,38844,2893,21983,1886,2759,695,524,263,119117,4006,64140,3408,46552,3331,7356,1055,1069,383,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,39285,3785,13845,1991,11559,1840,10862,1862,3019,1304,57453,4038,10175,1713,5595,1284,3793,1042,589,449,198,193,47278,4054,20021,2523,22313,3085,4092,1141,852,442,881658,9865,710660,8212,367291,6071,266257,6817,66669,4041,10443,1741,170998,6508,57800,3873,35582,3348,20040,2326,1834,532,344,298,113198,5668,65765,4571,40933,3579,5321,1088,1179,429,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,90872,4226,34331,2535,29304,2540,20776,1978,6461,1180,199206,6323,31138,2783,15627,1865,12815,1733,2084,705,612,336,168068,5968,61857,3934,82605,5301,19898,2149,3708,946,2914217,18594,2275883,17934,1114249,13403,903856,10543,228089,6493,29689,2290,638334,11500,196926,7132,118191,4970,67667,4492,9560,1742,1508,570,441408,8776,240213,6902,173511,6930,23458,2131,4226,1011,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6341,1157,2649,689,2217,678,1279,539,196,188,18909,2270,1956,705,991,479,883,489,82,135,0,206,16953,2301,6566,1328,7902,1691,1896,868,589,500,225012,5585,168626,5389,76093,3549,74491,3880,16154,1838,1888,657,56386,3724,16346,2149,9368,1733,6128,1322,753,425,97,166,40040,3084,21533,2270,16286,1989,2067,876,154,183,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,49903,3878,17781,1710,19326,2561,10382,1580,2414,790,98197,4850,13325,2258,5704,1305,6478,1651,1081,548,62,108,84872,4588,30679,2613,43560,3919,9188,1815,1445,598,1072785,9386,817487,10172,423102,7325,311776,7396,75923,3840,6686,1342,255298,7836,68528,4607,44230,3792,21979,2547,1576,547,743,384,186770,6702,100542,4496,73672,5216,11697,1936,859,454,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,6446,1393,2134,616,1815,728,1870,704,627,285,11608,1333,2121,596,948,436,749,320,332,253,92,84,9487,1254,4006,972,3510,828,1167,407,804,399,198959,4373,164065,4155,89138,3255,54035,2916,18766,1692,2126,503,34894,2698,12061,1519,7268,1319,4141,836,587,373,65,78,22833,2144,12058,1348,9422,1415,1073,506,280,191,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,72814,4192,25338,2610,25035,2652,17591,2330,4850,1262,133718,6475,24711,3021,12011,1908,10713,2160,1671,793,316,428,109007,5520,39697,3046,53958,3978,13284,2273,2068,840,1469146,13060,1140187,12839,570411,8985,446280,9649,111088,6013,12408,1949,328959,8688,94876,5035,55722,3949,34585,2962,4085,1037,484,370,234083,7380,129228,6019,89260,4794,13334,2209,2261,848,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,324734,10055,89116,5736,104539,4924,104057,5891,27022,3322,473456,12303,69617,4586,31037,3235,26439,3150,9909,2132,2232,869,403839,12348,118894,5549,209993,9193,61663,3801,13289,1981,5722719,26365,4384744,27516,1805082,18201,1834637,22699,651293,14601,93732,5218,1337975,20894,420157,12643,227020,8766,161791,7425,26866,3304,4480,1335,917818,16357,435239,11711,395257,12288,72531,4987,14791,2115,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,29775,2707,8598,1349,9070,1614,9116,1580,2991,967,27481,2972,4720,1242,2616,867,1576,704,463,380,65,72,22761,2606,7605,1615,11550,2090,3283,818,323,241,635925,7914,535028,7840,202762,5227,192101,6003,112887,5229,27278,2212,100897,5008,35058,3486,18673,2455,13615,2314,2045,745,725,436,65839,3573,27677,2383,30261,2809,6686,1430,1215,491,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3467,705,1630,371,961,482,721,381,155,192,5445,1109,868,353,469,312,286,176,113,130,0,149,4577,1021,1583,518,2357,713,467,274,170,283,143467,2916,120042,2685,64696,2427,44376,2093,9913,1220,1057,374,23425,2115,7775,1159,4421,872,3307,732,47,78,0,149,15650,1761,9521,1277,5641,1285,395,189,93,103,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,52446,3814,20069,2304,18458,2272,11347,1906,2572,938,107599,5618,17575,2592,9502,1881,6039,1545,1827,817,207,225,90024,5215,31466,3112,46871,3887,10181,2033,1506,675,1894812,14830,1497362,14952,677283,10991,626927,10827,170399,5538,22753,2585,397450,9750,117777,6730,66055,5104,43855,3518,7113,1558,754,541,279673,7542,148208,6192,113883,5123,15448,1991,2134,777,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,51611,2915,17793,1727,16460,2236,13045,1842,4313,1214,87487,4591,16287,2113,8347,1448,5619,1346,1822,753,499,402,71200,4143,29790,2858,30875,2761,9239,1936,1296,613,1621495,12003,1312206,13050,631590,10228,512562,8423,143787,4952,24267,2581,309289,9351,106366,5198,60697,4026,39505,3873,5538,1415,626,399,202923,6765,108172,4958,81335,4477,11898,1934,1518,612,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,24745,2233,11061,1592,9252,1513,3707,905,725,404,38779,3321,7804,1517,4473,1081,2522,811,785,514,24,43,30975,3016,12608,1732,14975,2237,3231,936,161,189,408423,7921,326583,6959,175693,4546,122972,5888,25243,2823,2675,823,81840,4509,28010,3128,18116,2511,8251,1481,1575,714,68,120,53830,3120,29892,2517,20857,1946,2698,831,383,288,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,38881,2398,15430,1409,11440,1499,8879,1207,3132,722,76994,4122,14647,1819,9485,1627,4207,823,826,438,129,171,62347,3701,22393,2156,31054,3089,7480,1196,1420,586,1353791,10277,1098602,9100,565997,7502,403986,5986,115323,3958,13296,1701,255189,7527,89156,4355,53746,3146,31640,2417,3528,837,242,188,166033,5385,90624,3820,64970,3944,8921,1444,1518,557,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,4127,911,1621,572,1016,540,1239,636,251,187,5550,1181,1229,548,385,269,624,395,84,107,136,209,4321,1090,1541,621,2368,905,193,196,219,295,135793,3745,113118,2980,58957,2946,40036,2761,12264,1491,1861,682,22675,2327,10592,1742,5469,1250,4005,1080,851,514,267,261,12083,1606,7256,1437,3983,968,763,439,81,89,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,359206,7147,146775,5838,61086,3373,62228,4187,21077,2621,2384,768,212431,5847,36869,2834,18835,2004,16106,1979,1733,679,195,197,175562,5534,68668,4262,93208,4349,12223,1652,1463,630,485332,7669,324397,7248,134092,4460,161378,4886,27133,2443,1794,597,160935,5698,44088,2956,24630,2252,17397,1954,2061,678,0,221,116847,4637,63074,3953,46948,3588,6050,1217,775,399,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
