GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002EA,B20005A_002MA,B20005A_003EA,B20005A_003MA,B20005A_004EA,B20005A_004MA,B20005A_005MA,B20005A_005EA,B20005A_006MA,B20005A_006EA,B20005A_007MA,B20005A_007EA,B20005A_008EA,B20005A_008MA,B20005A_009EA,B20005A_009MA,B20005A_010MA,B20005A_010EA,B20005A_011MA,B20005A_011EA,B20005A_012MA,B20005A_012EA,B20005A_013EA,B20005A_013MA,B20005A_014EA,B20005A_014MA,B20005A_015EA,B20005A_015MA,B20005A_016MA,B20005A_016EA,B20005A_017MA,B20005A_017EA,B20005A_018MA,B20005A_018EA,B20005A_019EA,B20005A_019MA,B20005A_020EA,B20005A_020MA,B20005A_021MA,B20005A_021EA,B20005A_022MA,B20005A_022EA,B20005A_023MA,B20005A_023EA,B20005A_024EA,B20005A_024MA,B20005A_025EA,B20005A_025MA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028EA,B20005A_028MA,B20005A_029MA,B20005A_029EA,B20005A_030EA,B20005A_030MA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034EA,B20005A_034MA,B20005A_035EA,B20005A_035MA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039EA,B20005A_039MA,B20005A_040MA,B20005A_040EA,B20005A_041EA,B20005A_041MA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044EA,B20005A_044MA,B20005A_045MA,B20005A_045EA,B20005A_046EA,B20005A_046MA,B20005A_047EA,B20005A_047MA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053EA,B20005A_053MA,B20005A_054EA,B20005A_054MA,B20005A_055MA,B20005A_055EA,B20005A_056MA,B20005A_056EA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060MA,B20005A_060EA,B20005A_061MA,B20005A_061EA,B20005A_062MA,B20005A_062EA,B20005A_063EA,B20005A_063MA,B20005A_064EA,B20005A_064MA,B20005A_065MA,B20005A_065EA,B20005A_066MA,B20005A_066EA,B20005A_067MA,B20005A_067EA,B20005A_068EA,B20005A_068MA,B20005A_069EA,B20005A_069MA,B20005A_070EA,B20005A_070MA,B20005A_071MA,B20005A_071EA,B20005A_072MA,B20005A_072EA,B20005A_073MA,B20005A_073EA,B20005A_074EA,B20005A_074MA,B20005A_075EA,B20005A_075MA,B20005A_076MA,B20005A_076EA,B20005A_077EA,B20005A_077MA,B20005A_078MA,B20005A_078EA,B20005A_079EA,B20005A_079MA,B20005A_080EA,B20005A_080MA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085EA,B20005A_085MA,B20005A_086EA,B20005A_086MA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089EA,B20005A_089MA,B20005A_090EA,B20005A_090MA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094EA,B20005A_094MA,B20005A_095MA,B20005A_095EA,state
0400000US25,4495139,8970,2153748,5994,1092083,9771,118,138,1091965,9795,1462,539,1095,540,4463,1035,3116,972,7803,1453,4520,948,13277,2028,8773,1657,25837,2888,12236,1918,46777,3803,61213,4243,50168,3682,65838,4186,51360,3496,74160,4924,103039,4613,94730,4502,159583,7383,302515,7673,1061665,10694,554320,8976,507345,9586,83135,3597,57464,4222,47986,3982,29808,2491,42315,3361,17029,2090,29243,2605,13601,1900,26081,3179,10210,1591,23726,2573,19995,2184,11899,1627,13242,1732,9469,1616,10657,1758,13239,1694,10296,1455,15338,1884,22612,2296,2341391,5368,827562,11618,0,200,827562,11618,1891,813,1239,601,3654,1078,2432,892,10338,1771,6428,1391,11370,1989,10255,1873,26361,2565,14696,1815,45382,3796,63149,4455,57934,4079,61911,3729,49109,3778,63087,3971,92315,3996,77240,4328,103448,4707,125323,5217,1513829,11705,797159,10677,716670,11117,106678,4078,70559,3357,72056,5328,45772,3395,62896,4094,30546,2411,45538,3370,22584,2505,37947,2890,15918,1596,35906,2723,33013,3077,18888,1922,19769,2127,11206,1593,19178,2677,21191,2266,15033,1763,17502,1949,14490,1712,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6398968,6683,3134491,4385,1476112,11130,340,241,1475772,11135,2952,689,2527,783,7183,1191,8026,1234,24243,2169,15481,2123,30256,2513,24694,2309,57619,3360,31850,2519,83066,3674,110520,4035,97748,4628,107202,4869,83201,3787,116750,4338,140236,5153,114345,4317,180395,5919,237478,5196,1658379,10069,960083,8896,698296,9142,113039,4218,81062,3337,80336,4454,51727,2997,69105,3255,30091,2370,40943,2544,18851,1739,33063,2546,14653,2010,27618,2409,25863,2101,16203,1690,15137,1712,10474,1319,13235,1799,14903,1610,9152,1121,13087,1420,19754,1906,3264477,4089,1009101,9247,124,122,1008977,9263,1630,539,2393,757,8026,1283,6725,1093,25399,2426,18119,2133,35592,2439,28745,2358,64193,3437,37588,2728,95371,4232,105288,3955,81516,3647,80060,3925,57713,2837,64235,3097,86321,3323,65993,4191,79694,3457,64376,3269,2255376,9395,1323424,9467,931952,9142,153163,5639,106564,4695,108499,4543,76955,3743,110325,4658,46122,2978,64565,3414,32096,2443,44755,2850,20669,2046,40177,2220,29036,2329,20115,1858,17680,1761,11471,1337,10448,1286,13541,1637,9461,1255,9483,1229,6827,1231,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3750911,5966,1845997,3986,988603,7091,111,106,988492,7103,1852,439,1538,471,5169,1071,4074,822,11365,1587,5612,1044,13388,1628,9912,1296,26892,2412,17730,2002,44975,3153,65121,3356,69235,4197,79661,3750,61546,3155,80332,3742,104243,3459,84337,3920,127924,4614,173586,4779,857394,7303,405855,5234,451539,6596,70556,2891,48977,2852,47347,2989,28493,2093,41299,2715,14777,1611,22757,1891,11985,1503,24213,2199,8676,1282,19961,1741,19737,1642,13264,1476,12636,1573,9451,1324,11187,1237,13118,1250,7707,1074,11090,1329,14308,1525,1904914,3538,735196,8240,24,27,735172,8241,1400,472,1226,284,4906,869,4150,875,12017,1686,7363,1150,15459,1917,15376,1875,32159,2373,20927,1668,56598,2808,72970,3826,66729,3143,65615,2848,47930,2616,57009,3518,67075,3546,51558,2573,69660,2984,65045,3080,1169718,8470,574807,5655,594911,8366,90039,3632,66137,3533,65122,3155,39209,2450,51696,3271,26731,2020,39004,2834,20647,2235,29531,2302,13754,1386,30936,2250,25645,2081,16687,1726,15911,1765,9790,1065,11569,1403,15967,1359,9637,1284,9991,1157,6908,1054,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1425515,3599,696390,2898,334049,6312,0,207,334049,6312,440,281,713,423,1833,632,1742,603,7270,1499,3999,1296,6508,1573,6899,1407,13469,2106,11348,1830,23421,2424,29743,2802,22540,2678,29590,3094,19775,2270,28013,3082,31547,2706,21465,2388,35199,2986,38535,2982,362341,6486,231972,6252,130369,5600,20597,2141,17895,2640,13720,2304,9080,1625,10679,1918,4211,939,6709,1465,4313,1081,5182,1265,2465,723,6732,1140,5597,1271,3640,994,2799,819,1304,624,2480,727,2267,743,1882,989,4110,1010,4707,1151,729125,2863,234454,6045,0,207,234454,6045,151,188,242,220,1716,723,2429,877,7908,1640,5099,1384,11044,1979,7263,1260,18070,2915,11109,1712,23878,2581,29017,3077,20663,2442,19427,2217,13481,1852,14874,1810,16664,1814,9825,1383,12290,1978,9304,1454,494671,6633,348099,6601,146572,5029,29803,2861,18253,2448,15545,2545,10880,1577,16283,1963,6146,1134,10535,1513,5129,1281,5623,1173,3520,904,3908,1022,5003,1185,2950,844,3699,974,1985,676,1839,812,1821,635,1428,614,1265,573,957,506,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4062048,6192,1980064,4140,987416,9039,115,135,987301,9046,2670,655,2450,917,7189,1370,5204,1150,16152,1915,13187,2407,26168,2993,18964,2158,38756,2801,29051,2694,62331,3580,80674,4275,72288,4170,82797,4120,60827,3381,73299,3964,87374,4579,72603,3899,104619,4281,130698,4529,992648,9603,576520,7995,416128,7607,67941,3808,52166,3952,48443,3060,30690,2835,38979,3158,16989,1839,21858,2674,13254,2042,23916,2476,8474,1382,16445,2108,14646,1932,8458,1461,10782,1487,7200,1232,6696,1225,8233,1275,4278,876,6164,1140,10516,1407,2081984,3767,757444,9276,144,171,757300,9279,647,281,1334,507,7138,1168,6996,1240,21568,2678,18139,2291,34957,3074,24665,2437,47089,3318,30193,2484,75901,4107,85009,4182,68708,3660,63800,3646,41452,3050,46151,2982,57282,3689,37643,2952,46696,2908,41932,3126,1324540,9490,800413,10544,524127,10349,95306,4272,68800,4086,60978,4076,43629,3105,61143,3953,24502,2173,30387,2702,16853,2142,25686,2521,10167,1362,18899,1901,16240,1697,9250,1241,8758,1216,6461,1531,5488,922,7880,1226,5332,1203,4725,959,3643,949,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,751079,2067,377254,1649,183218,4758,66,65,183152,4761,904,414,357,207,1074,426,1730,590,4834,1112,2157,977,3842,832,3211,755,8709,1564,7392,1489,13443,1852,12804,1492,12765,1708,13231,1666,11163,1669,15388,1782,17765,1777,11103,1526,19504,1759,21776,2193,194036,5127,102606,3781,91430,3761,14836,1835,10455,1559,9470,1345,7638,1526,9236,1496,3564,1113,4912,1050,3600,914,2806,645,2158,924,3690,835,3596,915,2725,755,1997,750,1574,610,1702,654,1903,626,1372,441,2008,598,2188,511,373825,1391,129968,4088,36,60,129932,4088,533,395,561,416,1626,634,1300,488,4478,1000,1905,540,5786,1392,6135,1209,9156,1674,5697,1148,14653,1963,13763,1500,12051,1644,12317,1920,6601,1098,7538,1363,8861,1522,6455,1176,4644,1042,5872,1061,243857,4176,137378,2970,106479,3931,17586,1847,12146,1474,13106,1827,8658,1265,11373,1644,5708,1206,8377,1437,3249,675,5394,1003,2186,621,4467,862,3646,879,1778,539,2100,581,1257,383,1766,663,1412,467,639,334,586,339,1045,409,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1323321,4156,651851,2603,379974,4860,94,115,379880,4865,1247,350,455,207,2543,801,1960,561,5240,1006,3711,934,10604,1763,5703,1144,15756,1986,9372,1428,24854,2041,30898,2511,29506,2214,29623,2103,25646,1716,30231,2140,38584,2300,29147,2111,39419,2960,45381,2640,271877,4493,134565,3323,137312,3706,24759,1808,18371,1798,17781,1930,8340,1148,13727,1616,5566,962,8422,1303,2794,767,5911,1113,2514,650,4942,1002,5758,1032,2587,653,2965,618,1871,522,1570,474,2491,605,1352,417,2157,653,3434,669,671470,2607,267010,4795,143,148,266867,4788,477,237,520,247,2781,755,2625,852,7521,1165,5233,915,9499,1420,7533,1156,15772,1739,11315,1396,26170,1968,29308,2200,23249,1831,23508,1813,17674,1819,19704,1671,22609,2135,12948,1225,16570,1788,11851,1291,404460,5007,205538,3709,198922,4607,36759,2330,24946,1922,22950,2273,16766,2221,22075,1965,9522,1411,11643,1296,5941,1121,7119,962,3336,812,8494,1140,8192,1106,4007,827,3438,694,2334,521,3220,703,3053,809,2384,818,1279,509,1464,516,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1586133,10264,803327,5914,375653,6912,69,115,375584,6926,270,205,531,410,1356,540,1727,640,5670,1138,3615,1024,8325,1778,5993,1361,15568,2133,10243,1543,27717,2687,37260,3439,25864,2681,25251,2888,25231,2676,26113,2410,31594,2910,28882,2442,41918,2768,52456,2557,427674,6848,252632,6172,175042,6112,22255,2270,11590,1573,17816,2388,10515,1728,17615,2432,7241,1586,12544,1732,7457,1285,9296,1704,4998,1279,9113,1571,8774,1408,5971,1135,4872,957,2393,638,4373,915,5576,1216,2908,831,3716,799,6019,1149,782806,5729,265550,6661,18,31,265532,6664,229,246,211,214,1079,502,2754,1136,4275,1158,3829,1048,7680,1532,10681,1713,14114,2159,10216,1921,25903,2697,33911,2875,24096,2674,20837,2243,17162,2011,16448,1908,22133,2251,14558,1662,18963,1991,16453,1834,517256,7664,321993,6097,195263,6636,26604,2639,18200,2087,18271,2559,15536,1976,19378,1966,13227,2047,14551,1985,8059,1372,10955,1558,5368,1253,9033,1596,7780,1476,5067,1482,3765,884,4219,1237,3994,868,3846,793,2802,670,2247,571,2361,626,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1039041,1933,507501,1561,266095,4814,58,79,266037,4820,739,406,169,111,469,271,1283,522,2295,786,2145,713,3469,1083,3609,1071,6081,1137,3964,1047,13655,1948,16166,1925,18005,2452,22869,2441,14972,2051,17170,2068,25275,2380,20141,2299,36258,2616,57303,3492,241406,4963,123253,4021,118153,3748,20967,1796,13321,1807,10698,1500,9815,1602,10710,1504,3732,899,5601,1368,3489,1020,6138,1201,2561,759,3868,822,4793,1030,3563,972,2873,848,1930,591,2959,815,2532,901,1549,485,3235,844,3819,788,531540,1300,198478,5323,0,184,198478,5323,246,187,57,74,1075,512,776,402,2702,821,1720,631,4299,1223,3062,792,9292,1608,6057,1193,17602,2128,18701,1932,19405,2003,17856,2149,13808,1720,15781,1511,17891,2019,12712,1418,18454,1798,16982,1858,333062,5373,174773,4395,158289,5266,24553,2501,18006,2107,17020,1850,10874,1588,13177,1514,5198,1016,9811,1586,4757,1052,10333,1697,3686,805,8262,1095,7237,1423,3804,1063,3730,874,3622,1099,3652,996,3450,689,3121,884,2078,623,1918,783,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4961560,16451,2406204,10107,1248695,11364,121,110,1248574,11358,1381,501,1228,596,5394,1051,3335,1023,13836,1753,7426,1497,23741,2343,15032,2310,41897,3424,19036,2397,51603,3673,64447,3980,55697,4012,59041,3595,51740,3346,78106,4959,108833,4988,86998,4074,177471,6963,382332,7942,1157509,12754,659931,10164,497578,10489,72946,3960,45803,3503,46122,3557,30632,2660,42796,3153,19719,2546,28163,2653,13871,1594,27429,3058,9509,1526,22718,2465,19657,2240,13413,1826,13551,1774,8120,1121,12429,1485,15032,1647,12641,1679,16765,1865,26262,1994,2555356,9175,867502,11395,0,197,867502,11395,1231,498,834,493,4104,985,5207,1367,14817,2152,9039,1872,22455,2677,16651,2003,29363,2966,21147,2785,54982,3885,61373,3726,56498,3901,56294,3829,47342,4003,65152,3787,88480,4026,70277,3992,109237,4890,133019,6027,1687854,12396,998804,12271,689050,10328,90737,4346,66121,3228,64051,3185,47238,3111,70347,3726,33350,2860,44987,3244,22378,2119,36983,2548,14558,1487,34420,2410,27687,2783,16683,1933,16955,1739,12480,1547,17133,1972,23691,2086,12810,1617,21999,2179,14442,1674,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1231427,10737,605070,5833,273475,6894,115,136,273360,6895,715,460,1660,930,1766,778,1444,713,9008,1726,3466,1074,7515,1659,7970,1895,14005,2113,11746,1875,20530,2753,23517,2354,15086,2398,15816,2009,14112,1928,16624,2003,23276,2433,18625,2069,31119,2726,35360,2602,331595,6047,207167,6313,124428,5724,22827,2981,13080,2252,14638,2221,8831,1687,11987,2059,6008,1268,7005,1692,3778,1069,6521,1261,2583,909,5160,1260,3578,850,1970,698,3111,938,1987,825,1991,655,2509,654,1711,481,2432,736,2721,692,626357,6210,195740,6003,116,149,195624,5971,449,329,318,256,1376,619,2472,672,6853,1388,5948,1339,9266,1840,7327,1482,13553,1899,7982,1483,15570,2102,21298,2483,15013,1998,15025,1920,9936,1436,12671,1701,14928,1707,10704,1823,12742,1677,12193,1860,430617,7843,275019,7478,155598,6261,24348,2272,21528,2571,19994,2250,13005,1650,18125,2348,8038,1566,8721,1781,5205,1097,8623,1687,2739,846,5395,1198,4359,818,3013,727,2692,679,2069,774,1848,597,2369,820,868,424,1563,564,1096,412,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
