GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001MA,B19037H_001EA,B19037H_002MA,B19037H_002EA,B19037H_003EA,B19037H_003MA,B19037H_004EA,B19037H_004MA,B19037H_005EA,B19037H_005MA,B19037H_006MA,B19037H_006EA,B19037H_007MA,B19037H_007EA,B19037H_008EA,B19037H_008MA,B19037H_009EA,B19037H_009MA,B19037H_010EA,B19037H_010MA,B19037H_011MA,B19037H_011EA,B19037H_012MA,B19037H_012EA,B19037H_013MA,B19037H_013EA,B19037H_014EA,B19037H_014MA,B19037H_015MA,B19037H_015EA,B19037H_016EA,B19037H_016MA,B19037H_017MA,B19037H_017EA,B19037H_018MA,B19037H_018EA,B19037H_019EA,B19037H_019MA,B19037H_020EA,B19037H_020MA,B19037H_021EA,B19037H_021MA,B19037H_022MA,B19037H_022EA,B19037H_023MA,B19037H_023EA,B19037H_024MA,B19037H_024EA,B19037H_025EA,B19037H_025MA,B19037H_026EA,B19037H_026MA,B19037H_027EA,B19037H_027MA,B19037H_028MA,B19037H_028EA,B19037H_029MA,B19037H_029EA,B19037H_030EA,B19037H_030MA,B19037H_031EA,B19037H_031MA,B19037H_032EA,B19037H_032MA,B19037H_033MA,B19037H_033EA,B19037H_034MA,B19037H_034EA,B19037H_035MA,B19037H_035EA,B19037H_036MA,B19037H_036EA,B19037H_037EA,B19037H_037MA,B19037H_038EA,B19037H_038MA,B19037H_039MA,B19037H_039EA,B19037H_040MA,B19037H_040EA,B19037H_041MA,B19037H_041EA,B19037H_042EA,B19037H_042MA,B19037H_043EA,B19037H_043MA,B19037H_044MA,B19037H_044EA,B19037H_045MA,B19037H_045EA,B19037H_046MA,B19037H_046EA,B19037H_047MA,B19037H_047EA,B19037H_048EA,B19037H_048MA,B19037H_049EA,B19037H_049MA,B19037H_050MA,B19037H_050EA,B19037H_051MA,B19037H_051EA,B19037H_052MA,B19037H_052EA,B19037H_053EA,B19037H_053MA,B19037H_054EA,B19037H_054MA,B19037H_055MA,B19037H_055EA,B19037H_056EA,B19037H_056MA,B19037H_057MA,B19037H_057EA,B19037H_058MA,B19037H_058EA,B19037H_059EA,B19037H_059MA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062EA,B19037H_062MA,B19037H_063MA,B19037H_063EA,B19037H_064EA,B19037H_064MA,B19037H_065MA,B19037H_065EA,B19037H_066MA,B19037H_066EA,B19037H_067MA,B19037H_067EA,B19037H_068MA,B19037H_068EA,B19037H_069EA,B19037H_069MA,state
0400000US31,636535,4031,34186,2316,3932,975,2747,791,3168,993,3449,980,2472,783,2781,712,2889,814,2199,607,1020,445,3303,843,2616,850,1688,507,1412,524,122,126,388,378,0,155,197263,2883,7398,1166,3960,962,4996,1049,7609,1163,6968,1204,9126,1393,8366,1206,10004,1340,8706,1197,19346,1645,26146,2033,31958,2099,24847,2257,12235,1451,8875,1137,6723,1029,237076,2692,8839,1033,9071,1237,6357,931,8168,1099,7092,1050,9190,1171,9406,1348,10159,1309,9599,1058,16847,1605,28071,2198,38330,1940,28209,1873,15965,1364,16868,1662,14905,1484,168010,2313,9921,1235,13615,1302,14853,1493,12750,1031,12525,1301,10817,1235,9401,1156,8457,929,7072,862,13562,1123,15377,1277,15511,1463,9051,1159,5061,839,4632,754,5405,822,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,629065,6506,17138,2002,1976,591,1028,552,967,516,1156,510,1413,646,2322,741,1211,470,967,487,742,391,1201,505,1663,577,1292,576,733,465,382,312,85,141,0,204,176756,4586,9300,1665,4798,1245,5001,1091,5727,1289,5263,1158,9101,1635,9067,1634,9137,1768,8255,1538,13780,1820,23149,2414,27975,2575,18715,1975,9853,1226,9686,1344,7949,1257,243523,3981,12758,1626,7763,1284,7232,1188,10015,1507,10602,1555,9754,1507,8118,1272,8921,1162,10117,1700,18255,2001,24101,2182,36543,2580,28297,2244,14942,2025,17894,1677,18211,1841,191648,3852,9400,1392,13717,1641,13700,1541,14789,1722,13247,1634,12405,1516,11568,1584,11314,1393,8810,1136,14490,1686,19619,1794,19215,1982,11954,1170,6209,1064,5665,958,5546,970,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,485134,4896,14544,1880,991,540,1183,680,374,289,947,452,1791,824,849,574,617,366,1353,727,653,373,733,390,2683,1053,1302,696,796,705,239,385,33,56,0,184,127447,3219,4262,1174,2369,796,2375,809,4445,1228,2180,731,4779,1311,4814,1182,4762,1019,4691,1243,10662,1612,14571,1878,23737,2741,17165,1669,8964,1273,9880,1406,7791,1328,216662,2952,6669,1170,5832,1145,5446,1326,6788,1132,6112,1236,6782,1187,7306,1203,8549,1505,6015,1255,13346,1718,21795,2232,31499,2398,27088,2437,18354,1999,23003,2087,22078,2161,126481,2536,6305,1026,7023,1124,9800,1500,8519,1407,6795,914,8192,1206,6176,1008,6197,941,6958,1290,11126,1350,11539,1306,14533,1581,8370,1320,4369,840,5498,993,5081,1000,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1975380,8211,21993,2691,3342,949,1204,574,1268,704,1668,643,1693,597,1667,750,866,364,1222,512,919,423,1682,773,1539,653,2297,705,1364,571,379,248,641,409,242,222,471268,6327,13476,2059,7266,1351,6947,1334,9898,1564,8675,1361,10857,1509,12654,1864,11514,1443,9940,1666,29918,2842,46350,3185,69756,4203,65379,3954,48598,3364,55834,3373,64206,3532,871975,5831,30217,2991,14718,1824,16549,1978,20573,2467,16365,2030,20901,2469,19816,2107,21842,2256,22894,2633,46269,3210,72071,3725,112037,4404,108566,4879,80696,3746,107492,4524,160969,5438,610144,5128,26832,2499,33803,2275,40503,2549,40167,3046,35789,2711,35043,2653,30950,2188,30240,2279,26392,2112,48057,3039,56399,3035,66571,3255,44294,2737,28063,2297,31982,2097,35059,2426,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,359958,4053,9721,1326,1687,646,1275,556,930,438,1203,422,886,400,744,409,288,255,286,231,451,266,688,427,450,284,747,483,51,80,35,61,0,193,0,193,85624,3067,5482,1272,3140,1118,2922,919,2823,807,3588,1102,5081,1074,4029,1271,4923,1218,3700,1008,6156,1327,11007,1705,13805,1913,7636,1182,4888,1057,3927,935,2517,625,138965,3327,11033,1733,5165,1165,5443,1068,5700,962,4496,919,4980,1243,4332,888,4711,1016,5779,1024,10868,1644,12177,1259,19376,1867,15211,1592,9260,1276,11937,1647,8497,1190,125648,2536,6584,1200,8921,1338,9199,1369,9778,1216,9166,1594,7474,1110,6823,1254,6057,1204,5818,1056,9100,1172,10967,1342,13809,1466,7769,1119,4808,1213,4991,1014,4384,969,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4500641,14256,100553,4609,17998,2367,8434,1601,6570,1091,7034,1273,6379,1180,6078,1243,6672,1349,4308,980,4105,1006,7048,1245,8895,1288,7177,1312,4380,1092,1494,587,1836,540,2145,765,1259323,9635,51347,3435,28591,2809,30107,2429,36761,3205,34352,2832,43103,3695,38942,3202,46618,3862,38834,3566,89321,4371,131062,4558,186207,6941,151225,5720,95256,5106,116394,5280,141203,5203,1838585,9585,88598,4380,52989,3756,49962,2861,53694,3166,47658,3602,54484,3720,55886,3443,57647,3499,54043,3847,119436,4631,173908,5846,249783,6083,208205,7913,143430,5557,187522,6189,241340,6548,1302180,7254,80056,3619,86963,4267,97611,4338,93276,4170,76974,3671,77025,3645,71494,3292,59649,2834,58396,2893,97073,4045,118282,4178,126195,4570,81312,3672,52006,3306,52742,2979,73126,3627,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2633908,10434,98769,4644,17419,2027,8287,1620,6905,1535,8929,1669,8459,1680,8231,1689,5435,1201,6198,1516,5132,1381,7855,1490,8408,1706,4003,994,1637,770,878,531,328,293,665,561,756805,7654,34871,3221,22816,2523,24009,2677,30380,3218,30152,3432,35525,2439,36547,3430,40000,2944,35611,2728,69334,4583,92433,5334,118346,5761,73701,3808,39780,3254,36740,3003,36560,2777,1034511,7572,55423,3284,42179,3359,42183,3122,40663,3294,40079,3387,45651,3066,42598,3297,43840,3106,40725,3095,80950,4242,100380,4886,143600,4569,103384,4431,66802,3688,69728,4278,76326,3651,743823,5495,38302,2878,65131,3917,58468,3101,54767,3271,55002,3419,48584,2942,44285,3106,43085,2726,35852,2704,63813,2964,69011,3605,68571,3871,37111,2432,20265,2074,21271,1773,20305,1696,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,279293,2985,24840,1987,2837,915,1536,606,1695,661,1578,744,1353,707,1224,701,2199,817,1818,689,1734,765,1738,792,3099,1075,2340,1053,683,412,496,466,249,181,261,244,91433,2161,2518,607,2655,780,1640,670,2888,762,2697,722,4317,1140,3202,1013,4552,1089,3333,890,6406,1175,11173,1496,16171,1810,10612,1254,7205,1212,6837,1350,5227,1072,96690,1751,3622,631,2421,607,2364,701,3831,872,2701,816,3490,850,3531,821,3138,635,4060,899,6888,916,9469,1128,13708,1803,13263,1537,8394,1362,8619,1056,7191,947,66330,1344,4485,726,6560,1199,5349,803,5504,1027,4555,801,4528,766,4206,883,3880,669,2171,515,4329,700,5753,814,6509,1011,3551,729,2036,476,960,245,1954,417,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3768532,11668,131371,5145,22219,1978,11571,1991,10840,1719,11812,1758,9957,1579,9855,1619,8463,1374,8898,1767,5891,1134,11875,1513,7947,1334,8343,1460,2656,814,457,246,354,275,233,187,1095004,8936,56591,3526,35084,3156,32048,3056,38697,3251,45660,3690,52615,3126,47614,3603,55473,4129,47775,3205,96674,4311,143206,6118,174551,5900,118414,4977,59270,3092,52493,3157,38839,2812,1517712,7116,85828,3678,53190,3997,53084,3490,56168,3820,51523,3139,66306,4353,58615,3266,67959,3323,55566,3260,117587,4997,169442,6028,223338,7200,163571,5260,99225,4086,102681,3430,93629,3549,1024445,5340,54127,2943,72189,3716,88269,3538,87672,4059,76819,3261,76814,3718,70395,3033,59146,3046,53528,3364,88158,3866,95165,4308,89071,3222,45117,2363,23176,2173,22802,1797,21997,1796,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1072124,6527,49436,2232,8750,1461,3075,757,5074,934,4078,1058,3299,846,4007,928,3519,751,3697,854,2002,621,3205,617,4624,1029,2786,738,704,302,402,254,121,135,93,149,314094,4585,16053,1650,10674,1361,9983,1134,13723,1813,11562,1625,15853,1390,13146,1500,18541,1914,14844,1490,31282,2275,39058,2296,48716,2559,31281,2025,14782,1723,13546,1547,11050,1334,402001,4233,27541,2134,17840,1646,17479,1468,17636,1593,16487,1731,16691,1763,16286,1704,17205,1454,16843,1415,31364,2036,44418,2484,53226,2780,38321,2449,22563,1869,23968,1905,24133,1717,306593,3063,18307,1584,24338,1712,27129,1965,23441,1588,21199,1647,20548,1474,18218,1332,16975,1524,15305,1315,26163,1871,27631,1819,27469,1927,15952,1361,7423,923,6888,988,9607,923,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1288811,7084,43520,2917,8299,1698,2793,932,3973,1109,3719,1284,4604,1269,2931,854,2757,809,2817,894,1558,797,3080,988,3364,1029,1701,654,977,507,329,231,170,214,448,458,372645,4713,20586,2467,11522,2000,11894,1819,14409,2006,16001,2163,17750,2102,16199,2044,17455,2260,17591,2017,29093,2624,44616,2910,55915,3524,36336,2945,24871,2692,19569,2130,18838,1854,495819,5418,34738,2725,19437,2036,18757,2111,20420,2200,17562,1819,21523,2853,18083,2034,21405,2275,15881,1721,37609,3356,52825,3179,70418,3889,49202,3140,32549,2424,32815,1976,32595,2552,376827,4380,18012,2169,26227,2405,29291,2877,27097,2161,27632,2186,26227,2186,22001,2071,21963,2251,18064,1709,30748,2340,36962,2155,38615,2664,19387,1863,13187,1278,9583,1251,11831,1103,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4047329,9645,95600,4316,20675,2104,7480,1185,6648,1099,4811,1004,6474,1345,6428,1299,6701,1220,5244,876,4623,1055,7005,1054,8809,1304,6970,1254,1916,599,785,408,672,343,359,325,1085383,7873,45093,3306,25041,2478,24429,2235,34113,2728,39463,3218,39573,2937,39214,2852,48834,2708,46154,3336,93421,4277,134405,4319,190735,6551,130735,4978,73862,4155,66735,3501,53576,3108,1666877,6170,74180,3805,52550,3289,51176,3093,51780,3263,55217,3498,64253,4223,59702,3161,69095,3886,60160,3583,128983,4232,184651,5891,251804,6703,183447,5118,112255,4374,129264,4531,138360,3980,1199469,6030,63612,4016,89158,4217,109376,3950,101099,4265,91171,3899,84541,3429,73127,3450,65165,3185,59257,2687,95906,4031,110646,3874,105816,4145,54283,2798,32705,2045,30057,1986,33550,2275,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,320507,3772,6921,1355,706,415,624,454,251,182,546,348,680,474,363,372,627,377,133,159,78,129,1004,636,564,444,1080,730,154,206,111,145,0,206,0,206,81153,2406,3742,912,2066,747,2122,723,2924,1017,3202,972,3079,964,2248,628,2844,924,3707,1099,6302,1360,8554,1463,13251,1605,10801,1585,5962,1256,6196,1408,4153,752,137546,2991,7721,1293,4958,1216,3947,1092,3628,1143,3612,905,4083,1081,4232,992,5555,1229,3577,883,9248,1555,13512,1413,20335,2184,16084,1631,10633,1432,13623,1526,12798,1511,94887,2194,7648,1380,8158,1316,7422,1198,6554,1183,5869,1042,5498,1074,6039,1108,4392,944,3870,726,7192,1112,8366,1225,7445,1064,6119,963,4386,739,2816,654,3113,864,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1257951,7689,40664,2870,6757,1297,3384,857,3095,744,3337,1051,3539,933,3024,855,2081,819,2422,657,2317,813,4274,987,3826,942,1721,696,558,252,22,43,169,170,138,228,354225,5406,17685,2219,8363,1605,10936,1931,13143,2077,12730,1885,17934,2053,18719,1715,19258,2368,15537,2008,31376,2601,49538,4153,60544,3676,36203,2796,17041,1876,14577,2336,10641,1496,488403,5342,32238,3079,19392,2465,17518,2171,18438,2237,17517,2028,23037,2373,18785,2198,21396,2084,17121,2099,38219,3233,53454,3346,70309,3817,51231,3264,28215,2257,31407,2443,30126,2396,374659,4337,17955,1970,29650,2120,24749,1940,29927,2354,26322,2224,22745,1960,23276,2168,19946,1717,17556,1887,33346,2769,36472,2550,38844,2552,20103,2103,10202,1312,11400,1450,12166,1337,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,301358,2998,18289,1934,2557,794,966,438,906,450,2370,763,1397,599,1467,645,1287,468,865,372,1243,639,1899,669,1837,567,1062,520,238,260,55,65,55,111,85,153,90706,2194,3174,842,2525,844,2275,801,1898,564,3479,766,4750,868,3775,791,5032,978,5210,1109,8306,1283,13609,1533,17318,1517,8687,1111,4323,850,3683,734,2662,757,113217,1909,4289,911,4544,1071,3079,792,5114,1111,4260,868,5069,1026,5303,881,5004,882,4467,857,9131,1473,12759,1551,18379,1917,13159,1374,6243,832,5824,788,6593,907,79146,1741,5293,858,7426,1087,6435,1032,6113,955,5824,1032,5158,900,4620,894,3834,783,3147,727,5919,873,7282,1110,8403,1096,4204,987,1766,504,1403,430,2319,549,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1965678,9394,75402,4225,14537,2014,7712,1555,5245,1206,7082,1453,5315,1122,4618,1047,4510,1032,3770,1091,4148,1003,6825,1316,6757,1436,2785,801,1225,780,268,219,205,198,400,358,571773,6669,32777,3022,21028,2657,18931,2332,25939,2262,25731,2756,29988,2934,29626,2966,31723,2929,26468,2782,52796,3682,69562,4321,85016,4268,53811,3471,24851,2439,23256,2682,20270,2439,767837,5914,53143,3415,34126,2717,34131,2719,34639,2633,32013,2890,37347,2772,31833,2939,34102,3149,31114,2579,62368,4035,82998,4417,100412,5148,72879,4379,38832,2654,41503,2824,46397,3390,550666,4716,34548,2613,46931,3236,48664,3054,47010,3183,40147,2721,38669,2492,33423,2335,27420,2296,26669,2038,43921,3155,46707,2833,46696,2924,26056,2266,13938,1506,13190,1573,16677,1773,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4798099,16332,185669,6770,30298,2797,13055,2090,11983,1922,14484,1988,12047,1713,14916,2387,11395,1965,12110,1677,9448,1721,14406,1936,16786,2364,14170,2265,6375,1660,2075,647,1300,652,821,416,1457226,10438,52889,3665,23940,2653,29093,3379,38393,3107,38668,3583,55426,4371,51217,3588,54689,4224,58197,4081,113242,6276,173113,6635,236642,7877,180577,8113,114613,5953,113850,5093,122677,5209,1875431,12216,80441,4203,51024,3775,48574,3506,52587,3107,54375,3624,61882,4399,59691,3982,62516,4121,53609,4061,125802,4923,184843,6721,246142,6632,215046,6166,151145,5696,186869,7220,240885,6202,1279773,8616,60439,3520,75137,4067,89785,4179,94610,3756,76102,3781,78782,3825,74030,3975,65522,4117,60474,3255,105339,4951,124581,5149,137683,4998,80995,4397,48863,3188,44604,3191,62827,3503,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
