GEO_ID,B24032_001E,B24032_001M,B24032_002E,B24032_002M,B24032_003E,B24032_003M,B24032_004E,B24032_004M,B24032_005E,B24032_005M,B24032_006E,B24032_006M,B24032_007E,B24032_007M,B24032_008E,B24032_008M,B24032_009E,B24032_009M,B24032_010E,B24032_010M,B24032_011E,B24032_011M,B24032_012E,B24032_012M,B24032_013E,B24032_013M,B24032_014E,B24032_014M,B24032_015E,B24032_015M,B24032_016E,B24032_016M,B24032_017E,B24032_017M,B24032_018E,B24032_018M,B24032_019E,B24032_019M,B24032_020E,B24032_020M,B24032_021E,B24032_021M,B24032_022E,B24032_022M,B24032_023E,B24032_023M,B24032_024E,B24032_024M,B24032_025E,B24032_025M,B24032_026E,B24032_026M,B24032_027E,B24032_027M,B24032_028E,B24032_028M,B24032_029E,B24032_029M,B24032_030E,B24032_030M,B24032_031E,B24032_031M,B24032_032E,B24032_032M,B24032_033E,B24032_033M,B24032_034E,B24032_034M,B24032_035E,B24032_035M,B24032_036E,B24032_036M,B24032_037E,B24032_037M,B24032_038E,B24032_038M,B24032_039E,B24032_039M,B24032_040E,B24032_040M,B24032_041E,B24032_041M,B24032_042E,B24032_042M,B24032_043E,B24032_043M,B24032_044E,B24032_044M,B24032_045E,B24032_045M,B24032_046E,B24032_046M,B24032_047E,B24032_047M,B24032_048E,B24032_048M,B24032_049E,B24032_049M,B24032_050E,B24032_050M,B24032_051E,B24032_051M,B24032_052E,B24032_052M,B24032_053E,B24032_053M,B24032_054E,B24032_054M,NAME,B24032_001EA,B24032_001MA,B24032_002EA,B24032_002MA,B24032_003MA,B24032_003EA,B24032_004MA,B24032_004EA,B24032_005MA,B24032_005EA,B24032_006MA,B24032_006EA,B24032_007EA,B24032_007MA,B24032_008EA,B24032_008MA,B24032_009MA,B24032_009EA,B24032_010EA,B24032_010MA,B24032_011MA,B24032_011EA,B24032_012EA,B24032_012MA,B24032_013EA,B24032_013MA,B24032_014EA,B24032_014MA,B24032_015EA,B24032_015MA,B24032_016EA,B24032_016MA,B24032_017EA,B24032_017MA,B24032_018EA,B24032_018MA,B24032_019MA,B24032_019EA,B24032_020MA,B24032_020EA,B24032_021EA,B24032_021MA,B24032_022EA,B24032_022MA,B24032_023MA,B24032_023EA,B24032_024EA,B24032_024MA,B24032_025MA,B24032_025EA,B24032_026MA,B24032_026EA,B24032_027EA,B24032_027MA,B24032_028MA,B24032_028EA,B24032_029EA,B24032_029MA,B24032_030MA,B24032_030EA,B24032_031MA,B24032_031EA,B24032_032EA,B24032_032MA,B24032_033MA,B24032_033EA,B24032_034MA,B24032_034EA,B24032_035EA,B24032_035MA,B24032_036MA,B24032_036EA,B24032_037MA,B24032_037EA,B24032_038MA,B24032_038EA,B24032_039MA,B24032_039EA,B24032_040EA,B24032_040MA,B24032_041MA,B24032_041EA,B24032_042MA,B24032_042EA,B24032_043MA,B24032_043EA,B24032_044MA,B24032_044EA,B24032_045MA,B24032_045EA,B24032_046EA,B24032_046MA,B24032_047MA,B24032_047EA,B24032_048MA,B24032_048EA,B24032_049MA,B24032_049EA,B24032_050MA,B24032_050EA,B24032_051EA,B24032_051MA,B24032_052MA,B24032_052EA,B24032_053EA,B24032_053MA,B24032_054MA,B24032_054EA,state
0400000US36,43203,931,31529,1049,30607,1131,41327,10673,40513,543,48616,1886,47127,2393,26720,523,43150,2421,40481,739,80762,3072,65406,3224,76134,1198,101189,743,45728,1566,56615,1471,77359,3765,69188,35071,30871,662,48151,1406,51016,778,46056,962,21803,413,26149,1741,21180,464,31424,649,70482,1003,33270,625,15709,1957,14697,2524,32341,3057,40406,1685,35646,892,42134,2858,17648,603,36562,1320,33341,2701,62437,7416,51480,1362,51313,667,55279,2400,41058,1267,42171,846,52027,606,60644,14870,23614,1664,36154,330,41774,566,33428,960,16134,430,21147,1054,15328,442,18707,805,51836,926,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,35810,286,24063,2544,22280,2096,51834,5174,30085,723,40771,487,41825,934,25211,839,45290,2589,41431,826,65167,5730,55001,6098,63489,3903,80664,3537,38223,2786,42279,1724,74385,4459,70310,48019,23938,1410,40292,764,37292,1614,42037,3020,16395,628,22279,2718,15511,702,29608,1446,45520,1179,27235,267,19424,3921,17614,3723,61283,122280,29880,3807,29783,1102,34174,3656,16596,480,34154,3855,31232,1986,46094,8326,40309,2661,40922,666,42389,1687,31824,1439,30972,773,42398,2157,40850,11769,18606,1144,31948,304,33188,877,31384,379,11602,431,14354,2525,11377,433,17269,771,40172,1075,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,46884,1174,61216,2879,45115,6457,81384,4569,46998,5476,47836,3449,53089,7094,30586,3532,62239,8505,56206,14093,76487,11796,53873,7794,59433,15654,61537,17340,51236,41024,47105,6442,66003,7162,-666666666,-222222222,28639,9062,47100,3575,46891,5351,47296,5824,19051,3168,20461,10019,18828,2895,41497,3859,55000,4979,29918,1163,30194,6817,13601,9626,42026,24497,32023,2502,33148,3925,35558,4979,21946,1283,38142,5904,33257,9707,43103,13126,25779,7007,39226,5357,36696,5824,45994,3569,31965,1434,35359,2739,-666666666,-222222222,24459,9226,31634,1005,34287,3438,30827,1189,11619,970,7838,3844,12009,1464,19211,5395,45011,4456,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,40869,194,40063,4068,31058,1020,54124,3061,40370,649,46984,587,45838,1294,26324,785,45333,2048,41219,706,70696,1770,51326,1856,56417,2518,67007,3516,37009,2292,45616,1135,66599,1986,100735,57263,25782,854,42786,1726,42923,2384,42629,2321,14849,784,20913,1511,13807,744,30992,680,57435,2038,27069,190,16897,3900,13908,3043,46456,7406,30505,1894,32984,1053,34793,3413,17011,473,33295,2989,31150,1396,52478,5087,35365,2443,38990,1306,41060,735,30224,3666,31317,539,40883,961,41181,8393,21712,953,31134,294,32625,1197,30680,316,11251,288,11271,939,11248,295,16592,713,42417,1668,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,37902,854,52264,2502,30083,2591,66259,3328,32470,1553,42041,521,47099,4028,25877,897,50909,782,50050,2094,56863,5693,42293,5246,45513,6416,51574,3533,36513,2396,38524,3376,61681,2192,50728,42278,25558,984,39332,2663,36392,1238,42465,7075,17818,1285,24515,2064,15830,1015,32176,2054,51125,1154,25444,305,36704,4200,19488,4247,50359,4262,31216,1351,31976,948,30359,2427,17078,596,37225,3953,35662,2401,47686,4312,28147,4071,31539,692,31984,853,29881,3054,29334,2194,32967,3260,42325,16146,20705,1764,28609,1152,29775,2084,28248,1176,12694,790,19877,2002,11532,478,17411,1226,36751,907,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,38123,1031,29829,2085,28828,2395,51029,1896,40525,947,46754,1789,44482,4349,25382,1041,46666,2107,42943,3312,67331,6743,53834,6570,51010,3171,65239,6436,36069,4264,45247,2065,69119,5762,37325,34417,24254,2335,40152,2272,37917,4144,40810,1738,17360,907,21102,1058,16835,768,28112,2966,61930,1976,26785,322,18787,2789,18532,2642,41490,5156,32812,2620,35685,1772,36149,1339,20662,917,41107,1738,36011,5325,56363,8908,29870,4266,40203,2799,41749,1577,31199,4388,30765,1246,39971,3356,60313,17266,21460,1021,30758,449,30735,1335,30765,504,13242,1071,12460,3267,13337,1045,16891,1480,40962,1021,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,42132,211,40736,1073,26918,2107,60027,5789,41732,452,49317,1262,46840,1290,25963,700,46969,780,42213,791,71309,3357,55589,2678,61329,1251,71606,2834,41793,2185,51434,697,72363,2721,50337,32694,28225,2292,46160,1148,47776,2064,44206,2978,17964,1066,21729,1223,16867,585,31715,860,60836,685,29544,369,22412,3081,19198,2918,45619,10931,36898,2151,36079,625,36498,1328,16705,460,30069,2312,26600,1231,52062,5035,36924,2686,41176,556,42284,797,32200,3407,35137,1077,42883,2903,53988,10860,22410,1540,32127,248,36735,1071,31353,270,11751,312,12530,1772,11639,320,18613,1469,42354,2138,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,42198,762,24433,39574,24250,35202,-666666666,-222222222,42445,4074,45910,5881,45578,5324,31886,2312,50246,4060,42165,6636,80610,18534,52914,6866,65828,15737,76412,5209,43409,7764,51420,3358,80954,5200,76409,11861,22031,3667,45938,3261,46312,5867,45603,4678,20079,2666,26777,6395,17882,2656,35155,5846,75565,6936,31997,664,35875,26432,35875,26432,-666666666,-222222222,40774,9250,36169,1999,35491,8330,16792,1778,36849,16498,36429,16873,65897,56056,47470,15561,42673,3674,45560,3861,32953,7253,40821,1698,44479,4981,53323,117378,21759,11014,40034,2610,46608,4790,36641,1852,13144,2862,20324,6932,12246,2117,22653,3611,51789,6739,Rhode Island,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,36011,418,28657,3484,25912,2460,60027,18854,31075,680,42171,983,47037,3609,24485,1921,48628,2469,41623,2115,66641,4415,45848,3839,47631,3854,56034,7445,36791,2818,40293,2283,62359,5709,112124,79203,25712,1025,41077,1039,38787,2698,45815,3390,16420,1052,22888,2574,15361,1261,30469,1131,42054,1524,26316,362,17148,6358,17148,6358,-666666666,-222222222,31988,2861,32254,1250,31513,2491,16648,582,31065,1571,28918,2093,40962,3829,33851,4244,35127,1514,36735,1528,30756,1470,26884,1234,36364,1427,51431,27797,20353,1669,30936,492,32460,1990,30077,1015,12067,533,12858,3990,12012,559,16638,1110,33832,1905,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,38133,1438,40823,1723,40225,4040,50971,17658,38723,2889,39464,2647,47220,3889,26449,1883,52101,3693,50087,2699,71415,8479,45293,8471,55469,8493,60291,5543,36717,15763,40690,5504,51961,3125,-666666666,-222222222,27990,5376,35996,2581,36515,6324,35591,2768,16681,1808,30644,8477,15086,4634,32878,6215,41664,1469,26675,552,22114,8454,22240,8184,2499,-333333333,25597,4955,30249,1557,28049,4159,18281,3235,35390,5059,31961,6858,36863,4233,30259,2656,35077,4984,35616,3715,25888,12261,27477,3520,34040,3735,-666666666,-222222222,20572,4188,30210,1172,31414,1302,29335,1774,12003,1095,17506,4446,11522,1031,20484,2505,38961,2875,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"2,500-",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,36210,322,27496,4820,21453,1306,60604,14871,31137,576,41378,634,40010,2785,26130,748,44237,2431,41382,1015,62206,5609,51147,1725,51283,1992,61665,5451,33781,3338,41147,986,66109,3869,66388,17419,24116,1436,43553,2736,40376,1773,49250,3440,16715,778,25921,2367,15612,817,30785,1215,48047,2829,26134,282,22323,8052,21654,7956,33500,13743,31818,3610,30320,620,35213,2165,16763,695,30022,2916,26801,1424,41644,2404,32326,3843,34324,1526,35078,1768,32047,2974,28422,2031,36185,1647,55340,16284,21038,890,31145,498,32360,1274,30603,538,11703,563,17873,4679,11366,554,17690,1473,35777,987,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40118,185,61230,645,27343,1633,75856,1648,31408,342,50714,561,47082,859,26061,487,46729,765,45201,1871,61518,2161,57350,6013,55233,3459,68900,3499,41135,1301,47394,2014,75597,1603,75484,14571,25021,735,45057,1308,41778,634,49152,2674,17658,601,20763,1386,17338,399,30096,937,52428,1553,27400,207,51274,2465,20007,2727,65891,2795,33179,2848,35261,1098,35710,1455,17812,505,33781,2129,32084,1016,41084,1503,36718,1155,39463,1141,40418,547,35018,2847,31606,496,42917,1622,50803,9804,20300,696,31673,271,36834,649,30231,303,13441,461,15626,1916,13257,435,17310,636,40219,753,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,40424,442,57255,6721,31491,2041,75436,7229,38090,3404,41962,1144,51005,1243,26274,1438,50642,1394,47270,4288,70583,9938,44864,7823,61067,4361,65562,4308,50290,5221,48289,4251,64336,5558,58712,46126,26506,4119,40580,2190,36792,4148,46125,8870,13629,1421,18550,6839,12826,1307,36273,3527,54676,2637,23400,698,25975,10828,16819,7785,36736,9513,26224,5525,26790,1256,30947,2671,17230,1224,30291,2043,29478,2551,37679,4033,17280,4984,33025,3860,36545,1733,28277,4918,25878,1784,36495,3345,31572,2826,20275,2522,25654,978,22405,2403,26683,1022,11187,775,9691,1485,11535,932,16008,1664,39625,2386,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,38744,1892,31049,2109,30376,4650,34676,25580,39082,4021,41807,2095,50342,8786,26611,2877,45278,11520,40481,6353,62130,16402,51436,11242,47040,4349,60967,9946,31709,8563,47157,6399,65593,5868,95776,106722,30248,3643,44116,4870,44506,4639,42584,10838,19737,2972,18191,12381,19849,2901,33011,2585,61100,3692,30510,688,15162,7789,15162,7789,-666666666,-222222222,36348,2500,35763,2529,30528,8980,17324,1674,39563,6750,35141,7804,56034,6362,32407,5078,37983,2789,40295,5404,32131,10280,35155,3695,39542,2661,-666666666,-222222222,17289,3867,32674,2363,33522,4185,32434,2580,13537,1821,15079,5246,13309,1869,20738,3865,43716,5094,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,45820,428,31975,1883,29425,4045,51228,4588,36201,994,49099,2471,46846,2243,25485,849,45902,1909,40881,1252,70749,1675,70666,3399,69413,5423,81758,4780,50407,5247,76142,1581,95004,3972,81895,68424,30982,1285,45816,879,44205,2070,49390,3546,17167,914,19320,3912,16949,928,33547,3347,82374,2827,31904,255,16949,6893,16091,4619,38693,36948,37486,5523,35646,2257,36129,2287,18466,1185,36314,1803,32539,3320,65199,8446,45737,4686,42811,2224,45543,1684,40081,3588,46083,1439,61249,1421,75830,26959,24421,1476,32524,815,37253,1133,31476,401,13627,1000,14847,2972,13446,1027,23341,1939,63074,3814,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,47088,552,28261,2083,27495,1791,66515,4567,46403,1540,60059,3607,48495,2780,32346,1504,52312,1877,49994,2505,80487,5653,72210,5712,60658,2880,78685,5186,40949,2673,66843,2285,90614,2166,70650,51399,31357,1171,47475,1843,44418,3880,50380,1762,20988,916,26522,1883,19254,1628,35398,1997,65524,2409,31387,251,18225,1458,18222,1464,32602,33908,40986,3780,45388,3366,38152,2634,21927,781,38591,2518,36397,1295,63843,4481,39381,5123,44084,2769,45961,1812,40052,4182,41370,1169,52148,1564,49384,15353,24434,2065,32715,1083,31760,959,33657,1684,17363,821,20850,1714,16806,833,21348,901,49395,2347,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,37275,774,61200,1462,25959,4137,65675,4920,38785,3933,46545,3431,42945,5459,25690,1917,51765,2504,47867,5213,68460,4644,38532,8686,50639,8154,60766,14687,37457,9573,33885,3427,52226,6056,-666666666,-222222222,24947,4166,38013,3066,38535,3751,37547,3892,12539,1432,19208,6001,11951,1148,31479,1255,45986,4422,25498,506,42190,13369,26750,22766,46372,18798,30853,5486,31250,1110,30755,2246,15725,1268,31306,2557,30829,2532,41250,16314,22504,3180,30159,1995,31344,2134,26076,4464,28049,2243,30614,1432,-666666666,-222222222,21995,2484,28419,1578,31841,2342,27305,969,11229,881,16120,4984,10660,1026,16508,3293,35749,2141,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,41072,185,30345,850,29040,1435,46042,5549,42699,1875,45942,490,47497,3369,26921,733,47384,2289,42117,741,71826,4968,48115,5616,59258,4239,66480,4035,37370,4607,44948,3008,62467,4025,102083,55751,26734,1491,42437,1883,41791,981,44501,3111,14478,1515,17987,3218,13800,1651,34469,2015,55486,1315,28701,473,16908,2231,16389,2273,41691,42220,35803,3725,33102,1528,38941,2889,17319,773,33020,2929,30982,1150,60212,10024,31807,2009,39206,1927,40429,808,32821,4043,31059,986,39939,1541,41706,12475,21146,1226,31776,329,35591,871,31110,367,11374,391,11598,1365,11346,410,18738,1824,42186,1084,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,47323,2421,76164,5923,29657,3679,85854,4924,41488,2120,61754,6175,51797,14809,28432,2828,63673,5335,61174,4984,71515,12536,41451,2021,61123,18993,92003,81096,38676,28782,47114,11415,63589,8191,-666666666,-222222222,30284,6064,49266,8907,45201,8873,56117,12767,20877,3449,26982,10175,20299,2629,36663,3548,48290,3134,25714,996,40157,19221,23068,6306,57231,8571,26651,4940,23977,12646,35646,12747,20842,887,31884,5048,23729,10714,56338,16268,20997,6880,32744,5205,35184,4182,31625,12030,33396,8099,37600,12680,-666666666,-222222222,20571,25975,29663,2807,25880,2197,31516,1507,12202,1818,23705,14161,11294,1856,16648,3635,40996,6767,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17431,290,9946,1190,9722,1092,20198,2408,14834,1201,21560,1313,23547,2333,14443,890,23269,2239,20021,1957,32886,2654,20808,3524,28618,4575,32344,8047,20024,5431,16052,624,35738,5741,-666666666,-222222222,12924,797,24221,1525,22853,1953,25601,1829,12001,796,15367,1098,11231,778,15146,1392,26568,1645,17404,265,16083,18049,16083,18049,-666666666,-222222222,20680,1859,17877,1177,29636,8959,10320,1030,30859,4580,21479,6471,34827,4285,20839,3630,22362,1640,23812,3270,18302,2805,16894,1325,22932,3005,-666666666,-222222222,13026,1178,20254,509,21526,721,18828,1076,9385,639,11157,2983,9236,650,9863,1235,25401,1094,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
