GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001EA,C07401_001MA,C07401_002EA,C07401_002MA,C07401_003EA,C07401_003MA,C07401_004EA,C07401_004MA,C07401_005EA,C07401_005MA,C07401_006EA,C07401_006MA,C07401_007EA,C07401_007MA,C07401_008MA,C07401_008EA,C07401_009MA,C07401_009EA,C07401_010MA,C07401_010EA,C07401_011MA,C07401_011EA,C07401_012EA,C07401_012MA,C07401_013EA,C07401_013MA,C07401_014MA,C07401_014EA,C07401_015EA,C07401_015MA,C07401_016EA,C07401_016MA,C07401_017EA,C07401_017MA,C07401_018EA,C07401_018MA,C07401_019MA,C07401_019EA,C07401_020MA,C07401_020EA,C07401_021EA,C07401_021MA,C07401_022EA,C07401_022MA,C07401_023EA,C07401_023MA,C07401_024EA,C07401_024MA,C07401_025MA,C07401_025EA,C07401_026EA,C07401_026MA,C07401_027EA,C07401_027MA,C07401_028EA,C07401_028MA,C07401_029EA,C07401_029MA,C07401_030MA,C07401_030EA,C07401_031MA,C07401_031EA,C07401_032EA,C07401_032MA,C07401_033EA,C07401_033MA,C07401_034EA,C07401_034MA,C07401_035EA,C07401_035MA,C07401_036MA,C07401_036EA,C07401_037EA,C07401_037MA,C07401_038EA,C07401_038MA,C07401_039EA,C07401_039MA,C07401_040EA,C07401_040MA,C07401_041MA,C07401_041EA,C07401_042EA,C07401_042MA,C07401_043EA,C07401_043MA,C07401_044EA,C07401_044MA,C07401_045EA,C07401_045MA,C07401_046EA,C07401_046MA,C07401_047EA,C07401_047MA,C07401_048EA,C07401_048MA,C07401_049EA,C07401_049MA,C07401_050EA,C07401_050MA,state
0400000US25,6703088,12587,299170,3673,1019620,3819,682961,7037,932256,6563,841635,4660,977548,3352,905961,3191,591452,2792,452485,1965,5893936,18618,255608,5129,933016,5466,513721,7804,716202,8035,734680,5902,906194,5469,850891,4280,560998,2952,422626,2873,443952,16734,24577,2846,55413,4600,77880,5374,114515,6873,62934,4154,39782,3573,30889,3555,16178,2052,21784,2124,190407,10007,10406,1935,15695,2982,47430,4036,56585,4221,20783,2571,16973,2501,12274,1979,5513,1127,4748,1125,174793,9660,8579,1636,15496,2965,43930,3708,44954,4850,23238,3108,14599,1814,11907,1846,8763,1695,3327,989,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9804297,14328,458724,5219,1635759,4894,987729,5760,1211566,5532,1172084,6107,1373905,5041,1387135,3403,912261,2986,665134,2850,8394658,25486,367732,5399,1421197,10418,666780,8934,913909,8645,1013822,6745,1249631,6724,1286979,5206,858146,3474,616462,3222,880599,20468,63210,3977,156945,8926,178489,7522,181787,6840,105240,5067,77715,4814,59444,4095,29257,2361,28512,2477,348703,12400,16877,2486,37102,3292,100249,5276,79081,4513,35309,2685,31564,2778,24420,1997,12787,1648,11314,1561,180337,10025,10905,2277,20515,3073,42211,3579,36789,2892,17713,2524,14995,2221,16292,2548,12071,1855,8846,1971,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5407179,10383,277289,4549,926828,4305,511696,4288,737710,5800,674089,3839,744886,4053,728426,2901,453968,2524,352287,1623,4618325,19800,225669,4425,820044,6522,329331,6365,549566,7204,584454,5569,680135,5002,678186,3643,427177,2915,323763,2535,412063,14616,28978,2991,67391,5332,74383,4213,97131,4786,50582,3837,35100,2682,28204,2609,12717,1851,17577,1760,249320,10106,16629,2262,27668,3228,69069,4396,60803,3297,25397,2330,19487,2247,14861,1487,7113,1134,8293,1190,127471,7137,6013,1378,11725,2427,38913,3129,30210,3688,13656,2095,10164,2213,7175,1453,6961,1621,2654,860,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2963872,11756,157463,4208,542720,4901,306368,5961,378890,6972,387510,6215,376373,5338,374282,2382,261512,2940,178754,2344,2554660,15529,126368,3924,466250,6023,224607,6111,291429,7773,338498,6265,339064,5811,351855,2963,248024,3075,168565,3004,224885,15201,20267,2638,49858,5642,38233,4466,45607,5195,25506,3554,21154,2976,12139,2071,6578,1252,5543,1358,102969,8155,4620,1350,14522,2736,27646,3383,21079,2842,12844,2191,8251,1678,6294,1150,4224,951,3489,830,81358,7950,6208,1832,12090,3217,15882,2233,20775,3103,10662,1840,7904,1820,3994,959,2686,1116,1157,538,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5989251,13232,303745,4414,1012947,5773,582017,5660,787047,6829,735713,4957,806517,3984,807732,3522,541431,2397,412102,2674,5056661,24391,240776,4708,860338,9808,390169,8046,584547,7086,618574,6528,726132,5874,748646,4437,507670,3905,379809,3334,517740,17634,41314,4265,93583,6578,96182,5296,110015,6272,62302,4230,43855,3869,32388,2954,17864,2266,20237,2349,259321,11709,11758,1635,38427,4555,64717,5170,55851,3812,34406,3639,22946,2539,16511,2263,8616,1480,6089,1012,155529,10047,9897,1963,20599,3217,30949,2935,36634,3970,20431,2942,13584,2110,10187,1709,7281,1483,5967,1962,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1006681,8146,45405,2161,164089,3706,97439,2984,125924,3081,117675,2368,127286,1708,150535,1544,104335,1180,73993,1008,855861,9601,35236,2110,141265,3826,59712,2897,93396,3987,102472,2183,116397,2344,139283,1844,99721,1253,68379,1430,84149,6431,6460,1336,12763,2197,18826,2354,18918,2606,9771,1666,5793,1142,5673,1253,2334,748,3611,1108,34051,4192,2214,885,4941,1457,11137,1898,6026,1305,2202,747,3090,1270,2276,830,1303,677,862,381,32620,4402,1495,885,5120,1450,7764,1587,7584,1985,3230,982,2006,751,3303,1092,977,536,1141,550,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1860019,7040,101980,2666,339418,3315,191156,3608,250516,4339,231561,3341,230710,2520,237157,1832,152533,1426,124988,1082,1570592,11472,81354,2593,295591,4795,120057,4345,187691,4206,196832,3745,209134,2653,220198,2485,145562,1757,114173,1872,169131,8461,13215,2107,27182,3110,38291,3359,36935,2735,20707,2506,13218,1572,9012,1362,3338,828,7233,1134,67086,5189,3321,768,8795,1856,21895,2258,13867,1837,6340,1240,4083,1089,4230,1274,1958,682,2597,675,53210,4926,4090,1265,7850,1543,10913,1469,12023,1927,7682,1870,4275,1564,3717,1169,1675,655,985,436,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805082,14079,143138,4136,482140,5455,250208,3886,400980,4228,380737,4129,381776,2982,346649,2842,262954,2484,156500,1935,2291842,18502,108631,4410,387556,6667,174279,5739,289801,5195,310900,4918,329288,4736,308128,3994,238233,2710,145026,2019,389068,16973,26263,3136,77002,6602,54828,4979,83257,5557,53964,4023,40823,3691,27564,2988,17250,2287,8117,1492,24763,3199,1187,587,2516,983,6033,1106,5874,1465,2105,710,3169,921,2767,1109,855,353,257,174,99409,8583,7057,1640,15066,3252,15068,2407,22048,2673,13768,2468,8496,1630,8190,1585,6616,1678,3100,968,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1298809,6425,48604,2030,197402,2422,128045,3137,148851,3014,153286,2594,205042,2124,200234,1823,129045,1263,88300,1125,1134482,9193,40728,2256,177232,3377,90045,3016,113727,3216,133612,3209,187059,2486,188229,2146,121610,1580,82240,1577,96633,7513,5457,1400,14176,2607,18136,2329,20315,2928,13390,2388,11215,1898,6378,1284,3518,1043,4048,1055,25809,3063,1379,671,1407,627,7677,1706,5890,1306,2175,836,2320,648,3009,1031,1391,588,561,329,41885,4363,1040,474,4587,1626,12187,1759,8919,1836,4109,1167,4448,1275,2618,682,2526,781,1451,541,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8871809,15280,420801,5493,1465055,5141,820493,5706,1146845,6315,1164931,6288,1325617,3442,1182768,3463,756503,3817,588796,2586,7987859,26012,367811,6111,1348308,8150,678103,6543,936562,9850,1041956,8092,1234645,5862,1106561,4755,717639,3389,556274,3045,461956,19415,31447,3216,78241,6619,47552,3358,111524,6711,65733,5119,53044,3825,38211,3424,19309,2288,16895,2025,194614,10765,11399,2023,16538,2491,34801,3613,49945,4666,28743,3805,19415,2735,18588,2423,7634,1459,7551,1404,227380,11097,10144,1748,21968,3171,60037,3952,48814,4726,28499,4046,18513,2170,19408,2706,11921,2050,8076,1443,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2064222,10299,110744,3452,368612,4394,208174,3069,271599,3981,248457,3806,256230,2857,270953,2758,195662,2680,133791,1846,1767704,12817,87403,3788,315002,5228,156040,4707,206852,4808,212015,4498,228765,3503,251301,3242,183281,2803,127045,2017,181082,11260,15692,2555,37052,4599,30036,3248,37893,3542,20848,2976,17298,2099,11409,2291,6944,1366,3910,896,47021,4804,2632,1050,5034,1315,12918,1812,11820,2095,5346,1329,3261,722,3031,774,1948,799,1031,603,68415,7552,5017,1516,11524,2927,9180,1868,15034,2344,10248,2139,6906,1462,5212,1099,3489,959,1805,615,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608775,22784,963621,8365,3038673,8619,1919187,8426,2881253,10505,2504633,7008,2772241,5271,2551766,5214,1670504,4221,1306897,3528,17506652,32943,836003,8737,2785259,10935,1534642,10146,2329259,15879,2236862,10452,2565696,8372,2404355,6849,1585614,4318,1228962,4483,1172634,28807,83062,6076,160253,8715,179604,7526,301958,10843,151469,7918,122295,6134,82242,5133,44657,3147,47094,2948,480634,13330,20699,2442,45174,3393,116282,4808,130029,6470,59984,3943,46003,3878,30756,2864,16563,2835,15144,2165,448855,15975,23857,2836,47987,5030,88659,4548,120007,7319,56318,4900,38247,4056,34413,3041,23670,2864,15697,1984,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9807667,21020,481087,6760,1672874,7710,963548,9480,1277760,12469,1294429,11039,1355330,7874,1258867,5405,898489,3985,605283,3577,8376304,32816,377642,6652,1456630,11702,673160,11746,947230,12513,1112788,12561,1218474,9564,1168372,6790,852852,4665,569156,4391,834982,23110,66920,4831,144654,8369,151459,8276,188934,6735,108132,6333,78812,5394,48376,3997,25812,2566,21883,2611,359175,14429,17853,2649,40712,4262,95007,5753,78673,4786,44678,4194,36452,3455,26631,2918,10235,1557,8934,1232,237206,12969,18672,3060,30878,3618,43922,3299,62923,5339,28831,4000,21592,2941,15488,2390,9590,1898,5310,1478,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,730742,6070,40328,1716,117650,2392,83581,3302,112918,3462,86162,2476,86994,1677,94336,2442,58048,1309,50725,622,608377,7924,33302,1660,103004,2577,47825,3408,82898,3238,73587,2139,79462,1883,87912,2505,54091,826,46296,1194,66059,6573,3059,798,8027,1752,19866,2920,15874,2043,7944,1618,4005,1404,3371,983,970,341,2943,975,24439,2747,1696,626,1811,746,8770,1451,5867,1692,1444,524,1469,486,1437,680,985,479,960,399,31867,3992,2271,740,4808,1255,7120,1273,8279,1567,3187,1150,2058,745,1616,538,2002,1104,526,234,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442069,17312,552419,5955,1928928,6200,1079784,7845,1479321,8478,1390260,6708,1575678,6012,1595045,4376,1047250,3270,793384,2770,9719944,31583,429552,7310,1667968,10606,715565,11403,1095033,11940,1189999,8809,1422250,9696,1481067,5863,985692,4814,732818,3662,1108440,29193,88581,5391,191147,9888,203199,8202,237915,9249,132534,6014,100529,5879,75293,5082,37157,3303,42085,2443,400449,15604,23407,2677,46827,4728,111636,5256,96227,6173,44969,3785,32596,3228,21448,2128,12356,1602,10983,1654,213236,11251,10879,1906,22986,3380,49384,3294,50146,4427,22758,3089,20303,2546,17237,2673,12045,2316,7498,1596,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3834436,11656,216136,3697,695966,3666,375115,4725,534398,5398,478350,4722,478393,3923,482038,2669,332514,2433,241526,1711,3202689,16599,165622,3995,585344,5701,252070,6479,398388,5705,401226,5584,422430,4496,440061,3843,312837,2674,224711,2398,363628,14605,32248,3126,65882,5815,64837,4765,76627,4173,46758,3400,31170,3102,24312,2832,11101,1723,10693,1534,169348,7506,10587,1464,27511,3251,42291,3297,33406,2591,19114,2118,16110,1887,10395,1415,6310,1011,3624,867,98771,8195,7679,1557,17229,3150,15917,2472,25977,3582,11252,2148,8683,1919,7270,1691,2266,743,2498,779,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931469,11886,183558,3788,627120,4022,350366,5092,543188,5271,517034,4775,514413,4346,540149,2941,392218,2361,263423,1961,3277453,19786,143328,4158,535812,7557,227003,7226,382803,8040,428233,6613,453716,5412,495056,3480,369201,2568,242301,2852,401167,16395,27632,2923,65203,6063,67854,5401,95831,5078,57064,4376,37669,3922,25650,2508,11929,1706,12335,1813,143609,8633,5669,1203,14548,2559,33636,3434,34015,3622,19037,2389,15062,2284,11094,1579,5783,1472,4765,1152,109240,6876,6929,1475,11557,2161,21873,2173,30539,2935,12700,2117,7966,1525,8349,1601,5305,1110,4022,1040,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12631212,17299,573329,6277,1971229,7165,1202902,7806,1641142,10163,1503610,5870,1771530,5456,1788346,4140,1201139,3887,977985,2963,11109753,32343,477811,7609,1763415,11282,885546,9357,1267302,9521,1325421,8800,1642360,6483,1684615,6290,1143865,3775,919418,3735,925181,24768,66095,4278,142515,8802,158449,6779,226379,8392,108095,6859,82700,4745,65694,4789,34696,2529,40558,2604,333391,12932,15152,2377,36542,4952,97574,4605,81538,5117,36150,3132,25712,2723,18751,1835,9711,1401,12261,1528,262887,11409,14271,2626,28757,4046,61333,4573,65923,6249,33944,3720,20758,2766,19286,2651,12867,1813,5748,1256,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1028978,5651,41033,1941,155122,2063,110810,2300,140211,2486,120908,2615,147809,1775,143533,1382,93789,1470,75763,1118,901338,9189,33118,2074,138003,3169,82495,2897,109845,3177,106994,2715,137078,2039,133707,2150,89078,1626,71020,1536,81188,7538,6566,1593,12595,2843,16968,2499,18885,2306,8065,1765,6411,1187,6309,1606,2656,863,2733,846,16534,3029,501,339,1696,710,3433,1035,4138,1575,1499,615,1683,695,1409,558,694,457,1481,609,29918,3393,848,471,2828,1137,7914,1381,7343,1480,4350,1335,2637,1042,2108,669,1361,651,529,327,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4784209,14744,231136,4496,797487,5318,470115,6354,626033,8235,594030,6784,645350,6025,632283,3950,486714,2979,301061,2403,4106166,20224,179206,5060,683856,9445,343382,7173,474725,7969,511471,6925,585368,5785,585996,5340,458898,3341,283264,2596,391364,15803,32190,4059,72872,7125,62299,4644,87157,6011,47529,4120,35040,3695,28450,3599,14242,1776,11585,1601,152124,9534,9760,2070,22114,4167,38059,3838,31815,3625,17924,2282,13472,1925,10162,1820,6407,1472,2411,777,134555,10304,9980,1801,18645,3810,26375,3171,32336,4025,17106,2812,11470,2275,7675,1687,7167,1596,3801,1261,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,844234,4903,48316,1960,150168,2270,83714,2504,111156,2166,97112,2180,106036,2191,113733,1669,72514,1179,61485,1220,702122,7738,37130,2158,129914,3239,45623,2900,80068,3037,84884,2321,93695,2191,105407,1947,68919,1202,56482,1397,73424,5730,6534,1409,11782,2295,16975,2098,18357,2530,6495,1389,5779,1240,4069,1001,1270,453,2163,615,42919,4091,3070,946,5127,1235,14387,1834,7870,1264,4113,1152,3106,1111,2038,767,1019,559,2189,869,25769,3405,1582,694,3345,1073,6729,1224,4861,1068,1620,597,3456,1271,2219,998,1306,485,651,374,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6479448,14154,319923,5595,1084324,6812,630657,7836,854343,7460,835336,6584,889171,4846,851856,4781,606259,3075,407579,2477,5535963,28320,252568,7294,937237,10453,448333,8082,646631,10530,721917,7102,795838,7724,784411,5156,567727,4426,381301,2773,559000,20070,40524,4020,93220,7498,98079,5919,122539,7176,69246,4267,54913,4697,41490,4138,22860,2518,16129,1641,207524,11652,13532,2731,30922,4133,46912,4688,45397,4063,24084,2767,21209,2736,12111,1695,7675,1470,5682,1174,176961,11726,13299,2454,22945,3611,37333,4695,39776,4750,20089,4075,17211,2372,13844,2619,7997,1635,4467,1078,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26762970,31064,1566732,12555,5178561,10944,2754237,13086,3896106,16717,3664798,12623,3464388,10032,3029633,7878,1920838,5709,1287677,5706,22723345,58176,1267833,15253,4497710,22026,2002013,17350,2941207,20876,3123030,17442,3107752,15344,2781397,10073,1803353,7647,1199050,6755,2522075,48670,195815,10584,479171,18174,413495,14992,603571,14828,341701,13072,222108,9712,150732,5971,62113,4217,53369,3935,1072207,27289,71320,6035,140176,10232,244778,9030,248019,11442,141911,8283,96662,6234,67034,4519,36940,3792,25367,2420,445343,13136,31764,3013,61504,4550,93951,5920,103309,5734,58156,4597,37866,3445,30470,3112,18432,3081,9891,1526,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2910442,12054,200531,4031,657777,4552,323214,5189,435650,4450,400524,4713,305763,2989,280171,2032,179907,2019,126905,1689,2435722,19625,161600,4280,577947,6887,211265,6966,320019,6227,340163,6140,278037,3745,258703,3276,169703,2074,118285,1706,302104,15761,24931,2913,52800,5258,69253,5182,75455,5202,37729,4359,17562,2138,13791,2096,4884,1036,5699,1103,88545,8627,6997,1699,14092,3060,22296,2562,21043,2853,11504,2538,5022,1154,4342,1736,2095,708,1154,428,84071,7704,7003,1644,12938,2404,20400,2829,19133,2027,11128,2569,5142,1231,3335,990,3225,1115,1767,741,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
