GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001EA,C08124_001MA,C08124_002EA,C08124_002MA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005EA,C08124_005MA,C08124_006EA,C08124_006MA,C08124_007EA,C08124_007MA,C08124_008MA,C08124_008EA,C08124_009MA,C08124_009EA,C08124_010EA,C08124_010MA,C08124_011EA,C08124_011MA,C08124_012EA,C08124_012MA,C08124_013EA,C08124_013MA,C08124_014MA,C08124_014EA,C08124_015EA,C08124_015MA,C08124_016EA,C08124_016MA,C08124_017EA,C08124_017MA,C08124_018EA,C08124_018MA,C08124_019MA,C08124_019EA,C08124_020MA,C08124_020EA,C08124_021EA,C08124_021MA,C08124_022EA,C08124_022MA,C08124_023EA,C08124_023MA,C08124_024EA,C08124_024MA,C08124_025MA,C08124_025EA,C08124_026EA,C08124_026MA,C08124_027EA,C08124_027MA,C08124_028EA,C08124_028MA,C08124_029EA,C08124_029MA,C08124_030MA,C08124_030EA,C08124_031MA,C08124_031EA,C08124_032MA,C08124_032EA,C08124_033MA,C08124_033EA,C08124_034MA,C08124_034EA,C08124_035MA,C08124_035EA,C08124_036MA,C08124_036EA,C08124_037MA,C08124_037EA,C08124_038MA,C08124_038EA,C08124_039MA,C08124_039EA,C08124_040MA,C08124_040EA,C08124_041MA,C08124_041EA,C08124_042MA,C08124_042EA,state
0400000US31,974005,7429,357071,7310,159624,6521,227820,6490,98149,4015,129129,4602,2212,642,798234,8813,296999,7392,122246,5713,191237,5946,80901,3878,104773,4274,2078,634,87263,4664,25251,2450,18477,2409,17039,1916,10998,1675,15421,2125,77,86,7565,1325,1700,682,2288,652,2671,916,151,117,755,375,0,155,42614,2762,13651,1633,10341,1319,8882,1146,3177,675,6528,1267,35,62,38329,2511,19470,1945,6272,827,7991,1124,2922,698,1652,457,22,29,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1314988,10998,359665,10081,358403,9602,343451,9041,116809,5243,133556,5992,3104,756,1023007,11781,289963,8811,274626,9443,263578,8562,92033,4740,99847,4702,2960,752,138448,7209,28628,2483,41375,4101,36046,3385,15370,2275,16942,1940,87,101,48883,4396,5005,1154,18179,3228,14622,2356,3437,813,7640,1649,0,204,56545,4608,12771,1733,18176,2574,14406,2251,4421,1203,6714,1547,57,58,48105,3466,23298,2245,6047,1388,14799,2271,1548,638,2413,883,0,204,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,696314,7781,280967,6862,109490,5331,164696,5728,59575,3101,80820,5455,766,441,564577,8295,231690,6775,84015,4794,134457,5253,46069,2588,67807,4778,539,441,52340,4246,15587,2039,12102,2026,11203,1717,7481,1266,5967,1197,0,184,6198,1426,2673,907,1339,654,902,432,651,513,633,524,0,184,27775,2494,7890,1189,6831,1376,6024,1038,2461,812,4417,1170,152,139,45424,3300,23127,2160,5203,1318,12110,1889,2913,941,1996,573,75,139,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4285182,19837,1769530,16639,706976,14924,1038652,16879,311765,9796,452975,10848,5284,974,3078089,24289,1288945,16471,479744,12116,759509,15110,226369,7884,320380,9314,3142,794,320289,12122,94041,5530,63969,5016,71055,5128,37729,3662,53133,4356,362,301,497417,9833,242359,7471,78019,5083,114280,5549,22258,2705,40501,4123,0,197,214334,9061,45759,3195,68375,5896,48181,3643,17426,2802,32929,3689,1664,542,175053,6184,98426,5380,16869,2416,45627,2768,7983,1753,6032,1243,116,194,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,877360,12516,300792,8349,185927,8598,209500,7299,98149,4885,79034,4510,3958,1076,713810,12964,243495,7789,148227,7442,175785,7295,77381,4486,65513,4265,3409,1013,79397,5184,24216,2371,18536,2683,16920,2070,13663,2220,5893,1560,169,179,8091,1497,3266,897,2417,804,1312,539,308,246,788,444,0,193,33786,3389,9706,1554,8743,1629,6990,1377,3456,1023,4511,1258,380,311,42276,3309,20109,2057,8004,1331,8493,1551,3341,1008,2329,897,0,193,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9276438,30728,3705570,29926,1857549,25137,2162093,22429,672825,10688,864626,15470,13775,1707,4890301,27166,1912546,18598,848373,17346,1174702,14235,406042,8663,540985,12224,7653,1576,611083,15948,201927,8231,136179,6318,134720,5802,66187,4494,71694,4412,376,199,2650013,24070,1080148,16620,642530,13638,602648,12802,151971,7256,172424,8409,292,262,757396,16361,305158,9609,175591,8932,175233,7934,33160,3639,65051,4168,3203,688,367645,11384,205791,7343,54876,3985,74790,4462,15465,2227,14472,2106,2251,413,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4524800,20892,1641640,19887,760514,14296,1028124,17095,447664,11737,606673,13261,40185,3093,3683161,24206,1362487,17748,603150,13105,853099,15237,331742,9790,501227,12674,31456,3145,426232,12153,107161,5456,81549,5749,81619,5822,84048,6324,69370,5609,2485,825,50306,4552,14053,1822,17367,2843,12080,2116,2083,855,4631,1417,92,121,137557,6212,39510,3218,34382,2900,25801,2660,15335,2204,18265,2415,4264,924,227544,8563,118429,6344,24066,2669,55525,4049,14456,2354,13180,2193,1888,731,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,404165,4815,141356,5816,67509,4003,87608,3948,55081,3447,50017,3084,2594,713,331218,5592,113790,4997,52130,3831,75691,4069,45796,3260,41751,3051,2060,670,34772,3257,10351,1470,7271,1473,5294,1118,6771,1512,4687,1121,398,255,1497,602,684,443,328,271,257,276,78,82,150,168,0,151,18575,1749,6490,1082,4703,960,3510,760,1216,356,2520,773,136,146,18103,1810,10041,1260,3077,739,2856,994,1220,369,909,318,0,151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5381435,19529,1930098,19344,925079,13277,1257083,16519,403263,9599,863872,14271,2040,690,4478867,24420,1639183,19087,735371,12094,1053436,15198,334837,8287,714452,12742,1588,540,418445,11992,113020,5781,83791,4821,85745,4646,44282,3372,91306,5293,301,336,95698,5385,21885,2284,28236,2521,26786,2931,2852,913,15920,2063,19,34,188005,7205,53404,3215,52632,3452,41902,3361,11934,1802,28001,2805,132,129,200420,7634,102606,5125,25049,2605,49214,3129,9358,1571,14193,2288,0,187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1739806,10145,581891,8269,303865,7635,418030,8520,202596,5331,221994,6419,11430,1283,1435337,10731,494336,7379,241272,6120,351103,8107,157839,5096,184969,5657,5818,1106,177721,6824,47270,2930,36714,2922,37420,2757,31303,2880,24524,2322,490,339,6912,1202,1036,376,2112,603,1930,715,565,351,1269,534,0,155,54604,3475,12097,1380,14974,2046,12773,2017,6296,997,7406,1338,1058,470,65232,3392,27152,2449,8793,1306,14804,1638,6593,1223,3826,783,4064,599,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1839706,12827,694940,10065,342151,9415,418711,9914,163214,7655,219819,7570,871,418,1309993,15069,489747,9019,230130,8406,307289,8743,117308,5717,164713,6729,806,408,188357,8843,55213,4133,36632,3422,36696,3261,29311,4050,30505,3649,0,197,89224,5239,32001,2990,26519,2796,21108,2061,2275,634,7321,1552,0,197,135648,5379,54205,3308,31103,3174,29428,2615,7996,1335,12902,2097,14,48,116484,6214,63774,3658,17767,2152,24190,2575,6324,1663,4378,1036,51,81,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5977629,23308,2246353,21974,1038864,17924,1385957,17015,486418,9681,818477,13176,1560,535,4563666,22097,1730163,19982,740490,12716,1068756,15029,381992,7858,640935,12191,1330,508,511031,10773,143926,5433,102198,5149,105157,5168,62159,3647,97481,5469,110,107,338631,10118,127738,6187,85530,5201,83994,5470,12096,1809,29252,2794,21,26,312251,8636,108977,4985,79083,4856,69045,4378,17459,1946,37588,2929,99,130,252050,7598,135549,4723,31563,2690,59005,3634,12712,1737,13221,1926,0,168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,509823,7391,195194,6577,94882,4777,124395,6392,36662,3041,57268,4346,1422,368,402631,6869,158087,5866,72532,4022,98392,6024,27968,2264,44923,3885,729,417,49275,4373,14838,2449,9855,1570,10686,2069,5960,1661,7936,1656,0,206,14844,2395,5221,1151,3431,1207,4271,1243,445,313,1476,780,0,206,26145,2811,7841,1552,7174,1577,6632,1166,1623,852,2579,857,296,252,16928,2204,9207,1460,1890,893,4414,847,666,444,354,280,397,219,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2145374,17340,724133,12764,376985,11027,523303,12642,194966,7927,311034,10190,14953,1770,1780011,18960,617909,12649,300154,9920,443611,11779,152639,6882,260576,9361,5122,1091,199079,8310,47647,3836,45896,4579,41751,3813,29374,3409,33788,2884,623,381,10895,1694,3125,937,3122,1057,2308,782,1089,674,1251,539,0,203,74683,5112,16138,1936,18162,2390,14650,2092,7086,1574,10596,2095,8051,1308,80706,4303,39314,2642,9651,1586,20983,2509,4778,1283,4823,1128,1157,566,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,430868,5925,146264,5124,76297,4248,99165,3929,47219,2621,60979,3163,944,458,347078,5922,114754,5011,59149,3873,84111,3850,38592,2400,49528,2816,944,458,36117,2624,10723,1302,6600,1233,7996,1330,5334,872,5464,1103,0,151,3455,1138,181,245,982,578,419,241,144,138,1729,916,0,151,19248,2073,7024,1096,5627,1166,2664,762,1170,389,2763,694,0,151,24970,2293,13582,1719,3939,907,3975,872,1979,550,1495,548,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2954054,18108,1013389,13048,498675,12094,710058,14065,260316,8966,459987,12121,11629,2028,2478421,20665,856365,13032,407714,11545,609930,13261,211731,7647,382071,10532,10610,1948,264633,10986,72336,3721,54414,4743,53309,4136,32908,3524,51035,3863,631,494,24614,2922,3392,1075,8222,1778,5866,1145,2147,913,4987,1271,0,200,74989,5218,21310,2415,16290,2627,14572,2085,7332,1484,15097,2041,388,293,111397,5794,59986,3866,12035,1772,26381,2383,6198,1475,6797,1489,0,200,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12556719,35437,4426561,30332,2162711,26683,3034059,33909,1366042,21080,1515646,20742,51700,3861,10145748,41732,3659894,29413,1671744,26347,2481062,29294,1046805,18186,1251436,17549,34807,3273,1276953,24814,338861,10065,261080,10279,285463,11501,225172,10322,163091,8653,3286,1041,189234,7256,56879,3673,53879,4530,47932,3800,10849,1931,19468,2578,227,200,395835,12116,105378,5054,103345,6486,77711,5028,48427,5107,52360,4361,8614,1950,548949,12907,265549,8622,72663,5652,141891,6709,34789,3644,29291,3303,4766,1159,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1394977,12250,513026,9068,211886,7646,365036,8272,120474,5854,183098,6829,1457,468,1057690,12530,391582,8225,147934,6015,283915,8133,90230,5017,142896,5838,1133,421,156502,7281,43848,3624,30487,3198,35496,3038,21144,2828,25459,2669,68,85,37327,3871,15120,2171,7768,1759,9301,1984,1813,786,3290,886,35,59,66081,4572,22467,2152,16509,2260,15236,2308,4259,1239,7434,1673,176,163,77377,4490,40009,3294,9188,1429,21088,2221,3028,864,4019,1004,45,74,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,320350,4069,131512,4174,54117,3252,68847,3143,30178,2108,35556,2360,140,133,246467,4219,101216,3448,39327,2812,54779,2665,23782,1890,27296,2002,67,72,26263,2394,9201,1183,4277,857,4881,982,3165,729,4671,1088,68,109,4073,795,1441,478,984,398,1306,443,0,149,342,234,0,149,23979,2176,8272,1150,6323,1262,5225,1258,1916,597,2241,591,2,149,19568,1772,11382,1278,3206,721,2656,621,1315,515,1006,341,3,149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4116194,17553,1746035,17972,677622,14610,891621,12593,355602,10650,391613,11929,53701,3505,3190412,19380,1343474,15538,507315,13291,711612,11662,270547,8487,315935,10090,41529,3691,374422,12047,131943,5408,67801,4936,76902,4617,54981,4483,40125,3558,2670,777,194457,6908,109477,4659,31447,3548,33024,3273,6417,1638,10456,2112,3636,952,166084,7865,55145,3660,42850,4142,30543,2547,14884,2442,17749,2483,4913,1571,190819,7001,105996,4314,28209,2792,39540,3065,8773,1626,7348,1387,953,734,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3370945,18724,1332764,16487,562118,14767,732201,14918,334652,8800,382951,10304,26259,2476,2441853,17998,925239,15019,397952,11819,553765,12719,247547,7482,298569,8399,18781,1794,330657,11075,112896,5292,57842,4856,61524,3926,53458,4812,43303,3888,1634,602,210545,7468,107449,5012,37950,3917,43140,3472,7433,1254,14198,2038,375,278,197457,7971,87248,5056,37164,3143,33589,3359,15846,2572,19350,2372,4260,1205,190433,8659,99932,5822,31210,2937,40183,3377,10368,1761,7531,1294,1209,497,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,721699,8469,242323,7597,143324,6869,168322,5676,79539,3531,87876,4061,315,239,597203,7904,203654,7086,112576,6087,140767,5151,65730,3261,74168,3866,308,239,62754,3699,17149,1974,14735,2095,13553,1760,9743,1601,7574,1450,0,189,7677,1530,2664,922,1760,653,2120,728,226,273,907,531,0,189,30617,2822,8419,1336,10028,1748,6268,1187,1999,743,3896,945,7,6,23448,2299,10437,1774,4225,1129,5614,1224,1841,721,1331,508,0,189,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2912061,11431,1029592,11342,489926,9548,651817,10152,250876,5627,488869,8310,981,375,2365593,13673,840936,10341,374052,9239,539696,9737,205070,5764,404941,7164,898,372,229662,6860,66635,3433,41261,3066,46637,2867,27192,2359,47937,3368,0,145,55722,3422,18482,1988,15316,1876,13477,1891,1414,654,7033,1050,0,145,142075,5408,45187,3343,39259,2631,26314,2688,9193,1271,22044,2470,78,24,119009,4725,58352,3438,20038,2177,25693,1761,8007,992,6914,1037,5,10,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,289163,5043,91094,4140,50064,4045,63337,3713,45930,3306,37374,3389,1364,586,223552,5346,69847,3990,38191,3518,53405,3607,31998,2797,29229,2734,882,413,28959,2606,8901,1576,4516,1229,4261,934,6866,1423,4024,1087,391,391,6353,1529,834,444,1068,580,1071,786,2412,966,968,398,0,192,18163,2710,6491,1509,4327,1446,2445,741,2478,735,2331,1194,91,120,12136,2070,5021,989,1962,816,2155,761,2176,1039,822,482,0,192,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,999029,11178,322647,8612,213066,8470,270761,8237,90645,5071,101640,5662,270,250,821784,11840,273653,7439,165065,7658,225917,7708,71323,4632,85635,5557,191,220,85555,5047,27786,2641,17542,2807,23996,2775,9059,1372,7093,1519,79,126,19081,2218,4145,1020,7681,1458,4501,983,1329,511,1425,558,0,221,50709,4086,9101,1458,18284,2676,11931,1740,6201,1380,5192,1278,0,221,21900,3156,7962,1651,4494,1461,4416,1221,2733,978,2295,731,0,221,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
