GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001MA,C08528_001EA,C08528_002MA,C08528_002EA,C08528_003MA,C08528_003EA,C08528_004MA,C08528_004EA,C08528_005EA,C08528_005MA,C08528_006MA,C08528_006EA,C08528_007MA,C08528_007EA,C08528_008MA,C08528_008EA,C08528_009MA,C08528_009EA,C08528_010EA,C08528_010MA,C08528_011EA,C08528_011MA,C08528_012MA,C08528_012EA,C08528_013MA,C08528_013EA,C08528_014MA,C08528_014EA,C08528_015EA,C08528_015MA,C08528_016EA,C08528_016MA,C08528_017EA,C08528_017MA,C08528_018MA,C08528_018EA,C08528_019EA,C08528_019MA,C08528_020MA,C08528_020EA,C08528_021EA,C08528_021MA,C08528_022EA,C08528_022MA,C08528_023EA,C08528_023MA,C08528_024MA,C08528_024EA,C08528_025MA,C08528_025EA,C08528_026EA,C08528_026MA,C08528_027EA,C08528_027MA,C08528_028EA,C08528_028MA,C08528_029MA,C08528_029EA,C08528_030MA,C08528_030EA,state
0400000US45,2112333,18257,1662541,18304,334898,8220,112090,5702,2804,907,1748898,20301,1388284,18396,283382,8071,75496,5001,1736,750,198772,8218,160352,7353,26316,2631,11671,2253,433,328,10654,1718,8399,1526,2057,725,198,188,0,189,73303,4894,51182,4652,17744,1932,4167,1095,210,214,80706,4303,54324,3653,5399,1225,20558,1926,425,252,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435764,6340,334506,6501,63739,3252,36102,2420,1417,471,352024,6258,279880,6335,52133,3280,19277,1912,734,335,35965,2702,27732,2314,6054,1127,1907,483,272,224,3355,1141,2883,1003,276,279,182,282,14,22,19450,2195,13398,1828,4062,993,1912,411,78,102,24970,2293,10613,1474,1214,502,12824,1331,319,164,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3002764,19872,2403879,20703,402920,9941,192222,6624,3743,879,2526427,23212,2044570,20968,354231,9573,125600,5398,2026,597,268957,11226,212016,10172,34803,2823,21246,2660,892,482,23973,2829,21151,2643,1951,645,871,490,0,189,72010,5311,58997,4999,6943,1268,5873,1088,197,209,111397,5794,67145,4079,4992,1477,38632,3614,628,317,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12559656,35659,10048690,42391,1691236,26338,801138,15770,18592,2652,10153731,41239,8203991,38679,1426044,24268,511554,13889,12142,2141,1278449,25294,1028033,23319,158874,8779,89461,6759,2081,744,187955,7360,158298,7180,23445,2607,5990,1403,222,260,390572,11608,306470,10886,53257,3841,30014,3271,831,404,548949,12907,351898,11109,29616,2910,164119,7261,3316,832,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1393568,12637,1126599,13785,200753,6708,63507,3707,2709,998,1058763,12415,863752,12358,159901,6178,34103,2685,1007,417,156168,7326,131154,6837,19734,2276,4865,1070,415,443,36550,3716,28987,3196,7132,1615,413,356,18,36,64710,4599,51859,4458,9782,1358,3007,668,62,78,77377,4490,50847,3850,4204,1034,21119,2411,1207,705,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,319961,4755,247347,5172,45059,3095,26867,2162,688,297,245290,4807,191541,5101,37963,2891,15493,1560,293,188,27115,2412,21996,2325,2741,639,2196,580,182,218,3788,775,3053,722,649,337,86,92,0,189,24200,2225,19318,2106,2392,784,2424,679,66,77,19568,1772,11439,1422,1314,466,6668,1092,147,104,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4005675,20484,2973460,20965,836649,13701,189762,6644,5804,1378,3168066,21316,2365470,20849,688138,13389,111125,4791,3333,883,353555,12529,272480,10481,62043,3929,18299,2511,733,531,129257,6426,95433,5890,31459,2970,2241,719,124,101,163978,7853,116719,6753,35368,2924,11481,2358,410,306,190819,7001,123358,5006,19641,2081,46616,3993,1204,808,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3322759,19821,2565179,18825,559394,11277,191950,6650,6236,1132,2405922,19059,1874203,20039,415860,8901,112847,5243,3012,746,326122,11198,256471,10477,52157,4254,16744,1961,750,404,206777,7288,164574,6269,38485,3975,3592,849,126,152,193505,7563,147910,6462,33859,2906,11169,1710,567,306,190433,8659,122021,6659,19033,2144,47598,3387,1781,593,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,705487,9511,542605,10031,130963,4957,31367,2876,552,375,584455,8762,451855,8747,112049,5092,20213,2277,338,222,60295,3777,46831,3515,10937,1722,2527,792,0,189,6419,1393,5002,1232,1340,660,77,128,0,189,30870,2994,24549,2691,4499,1086,1678,677,144,210,23448,2299,14368,1913,2138,699,6872,1270,70,101,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2867776,12108,2368125,12391,345471,6844,148350,4457,5830,748,2323902,13884,1958627,13275,275613,5628,86609,3378,3053,622,227738,6717,187619,6116,28335,2364,10978,1266,806,437,54669,3303,41836,3016,11910,1749,857,540,66,108,142458,5409,107199,4701,24014,2198,10681,1428,564,255,119009,4725,72844,3691,5599,906,39225,2385,1341,362,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,297812,5401,218125,5790,61522,3577,17631,2246,534,291,229309,5476,171571,5231,47478,3018,10032,1631,228,202,31149,2509,22704,2030,7148,1673,1264,575,33,56,5945,1470,4731,1262,1065,567,77,116,72,119,19273,2745,12210,2143,4812,1499,2251,1057,0,189,12136,2070,6909,1630,1019,413,4007,1077,201,158,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,999433,11296,685528,11858,219072,8291,93276,5151,1557,755,822215,11832,575105,11543,182545,7369,64041,4208,524,246,85735,5052,56514,4232,20638,2622,8200,1544,383,337,19032,2216,11185,1764,4985,1100,2862,865,0,189,50551,3999,33084,3237,8765,1346,8227,1753,475,600,21900,3156,9640,1996,2139,861,9946,1796,175,212,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
