GEO_ID,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M,NAME,B16004_001MA,B16004_001EA,B16004_002MA,B16004_002EA,B16004_003EA,B16004_003MA,B16004_004EA,B16004_004MA,B16004_005EA,B16004_005MA,B16004_006EA,B16004_006MA,B16004_007MA,B16004_007EA,B16004_008MA,B16004_008EA,B16004_009EA,B16004_009MA,B16004_010EA,B16004_010MA,B16004_011EA,B16004_011MA,B16004_012EA,B16004_012MA,B16004_013MA,B16004_013EA,B16004_014MA,B16004_014EA,B16004_015EA,B16004_015MA,B16004_016EA,B16004_016MA,B16004_017EA,B16004_017MA,B16004_018MA,B16004_018EA,B16004_019MA,B16004_019EA,B16004_020EA,B16004_020MA,B16004_021MA,B16004_021EA,B16004_022EA,B16004_022MA,B16004_023EA,B16004_023MA,B16004_024MA,B16004_024EA,B16004_025MA,B16004_025EA,B16004_026MA,B16004_026EA,B16004_027EA,B16004_027MA,B16004_028EA,B16004_028MA,B16004_029MA,B16004_029EA,B16004_030MA,B16004_030EA,B16004_031EA,B16004_031MA,B16004_032MA,B16004_032EA,B16004_033EA,B16004_033MA,B16004_034EA,B16004_034MA,B16004_035MA,B16004_035EA,B16004_036EA,B16004_036MA,B16004_037MA,B16004_037EA,B16004_038EA,B16004_038MA,B16004_039EA,B16004_039MA,B16004_040MA,B16004_040EA,B16004_041EA,B16004_041MA,B16004_042EA,B16004_042MA,B16004_043MA,B16004_043EA,B16004_044EA,B16004_044MA,B16004_045EA,B16004_045MA,B16004_046EA,B16004_046MA,B16004_047EA,B16004_047MA,B16004_048MA,B16004_048EA,B16004_049EA,B16004_049MA,B16004_050EA,B16004_050MA,B16004_051MA,B16004_051EA,B16004_052EA,B16004_052MA,B16004_053EA,B16004_053MA,B16004_054EA,B16004_054MA,B16004_055EA,B16004_055MA,B16004_056EA,B16004_056MA,B16004_057MA,B16004_057EA,B16004_058MA,B16004_058EA,B16004_059EA,B16004_059MA,B16004_060EA,B16004_060MA,B16004_061EA,B16004_061MA,B16004_062MA,B16004_062EA,B16004_063MA,B16004_063EA,B16004_064EA,B16004_064MA,B16004_065EA,B16004_065MA,B16004_066EA,B16004_066MA,B16004_067EA,B16004_067MA,state
0400000US13,9565500,4170,1853054,4563,1560215,9400,204816,7193,161872,7536,30670,3254,9899,1814,2375,1320,36502,4756,31331,4329,3250,1544,1832,1009,89,115,35502,3614,26150,3108,6717,1712,2539,1038,96,159,16019,4009,13579,3733,2111,1276,315,255,14,18,6409687,4698,5445535,17853,533659,10664,246221,9019,108719,6770,128488,8058,50231,5353,198389,11810,139561,9166,39639,4311,15369,3048,3820,1726,162264,7273,79426,5198,49818,4511,27609,3311,5411,1798,69840,6999,47868,6136,15147,3324,6064,1457,761,671,1302759,3797,1222043,4734,30735,2237,13348,1843,7092,1177,5118,1282,5177,1683,25527,2998,15439,2164,3642,1075,3516,1062,2930,1347,19993,1896,5115,1290,5487,1333,6396,1195,2995,1010,4461,1539,2103,741,707,493,734,608,917,1093,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1339510,710,219113,890,173630,3787,6841,1492,5477,1375,1320,701,44,73,0,182,2230,925,1910,885,226,189,94,155,0,182,36093,3240,25814,3309,7727,1596,2235,695,317,339,319,319,258,305,61,100,0,182,0,182,883244,765,649005,8007,23672,3175,15704,2594,5735,1746,1871,766,362,366,12343,2047,7875,1253,3580,1424,820,419,68,114,195292,7200,99755,5610,63005,4252,29784,3604,2748,732,2932,1100,2375,928,517,455,40,60,0,182,237153,630,167477,3760,1501,541,1002,529,224,195,145,114,130,167,3183,887,1971,567,1015,530,197,211,0,182,64788,3312,20499,2618,20618,2460,19012,2266,4659,1049,204,172,60,79,35,63,109,150,0,182,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1543083,1127,320334,1607,287663,3441,26813,2932,21675,2834,3716,1277,1373,758,49,82,2951,1199,2360,1168,404,289,187,175,0,193,1322,762,1139,688,183,187,0,193,0,193,1585,799,1344,734,241,196,0,193,0,193,979485,2189,865758,5980,83209,4412,49278,3710,12373,1896,14532,1989,7026,1984,12662,2510,9519,2131,2262,965,881,649,0,193,11377,1851,6858,1731,3844,1357,594,336,81,100,6479,1693,3567,1230,2371,1020,472,429,69,75,243264,1814,231574,1966,7214,1144,3034,770,1593,722,1532,756,1055,533,2532,833,1787,637,732,492,13,24,0,193,1339,512,532,328,291,232,401,436,115,208,605,368,436,252,87,143,82,109,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12080329,2724,2180519,3148,1648768,9280,384435,7864,323528,8122,41748,3574,16811,2217,2348,803,80946,5578,70140,5291,8536,1668,2164,708,106,82,40626,3770,31452,3221,5922,1154,2627,858,625,440,25744,4408,20629,3370,2698,1012,1710,1369,707,653,8071585,2720,6104039,17823,1142865,12135,620881,11459,220884,7359,224719,8177,76381,5651,470653,12080,303390,9137,107822,5925,51078,4576,8363,1680,263653,8746,157002,5998,66991,4718,32522,3088,7138,1671,90375,7343,61656,5447,19473,3131,7412,1756,1834,1040,1828225,2104,1547336,6599,106344,2554,30507,2394,25062,2166,27278,2747,23497,2697,112159,5773,51088,3570,26063,2698,27414,2908,7594,1534,52917,2476,21227,2204,15038,1842,10521,1466,6131,1398,9469,1741,3270,767,2266,883,2717,976,1216,1001,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6200471,2345,1160525,2939,1046088,5884,70669,3994,57531,3567,8286,2116,3896,1164,956,642,25372,3346,16430,2912,6227,1402,2139,697,576,317,12252,2009,9376,1953,2175,806,593,327,108,141,6144,2261,5175,2089,585,370,384,380,0,189,4074622,3316,3708762,9072,196668,5524,100412,5731,39982,3430,44013,3511,12261,2713,85292,6548,64089,5182,17402,2693,3136,891,665,454,64858,4194,30512,3091,20487,2254,10742,1951,3117,888,19042,3616,13430,2579,4336,1492,1231,595,45,75,965324,2458,923734,2807,15374,1633,7223,1195,3153,762,3293,901,1705,584,19087,2243,12091,1794,4274,1037,2206,737,516,398,5711,1010,2078,552,1512,661,1185,483,936,452,1418,787,786,465,422,363,44,74,166,198,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2928815,2196,533669,2217,482507,4119,30896,2362,23789,2337,4502,1186,2338,801,267,220,9076,1781,7344,1583,1094,545,595,356,43,74,7240,1154,4454,1150,1966,765,675,425,145,160,3950,1560,3159,1545,617,400,174,186,0,155,1893994,2135,1732048,6223,81765,3512,41291,3319,14256,1613,17211,2185,9007,1719,32248,4160,22478,3337,5784,1542,3094,1370,892,734,36548,2760,13675,2152,13167,1863,6655,1324,3051,1326,11385,1906,5603,1320,3034,1094,2226,1039,522,438,501152,1609,489029,1662,4546,815,2105,605,576,279,508,324,1357,540,4486,1031,3373,862,665,424,377,283,71,116,2544,800,518,309,811,559,897,482,318,274,547,289,318,192,25,30,204,233,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2714575,2159,523168,2841,450515,4982,55673,3904,45582,3650,8489,1748,1212,402,390,356,6084,1382,5024,1289,725,374,282,190,53,68,9163,1375,6468,1105,2357,776,254,198,84,134,1733,697,1223,621,114,186,396,468,0,168,1765355,2443,1540323,5878,143100,4402,74459,4116,30923,2820,27612,2525,10106,2184,27026,3048,21504,2740,3847,939,1399,508,276,364,39756,2683,18687,2185,12289,1636,6490,1208,2290,898,15150,2650,10126,2152,2418,833,2458,968,148,225,426052,1831,404649,1938,8918,1289,4121,860,2350,682,1535,584,912,401,6798,1346,4419,892,915,463,836,694,628,426,5228,932,1960,779,1228,554,1363,459,677,352,459,351,245,267,150,148,64,77,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4151726,2323,737217,3088,688421,4959,29515,2508,23626,2716,3567,981,1896,716,426,365,9742,2039,7170,1810,1312,627,1080,554,180,156,4298,985,2878,907,1196,484,224,209,0,187,5241,2819,2982,2001,1616,1411,643,1042,0,187,2740381,2936,2586455,7244,75032,4559,38035,3665,16103,2307,16794,2368,4100,1179,39400,3595,29525,2963,7355,1492,1726,759,794,487,25246,2440,12339,1722,7656,1412,3883,1139,1368,783,14248,3176,7999,1980,3587,1411,1642,851,1020,731,674128,2512,657058,2975,4436,714,2491,678,1095,412,451,294,399,240,7809,1520,4764,1105,2063,849,757,464,225,236,4158,1233,2027,977,901,498,1024,819,206,189,667,364,215,204,163,201,289,243,0,187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4365879,3118,811340,3599,755640,4964,32957,4385,23736,3789,7098,2376,1985,988,138,155,10264,2008,9260,1905,698,424,238,211,68,113,10831,2089,8738,2016,2039,658,54,93,0,204,1648,827,1318,630,330,429,0,204,0,204,2900931,3741,2665647,9053,110575,5358,59199,3923,20808,2790,22547,3094,8021,1989,71078,5377,59394,4469,8563,1868,2932,1025,189,194,43168,3401,20086,2523,10268,1745,9756,1882,3058,986,10463,2675,6403,1701,2680,1109,1062,567,318,426,653608,2631,588386,4069,10845,1166,6035,956,1989,604,1916,554,905,480,47514,3457,38311,3025,7483,1288,1613,510,107,177,6220,949,1384,549,811,433,2446,786,1579,684,643,437,551,419,92,121,0,204,0,204,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1265476,1097,192007,1632,182011,2671,1956,738,1797,740,22,31,137,159,0,163,4616,1219,4121,1128,371,320,124,165,0,163,1116,682,838,637,138,181,82,105,58,105,2308,1352,1377,646,824,847,107,106,0,163,822901,1874,777725,3389,7817,1259,6379,1152,1143,596,295,241,0,163,26567,2433,20683,1860,4584,1265,1300,542,0,163,5778,1099,3211,1083,1273,638,1137,521,157,168,5014,2106,2231,634,2204,1537,384,328,195,213,250568,1086,228740,2429,932,370,788,345,61,81,9,14,74,125,19110,2264,14597,1975,3653,745,788,321,72,97,1198,392,153,105,541,350,389,264,115,151,588,331,494,326,94,109,0,163,0,163,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5639774,1385,981105,1740,799945,5984,98133,3993,79362,4103,11922,2122,5936,1237,913,435,37716,3859,32213,3669,3660,1043,1732,766,111,133,26557,2729,22151,2760,3044,793,1317,474,45,75,18754,3453,16268,3247,1436,719,916,505,134,216,3811684,2189,3049811,12227,322884,5371,149333,6639,64083,4506,81851,4567,27617,3072,194178,9131,143170,7896,34924,3401,12409,2135,3675,1530,155504,5968,95479,5211,36719,3332,18989,2141,4317,1375,89307,7487,69531,6101,15306,2669,3671,1317,799,534,846985,2002,745460,3964,22279,1582,8817,1452,4517,1134,4506,1023,4439,1537,38484,3510,22263,2713,6860,1181,5991,1228,3370,1095,31374,1884,10944,1474,7646,1233,8678,1152,4106,977,9388,1635,5725,1390,1251,536,1249,528,1163,534,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6429039,1071,1021811,1037,793418,7332,105837,4666,87232,4450,12775,2512,4718,1199,1112,523,73812,5443,62590,5300,8766,2164,2362,909,94,152,35124,2930,26639,2703,6243,1819,1899,723,343,263,13620,2877,11786,2596,1412,717,347,263,75,124,4363002,1675,3286952,16982,407391,5879,229904,8042,70621,5032,69769,5032,37097,4314,400501,14198,266960,10341,83053,6064,41861,4032,8627,2178,207195,6600,106721,5820,58231,4210,30421,3042,11822,2261,60963,5448,41139,3815,13213,2253,5620,1740,991,621,1044226,1463,872999,5665,37007,1396,10111,1500,7487,1186,9904,1298,9505,1741,101434,4871,46598,3691,20967,2227,23255,2553,10614,1627,28057,1594,5050,1172,4435,900,10270,1458,8302,1439,4729,1127,2078,710,1214,548,1093,632,344,256,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9351921,1954,1637169,2569,1462785,6834,67675,4797,54395,4230,8951,1775,3975,1155,354,274,45031,4147,37605,3996,4547,1176,2296,713,583,471,23202,2609,17499,2351,3933,1191,1770,838,0,167,38476,4263,34241,4220,3053,791,999,495,183,195,6144111,2846,5540859,12445,184908,6501,110206,5058,35605,3204,27393,2967,11704,2651,176312,8304,121689,6239,36873,3467,15521,2369,2229,1044,114249,5765,61191,4881,35841,3235,14901,2457,2316,1029,127783,8004,75913,5647,30803,3577,15141,2541,5926,1401,1570641,2059,1462307,4816,21830,1542,13442,1349,4173,789,2069,688,2146,583,51686,3452,29139,2736,11090,1563,8143,1602,3314,967,16331,1400,7204,1058,4009,852,3014,762,2104,815,18487,2313,5826,1277,5238,1224,3026,881,4397,1212,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5138667,2207,931971,2479,802308,5908,50038,2846,39200,2925,8087,1710,2215,613,536,381,15497,2422,13112,2407,1693,632,455,202,237,165,35107,2918,21305,2801,8331,1759,5017,2131,454,363,29021,4033,21415,3558,5734,2314,1872,853,0,143,3401738,2490,2987378,9432,136177,4451,65686,4576,30050,3046,29228,3535,11213,2064,72497,5479,55972,4390,12092,2385,3874,914,559,366,127208,3852,64856,4026,33794,2885,20361,2871,8197,1884,78478,5253,41588,3865,23364,3203,11016,2237,2510,1142,804958,1785,760584,2952,7415,1089,3266,839,1693,605,898,478,1558,758,16922,1946,10296,1221,2567,727,2870,914,1189,605,12353,1435,2214,819,2606,808,3519,1059,4014,910,7684,1196,3343,817,1104,504,1553,623,1684,715,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2803484,2535,539158,2531,517375,3597,15226,2558,10573,2024,2730,1051,1685,687,238,365,2445,1048,1951,942,207,222,287,293,0,207,3461,1111,2930,1050,295,305,236,257,0,207,651,420,566,407,85,117,0,207,0,207,1823365,2423,1743762,5403,49471,4394,22741,2638,9995,1950,13267,2319,3468,1367,12082,2306,8415,1846,2955,1077,712,441,0,207,12303,1425,5715,1334,3984,1046,2177,953,427,400,5747,1649,4575,1516,805,354,335,202,32,55,440961,1797,432932,1692,2850,894,1641,673,344,254,507,403,358,254,2835,934,1745,574,763,523,327,292,0,207,1751,551,280,170,411,377,798,496,262,295,593,439,154,138,353,358,86,140,0,207,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5709302,2818,1018196,3447,948700,5428,36342,3674,29694,3406,4472,1222,1835,638,341,218,15878,2880,12230,1955,1600,622,1606,948,442,259,10739,1656,8073,1378,1838,644,752,475,76,121,6537,2383,4503,1872,1330,745,704,589,0,182,3740158,3094,3495581,7848,103955,4044,58325,3736,19500,2088,16078,2261,10052,2697,64994,4984,49205,4548,10942,1806,4311,1257,536,474,51967,3621,28775,2709,13500,1747,7992,1772,1700,747,23661,4149,14718,2915,5999,2232,1819,944,1125,668,950948,2196,923198,2607,8725,1105,4513,705,1181,518,1585,627,1446,513,11264,1606,7534,1115,1962,625,1417,590,351,319,6346,1206,2790,725,897,447,1547,745,1112,595,1415,601,527,245,140,140,653,537,95,155,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,972529,1021,165807,1413,157795,2323,3430,1109,2842,1029,528,423,60,75,0,165,1661,677,1510,635,151,138,0,165,0,165,832,550,793,545,10,13,29,44,0,165,2089,842,904,296,1020,732,165,152,0,165,627791,1485,599688,2803,9304,1721,6567,1672,1123,496,1324,652,290,277,9084,1673,7986,1666,873,404,225,184,0,165,3683,1130,2077,888,1505,763,101,94,0,165,6032,1265,5154,1123,724,426,154,239,0,165,178931,1106,173936,1317,1499,579,964,386,426,368,109,119,0,165,2360,630,2156,613,141,113,39,46,24,31,378,266,263,185,115,194,0,165,0,165,758,267,671,256,87,80,0,165,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765526,1374,339966,1764,295256,3264,34131,2470,26587,2786,5446,1394,2040,843,58,97,3255,1088,2212,987,951,767,92,101,0,155,4342,947,2236,767,1296,637,765,545,45,83,2982,1122,1893,834,1063,636,26,44,0,155,1146869,1854,1008960,4398,91138,3089,43446,3217,18146,2159,22328,2308,7218,1452,16736,2269,12079,1699,3382,1359,809,387,466,401,20374,1911,8479,1551,6182,1301,4472,1285,1241,604,9661,2236,5491,1426,2430,987,1457,670,283,235,278691,1481,265805,1290,5907,893,2494,586,1366,646,924,388,1123,564,4223,829,3528,709,306,200,92,94,297,292,2039,663,1008,460,338,285,239,245,454,322,717,493,625,484,0,155,92,110,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
