GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002MA,B21005_002EA,B21005_003MA,B21005_003EA,B21005_004EA,B21005_004MA,B21005_005EA,B21005_005MA,B21005_006MA,B21005_006EA,B21005_007MA,B21005_007EA,B21005_008MA,B21005_008EA,B21005_009EA,B21005_009MA,B21005_010EA,B21005_010MA,B21005_011EA,B21005_011MA,B21005_012MA,B21005_012EA,B21005_013MA,B21005_013EA,B21005_014MA,B21005_014EA,B21005_015EA,B21005_015MA,B21005_016EA,B21005_016MA,B21005_017MA,B21005_017EA,B21005_018MA,B21005_018EA,B21005_019MA,B21005_019EA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022EA,B21005_022MA,B21005_023MA,B21005_023EA,B21005_024MA,B21005_024EA,B21005_025EA,B21005_025MA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030EA,B21005_030MA,B21005_031EA,B21005_031MA,B21005_032EA,B21005_032MA,B21005_033EA,B21005_033MA,B21005_034MA,B21005_034EA,state
0400000US37,6164168,5678,2232082,7334,62588,4829,50763,4615,47202,4390,3561,1009,11825,1942,2169494,8693,1614160,13642,1449858,14078,164302,9400,555334,12460,2660432,6855,172250,6776,144223,5729,137957,5773,6266,1235,28027,2632,2488182,8660,1987529,14747,1886002,14307,101527,5830,500653,11910,1271654,4200,124862,4514,75322,3686,72100,3679,3222,754,49540,3094,1146792,5852,705875,10043,677917,9852,27958,2825,440917,9862,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,471677,1874,202167,2570,5767,1273,4969,1244,4921,1240,48,82,798,404,196400,2540,162201,3342,156942,3386,5259,1479,34199,2347,174059,2256,11687,1917,10697,1812,10232,1784,465,305,990,343,162372,2929,141236,3758,138486,3593,2750,714,21136,1892,95451,1247,7940,946,5124,788,4945,766,179,141,2816,578,87511,1437,63376,2142,62444,2091,932,323,24135,1836,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7137202,3397,2569559,5068,56578,3608,49527,3310,46387,3486,3140,981,7051,1438,2512981,5989,1970399,12051,1787083,12342,183316,6611,542582,10805,2973566,4874,186105,6459,159028,5373,151877,5382,7151,1272,27077,2876,2787461,8497,2252613,12451,2143633,12854,108980,4751,534848,10034,1594077,2670,137562,5275,83713,4222,79697,3897,4016,946,53849,3073,1456515,5804,935076,9554,903837,9418,31239,2346,521439,8069,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2356451,2790,915186,3614,29289,2842,24751,2325,23032,2270,1719,546,4538,1258,885897,4362,658191,6798,610238,6095,47953,2858,227706,5959,956528,3300,65587,3295,55666,3113,52955,3020,2711,760,9921,1289,890941,4510,691410,6159,662092,6312,29318,2240,199531,4789,484737,1961,54091,2819,31264,2309,30371,2287,893,360,22827,2007,430646,3319,259311,4863,250580,4482,8731,1472,171335,4489,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2506080,2196,915843,3443,21126,2457,16506,2048,15055,1922,1451,629,4620,1049,894717,4425,695311,7860,633648,8498,61663,5013,199406,7156,1044068,3571,60928,3808,50169,3585,46677,3315,3492,1037,10759,1563,983140,5255,799968,8463,756681,9108,43287,3578,183172,6578,546169,1891,57345,3112,33219,2581,30435,2371,2784,837,24126,1975,488824,3372,299426,5908,285358,5909,14068,1661,189398,5284,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7925990,3374,2862057,4404,50857,3756,42022,3841,38759,3662,3263,1016,8835,1533,2811200,5880,2128178,11730,1936340,13112,191838,7831,683022,10572,3274269,3918,170403,5443,147705,5244,140170,5067,7535,1214,22698,1771,3103866,7051,2532032,11602,2404113,11473,127919,6164,571834,10444,1789664,2672,130459,4237,81582,3929,77686,3805,3896,774,48877,3117,1659205,4779,1114251,7771,1073016,7967,41235,2673,544954,7495,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,671423,1282,255590,1572,4295,1175,3160,1007,3105,1010,55,98,1135,659,251295,1973,192541,4444,175161,4522,17380,2378,58754,3824,271796,1432,10849,1622,9586,1489,9277,1510,309,222,1263,521,260947,2091,215421,3892,205540,3981,9881,1686,45526,3763,144037,799,10237,1688,6341,1348,6091,1323,250,176,3896,1026,133800,1870,93470,3409,90330,3281,3140,934,40330,3212,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2984998,3402,1094437,5477,30725,3541,25520,3317,23082,3152,2438,890,5205,1283,1063712,5830,794780,8441,705894,8390,88886,4848,268932,8206,1248649,4964,94581,5357,76053,4797,74240,4728,1813,670,18528,2214,1154068,6988,910813,11006,862096,11974,48717,4049,243255,8633,641912,2114,68991,3675,40919,3301,38836,3215,2083,676,28072,2436,572921,4518,331637,7536,315444,7769,16193,2019,241284,6399,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,511913,1850,195904,2266,5340,1227,4591,1092,4585,1090,6,10,749,406,190564,2574,155561,3077,146595,3092,8966,1151,35003,2893,202294,2259,13848,1535,11679,1388,11415,1374,264,214,2169,838,188446,2799,162809,3595,157247,3792,5562,1209,25637,2121,113715,1131,10190,1340,7159,1154,6859,1152,300,226,3031,699,103525,1608,75871,2485,74369,2410,1502,592,27654,2085,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4071540,3991,1485468,5356,33715,3446,27739,3143,25898,3044,1841,785,5976,1505,1451753,5708,1097743,9722,999007,10603,98736,5463,354010,9542,1729433,4274,111393,5252,90195,4895,85908,4875,4287,1294,21198,2823,1618040,6144,1261892,9506,1201207,10519,60685,4453,356148,8546,856639,3053,87474,3926,49371,3355,46094,3449,3277,985,38103,3067,769165,4924,456962,7979,442067,7967,14895,1559,312203,6845,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16942401,7446,6692705,10640,188015,7342,156330,6535,145514,6624,10816,2069,31685,3235,6504690,11541,4810468,24204,4433491,23958,376977,14152,1694222,21270,7198394,8962,406461,9485,347015,9215,332598,9407,14417,2162,59446,4071,6791933,14976,5402656,22124,5181208,22235,221448,9373,1389277,16345,3051302,4915,268834,7827,169742,5209,162803,5073,6939,1323,99092,5176,2782468,8720,1785113,13034,1721155,12895,63958,4772,997355,12109,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1772766,1895,780237,3296,11287,1933,10123,1857,9829,1809,294,225,1164,539,768950,4021,605346,8683,575917,8624,29429,2589,163604,7152,708923,2932,27640,2428,23670,2273,22664,2156,1006,439,3970,796,681283,3944,549200,5805,534710,6507,14490,2073,132083,4906,283606,1344,19784,1889,12816,1437,11769,1331,1047,559,6968,1374,263822,2367,175477,4242,170593,4329,4884,1209,88345,3714,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,395542,1022,137942,1215,2093,632,1626,532,1605,539,21,35,467,348,135849,1278,103882,2229,97348,2362,6534,1289,31967,2037,160002,1057,8350,1253,6723,1121,6623,1106,100,125,1627,513,151652,1552,128397,2315,124924,2521,3473,899,23255,2098,97598,931,8105,1182,6468,1039,6231,1007,237,183,1637,507,89493,1648,64565,1866,63280,1889,1285,364,24928,1700,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5206493,6830,1915080,7028,78171,4824,68755,4399,65001,4309,3754,1018,9416,1600,1836909,8187,1397571,11557,1278900,11160,118671,7163,439338,10220,2232239,6310,217500,6933,193141,6468,186120,6624,7021,1458,24359,2392,2014739,8360,1658638,10378,1594729,10346,63909,4507,356101,8696,1059174,3377,134343,4718,97228,3898,93719,3973,3509,745,37115,3117,924831,5862,619371,8104,596820,8519,22551,2315,305460,6738,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4476249,3965,1683479,4915,53400,3998,44296,3572,41306,3521,2990,928,9104,1827,1630079,5432,1247010,11785,1140182,12621,106828,5741,383069,10209,1865597,3718,136010,6108,114540,6077,109880,5896,4660,951,21470,2205,1729587,6665,1401102,10176,1337413,10461,63689,4005,328485,7533,927173,2899,105762,4094,64653,3299,62064,3346,2589,761,41109,2920,821411,4760,529752,7695,510381,7655,19371,1898,291659,7213,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1127502,2128,381779,2853,8461,1537,6718,1372,5961,1359,757,471,1743,877,373318,3144,257170,5396,227588,5373,29582,3200,116148,4783,476674,2879,31419,2935,24803,2505,23409,2458,1394,606,6616,1623,445255,3416,318028,4964,299590,4967,18438,2337,127227,4303,269049,1424,22884,2356,10802,1659,10329,1517,473,432,12082,1510,246165,2555,128013,3078,123924,3334,4089,1007,118152,2849,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3575885,2891,1284547,3219,26530,2538,23089,2361,21439,2207,1650,551,3441,918,1258017,3929,1037926,7980,976978,8341,60948,3609,220091,6472,1494148,3012,74362,3425,64560,3373,62042,3273,2518,566,9802,1268,1419786,4478,1210209,6965,1168943,7531,41266,3243,209577,6316,797190,1960,63623,2908,40292,2430,38456,2370,1836,548,23331,1710,733567,3377,510326,5607,496894,5560,13432,1151,223241,4947,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,361888,2868,138584,3213,5788,1678,5359,1661,5128,1648,231,264,429,271,132796,3477,103016,3769,96283,3740,6733,1481,29780,3119,141657,2909,11028,1388,9944,1329,9761,1329,183,163,1084,403,130629,3123,113584,3481,108296,3825,5288,1407,17045,1523,81647,1307,8995,1342,6361,1092,5980,1092,381,311,2634,696,72652,1853,49780,2725,48713,2654,1067,653,22872,2084,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2108714,524,774774,4029,4180,1243,3251,1078,2666,929,585,406,929,667,770594,4159,467665,7675,341620,8475,126045,6403,302929,6812,903077,4014,15321,2464,10577,1877,9583,1728,994,534,4744,1303,887756,4361,592168,7073,503063,7894,89105,5467,295588,6977,430863,15,13912,2001,3446,877,3059,803,387,268,10466,1841,416951,2000,142291,5179,127011,4906,15280,2028,274660,5143,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
