GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001EA,B17010_001MA,B17010_002MA,B17010_002EA,B17010_003EA,B17010_003MA,B17010_004EA,B17010_004MA,B17010_005MA,B17010_005EA,B17010_006MA,B17010_006EA,B17010_007MA,B17010_007EA,B17010_008EA,B17010_008MA,B17010_009EA,B17010_009MA,B17010_010MA,B17010_010EA,B17010_011MA,B17010_011EA,B17010_012EA,B17010_012MA,B17010_013MA,B17010_013EA,B17010_014EA,B17010_014MA,B17010_015EA,B17010_015MA,B17010_016MA,B17010_016EA,B17010_017EA,B17010_017MA,B17010_018MA,B17010_018EA,B17010_019EA,B17010_019MA,B17010_020EA,B17010_020MA,B17010_021MA,B17010_021EA,B17010_022EA,B17010_022MA,B17010_023EA,B17010_023MA,B17010_024MA,B17010_024EA,B17010_025EA,B17010_025MA,B17010_026EA,B17010_026MA,B17010_027EA,B17010_027MA,B17010_028EA,B17010_028MA,B17010_029MA,B17010_029EA,B17010_030EA,B17010_030MA,B17010_031EA,B17010_031MA,B17010_032EA,B17010_032MA,B17010_033EA,B17010_033MA,B17010_034EA,B17010_034MA,B17010_035MA,B17010_035EA,B17010_036EA,B17010_036MA,B17010_037EA,B17010_037MA,B17010_038EA,B17010_038MA,B17010_039EA,B17010_039MA,B17010_040MA,B17010_040EA,B17010_041EA,B17010_041MA,state
0400000US31,469797,5176,40094,2881,13882,1548,9360,1298,1755,514,3486,776,4119,848,4522,808,26212,2356,5178,1094,4402,1016,1200,584,786,435,2416,769,776,318,21034,2286,19185,2011,3501,880,6136,1285,9548,1428,1849,669,429703,5195,355544,5284,151102,3358,27956,2018,33995,2101,89151,2753,204442,4013,74159,3670,24214,2203,13794,1524,2723,833,1662,521,9409,1357,10420,1448,49945,2659,31341,2311,5066,1060,4602,1075,21673,2091,18604,1501,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,15723,1734,2089,699,6262,1422,7372,1140,11021,1477,45369,3673,8295,1669,6500,1523,1276,536,2298,907,2926,873,1795,607,37074,3276,31216,3034,4102,1002,8329,1552,18785,2512,5858,1427,587242,9256,429996,7903,172538,5859,31728,2647,34659,2758,106151,4826,257458,6779,157246,5712,55168,3569,28993,2977,6568,1309,4440,998,17985,2541,26175,2468,102078,4823,56220,4214,7560,1283,8661,1450,39999,3668,45858,2747,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,2372,686,548,417,758,399,1066,432,2928,768,11835,1762,1316,488,878,421,297,268,109,111,472,266,438,232,10519,1588,9417,1530,1771,651,2208,743,5438,1274,1102,389,324338,6142,263644,6744,94593,3898,16565,1887,14986,1837,63042,3168,169051,4935,60694,4205,19625,2526,10072,1642,2563,922,559,396,6950,1369,9553,1719,41069,3101,21684,2199,3559,1011,1088,458,17037,1864,19385,2094,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,40237,3362,5589,1277,14803,2073,19845,2349,25825,2625,112080,5626,17908,2285,13554,1941,2903,1010,2949,893,7702,1525,4354,1117,94172,5482,81694,5227,13570,2357,19781,2624,48343,4248,12478,1451,2027744,14882,1565999,12674,691793,8471,131868,5283,118577,5693,441348,7679,874206,9475,461745,11400,138332,6320,61083,4731,11606,1602,7026,1623,42451,3913,77249,3958,323413,9374,161731,6714,21442,2171,19295,2426,120994,6335,161682,6536,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,19970,2393,2634,782,6948,1436,10388,2013,9835,1526,42267,3390,8360,1331,5466,1256,971,463,1613,697,2882,844,2894,903,33907,3119,29025,3015,5382,1405,7357,1341,16286,2275,4882,1118,413332,6892,312071,6200,112442,5034,17265,1936,24783,2813,70394,3880,199629,4576,101261,4002,35642,2993,20692,2379,3714,995,3581,1150,13397,1775,14950,1933,65619,3836,37026,3446,5236,1344,4412,1113,27378,2946,28593,2165,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,118957,5748,18557,2366,40479,3110,59921,3740,71157,4744,339087,8184,52598,3346,36471,2780,7031,1500,7170,1267,22270,2269,16127,2115,286489,7833,233721,7590,36719,3607,63021,3971,133981,5695,52768,3576,4031917,19646,2965905,18185,1221598,13034,231717,7206,225517,7273,764364,11776,1744307,14324,1066012,14557,306856,8560,144609,6721,31342,3099,19625,2268,93642,5279,162247,6036,759156,13130,377301,10818,57350,3918,49733,3984,270218,8748,381855,8982,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,295381,9091,100782,4421,64150,4036,10274,1864,21808,2465,32068,2961,36632,2656,194599,7580,33552,3314,25974,2792,6116,1701,6772,1885,13086,1856,7578,1472,161047,7179,138262,6624,26108,2307,34755,3238,77399,5406,22785,2194,2210834,17777,1728668,17187,686276,10779,131197,5738,119957,5520,435122,8890,1042392,12364,482166,10132,135752,6248,72203,4820,15556,2561,9430,1722,47217,3402,63549,4639,346414,8324,187755,7326,26644,2948,23324,2087,137787,7009,158659,5357,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4380,882,1988,481,288,212,889,353,811,249,2392,676,8629,1556,2444,838,2075,726,867,581,279,171,929,478,369,388,6185,1231,5722,1149,1846,789,2055,706,1821,566,463,335,175201,4079,145917,4204,58280,2848,13173,1747,14429,1729,30678,2372,87637,2866,29284,2979,11162,1549,6932,1293,2142,900,1037,478,3753,894,4230,1011,18122,2462,11545,2119,2322,1075,695,328,8528,1488,6577,1474,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,90171,5007,54904,4060,9959,1775,19100,2176,25845,2774,35267,2473,223368,6602,34698,3120,26313,2657,7337,1487,4668,1182,14308,1699,8385,1551,188670,5906,165290,5409,37002,3277,39824,3048,88464,4226,23380,2355,2608556,18848,2033715,15957,780883,11209,143789,5855,142959,4761,494135,9786,1252832,12105,574841,12408,175935,6477,95590,4318,20586,2287,10660,1997,64344,3346,80345,4132,398906,9359,218240,7148,33344,3156,29546,3178,155350,6303,180666,6663,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,40862,2596,25322,2095,3855,742,8887,1307,12580,1633,15540,1404,73053,3320,13642,1463,10684,1239,1829,481,2701,608,6154,1168,2958,732,59411,2981,51728,3026,11382,1357,12960,1439,27386,2252,7683,1101,855673,7224,672446,6427,273121,5837,48509,3015,56514,3142,168098,4943,399325,5679,183227,4863,64110,3319,35722,2421,6914,1147,3827,842,24981,1829,28388,2615,119117,4006,71050,3613,10019,1446,9523,1467,51508,2685,48067,2653,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,39285,3785,23276,2778,3294,869,9543,2292,10439,1873,16009,2106,57453,4038,10175,1713,7415,1298,1945,726,1257,652,4213,940,2760,962,47278,4054,40660,3954,8280,1727,10811,2107,21569,2661,6618,1188,881658,9865,710660,8212,265213,7125,51436,3955,49884,3960,163893,5335,445447,7058,170998,6508,57800,3873,30271,2912,7033,1807,2484,688,20754,2342,27529,2550,113198,5668,64128,4213,8837,1612,6303,1307,48988,3477,49070,3509,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,90872,4226,49686,3166,6890,1303,16358,1994,26438,2334,41186,2748,199206,6323,31138,2783,22983,2399,5805,1143,5325,1101,11853,1754,8155,1273,168068,5968,145904,5624,26428,2498,38195,3324,81281,4050,22164,2206,2914217,18594,2275883,17934,838348,10050,159510,5533,145910,5427,532928,8648,1437535,14651,638334,11500,196926,7132,97229,5343,22391,2711,13951,2225,60887,3545,99697,5059,441408,8776,226217,6749,33717,3006,33109,3067,159391,5246,215191,5551,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6341,1157,3265,856,357,269,968,573,1940,664,3076,784,18909,2270,1956,705,1463,627,417,370,227,220,819,432,493,277,16953,2301,14944,2106,2669,933,3952,1227,8323,1776,2009,737,225012,5585,168626,5389,66160,2969,13255,2019,10802,1811,42103,2371,102466,3986,56386,3724,16346,2149,8275,1541,1947,820,943,550,5385,1088,8071,1571,40040,3084,21859,2331,3194,1053,3011,984,15654,1913,18181,2179,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,49903,3878,28312,3112,3809,1219,8744,1724,15759,2115,21591,1728,98197,4850,13325,2258,9204,1840,2024,782,2402,917,4778,1350,4121,1004,84872,4588,72213,4406,14244,1831,19531,2045,38438,3322,12659,1666,1072785,9386,817487,10172,298844,6755,59173,4075,54087,3978,185584,5613,518643,8509,255298,7836,68528,4607,32744,3240,7912,1971,4523,1194,20309,2377,35784,3046,186770,6702,100291,5561,14826,2175,12657,2147,72808,4688,86479,4054,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,6446,1393,4006,1176,538,398,1135,513,2333,796,2440,674,11608,1333,2121,596,1869,561,692,440,404,247,773,310,252,156,9487,1254,8378,1196,2561,847,2444,583,3373,945,1109,517,198959,4373,164065,4155,63152,2766,11354,1431,14060,1427,37738,2132,100913,3267,34894,2698,12061,1519,7932,1244,1830,597,1082,462,5020,1025,4129,906,22833,2144,16013,1825,2896,913,2310,712,10807,1294,6820,1058,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,72814,4192,43162,3286,6291,1333,14642,1999,22229,2316,29652,2805,133718,6475,24711,3021,18743,2730,5503,1615,3286,1045,9954,1598,5968,1266,109007,5520,92899,5376,20199,2819,23826,3201,48874,3448,16108,1900,1469146,13060,1140187,12839,438413,9615,83293,5018,76751,5204,278369,7196,701774,9909,328959,8688,94876,5035,48374,3539,9063,1537,5382,1414,33929,2945,46502,3463,234083,7380,124702,5576,16808,2162,15724,2253,92170,4867,109381,4809,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,324734,10055,216431,8486,25319,2850,85171,5548,105941,6078,108303,6291,473456,12303,69617,4586,52175,4226,11703,2075,14336,2192,26136,3003,17442,2109,403839,12348,360669,12152,55461,4383,107021,5178,198187,9534,43170,3203,5722719,26365,4384744,27516,2052708,24345,375477,11488,421731,11172,1255500,18242,2332036,19911,1337975,20894,420157,12643,222905,7944,46434,4430,31999,3640,144472,6080,197252,8684,917818,16357,543913,12904,77249,5084,78786,4911,387878,10331,373905,8680,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,29775,2707,20699,2275,5681,1409,7680,1472,7338,1524,9076,1347,27481,2972,4720,1242,3363,1072,1134,526,280,291,1949,855,1357,557,22761,2606,20000,2382,3765,1058,4632,1249,11603,2017,2761,820,635925,7914,535028,7840,275063,6113,50066,2983,73860,3419,151137,5124,259965,5965,100897,5008,35058,3486,20599,2495,4681,1044,2287,778,13631,2139,14459,1859,65839,3573,38707,2914,4714,1072,6401,1436,27592,2561,27132,2398,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3467,705,1709,663,153,132,665,382,891,506,1758,369,5445,1109,868,353,847,357,14,24,224,189,609,342,21,34,4577,1021,4408,1009,847,464,832,470,2729,793,169,139,143467,2916,120042,2685,42368,2184,7789,1123,7424,917,27155,1816,77674,2544,23425,2115,7775,1159,4661,955,856,428,474,325,3331,854,3114,693,15650,1761,9036,1299,951,373,760,509,7325,1118,6614,1109,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,52446,3814,29816,2806,4988,1335,10059,1638,14769,2056,22630,2379,107599,5618,17575,2592,12351,2258,2603,871,2466,870,7282,1742,5224,1114,90024,5215,78633,4652,11787,1635,21938,3435,44908,3309,11391,1708,1894812,14830,1497362,14952,633956,10387,125022,5557,114184,4844,394750,8106,863406,11325,397450,9750,117777,6730,61298,5448,12969,2380,9165,1948,39164,4044,56479,4077,279673,7542,157436,6789,23028,2706,21313,2714,113095,4918,122237,4865,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,51611,2915,31963,2693,5881,1283,11031,1831,15051,1731,19648,1846,87487,4591,16287,2113,13189,1916,2742,955,2986,958,7461,1546,3098,778,71200,4143,61093,4200,10846,1758,16446,2136,33801,2976,10107,1511,1621495,12003,1312206,13050,536981,7728,111755,4984,110122,4837,315104,7124,775225,9985,309289,9351,106366,5198,61229,4117,10888,1831,8314,1639,42027,3612,45137,3233,202923,6765,118472,5685,18900,2298,11794,1856,87778,5204,84451,4437,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,24745,2233,12337,1625,1729,654,2607,798,8001,1384,12408,1611,38779,3321,7804,1517,5411,1264,1475,710,1100,622,2836,821,2393,767,30975,3016,25981,3016,5261,1014,6160,1305,14560,2213,4994,1137,408423,7921,326583,6959,112227,4773,18168,2092,17082,1900,76977,3766,214356,5330,81840,4509,28010,3128,14844,2169,2590,766,1815,854,10439,1706,13166,2140,53830,3120,27321,2516,3818,1144,2893,959,20610,2234,26509,1997,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,38881,2398,22227,2101,3103,750,8408,1221,10716,1376,16654,1450,76994,4122,14647,1819,11228,1726,3521,926,1689,612,6018,1226,3419,843,62347,3701,56796,3582,11443,1601,14802,2013,30551,2205,5551,981,1353791,10277,1098602,9100,419016,6116,76288,3395,76355,3364,266373,5386,679586,7996,255189,7527,89156,4355,53203,3317,10679,1425,4379,916,38145,2633,35953,2460,166033,5385,98085,4199,14773,1854,12246,1428,71066,3820,67948,3327,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,4127,911,2418,804,451,371,965,550,1002,516,1709,584,5550,1181,1229,548,1012,483,160,168,615,437,237,233,217,178,4321,1090,3692,1019,877,469,1407,813,1408,582,629,406,135793,3745,113118,2980,46088,2494,8653,1468,9345,1375,28090,1889,67030,2808,22675,2327,10592,1742,7122,1579,1344,563,1150,779,4628,1212,3470,826,12083,1606,7784,1369,1644,714,777,427,5363,1069,4299,1063,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,359206,7147,146775,5838,59229,3994,8844,1478,12371,1809,38014,3022,87546,3938,212431,5847,36869,2834,21519,2287,5708,1197,3082,891,12729,1730,15350,1840,175562,5534,117881,4538,19324,2216,22931,2416,75626,3810,57681,3166,485332,7669,324397,7248,109588,4446,16055,2222,13115,2136,80418,3795,214809,5820,160935,5698,44088,2956,17587,2058,4479,1294,2145,710,10963,1696,26501,2607,116847,4637,49122,3419,6579,1311,4659,1114,37884,3103,67725,3264,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
