GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001EA,B17001A_001MA,B17001A_002MA,B17001A_002EA,B17001A_003EA,B17001A_003MA,B17001A_004EA,B17001A_004MA,B17001A_005EA,B17001A_005MA,B17001A_006EA,B17001A_006MA,B17001A_007MA,B17001A_007EA,B17001A_008EA,B17001A_008MA,B17001A_009EA,B17001A_009MA,B17001A_010EA,B17001A_010MA,B17001A_011EA,B17001A_011MA,B17001A_012EA,B17001A_012MA,B17001A_013MA,B17001A_013EA,B17001A_014EA,B17001A_014MA,B17001A_015EA,B17001A_015MA,B17001A_016EA,B17001A_016MA,B17001A_017EA,B17001A_017MA,B17001A_018MA,B17001A_018EA,B17001A_019EA,B17001A_019MA,B17001A_020MA,B17001A_020EA,B17001A_021EA,B17001A_021MA,B17001A_022EA,B17001A_022MA,B17001A_023EA,B17001A_023MA,B17001A_024MA,B17001A_024EA,B17001A_025MA,B17001A_025EA,B17001A_026EA,B17001A_026MA,B17001A_027EA,B17001A_027MA,B17001A_028EA,B17001A_028MA,B17001A_029MA,B17001A_029EA,B17001A_030MA,B17001A_030EA,B17001A_031MA,B17001A_031EA,B17001A_032MA,B17001A_032EA,B17001A_033EA,B17001A_033MA,B17001A_034EA,B17001A_034MA,B17001A_035MA,B17001A_035EA,B17001A_036EA,B17001A_036MA,B17001A_037EA,B17001A_037MA,B17001A_038MA,B17001A_038EA,B17001A_039MA,B17001A_039EA,B17001A_040MA,B17001A_040EA,B17001A_041EA,B17001A_041MA,B17001A_042EA,B17001A_042MA,B17001A_043MA,B17001A_043EA,B17001A_044MA,B17001A_044EA,B17001A_045EA,B17001A_045MA,B17001A_046MA,B17001A_046EA,B17001A_047EA,B17001A_047MA,B17001A_048EA,B17001A_048MA,B17001A_049MA,B17001A_049EA,B17001A_050EA,B17001A_050MA,B17001A_051MA,B17001A_051EA,B17001A_052EA,B17001A_052MA,B17001A_053EA,B17001A_053MA,B17001A_054MA,B17001A_054EA,B17001A_055EA,B17001A_055MA,B17001A_056EA,B17001A_056MA,B17001A_057MA,B17001A_057EA,B17001A_058EA,B17001A_058MA,B17001A_059EA,B17001A_059MA,state
0400000US13,5948276,16307,744549,24675,334470,13594,30673,3424,6507,1520,40995,4181,19879,2630,6309,1531,9777,1809,52080,3802,41372,3835,34869,3385,35457,3251,34147,3065,13406,1821,8999,1379,410079,14397,26439,2745,5800,1477,38298,3461,18695,2678,4443,1120,10080,1604,61707,4834,58981,3814,56009,4201,42033,3776,41016,2867,24124,2382,22454,2282,5203727,27023,2599582,16167,142326,3914,29373,2546,190753,5984,95674,4545,31237,2514,73559,3130,206490,4809,333313,4687,355900,5012,395010,4213,347797,3644,257901,2312,140249,1803,2604145,15461,134109,3852,28700,2828,180851,5430,96543,4631,31867,2891,64271,3743,176821,4680,320887,4550,342564,4522,386185,4256,366740,3454,283765,2750,190842,2696,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,358163,4747,36102,3925,18630,2555,734,519,282,269,1306,673,752,482,164,166,53,82,3023,1339,2606,947,1333,573,2483,859,4012,919,840,320,1042,578,17472,2670,1333,683,413,433,692,428,820,601,136,167,298,225,2092,568,3109,935,1732,733,1844,572,2887,753,1421,496,695,350,322061,5324,175458,3229,9083,1144,1204,535,7496,1197,4270,1128,1487,555,1486,514,14031,1946,35659,1747,25910,896,20962,1073,23016,1109,21516,540,9338,602,146603,3142,9125,1098,1131,477,8404,1004,2952,631,698,383,2181,519,9082,990,24784,1268,17972,1023,17490,665,23406,1044,17969,616,11409,369,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1485070,5661,213992,13895,99214,6457,10250,1808,2190,888,12151,1740,4786,1372,1825,639,1983,736,16833,2109,13103,1881,8843,1684,10081,1918,10371,2016,4219,1158,2579,1002,114778,9206,8977,1596,1296,561,12219,2838,3493,981,1112,547,3405,966,20331,2224,17084,2376,12773,2207,11555,2216,10368,1742,6036,1272,6129,1255,1271078,13883,640408,7276,38585,1831,8191,1640,58857,2713,25800,2425,10548,1496,18726,1761,49341,2331,84484,2229,82558,2207,79219,2010,82642,2110,63868,1401,37589,1151,630670,8456,40034,1727,7463,1351,51353,2965,27173,2571,8920,1306,17989,1783,42814,2302,78501,2491,79199,2367,81168,2299,86998,1716,64365,1287,44693,1322,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9045127,24200,909101,26900,404653,14579,37626,3348,7827,1545,46783,4406,20372,2761,7368,1395,14170,1825,64886,4737,46762,3920,41053,2773,43482,2818,42221,2771,18277,1958,13826,1604,504448,14857,37113,3974,5788,1275,41890,3284,21374,2876,7033,1195,13545,1740,75497,4634,79761,4665,60207,3625,49581,2797,45976,3467,30051,2368,36632,2445,8136026,31991,4053590,16862,218868,4295,49285,2991,278454,6710,151704,5167,54489,3142,102248,3176,311898,5188,564564,5518,538883,4401,599873,4256,580216,3745,370366,2502,232742,2349,4082436,18381,210073,3692,41799,2984,275136,5771,141891,5165,46842,2865,99623,3364,292405,4695,522121,5530,514250,4506,600038,3340,601321,3824,403644,2788,333293,3373,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5405763,10165,660286,24812,280442,12231,26955,2945,5771,1233,32843,3397,14716,2294,5402,1259,9657,1539,47249,3935,30336,3010,30055,2907,32690,2976,27233,2567,11156,1509,6379,1019,379844,14556,31485,3327,5396,1199,36719,3718,15853,2258,6193,1366,9726,1600,61875,3689,57653,3964,45333,3332,37372,3106,34492,2717,17744,1725,20003,1804,4745477,25703,2377489,13445,133478,3256,25510,2242,173179,6011,95807,3921,33526,2342,61119,2694,195296,5254,307424,4245,306386,3530,341340,2934,343424,2929,225082,1734,135918,1562,2367988,15773,127729,3750,24859,2804,160036,4864,85144,4588,33279,2574,60029,2656,166974,4355,282245,4491,293456,3671,343870,3373,352363,3255,247118,2103,190886,2338,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2740083,6204,293230,11907,126468,6667,9902,1650,2199,584,14746,1971,4198,884,2958,1018,3373,836,30598,3055,13585,1901,11119,1728,10837,1552,12733,1363,5783,988,4437,667,166762,7311,10949,1598,1808,509,13566,2005,5326,1083,1806,600,4257,966,36075,2914,22448,1988,17759,2344,16425,1870,14185,1511,9096,1327,13062,1314,2446853,11945,1228531,7336,73631,1842,16001,1816,90077,3183,48444,2517,16079,1428,31917,1689,89064,3248,158794,2568,151946,1967,171786,1648,181917,1587,118339,1169,80536,1035,1218322,6918,68982,1815,13568,1422,90006,3144,43727,2542,17207,1771,28991,2167,76833,2645,147143,2106,144685,2495,168602,2022,184489,1625,124965,1614,109124,1540,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2402314,7816,270010,11517,122210,6518,12873,1636,2768,894,12152,1751,6399,1361,2477,722,3123,693,26616,2930,14510,1742,12227,1853,10001,1431,11483,1242,3902,760,3679,765,147800,6643,13048,1698,3026,963,14047,2052,5091,1064,1611,500,3864,1005,27256,2851,19748,2007,17013,2164,12251,1430,12758,1475,8174,1151,9913,1274,2132304,12774,1065659,7450,65432,2493,11424,1389,85432,3070,43495,2719,14296,1269,29421,1801,85148,3167,144334,2142,130851,2443,143952,1945,149694,1634,97949,935,64231,1221,1066645,7608,63272,1950,13385,1633,77745,3165,42936,2645,15387,1800,27130,1704,75789,3379,136018,2149,126682,2516,143567,1836,155162,1494,102296,1400,87276,1656,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3760657,6269,642354,18520,280865,9929,29860,3318,5964,1124,29850,2468,14679,1876,4382,927,8468,1414,36770,3676,34515,3003,32191,2636,35129,2917,27357,2304,13839,1626,7861,1243,361489,11000,27716,2918,4914,1272,33352,2994,12717,1968,6619,1244,10442,1491,47780,3248,54621,3895,44265,2793,43941,3001,33270,2544,21558,1771,20294,1625,3118303,19405,1556702,10743,83336,3610,17042,2060,105026,3735,60052,3851,19644,1833,41214,2190,127474,3917,196334,3406,205478,2949,225081,2829,227428,2327,158895,1765,89698,1535,1561601,11646,79493,3072,16261,1996,98435,3752,54556,2882,17957,1882,39264,2318,107205,3784,185940,3775,199909,2971,228562,3075,240278,2560,172231,1933,121510,2170,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2854507,7927,375848,17417,161379,9292,13112,2569,3094,1029,18909,2819,6624,1527,2746,966,4822,1248,24016,2837,22582,2477,15834,2245,18560,2631,17465,2382,9116,1334,4499,737,214469,10407,14295,2598,3514,964,19198,2855,8435,1781,1864,796,4450,1408,31668,3135,36268,3056,24844,2938,21277,2210,19805,2389,14324,1957,14527,1914,2478659,18228,1250200,11234,74597,3043,14924,2109,90135,4548,44360,3122,15702,1587,31722,2216,96661,3271,173855,3883,166193,3352,172469,2902,175490,2641,120056,1802,74036,1195,1228459,10115,63445,2653,11311,1874,80262,3466,40233,3244,14761,1871,29967,1973,82398,3010,166448,3723,150916,3449,174765,2193,184703,2347,130918,2040,98332,2289,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1225539,2218,155762,8790,69550,4543,5503,1340,1361,777,5986,1174,2843,927,1335,551,2029,718,7435,1225,9023,1471,7409,1291,9619,1183,9162,1320,4266,710,3579,666,86212,5529,4623,993,1077,508,6662,1458,2312,703,775,339,2132,665,10441,2164,13847,2002,10240,1308,9445,1641,11763,1644,6642,1123,6253,987,1069777,8724,527545,4988,23366,1435,4927,1138,33016,2178,17546,1894,7445,883,11991,1151,36676,1644,58715,1725,62794,1425,82028,1288,88413,1399,64165,894,36463,988,542232,5333,22506,1095,4903,980,28236,2046,17692,2000,6507,928,11807,1179,33641,2146,58512,1933,63003,1343,85744,1672,92899,1755,67251,1187,49531,1064,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3320794,10895,235772,11259,101526,5661,8464,1713,1672,722,7213,1627,4415,1254,1377,519,3330,957,15120,2525,13674,1892,8730,1559,10889,1704,14744,1808,7163,1290,4735,895,134246,7890,8178,2137,797,417,10160,1820,3905,825,1378,620,2914,938,22046,2672,21417,2184,11303,1709,14765,1856,16575,1892,8914,1410,11894,1505,3085022,13893,1529331,6597,83219,2360,15073,1894,103159,3487,55905,2926,18604,1630,37087,1636,115064,3049,209669,2808,188056,2651,235318,2363,225663,2095,148372,1590,94142,1291,1555691,9217,77019,2168,15985,1855,100433,3302,48626,2699,17412,1638,37129,2174,102079,3297,196989,2745,188550,2383,239920,2475,236110,2415,164483,1730,130956,1898,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5197951,13301,476179,15698,204007,7918,17580,2212,3307,919,18342,2168,7843,1352,2752,841,6574,1433,26575,2749,26991,2838,18247,2622,25477,2711,26572,1955,11558,1597,12189,1779,272172,10906,15289,2648,2571,911,16792,2666,8592,1743,3922,1073,6430,1452,36421,3756,40738,3555,27204,2868,31440,2943,33387,2875,21213,2188,28173,2660,4721772,18689,2315332,9686,114205,2524,22781,2626,145999,4204,82793,3822,26338,2221,60465,2631,180830,3579,315772,3587,285856,2966,364932,3526,346475,2544,229012,2160,139874,2208,2406440,12666,110238,2959,20815,2060,144748,4647,74764,3599,25884,1916,55141,2384,167447,4326,308864,4105,292855,3260,378649,3515,369507,3117,254488,2675,203040,3152,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7653116,8718,938772,21917,415127,12944,35704,3276,6835,1178,49045,3915,19679,2073,7520,1065,12661,1787,63929,3978,49453,3685,39673,3122,49992,3110,50991,3260,17707,1503,11938,1304,523645,11614,34406,2940,5932,1031,45915,3778,18780,1914,6004,966,13880,1600,90117,4729,74214,3800,59880,3907,56220,3299,56729,3237,30292,1920,31276,2591,6714344,23388,3360615,14515,167347,3585,32051,2608,222553,5895,118187,4602,44318,2365,87910,2864,276966,4672,412190,4214,409640,3805,503908,3185,515168,3459,350547,1647,219830,1791,3353729,12155,159802,3059,30538,2445,212081,5134,117346,4293,40515,2170,84032,2604,230544,4195,380719,4258,388440,4264,504868,3462,534375,3448,371524,2073,298945,2776,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4520473,7465,352089,11932,155491,6923,11771,1705,2581,781,14299,1972,6533,1052,1610,408,4982,766,30406,2625,19272,1943,12601,1572,16487,1489,18541,1556,9075,1081,7333,974,196598,7306,12374,1424,2443,727,13831,1596,5438,1127,2563,652,3693,760,38514,2980,28417,2468,18036,1845,21248,1834,20389,1652,11540,1037,18112,1586,4168384,12626,2090536,7932,122731,1978,25325,2278,145836,3716,77781,2626,27786,1809,51915,1836,151755,3069,280790,2786,265961,2141,309131,2109,314102,1776,193565,1297,123858,1510,2077848,7812,113370,1945,21080,1717,146221,3484,73192,3209,24909,1424,50427,1609,136844,3287,262376,2812,254650,2017,307454,1966,316806,1858,206517,1340,164002,2024,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1709548,5146,232838,13700,102697,8220,8767,1416,1623,747,13772,2424,4592,1277,1319,606,2664,1050,14643,2576,13115,2164,11802,2320,9511,1906,12332,1814,5395,1073,3162,802,130141,7752,10559,1868,2262,889,10386,2169,4170,1412,1566,740,3150,1144,18223,2422,19656,2131,17538,2090,12052,1710,14337,1825,7405,1233,8837,1289,1476710,14013,736048,8466,39970,1648,7323,1491,56121,3308,24834,2584,9235,1294,19428,1956,57822,2905,89325,3460,96198,3168,103022,2329,102756,2089,80660,1409,49354,1027,740662,8289,36827,1861,8772,1587,49535,3082,28014,2857,7962,1371,17776,1539,51597,2307,82042,2780,90746,2814,104303,2459,106716,1938,89396,1362,66976,1647,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4876108,8751,609104,18718,271413,9614,26418,2992,5060,1032,29612,2794,12098,1749,4500,911,7299,1468,47206,4078,33772,2857,25639,2428,28200,2166,30408,2410,12676,1583,8525,1361,337691,12412,24654,2616,5558,1325,32229,4185,8755,1175,3344,851,7736,1412,55839,3587,49427,3297,38952,3389,32216,2371,34791,2903,21631,2266,22559,2071,4267004,20093,2128101,10564,116969,3111,24048,2533,151958,4481,77669,3224,29240,2352,57029,2876,164949,4252,278168,3132,271071,2741,304256,2572,305211,2492,212138,1929,135395,1585,2138903,13004,111085,2601,22313,2295,143755,4050,72283,3432,25935,2015,52504,2079,144462,3719,267146,3737,257788,3569,308859,2521,321114,3017,230232,2463,181427,2586,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,899093,2471,114432,8192,54188,4063,4921,1083,349,227,4830,1116,2229,1171,634,446,1622,668,11378,1592,6416,1321,5256,1204,4732,1242,6938,1069,2792,617,2091,568,60244,5014,5096,1191,857,440,4701,1178,1897,760,1346,475,770,390,10774,1594,8592,1510,4163,930,6802,1087,7887,1322,3131,662,4228,750,784661,8487,397521,4168,19881,1037,4786,929,26944,1847,14088,1507,5608,836,8375,874,29032,1753,50547,1668,48809,1589,52475,1336,61815,1106,47345,712,27816,689,387140,5567,18721,1497,4956,1065,26633,1829,11275,1358,4998,858,7939,1007,26577,1650,46179,1539,47046,1127,50995,1131,63439,1353,45858,751,32524,858,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1627823,6244,173304,7940,76748,4464,7918,1282,1526,449,9615,1362,4227,1009,1001,461,2024,484,14423,1932,10945,1482,6321,988,7178,1284,5992,917,2886,609,2692,477,96556,5100,8604,1432,1842,561,9461,1439,3573,793,579,270,2688,748,18987,2228,13369,1791,10169,1472,8556,1130,6736,905,4427,727,7565,992,1454519,9484,733692,5437,47164,1500,8145,1161,56307,2439,30673,1947,10055,1192,18509,1122,59567,2250,98623,2190,96178,1435,95866,1784,103165,975,65569,757,43871,908,720827,5798,43356,1650,9682,1221,53151,2231,28550,2052,8522,1016,18525,1253,50701,2435,91547,2133,89082,1690,95991,1293,104800,1076,69787,804,57133,1227,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1929987,14796,246083,12887,115941,7738,10146,1976,3554,1070,12630,2109,5444,1354,1072,442,3698,790,13923,1638,13404,2110,12683,2037,15150,2128,14260,2127,5997,1126,3980,1008,130142,7374,10121,1793,2042,790,11592,1961,5964,1412,1374,619,3120,901,13596,1835,21735,2408,18547,2064,15266,1775,11737,1889,7813,1311,7235,1278,1683904,17525,858651,9728,45508,2017,9985,1764,55766,3377,27716,2495,11445,1297,18727,1702,62332,2735,120205,3693,114507,2826,124692,2863,116236,2558,97321,1424,54211,1119,825253,10016,40937,2251,9810,1642,58486,3128,27292,2448,9834,1405,17399,1650,58980,2534,109045,3096,103917,2898,113558,2700,119127,2217,96693,1743,60175,1459,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1209365,2610,95280,8012,40932,4093,3993,1222,792,496,4104,1004,2864,778,629,311,1771,786,4651,1249,4518,1014,2545,917,5171,1022,5969,1059,1726,488,2199,649,54348,5015,3113,787,288,225,3067,861,2009,820,596,384,1044,566,9049,2027,9309,1535,5746,1399,6392,1182,5641,1216,3271,779,4823,863,1114085,8278,556076,4294,26041,1265,5270,1049,34738,2334,18746,1599,7417,1241,13566,1219,46253,1614,66387,1417,67696,1032,90224,1231,89352,1137,58410,659,31976,785,558009,5287,23615,847,5686,1219,34133,2161,19121,1840,5889,816,14923,1001,38701,2140,60754,1400,66759,1365,92248,1230,93439,1251,60709,812,42032,1202,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
