GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001MA,B24011_001EA,B24011_002MA,B24011_002EA,B24011_003MA,B24011_003EA,B24011_004MA,B24011_004EA,B24011_005MA,B24011_005EA,B24011_006EA,B24011_006MA,B24011_007MA,B24011_007EA,B24011_008EA,B24011_008MA,B24011_009MA,B24011_009EA,B24011_010MA,B24011_010EA,B24011_011MA,B24011_011EA,B24011_012MA,B24011_012EA,B24011_013MA,B24011_013EA,B24011_014MA,B24011_014EA,B24011_015EA,B24011_015MA,B24011_016MA,B24011_016EA,B24011_017EA,B24011_017MA,B24011_018MA,B24011_018EA,B24011_019EA,B24011_019MA,B24011_020EA,B24011_020MA,B24011_021MA,B24011_021EA,B24011_022EA,B24011_022MA,B24011_023EA,B24011_023MA,B24011_024EA,B24011_024MA,B24011_025MA,B24011_025EA,B24011_026MA,B24011_026EA,B24011_027EA,B24011_027MA,B24011_028EA,B24011_028MA,B24011_029MA,B24011_029EA,B24011_030EA,B24011_030MA,B24011_031MA,B24011_031EA,B24011_032EA,B24011_032MA,B24011_033EA,B24011_033MA,B24011_034EA,B24011_034MA,B24011_035MA,B24011_035EA,B24011_036MA,B24011_036EA,state
0400000US36,38611,429,61112,242,70560,525,72120,676,65260,1683,71094,714,72287,2344,75005,2231,57190,3755,50043,772,41402,556,91982,4362,45996,818,48241,3294,61395,458,71883,613,40710,664,21052,181,23893,605,51936,850,31192,792,71812,1098,16811,345,21275,514,16724,373,31475,243,29214,1538,32251,240,40576,376,24383,3194,38011,1639,45550,1230,31050,263,32154,456,31847,364,23957,1455,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,31308,133,48553,716,56231,995,60181,1297,51480,667,67747,2061,72462,2936,66772,1734,52153,3236,35825,441,37716,979,61012,3602,34357,874,31096,945,49747,1628,57870,2966,35257,1174,16800,267,20830,540,36728,1182,29918,1698,41073,964,12340,401,17137,442,14537,1177,26797,389,24649,1066,27976,554,30022,581,17709,1638,26767,748,36393,856,27179,418,27828,963,31577,706,21718,655,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,36890,583,48746,1799,55434,2547,60264,4201,49223,3538,53365,5966,49600,9766,60023,11270,48002,13165,39527,1880,40063,4121,52058,19313,38703,2190,26435,6770,49929,3026,54581,5408,35489,4168,18954,2117,25366,2327,42459,6683,41567,9503,47874,11157,12606,2899,18058,5739,17396,6222,30729,737,35006,3259,29336,1924,48200,3853,31152,4054,50473,2601,51338,1440,38627,3547,39351,4338,46462,3969,24538,8542,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,32755,412,51565,239,58684,2023,62266,941,51199,510,65993,850,66546,1026,70424,1214,52312,4270,39259,1241,37518,1179,66133,6777,38816,2111,31267,1421,50235,469,57262,900,33616,1754,16267,247,21162,536,44900,3103,29018,2804,52287,2458,11491,242,17787,1034,14433,1082,27353,347,25400,711,28772,543,40058,850,21662,1243,37458,1757,41915,679,31299,230,33445,940,32598,1859,24666,741,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31222,161,45499,512,52600,1971,55925,1464,50611,1041,62262,2769,61799,2878,71501,2732,47001,3742,34387,1234,34231,2775,65778,7480,34214,1393,26766,3070,47052,1605,56896,1572,33072,2503,16872,326,21332,665,33533,2245,28842,2879,40441,1917,12187,374,17559,767,16009,745,25996,418,24844,1227,26482,483,35234,807,20909,973,32662,1466,41037,836,31813,430,35011,1451,33610,2928,25269,1103,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31808,256,51806,487,56004,2029,59807,3026,51608,1449,70696,1536,70639,2619,79182,3835,51532,3564,36140,1138,35749,2074,63207,3989,32227,2605,31329,2895,60771,994,72610,4616,36812,2854,17103,432,24655,1182,50590,3218,32381,6683,65746,4670,14326,1102,17408,1330,14453,1202,28011,862,27332,1498,28337,859,32256,1147,20955,956,36231,1495,40386,1682,29922,959,32087,674,28641,2734,22257,1217,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,35786,164,54236,695,61184,452,66111,885,52675,1449,67291,1336,70297,1158,70056,2363,55968,2759,41573,417,36891,827,72266,5761,43173,1786,33410,3313,52100,424,62689,1569,35841,625,18035,394,23526,800,45140,2653,26641,2313,62343,2487,11810,260,20158,611,16421,535,29685,555,27015,766,30299,261,40886,323,20982,714,40877,415,43632,1833,31689,306,35596,447,33076,2733,25536,692,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,37458,1354,57411,2888,62091,3488,67142,5204,56901,5613,70674,2215,71279,2161,71628,7461,57500,23887,42457,5224,41028,1318,75398,20461,45472,7694,37236,6493,62167,3891,71891,5238,47214,8426,19778,1407,22412,3893,57153,13542,50181,14564,75036,9460,12024,1439,18768,1590,20300,2647,31761,1041,29862,4276,33123,2509,41237,1178,35127,24345,40836,1728,42458,6032,31361,1936,31178,2287,36707,3617,19217,5331,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30951,222,46765,545,51357,795,55302,3385,46087,1457,63862,3453,61743,3497,71276,3831,48629,3312,35518,743,31839,1493,51051,3564,36427,1131,27709,4224,49158,1930,58526,4477,35856,1435,16790,381,20790,963,32063,1161,26311,1029,37325,1506,12831,833,17698,1180,14444,1569,25737,495,23839,1812,26440,491,31628,494,21538,1440,28939,3302,40106,1797,30787,455,31997,517,34620,3788,21082,1077,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31640,377,43201,1751,50302,1191,51568,1062,42310,3274,51609,1964,53695,6699,57212,7189,39444,3058,34657,1840,32502,2017,60381,8039,34735,2370,30189,9237,45030,2745,48943,4223,34680,5638,16456,948,21248,1532,35717,6153,20248,7520,40160,2903,10636,1010,17224,2622,18054,3522,28692,1063,28996,2894,28608,1162,36512,1440,26595,3925,37109,2196,41074,3014,31644,937,31875,1517,37409,3812,22938,1974,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30974,199,47373,566,56496,1161,61100,807,50775,1014,61102,1218,60868,2768,64873,3327,52418,5510,37143,760,36703,850,63266,9014,36959,1075,31272,1922,47134,982,58812,3238,34471,2862,16459,371,21935,577,34152,3263,28311,2326,39828,2071,11530,364,16892,703,15628,566,26281,404,24581,986,26949,423,31842,482,18741,2100,29868,1796,40167,1557,28309,1031,30356,452,35405,1742,21622,800,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,33001,437,53193,634,61717,352,66255,690,54823,1758,75598,893,72485,3168,84528,3485,57003,3731,42388,403,40005,1295,74205,4796,42231,394,36214,1823,52436,1119,65614,1107,34809,1650,17047,194,21359,432,39926,1187,30215,2193,47653,2239,13951,352,16634,347,14658,594,27538,408,26446,447,28582,517,31733,266,22076,1069,30662,333,38368,1769,30956,276,31784,476,36802,726,22390,500,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,31446,312,50294,676,57477,3120,61105,1385,50842,1647,65744,2977,66246,3632,70885,1837,52571,5470,31986,1162,32560,2782,67238,8452,27501,4226,30754,2799,50351,2652,61465,2767,26890,2093,14121,839,19286,1971,38802,3677,25215,6748,42120,2034,10544,734,14822,1405,13001,1543,25819,677,28511,1835,24851,797,36608,998,18789,3400,35582,1301,41391,2180,29736,1557,30228,1299,36434,2119,20256,2069,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,34502,1383,48137,1882,51903,1844,55237,4191,48887,4601,59843,5625,68119,7805,65719,8529,41787,12190,36957,1831,36366,3202,51346,8645,39142,4383,27533,5735,51368,1212,59104,5615,40080,9757,17330,1368,24602,5954,44107,8625,31495,6308,60531,7423,13957,1805,18601,4629,15888,2295,30613,977,27756,3296,31539,1085,36387,1665,21774,6569,34697,3477,42676,5700,31000,1052,31899,1494,32079,4206,22815,4407,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,38638,606,61836,344,73782,2037,79820,2017,65678,1553,83652,1720,87393,2364,80498,2034,70317,4914,44154,964,41100,1247,102054,5196,41211,554,41532,1601,51763,590,64005,3994,34267,2082,19332,609,22145,1091,46342,1803,36908,3606,52282,3463,12573,747,20005,1016,17242,628,30179,334,26920,760,30900,327,35886,781,20795,2082,33041,1788,41948,898,30546,479,34703,1934,31165,814,22371,1182,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,38930,582,61620,339,66860,964,71760,989,59569,2823,85338,1836,90844,867,87192,4198,57048,4067,40893,725,40815,834,80907,4645,35159,1986,37684,4142,61068,851,71124,1362,40523,1854,20689,368,25959,1258,50514,2018,33266,4179,70298,3750,16540,577,20898,841,17327,864,31586,420,31595,829,31581,396,38362,1724,21016,918,41554,771,47174,2119,34940,1385,37057,988,39809,1864,25111,2029,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,30748,376,42931,1818,51267,1283,54402,4190,45707,3712,60808,5046,60796,14822,65002,5697,41572,7365,36499,947,31952,1746,45428,6882,38936,1851,24903,4799,43293,3260,55328,2967,31245,1462,16204,620,19007,2428,34787,7364,21070,2040,42423,5332,11590,796,19599,2233,15374,1228,24754,933,20820,1121,26365,832,42350,2185,26913,4432,44408,3504,41991,4446,31873,921,36932,3370,33991,4454,22962,2834,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,34688,527,50539,298,55403,846,60639,991,49070,2582,60649,883,62102,1452,63701,3120,45696,2161,39222,1179,38657,1742,57351,4357,38450,1776,32292,3885,50776,607,60251,1064,34863,1784,16957,375,23195,849,47945,3115,26346,2658,57047,2468,11323,370,20263,881,15426,737,29117,680,27912,1682,29561,674,40785,431,23344,1560,41754,622,44017,1855,32203,313,34780,987,36182,934,26062,753,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,35451,942,47237,2040,47189,3619,46461,2267,50919,4902,62141,5036,57492,17804,70943,9187,56811,12336,40462,4987,35053,6552,61224,12084,36815,9454,36535,11961,57129,5895,69167,8211,36415,11276,15585,1381,19269,11707,37101,7593,17486,12819,55809,14305,11991,1353,18216,3436,14399,2297,28176,2487,25144,2876,30376,1240,51144,1361,26185,2472,51548,3026,56644,8231,45103,6203,59127,7829,40572,6496,35270,10941,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17419,183,29296,1114,34123,1625,36505,1655,31546,1375,40401,2174,36995,3436,50458,3255,33671,4750,22714,803,21988,1220,42174,4195,22333,702,16132,3147,26543,1685,32104,1075,17328,1442,12185,380,14613,1750,18460,1440,15023,828,30224,1858,9823,698,10428,929,10037,1191,16157,279,12598,1007,17385,373,15753,553,9110,1153,15151,972,18049,1185,16734,397,17343,661,16461,736,14196,1781,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
