GEO_ID,B27007_001E,B27007_001M,B27007_002E,B27007_002M,B27007_003E,B27007_003M,B27007_004E,B27007_004M,B27007_005E,B27007_005M,B27007_006E,B27007_006M,B27007_007E,B27007_007M,B27007_008E,B27007_008M,B27007_009E,B27007_009M,B27007_010E,B27007_010M,B27007_011E,B27007_011M,B27007_012E,B27007_012M,B27007_013E,B27007_013M,B27007_014E,B27007_014M,B27007_015E,B27007_015M,B27007_016E,B27007_016M,B27007_017E,B27007_017M,B27007_018E,B27007_018M,B27007_019E,B27007_019M,B27007_020E,B27007_020M,B27007_021E,B27007_021M,B27007_022E,B27007_022M,B27007_023E,B27007_023M,B27007_024E,B27007_024M,B27007_025E,B27007_025M,B27007_026E,B27007_026M,B27007_027E,B27007_027M,B27007_028E,B27007_028M,B27007_029E,B27007_029M,B27007_030E,B27007_030M,B27007_031E,B27007_031M,B27007_032E,B27007_032M,B27007_033E,B27007_033M,B27007_034E,B27007_034M,B27007_035E,B27007_035M,B27007_036E,B27007_036M,B27007_037E,B27007_037M,B27007_038E,B27007_038M,B27007_039E,B27007_039M,B27007_040E,B27007_040M,B27007_041E,B27007_041M,B27007_042E,B27007_042M,B27007_043E,B27007_043M,B27007_044E,B27007_044M,B27007_045E,B27007_045M,B27007_046E,B27007_046M,B27007_047E,B27007_047M,B27007_048E,B27007_048M,B27007_049E,B27007_049M,B27007_050E,B27007_050M,B27007_051E,B27007_051M,B27007_052E,B27007_052M,B27007_053E,B27007_053M,B27007_054E,B27007_054M,B27007_055E,B27007_055M,B27007_056E,B27007_056M,B27007_057E,B27007_057M,NAME,B27007_001MA,B27007_001EA,B27007_002EA,B27007_002MA,B27007_003MA,B27007_003EA,B27007_004EA,B27007_004MA,B27007_005MA,B27007_005EA,B27007_006MA,B27007_006EA,B27007_007MA,B27007_007EA,B27007_008MA,B27007_008EA,B27007_009MA,B27007_009EA,B27007_010MA,B27007_010EA,B27007_011EA,B27007_011MA,B27007_012MA,B27007_012EA,B27007_013EA,B27007_013MA,B27007_014MA,B27007_014EA,B27007_015MA,B27007_015EA,B27007_016MA,B27007_016EA,B27007_017MA,B27007_017EA,B27007_018MA,B27007_018EA,B27007_019MA,B27007_019EA,B27007_020EA,B27007_020MA,B27007_021MA,B27007_021EA,B27007_022EA,B27007_022MA,B27007_023MA,B27007_023EA,B27007_024EA,B27007_024MA,B27007_025MA,B27007_025EA,B27007_026MA,B27007_026EA,B27007_027MA,B27007_027EA,B27007_028EA,B27007_028MA,B27007_029MA,B27007_029EA,B27007_030MA,B27007_030EA,B27007_031MA,B27007_031EA,B27007_032EA,B27007_032MA,B27007_033EA,B27007_033MA,B27007_034MA,B27007_034EA,B27007_035EA,B27007_035MA,B27007_036MA,B27007_036EA,B27007_037EA,B27007_037MA,B27007_038EA,B27007_038MA,B27007_039EA,B27007_039MA,B27007_040MA,B27007_040EA,B27007_041MA,B27007_041EA,B27007_042MA,B27007_042EA,B27007_043EA,B27007_043MA,B27007_044EA,B27007_044MA,B27007_045MA,B27007_045EA,B27007_046EA,B27007_046MA,B27007_047MA,B27007_047EA,B27007_048EA,B27007_048MA,B27007_049EA,B27007_049MA,B27007_050MA,B27007_050EA,B27007_051MA,B27007_051EA,B27007_052MA,B27007_052EA,B27007_053MA,B27007_053EA,B27007_054EA,B27007_054MA,B27007_055EA,B27007_055MA,B27007_056MA,B27007_056EA,B27007_057EA,B27007_057MA,state
0400000US35,2050178,1243,1007659,3417,82613,2543,50109,3313,32504,2759,172278,2961,88409,4589,83869,4281,101470,2449,30635,3211,70835,3504,132906,2664,30845,2792,102061,3306,119135,2249,25662,3030,93473,3354,121984,2430,26839,2292,95145,3010,129027,1465,24246,2207,104781,2547,91807,1440,9658,1330,82149,1581,56439,1204,7741,1174,48698,1716,1042519,3200,78765,2694,48718,3295,30047,2873,164759,3002,90410,3820,74349,3877,100316,2141,37659,3062,62657,3171,128770,2212,46741,3073,82029,3184,120671,1854,28791,2772,91880,2753,130895,1662,31467,2728,99428,2612,141049,1399,29547,2182,111502,2506,103789,1838,15099,2017,88690,2194,73505,1332,14640,1765,58865,1570,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,722484,5349,334696,7920,387788,9053,1430381,5782,582887,11197,847494,11154,951109,2884,232758,8185,718351,8058,1397857,3155,256914,9373,1140943,9715,1203806,3114,210141,7245,993665,7683,1322694,2876,243865,8531,1078829,8710,1202026,2405,226707,6588,975319,6547,745825,2218,113926,4786,631899,5174,485641,2622,88713,3657,396928,4171,10094629,4885,684545,5289,321237,6985,363308,6432,1366968,5920,561323,9795,805645,10793,962533,2551,262030,6305,700503,6550,1439175,3544,372043,9136,1067132,9134,1269341,2562,301614,8014,967727,7960,1412994,2401,296204,6551,1116790,6946,1320161,1904,275717,5726,1044444,5679,895458,2070,171946,4882,723512,4754,743454,2454,187328,5421,556126,5656,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,368606,6024,178447,6691,190159,5659,799614,5515,328168,9142,471446,8738,484842,6016,55430,4331,429412,6147,594151,6250,51452,4008,542699,6330,615290,6252,47675,4470,567615,6641,651259,4805,55131,4084,596128,5917,593273,3089,59139,4046,534134,4599,412682,3024,38535,3177,374147,4249,232164,2669,25413,2400,206751,2684,5103731,7348,357026,5886,175629,7259,181397,6354,757765,5627,307206,8315,450559,9886,466992,4444,86501,4351,380491,6261,657544,5193,104144,5812,553400,6455,669065,5348,82905,4974,586160,6070,697043,3911,67051,4024,629992,6023,669671,2582,72267,4467,597404,5498,485040,2334,62749,3402,422291,3737,343585,2536,53657,3209,289928,3498,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,30597,1219,6358,1064,24239,1506,56279,1621,9205,1664,47074,2193,45652,1427,2649,824,43003,1514,60474,2240,3708,1150,56766,2210,45165,1565,2464,761,42701,1724,44593,1041,2747,740,41846,1210,47922,754,2680,600,45242,1034,27437,368,2207,625,25230,714,18920,409,1822,491,17098,654,363508,2331,31142,1451,6075,1078,25067,1597,52976,1403,7533,1205,45443,1805,43962,1654,3446,905,40516,1939,50575,1295,5854,1003,44721,1712,39784,991,4548,1123,35236,1522,43135,965,3339,748,39796,1174,46818,913,3023,829,43795,939,28443,483,2810,719,25633,761,26673,560,3171,716,23502,842,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,423301,5084,184236,5898,239065,5943,919726,5173,314379,8338,605347,8506,538816,3172,85283,4918,453533,5405,719055,4467,114597,5123,604458,6110,676045,3466,97300,4357,578745,5175,761465,3282,100797,4515,660668,5450,762641,1934,91755,3690,670886,4170,479873,1654,39971,2579,439902,3099,299720,1890,25462,1816,274258,2366,5861387,4171,401254,3755,174899,4871,226355,5993,882490,3845,307945,8040,574545,7572,533525,3054,128507,4849,405018,5218,738565,3164,205939,5764,532626,6767,702235,3314,145642,4805,556593,5848,795428,3098,128492,5440,666936,5462,817314,2005,114377,4129,702937,4141,550489,1869,54231,3203,496258,3381,440087,2191,51848,2998,388239,3846,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,164412,2737,77565,3063,86847,3132,328393,3039,126973,4061,201420,4655,191491,2603,15520,1519,175971,2953,255475,2906,15281,1540,240194,3156,230227,2266,16555,1955,213672,2952,232106,2027,16210,1586,215896,2706,229253,1473,18415,1708,210838,2050,153003,1576,12503,1418,140500,1821,95569,1272,9710,1338,85859,1295,1950400,3699,154241,2624,74744,3857,79497,3629,311372,2793,121288,4810,190084,4554,186640,2228,28339,2034,158301,3179,261588,2267,34818,2774,226770,3695,235879,2191,21724,1752,214155,2453,241546,1969,19887,1717,221659,2497,249735,1525,22305,1775,227430,2219,175280,1582,20357,1824,154923,2244,134119,1423,17830,1319,116289,1697,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,138996,2746,64186,3550,74810,3593,299411,3633,125300,5632,174111,5311,181347,2210,35125,2820,146222,2981,272084,2631,57070,3990,215014,4943,261525,2596,48364,3245,213161,3868,253126,2390,40653,2867,212473,3068,260239,1564,42209,2847,218030,3219,188647,1382,19313,2044,169334,2547,108958,1220,11922,1467,97036,2027,2026800,3856,134624,2622,64978,3428,69646,2876,286377,3084,119739,5132,166638,5559,179030,2342,44448,3169,134582,3000,272649,2552,76795,4429,195854,4605,260086,2552,60708,4120,199378,4280,259491,2414,52029,3994,207462,4121,281557,1696,49867,2959,231690,3586,205190,1340,23619,1810,181571,2108,147796,1453,23032,2104,124764,2411,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,439058,4646,178315,5921,260743,5999,933498,3958,330014,9485,603484,9505,602082,3011,87261,5015,514821,5471,798291,3229,87671,4960,710620,5412,721078,2914,80461,4059,640617,4852,857866,2591,92143,4362,765723,4740,859146,1928,96145,4100,763001,4138,551463,2163,50972,2821,500491,3215,364440,2290,39910,2704,324530,2846,6472495,4582,417616,4173,166238,5549,251378,5755,895132,4159,314190,9056,580942,8466,595273,2218,114688,5494,480585,5443,814486,3102,166367,6381,648119,6569,752636,2698,126872,4849,625764,5829,895592,2942,124739,5544,770853,5790,916037,2080,119870,4668,796167,4920,633727,2136,77044,4013,556683,4293,551996,2511,81193,3860,470803,4003,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,34366,1391,14598,1571,19768,1842,73630,1570,26282,2450,47348,2582,55683,749,9507,1737,46176,1834,69808,1211,12469,2444,57339,2532,60017,1056,10815,1706,49202,1884,70761,871,11382,1623,59379,1818,68533,636,10873,1599,57660,1612,43541,698,5784,1014,37757,1207,27572,706,4455,939,23117,979,537357,1739,31584,1302,11470,1717,20114,1662,71817,1761,25609,2571,46208,2524,57624,915,11273,1701,46351,1816,70821,1370,21079,2589,49742,2374,62374,784,13482,1678,48892,1802,76840,557,13366,1807,63474,1828,74589,524,16068,1767,58521,1794,50017,959,5533,1301,44484,1500,41691,1022,6976,1119,34715,1300,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,179650,4456,89892,4883,89758,4659,379423,5100,156719,6455,222704,6613,229530,3439,26841,2815,202689,4136,296979,5248,26326,3048,270653,5543,278569,4023,24072,2794,254497,4419,306923,3560,28117,3248,278806,4141,295154,1851,31758,2934,263396,3273,226614,1970,22199,1975,204415,2849,119164,1626,12832,1622,106332,2207,2489295,5342,168238,3658,81747,4662,86491,3525,359296,4111,150779,6156,208517,6462,232024,3059,47180,3926,184844,4793,312763,3589,60687,4659,252076,5148,308008,3091,42069,3698,265939,4225,335784,3097,36788,2969,298996,4154,342373,1526,42865,3125,299508,3615,259292,1591,33540,3134,225752,3242,171517,1849,27613,2127,143904,2354,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,36160,1761,13246,1522,22914,1573,71580,2104,22881,2302,48699,2327,42732,1212,4396,1072,38336,1488,54106,1617,2568,774,51538,1725,49236,1486,3301,938,45935,1572,51894,1080,2073,514,49821,1209,56203,683,3651,752,52552,925,35733,827,3271,1103,32462,867,23187,663,2298,661,20889,937,420532,2296,34864,1566,11892,1360,22972,1571,65976,1687,21454,2304,44522,2734,41039,1478,4152,934,36887,1641,54005,1521,5792,1204,48213,1830,47105,1255,4371,1023,42734,1427,51581,921,3470,885,48111,1214,56813,961,5171,1004,51642,1355,36080,743,4002,717,32078,1039,33069,967,3417,738,29652,1168,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,244268,4015,117641,5070,126627,4792,513745,5645,200637,6400,313108,7071,309950,3761,44502,3593,265448,4787,402853,4056,45030,3808,357823,5267,401439,2954,39804,2854,361635,3597,426815,2269,41821,3063,384994,3598,402358,2289,47739,3120,354619,3451,283093,1713,29291,2138,253802,2499,156467,1530,21327,2046,135140,2277,3355312,5547,234265,4401,111951,4571,122314,5094,498671,4374,192522,7192,306149,7935,311317,3246,64676,3784,246641,5188,437333,3273,98082,5403,339251,5694,422968,3635,67352,3688,355616,4563,455121,2559,52220,3197,402901,3775,446913,2199,57029,3459,389884,3767,318393,1801,43037,2534,275356,3342,230331,1639,38631,2420,191700,2388,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,1202165,8022,568507,10446,633658,10437,2464723,9670,931344,16351,1533379,17223,1366987,5852,113313,6487,1253674,8348,1914849,7781,103683,6203,1811166,9010,1775848,7392,95417,5681,1680431,9008,1682019,5619,105639,5853,1576380,7912,1454280,3733,121622,4825,1332658,6140,887512,3368,105100,5446,782412,5504,510103,3600,73429,3605,436674,4937,13731949,10127,1153894,8329,545390,12203,608504,12430,2377071,8895,894882,15580,1482189,14917,1340458,5787,171425,6375,1169033,8641,1944418,7015,187770,8802,1756648,10638,1856318,6628,136843,6557,1719475,9844,1757939,5327,134720,6118,1623219,8312,1564041,3604,159384,6926,1404657,7164,1017131,3154,147800,5475,869331,5866,720679,4040,135494,5551,585185,5971,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,152795,2219,37457,3076,115338,3510,314399,2593,58259,4457,256140,4664,170500,1483,9154,1874,161346,2109,217985,2669,14547,1758,203438,3056,201012,2332,10879,1538,190133,2547,152356,1841,8437,1271,143919,2317,137509,1047,8212,1229,129297,1510,85823,1079,5474,961,80349,1388,54877,930,5051,848,49826,1108,1483747,2530,148159,2654,35332,3359,112827,3684,293932,2547,52344,4088,241588,4110,168298,1971,9517,1528,158781,2273,216402,2254,21287,2171,195115,3057,196832,1389,14157,2011,182675,2191,152114,1483,10091,1349,142023,1987,144708,1215,10743,1443,133965,1920,93517,847,8617,1049,84900,1191,69785,1117,9184,1249,60601,1453,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,18338,817,9650,1055,8688,981,43217,954,20102,1986,23115,2031,34580,653,5629,1037,28951,1233,35198,776,8937,1199,26261,1165,34039,490,8161,1204,25878,1205,43582,653,9160,1439,34422,1362,47463,631,8580,1111,38883,1154,31165,376,4020,681,27145,688,17505,531,2248,513,15257,758,315020,977,17658,829,9465,1103,8193,941,40615,968,17907,1577,22708,1507,32266,582,7265,1290,25001,1120,34849,846,11445,1132,23404,1256,35468,611,10204,1466,25264,1521,46460,784,9021,1240,37439,1266,49951,668,8965,947,40986,1134,32966,287,4062,759,28904,777,24787,516,5486,702,19301,839,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,313950,4993,98177,5706,215773,5734,640460,5458,166508,6758,473952,7818,382256,4471,23427,2408,358829,4950,537975,5309,31675,3306,506300,6220,511962,5100,25704,2928,486258,5936,550466,4007,27035,2636,523431,4627,499638,2631,26859,2562,472779,3430,327375,2284,20433,2143,306942,3343,187698,2370,18527,2019,169171,2929,4210737,6301,302433,4956,96543,5188,205890,5438,610249,5483,159335,7271,450914,7134,390521,4285,36107,3361,354414,5305,572169,4675,64659,4155,507510,5240,545132,4128,41636,3573,503496,4610,594247,3026,40102,3115,554145,3932,548843,2521,35946,2690,512897,3707,374924,2280,30976,2378,343948,2717,272219,2225,35364,2414,236855,2737,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,274605,3287,117743,4986,156862,4695,548326,4055,206619,8240,341707,8313,332359,3119,58376,4524,273983,5187,510940,4583,76528,4794,434412,5625,455848,3529,58020,4279,397828,5522,470132,3286,61443,3947,408689,4529,449987,2282,61148,4106,388839,4186,297971,2002,27254,2455,270717,3041,169718,1365,21542,1812,148176,2273,3556926,4506,260404,3245,110109,5111,150295,4781,527227,4281,198673,6012,328554,6969,316373,2684,70544,4915,245829,5086,505915,3016,111831,4579,394084,5153,454423,3088,76630,4289,377793,4974,469700,2433,66147,3459,403553,3807,474484,1955,72046,3956,402438,3894,322596,1749,38654,2500,283942,3135,225804,1813,36941,2501,188863,2834,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,60755,2103,31949,2873,28806,2601,130200,2467,58847,3555,71353,3415,84042,1552,18440,2075,65602,1828,103284,1964,25986,2232,77298,2571,111796,1773,24896,2480,86900,3143,120846,1324,24203,2097,96643,2209,130158,1309,21958,1920,108200,2220,93816,929,8532,1266,85284,1502,55238,711,5581,1018,49657,1140,925370,2531,61629,2174,31811,2699,29818,2587,125812,2246,56325,3260,69487,3332,78109,1586,21804,1828,56305,2063,108433,1974,37774,3377,70659,3193,113282,1604,33930,3006,79352,3085,122602,1165,30763,2268,91839,2524,136793,981,29795,2616,106998,2720,102106,919,14074,2008,88032,2088,76604,1087,10321,1101,66283,1410,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,209698,3354,81169,3740,128529,3620,451989,3369,136216,4780,315773,5239,277400,1951,30208,2724,247192,3241,358583,2378,44233,2995,314350,3807,343671,2264,41124,2940,302547,3592,394087,2144,41118,2886,352969,3447,390440,1649,41218,2486,349222,2828,241262,1099,21353,1421,219909,1668,152870,1319,18033,1297,134837,1605,2878995,3602,200385,3019,70933,3791,129452,3637,428278,3395,139201,4248,289077,5063,275690,2041,43029,3126,232661,3161,354392,2064,74520,3521,279872,3724,342416,2380,55041,3097,287375,3426,397892,2016,47638,2815,350254,3449,401356,1460,48389,2657,352967,2858,260130,1547,26913,1871,233217,2193,218456,1398,31405,2238,187051,2532,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,24580,1789,8261,1695,16319,1715,45819,1891,11802,2184,34017,2235,29310,1549,1957,816,27353,1726,39045,1182,2009,701,37036,1289,36809,1500,1825,919,34984,1230,33785,824,946,425,32839,888,40693,853,1938,621,38755,1006,24869,633,2053,613,22816,932,13414,477,1909,623,11505,694,288233,2454,22955,2055,7250,1517,15705,1966,45599,2436,9432,1849,36167,2494,27177,1445,3979,1122,23198,1581,40406,2587,3578,1017,36828,2738,34215,1605,2396,821,31819,1675,35451,1368,1780,640,33671,1334,40309,922,2831,963,37478,1303,24299,608,2122,521,22177,665,17822,673,2870,714,14952,907,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,110430,3596,77883,4358,32547,3192,269191,3480,166464,6149,102727,6089,175498,2396,85808,4370,89690,4476,200300,3873,90248,4628,110052,4573,210075,3324,85311,3804,124764,3663,210215,1939,88174,3337,122041,3313,195148,409,80613,3814,114535,3717,159520,723,61593,3140,97927,3103,108587,802,42008,2163,66579,2314,1808830,3875,102267,3473,71698,3665,30569,2867,255310,3109,151383,4838,103927,4996,175452,2214,99620,3808,75832,3378,215124,3408,121590,5506,93534,4952,233349,2178,106403,4335,126946,4504,242585,1108,109399,4469,133186,4511,233757,509,101930,3372,131827,3361,196673,463,84413,3351,112260,3318,154313,1063,66063,2738,88250,2557,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
