GEO_ID,B25027_001E,B25027_001M,B25027_002E,B25027_002M,B25027_003E,B25027_003M,B25027_004E,B25027_004M,B25027_005E,B25027_005M,B25027_006E,B25027_006M,B25027_007E,B25027_007M,B25027_008E,B25027_008M,B25027_009E,B25027_009M,B25027_010E,B25027_010M,B25027_011E,B25027_011M,B25027_012E,B25027_012M,B25027_013E,B25027_013M,B25027_014E,B25027_014M,B25027_015E,B25027_015M,B25027_016E,B25027_016M,B25027_017E,B25027_017M,NAME,B25027_001MA,B25027_001EA,B25027_002MA,B25027_002EA,B25027_003EA,B25027_003MA,B25027_004EA,B25027_004MA,B25027_005EA,B25027_005MA,B25027_006MA,B25027_006EA,B25027_007MA,B25027_007EA,B25027_008MA,B25027_008EA,B25027_009EA,B25027_009MA,B25027_010MA,B25027_010EA,B25027_011EA,B25027_011MA,B25027_012MA,B25027_012EA,B25027_013MA,B25027_013EA,B25027_014MA,B25027_014EA,B25027_015EA,B25027_015MA,B25027_016EA,B25027_016MA,B25027_017MA,B25027_017EA,state
0400000US37,2455141,15671,1565959,13794,192698,6169,326685,7104,390161,7864,192923,5248,163320,5465,217901,4687,82271,4175,889182,11647,39768,3004,66593,4497,124651,5240,90977,3661,108661,4003,234171,5621,224361,6126,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193342,4346,101178,3650,23847,1781,23904,1857,24793,1469,11292,1202,8016,1154,7284,919,2042,574,92164,3017,5792,985,6664,939,13050,1475,11073,984,13551,1232,21519,1277,20515,1221,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3013093,17798,1918802,15327,255938,5637,385930,6907,479655,7103,243986,5937,210021,5940,246553,5909,96719,3389,1094291,13506,48222,3794,68008,3316,145122,5578,113703,4323,140702,4194,276070,5625,302464,5817,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957858,7425,532396,7763,93273,3215,115895,3325,123095,3938,61283,2813,50283,2505,65411,2625,23156,1841,425462,5844,22904,1923,34203,1944,58115,2585,46767,2756,54955,2665,105522,3457,102996,2500,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,948891,9420,626571,9643,70333,3939,126837,4548,144228,5916,75922,3811,77333,3973,100273,3815,31645,2205,322320,6793,11914,1523,16759,1915,35311,2967,29459,2089,46508,2943,93179,3748,89190,2985,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405756,16407,2063338,16418,259075,7585,429246,7685,547304,8571,273245,5187,218475,4548,249010,4789,86983,3390,1342418,13317,51634,3581,72828,3845,182366,5602,150440,4295,178260,5003,340959,5790,365931,5691,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240618,5236,166697,5017,17133,1886,31124,2402,46122,2348,24930,2187,17992,1686,21775,1784,7621,1094,73921,3017,2601,831,3561,700,8029,1193,7940,1087,9026,1347,20171,1643,22593,1661,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1265627,11974,742852,11611,97195,4808,145268,4998,177719,6245,89374,4470,79796,3696,115914,3837,37586,2851,522775,8551,27644,2909,39672,3282,76629,3823,56120,3158,65968,3631,133542,3910,123200,3512,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,231452,4098,127098,3504,27897,1942,28320,1714,28342,1975,16311,1324,11471,1236,11398,1102,3359,734,104354,3141,5979,1030,8219,1229,14348,1414,12320,1091,15588,1419,24922,1312,22978,1181,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1665498,14709,992453,12575,143811,5439,210489,5742,248439,6376,120535,3878,97003,3329,127438,3803,44738,2406,673045,10596,27504,2850,43729,3112,90759,4386,70567,4385,91098,4509,185080,4911,164308,4517,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5752826,28478,3334400,24861,499574,11398,832763,12238,880554,13773,382299,8600,295876,7643,331227,7439,112107,4087,2418426,19674,138256,6239,225535,6140,397555,10672,286899,7843,305796,6878,568674,8479,495711,7104,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,641215,6863,451431,6601,88371,3337,122841,3800,96479,3607,45308,2757,37765,2395,44184,2326,16483,1589,189784,5125,9290,1503,14134,1640,24899,2252,18926,1527,25293,1867,48270,2374,48972,1873,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180212,3547,113269,3236,11267,1390,19296,1479,30916,1540,17172,1459,13736,1248,15829,1298,5053,814,66943,2541,1608,567,3496,733,8875,945,6941,869,10432,1078,18314,1209,17277,1100,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2019869,15507,1398239,12901,168739,5958,288904,6698,377990,7827,171978,5096,143588,4659,180850,4875,66190,3391,621630,9323,24803,2715,38971,3098,75370,3945,61837,3160,79836,3821,171189,4779,169624,4212,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1703269,13837,1170191,12556,149733,6271,239683,6560,300766,5195,145309,4550,129495,4933,155273,4389,49932,3008,533078,8797,22452,2214,29231,2809,67108,3471,60203,2974,69702,3302,149831,4210,134551,3941,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531151,6909,246761,6744,32533,2365,55800,3171,58301,2546,27611,2046,28404,2204,34098,2528,10014,1117,284390,5808,12444,1573,24505,2438,38936,2448,30730,2327,38906,2559,69676,3228,69193,2193,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1549143,11056,1003999,9828,143278,4618,218414,4718,265575,4976,128537,4603,102034,3180,111121,2940,35040,2289,545144,6442,19312,1895,28344,2299,66969,2640,63038,2816,72484,2701,147142,2597,147855,2892,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155575,3816,90726,3567,16895,1461,21030,1878,20564,1676,11525,1476,9419,1321,8813,1089,2480,610,64849,3077,3528,936,4705,1144,7502,1188,8677,1394,9286,1444,16691,1352,14460,1104,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,836820,8764,331261,7797,34155,3408,83619,4034,85011,4183,35453,2980,30220,2395,44288,2498,18515,1974,505559,7906,16649,2390,37075,2984,74877,3731,52547,3611,67665,3577,136105,3836,120641,3544,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
