GEO_ID,B18101_001E,B18101_001M,B18101_002E,B18101_002M,B18101_003E,B18101_003M,B18101_004E,B18101_004M,B18101_005E,B18101_005M,B18101_006E,B18101_006M,B18101_007E,B18101_007M,B18101_008E,B18101_008M,B18101_009E,B18101_009M,B18101_010E,B18101_010M,B18101_011E,B18101_011M,B18101_012E,B18101_012M,B18101_013E,B18101_013M,B18101_014E,B18101_014M,B18101_015E,B18101_015M,B18101_016E,B18101_016M,B18101_017E,B18101_017M,B18101_018E,B18101_018M,B18101_019E,B18101_019M,B18101_020E,B18101_020M,B18101_021E,B18101_021M,B18101_022E,B18101_022M,B18101_023E,B18101_023M,B18101_024E,B18101_024M,B18101_025E,B18101_025M,B18101_026E,B18101_026M,B18101_027E,B18101_027M,B18101_028E,B18101_028M,B18101_029E,B18101_029M,B18101_030E,B18101_030M,B18101_031E,B18101_031M,B18101_032E,B18101_032M,B18101_033E,B18101_033M,B18101_034E,B18101_034M,B18101_035E,B18101_035M,B18101_036E,B18101_036M,B18101_037E,B18101_037M,B18101_038E,B18101_038M,B18101_039E,B18101_039M,NAME,B18101_001MA,B18101_001EA,B18101_002MA,B18101_002EA,B18101_003EA,B18101_003MA,B18101_004EA,B18101_004MA,B18101_005MA,B18101_005EA,B18101_006MA,B18101_006EA,B18101_007MA,B18101_007EA,B18101_008MA,B18101_008EA,B18101_009EA,B18101_009MA,B18101_010EA,B18101_010MA,B18101_011MA,B18101_011EA,B18101_012MA,B18101_012EA,B18101_013MA,B18101_013EA,B18101_014EA,B18101_014MA,B18101_015EA,B18101_015MA,B18101_016MA,B18101_016EA,B18101_017MA,B18101_017EA,B18101_018MA,B18101_018EA,B18101_019MA,B18101_019EA,B18101_020EA,B18101_020MA,B18101_021EA,B18101_021MA,B18101_022EA,B18101_022MA,B18101_023EA,B18101_023MA,B18101_024MA,B18101_024EA,B18101_025EA,B18101_025MA,B18101_026EA,B18101_026MA,B18101_027EA,B18101_027MA,B18101_028EA,B18101_028MA,B18101_029EA,B18101_029MA,B18101_030MA,B18101_030EA,B18101_031EA,B18101_031MA,B18101_032EA,B18101_032MA,B18101_033EA,B18101_033MA,B18101_034EA,B18101_034MA,B18101_035MA,B18101_035EA,B18101_036EA,B18101_036MA,B18101_037EA,B18101_037MA,B18101_038EA,B18101_038MA,B18101_039EA,B18101_039MA,state
0400000US32,2855974,1248,1419767,2255,91243,1274,1432,630,89811,1335,248097,1570,17663,2635,230434,3041,324486,1367,22360,2560,302126,2942,558490,1550,80246,4064,478244,4502,127156,983,37502,2799,89654,2716,70295,830,33226,2195,37069,2160,1436207,2149,85690,1476,2269,1001,83421,1623,242572,1384,11961,1625,230611,2145,324610,1212,20855,2534,303755,2863,563048,1603,79729,3931,483319,3832,135598,905,33325,2316,102273,2412,84689,948,42812,2293,41877,2528,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,33382,567,312,243,33070,591,101040,1286,6668,1317,94372,1678,142011,1497,10886,1500,131125,1793,274684,1286,32555,2487,242129,2825,61635,601,15203,1495,46432,1582,34974,722,16838,1251,18136,1389,666523,1873,30127,634,228,220,29899,707,98383,1147,4538,1049,93845,1528,139095,1169,10528,1909,128567,2216,285177,1186,35661,2940,249516,3043,66225,606,14427,1546,51798,1667,47516,849,22205,1719,25311,1857,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,271020,1794,2111,818,268909,1946,746990,1716,39002,2952,707988,3290,963569,2204,51963,4054,911606,4307,1761742,2953,163153,5610,1598589,6304,339924,1887,73364,3579,266560,4117,219306,1735,96603,3678,122703,3705,4547864,3118,258234,1810,1981,844,256253,1979,717530,1613,24665,2935,692865,3265,950779,1799,38782,3403,911997,3677,1877032,2032,174912,5645,1702120,5880,406397,1770,84453,3499,321944,3675,337892,2193,170037,4421,167855,4497,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1007659,3417,69734,2068,971,544,68763,2089,185157,2587,9790,1660,175367,3210,234376,2366,16156,2385,218220,3001,370146,2518,64033,3479,306113,4231,91807,1440,30187,2388,61620,2383,56439,1204,32123,1913,24316,1734,1042519,3200,64496,2077,237,218,64259,2098,179028,2374,7649,1536,171379,2726,229086,2080,15328,2312,213758,2689,392615,2243,60601,3837,332014,4059,103789,1838,29781,2785,74008,2452,73505,1332,40150,2045,33355,1781,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,608138,1997,4481,1269,603657,2409,1544727,3369,100911,5629,1443816,6213,2348966,2942,128958,5743,2220008,6707,3728526,3639,405752,10576,3322774,10930,745825,2218,166931,4811,578894,5186,485641,2622,214876,5184,270765,5566,10094629,4885,576950,2242,4507,1155,572443,2239,1474563,2942,55673,3699,1418890,4703,2401708,3566,107906,5277,2293802,6547,4002496,3611,455456,9304,3547040,8971,895458,2070,203766,5768,691692,5928,743454,2454,373737,6146,369717,6132,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,307442,4549,1812,804,305630,4677,860778,4935,61417,3791,799361,5713,1078993,6612,80717,5565,998276,8540,1859822,5930,272170,9390,1587652,10826,412682,3024,119416,4335,293266,5002,232164,2669,112732,3513,119432,3816,5103731,7348,291398,4197,2123,802,289275,4198,823393,4502,37065,3094,786328,5330,1124536,4577,69871,4758,1054665,6446,2035779,4795,305777,8511,1730002,9983,485040,2334,126089,4775,358951,4744,343585,2536,180201,4852,163384,4445,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,25737,936,247,312,25490,914,61139,1370,3161,796,57978,1483,106126,1895,4925,1088,101201,2188,137680,1840,14729,1560,122951,2431,27437,368,7409,820,20028,820,18920,409,8655,1001,10265,1020,363508,2331,26435,1150,93,133,26342,1161,57683,1309,1285,414,56398,1457,94537,1720,5873,1128,88664,1708,129737,1307,12585,1445,117152,1990,28443,483,6691,1074,21752,1061,26673,560,13625,998,13048,928,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,351987,2419,1844,693,350143,2493,991040,3463,82246,5213,908794,6019,1257871,4284,91556,4674,1166315,5954,2200151,4427,316903,6992,1883248,7852,479873,1654,126866,3937,353007,3781,299720,1890,139572,3824,160148,4230,5861387,4171,337301,2250,1663,693,335638,2419,946443,2761,47340,3546,899103,4730,1272090,3116,80486,4778,1191604,5191,2314977,3828,358987,7987,1955990,8672,550489,1869,129802,4198,420687,4591,440087,2191,216047,4304,224040,4216,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,135977,1598,1666,655,134311,1522,356828,2448,26450,2426,330378,3586,446966,3158,32449,2256,414517,3760,691586,2403,124763,4312,566823,4608,153003,1576,55772,2181,97231,2258,95569,1272,51332,1849,44237,1441,1950400,3699,126974,1852,1638,548,125336,1943,338639,1902,16613,1469,322026,2426,448228,2482,33003,2754,415225,3920,727160,2494,130265,3875,596895,4373,175280,1582,51979,2283,123301,2668,134119,1423,71154,2571,62965,2417,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,117053,1957,1142,960,115911,2145,321354,2881,23349,2383,298005,3303,453431,2421,36586,2774,416845,3496,774890,2680,121296,5179,653594,5844,188647,1382,59223,3212,129424,3500,108958,1220,57825,2393,51133,2684,2026800,3856,112086,1621,874,576,111212,1709,308915,2665,14831,2026,294084,3488,451679,2406,38873,3674,412806,3834,801134,2685,123831,5781,677303,6399,205190,1340,49277,2792,155913,2834,147796,1453,78268,2790,69528,2563,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,366394,2169,2813,998,363581,2440,1006162,2596,85951,4228,920211,4494,1400373,3184,100859,5396,1299514,6435,2438090,3357,329113,7861,2108977,8419,551463,2163,139897,4077,411566,4332,364440,2290,165079,4648,199361,4578,6472495,4582,348498,1975,1938,740,346560,2126,964250,2911,48125,3548,916125,4521,1409759,3030,92484,5070,1317275,5088,2564265,3265,362800,7673,2201465,8695,633727,2136,144254,5512,489473,5423,551996,2511,273451,4688,278545,5004,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,28105,711,566,484,27539,927,79891,1168,6106,1243,73785,1696,125491,1257,8531,1921,116960,1983,199311,1196,26968,2394,172343,2390,43541,698,10217,1387,33324,1563,27572,706,13192,1243,14380,1210,537357,1739,26288,677,325,409,25963,788,77113,1237,2768,1006,74345,1534,128445,1291,9462,1810,118983,2061,213803,1055,29129,2569,184674,2809,50017,959,11775,1714,38242,1815,41691,1022,20797,1638,20894,1611,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,148118,3300,1009,623,147109,3251,410955,3872,31761,3176,379194,4762,526509,4875,40599,3271,485910,5410,880646,4668,142135,5817,738511,6560,226614,1970,67729,3392,158885,3434,119164,1626,61085,2521,58079,2474,2489295,5342,139370,3014,931,507,138439,3089,388164,3531,18169,2352,369995,3855,544787,2978,31302,3268,513485,4229,986165,3300,156708,6075,829457,6850,259292,1591,67543,3612,191749,3498,171517,1849,93768,3088,77749,3004,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,30412,1333,280,156,30132,1333,77328,1740,5218,1078,72110,1789,96838,1750,8249,1676,88589,2064,157333,1692,17706,1995,139627,2487,35733,827,8970,1109,26763,1383,23187,663,10589,1046,12598,1266,420532,2296,29185,1095,126,130,29059,1106,71655,1283,2323,682,69332,1464,95044,1963,6312,1286,88732,2330,155499,1803,18864,1888,136635,2321,36080,743,6882,956,29198,1073,33069,967,15256,1165,17813,1369,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,202631,2819,1859,719,200772,2921,555382,4024,39482,3677,515900,5513,712803,4144,57322,4101,655481,5803,1230612,4327,216865,7733,1013747,7937,283093,1713,89249,3565,193844,3762,156467,1530,84404,2760,72063,2726,3355312,5547,196606,2818,2028,768,194578,2880,536330,3400,22536,2848,513794,4252,748650,3628,53224,4313,695426,5115,1325002,4289,223285,6582,1101717,7378,318393,1801,91956,4201,226437,4304,230331,1639,126573,3564,103758,3413,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,1000564,5279,8009,1787,992555,5926,2666324,7287,169540,7992,2496784,10143,3281836,8033,207764,8625,3074072,11844,4912147,8248,602947,12510,4309200,14105,887512,3368,271120,7403,616392,7899,510103,3600,265485,4630,244618,4980,13731949,10127,966128,5290,5021,1384,961107,5577,2564837,6843,111314,5778,2453523,7830,3284876,6195,170219,6816,3114657,9259,5178298,7155,643508,13801,4534790,16047,1017131,3154,279965,7547,737166,7568,720679,4040,391454,7021,329225,6785,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,127854,1128,1346,752,126508,1222,339340,1858,18012,2418,321328,2756,388485,2402,27858,2580,360627,3402,490877,2507,51346,3419,439531,4070,85823,1079,21298,1972,64525,2125,54877,930,27668,1551,27209,1594,1483747,2530,122115,1507,1081,625,121034,1636,319976,1800,10051,1943,309925,2270,384700,2118,19949,2309,364751,3499,493654,2237,56355,3455,437299,4330,93517,847,21787,1722,71730,1799,69785,1117,36681,1578,33104,1638,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,15328,386,336,270,14992,441,46227,752,5759,1339,40468,1510,69778,917,6120,943,63658,1358,125084,914,17818,1445,107266,1641,31165,376,8037,923,23128,914,17505,531,8778,852,8727,751,315020,977,14844,562,0,149,14844,562,43429,788,2286,647,41143,861,67115,737,6300,1353,60815,1411,131879,868,17506,1727,114373,1989,32966,287,6467,1043,26499,1014,24787,516,12442,1113,12345,1154,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,262095,3331,1924,831,260171,3421,692315,4305,45517,3554,646798,5189,920231,5823,57814,4002,862417,6761,1562066,5912,179000,7445,1383066,8624,327375,2284,79111,3521,248264,4017,187698,2370,85738,3131,101960,3292,4210737,6301,248822,3880,1538,802,247284,3792,663860,4507,25637,2589,638223,5093,962690,4462,50669,3712,912021,5500,1688222,4494,191947,6637,1496275,7802,374924,2280,78538,3803,296386,3884,272219,2225,137754,4362,134465,4314,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,226840,1907,1113,462,225727,1967,596091,3048,36865,3300,559226,4401,843299,3846,62828,4564,780471,5478,1375967,4145,187647,6553,1188320,8080,297971,2002,85801,3852,212170,4005,169718,1365,85130,2923,84588,2713,3556926,4506,217831,2013,1803,720,216028,2090,569800,3244,22160,2152,547640,3238,822288,2870,51594,3727,770694,4878,1398607,2915,181265,5878,1217342,6202,322596,1749,77284,3952,245312,4156,225804,1813,115328,3707,110476,3694,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,50634,1348,203,211,50431,1380,140321,1847,15334,2322,124987,2813,187326,2071,18016,2131,169310,2796,362800,2427,79215,3882,283585,4648,93816,929,38209,2111,55607,1992,55238,711,31922,1539,23316,1631,925370,2531,51320,1701,279,294,51041,1696,136121,1930,6244,1342,129877,2274,186542,2119,14142,1766,172400,2317,372677,2089,75704,3929,296973,4161,102106,919,30936,2300,71170,2364,76604,1087,41492,2141,35112,2166,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,172242,2117,1392,518,170850,2069,489445,2708,30935,2924,458510,4131,635983,2435,43537,3280,592446,3536,1128198,2925,133780,4291,994418,4977,241262,1099,55293,2039,185969,2317,152870,1319,68985,2427,83885,2535,2878995,3602,164601,1823,1098,426,163503,1821,464062,2189,19264,1662,444798,2843,630082,2012,37224,2861,592858,3266,1141664,2656,137246,4794,1004418,5071,260130,1547,50843,2468,209287,2576,218456,1398,101492,3304,116964,3419,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,20116,1114,325,381,19791,1126,50283,1750,2771,975,47512,1939,68355,1727,4811,1221,63544,1837,111287,1828,13263,1623,98024,2494,24869,633,7889,1069,16980,1313,13414,477,6818,941,6596,912,288233,2454,18034,1446,92,174,17942,1417,50520,2136,1450,644,49070,2181,67583,2865,5393,1562,62190,3309,109975,1983,14176,2234,95799,2351,24299,608,4927,956,19372,987,17822,673,9471,1059,8351,920,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,90553,2162,1121,570,89432,2177,289068,3029,36557,2795,252511,3825,375798,3171,32914,3093,342884,4049,615438,3104,149643,6316,465795,6864,159520,723,60623,2982,98897,2807,108587,802,61977,2648,46610,2549,1808830,3875,82343,2341,750,479,81593,2354,275234,2485,22038,2679,253196,3553,390576,2027,28419,3010,362157,3614,709691,2305,159768,4764,549923,5339,196673,463,77671,3140,119002,3146,154313,1063,106184,2385,48129,2328,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
