GEO_ID,B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,B27013_023E,B27013_023M,B27013_024E,B27013_024M,B27013_025E,B27013_025M,B27013_026E,B27013_026M,B27013_027E,B27013_027M,B27013_028E,B27013_028M,B27013_029E,B27013_029M,B27013_030E,B27013_030M,B27013_031E,B27013_031M,B27013_032E,B27013_032M,B27013_033E,B27013_033M,B27013_034E,B27013_034M,B27013_035E,B27013_035M,B27013_036E,B27013_036M,B27013_037E,B27013_037M,B27013_038E,B27013_038M,B27013_039E,B27013_039M,B27013_040E,B27013_040M,B27013_041E,B27013_041M,B27013_042E,B27013_042M,B27013_043E,B27013_043M,B27013_044E,B27013_044M,B27013_045E,B27013_045M,B27013_046E,B27013_046M,NAME,B27013_001EA,B27013_001MA,B27013_002EA,B27013_002MA,B27013_003MA,B27013_003EA,B27013_004MA,B27013_004EA,B27013_005EA,B27013_005MA,B27013_006EA,B27013_006MA,B27013_007EA,B27013_007MA,B27013_008MA,B27013_008EA,B27013_009EA,B27013_009MA,B27013_010MA,B27013_010EA,B27013_011MA,B27013_011EA,B27013_012MA,B27013_012EA,B27013_013EA,B27013_013MA,B27013_014MA,B27013_014EA,B27013_015MA,B27013_015EA,B27013_016EA,B27013_016MA,B27013_017EA,B27013_017MA,B27013_018EA,B27013_018MA,B27013_019MA,B27013_019EA,B27013_020MA,B27013_020EA,B27013_021EA,B27013_021MA,B27013_022EA,B27013_022MA,B27013_023MA,B27013_023EA,B27013_024EA,B27013_024MA,B27013_025MA,B27013_025EA,B27013_026MA,B27013_026EA,B27013_027EA,B27013_027MA,B27013_028EA,B27013_028MA,B27013_029EA,B27013_029MA,B27013_030MA,B27013_030EA,B27013_031MA,B27013_031EA,B27013_032EA,B27013_032MA,B27013_033EA,B27013_033MA,B27013_034EA,B27013_034MA,B27013_035EA,B27013_035MA,B27013_036MA,B27013_036EA,B27013_037MA,B27013_037EA,B27013_038EA,B27013_038MA,B27013_039EA,B27013_039MA,B27013_040EA,B27013_040MA,B27013_041MA,B27013_041EA,B27013_042MA,B27013_042EA,B27013_043EA,B27013_043MA,B27013_044EA,B27013_044MA,B27013_045EA,B27013_045MA,B27013_046EA,B27013_046MA,state
0400000US27,4150916,1945,1961619,12597,1121326,8241,1085766,7896,971028,8428,114738,4985,35560,2277,28411,2145,7149,953,840293,9295,817334,9318,735263,8994,82071,4831,22959,1531,19754,1454,3205,692,1157495,11988,497578,7352,434176,7047,298982,6597,135194,5796,63402,2858,44663,2452,18739,1461,659917,8725,599388,8778,436846,7997,162542,5970,60529,2449,45020,2037,15509,1459,1031802,8100,422396,5541,170038,4901,80135,3393,89903,3965,252358,3392,178437,3482,73921,3285,609406,5926,270130,5792,157754,4669,112376,4582,339276,2831,245885,3634,93391,3553,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2201904,2234,884575,12033,484207,8126,463442,8334,379375,7793,84067,5545,20765,1919,16348,1692,4417,976,400368,8120,388437,8010,337514,8141,50923,4003,11931,1435,9354,1289,2577,666,432785,11949,191675,7761,168424,6921,100658,5269,67766,5183,23251,2036,14796,1552,8455,1313,241110,7463,220258,7051,140839,6481,79419,5023,20852,1859,14957,1657,5895,1145,884544,10636,355180,6825,213485,6259,67864,4303,145621,5091,141695,3137,76462,3849,65233,3579,529364,7798,319432,7119,129987,6084,189445,6970,209932,2527,111026,4225,98906,4102,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4581678,3868,2045508,16221,1133448,10085,1089583,9590,962329,10568,127254,6031,43865,2715,31403,2072,12462,1745,912060,11592,881925,10962,792676,11398,89249,5401,30135,2305,23421,2124,6714,1007,1060551,13477,462022,8057,407030,7737,270633,8186,136397,6169,54992,2907,33394,2205,21598,1981,598529,11303,539679,11092,395200,10182,144479,5873,58850,3177,36536,2442,22314,2113,1475619,15195,603021,8619,298505,7525,130192,5675,168313,6567,304516,3579,185678,3950,118838,3334,872598,11548,450957,10168,238585,6553,212372,7170,421641,3996,251684,5489,169957,5472,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,792289,1511,335348,6816,192795,4918,182602,4651,155958,5049,26644,2597,10193,1183,6947,1085,3246,670,142553,4114,137599,3933,119471,3665,18128,2176,4954,889,3641,757,1313,476,209418,6151,97065,4320,81404,4137,51794,3149,29610,3024,15661,1303,9675,1040,5986,884,112353,4355,100901,3991,73414,3574,27487,2824,11452,1144,7432,1056,4020,631,247523,5437,104070,3784,46187,3810,19435,2420,26752,2656,57883,1775,38335,1797,19548,1441,143453,3147,69426,3046,38695,2183,30731,2359,74027,1578,49081,1786,24946,1809,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1397245,1693,703254,6805,410781,5073,390849,5045,349221,5139,41628,3096,19932,1385,14839,1203,5093,851,292473,5001,281125,4939,259283,5334,21842,2468,11348,1123,8983,978,2365,491,349796,5828,140147,4047,119274,3994,86290,3388,32984,2640,20873,1346,13414,1211,7459,935,209649,4449,186588,4470,147076,3739,39512,3045,23061,1735,15510,1475,7551,992,344195,5324,134108,3741,54980,3417,27257,2561,27723,2856,79128,1781,48873,1572,30255,1850,210087,3628,97683,3468,56745,2943,40938,2659,112404,1900,73707,2007,38697,1995,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2188372,1522,917517,10944,524944,7538,503127,7381,416686,9185,86441,5955,21817,2026,15979,1779,5838,1095,392573,8090,378660,8005,323723,7867,54937,4051,13913,1441,10163,1276,3750,889,537488,10892,251482,7140,226486,6673,131075,5066,95411,5035,24996,2242,13002,1694,11994,1506,286006,7803,261303,7366,164001,6278,97302,5322,24703,2098,14565,1539,10138,1376,733367,10662,304001,6366,153363,5855,64749,3790,88614,4935,150638,2862,78917,2928,71721,2885,429366,7232,247695,6988,122273,5282,125422,5261,181671,2151,87898,3094,93773,3293,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1051317,1411,485562,7974,278182,5304,265361,4756,238304,4954,27057,2495,12821,1414,10726,1254,2095,691,207380,5630,199605,5492,184649,5216,14956,2180,7775,1080,6318,950,1457,494,279256,6480,118946,3870,101759,3641,73821,3666,27938,3168,17187,1508,12011,1404,5176,840,160310,5225,143928,5405,112558,4828,31370,2549,16382,1448,11257,1327,5125,857,286499,6487,116176,4240,49575,3428,23616,2194,25959,2592,66601,1937,45966,2236,20635,1871,170323,4333,80739,4141,47608,3263,33131,2960,89584,1741,63377,2434,26207,2294,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6856641,1559,3087672,18680,1782785,13526,1698029,13307,1435384,12779,262645,9125,84756,4043,65161,3302,19595,1939,1304887,13330,1249153,12866,1096136,12159,153017,6720,55734,3151,45514,3136,10220,1580,1614008,18271,677066,12695,596111,11954,391161,9153,204950,7597,80955,3464,54832,2759,26123,2273,936942,12360,852494,11666,603615,11549,248879,7377,84448,3568,58895,3144,25553,2226,2154961,19045,824690,11438,431171,10235,213203,6450,217968,7993,393519,4897,236349,5065,157170,4589,1330271,12943,726164,12454,425554,10176,300610,9415,604107,4932,350519,6155,253588,5509,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551763,2705,611140,10986,349735,7467,333428,7254,245392,6261,88036,5164,16307,1620,11966,1470,4341,890,261405,6643,249296,6518,193878,6029,55418,3964,12109,1737,7685,1419,4424,1153,353408,10381,155123,6272,137151,6169,64364,3857,72787,4988,17972,1876,10227,1564,7745,1291,198285,6679,179781,6623,95751,4810,84030,5009,18504,1669,11624,1369,6880,1193,587215,10947,247910,6480,133943,6092,41982,3448,91961,5086,113967,3052,60374,3169,53593,3234,339305,7642,192624,7312,78760,4163,113864,5982,146681,2675,78986,3248,67695,3415,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15352074,3398,6637422,28234,3694523,20586,3533647,19430,2888895,20886,644752,11731,160876,5568,122705,4933,38171,2447,2942899,17801,2832083,17273,2441508,17063,390575,11043,110816,4951,87889,4388,22927,2613,3607950,24240,1568485,17647,1398028,17010,847244,14596,550784,13788,170457,4494,112368,4068,58089,3375,2039465,17566,1864307,16370,1224241,13180,640066,13270,175158,5455,117416,4141,57742,3778,5106702,27469,2045950,18925,1145817,18078,482056,10417,663761,17871,900133,7319,511960,7664,388173,6319,3060752,18082,1707814,16446,811919,12961,895895,12471,1352938,7095,730867,9304,622071,8782,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7572601,5528,3204379,21557,1804738,15967,1738775,15157,1457144,16933,281631,9984,65963,3585,50373,3091,15590,1746,1399641,16409,1356273,16188,1205362,14421,150911,8255,43368,2816,32798,2356,10570,1657,1737625,20975,744027,14104,652844,12855,409493,9283,243351,8986,91183,3796,59464,3366,31719,2314,993598,13393,906226,12481,626703,10566,279523,8941,87372,4209,56488,3063,30884,2735,2630597,18390,1034896,12012,547196,11430,237890,7010,309306,10111,487700,5448,296277,6044,191423,5426,1595701,13971,897816,12954,464635,10042,433181,11816,697885,5450,429596,6561,268289,5841,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569553,1631,279872,5996,167790,4476,161772,4366,146579,4252,15193,2321,6018,812,4744,742,1274,354,112082,3636,108895,3596,98982,3411,9913,1823,3187,680,2660,558,527,376,157679,5448,70566,3601,60554,3223,45366,2697,15188,1988,10012,1055,7177,877,2835,599,87113,4007,78497,3757,64370,3191,14127,1992,8616,1033,6608,849,2008,550,132002,3596,51807,2159,21480,1977,10703,1410,10777,1271,30327,1211,21478,1193,8849,1098,80195,2652,36882,2346,25717,2089,11165,1611,43313,1135,29540,1516,13773,1475,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8815258,2961,3797962,18204,2164333,13255,2082700,13681,1832375,12621,250325,8323,81633,3334,61237,2787,20396,2101,1633629,14066,1579227,13768,1390977,14602,188250,6403,54402,3494,43149,2873,11253,1818,2181836,22056,922741,14056,807985,12928,514963,10947,293022,8867,114756,4165,75571,3463,39185,2418,1259095,14700,1142739,14388,773180,11093,369559,10026,116356,4314,76663,2973,39693,2855,2835460,20149,1150541,11866,567337,9868,224640,6387,342697,8326,583204,5288,372336,5983,210868,5861,1684919,14125,865101,12863,440524,9038,424577,10431,819818,6076,513208,7122,306610,5482,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2871911,2134,1288133,9124,744848,6869,709367,6510,580491,6438,128876,4713,35481,2115,26375,1862,9106,1139,543285,7155,521576,7298,445017,6596,76559,4007,21709,1517,16708,1309,5001,960,610729,9060,264117,5343,233142,5281,132736,4668,100406,4165,30975,1764,20447,1429,10528,1193,346612,7016,311824,7053,205953,5398,105871,4639,34788,2045,24650,1874,10138,1124,973049,9244,378159,5881,196043,5700,75917,3519,120126,4721,182116,2923,112838,2722,69278,2568,594890,6348,341988,5979,167467,5149,174521,4297,252902,2721,157693,3557,95209,3293,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3131725,1611,1220662,12615,710061,9903,682482,9939,577076,9189,105406,5861,27579,2398,20644,2070,6935,1156,510601,8897,492942,8741,427236,8493,65706,4237,17659,1822,13778,1574,3881,1003,862702,13945,380065,8804,342996,8181,206739,6565,136257,6718,37069,2415,22402,1907,14667,1395,482637,10333,442878,9824,295750,8604,147128,6484,39759,2752,25857,2146,13902,1502,1048361,11598,435800,7211,202843,7011,84036,4121,118807,6386,232957,3272,148434,3643,84523,3600,612561,9237,316993,8658,161594,6448,155399,7265,295568,3107,186628,3933,108940,4171,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9914113,2314,4271347,21078,2428612,13310,2327870,13024,2100742,13281,227128,6816,100742,3935,79813,3357,20929,1897,1842735,15944,1779208,15166,1629130,15355,150078,6370,63527,3467,52813,3176,10714,1329,2376837,19285,1022690,13521,884183,13543,617622,11113,266561,8317,138507,4489,97665,3817,40842,2292,1354147,13090,1217283,12595,916609,12242,300674,9709,136864,4233,95567,3629,41297,2469,3265929,21176,1303064,12558,626410,10927,292397,7797,334013,8063,676654,5442,461676,5708,214978,5328,1962865,15269,977533,13510,540676,10666,436857,9881,985332,6324,654196,7620,331136,7041,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,829871,791,347632,8012,195232,5995,186695,5662,162960,5539,23735,2541,8537,1329,6944,1102,1593,508,152400,4988,146744,4897,133075,4708,13669,2021,5656,935,4529,869,1127,580,226448,6866,95329,4533,83289,4436,54684,3245,28605,3447,12040,1537,7833,1225,4207,885,131119,4875,119826,4594,83252,4337,36574,3168,11293,1299,7882,1066,3411,789,255791,7087,105354,4456,54818,3718,23590,2102,31228,2953,50536,2176,29081,1845,21455,1925,150437,4583,75678,4248,36903,2850,38775,3404,74759,1879,43970,2250,30789,2060,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3714694,2967,1540440,16834,854855,11254,821595,11429,687815,11860,133780,6777,33260,2473,25597,2064,7663,1445,685585,10459,664332,10399,580573,9187,83759,5030,21253,1848,16945,1756,4308,1072,826116,13273,360008,7826,308992,7912,194763,7406,114229,5798,51016,2699,32342,2166,18674,2112,466108,10332,420927,10163,284216,8755,136711,7296,45181,2518,29162,2205,16019,1680,1348138,15777,538070,9583,276568,9323,117046,5536,159522,7251,261502,3363,158383,4179,103119,3964,810068,11472,445693,10367,219905,7972,225788,7672,364375,3623,218710,4837,145665,4736,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,632783,1427,315978,6099,181387,3973,171837,3861,151620,3980,20217,2101,9550,1104,6676,860,2874,636,134591,3806,129620,3868,115576,3975,14044,1607,4971,741,3922,683,1049,349,154469,4647,66972,3512,55958,3107,36108,2737,19850,2221,11014,1395,7281,1094,3733,921,87497,3289,77225,3127,57524,2839,19701,1872,10272,1059,6681,921,3591,735,162336,4897,64732,2750,26376,2186,9448,1385,16928,1917,38356,1789,23731,1552,14625,1455,97604,3483,43698,3171,24079,2078,19619,2496,53906,1705,34121,1823,19785,1471,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5005351,3747,2128257,17585,1191308,10970,1136085,10636,962915,12186,173170,7451,55223,2719,41961,2428,13262,1630,936949,13159,904309,13000,788332,11885,115977,6470,32640,2658,25274,2232,7366,1214,1126189,15181,493992,9275,436644,9127,261999,8464,174645,8655,57348,2708,35593,2219,21755,1813,632197,12272,577746,11259,382293,9372,195453,7322,54451,3156,34869,2574,19582,1909,1750905,14681,697675,9800,370686,9630,140634,6048,230052,7974,326989,4071,186886,4782,140103,4316,1053230,11812,591597,11514,298421,7548,293176,9772,461633,3896,261292,5907,200341,5726,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19792582,6183,9363821,35757,5465112,27524,5252956,27068,4081368,29548,1171588,20257,212156,6799,148897,5641,63259,4262,3898709,26676,3772064,26389,3176563,24531,595501,16551,126645,5803,93396,4574,33249,3121,4314657,33036,1910285,20441,1720246,20504,983805,14950,736441,16931,190039,5886,110612,4297,79427,4955,2404372,23705,2221564,23109,1409321,17998,812243,16738,182808,6878,110522,4599,72286,4506,6114104,28741,2216201,19740,1220781,18347,503014,11767,717767,14782,995420,8569,522340,8073,473080,8845,3897903,25226,2469546,23306,1215257,19187,1254289,20640,1428357,9190,740305,9867,688052,10389,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2061718,1372,925640,11358,587023,7511,566874,7234,492386,7862,74488,4470,20149,1669,15689,1468,4460,856,338617,7588,330259,7428,297020,7110,33239,2588,8358,1154,6155,927,2203,649,578779,11868,244583,6671,222483,6412,165958,5648,56525,4073,22100,1969,15082,1624,7018,1184,334196,9072,315287,8658,246144,7882,69143,4209,18909,1992,12047,1647,6862,1120,557299,10935,188456,5198,90005,4614,46927,3212,43078,3281,98451,2551,62785,2486,35666,2033,368843,8028,232808,7645,161246,6856,71562,4586,136035,2166,85558,2928,50477,2506,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,500279,808,217825,4042,119972,2674,113548,2633,94532,2754,19016,2097,6424,931,4667,776,1757,421,97853,3055,94417,3051,80903,2958,13514,1749,3436,665,2718,561,718,316,144051,3629,63785,2625,52841,2480,34196,1942,18645,2034,10944,1163,7019,955,3925,678,80266,2918,70701,2900,49356,2543,21345,1816,9565,1005,6470,711,3095,700,138403,3684,59775,2521,28473,2188,10720,1411,17753,1848,31302,1365,19704,1443,11598,1179,78628,2530,33876,2353,15589,1523,18287,2012,44752,1232,28477,1504,16275,1463,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6295425,5729,2923325,20511,1620706,13814,1549977,13194,1391864,13591,158113,8811,70729,3363,57961,3129,12768,1420,1302619,13033,1259437,13073,1145489,13149,113948,6280,43182,2519,36091,2359,7091,1029,1498859,16832,645896,10994,564908,10715,395017,8970,169891,6622,80988,3478,57118,2889,23870,2322,852963,11761,771961,11834,591922,10611,180039,7450,81002,3742,59122,3490,21880,1847,1873241,15454,730768,11330,367412,9994,185140,6697,182272,7636,363356,5088,251206,4577,112150,4735,1142473,11672,619514,10642,380668,9061,238846,7659,522959,4775,353525,5240,169434,5271,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5456250,3203,2325085,18128,1382442,13624,1328709,12630,1161251,12656,167458,7024,53733,3122,41787,2728,11946,1840,942643,13141,909447,12664,819374,11149,90073,5528,33196,2691,27904,2282,5292,1142,1396076,18046,605753,10432,540416,10037,348844,8597,191572,7980,65337,3326,42034,2509,23303,2227,790323,12162,730742,11957,523931,11994,206811,6201,59581,3158,39590,2304,19991,2291,1735089,17914,698760,12810,350141,11189,155302,6259,194839,8723,348619,4495,226361,4368,122258,4135,1036329,11662,580706,11192,336472,9364,244234,7125,455623,4465,295665,5101,159958,5370,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1437109,1693,523377,8400,298244,6112,287525,5998,245938,5988,41587,3539,10719,1546,8649,1312,2070,699,225133,4845,216088,4778,185288,4607,30800,2803,9045,1217,7743,1116,1302,491,295809,7675,135571,5181,120255,5273,68632,3996,51623,3805,15316,1477,11900,1484,3416,741,160238,5662,144386,5094,90453,3916,53933,4154,15852,1763,11222,1494,4630,949,617923,8496,265365,5800,142346,5183,49234,3915,93112,4896,123019,2302,77254,3306,45765,2746,352558,5624,198745,5222,90543,4117,108202,5083,153813,1853,99670,3299,54143,3273,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
